"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
12311	561	614	1715	2554					117864		36217	0	0	5697	306652		0	27240	29861	0	0	0	0	4	0	0	0	272	2582	1678	73177	12175	0	0	44	0	10743	3625	47650	14887		165	1516	3002	14048	4995	16738	6980	45656	13543	34	181	1103	24844	14040	8512	2123	
12647	0	0	0	0	0	0	0	0	0	0			0	0	21	0	0	0						0				0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	1	0	
12656	0	0	0	0	0	0	0	0	8	0			0	2	26	0	0	0						0				2	0	0	0	0			0	0	0	0	19	0			0	0	0	0	0	0	0	0				6	5	1	1	
12937	0	0	0	0	0	0	0	0	3	2			0	0	205	0	0	0											0	0	11	0			0	0	0	0	0	0			0	0	0	0	0	0	194	1				0	0	0	0	
12946	0	0	0	0	0	0	0	0	270	5		0	0	0	3561	22	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	121	0	457	8			620	0	0	0	620	15	1491	0	0	0		85	22	258	107	
12955	0	0	0	0	0	0	0	0	4	2			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
13103	0	0	0	0	0	0	0	0	140	1		0	0	0	424	4	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	16	0	231	0			0	32	0	0	0	0	0	0	0	0		149	85	40	6	
13251	0	0	0	0	0	0	0	0	26	11			0	0	117	67	0	3						0				0	0	0	0	0			0	0	0	0	29	0			0	0	0	0	0	0	0	0				12	10	6	5	
13457	0	0	0	0	0	0	0	0	12	1			0	11	0	0	0	0						0				11	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	6	0	0	0	0	0	0	14	0			0	2	369	0	0	5											0	0	0	0			0	0	2	0	152	58	0		0	0	0	0	0	0	150	0				0	0	4	4	
14155	0	0	0	0	0	0	0	0	49	7			0	23	243	26	0	48						0				6	0	0	0	0			0	0	1	0	90	0			0	0	0	0	0	0	51	0				6	8	22	10	
14650	0	0	0	0	0	0	0	0	8	0			0	1	56	0	0	0											0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	47	6	
14753	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
14865	0	64	0	0	0	0	0	0	75	1			0	0	152	0	0	0						0				0	0	0	0	0			1	0	0	3	59	0			0	0	77	6	8	0	0	0				0	0	7	1	
14977	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
16458	0	0	0	0	0	0	0	0	16	0			0	11	78	49	0	19											0	0	0	0			0	0	1	3	0	0			0	0	0	0	0	0	0	0				6	1	4	0	
16551	0	0	29	0	0	0	0	0	48	5			0	0	405	20	0	0											0	0	9	0			2	0	5	0	123	6			0	0	140	30	54	0	0	0				0	0	22	8	
16748	0	0	0	0	0	0	0	0	21	0			0	11	82	0	0	82						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	10	0	0	
16944	0	0	0	0	0	0	0	0	7	6			0	0	140	12	0	0											0	0	0	0			0	0	0	1	93	35			0	0	0	0	0	0	0	0				0	0	0	0	
16953	0	0	0	0	0	0	0	0	10	0			0	0	41	32	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	7	10	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	10	143	814	27	15	4	0	0	9990	4180		0	0	406	18134	6112	0	5		0	0		0	1	0		0	318	0	0	903	281			0	1	634	377	1981	1002	0		241	85	346	496	4144	1189	1938	1612	0	0		224	226	399	329	
17259	0	0	0	0	0	0	0	0	42	0			0	8	32	0	0	11											0	0	0	0			0	0	17	0	0	0			0	0	0	0	0	0	0	0				21	17	0	0	
17464	29	8	0	0	0	0	0	0	5132	2081		0	0	684	12536	5448	0	240		0	0		0	31	0		0	2	195	6	425	161			120	25	55	217	101	64			0	233	1915	476	1650	248	1618	787	0	0		2	10	924	147	
17950	48	0	0	0	0	0	0	0	3	1		0	0	0	252	98	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	70	0			0	0	28	0	0	0	0	0	0	0		5	0	3	2	
17978	0	0	0	0	0	0	0	0	233	0		0	0	0	699	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	93	0	199	0			0	0	490	140	0	0	10	0	0	0		0	0	0	0	
18050	0	0	0	0	0	0	0	0	75	4		0	0	1	266	4	0	0		0	0		0	0	0		0	1	0	0	0	0			0	0	1	0	29	0			0	0	0	0	0	0	0	0	0	0		4	1	229	68	
18135	0	0	0	0	0	0	0	0	115	0			0	0	562	277	0	0											0	0	20	17			0	0	52	35	161	78			0	0	0	0	0	0	0	0				0	0	26	11	
18377	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	187	9		0	0	0	707	587	0	0		0	0		0	0	0		0	0	0	0	10	1			0	0	5	0	93	0			0	0	0	0	0	13	0	155	0	0		6	4	11	0	
18836	0	122	0	0	0	0	0	0	229	0			0	0	956	1	0	0											0	0	0	0			0	0	0	5	142	1			0	0	0	0	604	5	0	32				48	26	160	39	
18854	0	0	0	0	0	0	0	0	15	1		0	0	1	172	79	0	2		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		88	13	3	0	
19356	0	0	0	0	0	0	0	0	43	34			0	0	5	1	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	1	8	
19730	0	0	901	12	0	0	0	0	2177	46		0	0	54	29239	1366	0	105		0	0		0	0	0		0	0	0	0	339	13			0	0	1	35	515	274			0	45	7636	9	8237	74	9820	1886	0	0		0	0	46	2	
19936	0	0	0	0	0	0	0	0	78	20			0	3	901	140	0	7											0	0	0	0			0	0	1	0	26	0			73	11	0	34	0	4	643	0				0	0	12	5	
19972	0	0	0	0	0	0	0	0	0	0			0	0	142	0	0	0											0	0	0	0			0	0	0	0	142	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	60	1			0	0	26	0	0	0						0				0	0	0	0	0			0	0	0	0	1	0			11	48	0	0	1	0	0	0				0	7	13	4	
20512	0	0	0	0	0	0	0	0	21	1			0	0	43	12	0	0											0	0	0	0			0	0	0	0	13	0			0	0	0	0	0	1	0	0				4	4	14	15	
20633	0	0	0	0	0	0	0	0	541	1		0	0	0	654	97	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	42	0	53	0			0	0	0	0	492	493	0	0	0	0		0	0	12	5	
20857	0	0	0	0	0	0	0	0	8	0			0	0	21	12	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	8	
21256	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	4	
21359	0	0	0	0	0	0	0	0	0	0			0	0	19	0	0	5						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	0	
21630	0	0	0	0	0	0	0	0	3	0			0	0	10	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0				0	0	10	1	
21658	31	0	0	0	0	0	0	0	21	2			0	0	116	17	0	0						0				0	0	0	0	0			1	0	6	0	45	4			0	0	0	0	0	0	0	0				0	0	18	13	
22048	0	0	0	0	0	0	0	0	34	10			0	0	753	308	0	0						0				0	0	0	0	0			0	0	9	0	114	99			0	0	0	0	0	3	195	0				3	8	34	4	
22543	0	0	0	0	0	0	0	0	47	0			0	0	228	0	0	0											0	0	54	0			0	0	0	0	76	2			0	0	0	0	61	45	0	0				8	0	27	2	
22552	0	0	0	0	0	0	0	0	16	0			0	7	36	34	0	0						0				7	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	8				0	0	2	0	
22730	0	0	0	0	0	0	0	0	31	0			0	0	74	0	0	0											0	0	0	16			0	0	0	0	2	0			0	0	0	0	0	0	0	0				11	6	61	9	
22936	261	5	0	0	0	0	0	0	426	83		0	0	7	2533	722	0	25		0	0		0	3	0		0	0	0	0	49	21			0	0	61	18	689	0			0	0	247	9	136	114	380	63	0	0		12	2	12	43	
23045	0	0	0	0	0	0	0	0	8	8			0	0	17	8	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	9	0	0	0				0	0	0	0	
23456	0	0	0	0	0	0	0	0	19	10			0	0	227	200	0	0						0				0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				1	1	6	8	
23504	0	0	0	0	0	0	0	0	128	85		0	0	0	916	420	0	0		0	0		0	0	0		0	0	0	0	320	35			0	0	1	0	100	0			0	2	23	0	0	0	0	0	0	0		0	0	53	5	
23643	0	0	0	0	0	0	0	0	179	1			0	0	430	61	0	0											0	0	0	0			0	0	0	0	42	0			0	0	0	0	0	0	0	3				327	175	0	0	
23755	0	0	0	0	0	0	0	0	132	25			0	0	140	0	0	0											0	0	79	42			0	0	61	0	40	0			0	0	0	0	0	0	0	0				11	1	10	3	
24006	0	0	0	8	0	0	0	0	77	13		0	0	0	1401	304	0	0		0	0		0	0	0		0	0	0	0	76	0			0	0	17	0	241	0			0	0	656	36	93	2	30	0	0	0		0	1	1	0	
24378	0	0	0	0	0	0	0	0	26	0			0	0	6	0	0	0											0	0	0	19			0	0	2	0	1	0	0		0	0	0	0	0	3	0	0				5	2	0	0	
24453	0	0	0	0	0	0	0	0	4	4		0	0	0	749	0	0	2		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	747	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	0	0	0	0	0	61	1			0	0	5	0	0	0						0				0	0	0	0	0			0	0	8	9	0	0			0	0	0	0	0	41	0	0				5	0	0	2	
24668	0	0	0	0	0	0	0	0	53	3			0	39	185	71	0	90						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	5				11	5	13	1	
24855	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
24949	0	0	1712	369	0	0	0	0	1531	773		0	0	0	13861	1575	0	0		0	0		0	0	0		0	0	0	0	68	0			9	2	33	11	575	108			903	16	384	0	1528	152	6803	145	0	0		6	10	190	20	
25357	0	0	0	0	0	0	0	0	106	0			0	6	34	0	0	32											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	100	
25647	0	0	0	0	0	0	0	0	2	0			0	0	2916	0	0	0											0	0	0	0			0	0	0	0	93	106			730	0	185	2	763	0	1039	0				0	0	0	0	
26176	0	0	661	0	0	0	0	0	694	253		0	0	0	2831	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	300	0	220	0			0	0	0	0	1914	141	36	0	0	0		0	0	0	0	
26242	0	0	0	0	0	0	0	0	193	0		0	0	0	363	0	0	0		0	0		0	0	0		0	0	0	0	0	0			13	2	12	0	94	0			0	0	23	0	0	0	0	0	0	0		0	1	233	178	
26457	0	0	0	0	0	0	0	0	1	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				0	1	0	0	
26765	0	0	0	0	0	0	0	0	364	274			0	13	107	46	0	0											0	0	0	0			0	0	0	14	0	55			0	0	0	5	0	6	0	1				4	7	2	44	
26859	0	0	0	0	0	0	0	0	396	99		0	0	0	560	74	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	25	0	0	0			0	241	43	1	0	30	443	0	0	0		0	0	0	0	
27070	0	0	0	0	0	0	0	0	0	0		0	0	0	218	0	0	0		0	0		0	0	0		0	0	0	0	0	0			22	0	0	0	196	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
27548	0	0	0	0	0	0	0	0	825	14		0	0	0	6591	941	0	0		0	0		0	0	0		0	0	0	0	244	23			0	0	53	40	1192	453			5	0	2354	515	806	9	330	6	0	0		14	17	252	148	
27614	0	0	0	0	0	0	0	0	95	0		0	0	0	180	0	0	0		0	0		0	0	0		0	0	0	0	0	11			1	0	73	6	141	16			0	0	0	0	0	0	0	0	0	0		0	1	22	4	
27847	87	5	0	0	0	0	0	0	264	101		0	0	10	1202	377	0	166		0	0		0	166	0		0	10	0	0	0	0			0	0	105	0	354	0			0	0	0	0	126	1	9	5	0	0		0	0	83	37	
