"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	1087	135	12	0	979	39	0			0	0	
242	169	0	5	0	168	4	0			0	0	
279	478	38	14	0	450	24	0			0	0	
354	194	0	9	0	212	27	0			0	0	
457	464	30	27	0	411	4	0			0	0	
505	4393	300	134	0	4595	636	0			0	0	
1155	2747	907	9	0	2121	290	0			0	0	
1351	1435	666	40	0	1120	391	0	0	0	0	0	
1454	3561	100	30	0	3471	40	0			0	0	
1557	531	50	0	0	481	0	0	0	0	0	0	
1669	3134	825	176	0	2555	422	0			0	0	
1829	3983	319	13	0	3790	139	0			0	0	
1856	676	45	23	0	610	2	0			0	0	
2040	3310	529	37	0	3147	403	0			0	0	
2161	595	21	14	0	589	29	0			0	0	
2376	27540	8300	0	0	24181	4941	0			0	0	
2554	94	21	20	0	74	21	0			0	0	
2732	6055	2250	30	0	5183	1408	0			0	0	
2750	563	90	2	0	643	172	0			0	0	
3252	1584	550	257	0	1410	633	0			0	0	
3458	358	70	14	0	294	20	0			0	0	
3720	1521	136	2	0	1430	47	0			0	0	
3953	1401	6852	57	0	2779	8287	0			0	0	
4156	2018	563	87	0	2022	654	0			0	0	
4231	900	447	13	0	822	382	0			0	0	
4437	3154	590	223	0	3355	1014	0			0	0	
4839	4875	1350	42	0	4067	584	0			0	0	
5005	2453	653	68	0	1828	96	0			0	0	
5069	20468	0	0	0	20468	0	0			0	0	
5135	3717	750	5	0	3374	412	0			0	0	
5210	15412	3610	29	0	15252	3479	0			0	0	
5331	1898	1300	2	0	1836	1240	0			0	0	
5461	3818	4489	10	0	4331	5012	0			0	0	
5751	1044	0	6	0	1038	0	0			0	0	
6039	1044	100	85	0	1218	359	0			0	0	
6141	394	145	51	0	343	145	0			0	0	
6329	7693	12188	564	0	10123	15182	0			0	0	
6972	14500	-3073	2488	683	18950	3182	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	897	155	43	0	849	150	0			0	0	
7157	352	0	27	0	386	61	0			0	0	
7456	383	0	0	0	401	18	0	0	0	0	0	
7634	1397	645	12	0	1157	417	0			0	0	
8033	1228	301	33	0	913	19	0			0	0	
8462	504	40	37	0	469	42	0			0	0	
8631	460	55	3	0	440	38	0			0	0	
9357	5625	0	167	0	5976	518	0			0	0	
9553	791	0	1	0	823	33	0			0	0	
9807	58635	10000	1297	0	53932	6594	0			0	0	
9955	1266	195	15	0	1136	80	0			0	0	
10250	12712	6135	697	0	10413	4533	0			0	0	
10849	2961	925	27	0	4489	2480	0			0	0	
10858	2699	370	178	0	2940	789	0	0	0	0	0	
11145	1714	675	22	0	1952	935	0			0	0	
11640	3025	184	95	0	2819	73	0			0	0	
11837	1081	400	146	0	1036	501	0			0	0	
12030	9979	4813	1458	0	8197	4489	0			0	0	
12142	1698	45	66	0	1756	169	0			0	0	
12245	1394	182	0	0	1323	111	0			0	0	
12311	1000154	130523	90051	8242	1228061	440239	0			0	0	
12647	740	260	0	0	833	353	0			0	0	
12656	271	22	6	0	248	5	0			0	0	
12937	1669	405	4	0	1823	563	0			0	0	
12946	10100	4427	167	0	8293	2787	0			0	0	
12955	1071	1254	18	0	856	1057	0			0	0	
13103	9702	1347	98	0	10004	1747	0			0	0	
13251	593	30	11	0	602	50	0			0	0	
13457	136	0	19	0	117	0	0			0	0	
14052	832	168	9	0	1051	396	0	0	0	0	0	
14155	1790	465	100	0	1570	345	0			0	0	
14650	375	183	14	0	209	31	0			0	0	
14753	488	0	0	0	503	15	0			0	0	
14865	3009	875	63	0	2976	905	0			0	0	
14977	324	35	0	0	323	34	0			0	0	
16458	2442	225	82	0	2455	320	0			0	0	
16551	2508	500	32	0	2386	410	0			0	0	
16748	450	30	17	0	457	54	0			0	0	
16944	214	0	4	0	214	4	0			0	0	
16953	121	28	10	0	91	8	0			0	0	
17110	319	0	0	0	319	0	0			0	0	
17147	73074	16775	11137	0	82977	37815	0			0	0	
17259	206	40	18	0	202	54	0			0	0	
17464	30710	60300	2563	0	46667	78820	0			0	0	
17950	2748	1110	93	0	2378	833	0			0	0	
18050	2685	630	53	0	2613	611	0			0	0	
18135	1419	330	104	0	1482	497	0			0	0	
18377	202	0	0	0	202	0	0			0	0	
18827	4542	764	62	0	4225	509	0			0	0	
18836	2249	772	76	0	2365	964	0			0	0	
18854	1721	395	409	0	937	20	0			0	0	
18957	443	345	2	0	542	446	0			0	0	
19356	746	299	21	0	874	448	0			0	0	
19730	41724	19530	1282	0	41715	20803	0			0	0	
19936	3995	2900	36	0	3609	2550	0			0	0	
19972	250	14	0	0	250	14	0	0	0	0	0	
20053	734	113	274	0	980	633	0			0	0	
20512	546	0	70	0	551	75	0			0	0	
20633	3101	400	9	0	2775	83	0			0	0	
20857	620	0	0	0	621	1	0			0	0	
21256	143	5	0	0	138	0	0			0	0	
21359	195	12	0	0	187	4	0			0	0	
21630	321	20	1	0	333	33	0			0	0	
21658	1356	357	10	0	1471	482	0			0	0	
22048	2847	447	156	0	2649	405	0			0	0	
22356	2712	500	19	0	2527	334	0			0	0	
22543	834	135	3	0	877	181	0			0	0	
22552	997	45	34	0	638	0	280			0	0	
22730	726	80	8	0	709	71	0			0	0	
22936	7111	9820	144	0	6752	9605	0			0	0	
22954	1411	140	5	0	1312	46	0	0	0	0	0	
23045	191	0	5	0	186	0	0			0	0	
23456	781	162	18	0	773	172	0			0	0	
