"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	946	60	6	0	940	60	0			0	0	
242	190	0	1	0	189	0	0			0	0	
279	716	21	10	0	700	15	0			0	0	
354	188	0	5	0	184	1	0			0	0	
457	474	15	50	0	435	26	0			0	0	
505	4144	60	9	0	4275	200	0			0	0	
1155	2438	1	12	0	2469	44	0			0	0	
1351	1337	90	24	0	1382	159	0	0	0	0	0	
1454	2967	60	53	0	2934	80	0			0	0	
1557	351	183	0	0	176	8	0	0	0	0	0	
1669	2823	60	21	0	2842	100	0			0	0	
1829	3399	200	1	0	3321	123	0			0	0	
1856	1043	0	1	0	1066	24	0			0	0	
2040	4588	343	9	0	4256	20	0			0	0	
2161	758	0	8	0	762	12	0			0	0	
2376	31211	260	1015	0	30391	455	0			0	0	
2554	153	4	4	0	145	0	0			0	0	
2732	3891	500	338	0	5195	2142	0			0	0	
2750	811	-90	2	0	907	8	0			0	0	
3177	3348	138	76	0	3781	647	0			0	0	
3252	2280	450	202	0	1890	262	0			0	0	
3458	397	0	7	0	390	0	0			0	0	
3720	1626	30	15	0	1607	26	0			0	0	
3971	12231	-27	733	0	13215	1690	0			0	0	
4156	1952	0	167	0	1794	9	0			0	0	
4231	751	26	10	0	846	131	0			0	0	
4437	2163	9	420	0	2151	417	0			0	0	
4839	6015	1050	337	0	4969	341	0			0	0	
5069	13180	0	0	0	13180	0	0			0	0	
5135	4094	125	160	0	4015	206	0			0	0	
5210	15763	150	24	0	16091	502	0			0	0	
5461	5792	300	3	0	6267	778	0			0	0	
5751	1212	138	30	0	1054	10	0			0	0	
6039	1402	75	9	0	1327	9	0			0	0	
6141	430	30	26	0	459	85	0			0	0	
6329	7017	1790	319	0	7368	2460	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	982	150	29	0	1063	260	0			0	0	
7072	1558	315	14	0	1533	304	0			0	0	
7157	195	0	12	0	186	3	0			0	0	
7456	521	0	0	0	521	0	0	0	0	0	0	
7634	1104	85	13	0	1013	7	0			0	0	
8033	1033	0	56	0	1016	39	0			0	0	
8462	555	2	6	0	561	14	0			0	0	
8631	442	0	1	0	448	7	0			0	0	
9357	3251	-1000	552	0	3709	10	0			0	0	
9553	950	100	1	0	849	0	0			0	0	
9807	60264	0	1574	0	58809	119	0			0	0	
9955	1459	70	2	0	1393	6	0			0	0	
10250	5860	0	223	0	7057	1420	0			0	0	
10849	1662	0	173	0	2044	555	0			0	0	
11145	1836	130	17	0	1850	161	0			0	0	
11275	16831	700	1065	0	17670	2604	0			0	0	
11640	2756	200	33	0	2556	33	0			0	0	
11837	1139	0	3	0	1138	2	0			0	0	
12030	8983	1500	1211	0	8995	2723	0			0	0	
12142	1486	60	53	0	1453	80	0			0	0	
12179	334	28	48	0	307	49	0			0	0	
12245	35	35	0	0	1464	0	-1464			0	0	
12311	632849	60612	60186	1126	645014	131837	0			0	3081	
12647	985	30	4	0	953	2	0			0	0	
12656	279	15	21	0	257	14	0			0	0	
12937	1852	120	1	0	1945	214	0			0	0	
12946	12485	1238	216	0	11778	747	0			0	0	
12955	1225	-202	235	0	1192	0	0			0	0	
13103	11398	427	100	0	11081	210	0			0	0	
13251	469	30	28	0	478	67	0			0	0	
13457	181	0	0	0	180	0	1			0	0	
14052	794	240	13	0	577	36	0	0	0	0	0	
14155	1760	75	18	0	1743	76	0			0	0	
14650	387	45	29	0	357	44	0			0	0	
14753	427	9	0	0	422	4	0			0	0	
14865	3182	480	89	0	3600	987	0			0	0	
14977	340	15	0	0	325	0	0			0	0	
16458	2527	63	19	0	2484	39	0			0	0	
16551	2285	25	14	0	2274	28	0			0	0	
16748	516	0	4	0	512	0	0			0	0	
16944	207	35	12	0	202	42	0			0	0	
16953	71	6	5	0	76	16	0			0	0	
17110	279	0	0	0	279	0	0			0	0	
17147	68367	0	4805	0	67870	4308	0			0	382	
17259	233	0	8	0	256	31	0			0	0	
17464	20471	0	3266	0	20857	3652	0			0	0	
17950	3081	210	5	0	3002	136	0			0	0	
17978	2525	0	140	0	2385	0	0			0	0	
18050	3599	0	38	0	3673	112	0			0	0	
18135	1138	90	28	0	1156	136	0			0	0	
18377	182	0	0	0	341	159	0			0	0	
18827	4067	80	21	0	4072	106	0			0	0	
18836	1799	5	77	0	2116	399	0			0	0	
18854	4315	618	10	0	3717	30	0			0	0	
19356	871	0	8	0	874	11	0			0	0	
19730	37957	1342	446	0	40895	4726	0			0	0	
19936	2732	180	29	0	3117	594	0			0	0	
19972	327	0	0	0	400	73	0	0	0	0	0	
20053	1009	60	35	0	915	1	0			0	0	
20512	573	0	9	0	573	9	0			0	0	
20633	3271	275	30	0	3162	196	0			0	0	
20857	443	0	0	0	443	0	0			0	0	
21256	147	0	0	0	147	0	0			0	0	
21359	183	0	1	0	182	0	0			0	0	
21630	631	63	1	0	581	14	0			0	0	
21658	1679	20	5	0	1711	57	0			0	0	
22048	2479	0	73	0	2411	5	0			0	0	
22543	597	-112	4	0	743	38	0			0	0	
22552	1027	19	11	0	1025	28	0			0	0	
22730	766	75	6	0	742	57	0			0	0	
22936	2390	0	82	0	2878	570	0			0	0	
23045	170	0	0	0	177	7	0			0	0	
23456	912	10	2	0	901	1	0			0	0	
23504	16680	1200	38	0	16001	559	0			0	0	
23643	1663	120	121	0	1776	354	0			0	0	
23755	1596	-50	28	0	1713	95	0			0	0	
24006	4057	470	12	0	4407	832	0			0	0	
24378	260	30	9	0	304	83	0	0	0	0	0	
24453	1552	101	1	0	1475	25	0			0	0	
24659	357	0	4	0	460	107	0			0	0	
24668	3891	1354	19	0	2531	13	0			0	0	
24855	29	0	0	0	29	0	0			0	0	
24949	9179	-1301	229	0	11566	1315	0			0	0	
25357	1285	8	2	0	1532	257	0			0	0	
25647	1238	0	0	0	1238	0	0			0	0	
26176	9376	-1582	1254	0	10146	442	0			0	0	
26242	2478	0	113	0	2572	214	7			0	0	
26457	197	7	0	0	190	0	0			0	0	
26765	3765	-75	123	0	4049	332	0			0	0	
27070	800	23	4	0	800	27	0			0	0	
27548	4323	1191	177	0	4894	1939	0			0	0	
27614	1542	0	30	0	1608	96	0			0	0	
27847	6026	151	63	0	6157	345	0			0	0	
28013	26267	271	276	0	26037	317	0			0	400	
28152	1228	122	2	0	1149	45	0			0	0	
28255	2159	217	40	0	1932	30	0			0	0	
28349	2967	0	298	0	2855	186	0			0	0	
28406	11292	1672	0	0	9671	51	0			0	0	
28675	743	-18	0	0	761	0	0			0	0	
28732	1116	0	1	0	1116	1	0			0	0	
29104	10825	909	13	0	10333	430	0			0	0	
29476	444	42	32	0	515	145	0			0	0	
29636	8539	573	81	0	8077	192	0			0	0	
29878	19849	529	247	0	19448	375	0			0	0	
29953	768	-300	4	0	1064	0	0			0	0	
30052	246	6	0	0	240	0	0			0	0	
30418	119	47	0	0	97	25	0			0	0	
30502	11239	960	87	0	11190	998	0			0	0	
30650	1474	0	16	0	1495	37	0			0	0	
30810	1596110	629735	236431	0	1631199	901255	0	0	143288	0	28387	
30874	11573	100	52	0	11529	108	0			0	0	
31134	851	140	16	0	820	125	0			0	0	
31255	3847	-550	1241	0	3209	53	0			0	0	
31657	583	23	3	0	563	6	0			0	0	
31826	3048	150	17	0	2956	75	0			0	0	
31835	1250	90	45	0	1559	444	0			0	0	
32234	267	0	0	0	267	0	0			0	0	
32766	276	18	0	0	261	3	0			0	0	
32971	2240	94	306	0	2203	363	0			0	0	
33147	5252	150	555	0	5032	485	0			0	0	
33259	7787	355	141	0	7940	649	0			0	0	
33268	820	196	1	0	629	6	0			0	0	
33370	174	0	0	0	174	0	0			0	0	
33839	92	0	0	0	92	0	0			0	0	
33857	2256	210	14	0	2035	3	0			0	0	
34153	10086	-971	1600	0	9707	250	0			0	0	
34425	2974	262	21	0	2926	235	0			0	0	
34434	2003	45	9	0	1984	35	0			0	0	
34452	595	54	1	0	609	69	0			0	0	
34537	18140	-2179	996	0	20068	745	0			0	0	
34555	1348	95	6	0	1642	395	0			0	0	
34742	2560	135	8	0	2440	23	0			0	0	
34836	428	0	5	0	423	0	0			0	0	
35057	1442	85	9	0	1365	17	0			0	0	
35301	31495	4035	0	0	27878	418	0			0	0	
35570	186070	17000	2245	0	173928	7103	0			0	0	
35646	204	5	1	0	198	0	0			0	0	
35842	4068	458	67	0	4013	470	0			0	0	
35879	844	30	0	0	814	0	0			0	0	
36456	986	0	5	0	981	0	0			0	0	
36933	814	0	123	0	937	246	0			0	0	
37051	869	50	1	0	819	1	0			0	0	
37341	501	55	5	0	477	36	0			0	0	
37435	11502	-1019	735	0	13272	1486	0			0	0	
37640	15550	550	944	0	14584	528	0			0	6	
37659	405	10	7	0	399	11	0			0	0	
37743	1065	260	11	0	796	2	0			0	0	
37949	2445	60	15	0	2370	0	0			0	0	
38740	983	0	21	0	1046	84	0			0	0	
39327	981	173	16	0	908	116	0			0	0	
39420	17430	1793	164	0	17505	2032	0			0	0	
39475	13982	1069	2932	0	12496	2536	21			0	1856	
39756	4980	150	37	0	4863	70	0			0	0	
40033	458	0	4	0	475	21	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40499	13128	890	297	0	14529	2588	0			0	0	
40707	1615	300	8	0	1599	292	0			0	0	
40855	723	0	3	0	720	0	0			0	0	
41245	525	0	37	0	544	56	0			0	0	
41553	731	0	38	0	724	31	0			0	0	
41629	2231	99	174	0	2240	282	0			0	0	
41825	1597	-169	0	0	1771	5	0			0	0	
41937	403	0	1	0	403	1	0			0	0	
41955	303	0	1	0	302	0	0			0	0	
42037	566	0	13	0	557	4	0			0	0	
42055	785	8	22	0	772	17	0			0	0	
42354	939	6	8	0	929	4	0			0	0	
42372	2320	-4	9	0	2360	45	0			0	0	
42420	50725	6548	1701	0	54225	11749	0			0	0	
42448	11477	1033	338	0	10928	822	0			0	0	
42457	353	0	0	0	353	0	0			0	0	
42671	7942	-2070	781	0	9448	217	0			0	0	
43052	2110	0	85	0	2056	31	0			0	0	
43351	419	91	0	0	328	0	0			0	0	
43454	144	1	0	0	147	4	0			0	0	
43744	4230	0	70	0	4271	111	0	0	0	0	0	
43856	228	0	0	0	228	0	0			0	0	
43959	816	118	4	0	695	1	0			0	0	
44040	3298	200	26	0	3162	90	0			0	0	
44433	4434	0	369	0	5142	1077	0			0	0	
44741	3527	0	94	0	3631	198	0			0	0	
44750	1686	262	1	0	1582	159	0			0	0	
44929	713	0	20	0	729	36	0			0	0	
45038	1512	278	0	0	1689	455	0			0	0	
45047	1787	50	8	0	1752	23	0			0	0	
45056	485	0	1	0	484	0	0			0	0	
45430	1006	61	5	0	970	30	0			0	0	
45458	206	97	1	0	109	1	0			0	0	
45551	7491	538	122	0	6989	158	0			0	0	
45560	7544	390	91	0	7413	350	0			0	0	
45775	943	0	0	0	1017	74	0			0	0	
46053	2156	2	270	0	2086	202	0			0	0	
46941	1103	49	22	0	1117	85	0			0	0	
47153	227	0	9	0	221	3	0			0	0	
47247	3894	452	119	0	4441	1118	0			0	0	
47256	255	7	0	0	248	0	0			0	0	
47452	710	0	58	0	653	1	0			0	0	
47500	3125	419	70	0	3032	396	0			0	0	
48057	467	305	12	0	860	710	0	0	0	0	0	
48150	172	0	0	0	172	0	0			0	0	
48374	8389	584	106	0	8375	676	0			0	0	
48440	753	191	4	0	1073	515	0			0	0	
49054	3069	-500	78	0	3754	263	0			0	0	
49148	662	12	5	0	647	2	0			0	0	
49241	4714	50	184	0	5053	455	-118			0	0	
49344	317	0	2	0	315	0	0			0	0	
49643	207	0	8	0	207	8	0			0	0	
49652	2158	0	18	0	2140	0	0			0	0	
49821	9884	1200	849	0	11527	3692	0			0	0	
49858	635	0	63	0	572	0	0			0	0	
49951	544	600	0	0	544	600	0			0	0	
50144	519	60	12	0	476	29	0	0	0	0	0	
50461	3464	0	172	0	3292	0	0			0	0	
50546	281	30	21	0	292	62	0			0	0	
50854	621	30	25	0	608	42	0			0	0	
50872	1673	0	5	0	1668	0	0			0	0	
50957	1975	265	19	0	2181	490	0			0	0	
51253	5178	1085	131	0	4752	790	0			0	0	
51356	244	0	0	0	268	24	0			0	0	
51459	1442	121	18	0	1553	250	0			0	0	
51730	399	48	10	0	362	21	0	0	0	0	0	
51842	5010	500	98	0	4524	112	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	2104	539	34	0	1810	279	0			0	0	
53033	35381	278	1303	0	34712	912	0			0	5984	
53051	250	0	0	0	250	0	0			0	0	
53453	5	0	3	0	2	0	0			0	0	
53752	62	0	0	0	62	0	0			0	0	
54049	779	0	2	0	950	173	0	0	0	0	0	
54058	5859	450	206	0	5445	242	0			0	0	
54375	7718	407	298	0	7189	176	0			0	0	
54441	1426	135	0	0	1299	8	0			0	0	
54656	1444	375	117	0	1116	164	0			0	0	
54973	42372	2016	2181	0	40116	1941	0			0	0	
55336	1945	0	56	0	1966	77	0			0	0	
55635	999	90	14	0	969	74	0			0	0	
55653	817	0	39	0	830	52	0	0	0	0	0	
55970	3521	-334	0	0	3917	62	0			0	0	
56258	1544	120	6	0	1585	167	0			0	0	
56351	6728	300	158	0	6704	434	0			0	0	
56427	615	0	6	0	617	8	0			0	0	
56548	4301	0	44	0	4547	290	0			0	0	
56557	33401	-2375	821	830	36497	712	0			0	0	
56717	9492	1325	46	0	8631	510	0			0	0	
57040	845	0	0	0	851	6	0			0	0	
57228	3582	110	28	0	3465	21	0			0	0	
57451	6136	302	79	0	6090	335	0			0	0	
58177	897	0	5	0	979	87	0			0	0	
58207	1844	10	3	0	1860	29	0			0	0	
58225	3221	75	28	0	3439	321	0			0	0	
58243	83803	0	4041	0	86921	7159	0			0	0	
58355	50	0	0	0	50	0	0			0	0	
58551	1462	90	16	0	1458	102	0			0	0	
58636	2894	132	408	0	2865	511	0			0	0	
58757	956	0	10	0	953	7	0			0	0	
58971	85388	2750	2878	0	82427	2667	0			0	0	
59316	5611	840	17	0	5708	954	0			0	0	
59352	2848	15	2	0	2832	1	0			0	0	
59370	2705	120	163	0	2496	74	0			0	0	
59754	135	2	3	0	137	7	0			0	0	
60143	591049	14000	37535	0	597984	58423	-47			0	0	
60330	5684	570	67	0	5402	355	0			0	0	
60545	1302	260	1	0	1041	0	0			0	0	
60554	483	19	0	0	464	0	0			0	0	
60648	4201	100	69	0	4144	112	0			0	0	
61122	12463	941	506	0	13594	2578	0			0	0	
61177	716	0	42	0	782	108	0			0	0	
61355	6363	1193	283	0	6232	1345	0			0	0	
61476	742	0	0	0	742	0	0			0	0	
