"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							1745	920	0	12019	4655	0	274	0	1251	57174	48313	572	51589	0	481	0	2704	0	5585	200	57174	0	0	4328	0	0	1000	0	13004	35309			0	34106	33625	57	2685	0	0	0	5585	
1669																																							18770	7975	777	68055	56531	0	1735	212	10222	243103	198063	610	198769	0	2984	0	96	0	44334	800	243103	0	0	41316	0	0	800	0	38233	159830			0	81810	78826	1418	0	0	0	0	44334	
1829																																							57643	4426	414	0	74709	0	3814	39	7528	407934	338540	1581	365662	0	3913	8144	24000	0	42272	390	407934	0	0	37730	0	0	3100	0	71799	266741			0	255130	251217	1052	0	0	0	1541	42272	
1856																																							44475	1262	0	9814	62507	0	444	32	3701	157012	79541	342	133883	0	661	98	54000	0	23129	500	157012	0	0	3152	0	0	17782	0	1968	77573			0	35340	34679	1695	0	0	0	0	23129	
2040																																							3198	2546	0	0	44714	0	3210	752	7009	200708	155534	965	180047	0	3153	0	20000	0	20661	480	200708	0	0	15515	0	0	4270	480	15161	140373			0	139034	135881	396	2918	0	0	3548	20661	
2161																																							8791	6995	0	1	38966	0	2256	109	4582	128218	112491	1905	114396	0	587	0	0	0	13822	1000	128218	0	0	10906	0	0	1253	0	25629	86862			0	59365	58778	663	7740	0	0	0	13822	
2376																																							126239	6929	0	37610	595837	0	15012	5152	120682	2550741	1400547	31114	2132788	65	26514	0	539689	0	417887	500	2550740	0	0	426540	1487	0	17284	0	75499	1325048			-28808	1668307	1641793	2371	0	0	161438	0	417952	
2554																																							3824	541	0	732	314	0	102	0	163	11383	10208	35	10243	0	106	289	0	0	1140	50	11383	0	0	114	0	0	975	0	2785	7423			0	5225	5119	1	299	0	0	0	1140	
2732																																							38136	20047	1112	0	79879	0	4964	1576	4868	514309	436531	2326	439194	0	6016	0	337	0	75115	0	514309	0	0	68230	0	0	5789	0	81109	355422			0	369743	363727	1096	0	0	0	0	75115	
2750																																							707	590	0	0	17460	0	309	176	2550	58919	48063	230	53493	0	668	0	5200	0	5426	121	58919	0	0	5060	0	0	150	0	3359	44704			0	35605	34937	95	2190	0	0	0	5426	
3252																																							1079	4595	0	653	54843	0	809	13	3765	152403	128950	300	132750	0	1506	0	3500	0	19653	200	152403	0	0	18073	0	0	300	0	13283	115667			0	82452	80946	1080	5700	0	0	0	19653	
3458																																							3827	2167	0	2606	8789	0	331	180	621	32397	24673	139	29107	0	322	0	0	0	3290	100	32397	0	0	2005	0	0	1101	0	2755	21918			0	14198	13876	84	0	0	0	4295	3290	
3720																																							14040	4611	0	3937	44830	0	3945	159	6145	190957	152079	1300	162565	0	1517	0	5526	0	28392	2400	190957	0	0	14346	0	0	10800	0	18123	133956			0	114807	113290	846	0	0	0	3660	28392	
3953																																							2683	3291	0	0	4	0	3346	2642	2749	115411	105392	1130	106788	0	2763	0	266	0	8623	500	115411	0	0	4443	0	0	3680	7747	25475	79917			0	92337	89574	0	3375	0	0	0	8623	
4156																																							148	2899	0	0	32637	0	7349	228	7885	193039	156546	690	172768	0	2153	1783	15000	0	20271	1200	193039	0	0	11604	0	0	6657	132	22306	134240			0	122141	119988	810	19990	0	0	532	20271	
4231																																							0	9228	0	0	33873	0	943	3103	1351	124691	109396	675	110071	0	855	0	0	0	14620	500	124691	0	0	2041	0	0	12100	0	15880	93515			0	77048	76193	-21	0	0	0	0	14620	
4437																																							16365	4788	0	380	79112	0	5535	1772	7906	264797	230640	1289	238214	0	3424	0	3941	0	26583	963	264797	0	0	20677	0	0	3750	0	27106	203534			0	152360	148936	1193	3	0	0	2344	26583	
4839																																							417	5324	0	0	44050	102	5896	7924	4852	314669	258666	1128	283615	0	4642	0	19000	0	31054	1875	314669	0	0	15765	0	0	12929	0	37795	220871			0	246346	241704	485	4400	0	0	4821	31054	
5005																																							44351	2372	623	272	50629	0	6842	5707	16188	352359	273441	4024	332474	0	2085	2646	55009	0	19885	0	352359	0	0	-1066	0	0	19922	0	32615	240826			0	222945	220860	1029	1869	0	0	0	19885	
5069																																							94140	1291	0	0	33510	0	17916	6887	8354	488278	350477	5760	356237	0	20468	0	0	0	132041	4500	488278	0	0	122378	0	0	4128	0	14448	336029			0	346648	326180	1035	0	0	0	0	132041	
5135																																							25044	3542	0	0	24489	0	5021	252	10681	328769	268762	976	290537	0	3542	1042	20799	0	38231	651	328768	0	0	18114	0	0	19349	0	32991	235771			0	262240	258698	117	0	0	0	0	38231	
5210																																							28510	13382	0	10038	206995	0	14326	3631	51185	982544	771162	5827	898913	0	14700	0	74895	0	83631	4798	982544	0	0	71129	0	0	5455	825	57999	713163			0	668352	653652	2249	0	0	0	47029	83631	
5331																																							10300	9377	0	0	214426	0	12655	3831	9115	403028	232920	2087	368920	0	2012	0	50413	0	34108	2580	403028	0	0	17596	0	0	16610	0	49595	183325			0	145336	143324	-2678	0	0	0	83500	34108	
5461																																							25064	13899	142	0	65376	659	11597	763	12165	474232	407166	3719	426485	0	3431	0	15600	0	47747	2059	474232	0	0	39708	0	0	4241	0	121927	285239			0	347998	344567	1739	0	0	0	0	47747	
5751																																							0	1469	0	0	57172	0	225	0	4024	115638	88855	699	89554	0	1042	0	0	0	26084	600	115638	0	0	22856	0	0	700	0	6816	82039			0	51012	49970	1928	2778	0	0	0	26084	
6039																																							15179	2244	0	0	5023	0	1445	3094	2850	85180	76063	229	76292	0	1277	0	0	0	8888	469	85180	0	0	2783	0	0	5600	0	18619	57444			0	56022	54745	36	600	0	0	0	8888	
6141																																							0	6126	0	17603	0	0	169	100	630	56936	51880	131	52011	0	408	0	0	0	4925	400	56936	0	0	625	0	0	3900	0	18241	33639			0	24416	24008	0	8300	0	0	0	4925	
6329																																							22927	16736	0	0	40314	0	15806	6837	13529	456118	420510	2268	422778	0	8426	0	0	0	33340	2600	456118	0	0	10647	0	0	19400	0	107451	313059			0	345130	336704	693	3265	0	0	0	33340	
6972																																							21959	11240	245	140955	94202	0	32314	758	20213	796502	694872	8225	707097	0	14710	0	4000	0	89405	2600	796502	0	0	6600	0	0	85600	0	162978	531894			0	489326	474616	-5395	0	0	0	0	89405	
7009																																							3845	370	0	0	333550	0	770	0	11258	639061	580522	6454	586976	0	0	0	0	0	52085	500	639061	5	0	47953	0	0	552	0	95392	485130			0	289263	289263	3080	0	0	0	0	52085	
7045																																							19897	2352	0	0	46006	0	1554	435	1904	139565	123467	659	124126	0	862	0	0	0	15439	100	139565	0	0	12490	0	0	2325	0	19322	104145			0	68279	67417	524	0	0	0	0	15439	
7157																																							0	654	0	0	21453	0	156	89	745	48427	43791	380	44171	0	384	0	0	0	4256	200	48427	0	0	3728	0	0	200	0	4768	39023			0	25714	25330	128	0	0	0	0	4256	
7456																																							2897	1075	0	3931	19122	0	520	0	1142	56400	51246	93	51339	0	383	0	0	0	5061	400	56400	0	0	877	0	0	3300	0	10420	40826			0	28096	27713	484	0	0	0	0	5061	
7634																																							10105	2358	0	10	6151	0	623	2728	892	67630	60072	197	62269	0	1480	0	2000	0	5361	200	67630	0	0	-2942	0	0	8060	0	9148	50924			0	46243	44763	43	0	0	0	0	5361	
8033																																							13325	3793	0	0	8380	0	2894	0	3546	161225	130650	1904	145928	0	1018	0	13374	0	15297	774	161225	0	0	9995	0	0	4476	0	20733	109917			0	125055	124037	52	5250	0	0	0	15297	
8462																																							3402	14895	0	0	77154	0	429	0	1047	135137	118871	206	119077	0	493	0	0	0	16060	350	135137	0	0	13714	0	0	350	0	32956	85915			0	33153	32660	1646	5550	0	0	0	16060	
8631																																							528	4469	0	0	11109	0	1463	464	2599	57840	50816	353	51169	0	429	0	0	0	6671	500	57840	0	0	5265	0	0	800	0	15960	34856			0	33254	32825	106	4383	0	0	0	6671	
9357																																							7956	6849	2292	0	64070	0	845	0	2277	317151	240645	1467	248537	0	5824	26052	0	0	68614	500	317151	0	0	13177	0	0	54660	49078	75892	164753			0	161827	156003	277	1729	0	0	6425	68614	
9553																																							5163	2362	0	0	26290	0	1505	0	3894	114252	77250	1558	105400	0	816	0	20192	0	8852	400	114252	0	0	7203	0	0	1200	0	14803	62446			0	75854	75038	49	0	0	6400	0	8852	
9807																																							148395	17058	0	329116	102593	17	8379	122335	124798	2328198	1736387	7809	2093495	0	49302	0	295999	0	234703	20000	2328198	0	0	167248	5508	0	112272	0	49073	1687314			0	1519301	1469999	-64817	0	0	0	53300	234703	
9955																																							18902	4828	327	0	26302	0	1540	0	2406	108615	93754	160	95935	0	1143	0	2021	0	12680	110	108615	0	0	9162	0	0	3023	0	19934	73820			0	55453	54310	385	0	0	0	0	12680	
10250																																							21172	7434	0	0	42363	0	11724	17595	12815	387101	358696	689	359385	0	12637	0	0	0	27716	1500	387101	0	0	-2662	0	0	28200	0	49484	309212			0	286635	273998	678	0	0	0	0	27716	
10849																																							7384	3786	0	0	31578	0	3631	15695	6897	263973	228734	1261	240372	0	4275	694	10377	0	23601	16	263973	0	0	10815	0	0	12375	0	33772	194963			0	192583	188308	395	6000	0	0	0	23601	
10858																																							11931	19147	0	0	83581	0	6065	1500	5438	394427	303679	3477	354949	0	2658	2957	5228	0	39478	2500	394427	0	0	20929	0	0	14755	658	56862	246817			0	265808	263150	1294	0	0	0	42565	39478	
11145																																							4673	4670	0	0	19079	110	5657	1903	6523	166945	140897	855	149899	0	1708	449	8147	0	17046	1000	166945	0	0	10722	0	0	5000	64	20182	120715			0	125525	123817	324	0	0	0	0	17046	
11640																																							1248	11129	0	0	92749	0	5498	441	14421	325879	261267	2542	293809	0	3030	0	30000	0	32070	650	325879	0	0	6777	0	0	23270	0	50478	210789			0	191923	188893	1373	11500	0	0	0	32070	
11837																																							12614	1185	0	0	56614	0	770	3775	2046	108130	89475	330	96805	0	964	0	7000	0	11325	314	108130	0	0	66	0	0	10686	0	5315	84160			0	32090	31126	259	0	0	0	0	11325	
12030																																							18087	6635	0	0	4652	0	2991	5072	11451	318972	280181	2012	282193	0	9754	0	0	0	36779	300	318972	0	0	36155	0	0	300	0	54797	225384			0	275248	265494	24	4590	0	0	0	36779	
12142																																							4463	8782	0	577	46869	0	6124	347	3823	178199	149651	2376	158028	0	1695	0	0	0	20171	1250	178199	0	0	5653	0	0	13250	0	39132	110519			0	106909	105214	18	2000	0	0	6001	20171	
12245																																							43	2016	0	0	32315	0	1561	473	1345	115376	93782	585	101807	0	1365	0	5000	0	13569	1419	115376	0	0	8061	0	0	3581	0	14922	78860			0	78988	77623	508	0	0	2440	0	13569	
12311	405557	703385	379092	670478	7753622	0	519556	37957	3201930	52799993	632756	48355865	597540	1058160	388920	1892628	1476846	3846588	39999	52799993	260669	208834	-1657926	332471	0	5586714	224860		0	38979656	37921496	-122199	0	1981862	4444128	768130	0	768130				670478	7753622					52799993	41393309		48355865				1892628					260669	208834						3747127	37646182							0	0	1500	1981862		
12647																																							452	4855	0	6219	0	0	4070	928	1454	93425	80741	259	83650	0	732	0	2650	0	9775	125	93425	0	0	1821	0	0	7829	72	9401	71340			0	76107	75375	0	0	0	0	0	9775	
12656																																							9	408	0	801	0	0	172	116	296	17287	15857	42	15899	0	263	0	0	0	1388	72	17287	0	0	928	0	0	388	0	2866	12991			0	12900	12637	0	2848	0	0	0	1388	
12937																																							25669	2254	0	0	497	0	11435	0	2192	210500	171047	3021	178030	0	2040	0	3962	0	32470	750	210500	0	0	26370	0	0	5250	86	28758	142289			0	168407	166367	100	2000	0	0	0	32470	
12946																																							3011	8332	1030	0	130782	33	11882	8070	19531	699423	595160	6324	628966	0	9926	9959	26717	0	70457	1	699423	0	0	54095	1158	0	17119	0	61757	533403			0	515561	505635	-758	0	0	765	0	70457	
12955																																							4552	4388	0	2145	7	0	2919	1021	1402	114609	98164	270	103019	0	998	0	4585	0	11591	1567	114610	0	0	1791	0	0	8233	3135	19687	78476			0	96038	95040	0	0	0	0	0	11591	
13103																																							374	17096	3872	340	278502	0	17280	2153	32836	1275620	966653	20561	1094957	1428	9961	4198	107743	0	179235	500	1275620	0	0	137551	0	0	34019	586	36360	930293			0	928028	918067	7165	316	0	0	0	180663	
13251																																							10526	2217	0	0	4398	0	63	718	914	41030	37032	96	37128	0	579	0	0	0	3901	25	41029	0	0	2040	0	0	1725	0	4150	32882			0	19079	18500	111	3694	0	0	0	3901	
13457																																							650	406	0	0	4409	0	9	0	1688	20603	14577	106	14683	0	136	0	0	0	5920	50	20603	0	0	5669	0	0	152	0	2253	12324			0	11722	11586	49	1855	0	0	0	5920	
14052																																							9302	402	0	0	11240	0	1920	315	2495	61417	53720	154	54874	0	1158	0	1000	0	6543	1000	61417	0	0	3892	0	0	1500	0	10905	42815			0	36444	35286	151	457	0	0	0	6543	
14155																																							0	1938	0	0	6555	0	5836	1498	4029	117926	94875	586	103886	0	1710	0	7325	0	14040	176	117926	0	0	13547	0	0	160	0	12328	82547			0	99780	98070	157	0	0	1100	0	14040	
14650																																							2225	1508	0	4125	24	0	244	0	1648	27013	23801	360	24161	0	344	90	0	0	2852	200	27013	0	0	2351	0	0	300	0	6525	17276			0	15564	15220	1	1929	0	0	0	2852	
14753																																							740	1467	0	11857	10710	0	160	0	598	40710	36791	420	37211	0	503	0	0	0	3499	300	40710	0	0	849	0	977	1277	0	9243	27548			0	15224	14721	96	457	0	0	0	3499	
14865																																							3522	5346	360	0	22551	0	6861	1640	10380	252007	223412	1246	224658	0	2981	0	0	0	27349	730	252007	0	0	12852	0	0	13492	0	48955	174457			0	202573	199592	275	1755	0	0	0	27349	
14977																																							10025	1273	0	43	7726	0	1017	59	734	44069	36199	154	36463	0	319	0	110	0	7606	0	44069	0	0	7494	0	0	0	0	7831	28368			0	23511	23192	112	0	0	0	0	7606	
16458																																							10282	1712	0	43540	81990	0	11440	126	2942	285882	250427	863	251608	0	2399	0	318	0	34274	941	285882	0	0	29212	0	0	2059	812	15470	234957			0	135271	132872	2062	166	0	0	0	34274	
16551																																							449	2943	0	1119	13628	939	2545	3454	6402	166537	136366	299	145665	0	2627	718	9000	0	20872	175	166537	0	0	10666	0	0	9576	0	14503	121863			0	127463	124836	455	9504	0	0	0	20872	
16748																																							4294	2489	398	8041	9870	0	766	22	2282	60242	53380	480	53860	0	466	0	0	0	6382	400	60242	0	0	3115	0	0	2600	364	13741	39639			0	29067	28601	267	3115	0	0	0	6382	
16944																																							0	6363	0	0	16302	0	107	244	379	37360	32950	272	33222	0	215	0	0	0	4138	1000	37360	0	0	1333	0	0	1500	0	5782	27168			0	14180	13965	305	0	0	0	0	4138	
16953																																							5837	945	0	2365	10010	0	80	0	417	34137	28903	114	29017	0	119	0	0	0	5120	100	34137	0	0	2235	0	0	2775	0	7135	21768			0	14202	14083	10	400	0	0	0	5120	
17110																																							11328	5128	0	100	19963	0	1404	0	2385	110279	88039	3179	91218	0	319	0	0	0	19061	300	110279	0	0	11775	0	0	6986	0	0	88039			0	70290	69971	0	0	0	0	0	19061	
17147																																							14828	50873	9894	347155	587950	0	49998	15437	210080	4073647	3168828	27247	3496437	0	77133	132452	153148	0	577209	10871	4073646	0	0	139189	3245	125	430281	4846	592871	2575957			0	2724022	2646889	-3257	0	0	22978	124236	577209	
17259																																							12	1213	0	0	25314	0	2033	52	2470	64710	52153	1438	57258	0	188	0	3500	0	7452	769	64710	0	0	5233	0	0	769	0	6416	45737			0	33804	33616	681	0	0	167	0	7452	
17464																																							188378	28518	4174	1335	124121	1192	34509	37112	55383	1562386	1155469	21236	1342705	0	40790	0	166000	0	219681	750	1562386	0	0	-10072	0	0	226740	665	198528	956941			0	1125623	1084833	2263	2166	0	0	0	219681	
17950																																							982	7831	0	168	114373	0	5518	714	4419	285086	255762	2481	258321	0	2628	1695	78	0	26765	725	285086	0	0	12029	0	0	12050	0	36166	219596			0	152014	149386	1961	0	0	0	0	26765	
18050																																							3963	8706	593	16629	100902	0	12262	700	3001	338705	292088	1158	297795	0	2689	0	569	0	40910	1214	338705	0	0	29530	0	0	7671	0	78545	213543			0	194638	191949	2495	0	0	3980	0	40910	
18135																																							202	8146	0	15172	44588	0	12406	1257	7931	237079	174888	692	217280	0	1571	0	26095	0	19799	456	237079	0	0	12854	0	0	6056	612	51184	123704			0	133836	132265	433	14500	0	0	15605	19799	
18377																																							15182	16	0	0	8845	0	861	0	381	44765	41332	31	41363	0	202	0	0	0	3402	0	44765	0	0	3230	0	0	0	0	0	41332			0	19682	19480	172	0	0	0	0	3402	
18827																																							15074	6325	1353	0	57565	1664	3693	1849	4165	386449	345585	542	346127	0	4542	0	0	0	40322	528	386449	0	0	33446	0	0	7248	0	58789	286796			0	299303	294761	-900	0	0	0	0	40322	
18836																																							6793	2839	0	0	12333	0	4587	3634	6261	158516	140815	1210	145204	0	2142	0	3179	0	13312	180	158516	0	0	11307	0	0	1676	0	19724	121091			0	118729	116587	149	5482	0	0	0	13312	
18854																																							20168	4077	0	0	8277	0	3566	402	4083	184921	161470	3012	164482	0	1221	0	0	0	20439	40	184921	0	0	14346	0	0	6060	0	39429	122041			0	145569	144348	-7	0	0	0	0	20439	
18957																																							1807	833	0	0	4372	0	194	292	429	26444	24543	32	25568	0	418	0	993	0	876	200	26444	0	0	-144	0	0	805	0	3432	21111			0	18883	18465	15	52	0	0	0	876	
19356																																							36	2215	0	0	31354	0	758	1150	1317	76878	65236	1067	68374	0	617	0	2071	0	8504	2025	76878	0	0	3160	0	0	3200	0	11574	53662			0	39037	38420	119	1628	0	0	0	8504	
19730																																							203079	37645	5368	4935	169545	0	70433	12375	110507	2212727	1934447	11429	1987838	0	41017	17847	41962	0	224889	4083	2212727	0	0	62738	0	0	156304	3015	394974	1539473			0	1616623	1575606	1764	2372	0	0	0	224889	
19936																																							56736	5251	0	6310	20417	0	5831	1778	5704	239332	212699	649	218375	0	4280	0	0	0	20957	420	239332	0	0	7611	0	0	12406	0	36030	176669			0	141585	137305	520	0	0	0	5027	20957	
19972																																							16270	10201	0	17479	0	0	359	0	3244	82713	69103	730	69833	0	250	0	0	0	12880	0	82713	0	0	344	0	0	12536	0	91	69012			0	35410	35160	0	0	0	0	0	12880	
20053																																							3045	2463	236	0	11459	0	365	390	1749	67927	57554	483	59742	0	992	1320	1705	0	8185	150	67927	0	0	2011	0	0	6053	0	10147	47407			0	47735	46743	-29	157	0	0	0	8185	
20512																																							1047	1528	0	424	38410	0	705	340	5133	97836	83476	4393	87869	0	557	0	0	0	9967	410	97836	0	0	8468	0	0	775	0	14359	69118			0	50279	49722	314	527	0	0	0	9967	
20633																																							2725	5933	0	6402	71417	0	6060	1680	11119	325057	290677	2273	298950	0	2932	0	6000	0	26107	1106	325057	0	0	24362	0	0	1394	0	22643	268034			0	208348	205416	-755	14305	0	0	0	26107	
20857																																							65677	2723	0	0	106269	0	1370	0	3284	235693	210065	322	216263	0	621	142	5876	0	19430	200	235693	0	0	6172	0	0	9800	0	141998	68067			0	56849	56228	3258	0	0	0	0	19430	
21256																																							2084	173	0	0	1081	0	67	166	652	9773	8719	5	8724	0	143	0	0	0	1049	105	9773	0	0	433	0	0	495	0	2380	6339			0	5403	5260	16	290	0	0	0	1049	
21359																																							3099	660	0	0	4974	0	95	84	556	24178	21273	36	21621	0	195	0	312	0	2557	550	24178	0	0	1133	0	0	700	0	2046	19227			0	14905	14710	174	0	0	0	0	2557	
21630																																							360	1894	0	0	46466	0	1571	453	955	84238	67467	521	75458	0	336	0	4122	0	8780	281	84238	0	0	5043	0	0	1919	0	14214	53253			0	32450	32114	1537	425	0	725	2623	8780	
21658																																							6898	4739	0	0	32215	0	1470	805	4014	146425	130054	1145	131788	0	1682	0	589	0	14637	100	146425	0	0	10006	0	0	4157	0	12921	117133			0	97305	95623	374	661	0	0	0	14637	
22048																																							3181	4107	0	0	49286	0	3711	191	8461	188712	146848	1260	169885	0	2912	0	16803	0	18827	1000	188712	0	0	10659	0	0	6400	0	21940	124908			0	122429	119517	768	258	0	0	4974	18827	
22356																																							1258	7406	3030	0	195354	0	7405	1263	10874	373025	289015	2903	330647	0	2409	0	25604	0	42378	500	373025	0	0	5133	0	0	35303	2319	48264	240751			0	135975	133566	1442	10550	0	0	13125	42378	
22543																																							10070	1291	0	0	6603	0	1303	4	1034	78159	63982	928	64910	0	936	0	0	0	13249	602	78159	0	0	9303	0	0	3398	0	16351	47631			0	53595	52659	-54	5195	0	0	0	13249	
22552																																							0	533	0	285	4559	0	243	428	1206	55837	48870	333	50948	0	671	0	1745	0	4889	100	55837	0	0	1528	0	0	3150	0	5348	43522			0	49254	48583	111	0	0	0	0	4889	
22730																																							4532	1208	0	0	26109	0	2839	0	2864	111447	94369	328	98953	0	719	0	0	0	12493	250	111446	0	0	11640	0	0	300	0	22952	71417			0	72420	71701	303	2194	0	0	4256	12493	
22936																																							34564	2294	0	0	14308	0	3784	9867	2873	243870	229491	785	233939	0	7951	0	3663	0	9931	725	243870	0	0	-9940	0	0	19128	0	34865	194626			0	183631	175680	18	500	0	0	0	9931	
