"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
14155													77	0	0	37	0	28																			
14650													28	2	20	99	56	56																			
14753													0	0	0	4	0	0																			
14865													0	0	0	4	0	0																			
14977				0	0	0	0	0	0	0	0	0	46	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
16551													15	5	4	1	1	6																			
16748													0	0	0	0	0	0																			
17110				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
17147	0	0	0	3	0	0	0	0	0	0	0	0	151	0	17	219	0	43	0	0	212	0	0	0	3	0	0	0	0	0							
17259													41	0	0	107	0	0																			
17950													15	0	36	32	0	3																			
17978													0	1	0	0	6	0																			
18050													13	14	0	111	38	10																			
18827													0	0	0	26	0	0																			
18836													98	0	0	435	28	72																			
18854	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
19356													83	0	19	36	7	19																			
19936													96	0	42	59	0	34																			
19972													0	0	0	0	0	0													0	0	0	0	0	0	
20053													0	0	0	0	0	0																			
20633													0	0	0	2	0	0																			
20857													0	0	0	0	0	0																			
21256													0	0	0	0	0	0																			
21359													10	0	0	1	0	11																			
21658				0	0	13	0	0	0	0	0	0	8	0	0	64	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
22048													42	0	3	52	0	0																			
22543													0	0	0	6	0	0																			
22552													2	0	0	45	0	0																			
22730													10	0	0	82	0	0																			
23456													25	7	0	55	35	0																			
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	16	0	0	635	0	0	0	0	0	0	0	0	0							
23643													175	0	67	52	42	73																			
23755													57	0	0	0	0	0																			
24006													0	0	0	0	0	0																			
24378													0	0	0	0	0	0													0	0	0	0	0	0	
24453													0	0	0	568	193	0																			
24659													13	19	0	81	0	0																			
24668													0	0	0	13	0	0																			
24949													0	0	0	0	0	18																			
25357													158	0	58	57	0	48																			
25647				0	0	0	0	0	0				0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
26176													0	0	0	0	0	0																			
26457													0	0	0	0	0	0																			
26765													169	0	0	1	0	0																			
27070													0	0	5	0	0	0																			
27548	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	375	0	0	0	0	0	0	0	0	0							
27614													0	0	0	16	0	41																			
27847													36	0	20	124	0	56																			
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	315	0	0	0	0	0	0	0	0	0	0							
28152				0	0	1	0	0	0	0	0	0	31	0	0	17	0	1	5	0	0	0	0	0	0	0	0	0	0	1							
28675				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
28732													3	0	0	107	25	0																			
29476													0	0	0	0	0	0																			
29636													52	0	55	92	0	3																			
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
30052													4	0	0	0	0	0																			
30502													0	0	0	52	0	47																			
30650													0	0	0	0	0	0																			
30810							0	0	0																												
31134				0	0	0	0	0	0	0	0	0	89	38	36	136	69	111	0	0	0	0	0	0	0	0	0	0	0	0							
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
31657													22	0	24	1	0	13																			
31826	0	0	0	0	0	0	0	0	0	0	0	0	121	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
31835													17	32	68	10	42	60																			
32234													0	0	0	0	0	0																			
32766													0	0	0	17	3	0																			
32971													0	0	0	0	0	3																			
33147													16	0	96	14	0	70																			
33259													0	0	0	0	0	0																			
33268													0	0	0	0	0	0																			
33370													0	0	0	0	0	0																			
33839													22	0	19	0	0	0																			
33857	0	0	0	0	0	3868	0	0	0	0	0	3526	19	0	58	453	0	107	0	0	101	0	0	0	0	0	14	0	0	0							
34425													4	0	55	52	0	131																			
34434													158	51	68	36	5	10																			
34537	0	0	0	0	0	1981	0	0	1803	0	0	178	6	0	0	1581	0	577	0	0	143	0	0	0	0	0	0	0	0	0							
34555				0	0	0	0	0	0	0	0	0	80	31	79	27	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
34742													0	0	1	0	0	0																			
35057				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
35301							0	0	0																												
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9162	0	153	0	0	4205	0	0	0	0	0	0	0	0	0							
35646													11	0	4	42	0	0																			
35879													0	0	0	641	0	84																			
36456													12	0	9	0	0	0																			
36933													25	0	33	50	0	20																			
37051													0	0	0	5	0	0																			
37341													13	0	1	7	0	37																			
37435													187	0	43	272	0	121																			
37640	0	0	0	0	0	0	0	0	0	0	0	0	57	0	14	53	0	26	0	0	0	0	0	0	0	0	0	0	0	0							
37659				0	0	0	0	0	0	0	0	0	79	0	0	89	6	6	0	0	0	0	0	0	0	0	0	0	0	0							
37949													0	0	0	0	0	0																			
38740													37	23	0	52	0	0																			
39327													0	0	0	0	0	0																			
39756	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	9	0	0	0	0	60	0	0	0	0	0	0	0	0	0							
40033													34	0	0	0	0	0																			
40499	0	0	0	0	0	0	0	0	0	0	0	0	2328	0	587	99	0	21	0	0	3018	0	0	0	0	0	0	0	0	0							
40855													3	0	0	0	0	0																			
41553													0	0	0	17	0	0																			
41629													767	51	0	65	5	0																			
41825													0	0	0	0	0	0																			
41955													0	0	0	0	4	0																			
42037													0	0	0	104	2	34																			
42354													4	0	6	27	0	0																			
42372													11	0	0	20	1	1																			
42420	0	0	0	9	0	128	0	0	0	0	0	0	2851	218	242	1126	384	37	0	0	2760	0	0	0	9	0	128	0	0	0							
42448	0	0	0	0	0	0	0	0	0	0	0	0	404	36	132	137	3	7	0	0	0	0	0	0	0	0	0	0	0	0							
42457													0	0	0	0	0	0																			
43052													0	0	9	0	0	11																			
43351													3	0	0	33	0	0																			
43856													0	0	2	0	0	0																			
43959													0	0	0	0	0	0																			
44040													15	0	0	37	0	0																			
44433	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	1024	0	794	0	0	0	0	0	0	0	0	0	0	0	0							
44741													161	0	62	226	0	17																			
44750													36	0	53	0	0	0																			
44929				0	0	0	0	0	0				8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45038				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
45047													280	0	8	89	2	14																			
45056													3	0	0	2	0	2																			
45430													71	0	36	25	0	17																			
45458													41	0	1	49	0	6																			
45551													2	0	0	2	0	0																			
45560	0	0	0	0	0	1	0	0	0	0	0	0	257	46	0	423	0	162	0	0	687	0	0	0	0	0	0	0	0	1							
45775													0	0	0	0	0	0																			
46053													127	0	0	0	0	0																			
46941													8	0	0	12	0	0																			
47247	0	0	0	258	0	211	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
47256													0	0	0	0	0	0																			
47452													0	0	0	4	1	36																			
47500													0	0	0	36	0	3																			
48057													0	0	0	13	0	0													0	0	0	0	0	0	
48150													9	0	3	1	2	0																			
48374													377	0	109	658	0	93																			
48440													14	0	3	33	69	0																			
49054													0	0	0	0	0	0																			
49148													22	0	0	21	1	0																			
49241													0	0	0	185	38	5																			
49652													0	0	0	0	0	0																			
49858													0	0	0	0	0	0																			
49951													47	0	0	0	0	0																			
50144													14	2	0	54	0	0													0	0	0	0	0	0	
50461				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
50872													0	0	0	0	0	0													0	0	0	0	0	0	
51253	0	0	0	0	0	50	0	0	44	0	0	0	35	0	0	252	121	14	0	0	0	0	0	0	0	0	0	0	0	6							
51356				0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
51459													16	0	1	5	0	14																			
51842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
52951													540	6	153	709	130	84																			
53051													22	0	0	0	0	0																			
54058	0	0	0	0	0	6766	0	0	0	0	0	6766	2	3	0	101	4	6	0	0	0	0	0	0	0	0	0	0	0	0							
54656	0	0	0	0	0	6	0	0	0	0	0	0	21	0	0	110	0	32	0	0	22	0	0	0	0	0	0	0	0	0							
54973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4879	0	4965	35	0	3330	0	0	0	0	0	0	0	0	0							
55336													0	0	0	36	0	0																			
55635													54	0	87	21	0	15																			
55653													92	16	0	0	0	0																			
55970													0	0	0	0	0	0																			
56258													7	0	29	22	0	32																			
56351	0	0	0	0	0	0	0	0	0	0	0	0	677	28	0	344	54	0	0	0	3153	0	0	0	0	0	0	0	0	0							
56548													0	0	0	0	0	0																			
56717													6	0	0	21	0	5																			
57040				0	0	0	0	0	0	0	0	0	8	7	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
57451													4	0	1	2	0	9																			
58225													136	0	153	29	0	39																			
58243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	4	0	0	0	0	0	0	0	0	0	0	0	0							
58355													0	0	0	0	0	0																			
58551													94	0	13	0	2	41																			
58636													442	16	137	229	15	53																			
58757													0	0	0	19	0	9																			
58971	0	0	0	0	0	0	0	0	0	0	0	0	69	0	20	70	0	258	0	0	4308	0	0	0	0	0	0	0	0	0							
59316													405	0	149	51	0	19																			
59352	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
59370													0	0	0	370	0	202																			
59754													13	0	0	0	0	0																			
60143							0	0	0																												
60330	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	25	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
60545													28	0	16	76	53	17																			
60554													0	0	0	10	0	3																			
60648													1	0	0	21	0	2																			
61122	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	139	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
61355													8	0	0	31	154	98																			
61476													0	0	0	0	0	0																			
61757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
61832													34	0	0	0	0	5																			
61953													3	0	0	0	0	0																			
62044													4	0	0	8	0	0																			
62110													0	0	0	0	0	0																			
62147													0	0	0	0	0	0																			
62772													0	0	0	1066	0	2998																			
63050													183	14	8	0	0	0																			
63069							0	0	0																												
63201													0	0	0	6	0	0																			
63573													0	0	0	0	0	0																			
63733	0	0	0	0	0	60	0	0	0	0	0	0	540	8	119	1210	1133	175	0	0	0	0	0	0	0	0	36	0	0	23							
63742													0	0	0	0	0	0																			
63751				0	0	0	0	0	0				115	50	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
64150													0	0	0	0	0	0																			
64552				0	0	0	0	0	0				27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
64730													17	0	0	210	0	0																			
65205													0	0	0	2	0	0																			
65513							0	0	0																												
65559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
65746	0	0	0	0	0	108	0	0	93	0	0	0	6	0	0	25	2	15	0	0	0	0	0	0	0	0	0	0	0	15							
65858													53	0	16	129	0	27																			
66154													157	0	76	60	0	8																			
66275													0	6	2	33	91	0																			
66677				0	0	0	0	0	0				0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
67142													63	2	0	0	0	0																			
67151													0	0	0	5	0	0																			
67209													0	0	0	372	0	95																			
67254													0	0	0	0	0	0																			
67656	0	0	0	0	0	446	0	0	0	0	0	0	18	0	0	20	0	4	0	0	552	0	0	446	0	0	0	0	0	0							
67870													0	0	0	13	0	0																			
68671													0	0	0	0	0	0																			
68756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
68831													34	0	0	0	0	0																			
69333	0	0	0	0	0	0	0	0	0	0	0	0	859	3	90	157	47	56	0	0	0	0	0	0	0	0	0	0	0	0							
69678													0	0	0	55	0	0																			
70058													23	0	18	6	1	20																			
70218				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
70414													27	0	0	36	7	0																			
70638													0	0	72	4	0	313																			
70955													0	5	0	0	0	0																			
71073													0	0	0	0	0	0																			
71457													0	0	0	0	0	0																			
71859													0	0	0	0	0	0													0	0	0	0	0	0	
72258													0	0	0	0	0	0																			
72351													20	5	0	1	10	0																			
72454													15	0	0	22	0	0													0	0	0	0	0	0	
72678													77	0	52	151	0	140																			
73116													0	0	0	0	2	0																			
73152													0	0	0	42	0	0																			
73554													43	28	21	0	21	1																			
73956													0	0	0	0	0	0																			
74056													0	0	0	0	0	0																			
74140	0	0	0	0	0	3441	0	0	2404	0	0	1037	149	0	0	214	0	3	24	0	0	0	0	0	0	0	0	0	0	0							
74403	0	0	0	0	0	0	0	0	0	0	0	0	129	0	1	175	0	83	0	0	63	0	0	0	0	0	0	0	0	0							
74449													2	0	0	0	0	0																			
75259													0	0	0	0	0	0																			
75446													22	2	0	36	0	0																			
75455													24	13	0	33	5	0																			
75558													55	0	2	53	32	0																			
75633							250	0	63659																												
75651													24	27	0	9	1	0																			
76153				0	0	0	0	0	0	0	0	0	354	16	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
76443													4	0	0	7	0	1																			
76854													0	0	0	70	0	0																			
77150				0	0	765	0	0	0	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
77253													46	0	17	13	0	0																			
77422													0	0	0	0	0	0																			
77851	0	0	0	0	0	1146	0	0	724	0	0	422	9	0	2	25	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
78157													57	0	0	0	3	0																			
78241													57	27	5	13	0	6																			
78559													3	0	0	0	0	0																			
79042				0	0	0	0	0	0				24	0	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
79127				0	0	0	0	0	0				93	0	199	29	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
79145													0	0	0	0	0	0																			
79257													0	0	0	13	0	3																			
79855													0	0	0	43	3	14													0	0	0	0	0	0	
80150													44	39	10	94	68	63																			
80374													1	0	0	0	0	0																			
80431													54	0	19	52	0	48																			
81175													7	0	4	27	0	0																			
82033													0	0	0	0	0	31																			
82257													0	0	0	0	0	0													0	0	0	0	0	0	
82350													45	2	0	2	0	14																			
82659				0	0	0	0	0	0	0	0	0	3	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
83151													0	0	0	0	0	0																			
83236													0	0	0	0	0	0																			
83375													0	0	1	251	0	261																			
83638							0	0	0																												
83834													0	0	0	29	0	0																			
83852													0	0	0	13	9	0																			
83955													105	0	11	117	0	2													0	0	0	0	0	0	
84046													0	0	0	0	15	0																			
84541													5	0	24	55	63	43																			
84804													0	0	0	79	0	0																			
85052													0	0	0	0	1	0																			
85454													36	0	0	78	0	95																			
85472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	35	0	0	206	0	0	0	0	0	0	0	0	0							
85931													0	0	0	0	0	0																			
86349													219	0	79	452	0	60																			
86675													0	0	0	25	0	0																			
87047													0	0	0	0	0	0																			
87159													16	32	8	3	0	0																			
87234													0	0	0	13	0	0																			
87476													0	0	0	45	0	45																			
87579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
88231													15	0	44	8	1	0																			
88259													0	0	0	0	0	0																			
88352				0	0	0	0	0	0	0	0	0	15	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
88455													9	0	0	84	0	7																			
88950													0	0	2	0	0	0																			
89032													29	0	0	22	0	7																			
89135													1	0	13	0	0	0																			
89854													0	0	0	0	0	0																			
89957													0	0	0	0	0	0																			
90047													0	0	0	18	4	13													0	0	0	0	0	0	
90177													0	0	0	1	0	0																			
90328													20	0	2	1	0	0																			
90337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	36	0	0	1360	0	0	0	0	0	0	0	0	0							
90579													0	0	0	0	0	0																			
91615													23	23	3	5	0	0																			
91754	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
91950													73	2	0	0	0	0																			
92144													1	0	0	0	0	0																			
92676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
92706													0	0	0	54	63	0																			
92902													48	0	0	50	58	17																			
93244													0	0	2	3	0	2																			
93543													82	29	4	13	0	0																			
93619							0	0	0																												
94139													446	0	277	100	0	55																			
94522													187	0	0	117	46	0																			
94755													39	0	14	10	0	0																			
94858													0	0	0	214	33	32																			
95051				0	0	0	0	0	0	0	0	0	12	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
95677													0	0	0	0	0	2																			
96553													55	6	3	0	1	0																			
97055													0	0	0	9	0	0																			
97279													39	0	70	16	0	6																			
97457													17	0	29	1	0	0													0	0	0	0	0	0	
97804													0	0	0	247	28	7													0	0	0	0	0	0	
97943													58	58	0	97	11	0																			
98351													5	0	0	0	0	0																			
98463													0	0	0	5	0	0																			
98717				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
99143													148	14	111	299	0	7																			
99255				0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0							
99376	0	0	0	0	0	0	0	0	0	0	0	0	162	25	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0							
99442													488	30	78	217	0	0																			
99536													66	0	0	124	2	113																			
99853													82	0	15	28	0	22																			
100236													189	0	36	37	0	1																			
100357													29	0	0	21	0	0																			
100562	0	0	0	0	0	548	0	0	548	0	0	0	25	0	117	12	0	22	65	0	876	0	0	0	0	0	0	0	0	0							
100777													0	0	0	0	0	0																			
100843													120	0	69	126	0	71																			
101019							0	0	0																												
101037													0	0	4	274	0	36																			
101439				0	0	0	0	0	0	0	0	0	55	0	49	122	16	10	0	0	0	0	0	0	0	0	0	0	0	0							
101671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
101738													1211	26	0	534	222	0																			
101952													26	0	0	11	0	0																			
102333													73	104	0	236	66	0																			
102342													8	0	0	0	1	0													0	0	0	0	0	0	
102539													36	2	0	0	0	0																			
102557													0	0	0	0	0	0																			
102874				0	0	0	0	0	0				0	0	0	4	0	23	0	0	0	0	0	0	0	0	0	0	0	0							
103134				0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
104234													0	0	0	3	0	0																			
104542													103	36	0	153	24	69																			
104971													0	0	0	0	0	0																			
105026													33	0	15	15	0	0																			
105473													0	0	0	35	0	0													0	0	0	0	0	0	
105530													11	0	5	13	0	33																			
106359	0	0	0	0	0	0	0	0	0	0	0	0	1754	0	319	85	0	28	0	49	0	0	0	0	0	0	0	0	0	0							
106452													0	0	0	0	0	0																			
106676													0	0	0	5	0	0																			
107244	0	0	0	0	0	1287	0	0	699	0	0	376	856	0	594	2557	0	6560	0	0	203	0	0	0	0	0	187	0	0	25							
107459													0	0	0	6	4	0																			
107570													84	0	2	254	0	100																			
107758													9	0	0	21	0	4													0	0	0	0	0	0	
108072													6	0	0	0	0	0													0	0	0	0	0	0	
108269													16	0	0	11	2	7													0	0	0	0	0	0	
108652													28	0	0	0	0	0																			
108746													0	0	0	2	0	0													0	0	0	0	0	0	
108951													10	0	1	67	0	0																			
109136													7	0	0	0	0	0																			
109154													13	0	0	0	0	0													0	0	0	0	0	0	
109453													11	0	14	5	0	10																			
109574													0	0	0	0	0	0																			
109659													16	15	0	11	15	3																			
110413	0	0	0	0	0	1532	0	0	1532	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0							
110936													0	0	0	0	0	0																			
110945													27	0	14	17	0	12																			
110972													17	0	0	0	0	0																			
111157				0	0	0	0	0	0	0	0	0	0	0	61	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0							
111205													0	0	0	0	0	0																			
111942													0	0	0	101	0	126																			
111979													0	0	0	8	5	0																			
112163	0	0	0	0	0	0	0	0	0	0	0	0	87	0	51	582	0	178	0	0	0	0	0	0	0	0	0	0	0	0							
112332													189	0	39	223	0	71																			
112444													11	0	0	1	0	33																			
112510													44	0	0	0	0	0																			
112556													0	2	0	0	0	0																			
112837							0	0	0																												
113003				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
113030													216	8	9	80	1	0																			
113441													0	0	0	0	0	0																			
113601													0	0	0	0	0	17																			
113740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
113937													0	0	0	0	0	0																			
114149													3	0	0	0	0	0																			
114251													0	0	0	0	0	0																			
114260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1902	0	0	0	0	0	0	0	0	0							
114457													88	0	0	62	0	0																			
114774													0	0	0	0	5	0																			
114840													0	0	0	2	0	3																			
114859													2	0	0	15	0	0																			
115146													30	0	0	0	0	0																			
115575													0	0	0	90	0	35																			
116358													3	0	0	19	0	20																			
116554													0	0	0	0	0	0																			
116741													11	0	0	1	0	0																			
117038				0	0	0	0	0	0	0	0	0	106	1	8	61	1	5	0	0	0	0	0	0	0	0	0	0	0	0							
117074													0	0	0	20	0	0																			
117458													10	0	0	0	0	0																			
117775				0	0	0	0	0	0				0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
118156													27	0	0	12	0	0																			
118660													0	0	0	0	0	0																			
118736													7	3	0	10	2	0																			
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952	45	121	0	0	0	0	0	0	0	0	0	0	0	0							
119528													57	0	89	61	0	33																			
119779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0							
119872													0	0	0	0	0	0																			
120476													0	0	0	0	0	0																			
120542													0	0	0	22	0	0																			
120609													0	0	9	13	0	4																			
120953													0	0	25	20	0	14																			
121642	0	0	0	0	0	184	0	0	0	0	0	0	174	27	0	130	7	184	0	0	0	0	0	0	0	0	0	0	0	0							
