"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37																		
242																		
279																		
354																		
457																		
505								21345	0		0	0	1390		0	258	19697	
1155																		
1351																		
1454								205681	7392		0	0	5564		0	831	191894	
1557																		
1669																		
1829								9102	2783		0	0	1770		0	1913	2636	
1856																		
2040																		
2161																		
2376								25237	0		0	0	2749		0	22329	159	
2554																		
2732								29219	0		0	0	2790		0	12478	13951	
2750																		
3177								145469	92		0	0	7560		0	943	136874	
3252																		
3458																		
3720																		
3971								62493	832		0	0	4476		0	16363	40822	
4156																		
4231																		
4839								20787	2339		0	0	1523		0	12264	4661	
5069								30884	1127		0	0	172		0	975	28610	
5135								52037	0		0	0	3239		0	565	48233	
5210								55391	7311		0	0	6379		0	5574	36127	
5461								62419	8938		0	0	7748		0	5117	40616	
5751																		
6039																		
6141																		
6329								36963	21		0	0	8427		0	13981	14534	
7009								242349	299		2000	0	12		0	8257	231781	
7045																		
7072																		
7157																		
7456																		
7634																		
8033																		
8462																		
8631																		
9357								10904	8972		0	0	250		0	836	846	
9553																		
9807								52714	22866		0	0	4853		0	10212	14783	
9955																		
10250								42894	4665		0	0	1521		10358	0	26350	
10849								20408	23		0	0	1549		0	6276	12560	
11145																		
11275								70402	9625		0	0	5305		0	2146	53326	
11640								11702	86		0	0	3232		0	7635	749	
11837																		
12030								41197	4		0	0	4366		0	17836	18991	
12142																		
12179																		
12311	1437227	1013178	0	9307	0	95105	319637	1437227	564738	9307			448440	95105			319637	
12647																		
12656								1611	45		0	0	295		0	1266	5	
12937																		
12946								35574	11679		0	0	6479		0	1955	15461	
12955																		
13103								29098	0		0	0	2905		0	20016	6177	
13251																		
13457																		
14052																		
14155																		
14650																		
14753																		
14865								44552	2210		0	0	2786		0	16127	23429	
14977																		
16551								12229	0		0	0	3016		0	9213	0	
16748																		
17110																		
17147								128361	0		0	0	41600		0	78837	7924	
17259								7282	0		0	0	783		0	6499	0	
17464								152087	25774		0	0	26686		0	3825	95802	
17950								10959	0		0	0	2173		0	6535	2251	
17978								9033	1317		0	0	2397		0	5319	0	
18050								24758	4019		0	0	4041		0	2787	13911	
18135																		
18377																		
18827								132020	10705		0	0	9330		0	50098	61887	
18836																		
18854								90876	4952		0	0	2023		0	29153	54748	
19356																		
19730								211455	23304		0	0	15298		0	6178	166675	
19936																		
19972																		
20053																		
20633								9691	917		0	0	2853		0	5904	17	
20857																		
21256																		
21359																		
21630																		
21658																		
22048																		
22543																		
22552																		
22730																		
22936								31431	0		0	0	1882		0	775	28774	
23456																		
23504								64749	22873		0	0	13937		0	10886	17053	
23643																		
23755																		
24006								56181	3855		0	0	4470		0	2195	45661	
24378																		
24453								73658	1328		0	0	803		0	1880	69647	
24659																		
24668								50759	3252		0	0	3672		0	8091	35744	
24949								84849	0		0	0	3501		0	9174	72174	
25357								8199	1758		0	0	2655		0	67	3719	
25647																		
26176								7721	927		0	0	873		0	2847	3074	
26242								9376	0		0	0	2905		0	5499	972	
26457																		
26765								41048	3290		0	0	1557		0	28357	7844	
27070								18100	0		0	0	1348		0	15027	1725	
27548								19785	29		0	0	6595		0	9449	3712	
27614								26943	1437		0	0	3136		0	1664	20706	
27847								22573	621		0	0	2924		0	6070	12958	
28013								36113	0		0	0	10480		0	7791	17842	
28152																		
28255								14222	2306		0	0	4479		0	1595	5842	
28406								30447	10220		0	0	3896		0	1454	14877	
28675																		
28732																		
29476								944	0		0	0	486		0	458	0	
29636								101898	8862		0	0	5731		0	87305	0	
29878								69654	0		0	0	2584		0	14904	52166	
30052																		
30502								66364	4998		0	86	3833		0	989	56458	
30650																		
30810								13011868	409436		27577	0	408		945457	672376	10956614	
31134																		
31255								20443	3391		0	0	1071		0	802	15179	
31657																		
31826																		
31835																		
32234																		
32766																		
32971																		
33147								57654	1039		0	0	4048		0	625	51942	
33259								62830	2		0	0	1755		0	7157	53916	
33268								3237	621		0	0	896		0	649	1071	
33370																		
33839								8547	0		0	0	253		0	8294	0	
33857								25506	138		0	0	1905		0	8818	14645	
34425								13526	0		0	0	2015		0	6618	4893	
34434								13757	4780		0	0	2632		0	5747	598	
34452																		
34537								167056	43588		0	0	35434		0	10428	77606	
34555																		
34742								14133	8		0	0	1678		0	9890	2557	
35057								14839	0		0	0	924		4704	0	9211	
35301	81686564	295255	258320	52661826	0	59871	28411292	28525256	54093	0			0	59871			28411292	
35570								168937	61728		0	569	32078		0	21319	53243	
35646																		
35879																		
36456																		
36933																		
37051																		
37341																		
37435								187741	2		0	0	15340		0	41171	131228	
37640								54491	0		0	0	10137		0	44008	346	
37659																		
37949																		
38740																		
39327								104536	2939		0	0	4761		0	31132	65704	
39756								40276	8562		0	0	2297		0	5294	24123	
40033																		
40350																		
40499								20104	8457		0	0	7454		0	1118	3075	
40855																		
41245																		
41553																		
41629																		
41825																		
41937																		
41955																		
42037																		
42354																		
42372								34201	0		0	0	1080		0	6446	26675	
42420								80919	36200		0	0	39323		0	1191	4205	
42448								30152	695		0	0	6570		0	336	22551	
42457																		
43052																		
43351								3412	0		0	0	521		0	2891	0	
43856																		
43959																		
44040								9053	0		0	0	1608		0	3853	3592	
44433								7540	0		0	0	765		0	2565	4210	
44741								21615	19		0	0	2413		0	1291	17892	
44750																		
44929																		
45038																		
45047																		
45056																		
45430																		
45458																		
45551								47064	71		0	0	3182		0	8321	35490	
45560								92118	15310		0	0	2747		0	31689	42372	
45775																		
46053																		
46941																		
47247								17698	2		0	0	2532		0	15164	0	
47256																		
47452																		
47500								8855	2669		0	0	671		0	2537	2978	
48057																		
48150																		
48374								13048	3433		0	0	4462		0	675	4478	
48440																		
49054																		
49148																		
49241								46326	424		0	0	5372		0	7017	33513	
49344																		
49652																		
49821								85911	6748		0	0	6044		0	42504	30615	
49858																		
49951																		
50144																		
50461																		
50546																		
50854																		
50872																		
50957																		
51253								34364	260		0	0	1833		0	32271	0	
51356																		
51459																		
51842																		
52719								4182189	0		0	27	0		2437210	0	1744952	
52951																		
53033								436342	22030		0	0	8099		95739	8011	302463	
53051																		
53752																		
54049																		
54058								4116	3029		0	0	979		0	108	0	
54441																		
54656								31352	0		0	0	3572		0	24794	2986	
54973								213580	41957		0	0	53729		0	14264	103630	
55336								16618	4046		0	0	6820		0	1526	4226	
55635																		
55653																		
55970								62559	3121		0	0	2125		0	4267	53046	
56258																		
56351								66185	13743		0	0	18576		0	2528	31338	
56548								13098	1122		0	0	770		0	7229	3977	
56557								85168	38302		0	5853	4423		0	10450	26140	
56717								8628	4927		0	0	1425		0	1667	609	
57040																		
57228																		
57451								18221	0		0	0	2102		245	8113	7761	
58177																		
58207																		
58225																		
58243								275038	38792		0	967	13317		0	5886	216076	
58355																		
58551																		
58636																		
58757																		
58971								386978	70981		0	0	16022		0	723	299252	
59316								33133	10844		0	0	7895		0	872	13522	
59352								22627	2610		0	0	2536		0	17391	90	
59370								28237	973		0	0	1411		0	3988	21865	
59754																		
60143	8153448	1323253	0	214416	0	44130	6571649	7980127	976983	41095			346270	44130			6571649	
60330								32979	0		0	0	5462		0	3121	24396	
60545																		
60554																		
60648																		
61122								66083	8984		0	0	5135		0	6424	45540	
61355								13044	7586		0	0	3382		0	1708	368	
61476																		
61757																		
61832																		
61953																		
62044																		
62110																		
62147																		
62772								28376	9		0	0	2865		0	3570	21932	
63050																		
63069	3014121	439853	735	3703	143206	31166	2395458	3014121	362263	4438			77590	174372			2395458	
63201																		
63573								16038	1744		0	0	417		0	11961	1916	
63733								28871	713		0	0	6430		21728	0	0	
63742																		
63751																		
64150																		
64543								17897	0		0	0	3647		0	10315	3935	
64552																		
64730																		
65205								68460	1286		0	0	1508		0	3145	62521	
65241																		
65513	210006	693	0	2487	0	6768	200058	210006	0	2487			693	6768			200058	
65559								42718	2712		0	0	2902		0	486	36618	
65746								20444	0		0	0	3505		0	11557	5382	
65858								74904	16593		0	0	13292		0	603	44416	
66154																		
66275																		
66677																		
67142																		
67151								43812	5452		0	0	1967		245	34400	1748	
67209								19449	2633		0	0	1833		496	11193	3294	
67254																		
67656								32830	3658		0	0	2571		0	11363	15238	
67870																		
68448																		
68671																		
68756								9471	3975		0	0	2608		0	2358	530	
68831																		
68840																		
68859								34373	3200		0	0	3047		0	5480	22646	
68943																		
69333								36818	13256		0	0	6924		0	5018	11620	
69678								79925	555		0	0	3217		0	63898	12255	
70058																		
70218																		
70414								18196	4		0	0	2191		0	8434	7567	
70638																		
70955																		
71073																		
71318								30444	8197		0	0	1965		0	6887	13395	
71457								19517	0		0	0	1328		0	3398	14791	
71859																		
72258								17539	0		0	0	1649		0	272	15618	
72351																		
72454																		
72678								6456	18		0	0	1764		0	4674	0	
73116								11723	2389		0	0	1754		0	683	6897	
73152																		
73554																		
73956																		
74056																		
74140								21284	8575		0	0	6189		0	3613	2907	
74403								14416	5961		0	0	3103		0	1462	3890	
74449																		
75053								15604	6		0	0	1636		0	3004	10958	
75259								40340	0		0	0	455		0	39081	804	
75446								13564	22		0	0	2580		0	8137	2825	
75455																		
75558								38969	1398		0	0	4248		0	30836	2487	
75633	12137200	1096769	0	1939644	0	41745	9059042	12137200	828214	1939644			268555	41745			9059042	
75651																		
76153																		
76443																		
76854																		
77150																		
77253																		
77422																		
77851								38773	8787		0	0	3019		0	16942	10025	
78157																		
78241																		
78559																		
79042																		
79127																		
79145																		
79257																		
79855																		
80020																		
80150								15124	0		0	0	1751		12412	0	961	
80374																		
80431																		
80552																		
80936																		
81175																		
81429																		
82033																		
82257																		
82350																		
82659																		
83151																		
83236																		
83375								27851	11621		0	0	3167		0	329	12734	
83638	120672	15756	0	1430	0	10886	92600	120672	11531	1430			4225	10886			92600	
83834																		
83852																		
83955																		
84046																		
84541								57739	0		0	0	7346		0	18972	31421	
84804																		
85052																		
85258																		
85454																		
85472								312682	46232		0	0	15818		0	8519	242113	
85931																		
86349																		
86358																		
86554																		
86675								114728	1		0	0	1718		0	7717	105292	
87047																		
87159																		
87177																		
87234								34250	0		0	0	1543		0	17739	14968	
87476																		
87579								24847	0		0	0	2415		0	11159	11273	
88231								44369	1826		0	0	2417		0	10592	29534	
88240								2499	0		0	0	398		0	2101	0	
88259																		
88352																		
88455								14781	2094		0	0	2972		0	2583	7132	
88530																		
88772								26593	0		0	0	1424		0	15225	9944	
88950																		
89032																		
89135																		
89854																		
89957																		
90047																		
90177																		
90328								26920	0		0	0	5298		0	9130	12492	
90337								57163	4		0	0	6403		0	6765	43991	
90579								30214	2448		0	0	2406		0	2725	22635	
90645																		
91101								36022	10436		0	0	6530		0	13790	5266	
91615																		
91651																		
91754								22331	0		0	0	1007		0	14249	7075	
91950																		
92144																		
92676								16259	3922		0	0	1534		0	1076	9727	
92706																		
92902																		
93244																		
93543																		
93619																		
93758																		
94139								63280	8046		0	0	10155		0	14531	30548	
94522								38228	7994		0	0	3029		0	9609	17596	
94755																		
94858																		
95051																		
95659																		
95677																		
96553																		
97055																		
97279																		
97457																		
97804								15598	78		0	0	5156		0	5648	4716	
97943																		
98351																		
98463								85810	6485		0	0	2397		0	24509	52419	
98717																		
99143																		
99255																		
99376								300529	9178		0	0	1891		0	34404	255056	
99442								8402	0		0	0	2109		5937	356	0	
