"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
2732			22	958	54	9220	129	68117	109	1573	46	2912	66	7912			0	0	2	383	0	0	0	0	0	0	0	0	false	false	
2750			10	478	1	239	2	1076	30	835	7	987	2	763			9	508	12	1626	9	2185	33	889	20	2251	14	3443	false	false	
3252			20	941	12	1674	7	2679	248	6273	21	2419	3	914			29	960	24	3458	27	7983	733	25413	50	6224	11	2696	false	false	
3458			5	152	2	285	1	469	41	629	9	1101	7	1617			35	1266	12	1413	5	1042	60	747	0	0	1	326	false	false	
3720			57	2072	48	5861	47	17576	159	1904	22	1732	10	2595			52	1144	24	2775	9	3093	51	978	11	1407	8	2741	false	false	
3953			32	1172	19	1738	34	9314	267	5157	62	5449	42	13122			26	901	11	1359	5	1008	86	1621	23	1479	10	1713	false	false	
4156			44	1470	17	1921	16	8583	154	2724	18	1941	11	3125	149	349													true	false	
4231			161	5478	47	6647	25	10359	91	1620	10	1283	2	429			161	4343	32	3802	6	1532	36	603	2	281	3	366	false	false	
4437			75	3174	46	5690	62	23535	118	2375	38	3618	18	4005			8	398	2	347	4	1004	3	167	0	0	2	626	false	false	
4839			79	4146	107	13949	174	110992	124	2202	7	1140	16	9270															false	false	
5005			7	347	17	2492	58	23115	25	416	9	1146	6	958															false	false	
5069			1	47	7	1120	50	29793	3	131	2	400	4	1920															false	false	
5135			107	3363	56	7491	56	20960	364	7219	31	3537	20	7075			152	5703	70	9157	34	9758	210	5717	63	6777	29	6721	false	false	
5210			121	5172	138	17286	154	59982	268	6152	45	5542	33	11217			30	1604	24	3215	10	2401	44	924	2	209	1	273	false	false	
5331			7	381	1	176	19	10883	17	580	4	544	4	2516															false	false	
5461			24	1146	63	8932	125	56367	208	6418	82	8183	62	19722			0	0	3	532	5	1641	5	125	4	289	1	450	false	false	
5751	17	111															14	599	9	1373	4	731	97	2464	35	3900	27	6643	false	true	
6039			99	2727	16	2131	24	9362	73	1559	9	1264	4	1426			52	1311	9	1041	6	1523	97	1912	11	1207	5	1485	false	false	
6141			40	1401	11	1608	7	2407	28	376	3	294	3	1300			42	1447	5	689	2	748	60	1518	4	531	6	905	false	false	
6329			152	11947	91	12312	65	23820	838	19196	72	8062	13	3260	76	149													true	false	
6972			12	618	19	2412	74	29162	269	5555	77	6065	94	25744			0	0	0	0	0	0	2	80	0	0	0	0	false	false	
7009			0	0	0	0	0	0	0	0	2	125	8	3423															false	false	
7045			47	2131	34	4913	18	6491	38	1010	8	715	6	2187	45	74	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
7157			21	546	8	1218	0	0	63	1305	11	1210	4	1877			20	777	8	1228	1	469	124	1753	3	443	0	0	false	false	
7456			13	405	6	781	6	1998	40	1047	11	1371	14	4363			14	581	13	1746	3	738	40	782	28	2564	13	2361	false	false	
7634			58	2338	29	4085	17	6135	72	1156	5	655	7	2794			15	753	4	623	1	1	21	478	2	258	1	288	false	false	
8033			9	448	26	3652	29	10653	150	3329	25	2189	16	4782			3	84	6	794	6	1628	23	577	10	1016	5	412	false	false	
8462			15	488	5	715	1	436	113	2591	16	1696	17	4276			13	499	9	1214	1	325	41	1094	20	2295	9	1891	false	false	
8631			11	411	12	1340	7	2492	52	1309	7	1001	13	3938			0	0	2	232	1	277	4	18	0	0	0	0	false	false	
9357			4	181	11	1301	44	19203	230	5781	108	9182	134	29873															false	false	
9553	10	62															35	1343	44	5502	35	9875	72	1794	38	2990	44	7920	false	true	
9807			9	354	39	4740	120	54457	63	1720	30	3471	32	11150															false	false	
9955			21	599	4	498	12	6519	143	1491	11	1010	8	3430	0	0	87	2639	39	5066	9	2517	104	2365	18	1392	9	2205	false	false	
10250			28	1118	84	13755	92	44234	441	10540	123	11788	71	22705			0	0	1	182	1	444	0	0	0	0	0	0	false	false	
10849			38	1235	31	4369	35	14791	43	609	6	491	7	1247			32	1103	14	1927	10	2236	46	1040	8	891	5	1155	false	false	
10858			53	2125	33	4908	63	26248	293	6998	73	8238	50	11918			62	3087	54	7160	14	4282	240	6154	79	7018	34	7082	false	false	
11145			169	3776	92	12451	64	27751	95	1176	4	495	1	364	0	1													true	false	
11640			75	2106	33	3822	33	10979	316	6553	46	4636	23	7023			49	1122	32	3636	11	2915	111	2668	43	3909	46	4983	false	false	
11837			13	601	10	1417	14	4295	10	210	4	316	2	1021			13	511	1	100	1	302	3	13	0	0	0	0	false	false	
12030			285	12295	105	17047	76	35333	552	10541	41	5537	26	9968			150	5244	70	12026	36	8640	126	2801	1	148	3	721	false	false	
12142			46	1646	39	4629	36	14186	148	2924	24	2226	13	4119			14	487	10	1254	6	1427	31	696	4	465	2	280	false	false	
12245			121	6091	72	9699	26	8821	97	2095	10	1011	1	257			10	221	1	9	2	680	7	116	0	0	0	0	false	false	
12311			3242	132356	3421	436111	4068	1508276	16247	475271	3139	323361	2823	814694			300	12143	220	26867	77	20434	556	13679	126	11495	38	7286	false	false	
12647			26	776	35	4979	25	10811	168	3424	31	3246	15	4143			19	1339	13	1907	9	2762	42	599	16	1787	4	623	false	false	
12656	16	39	0	0	0	0	0	0	0	0	0	0	0	0	20	45	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
12937			19	1383	17	3002	44	21802	37	1323	7	1059	6	2912			0	0	2	387	0	0	0	0	0	0	0	0	false	false	
12946			115	4337	87	10632	90	30115	642	11005	90	8265	46	9976			50	1784	23	2100	16	3893	15	242	4	458	3	580	false	false	
12955			79	2686	29	4758	40	19279	102	2467	20	3112	23	7391			4	187	2	264	1	471	1	20	0	0	0	0	false	false	
13103			65	3084	138	19306	253	102698	369	8684	131	12359	118	26639															false	false	
13251	162	1063	0	0	0	0	0	0	0	0	0	0	0	0	43	1542													true	true	
13457			6	98	2	199	0	0	32	601	1	90	1	383			10	246	7	861	4	1275	134	1715	13	1231	4	485	false	false	
14052			50	2064	22	3404	18	7756	46	940	9	903	0	0			4	155	1	231	0	0	4	108	2	195	0	0	false	false	
14155			37	1525	26	3869	10	4053	191	4109	16	2031	4	1220			99	2528	61	6964	14	3001	395	8504	27	3304	7	2120	false	false	
14650	24	102													12	63													true	true	
14753	20	61													32	223													true	true	
14865			68	2779	69	9152	38	16676	219	5070	36	3914	27	7844			43	2055	71	9684	37	10321	266	6493	100	10475	43	10701	false	false	
14977	7	31	0	0	0	0	0	0	0	0	0	0	0	0			25	879	11	709	2	300	91	2113	21	2495	6	1067	false	true	
16458			17	773	42	5222	47	16223	207	4250	32	3032	18	6176			5	221	4	363	2	725	5	34	4	371	2	490	false	false	
16551			60	2534	35	4518	25	9679	179	4253	31	2390	14	5278			11	428	12	1573	12	4119	28	500	3	255	6	2079	false	false	
16748			19	696	11	1235	4	1196	31	689	8	1041	4	1063			11	554	15	2124	5	1727	24	614	10	1405	2	854	false	false	
16944	28	23	0	0	0	0	0	0	0	0	0	0	0	0	13	6													true	true	
16953	27	153	0	0	0	0	0	0	0	0	0	0	0	0	19	263													true	true	
17110			0	0	0	0	0	0	1	12	4	476	4	1752															false	false	
17147			688	27285	588	74380	710	292775	2167	45047	599	60322	589	171193			360	13569	283	33690	120	33327	491	11476	151	15535	86	17875	false	false	
17259			18	1094	13	2009	3	1823	19	1350	3	507	6	1715	116	23													true	false	
17464			104	3930	240	30482	356	149840	1190	25221	290	27038	183	46869			10	624	8	1111	4	1042	52	902	18	1734	2	363	false	false	
17950			86	3215	80	9752	52	15816	282	5633	40	4353	20	7047			49	1708	42	5711	29	7729	280	6165	25	2246	15	4282	false	false	
18050			63	2684	64	8277	56	22920	355	4785	34	3574	13	4687			119	5146	37	4928	8	2457	161	2075	6	560	0	0	false	false	
18135			5	187	6	551	16	4331	79	2622	59	7718	46	15280															false	false	
18377			0	0	0	0	1	507	0	0	0	0	0	0			0	0	6	862	1	212	0	0	0	0	0	0	false	false	
18827			63	2458	50	5930	42	13630	121	2796	23	1943	31	8806			0	0	1	90	0	0	2	4	0	0	0	0	false	false	
18836			36	1510	29	3593	32	10113	42	792	3	438	1	793			25	673	16	1619	9	1741	34	538	3	403	0	0	false	false	
18854			56	2069	14	1938	15	7863	360	5775	76	8130	58	22709			42	1463	15	2452	5	1715	87	2267	12	1736	7	2599	false	false	
18957	30	50	0	0	0	0	0	0	0	0	0	0	0	0	68	18	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
19356			6	258	4	445	4	2404	6	188	6	806	6	2928			3	94	1	76	0	0	7	172	1	67	2	200	false	false	
19730			108	5495	208	27203	349	143994	164	5181	86	9856	137	50214			14	490	14	1658	9	2713	23	580	7	815	6	1810	false	false	
19936			66	2465	60	8565	49	18911	167	3343	36	4112	15	4278			59	2255	28	3703	22	6187	79	1895	21	3054	3	889	false	false	
19972			0	0	0	0	0	0	1	11	1	126	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
20053			30	1173	14	2005	9	2501	67	1345	8	743	2	216			17	717	12	1699	6	1878	78	2063	10	1158	0	0	false	false	
20512	90	27	0	0	0	0	0	0	0	0	0	0	0	0															false	true	
20633			48	1896	56	6429	66	24529	92	1823	28	2226	8	875			1	40	1	124	0	0	0	0	0	0	1	407	false	false	
20857			31	863	16	2093	9	4014	51	1105	17	1878	18	5207			26	903	28	3252	18	6654	79	3042	37	3894	70	17704	false	false	
21256			5	153	3	200	0	0	12	240	1	94	0	0	3	7													true	false	
21359			5	182	6	1108	0	0	24	780	9	1719	0	0	38	82													true	false	
21630			26	755	12	1814	17	6082	79	1499	15	2075	3	1063			3	155	4	432	0	0	12	306	5	480	2	538	false	false	
21658			72	3179	40	3817	34	8383	168	2801	38	1479	11	2335			98	3809	68	7835	15	3973	240	3629	42	1487	35	2992	false	false	
22048			43	1593	41	4700	40	16828	336	5556	42	4170	13	4213			2	66	2	196	0	0	23	605	4	490	6	1036	false	false	
22356			26	851	39	4713	32	10171	112	2085	35	2357	31	8854			23	1005	24	2119	12	2673	61	1186	37	3312	28	7252	false	false	
22543			33	1397	40	5692	38	13787	51	1034	3	304	0	0			1	83	3	392	0	0	0	0	0	0	0	0	false	false	
22552	77	177	0	0	0	0	0	0	0	0	0	0	0	0			34	1461	36	4399	30	9248	264	4698	37	3931	17	3386	false	true	
22730			62	1947	32	3930	17	6254	64	1494	18	1522	17	5470			1	2	1	47	0	0	0	0	0	0	0	0	false	false	
22936			26	1261	44	6674	59	27203	285	5790	54	6376	24	8004			29	1042	27	3938	8	2884	36	693	5	314	8	1171	false	false	
22954			18	705	21	2577	14	4131	183	2379	16	1549	14	2649			66	2796	38	4681	8	2208	149	3415	25	2874	12	3548	false	false	
23045			10	333	7	875	3	818	14	411	1	198	0	0			2	135	2	283	2	578	0	0	2	191	0	0	false	false	
23241			237	8660	155	20566	126	48585	1292	18668	190	17889	152	41018			196	7702	98	10894	41	10166	329	6501	84	8054	27	5256	false	false	
23456			75	2997	33	4013	9	2725	104	1896	16	2072	22	6222			36	1615	23	2790	9	2798	53	1195	17	2008	9	2765	false	false	
23504			34	3259	91	16179	217	121805	822	33712	102	17165	71	33955			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23540			4	152	3	398	20	10367	48	1036	20	2094	9	1909			0	0	1	247	0	0	0	0	0	0	0	0	false	false	
23643			60	2297	48	5822	21	7129	154	2906	39	3984	25	6798			5	272	6	727	6	1722	16	424	1	122	3	615	false	false	
23755			29	1681	20	2825	48	23518	80	1949	15	1684	7	2983			2	77	0	0	3	1108	6	70	0	0	0	0	false	false	
24006			19	1174	50	6963	130	59343	217	5497	70	7239	72	28089															false	false	
24453			14	576	17	2116	24	10841	28	540	11	1285	7	3438			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24659	30	103	0	0	0	0	0	0	0	0	0	0	0	0	25	207	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
24668			43	2112	30	3394	25	11545	127	2572	15	1590	9	5686			8	335	5	531	6	1713	45	581	3	150	4	926	false	false	
24855	0	23													8	72													true	true	
24949			149	5953	105	14557	123	46916	138	2485	35	3501	47	15285			27	1125	11	1563	4	1013	65	1104	4	430	2	429	false	false	
25357			33	2229	12	2021	32	23142	43	360	9	1481	3	991			5	294	0	0	2	931	0	0	0	0	0	0	false	false	
25647			5	216	20	2374	22	9648	7	132	6	516	1	223			0	0	0	0	2	447	0	0	0	0	0	0	false	false	
26149			23	950	20	2965	13	6995	123	2589	21	2464	9	1862			5	151	2	263	1	446	12	146	3	293	0	0	false	false	
26242			107	4953	62	9495	102	52141	412	8946	21	1827	17	5066			42	1915	56	11223	0	0	21	301	11	556	20	3773	false	false	
26457	13	25															52	2024	28	2622	10	2547	65	818	3	372	0	0	false	true	
26765			6	368	33	4511	59	28589	89	2185	36	3560	39	9736			3	41	1	76	2	369	6	125	0	0	0	0	false	false	
26859			11	623	36	4723	64	21630	116	3840	29	2818	53	14180			0	0	0	0	0	0	5	75	1	110	0	0	false	false	
27548			76	3344	74	8222	116	70128	489	13821	130	15168	118	39440			5	131	6	575	1	302	5	78	1	58	1	203	false	false	
27614			45	2378	36	4084	19	6219	77	2984	16	2049	4	2081			2	90	8	882	0	0	2	8	1	194	0	0	false	false	
27847			279	9273	93	11530	59	19424	596	9256	21	2435	9	1844			449	10922	83	10845	73	21342	514	6762	11	1269	0	0	false	false	
28152			35	1267	28	4108	19	7455	74	1255	13	1359	12	2183			30	1228	44	4648	3	920	28	419	10	934	2	514	false	false	
28255			20	625	18	2516	21	10190	92	2097	16	1511	20	5984			11	417	9	1353	3	907	52	730	3	390	2	477	false	false	
28349			21	673	24	3034	23	11721	105	2385	23	3320	26	9186			15	487	6	848	4	1283	8	100	1	116	1	258	false	false	
28406			0	0	2	409	1	275	0	0	0	0	1	1000															false	false	
28572	8	0													1	0													true	true	
28732			36	1352	19	2618	17	7288	21	409	11	1156	10	3387			3	158	7	958	3	679	4	194	3	450	0	0	false	false	
29104			9	333	57	7254	113	50932	210	5603	52	6475	35	12183															false	false	
29636			198	8750	104	16250	72	34807	866	12131	26	3785	9	4025	741	326													true	false	
29953			13	490	12	1914	19	8817	44	919	8	685	9	3048			11	491	11	1486	17	4944	6	100	5	385	4	495	false	false	
30052			23	918	19	2703	7	2218	24	541	5	600	0	0															false	false	
30258			94	3824	82	12234	105	43178	328	8118	43	4363	33	16105	20	16													true	false	
30418																													false	false	
30502			52	2744	107	14211	151	57753	467	11422	39	3335	52	17059															false	false	
30650			9	540	15	2099	33	14145	182	3426	39	3758	24	4791			1	14	1	122	0	0	3	77	4	666	0	0	false	false	
30810	0	123824																											false	true	
31134			27	977	17	2063	14	5013	195	3324	6	572	1	78			19	659	6	640	0	0	41	870	7	853	2	310	false	false	
31255			14	606	23	2908	39	18614	154	3301	24	1994	25	5747			3	126	1	53	2	720	1	7	0	0	0	0	false	false	
31657	143	199	0	0	0	0	0	0	0	0	0	0	0	0	41	85													true	true	
31826			99	9506	46	5551	18	5333	192	6411	20	1828	8	2652	63	76													true	false	
31835			34	755	5	777	3	836	163	3341	6	943	17	4487			12	543	6	663	3	948	106	2879	28	2977	25	6010	false	false	
32234			36	1618	14	1806	10	3298	25	535	6	939	3	1333			12	418	10	1766	5	1461	32	615	11	1081	4	954	false	false	
32766			31	1018	14	1754	12	3429	52	1289	5	710	0	0															false	false	
33147			64	2516	51	7155	63	30562	259	6177	54	7284	62	24770			17	792	15	1999	8	2959	41	1135	17	2194	32	10027	false	false	
33259			60	4187	87	12909	163	71686	223	6058	88	8300	69	2025			0	0	3	458	1	254	0	0	0	0	0	0	false	false	
33268			15	797	9	1140	1	271	109	2005	11	861	13	2996			30	1032	12	1178	6	1162	92	1968	20	1574	9	1507	false	false	
33754			19	485	3	183	1	44	28	578	3	407	0	0	3	9													true	false	
33839			16	533	2	207	1	391	49	1329	0	0	0	0			5	162	3	331	4	1032	40	1488	0	0	0	0	false	false	
33857			10	369	10	1504	17	7246	88	2577	29	3816	20	7705			15	750	18	2507	7	1519	55	862	16	1639	15	3445	false	false	
34153			26	789	56	5822	108	33495	207	4034	45	3962	62	9042			16	495	16	1406	16	4511	53	2332	18	2032	3	730	false	false	
34359			11	257	2	243	1	334	37	951	6	521	3	531			11	340	7	479	4	1216	38	899	8	951	5	430	false	false	
34425			39	2225	65	9228	59	23251	200	3479	23	2626	17	3930			1	62	1	224	0	0	1	10	0	0	0	0	false	false	
34434			265	8525	94	12361	71	31150	161	3292	28	2670	12	4935			8	347	1	95	2	145	8	286	3	290	2	311	false	false	
34452			50	1608	25	3211	14	5502	127	3856	34	4344	18	6465			1	3	1	191	0	0	2	49	0	0	0	0	false	false	
34537			65	5306	135	18834	244	107737	308	7081	36	4099	39	12604			4	298	4	455	3	609	11	239	0	0	0	0	false	false	
34555			105	1574	23	3562	26	13956	171	2545	12	1891	5	2061	343	413													true	false	
34742			55	2259	41	6170	43	17115	220	3527	16	1912	8	1681			29	834	13	1348	4	917	88	1241	4	723	0	0	false	false	
34836			11	575	7	968	6	1918	9	199	4	424	1	23			5	184	4	588	0	0	2	140	4	604	0	0	false	false	
35057			72	3573	33	4738	18	4955	178	3434	23	2403	8	1448			77	2715	45	5797	14	2948	181	3287	11	1235	0	0	false	false	
35301			0	0	0	0	1	391	0	0	0	0	2	571															false	false	
35570			13	476	70	10772	276	128380	111	4381	51	4859	66	21874															false	false	
35646			16	627	5	800	2	605	130	3045	11	1847	5	2386	5	27													true	false	
35842			51	2013	21	2616	21	9038	111	2609	13	1451	8	2666			18	799	8	1167	4	882	42	800	7	446	1	190	false	false	
36054			46	2113	94	12881	165	59320	407	7171	123	10193	107	26971			0	0	1	100	1	244	1	20	0	0	0	0	false	false	
36344			51	872	52	6518	64	26551	196	4920	43	5628	26	9025			31	1018	47	3189	21	5370	51	1208	18	2019	13	2503	false	false	
36456			19	392	6	687	4	2121	105	2408	11	928	4	1424			33	1141	31	3804	15	2952	323	7579	79	8441	43	9507	false	false	
36858			4	38	14	2001	27	10873	87	1689	28	3106	16	4608															false	false	
36933			43	1562	23	2737	14	4690	126	1918	8	760	5	1231			45	1334	6	668	4	1300	46	1134	11	1283	4	1137	false	false	
37051			24	979	6	925	19	7479	37	806	8	1249	6	2318			63	2321	31	5105	16	4736	82	1849	19	2292	4	1183	false	false	
37341	29	64															10	154	16	2108	2	385	29	578	3	255	0	0	false	true	
37378			30	1716	47	6289	52	22311	116	3193	36	3795	32	10912			26	1166	26	3533	20	5874	37	1197	36	3618	19	3670	false	false	
37435			177	7628	194	26725	198	79303	730	12073	56	4714	29	7815			15	743	13	1959	10	3066	3	35	0	0	0	0	false	false	
37640			465	21683	352	44541	410	186248	554	16127	209	23646	226	93445			192	7570	163	19537	130	39737	200	6866	66	7868	52	15372	false	false	
37659			29	823	10	1137	2	417	100	1955	16	1034	3	830			26	720	10	1115	2	467	146	1983	5	596	3	1025	false	false	
37743			22	1052	16	1940	34	18930	90	2438	18	2473	17	7507			13	471	6	690	9	4265	32	485	3	332	3	199	false	false	
37949			32	1184	21	2339	6	2428	135	3290	22	2669	28	10721			28	1110	25	3529	7	1962	106	2067	28	2697	19	5227	false	false	
38535			10	364	27	3787	35	15001	30	695	12	1252	11	3694			1	19	2	395	2	364	0	0	0	0	0	0	false	false	
38740			53	1744	31	3570	43	17806	131	2537	16	1685	6	1396			12	233	3	247	1	475	2	30	0	0	0	0	false	false	
39327			67	2521	66	8152	79	28250	144	2802	32	2671	24	6364			4	81	6	636	3	754	2	23	1	103	1	220	false	false	
39420			313	18272	248	28022	254	92835	283	6108	96	8975	51	16689	1	1													true	false	
39475			163	7271	353	45790	369	139400	727	14631	169	13579	102	22787			110	4595	108	13271	42	10273	280	6626	109	9518	66	15270	false	false	
39756			59	2386	88	11538	85	35417	485	10685	115	13738	94	30618			40	1522	30	3432	6	1981	285	6107	55	5160	22	4231	false	false	
40033			24	480	12	1107	0	0	62	920	11	1433	2	431			127	2118	6	674	3	819	11	149	1	72	3	486	false	false	
40350			2	61	5	818	0	0	62	1119	7	692	6	1743			11	398	7	901	3	979	51	1421	16	1793	11	1903	false	false	
40707			72	3082	82	10340	79	27321	333	8378	92	8473	48	13770	2	93													true	false	
40855			12	400	14	1942	3	1087	70	1794	10	1217	7	2581			17	516	29	4085	17	5267	64	1464	15	1632	8	2018	false	false	
41245	31	61															23	1357	18	2513	4	1124	63	1445	9	1144	2	487	false	true	
41553			15	387	1	43	3	1201	31	462	9	795	2	835			13	504	4	427	1	284	169	2823	18	1947	8	2584	false	false	
41629			19	764	29	4129	36	15914	95	1767	13	1644	3	881			3	99	3	439	7	1784	3	33	1	56	0	0	false	false	
41759	17	69	0	0	0	0	0	0	0	0	0	0	0	0	45	104													true	true	
41825			0	0	11	1393	13	4966	11	237	1	104	3	768			2	169	1	227	0	0	1	14	0	0	0	0	false	false	
41937			5	104	2	335	2	682	29	605	4	433	8	1671			4	178	6	984	12	2681	17	321	7	666	15	3430	false	false	
41955			12	188	2	180	0	0	6	50	0	0	2	392			11	319	33	3373	1	365	276	4769	28	3231	7	1905	false	false	
42037			95	3014	17	2306	6	2641	123	2875	20	3167	8	3169			110	3248	22	3408	3	1184	28	645	1	205	1	419	false	false	
42055			20	667	10	1321	5	2246	59	1068	5	395	5	1370			16	709	9	1019	1	300	55	798	18	1973	7	2024	false	false	
42354			49	1600	17	2509	2	1881	222	2303	6	666	5	1110			32	1243	6	1072	6	1646	152	1619	8	716	1	377	false	false	
42420			899	32537	765	86239	497	161441	4898	37652	451	37994	305	74707			16	519	12	1312	2	473	0	0	0	0	0	0	false	false	
42448			114	4362	77	9638	66	26683	492	9220	50	4742	39	12485			155	6144	86	9767	48	15555	471	10439	105	13123	79	19353	false	false	
42457			3	152	1	200	1	104	27	835	5	618	1	500			29	1207	7	558	4	1203	83	6415	3	409	0	0	false	false	
43052			45	1457	42	4358	40	11580	72	1223	20	2262	26	6667			2	50	0	0	1	495	2	111	2	250	2	531	false	false	
43351			5	211	2	221	2	647	16	447	1	136	1	549			0	0	10	2184	0	0	10	253	1	201	0	0	false	false	
43454			10	320	16	1755	3	999	53	673	2	74	5	1284	28	43													true	false	
43744			33	1108	37	4923	45	14848	60	1216	11	1016	7	639			9	251	2	302	4	445	13	409	1	125	3	426	false	false	
43856			18	637	8	919	5	1176	43	610	5	320	3	731			1	98	0	0	0	0	0	0	0	0	2	463	false	false	
43959			25	1049	28	3078	25	8384	68	1697	12	1269	13	3206			0	0	0	0	0	0	3	19	2	233	0	0	false	false	
44040			107	3933	48	5884	31	10587	163	3031	21	2018	12	4685			158	6622	104	13444	38	9579	252	6550	70	6792	27	4864	false	false	
44433			5	237	13	1892	44	19231	25	830	17	1579	32	12624															false	false	
44741			84	3694	75	9216	88	29275	166	3400	19	1668	16	3206			4	52	1	168	2	267	8	172	1	118	1	350	false	false	
44750			89	3401	45	6483	59	39368	54	1054	10	1550	4	2190			6	271	8	1131	4	1193	3	170	0	0	0	0	false	false	
44929			40	1510	31	3983	18	5923	42	753	2	76	3	877			3	112	0	0	1	280	0	0	1	81	0	0	false	false	
45038			14	378	10	994	12	2801	59	1292	15	1362	29	6406			21	789	20	2461	12	3245	22	394	15	1273	6	1250	false	false	
45047			64	2202	27	3294	10	3744	179	2784	12	1360	1	55			83	3362	40	4807	30	10969	175	2081	5	362	2	690	false	false	
45056			11	312	5	360	6	2021	72	1038	12	1033	13	4144			23	966	15	1889	6	1591	128	2926	25	2234	22	4266	false	false	
45430			13	499	14	1671	9	3831	58	699	2	271	0	0			3	141	5	688	1	323	7	129	0	0	0	0	false	false	
45458			0	0	2	463	0	0	11	256	7	974	0	0			1	26	4	452	0	0	7	225	4	472	0	0	false	false	
45551			4115	4692	4076	9714	57	19475	724	16860	2107	11320	62	15909			226	8701	10269	30693	6109	40881	15929	22490	8238	21717	14146	36353	false	false	
