"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							3467	2228	343	0	24667	0	783	0	1187	80585	68584	24	70372	0	419	70	1764	0	10213	200	80585	0	0	763	0	0	9624	0	30836	37748			0	47657	47238	-374	602	0	0	0	10213	
1669																																							19473	7881	205	43704	76365	0	2106	0	12271	251551	205356	395	205751	0	2825	0	0	0	45800	800	251551	0	0	44054	0	0	800	0	46077	159279			0	92371	89546	146	0	0	0	0	45800	
1829																																							6059	4212	268	0	100037	0	3199	0	14103	413454	320356	1239	367928	0	3452	8144	38960	0	45526	390	413454	0	0	41132	0	0	3100	1126	97914	222443			0	279758	276306	904	0	0	0	7373	45526	
1856																																							51652	477	0	0	20039	0	369	0	2062	125984	80247	95	110342	0	1040	98	30000	0	15642	500	125984	0	0	1407	0	0	14282	0	3308	76938			0	49909	48869	-547	2418	0	0	0	15642	
2040																																							4023	3173	0	0	60876	0	2593	5	8082	192574	162385	480	171109	0	4586	0	0	0	21466	480	192575	0	0	16754	0	0	4270	0	22013	140372			0	118240	113654	-38	168	0	657	7587	21466	
2161																																							7316	9002	0	1	27029	0	2238	124	4539	126995	108811	2569	111380	0	752	0	0	0	15615	1000	126995	0	0	12961	0	0	1356	0	25111	83700			0	71331	70579	298	6167	0	0	0	15615	
2376																																							7432	11117	0	79712	338865	0	14520	3850	173627	3182955	1699460	40235	2724855	64	31359	0	985160	0	458036	500	3182955	0	0	439304	4424	0	41981	0	110303	1589157			-24007	2577758	2546399	258	3009	0	0	0	458100	
2554																																							3577	301	0	0	3563	0	107	0	133	13078	11754	23	11777	0	160	289	0	0	1300	50	13077	0	0	233	0	0	975	0	3477	8277			0	5268	5108	42	0	0	0	0	1300	
2732																																							85165	16264	1112	0	101477	0	4142	2618	4142	530394	447317	2163	449480	0	3242	0	0	0	80914	0	530394	0	0	74763	0	0	5789	0	96336	350981			0	318716	315474	362	0	0	0	0	80914	
2750																																							1501	358	0	0	14242	0	309	148	2531	61712	45612	245	55754	0	766	0	9897	0	5958	121	61712	0	0	1178	0	0	4800	0	5899	39713			0	43254	42488	-141	135	0	0	0	5958	
3177																																							85645	7471	570	803	111644	0	12903	387	37179	1035027	810526	9109	932931	0	3280	4630	113296	0	102096	0	1035027	0	0	44363	0	0	63074	0	104211	706315			-4002	777075	773795	-1339	0	0	0	0	102096	
3252																																							0	6544	0	676	70409	0	572	0	4126	175574	147933	254	152687	0	2418	0	4500	0	22887	200	175574	0	0	21892	0	0	300	0	22612	125321			0	95665	93247	495	0	0	0	0	22887	
3458																																							916	1501	0	2385	11978	0	311	0	576	37600	26398	110	34008	0	396	0	0	0	3592	100	37600	0	0	2463	0	0	1101	0	3619	22779			0	20137	19741	-72	192	0	0	7500	3592	
3720																																							6178	5288	0	304	53442	0	4384	1396	6263	212881	176137	1837	181406	0	1641	0	0	0	31475	2400	212881	0	0	10662	0	0	18600	0	31549	144588			0	137267	135626	-187	0	0	0	3432	31475	
3971																																							37892	6504	1097	0	85578	366	13170	1579	25194	693609	542130	20858	585939	0	12136	12142	22951	0	107670	2	693609	0	0	-68997	0	0	176276	6155	70266	471864			0	514315	502179	389	1753	0	0	0	107670	
4156																																							2412	4322	0	0	39054	0	7376	22	5803	208561	168237	594	186524	0	1953	1783	14400	0	22037	1200	208561	0	0	14138	0	0	6657	0	27919	140318			0	149742	147789	42	0	0	795	2498	22037	
4231																																							0	9234	0	0	48076	0	887	1280	1074	112150	97040	539	97579	0	726	0	0	0	14571	500	112150	0	0	2593	0	0	12100	0	18938	78102			0	52325	51599	-622	0	0	0	0	14571	
4437																																							22281	4173	0	0	87982	0	4897	0	9273	253978	220389	1038	226224	0	2079	0	2243	0	27754	963	253978	0	0	22794	0	0	3750	0	25518	194871			0	127451	125372	247	0	0	0	2554	27754	
4839																																							1225	5241	0	0	74427	188	5439	905	3410	333323	264370	904	297464	0	5523	0	22000	0	35859	1875	333323	0	0	19599	0	0	14840	1094	48048	216322			0	241517	235994	-455	5400	0	0	10190	35859	
5069																																							37502	1575	0	0	35629	0	17425	7524	4614	400006	232526	6340	238866	0	13180	0	0	0	161140	4500	400006	0	0	149079	0	0	4129	0	21078	211448			0	308917	295737	3432	0	0	0	0	161140	
5135																																							49004	8557	0	0	26399	0	5560	554	12797	404919	334455	2049	354220	0	4075	1042	17716	0	50700	651	404920	0	0	26736	0	0	23349	0	52407	282047			0	305081	301006	-36	0	0	0	0	50700	
5210																																							9670	14338	0	75407	121354	2166	16797	1688	61469	1055291	830865	8640	961329	0	15421	0	68000	0	93962	4798	1055291	0	0	83541	0	0	5455	1482	61847	769018			0	766341	750920	168	0	0	0	53824	93962	
5461																																							4686	12458	0	0	142476	695	10986	2250	9164	491499	425930	3163	444093	0	5757	0	15000	0	47406	2059	491499	0	0	42355	0	0	4241	0	156054	269876			0	314541	308784	-1249	0	0	0	0	47406	
5751																																							0	4536	426	0	45764	0	2112	0	5846	187081	149473	1686	156659	0	1492	1089	5500	0	30422	600	187081	0	0	19561	0	0	8752	96	22392	127081			0	128451	126959	1509	253	0	0	0	30422	
6039																																							15391	1494	0	0	11115	0	1340	2589	1570	84938	76855	274	77129	0	1286	0	0	0	7809	469	84938	0	0	1830	0	0	5600	0	23853	53002			0	52125	50839	-90	600	0	0	0	7809	
6141																																							0	7966	0	21801	0	0	165	132	473	57501	51690	82	51772	0	414	0	0	0	5729	400	57501	0	0	1129	0	0	4200	0	15802	35888			0	20328	19914	0	7050	0	0	0	5729	
6329																																							23037	14694	0	0	36174	0	17162	6756	13252	486615	440959	3006	443965	0	6233	0	0	0	42650	2600	486615	0	0	19885	0	0	20000	0	147816	293143			0	376377	370144	165	5396	0	0	0	42650	
7009																																							7161	652	0	0	304656	0	329	0	7083	631722	564759	7226	571985	0	0	0	0	0	59737	500	631722	112	0	56607	0	0	552	0	85256	479503			0	311729	311729	2078	0	0	0	0	59737	
7045																																							1561	5502	0	0	99872	0	1711	205	2274	188819	169643	504	170147	0	1025	0	0	0	18672	100	188819	0	0	15896	0	0	2325	0	21937	147706			0	78719	77694	351	0	0	0	0	18672	
7072																																							733	610	857	9693	6537	108	5296	194	8248	170414	128748	3776	138524	0	1547	750	6000	0	31890	0	170414	0	0	31947	145	0	0	0	5451	123297			-21	133027	131480	-36	5763	0	0	0	31890	
7157																																							0	778	0	300	18940	0	151	10	409	46177	41112	327	41439	0	202	0	0	0	4738	200	46177	0	0	4340	0	0	200	0	7800	33312			0	24319	24117	-2	1472	0	0	0	4738	
7456																																							3434	1428	0	0	15129	0	472	0	1272	68457	62034	147	62786	0	521	0	0	0	5671	400	68457	0	0	1538	0	0	3600	0	16218	45815			0	47243	46722	133	0	0	605	0	5671	
7634																																							5025	974	0	4	12102	0	504	829	516	59413	52365	183	52548	0	1116	0	0	0	6865	200	59413	0	0	-1358	0	0	8060	0	8856	43509			0	40575	39459	-37	0	0	0	0	6865	
8033																																							16784	2747	0	0	8384	0	2922	1392	4051	223755	187175	2333	202108	0	1025	0	12600	0	21647	774	223755	0	0	16429	0	0	4476	0	66309	120866			0	161600	160575	-32	26900	0	0	0	21647	
8462																																							17572	13905	0	0	102336	0	394	0	638	185380	167259	148	167407	0	578	0	0	0	17973	350	185380	0	0	17202	0	0	350	0	72363	94896			0	45563	44985	71	5550	0	0	0	17973	
8631																																							9257	2057	0	0	12820	0	1648	107	2824	66085	58844	452	59296	0	442	0	0	0	6789	500	66085	0	0	5592	0	0	800	0	22536	36308			0	34833	34391	-103	2981	0	0	0	6789	
9357																																							19909	8951	606	0	71530	300	269	0	1663	431906	351001	2112	353113	0	3252	26752	0	0	78793	500	431906	0	0	23752	0	0	54660	77625	132288	218713			0	227406	224154	-119	147	0	0	0	78793	
9553																																							7505	1051	0	25091	22285	0	1158	0	6650	160135	109581	1220	148304	0	951	0	35193	0	11831	400	160135	0	0	10406	0	0	1700	0	17933	91648			0	97346	96395	-675	0	0	2310	0	11831	
9807																																							47447	11955	0	393684	72367	15	8368	89440	134893	2152279	1607776	9335	1911953	0	60254	0	240000	0	240326	20000	2152279	0	0	164656	0	0	112272	0	100118	1507658			0	1454364	1394110	-56602	0	0	0	54842	240326	
9955																																							19519	1462	0	0	30709	0	1216	0	1789	126899	99969	163	111132	0	1481	0	11000	0	15767	110	126899	0	0	12549	0	0	3023	0	22396	77573			0	73685	72204	85	0	0	0	0	15767	
10250																																							24368	11208	0	0	75892	0	10018	4849	9743	359073	323779	885	324664	0	5115	0	0	0	34409	1500	359073	0	0	1754	0	0	30800	0	69220	254559			0	228110	222995	355	0	0	0	0	34409	
10849																																							25318	3435	0	18731	50210	0	3277	18058	4433	254118	226440	578	227018	0	1541	694	0	0	27100	16	254118	0	0	12654	0	0	15375	0	29513	196928			0	130003	128462	-945	1500	0	0	0	27100	
11145																																							4313	6719	0	0	19972	92	5206	1200	5892	191996	158308	1166	172618	0	1763	450	13144	0	19378	1000	191996	0	0	11186	0	0	7000	0	26559	131749			0	149915	148152	192	0	0	0	0	19378	
11275																																							65788	13750	43	46772	13080	0	16064	5802	60571	1379309	1026453	9758	1242036	0	15978	3939	172035	0	137273	1	1379309	0	0	49780	800	0	87518	58139	198357	828096			0	1108502	1092524	-26	2037	0	0	33790	137273	
11640																																							6374	8390	0	0	116502	0	4649	112	17447	365691	287513	2659	326172	0	2745	0	36000	0	39519	650	365691	0	0	7000	0	0	31705	0	68817	218696			0	214962	212217	164	0	0	0	0	39519	
11837																																							3053	1058	0	0	46228	0	612	980	3152	86196	67228	373	74601	0	1138	0	7000	0	11595	314	86196	0	0	710	0	0	11686	0	8318	58910			0	32251	31113	-1115	0	0	0	0	11595	
12030																																							20058	26389	0	3641	14438	0	3236	3042	13941	319370	269334	2913	272247	0	8354	0	0	0	47123	300	319370	0	0	46547	0	0	300	0	61815	207519			0	240117	231763	-24	2862	0	0	0	47123	
12142																																							2552	10198	0	757	75892	0	5579	75	8168	215391	187490	2628	194618	0	1471	0	4500	0	20773	1250	215391	0	0	7472	0	0	13250	0	52824	134666			0	110141	108670	-1199	3500	0	0	0	20773	
12179																																							2723	2197	0	101	837	0	1377	35	3532	37948	28791	765	30914	0	318	0	1358	0	7034	0	37948	0	0	7031	0	0	0	0	3189	25602			0	27464	27146	3	0	0	0	0	7034	
12245																																							4789	1841	1546	0	25948	0	1404	61	984	119364	100692	591	106208	0	142	1394	4925	0	13156	1419	119364	0	0	24	0	0	11539	0	19078	81614			0	80337	80195	174	1202	0	0	0	13156	
12311	283524	576136	261953	3496493	8362388	0	608892	36270	2948878	64107275	746492	57797543	383366	628906	467194	4127731	332734	5926366	39999	64107275	202560	111694	289396	379766	0	5777848	410934		0	46701193	46072287	-180877	0	784300	6309732	401976	0	401976				3496493	8362388						50585566						4127731					202560	111694						7391864	43193702							0	0	707050	784300		
12647																																							1307	9477	0	13861	0	0	3780	939	1041	95030	83413	272	83685	0	1000	0	0	0	11345	125	95030	0	0	1933	0	0	9287	252	16488	66925			0	65373	64373	0	0	0	0	0	11345	
12656																																							6	595	0	850	0	0	222	173	186	18050	16375	32	16407	0	289	0	0	0	1643	72	18050	0	0	1183	0	0	388	0	3722	12653			0	11095	10806	0	5212	0	0	0	1643	
12937																																							24706	1633	0	0	2993	0	11219	0	1483	191714	156682	3018	160399	0	1912	0	699	0	31315	750	191714	0	0	25319	0	0	5250	0	40416	116266			0	146592	144680	-4	5000	0	0	0	31315	
12946																																							1740	10627	0	0	168094	33	12030	4603	19978	883893	746669	8202	783143	0	12900	9959	21197	0	100750	1	883893	0	0	81643	7475	0	17119	1295	86174	660495			0	660959	648059	1987	0	0	7075	0	100750	
12955																																							21946	1534	0	225	3	0	2968	488	678	131536	115740	239	118049	0	1229	0	2070	0	13488	1567	131537	0	0	3688	0	0	8233	3654	27713	88027			0	101269	100040	0	0	0	0	0	13488	
13103																																							4207	17251	5094	0	283389	0	17006	760	22216	1577960	1188057	20358	1351363	4401	11567	6199	142948	0	222196	500	1577960	0	0	169176	0	0	34019	451	63342	1124715			0	1232340	1220773	18501	614	0	0	0	226597	
13251																																							11643	2639	0	0	1855	0	67	495	943	40071	35451	200	35651	0	489	0	0	0	4419	25	40070	0	0	2656	0	0	1725	0	5911	29540			0	22398	21909	13	520	0	0	0	4419	
13457																																							4875	355	0	0	5305	0	8	0	1679	23736	17479	94	17573	0	182	0	0	0	6163	50	23736	0	0	5942	0	0	152	0	2504	14975			0	11696	11514	19	0	0	0	0	6163	
14052																																							7235	823	0	0	7010	0	1441	325	1980	56471	48095	102	49197	0	469	0	1000	0	7274	1000	56471	0	0	4729	0	0	1500	0	11869	36226			0	37544	37075	45	582	0	0	0	7274	
14155																																							4456	4096	0	0	10253	0	8568	470	4666	159717	138839	688	143677	0	1841	0	4150	0	16040	176	159717	0	0	15655	0	0	160	0	45245	93594			0	124429	122588	49	4620	0	0	0	16040	
14650																																							6602	1537	0	2946	19	0	257	0	1723	31274	27399	618	28017	0	397	90	0	0	3257	200	31274	0	0	2757	0	0	300	0	10560	16839			0	18128	17731	0	369	0	0	0	3257	
14753																																							3389	2812	0	14099	4100	0	151	150	587	45112	40454	386	40840	0	428	0	0	0	4272	300	45112	0	0	1615	0	977	1277	0	12686	27768			0	19227	18799	103	1025	0	0	0	4272	
14865																																							10572	10621	0	4683	12912	0	6910	466	10840	310541	278144	1801	279945	0	3377	0	0	0	30596	730	310541	0	0	20516	0	0	9231	0	69575	208569			0	256914	253537	119	0	0	0	0	30596	
14977																																							4939	822	0	11	5557	0	1904	0	1086	50394	35503	105	42235	0	354	0	6627	0	8159	0	50394	0	0	8064	0	0	0	0	4897	30606			0	36429	36075	95	0	0	0	0	8159	
16458																																							16219	1958	0	61520	59955	0	10368	0	1835	296442	260590	538	261128	0	2440	0	0	0	35314	941	296442	0	0	31760	0	0	2059	1209	29171	231419			0	145044	142604	554	774	0	0	0	35314	
16551																																							317	5352	1803	19269	31236	804	4343	1176	6158	248317	201229	299	223628	0	2302	564	13000	0	24689	175	248317	0	0	14221	0	0	9825	0	38672	162557			0	179597	177295	468	0	0	9100	0	24689	
16748																																							4655	4028	361	8688	7592	0	2632	0	2527	67101	59076	526	59602	0	528	0	0	0	7499	400	67101	0	0	4374	0	0	2600	0	17257	41819			0	37146	36618	125	0	0	0	0	7499	
16944																																							312	3251	0	0	17985	0	149	274	398	35272	31663	412	32075	0	213	0	0	0	3197	1000	35272	0	0	973	0	0	1500	0	6844	24819			0	13116	12903	-276	0	0	0	0	3197	
16953																																							3715	1337	0	4455	10723	0	78	0	323	35060	29831	105	30136	0	81	0	0	0	4924	100	35060	0	0	1951	0	0	3150	0	7552	22279			0	14510	14429	-277	0	0	200	0	4924	
17110																																							22208	3598	0	100	25079	0	1503	0	2891	108952	88923	3204	92127	0	279	0	0	0	16825	300	108952	0	0	9539	0	0	6986	0	0	88923			0	53852	53573	0	0	0	0	0	16825	
17147																																							20888	74237	12802	621818	565375	0	72583	14540	290693	5569091	4355472	25223	4815610	0	65596	180026	255595	0	753481	10871	5569091	0	0	169061	2835	125	570730	6423	984889	3370584			0	3772467	3706871	2694	0	0	61428	117892	753481	
17259																																							4282	1202	0	650	17764	0	2160	251	2621	66424	49976	1772	60687	0	229	0	3000	0	5737	769	66424	0	0	3857	0	0	769	0	5776	44200			0	37723	37494	342	0	0	5939	0	5737	
17464																																							90647	46366	10176	154880	289746	0	44399	4032	167658	2334240	1987928	45755	2033683	0	21351	80188	0	0	300557	540	2334240	0	0	52438	574	0	325537	1839	260186	1727742			-79073	1464814	1443463	1115	272	0	0	0	300557	
17950																																							6462	5332	0	0	164107	0	5690	492	4666	364667	328080	2320	330400	0	3198	1695	0	0	34267	725	364667	0	0	19432	0	0	13050	672	50171	277909			0	178749	175551	1060	0	0	0	0	34267	
17978																																							4817	3736	0	170828	0	0	6540	4054	6957	332701	216509	465	227355	0	2545	0	10381	0	105346	0	332701	0	0	105346	0	0	0	0	4155	212354			0	138314	135769	0	0	0	0	0	105346	
18050																																							17447	9418	276	28328	148539	0	11539	121	8588	451355	401067	1801	402989	0	3605	0	121	0	48366	1214	451355	0	0	37759	0	0	7671	415	139802	261265			0	230289	226684	1722	0	0	0	0	48366	
18135																																							46	4693	0	37750	63910	0	14297	247	7415	256043	200986	660	235310	0	1137	0	18600	0	20733	456	256043	0	0	14409	0	0	6056	455	70118	130868			0	98767	97630	-188	29600	0	0	15064	20733	
18377																																							15137	128	0	0	10222	0	1092	0	656	51141	45671	330	46844	0	182	0	843	0	4297	0	51141	0	0	4150	0	0	0	0	0	45671			0	24088	23906	147	0	0	0	0	4297	
18827																																							37900	5551	206	0	60169	1864	3499	3541	10645	436119	388089	1983	390072	0	4040	0	0	0	46047	528	436119	0	0	39350	0	0	7248	0	62261	325828			0	316784	312744	-1079	0	0	0	0	46047	
18836																																							7806	1782	0	0	15562	0	4196	3639	6319	148589	128344	1710	133335	0	1711	0	3281	0	15254	180	148589	0	0	13429	0	0	1676	0	24312	104032			0	110996	109285	-31	0	0	0	0	15254	
18854																																							56772	8387	1860	0	1880	0	5010	639	4776	447644	399431	4907	404338	0	4594	0	0	0	43306	40	447644	0	0	29177	0	0	14060	0	105796	293635			0	368414	363820	29	4500	0	0	0	43306	
19356																																							46	2060	0	0	37992	0	664	33	1563	79037	68563	576	71019	0	877	0	1880	0	8018	2025	79037	0	0	3465	0	0	3200	0	13275	55288			0	34518	33641	-672	3038	0	0	0	8018	
19730																																							206140	37247	3848	2152	147079	0	62777	17114	93628	2280045	1995242	9458	2019700	0	40796	0	15000	0	260345	4083	2280045	0	0	57502	0	0	197804	11971	593465	1401777			0	1734247	1693451	956	4638	0	0	0	260345	
19936																																							35802	3414	0	20618	13999	0	5165	149	6038	231449	207469	910	208379	0	2783	0	0	0	23070	420	231449	0	0	10075	0	0	12406	0	44474	162995			0	149047	146264	169	0	0	0	0	23070	
19972																																							28869	889	0	22189	0	0	364	0	3512	95562	78637	926	79563	0	380	0	0	0	15999	0	95562	0	0	15999	0	0	0	0	0	78637			0	40119	39739	0	0	0	0	0	15999	
20053																																							165	1549	0	0	10957	0	391	30	2942	80992	67581	257	71038	0	1007	0	3200	0	9954	150	80992	0	0	3852	0	0	6053	0	13341	54240			0	65695	64688	-101	270	0	0	0	9954	
20512																																							349	2573	0	2009	36816	0	734	172	5337	94848	79103	5053	84156	0	559	0	0	0	10692	410	94848	0	0	9805	0	0	775	0	18247	60855			0	45758	45199	-298	1659	0	0	0	10692	
20633																																							270	5342	0	140	66375	0	6627	15427	10179	300034	261086	1567	268653	0	3371	0	6000	0	31381	1106	300034	0	0	27489	0	0	2816	0	32244	228842			0	181255	177884	-30	17790	0	0	0	31381	
20857																																							59631	4649	0	0	120438	0	1122	192	2258	251562	225112	412	231111	0	443	142	5587	0	20451	200	251562	0	0	5865	0	0	11300	0	104008	121104			0	60373	59930	3086	3200	0	0	0	20451	
21256																																							4071	324	0	0	926	0	53	227	640	10450	9334	8	9342	0	147	0	0	0	1107	105	10449	0	0	490	0	0	495	0	2743	6591			0	3762	3615	17	594	0	0	0	1107	
21359																																							9317	1463	0	230	10360	0	332	157	804	49115	43914	68	44184	0	183	361	202	0	4931	550	49115	0	0	875	0	0	3436	0	10756	33158			0	26274	26091	70	0	0	0	0	4931	
21630																																							2761	2349	0	0	42425	0	4145	0	851	108465	93596	467	96418	0	660	0	2355	0	12046	281	108464	0	0	8205	0	0	1919	0	24433	69164			0	52794	52134	1641	3800	0	0	0	12046	
21658																																							3977	608	0	0	60185	0	1428	80	4357	157565	142153	1407	143560	0	1692	0	0	0	14005	100	157565	0	0	10700	0	0	4157	0	17616	124537			0	87798	86106	-952	824	0	0	0	14005	
22048																																							4677	4418	0	0	40783	0	3816	102	7797	190216	160748	1288	172744	0	2501	0	10107	0	17472	1000	190216	0	0	9978	0	0	6400	0	33508	127240			0	130899	128398	94	225	0	0	601	17472	
22543																																							20374	668	0	0	25209	0	2247	0	732	103314	88555	103	88658	0	584	0	0	0	14656	602	103314	0	0	9937	0	0	4198	0	21846	66709			0	39321	38737	-81	15347	0	0	0	14656	
22552																																							666	1009	0	902	6484	0	2911	22	2130	92342	70776	471	84187	0	1020	0	0	0	8155	100	92342	0	0	2503	0	0	5500	0	12992	57784			0	79238	78218	52	0	0	12940	0	8155	
22730																																							6500	2088	0	0	42578	0	3088	291	4196	142625	124656	436	129363	0	776	0	0	0	13262	250	142625	0	0	12764	0	0	300	0	38534	86122			0	81261	80485	-52	3399	0	0	4271	13262	
22936																																							20774	2054	0	0	27096	0	3468	6826	1271	156892	146406	589	148143	0	2242	0	1148	0	8749	725	156892	0	0	-11081	0	0	19128	0	38017	108389			0	96145	93903	-23	1500	0	0	0	8749	
23045																																							2607	486	0	861	27522	0	388	0	608	46725	39616	33	39649	0	170	0	0	0	7077	2616	46726	0	0	2438	0	0	2800	0	2889	36727			0	11023	10853	-777	3400	0	0	0	7077	
