"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							2811	792	255	0	12871	0	578	67	1178	68413	53057	17	58541	0	934	70	5467	0	9872	200	68413	0	0	209	0	0	9624	0	18965	34092			0	49961	49027	-161	764	0	0	0	9872	
1669																																							13067	6583	0	46215	78266	0	2012	16	12956	264641	219635	422	220057	0	2902	0	0	0	44584	800	264641	0	0	43340	0	0	800	0	54476	165159			0	108428	105526	-356	0	0	0	0	44584	
1829																																							3842	4229	333	0	98964	0	4070	122	14877	438010	327568	1673	389764	0	3792	8144	60523	0	48246	390	438010	0	0	44538	0	0	3100	0	107816	219752			0	307221	303429	218	0	0	0	0	48246	
1856																																							56368	434	0	5000	19571	0	362	0	3134	115792	59621	81	99702	0	979	98	40000	0	16090	500	115792	0	0	2288	0	0	14282	0	3231	56390			0	31014	30035	-980	790	0	0	0	16090	
2040																																							2165	3076	0	0	51742	0	2230	172	8612	199119	140628	476	177348	0	3010	0	25000	0	21771	480	199119	0	0	17185	0	0	4270	0	25276	115352			0	130968	127958	-164	3164	0	0	11244	21771	
2161																																							11884	8558	0	0	17145	0	2299	21	5220	136638	119257	1628	120885	0	1150	0	0	0	15753	1000	136638	0	0	13305	0	0	1356	0	27498	91759			0	91719	90569	92	942	0	0	0	15753	
2376																																							3135	29214	0	201813	178582	0	13939	266	196943	4011453	2617490	55785	3521608	61	29877	0	809585	0	489784	500	4011453	0	0	452631	4364	0	58546	0	145862	2471628			-19099	3413074	3383197	-2794	0	0	38748	0	489845	
2554																																							3798	1198	0	250	3344	0	91	0	121	15914	14442	15	14457	0	130	289	0	0	1457	50	15914	0	0	314	0	0	1150	0	7186	7256			0	6953	6823	-57	0	0	0	0	1457	
2732																																							21853	15011	1112	0	120185	0	3649	0	3503	553258	465654	766	466420	0	3878	0	0	0	86838	0	553258	0	0	81333	0	0	5789	0	131743	333911			0	391823	387945	-284	0	0	0	0	86838	
2750																																							755	1050	0	0	9737	0	247	0	1587	59969	45756	266	52911	0	646	0	6824	0	7058	120	59969	0	0	830	0	0	6300	0	5990	39766			0	47239	46593	-192	0	0	65	0	7058	
3252																																							996	4794	0	0	86361	0	642	98	4147	196236	167064	172	172736	0	2936	0	5500	0	23500	200	196236	0	0	23132	0	0	300	0	24921	142143			0	101634	98698	-132	500	0	0	0	23500	
3458																																							311	958	0	2616	9186	0	362	0	711	44505	36576	164	40240	0	384	0	0	0	4265	100	44505	0	0	3069	0	0	1101	0	5225	31351			0	30745	30361	-5	0	0	0	3500	4265	
3720																																							38578	6513	0	106	62643	0	3898	958	9159	262015	221778	2309	227811	0	1726	0	0	0	34204	2400	262015	0	0	13833	0	0	18600	76	39470	182308			0	141810	140084	-629	0	0	0	3724	34204	
3971																																							43378	6950	204	0	65560	725	9431	252	22982	796545	637550	10167	684578	0	9880	12142	36861	0	111967	2	796545	0	0	-64107	0	0	176276	2028	127490	510060			0	638407	628527	-204	4366	0	0	0	111967	
4156																																							1261	4763	0	0	47920	0	6717	76	5698	212480	187916	455	190221	0	2014	1783	1500	0	22259	1200	212480	0	0	15110	0	0	6657	0	37564	150352			0	146276	144262	-708	0	0	205	145	22259	
4231																																							16329	3338	0	0	47757	0	802	1196	1471	116277	100819	186	101005	0	663	0	0	0	15272	500	116277	0	0	3685	0	0	12100	0	21546	79274			0	46047	45384	-1013	0	0	0	0	15272	
4839																																							2858	6417	0	0	78862	364	6691	460	2631	326324	258612	1093	288771	0	5094	0	19365	0	37553	1875	326324	0	0	23571	0	0	14840	1739	56581	202031			0	231396	226302	-2733	0	0	0	9701	37553	
5069																																							62037	1307	0	0	27632	0	17828	633	4527	494690	313507	4357	317864	0	13454	0	0	0	176826	4500	494690	0	0	165300	0	0	4128	0	29768	283739			0	394180	380726	2898	0	0	0	0	176826	
5135																																							70985	3926	0	0	33850	0	5610	195	14325	438903	361870	2062	377499	0	4144	1042	13567	0	61404	651	438903	0	0	36944	0	0	24391	0	60273	301597			0	313114	308970	-582	0	0	0	0	61404	
5210																																							5135	13796	0	55568	142309	1883	17123	256	62991	1194547	977123	8189	1094152	0	14194	0	74250	0	100395	4798	1194547	0	0	96287	0	0	5455	1770	44609	932514			0	907910	893716	-6145	0	0	0	34590	100395	
5461																																							26919	18710	0	0	178162	0	10816	0	16602	582733	524723	3861	528584	0	5385	0	0	0	54149	2059	582733	0	0	48348	0	0	4241	0	182709	342014			0	336909	331524	-499	0	0	0	0	54149	
5751																																							1643	3974	249	0	40144	0	2650	0	6650	202344	167531	1396	168927	0	1645	1089	0	0	33417	600	202344	0	0	23495	0	0	8752	190	22748	144783			0	138920	137275	570	8480	0	0	0	33417	
6039																																							56920	9608	0	0	20668	0	7714	5572	2878	282734	254187	911	255098	0	2934	0	0	0	27636	469	282734	0	0	-3314	0	0	30568	0	69582	184605			0	179808	176874	-87	2500	0	0	0	27636	
6141																																							5605	8101	0	23175	0	0	138	0	474	57732	51745	40	51785	0	318	0	0	0	5947	400	57732	0	0	1147	0	0	4400	0	16150	35595			0	18707	18389	0	1850	0	0	0	5947	
6329																																							28837	27486	0	0	28717	0	19621	1444	21394	615896	552262	7601	559863	0	8924	0	0	0	56033	2600	615896	0	0	33458	0	0	20000	770	179425	372837			0	489709	480785	-25	6842	0	0	0	56033	
7009																																							356027	746	0	0	308488	0	3317	0	6231	892703	823069	8367	831436	0	0	0	0	0	61267	500	892703	550	0	58595	0	0	553	0	157833	665236			0	217344	217344	1619	0	0	0	0	61267	
7045																																							4715	5547	0	0	104688	0	1908	104	3328	197492	178861	497	179358	0	860	0	0	0	18134	100	197492	0	0	16762	0	0	2325	0	21389	157472			0	78062	77202	-1053	0	0	0	0	18134	
7072																																							1190	2996	767	0	11115	118	5004	55	11438	195456	149170	3543	162713	0	1735	751	10000	0	32743	0	195456	0	0	32722	0	0	0	0	14268	134902			0	160629	158894	21	3128	0	0	0	32743	
7157																																							0	792	0	200	16715	0	104	15	406	46884	41730	158	41888	0	254	0	0	0	4996	200	46884	0	0	4635	0	0	200	0	5905	35825			0	25148	24894	-39	3758	0	0	0	4996	
7456																																							3439	2311	0	0	15076	0	1016	0	2655	88358	70696	83	81198	0	749	0	8746	0	7160	400	88358	0	0	1768	0	0	5000	0	18462	52233			0	64610	63861	-8	0	0	1673	0	7160	
7634																																							6168	1128	0	2	11813	0	412	440	811	66569	57054	118	58072	0	923	0	900	0	8497	200	66569	0	0	350	0	0	8060	0	11295	45759			0	46718	45795	-113	0	0	0	0	8497	
8033																																							8383	3193	0	0	5049	0	3435	917	4638	237273	190241	2467	207808	0	1244	0	15100	0	29465	774	237273	0	0	24265	0	0	4476	0	54264	135977			0	196277	195033	-50	16625	0	0	0	29465	
8462																																							6844	11909	0	0	91299	0	384	0	804	171215	151432	95	151527	0	946	0	0	0	19688	350	171215	0	0	19649	0	0	350	0	69864	81568			0	55366	54420	-661	5555	0	0	0	19688	
8631																																							8389	2857	0	0	15681	0	1639	100	2893	62521	55238	584	55822	0	429	0	0	0	6699	500	62521	0	0	5585	0	0	800	0	16965	38273			0	30117	29688	-186	1274	0	0	0	6699	
9357																																							1355	7919	0	0	59547	650	452	0	1872	497823	414018	2384	417985	0	3275	26747	1583	0	79838	500	497823	0	0	24778	0	0	54660	147861	155986	258032			0	254474	251199	-100	221	0	0	0	79838	
9553																																							5207	2961	0	24651	27118	0	1014	0	7078	167677	113231	1057	154531	0	1003	0	40243	0	13146	400	167677	0	0	12099	0	0	1700	0	20528	92703			0	99766	98763	-1053	885	0	0	0	13146	
9807																																							26977	22713	0	311295	50981	44	11008	28771	137959	2432056	1814417	8487	2118267	0	29257	0	240000	0	313789	20000	2432056	0	0	231560	0	0	112272	0	94261	1720156			0	1871565	1842308	-50043	0	0	0	55363	313789	
9955																																							20091	1731	0	0	41319	0	1104	0	1851	141481	109437	118	123868	0	1572	0	14313	0	17613	110	141481	0	0	14859	0	0	3023	0	20379	89058			0	76957	75385	-379	0	0	0	0	17613	
10250																																							13324	5159	0	0	109798	0	9542	1495	5884	393607	357431	468	357899	0	2992	0	0	0	35708	1500	393607	0	0	4673	0	0	30800	0	77405	280026			0	251397	248405	-1265	0	0	0	0	35708	
10849																																							22345	4797	0	41232	59657	0	3065	8858	4570	267893	241489	394	241883	0	1512	694	0	0	26010	16	267893	0	0	11845	0	0	15375	0	30007	211482			0	123187	121675	-1226	1000	0	0	0	26010	
11145																																							7542	7245	0	0	19197	144	5470	151	8396	235532	196052	2126	214913	0	2022	450	16735	0	20619	1000	235532	0	0	8660	0	0	11000	90	42955	153097			0	188869	186847	-41	0	0	0	0	20619	
11640																																							6423	7845	0	0	98313	0	4641	0	20030	348843	286266	1735	308001	0	3782	0	20000	0	40842	650	348843	0	0	3991	0	0	37420	0	79652	206614			0	215373	211591	-1219	0	0	0	0	40842	
11837																																							11379	1622	0	0	51488	0	1300	620	2880	106102	85605	49	92654	0	959	0	7000	0	13448	314	106102	0	0	2154	0	0	11686	0	6367	79238			0	37772	36813	-706	0	0	0	0	13448	
12030																																							31795	23749	0	2916	14386	0	3408	3450	11716	349516	296808	2810	299618	0	8072	0	0	0	49898	300	349516	0	0	49295	0	0	300	0	85667	211141			0	260853	252781	3	5315	0	0	0	49898	
12142																																							11870	6790	0	631	72993	0	5160	0	8914	224575	201401	2652	204053	0	1661	0	0	0	20522	1250	224575	0	0	7572	0	0	13950	0	61278	140123			0	118003	116342	-2250	1875	0	0	0	20522	
12179																																							718	3317	0	39	921	0	1239	0	2902	42039	31414	421	34256	0	213	0	2421	0	7783	0	42039	0	0	7785	0	0	0	0	4947	26467			0	33116	32903	-2	0	0	0	0	7783	
12311	175773	1071375	622161	7806939	14996540	0	812992	50931	4425195	99554985	1185653	88503106	383576	636964	1943840	7269891	1135364	10668303	39999	99554985	217010	81341	923741	638024	780000	9309670	512950		0	66918219	66281255	-385107	0	568089	11051879	0	0	0				7806939	14996540						77582768						7269891					217010	81341						7616953	69965815							0	0	680000	568089		
12647																																							6852	31621	166	26899	0	0	4536	447	2334	171841	153551	500	154051	0	1049	0	0	0	17790	250	171841	0	0	484	0	0	17056	104	44577	108974			0	99931	98882	0	0	0	0	0	17790	
12656																																							1242	655	0	1354	0	0	181	184	187	17856	16111	20	16131	0	234	0	0	0	1725	72	17856	0	0	1265	0	0	388	0	3913	12198			0	11118	10884	0	3169	0	0	0	1725	
12937																																							38036	1919	0	0	0	0	10944	0	1277	194179	157999	2912	160911	0	2025	0	0	0	33268	750	194179	0	0	27268	0	0	5250	842	50515	107484			0	143186	141161	0	0	0	0	0	33268	
12946																																							10968	22116	1700	0	178773	32	23378	1900	25700	1317074	1171173	9708	1182320	0	17406	16399	1439	0	134754	1	1317074	0	0	76490	11407	0	59756	4120	149656	1021517			0	1037987	1020581	-1493	0	0	0	0	134754	
12955																																							17944	1620	0	0	2	0	2681	0	626	155930	141297	372	141995	0	1546	0	326	0	13935	1567	155930	0	0	3135	0	0	9233	2728	37053	104243			0	120075	118529	0	11800	0	0	0	13935	
13103																																							961	18165	5573	0	307590	0	16481	576	28800	1866087	1495891	36824	1619143	6332	13498	6773	86428	0	240612	500	1866087	0	0	198233	0	0	34019	1295	73129	1422762			0	1493363	1479865	7860	8	0	0	0	246944	
13251																																							12442	2614	0	0	2087	0	140	75	1066	43150	38323	184	38507	0	476	0	0	0	4643	25	43150	0	0	2656	0	0	1975	0	7568	30755			0	25016	24540	-13	186	0	0	0	4643	
13457																																							4165	459	0	0	6102	0	7	0	1713	24183	17974	156	18130	0	214	0	0	0	6053	50	24183	0	0	165	0	0	5852	0	3563	14411			0	11951	11737	-14	0	0	0	0	6053	
14052																																							12034	2022	0	0	7310	0	1354	158	2204	68163	61094	497	61591	0	492	0	0	0	6572	1000	68163	0	0	3922	0	0	1688	0	16172	44922			0	41661	41169	-38	1912	0	0	0	6572	
14155																																							1953	5713	0	0	12289	0	7393	226	7322	186818	158069	794	168328	0	2283	0	3250	0	18490	176	186818	0	0	18211	0	0	160	231	25532	132537			0	153974	151691	-57	0	0	6215	0	18490	
14650																																							2650	1159	0	3610	15	0	225	0	1885	31770	27264	489	27753	0	587	90	0	0	4018	200	31771	0	0	3517	0	0	300	0	9571	17693			0	21985	21398	1	738	0	0	0	4018	
14753																																							2940	2418	0	10042	4199	0	119	0	660	43767	38803	138	38941	0	514	0	0	0	4826	300	43767	0	0	2266	0	977	1277	0	12628	26175			0	23840	23326	6	63	0	0	0	4826	
14865																																							24450	12152	258	3336	18935	0	9084	1023	10611	382103	340227	3228	343455	0	3465	0	0	0	38648	730	382103	0	0	25281	0	0	12631	0	85185	255042			0	305719	302254	6	0	0	0	0	38648	
14977																																							3241	1049	0	0	244	0	1808	0	1123	47866	36854	125	39281	0	473	0	2302	0	8585	0	47866	0	0	8591	0	0	0	0	6904	29950			0	38302	37829	-6	2572	0	0	0	8585	
16551																																							1799	14023	2276	25901	35850	705	6719	930	8317	328148	285728	472	293202	0	2906	2433	7002	0	34946	175	328148	0	0	21113	0	0	13075	0	55343	230385			0	232101	229195	583	0	0	0	0	34946	
16748																																							14910	1240	333	13791	7572	0	2392	0	2707	83272	74401	563	74964	0	719	0	0	0	8308	400	83272	0	0	5264	0	0	2600	0	20256	54145			0	41046	40327	44	0	0	0	0	8308	
17110																																							22148	2992	0	100	26414	0	1143	0	2570	129616	102904	6021	108925	0	279	0	0	0	20691	300	129616	0	0	13405	0	0	6986	0	0	102904			0	74528	74249	0	0	0	0	0	20691	
17147																																							18280	127927	17235	607643	675433	0	93172	8966	307904	7178756	5588298	50047	6205115	0	66037	243552	299941	0	973641	10871	7178756	0	0	259195	2107	125	713151	2929	1380067	4208231			0	5139645	5073608	-9701	0	0	120349	146480	973641	
17259																																							6435	1280	0	1602	12284	0	1819	173	3174	63997	47315	1555	58350	0	184	0	2000	0	5647	769	63997	0	0	4049	0	0	769	0	9747	37568			0	37414	37230	60	0	0	7480	0	5647	
17464																																							19743	52561	15929	140269	494820	0	48658	1676	125007	3071084	2663066	47594	2710660	0	25290	85852	0	0	360424	540	3071084	0	0	98242	287	0	341780	8651	364075	2298991			-79073	2102648	2077358	-1065	273	0	0	0	360424	
17950																																							11419	5858	0	0	158086	0	5321	628	5269	379051	343713	1755	345468	0	3717	1695	0	0	33583	725	379051	0	0	20328	0	0	13050	1515	55787	287926			0	192977	189260	-520	0	0	0	0	33583	
17978																																							4438	3889	0	156406	0	0	6265	2244	6914	310482	194577	279	199338	0	2145	0	4482	0	111144	0	310482	0	0	111144	0	0	0	0	4425	190152			0	132471	130326	0	0	0	0	0	111144	
18050																																							15472	12079	57	21598	146874	0	11040	0	9182	522672	466776	4798	471627	0	4456	0	53	0	51045	1214	522672	0	0	43870	0	0	7671	1267	164330	302446			0	304559	300103	-1710	5000	0	0	0	51045	
18135																																							155	4751	0	16167	137675	0	12609	308	7198	271694	220387	625	248906	0	1144	0	9400	0	22788	456	271694	0	0	18657	0	0	6056	418	77070	143317			0	85257	84113	-2381	8300	0	0	18494	22788	
18377																																							12919	58	0	0	8014	0	1028	0	445	53023	46891	312	48103	0	252	0	900	0	4920	0	53023	0	0	4818	0	0	0	0	0	46891			0	30811	30559	102	0	0	0	0	4920	
18827																																							77839	21464	4752	0	112416	1293	23261	434	38114	1143568	969537	14893	1021430	0	7417	8204	37000	0	122138	528	1143568	0	0	25696	0	0	97791	0	263216	706321			0	863208	855791	-1877	0	0	0	0	122138	
18836																																							5137	1829	0	0	13965	0	3863	2133	5899	150942	129653	1872	134272	0	1177	0	2747	0	16670	180	150942	0	0	14877	0	0	1676	0	28610	101043			0	119293	118116	-63	0	0	0	0	16670	
18854																																							96250	7464	1396	0	0	0	6515	99	5317	613819	549787	3577	553364	0	6873	0	0	0	60455	40	613819	0	0	46355	0	0	14060	158	127277	422510			0	503493	496620	0	0	0	0	0	60455	
19356																																							43	2423	0	0	28981	0	756	0	1967	82627	72411	94	74223	0	874	0	1718	0	8404	2025	82627	0	0	3620	0	0	3200	0	16695	55716			0	44247	43373	-441	5084	0	0	0	8404	
19730																																							68645	47863	296	4314	210134	0	57084	11511	89685	2326795	2058401	20237	2080898	0	21627	0	0	0	245897	4082	2326795	2252	2260	44146	0	0	197804	14757	739458	1318943			0	1837629	1816002	-135	4252	0	0	0	245897	
19936																																							50054	2390	0	18898	34665	0	4666	330	8549	277472	244031	842	251832	0	3249	0	6959	0	25640	420	277472	0	0	13007	0	0	12406	0	56701	187330			0	161169	157920	-193	0	0	0	0	25640	
19972																																							21593	1416	0	23686	0	0	398	0	3715	93829	74418	1082	75500	0	550	0	0	0	18329	0	93829	0	0	18329	0	0	0	0	104	74313			0	43571	43021	0	0	0	0	0	18329	
20053																																							1389	2011	0	0	14170	0	408	15	2720	95986	83909	295	84204	0	1237	0	0	0	11782	150	95986	0	0	5714	0	0	6053	0	20087	63822			0	76063	74826	-135	447	0	0	0	11782	
20633																																							319	5537	0	0	67073	0	6181	12896	11874	293649	246760	3154	263837	0	2936	0	10000	0	29812	1106	293649	0	0	26672	0	0	2816	0	27407	219353			0	192705	189769	-782	0	0	3923	0	29812	
20857																																							1572	5822	0	0	99078	0	1121	0	2552	176380	139864	54	160313	0	769	142	5895	0	16067	200	176380	0	0	1205	0	0	13800	0	59011	80853			0	66862	66093	862	0	0	14500	0	16067	
21256																																							3268	191	0	0	1445	0	48	223	388	9741	8589	2	8591	0	121	0	0	0	1150	105	9741	0	0	576	0	0	495	0	2499	6090			0	3517	3396	-26	782	0	0	0	1150	
21359																																							11000	1169	281	233	7652	0	298	0	988	53008	47254	70	47429	0	305	0	105	0	5579	550	53008	0	0	1703	0	0	3350	0	11268	35986			0	31692	31387	-24	0	0	0	0	5579	
21630																																							2596	2572	0	0	26047	0	3865	50	915	99933	88662	190	88921	0	880	0	69	0	11012	281	99933	0	0	5084	0	0	4919	0	22250	66412			0	64768	63888	728	0	0	0	0	11012	
21658																																							8245	2799	0	0	28461	0	1798	0	4645	161800	143740	1461	146027	0	1613	0	826	0	15773	100	161800	0	0	11838	0	0	4157	0	21754	121986			0	116773	115160	-322	692	0	0	0	15773	
22048																																							1150	4935	0	0	40305	0	4357	1658	8004	205646	174823	1223	186798	0	1674	0	10752	0	18848	1000	205646	0	0	12139	0	0	6400	0	33788	141035			0	146911	145237	-691	0	0	0	0	18848	
22543																																							3829	2523	0	0	3190	0	2680	30	1238	118262	95797	657	104554	0	692	0	8100	0	13708	602	118262	0	0	7450	0	0	5698	2939	24934	70863			0	95781	95089	-42	6744	0	0	0	13708	
22552																																							2611	3445	0	717	2561	0	2773	135	2156	101591	76469	580	92869	0	1223	0	4000	0	8722	100	101591	0	0	2704	0	0	5900	0	16877	59592			0	88416	87193	18	0	0	11820	0	8722	
22730																																							7847	4176	0	0	70444	0	3400	100	5929	169861	150008	938	156433	0	1068	0	0	0	13428	250	169861	0	0	13519	0	0	300	0	48370	101638			0	79033	77965	-641	0	0	2032	3455	13428	
22936																																							16738	2257	0	0	38253	0	3500	3373	8248	182414	162733	506	163239	0	1166	0	0	0	19175	725	182414	0	0	-2621	0	0	21447	0	52202	110531			0	108811	107645	-376	2400	0	0	0	19175	
23456																																							685	2314	0	420	29121	0	2159	781	1453	114194	100496	145	100813	0	963	0	172	0	13381	126	114194	0	0	12919	0	0	336	0	15162	85334			0	77966	77003	0	258	0	0	0	13381	
23504																																							11558	102282	5824	223237	819722	0	35263	0	175630	4054002	2954934	27556	3579848	119	25904	105950	496684	0	474035	600	4054002	0	0	176405	0	0	310094	0	1180193	1774741			0	2600440	2574536	-13064	0	0	100000	674	474154	
23643																																							4056	1300	0	0	75155	0	1454	508	5512	194907	178455	321	178776	0	1351	0	0	0	16131	200	194907	0	0	16657	0	0	2300	566	38092	140363			0	107482	106131	-3026	225	0	0	0	16131	
23755																																							17235	1417	1190	0	42982	0	6129	0	3731	201689	183320	880	184200	0	1479	0	0	0	17489	110	201689	0	0	12956	0	0	4615	0	44267	139053			0	128776	127297	-192	1708	0	0	0	17489	
24006																																							33028	9925	629	278576	95313	0	11573	2214	37611	1241106	1115373	8934	1128329	20	4628	6106	4022	0	112757	0	1241106	0	0	106105	0	0	14942	0	131782	983591			0	765385	760757	-8290	5374	0	0	0	112777	
24378																																							7927	739	0	0	8851	0	1888	145	873	62615	55258	125	55383	0	189	0	0	0	7232	0	62615	0	0	7213	0	0	0	0	5056	50202			0	42092	41903	19	289	0	0	0	7232	
24453																																							44259	8137	596	0	9209	0	15527	465	2894	279504	224697	431	245540	0	2320	2150	20412	0	33964	929	279504	0	0	3131	0	0	29926	1083	33362	191335			0	197268	194948	-22	236	0	0	0	33964	
24659																																							19163	1086	0	5420	0	0	793	25	460	64077	58337	233	58570	0	464	0	0	0	5507	50	64077	0	0	1507	0	0	3950	0	13914	44423			0	31726	31262	0	5868	0	0	0	5507	
