"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
12946	0	0					6746	0	218679					21145	0	0			0	121502		0	0										3266		
13103	0	0					6791	0	345672					107215	0	0			0	10503	169875	0	0												
13251	0	440					442	0	2470					0	0	0			0	1774	0	0	0												
13457	0	0					0	0	6052					0	0	0			0	4892	12	0	0												
14052	0	0					64	0	6730					0	0	0			0	3111	0	0	0												
14155	0	0					1106	0	12252					5000	0	0			0	9816	32	0	0												
14650	0	0					46	3684	14					0	0	0			2185	0	0	0	0												
14753	0	0					9	6500	5253					0	0	0			5928	4476	0	0	0												
14865	0	0					688	2852	27500					0	0	0			2852	897	0	0	0												
14977	0	0					156	0	1531					3140	0	0			0	628	0	0	0												
16551	0	0					1308	22510	30971					0	0	0			22510	27001	0	0	0												
16748	0	0					209	12953	8247					0	0	0			12953	0		0	0										0		
17110	100	0					219	100	25660					0	0	0			0	0	25660	0	0												
17147	0	0					24592	476089	1147054					385458	0	0			192124	600168		0	118824										0		
17259	0	0					364	575	11249					0	0	0			575	10256	0	0	0												
17950	0	748					1281	0	213096					0	0	0			0	52171	0	0	0												
17978	115558	0					3355	154848	0					2346	0	0			5766	0	0	0	0												
18050	0	0					1545	19273	166563					15001	0	0			16968	61250		0	0												
18135	0	0					344	29466	114838					3000	0	0			2178	25182	0	0	19814												
18827	0	0					5476	0	121641					20000	0	0			0	44093	10754	0	0												
18836	0	0					385	0	9381					2892	0	0			0	5089	0	0	0												
18854	0	0					1055	0	0					0	0	0			0	0	0	0	0												
19356	0	0					388	0	17908					0	0	0			0	7499	0	0	0												
19936	0	1239					611	21117	41296					7785	0	0			3500	1905	0	0	0												
19972	0	0					32	25121	0					0	0	0			24958	0	0	0	0												
20053	0	0					125	0	10180					288	0	0			0	4889	0	0	0												
20633	0	0					1014	0	59859					9404	0	0			0	18491	749	0	0												
20857	0	3916					1083	0	61808					22080	0	0			0	53396	0	0	0												
21256	0	0					56	0	2717					0	0	0			0	0	0	0	0												
21359	0	244					320	237	8488					246	0	0			0	3325	0	0	0												
21658	0	2970					321	0	26543					5680	0	0			0	9727	0	0	0												
22048	0	0					1075	0	36752					10982	0	0			0	18564	0	0	0												
22543	0	0					365	0	4646					8100	0	0			0	1319	570	0	0												
22552	0	0					811	413	1435					4000	0	0			413	1225	0	0	0												
22730	0	0					366	0	80871					412	0	0			0	23206		0	6815										0		
22936	0	0					256	0	36668					0	0	0			0	0	0	0	0												
23456	0	489					639	324	55832					255	0	0			324	30720	0	0	0												
23504	0	0					25163	164438	661862					265648	0	0			55828	35172		0	816										0		
23643	0	0					1204	0	71726					25300	0	0			0	39069	0	0	0												
23755	0	0					488	0	50279					0	0	0			0	19359	0	0	0												
24006	0	5894					2081	351606	101540					32373	105	105			15398	0		0	0												
24378	0	0					433	787	9694					300	0	0			787	1546	0	0	0												
24453	0	0					1277	0	13170					0	0	0			0	0		0	0										0		
24659	4153	0					5	6544	0					0	0	0			1891	0	0	0	0												
24668	0	0					18445	0	509852					315000	0	0			0	463345	0	0	1851												
24949	0	0					1282	0	62421					0	0	0			0	870		0	0										0		
25357	0	0					3338	26562	15789					13000	0	0			0	115		0	0										0		
25647	0	984					270	0	4625					6000	0	0			0	0	0	0	0												
26176	0	0					2916	0	15243					82000	0	0			0	0	0	0	0												
26242	0	0					2864	0	67677					10000	0	0			0	31593	0	0	2310												
26457	0	6201					0	0	6201					0	0	0			0	0	0	0	0												
26765	0	0					2029	1328	47022					0	0	0			1226	1706	0	0	0												
27070	0	0					1738	0	172070					0	0	0			0	68074		0	0										0		
27548	0	0					569	0	195290					0	0	0			0	52918		0	0										2217		
27614	0	0					1730	0	156309					14800	0	0			0	50579	0	0	0												
27847	0	0					2123	387	136452					19924	0	0			0	59435	0	0	0												
28013	0	0					25033	9560	740518					465212	10619	0			0	0		0	0										148		
28152	0	2842					660	0	20298					166	0	0			0	8906		0	0										0		
28255	0	2500					1249	0	54795					0	0	0			0	20628	0	0	0												
28406	0	0					11844	305935	0					178000	18493	18485			0	0		0	0										9736		
28675	0	0					614	0	64620					11711	0	0			0	4765	15	0	0												
28732	0	0					227	0	16412					0	0	0			0	6951	0	0	0												
29476	0	0					594	2016	1895					7228	0	0			2016	1895	0	0	0												
29636	0	0					2266	0	449255					20017	0	0			0	100289		0	88909										0		
29878	0	0					2581	0	24492					12000	0	0			0	0	0	0	0												
30052	0	0					114	0	0					150	0	0			0	0	0	0	0												
30502	0	0					3326	0	223149					23396	0	0			0	47942		0	57640										19957		
30650	0	0					383	0	16868					0	0	0			0	7328	0	0	0												
30810																																			
31134	0	0					140	0	16776					0	0	0			0	13793	0	0	0												
31255	0	0					2792	0	90894					0	0	0			0	38052	0	0	0												
31657	0	0					305	60942	0					0	0	0			0	0	0	0	0												
31826	0	0					1166	0	49410					0	0	0			0	34296		0	0										0		
31835	0	961					1861	2210	27328					21200	0	0			2210	13223	876	0	0												
32234	0	0					1648	0	136664					0	0	0			0	93580	0	0	0												
32766	0	0					24	7833	6					0	0	0			7833	0	0	0	0												
32971	0	0					1362	2	32717					10013	0	0			0	28192		0	0												
33147	0	0					2723	0	15464					30579	0	0			0	1994		0	0										0		
33259	0	66919					874	0	94320					0	0	0			0	5730	0	0	0												
33268	0	0					0	0	70715					0	0	0			0	40120	0	0	0												
33370	0	0					463	4269	0					2000	0	0			0	0	0	0	0												
33839	0	0					27	0	5960					0	0	0			0	4111	0	0	0												
33857	0	0					4053	0	74786					82226	0	0			0	31953	0	0	0												
34425	0	0					7001	0	80939					80000	0	0			0	19661	0	0	6084												
34434	0	0					1001	10005	22481					0	10	10			8505	7347	0	0	0												
34452	0	0					242	0	46450					0	0	0			0	30727	0	0	0												
34537	0	99					37474	367387	923206					261000	0	0			0	43399		0	236552										6145		
34555	0	968					4391	0	93024					12741	0	0			0	56715	0	0	0												
34742	0	0					1998	0	29147					23000	0	0			0	3037	0	0	0												
35057	0	1446					1050	0	7933					0	0	0			0	3089		0	0										0		
35301	12871227	10980	854673	188091	312740	114622	398596	37089511	25180080	11590445	137093983	0	122953490	2748462	1366741	1211774	58039	0	0	4034871		3616307	1689853	16306194	8112735	3390602	7360024	3296036	3291906	0	2066851	0	4092	0	
35570	0	0					242404	1606409	1984538					4619568	0	0			28757	0		0	250000										4696		
35646	0	0					34	19979	3995					0	0	0			18592	3995	0	0	0												
35879	0	0					2327	0	42222					51717	0	0			0	13023	0	0	0												
36456	0	0					326	0	24506					5000	0	0			0	11073		0	0										0		
36933	0	0					131	0	15076					0	0	0			0	6305	0	0	0												
37051	0	989					63	0	2487					0	0	0			0	461	0	0	0												
37341	0	0					157	0	8890					5581	0	0			0	5038	7	0	0												
37435	0	0					1197	12176	422996					0	0	0			4774	41412		0	0										0		
37640	0	0					13048	0	736006					275227	3490	3425			0	284039		0	35889										0		
37659	0	0					0	3095	276					0	0	0			3095	0	0	0	0												
37949	0	0					121	0	99942					2600	0	0			0	49556	0	0	5708												
38740	0	0					853	0	23666					11000	0	0			0	5289	0	0	0												
39327	8959	10965					0	43483	44027					0	0	0			12371	6700	0	0	0												
39756	0	6432					720	0	73812					14737	0	0			0	27930	0	0	31605												
40033	0	735					309	12	18415					0	0	0			0	8182	0	0	0												
40499	0	0					14659	47370	191847					231187	0	0			24190	0	0	0	0												
40855	0	0					626	0	16585					9177	0	0			0	14392	0	0	0												
41245	0	1555					46	395	12558					0	0	0			395	9142	0	0	611												
41553	0	0					343	16453	40628					0	0	0			16453	0	0	0	0												
41629	0	3502					495	0	13566					3750	0	0			0	2159	0	0	0												
41825	0	3474					538	0	48255					5000	0	0			0	11133	0	0	0												
41937	0	0					57	0	21713					0	0	0			0	10886	0	0	199												
41955	0	0					198	0	6740					3161	0	0			0	967	0	0	0												
42037	0	0					0	0	11835					0	0	0			0	5957	0	0	0												
42354	0	0					98	0	63715					0	0	0			0	13679		0	0										0		
42372	0	0					1053	0	20996					17000	0	0			0	10778	0	0	0												
42420	0	0					26699	389621	886889					455017	0	0			42447	27020		0	141306										0		
42448	0	0					11211	0	117426					166500	0	0			0	95184	931	0	0												
42457	0	0					813	6685	8023					5000	0	0			6601	0	1882	0	0												
43052	0	0					279	0	21304					1500	0	0			0	10841	0	0	0												
43351	0	0					0	0	12590					2900	0	0			0	5628	185	0	0												
43856	0	0					792	3479	19210					0	0	0			3479	9691	0	0	0												
43959	0	0					153	0	121144					0	0	0			0	37414	0	0	0												
44040	0	0					1378	0	103902					0	0	0			0	39606	0	0	0												
44433	0	0					2510	0	65558					26000	0	0			0	3944		0	544										0		
44741	0	0					1643	0	93408					20000	0	0			0	46476	1377	0	17716												
44750	0	0					987	0	21021					0	0	0			0	8340	0	0	0												
44929	0	19196					1237	0	33787					0	0	0			0	7565		0	0										0		
45038	0	0					106	514	45633					0	0	0			514	19318	0	0	13183												
45047	0	0					546	0	6046					0	0	0			0	0	0	0	0												
45056	0	0					202	7591	6528					0	0	0			7591	0	0	0	0												
45430	0	0					664	10728	22699					194	0	0			10728	0	0	0	0												
45458	0	0					842	0	25956					9282	0	0			0	5847	1575	0	0												
45551	0	7845					2536	0	89200					10000	0	0			0	15911		0	0										0		
45560	0	0					12097	164665	294724					150019	0	0			15581	49465	3764	0	0												
45775	0	0					479	4658	8710					9000	0	0			597	2179	0	0	0												
46053	0	0					2532	0	42749					0	0	0			0	13531	0	0	0												
46941	0	0					527	2104	15072					1306	0	0			2104	3460	0	0	0												
47247	0	0					2970	40	38271					65100	188	45			40	18519		0	0												
47256	0	0					49	0	0					0	0	0			0	0	0	0	0												
47452	0	8424					36	0	9350					3266	0	0			0	390	0	0	0												
47500	0	0					2672	0	67277					37500	0	0			0	36880	21567	0	0												
48057	0	12612					340	0	36124					5000	0	0			0	11728	0	0	0												
48150	0	292					248	0	3645					0	0	0			0	1030	7	0	0												
48374	0	0					9862	0	23463					113000	0	0			0	889	145	0	350												
48440	0	0					228	921	27770					5000	0	0			921	10655	0	0	0												
49054	0	0					1470	0	13542					9596	0	0			0	1716	0	0	0												
49148	0	0					182	0	43402					0	0	0			0	11712		0	0										0		
49241	0	0					7922	57101	34115					39287	0	0			22187	8863	0	0	0												
49652	0	0					699	0	34108					12189	0	0			0	23700	0	0	0												
49858	0	0					995	0	10645					0	0	0			0	4449	0	0	0												
49951	0	0					300	0	993					0	0	0			0	0	0	0	0												
50144	0	0					346	45539	0					0	0	0			13130	0	0	0	0												
50461	0	0					0	0	0					0	0	0			0	0		0	0										0		
50872	0	0					2898	0	5586					23052	0	0			0	2445	0	0	0												
51253	0	0					1326	0	4262					22540	0	0			0	4200	0	0	0												
51356	0	0					0	0	6913					0	0	0			0	0		0	0										0		
51459	0	11699					2114	0	112927					7980	0	0			0	29339	0	0	0												
51842	0	3985					283	0	21312					6000	0	0			0	17066	12	0	0												
52719	0	0					6402	0	0					0	0	0			0	0	0	0	0												
52951	0	0					593	0	36596					783	0	0			0	15369	0	0	0												
53051	0	0					5	25784	0					0	0	0			1288	0	0	0	0												
53752	0	0					47	1562	31203					0	0	0			451	6190	0	0	0												
54049	0	0					217	0	8848					2000	0	0			0	3740	0	0	0												
54058	0	0					468	0	71147					8633	0	0			0	20926	0	0	0												
54441	0	0					333	0	11882					7400	0	0			0	5542		0	1733										0		
54656	0	4606					3095	0	677613					0	0	0			0	415113	0	0	0												
54973	0	4900					78023	102498	1387571					0	0	0			0	19084	0	0	71110												
55336	0	13913					1917	0	51003					14500	0	0			0	13718		0	0										0		
55635	0	5930					222	0	10888					3470	0	0			0	0	0	0	0												
55653	0	0					191	0	33921					0	0	0			0	7708	0	0	3534												
55970	0	10718					536	0	37899					1600	0	0			0	0	0	0	0												
56258	0	0					262	0	56838					0	0	0			0	16771		0	0										0		
56351	0	0					6755	0	390106					455	0	0			0	168706	0	0	0												
56548	0	0					1377	0	49770					14000	0	0			0	13582	34	0	0												
56557	0	0					5261	365413	236083					0	8959	6352			17315	3213		0	34678										0		
56717	0	0					2766	0	107044					46932	0	0			0	32846	0	0	25147												
57040	0	495					225	0	19644					0	0	0			0	14601	0	0	0												
57451	0	51365					367	0	241768					5000	0	0			0	69080		0	5929										0		
58225	0	22678					625	0	58954					2000	0	0			0	18040	0	0	60												
58243	0	0					34501	328760	224080					232843	0	0			34265	15621	4956	0	12842												
58355	0	0					103	0	0					1300	0	0			0	0	0	0	0												
58551	0	0					0	0	49695					0	0	0			0	29326	0	0	0												
58636	0	0					1431	62	65203					24750	0	0			0	27203	0	0	0												
58757	0	0					1360	0	10227					17167	0	0			0	1075	2	0	0												
58971	0	104993					7541	518268	1021199					0	0	0			2365	5318		0	242445										0		
59316	0	0					3261	0	247517					50108	0	0			0	97721		0	39361										0		
59352	0	498					118	0	145608					0	0	0			0	69943		0	0										0		
59370	0	1964					618	2401	17979					6000	0	0			0	4186	21	0	0												
59754	0	0					270	200	3005					500	0	0			200	3005	0	0	0												
60143	0	2698316	115	0	0	0	676305	115	11861661	126672	70851098	0	63577546	4459269	227457	154447			0	0		0	1566	0	1336399	0	7826946			0	0	0	39356	0	
60330	0	0					1775	0	47313					18209	0	0			0	7637	0	0	0												
60545	0	0					1241	0	68608					21000	0	0			0	28543	0	0	0												
60554	0	0					257	0	6883					2258	0	0			0	6047	0	0	0												
60648	0	2968					764	3278	57904					0	0	0			3278	2241		0	0										0		
61122	0	0					5394	93725	123458					95000	0	0			9630	19759		0	47805												
61355	0	15691					1891	372	86328					0	0	0			372	21976	0	0	7399												
61476	0	0					2680	72	15920					40197	0	0			0	2698	0	0	0												
61757	0	0					1302	2331	37187					0	0	0			1942	6527	0	0	0												
61832	0	0					1404	0	113416					2500	0	0			0	62794	0	0	0												
61953	0	0					245	3977	28540					0	0	0			3049	14311	0	0	0												
62044	0	0					401	0	3702					353	0	0			0	316	0	0	0												
62110	101	0					126	101	11415					0	0	0			0	0	11415	0	0												
62147	0	0					102	0	19762					2000	0	0			0	11022	0	0	0												
62772	0	0					2988	0	43390					66896	0	0			0	22567	0	0	0												
63050	0	4984					25	0	67716					0	0	0			0	34465		0	0										0		
63069	0	298480	0	0	0	0	65070	4329603	6247045	0	48393372	0	44068983	191773	94727	100480	853102	1578	824653	54782	9621	200000	0	626569	28825	2025279	5853759	0	0	0	0	0		0	
63201	0	0					127	54716	4760					0	0	0			16664	3628		0	0										0		
63573	0	0					4864	0	62766					40933	0	0			0	0	0	0	0												
63733	0	0					3332	0	243712					101382	0	0			0	114469	93	0	0												
63742	0	0					284	0	16482					5987	0	0			0	10833	0	0	0												
63751	0	0					27	0	1303					25	0	0			0	0	0	0	0												
64150	0	0					984	9901	48970					1577	0	0			9901	24559	3666	0	0												
64552	0	0					536	0	23322					0	0	0			0	4691	0	0	0												
64730	0	1979					170	0	70516					0	0	0			0	1720	0	0	0												
65205	0	0					2631	29981	166738					0	0	0			0	2610	27409	0	0												
65513	0	0	0	0	0	0	375	105266	1054	0	339897	0	286272	25300			0	0	0	1054	0	0	0	0	0	0	0	52955	0	52311	0				
65559	0	56906					1	0	257500					0	0	0			0	38216		0	0												
65746	0	0					8354	0	57467					48331	0	0			0	1094		0	4045										0		
65858	0	5947					735	0	297821					25	0	0			0	45393	0	0	0												
66154	0	0					1085	0	19851					6426	0	0			0	8723	0	0	0												
66275	0	0					200	0	27666					0	0	0			0	8481		0	0										0		
66677	0	0					1040	0	710					38323	0	0			0	0		0	0										0		
67142	0	0					585	0	51669					13000	0	0			0	47289	0	0	0												
67151	0	0					1621	7526	167881					34324	0	0			0	72697	0	0	0												
67209	0	0					6240	0	131976					108679	0	0			0	9520	26924	0	1217												
67254	0	0					0	0	107					0	0	0			0	0	0	0	0												
67656	0	0					863	23802	77205					0	0	0			8482	36298	0	0	0												
67870	0	0					379	0	26599					3033	0	0			0	0	0	0	0												
68448	0	0					804	0	17896					0	0	0			0	17016	0	0	0												
68671	0	0					320	0	0					0	0	0			0	0	0	0	0												
68756	0	0					1603	10000	59359					0	0	0			0	22554	0	0	0												
68831	0	0					376	188	28946					0	0	0			0	13785	0	0	0												
68840	0	0					647	0	37176					14500	0	0			0	26797	0	0	473												
69333	0	0					4162	141320	143339					0	0	0			66560	31114		0	24022										0		
69678	0	28660					1320	1304	170812					0	0	0			1304	136201		0	11828										33		
70058	0	0					916	0	51370					3320	0	0			0	17107	0	0	0												
70218	0	0					377	0	1958					6000	0	0			0	0	0	0	0												
70414	0	0					3420	1440	145751					0	0	0			483	54610	0	0	0												
70638	0	0					1284	0	32875					8432	0	0			0	29746	0	0	0												
70955	0	0					0	0	0					0	0	0			0	0	0	0	0												
71073	0	0					1327	1003	42722					29567	0	0			0	17078	0	0	0												
71318	0	0					5864	62069	99161					45273	0	0			37881	1796	0	0	4089												
71457	0	27329					2310	375	82104					19620	0	0			375	27000	0	0	28620												
71859	0	0					64	0	3261					0	0	0			0	1104	0	0	0												
72258	0	0					0	0	315147					0	0	0			0	34010	0	0	0												
72351	0	0					38	0	28166					0	0	0			0	11471	0	0	0												
72454	0	0					269	16982	0					3000	0	0			16982	0	0	0	0												
72678	0	0					5230	495	282556					32229	0	0			0	0	77	0	0												
73116	0	0					733	0	107335					10000	0	0			0	11408	0	0	0												
73152	0	0					251	0	58486					3000	0	0			0	24343	0	0	0												
73554	0	249					1163	3893	10266					23702	0	0			3893	0	0	0	0												
73956	0	0					265	460	35026					5959	0	0			460	7657	0	0	0												
74056	0	6842					293	0	27350					6142	0	0			0	1265	0	0	0												
74140	0	0					17260	0	501139					320000	0	0			0	193790		0	39776										0		
74403	0	1956					4516	0	83147					76937	0	0			0	0		0	61358										0		
74449	6057	0					25	6057	0					0	0	0			0	0	0	0	0												
75053	0	0					861	32842	159999					10000	0	0			0	51677	0	0	0												
75259	0	0					871	0	0					14000	0	0			0	0		0	0										0		
75446	0	0					2760	1000	164881					39322	0	0			0	82597	0	0	0												
75455	0	16916					0	0	22102					3	0	0			0	501	0	0	0												
75558	0	0					1140	0	6110					16000	0	0			0	182	0	0	0												
75633								0	0						0	0	0	0										0	0			0	0	0	
75651	0	0					299	0	10636					0	0	0			0	4389	3759	0	0												
76153	0	0					361	1970	0					1900	0	0			1123	0	0	0	0												
76443	0	0					1373	0	27110					1718	0	0			0	8595	0	0	0												
76854	0	0					796	0	25689					17500	0	0			0	25473	0	0	0												
77150	0	0					353	667	5194					7191	0	0			667	0	0	0	0												
77253	0	0					1247	3097	56708					0	0	0			1048	44026	0	0	0												
77422	0	0					858	0	16322					11000	0	0			0	0	0	0	0												
77851	0	0					8750	73140	188380					205	0	0			73140	23711	0	0	8633												
78157	1251	0					100	6762	0					0	0	0			0	0	0	0	0												
78241	0	0					48	0	14099					5000	0	0			0	4609	0	0	0												
78559	0	0					282	0	10201					1050	0	0			0	1573	0	0	0												
79042	0	0					183	0	91746					7132	0	0			0	12791		0	65152										0		
79127	0	1966					270	0	12856					100	0	0			0	4693	0	0	0												
79145	0	0					1018	0	15668					26839	0	0			0	8890	0	0	0												
79257	0	0					0	105	892					0	0	0			105	0	0	0	0												
79855	0	9602					199	1243	22934					0	0	0			1243	1092	0	0	0												
80150	0	0					448	0	115123					118	0	0			0	44301	0	0	0												
80374	0	6826					1768	0	22406					0	0	0			0	6501	3	0	0												
80431	0	0					519	0	18359					0	0	0			0	3359		0	0										0		
80552	0	0					6	0	6648					0	0	0			0	0	0	0	0												
80936	0	1492					109	0	10283					0	0	0			0	6465	0	0	1269												
81175	0	0					258	684	1252					7378	0	0			600	0	0	0	0												
81429	0	0					182	1000	37830					0	0	0			0	17754	0	0	0												
82033	0	0					622	0	50109					6000	0	0			0	7348	0	0	0												
82257	0	742					103	0	3531					0	0	0			0	1253	0	0	0												
82350	0	0					195	13	13657					66	0	0			0	2146	0	0	0												
82659	0	0					314	0	10658					1225	0	0			0	688	0	0	0												
83151	0	1948					371	0	12810					0	0	0			0	1206	0	0	0												
83236	25983	17051					0	25983	17051					0	0	0			0	0	0	0	0												
83375	0	0					3961	0	292012					51505	782	0			0	202450		0	0										1451		
83638	0	0					77414	86324	1628121					1338000	0	0			0	154605	22910	0	0												
83834	0	0					1038	0	41643					616	0	0			0	22313	0	0	0												
83852	0	802					48	0	16993					0	0	0			0	5674	0	0	0												
83955	0	0					172	722	3348					2097	0	0			722	1316	0	0	0												
84046	0	0					448	0	34103					9516	0	0			0	18723	0	0	0												
84541	0	0					4431	61499	66200					60756	0	0			60999	0	0	0	740												
84804	0	0					108	0	26472					0	0	0			0	12120	0	0	0												
85052	0	0					836	0	110663					0	0	0			0	17187		0	0										0		
85258	0	24336					1038	10321	46568					20000	0	0			10321	0		0	0										0		
85454	0	0					0	0	15574					0	0	0			0	14188	0	0	0												
85472	0	978					57748	882540	100015					495796	0	0			134978	0		0	61044										17381		
85931	0	0					1521	19230	33987					12500	0	0			19230	10297	0	0	0												
86349	0	0					690	0	61686					56	0	0			0	1893	0	0	0												
86358	0	0					0	0	18483					0	0	0			0	7698	0	0	0												
86554	0	0					219	0	25183					750	0	0			0	8473	0	0	0												
86675	0	0					875	0	156578					0	0	0			0	0	0	0	0												
87047	0	0					487	0	50392					0	0	0			0	38174		0	0										0		
87159	0	6930					280	7770	68269					0	0	0			3770	22865	0	0	0												
87234	0	0					1584	0	119372					12550	0	0			0	31833	0	0	29662												
87476	0	0					3145	0	11415					20000	0	0			0	0	0	0	0												
87579	0	0					4624	36645	10147					81646	0	0			0	0	10147	0	0												
88231	1795	4582					1448	20819	10721					20215	0	0			18524	6139	0	0	0												
88240	0	0					87	0	32146					0	0	0			0	30627	0	0	5367												
88259	0	994					289	0	7461					2462	0	0			0	1914	0	0	0												
88352	0	0					0	0	41485					0	0	0			0	10392	0	0	0												
88455	0	0					2572	9005	54840					38728	0	0			8109	33932	0	0	0												
88950	0	0					791	0	5256					15800	0	0			0	1119	0	0	0												
89032	0	2999					1010	7388	38741					0	0	0			6487	0		0	0										0		
89135	0	0					80	0	13003					0	0	0			0	3106	0	0	0												
