"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
	REAL ESTATE LOANS, TOTAL	R.E. LOANS-FARMLAND	R.E. LOANS MULTI-FAMILY	OTHER LOANS	LOANS TO FINANCE AGRICULTURAL PROD	C&I LOANS, U.S. ADDRESSEES	C&I LOANS, NON-U.S. ADDRESSEES	REVOLVING, OPEN-END LNS SECD BY 1-4F	LNS TO FGN GOVTS & OFFICIAL INST	OBLGS OF ST&POLITICAL SUBDVS IN U.S.	TOT LNS&LEASE LESS UNEARN INC ON LNS	UNEARNED INCOME ON LOANS	LNS TO FINC COMMCL RE,CONSTRC&LD DEV	ALL OTH LNS SECD BY 1-4FMLY-1ST LIEN	ALL OTH LNS SECD BY 1-4FMLY-JR LIENS	FXD&FLTG RT LNS&LEASES MAT 1 YR OR L	OTHER LNS&LEASES MAT 3 MONTHS OR LES	OTHER LNS&LEASES MAT OVER 3-12 MONTH	OTHER LNS&LEASES MAT OVR 1 - 3 YRS	OTHER LNS&LEASES MAT OVR 3 - 5 YRS	OTHER LNS&LEASES MAT OVR 5 - 15 YRS	OTHER LNS&LEASES MATURITY OVER 15 YR	LNS TO U.S. BRNCHES&AGNCIES FRGN BKS	LNS TO OTHER COMMRCL BKS IN THE U.S.	LNS TO OTH DEPSTRY INSTITNS IN U.S.	LNS TO FRGN BRNCHES OF OTH U.S. BNKS	LNS TO OTH BNKS IN FOREIGN COUNTRIES	CREDIT CARDS LOANS	OTHER REVOLVING CREDIT PLAN LOANS	LNS SEC BY REAL ESTATE NON-US	OTSTDNG CRED CD FEES & FIN CHGS	PURCHD IMPAIRED LNS, ETC.-OUTSTDING 	PURCHD IMPAIRED LNS, ETC.-CARRYING A	LN SECURED BY 1-4 FAM RES CONSTRUCTI	LN SECURED BY OTHR CNSTRCTN LN & LA 	LN SECURED BY OWNER OCCPD NONFARM NO	LN SECURED BY OTHR NONFARM NONRES PR	LEASE TO INDVDL FOR HSEHLD, FMLY & P	ALL OTHR LEASE FINANCING RECEIVABLES	CMRCL IND LN MEAS AT FV	LN TO INDV FOR HH FAM PERS EXPND	LN TO INDV FOR HH EXPND OTHR CRDT PL	OTH LN MSRD AT FV	UNPD PRIN BAL OF CMRL IND LN	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF OTHR LN	LN SEC BY REAL ESTATE	UNPD PRIN BAL OF LN SEC BY REAL EST	FV LN LEASE ACQUISITION LN SCTY BY R	GROSS CONTRACT RCVBL LN SCTY BY RE	BEST EST AT ACQUISITION DT LN SCTY B	FV LN LEASE ACQUISITION CMRL AND IND	GROSS CONTRACT RCVBL CMRL AND IND LN	BEST EST AT ACQUISITION DT CMRL IND 	FV LN LEASE ACQUISITION LN TO IND HH	GROSS CONTRACT RCVBL LN TO IND HH FM	BEST EST AT ACQUISITION DT LN TO IND	FV LN LEASE ACQUISITION ALL OTHR	GROSS CONTRACT RCVBL ALL OTHR LN LEA	BEST EST AT ACQUISITION DT ALL OTHR 	PLDG LN AND LEASE	LN RSTRCT HOUSE FAMILY CREDIT CARD	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CMRL US ADR	LN RSTRCT DBT CMRL NONUS ADR	LN RSTRCT DBT RSTRCT ALL OTHR LN	ITEMIZE DBT RSTRCT LN DI ACPTNCE OTH	ITEMIZE DBT RSTRCT LN FI AGRI	UNPD PRIN BAL LN IND HH AUTO LN	AUTO LN FV INDV HH FAM PERS EXPND	LN RSTRCT HOUSE FAMILY AUTO LN	LN RSTRCT HOUSE FAMILY OTHR CNSMR LN	LN TO IND HH OTHR AUTO LN	OTHR CNSMR LN FV INDV HH FAM PERS	UNPD PRIN BAL LN IND HH OTHR CNSMR L	LN RSTRCT DBT FRGN GVT OFFICIAL	OBLG ST POLITC SUBS IN US	LN RSTRCT TRBL DBT LN SCD RE FRNG	LOANS TO DI'S & ACCEPT OTHR	R.E. LOANS-FARMLAND	R.E. LOANS MULTI-FAMILY	LOANS FOR PURCHASING SECURITIES	LOANS TO FINANCE AGRICULTURAL PROD	C&I LOANS, U.S. ADDRESSEES	C&I LOANS, NON-U.S. ADDRESSEES	C&I LOANS	REVOLVING, OPEN-END LNS SECD BY 1-4F	LNS TO FGN GOVTS & OFFICIAL INST	OBLGS OF ST&POLITICAL SUBDVS IN U.S.	TOT LNS&LEASE LESS UNEARN INC ON LNS	UNEARNED INCOME ON LOANS	LEASE FINANCING RECEIVABLES	LNS TO FINC COMMCL RE,CONSTRC&LD DEV	ALL OTH LNS SECD BY 1-4FMLY-1ST LIEN	ALL OTH LNS SECD BY 1-4FMLY-JR LIENS	ADJTBL RATE CLOSED-END LNS SECD BY 1	FXD&FLTG RT LNS&LEASES MAT 1 YR OR L	CLSD-END LNS SECD 1ST LIENS 3 MOS LE	CLSD-END LNS SECD 1ST LIENS OV3-12 M	CLSD-END LNS SECD 1ST LIENS OV 1-3 Y	CLSD-END LNS SECD 1ST LIENS OV 3-5 Y	CLSD-END LNS SECD 1ST LIENS OVR 15 Y	LOANS SECD BY RE MAT OVER 15 YEARS	OTHER LNS&LEASES MAT 3 MONTHS OR LES	OTHER LNS&LEASES MAT OVER 3-12 MONTH	OTHER LNS&LEASES MAT OVR 1 - 3 YRS	OTHER LNS&LEASES MAT OVR 3 - 5 YRS	OTHER LNS&LEASES MAT OVR 5 - 15 YRS	OTHER LNS&LEASES MATURITY OVER 15 YR	LOANS TO COM BANKS IN THE U.S.-DERV	LNS TO U.S. BRNCHES&AGNCIES FRGN BKS	LNS TO OTHER COMMRCL BKS IN THE U.S.	LNS TO OTH DEPSTRY INSTITNS IN U.S.	LOANS TO BNKS IN FGN COUN - DERIVED	LNS TO FRGN BRNCHES OF OTH U.S. BNKS	LNS TO OTH BNKS IN FOREIGN COUNTRIES	CREDIT CARDS LOANS	OTHER REVOLVING CREDIT PLAN LOANS	LNS SEC BY REAL ESTATE NON-US	OTSTDNG CRED CD FEES & FIN CHGS	PURCHD IMPAIRED LNS, ETC.-OUTSTDING 	PURCHD IMPAIRED LNS, ETC.-CARRYING A	LN SECURED BY 1-4 FAM RES CONSTRUCTI	LN SECURED BY OTHR CNSTRCTN LN & LA 	LN SECURED BY OWNER OCCPD NONFARM NO	LN SECURED BY OTHR NONFARM NONRES PR	LEASE TO INDVDL FOR HSEHLD, FMLY & P	ALL OTHR LEASE FINANCING RECEIVABLES	TOTAL CARRY AMT OF CLS-END LN NEG AM	TOTAL MAX REMAINING NEG AMRTZ PERMIT	TOTAL AMT NEG AMRTZ ON CLS-END LN IN	LN SEC 1-4 RES PROP IN DMST OFC	LN SEC 1-4 RES PROP IN PROC OF FCLS	LN SEC CNST LAND DEV AND OTHR LAND L	LN SEC FARMLAND	RVLVG OE LN SEC 1-4 FAM RES PROP	RVLVG CLS LN SEC 1-4 FAM RES PROP	RVLVG CLS LN SEC JR 1-4 FAM RES PROP	LN SEC MLTI FMLY RES PROP	LN SEC NONFARM NON RES PROP	CMRCL IND LN MEAS AT FV	LN TO INDV FOR HH FAM PERS EXPND	LN TO INDV FOR HH EXPND OTHR CRDT PL	OTH LN MSRD AT FV	UNPD PRIN BAL OF CONS LND DEV AND OT	UNPD PRIN BAL OF LN SEC BY FRM LAND	UNPD PRIN BAL OF LN SEC RVLV CRDT	UNPD PRIN BAL OF LN SEC RVLV RES PRO	UNPD PRIN BAL OF LN SEC RVLV RES PRO	UNPD PRIN BAL OF LN SEC BY MFAM RES 	UNPD PRIN BAL OF LN SEC BY NONFRM RE	UNPD PRIN BAL OF CMRL IND LN	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF LN IND HH FAM AND O	UNPD PRIN BAL OF OTHR LN	FV LN LEASE ACQUISITION LN SCTY BY R	GROSS CONTRACT RCVBL LN SCTY BY RE	BEST EST AT ACQUISITION DT LN SCTY B	FV LN LEASE ACQUISITION CMRL AND IND	GROSS CONTRACT RCVBL CMRL AND IND LN	BEST EST AT ACQUISITION DT CMRL IND 	FV LN LEASE ACQUISITION LN TO IND HH	GROSS CONTRACT RCVBL LN TO IND HH FM	BEST EST AT ACQUISITION DT LN TO IND	FV LN LEASE ACQUISITION ALL OTHR	GROSS CONTRACT RCVBL ALL OTHR LN LEA	BEST EST AT ACQUISITION DT ALL OTHR 	CNSTRCTN DEV & OTHR AMT LN INT RSRV	PLDG LN AND LEASE	ALL OTHR LN (EXCLUDE CONSUMER LN)	LN NDEP FNCL INST	OTHER LOANS	HECM REVERSE MTG	PROPRIETARY REVERSE MTG	EST NBR FEE PAID RFRL HECM REVERSE M	EST NBR FEE PAID PROPRIETARY REVERSE	PRIN AMT SOLD HECM REVERSE MTG	PRIN AMT SOLD PROPRIETARY REVERSE MT	LN RSTRCT HOUSE FAMILY CREDIT CARD	LN TO IND HH OTHR AUTO LN	LN RSTRCT DBT CNST LAND DEV 1-4 FAM 	LN RSTRCT DBT CNST LAND DEV OTHR CNS	LN RSTRCT DBT CNST LAND DEV MULTI NO	LN LAND DEV NFARM NRES SCD OWN OCC N	LN DBT LAND DEV NFARM NRES SCD NFARM	LN RSTRCT DBT CMRL US ADR	LN RSTRCT DBT CMRL NONUS ADR	LN RSTRCT DBT RSTRCT ALL OTHR LN	ITEMIZE DBT RSTRCT LN SCD FARM	ITEMIZE DBT RSTRCT LN DI ACPTNCE OTH	ITEMIZE DBT RSTRCT LN FI AGRI	UNPD PRIN BAL LN IND HH AUTO LN	AUTO LN FV INDV HH FAM PERS EXPND	LN RSTRCT HOUSE FAMILY AUTO LN	LN RSTRCT HOUSE FAMILY OTHR CNSMR LN	LN TO IND HH OTHR AUTO LN	OTHR CNSMR LN FV INDV HH FAM PERS	UNPD PRIN BAL LN IND HH OTHR CNSMR L	LN RSTRCT DBT FRGN GVT OFFICIAL	LN RSTRCT DBT CMRL	OBLG ST POLITC SUBS IN US	CNSTRCTN DEV & OTHR AMT INT CAP	
37																																																																																0	2826	43		348			2487	0	0	3776	36617	0	0	0	16396	40	189	10360	448	1438	7438	4116	2816	0	4833	3701	6701	3081	1619	0								0	0			0	0	228	750	1734	2802			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	46							0	3032	0	0	0	0	0			0	0	0				0	0	2109			0	0	0		
242																																																																																0	3224	0		3692			1837	0	0	131	25925	0	0	0	8853	19	0	14973	375	1140	2839	2714	1667	118	7989	5469	1580	1776	218	0								0	0			0	0	0	131	0	5129			0			14	0																							0	0	0	0	0	0	0	0	0	0	0	0		8853		0	7							0	1743	0	0	0	0	0			0	0	0	0			0	0	1159			0	0	0		
279																																																																																0	907	199		459			3351	445	0	0	113371	0	0	0	81151	1042	623	10154	346	937	2205	925	36282	40372	4837	4139	3799	2325	13717	3309								0	0			0	0	1458	4697	3179	11874			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		25097		0	60							0	1244	0	0	0	0	0			0	0	0				0	0	3305			0	0	0		
354																																																																																0	732	0		598			115	0	0	0	3032	0	0	0	858	0	404	845	0	53	73	66	332	334	328	938	236	312	336	0								0	0			0	0	0	0	190	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	335	0	0	0	0	0			0	0	0	0			0	0	204			0	0	0		
457																																																																																0	6022	475		8667			7535	524	0	564	39151	0	0	0	7225	516	73	17048	630	851	3184	2115	284	0	5287	10502	8724	5621	756	564								0	0			0	0	522	471	3243	475			0			0	35																							0	0	0	0	0	0	0	0	0	0	0	0		21999		0	63							0	1431	0	0	0	0	0			297	297	0	0			0	0	1418			0	0	0		
505																																																																																0	0	10376	0	0	18743	0	18743	14346	0	10876	263768	1138	0	0	124856	1662	13715	20200	2045	9066	3272	1930	39906	67103	31524	10340	15671	29428	44663	5032		0	0	0		0	0	0	331	0		0	0	8137	6632	22079	23374	0	0	0			469	1231																							0	0	0	0	0	0	0	0	0	0	0	0		123190	44	226	44							0	4877	0	0	0	0	0	0	0	0	0	0	0			0	0	18347			0	0	0		
1155																																																																																0	14214	2649		8175			35630	871	0	285	138738	0	0	0	23564	1878	269	41609	1060	2788	7334	9303	2391	463	29310	14019	22004	33647	14664	0								559	176			0	0	666	9903	15129	13464			0			161	189																							0	0	0	0	0	0	0	0	0	0	0	0		138738		0	3876							0	3753	0	1070	0	0	0			0	0	0				0	0	3946			0	0	0		
1351																																																																																0	10903	0		4356			13513	0	0	0	76378	0	0	0	18669	0	18452	57980	4047	13882	523	0	0	0	11965	28086	7557	6993	377	0								0	0		0	0	0	806	853	0	17699			0			327	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	139							0	4072	0	0	0	0	339			313	156	0	0			103	54	5368			0	239	0		
1454																																																																																0	7448	1522	0	5954	29966	0	29966	8240	0	0	247638	1064	180	131	91849	1727	1803	28345	1037	2280	1056	2981	60163	24332	16808	11362	19049	47018	50981	10646		0	0	0		0	0	0	916	0		0	0	1344	11018	37776	23905	0	180	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	32	0	32							0	20350	0	0	0	0	1772	0	0	0	0	0	0			0	0	6475			0	0	0		
1557																																																																																0	7008	0		23783			8137	0	0	0	47657	0	0	0	4172	0	28	18059	71	266	107	617	2816	294	9715	9519	2612	7076	11060	3504								0	0			0	0	298	320	1712	158			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9109		0	3							0	1055	0	0	0	0	0			0	0	0	0			0	0	1011			0	0	0		
1669																																																																																0	46	612		2955			6420	0	0	3008	92371	0	0	0	52841	1336	23525	8327	221	642	440	1170	30017	20202	3289	5159	6809	9007	12280	2766								0	0			0	0	424	185	10965	3543			0			0	250																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	115							0	4750	0	0	0	0	0			0	0	0				0	0	5171			0	0	0		
1829																																																																																0	0	7897	0	0	23918	0	23918	8930	0	0	280884	374	18798	0	101582	10891	15693	38500	365	928	6170	10035	47092	36411	33061	4146	29516	30752	49353	30279		0	0	0		0	0	716	392	0		0	0	5499	0	27156	75241	0	18798	0			0	500																							0	0	0	0	0	0	0	0	0	0	0	0		48718	32	0	32							0	72	0	0	0	1394	0	0	0	0	0	0	0			0	0	134			0	0	0		
1856																																																																																3921	4807	4482		914			16783	0	0	0	49909	1	1846	0	2986	0	2882	8090	15	1964	189	184	634	0	3305	2811	10319	26243	3670	368								0	0			0	0	0	3860	343	9496			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		14294		0	2							0	186	0	0	0	0	0			0	0	0				0	0	284			0	0	0		
2040																																																																																0	2636	9347		1668			23188	1262	0	1259	118239	0	0	0	21517	496	109	36617	1737	2447	5797	3691	4153	2184	20667	11766	22945	25019	9801	2737								0	0			0	0	788	4500	31271	18629			0			1472	0																							0	0	0	0	0	0	0	0	0	0	0	0		26378		0	26							0	94	0	466	0	4579	3492			738	0	0				0	0	1558			0	0	738		
2161																																																																																0	24	0		6350			16841	0	0	0	71331	0	0	0	36367	77	25727	19279	1847	7610	5617	9550	8771	2962	2896	6926	9100	9111	6721	210								277	9			0	0	319	0	2255	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	36							0	3667	0	0	0	0	0			0	0	0	0			0	0	5109			0	0	0		
2376																																																																																0	0	922111	0	0	10599	0	10599	4499	0	0	2577759	0	0	7726	175082	4615	1130	69689	20803	8814	9411	8255	36956	88385	26020	22222	102220	140510	1895504	199679		0	0	0		0	0	0	0	0		0	0	0	7939	43290	1404510	0	0	0			0	2103																							0	0	0	0	0	0	0	0	0	0	0	0		2041408	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5114			0	0	0		
2554																																																																																0	1398	0		1166			1797	0	0	20	5268	0	0	0	289	0	149	663	94	3	61	18	0	113	2923	201	633	1011	210	0								0	0			0	0	0	0	140	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	62							0	232	0	0	0	0	0			0	0	0	0			0	0	164			0	0	0		
2732																																																																																0	133	65200	0	0	28035	0	28035	6928	0	0	318716	295	3273	0	18441	903	10523	26272	3636	4203	5661	4240	463	0	82350	41312	79387	86526	7249	0		0	0	0		0	0	0	0	0		0	0	7440	2078	67969	116634	0	3273	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	224	0	224							0	1277	0	0	328	0	1644	0	0	0	0	0	0			0	0	476			0	0	0		
2750																																																																																0	7398	0		25532			3290	0	0	439	43254	0	0	0	2699	124	1204	21881	402	238	1460	599	0	0	16619	5764	10753	4390	1059	159								0	83			0	0	868	0	798	1095			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18823		0	16							0	503	0	0	0	0	0			0	0	0	0			0	0	409			0	0	0		
3177																																																																																0	0	3582	0	0	8725	0	8725	33118	0	0	777075	0	0	0	608215	8945	70428	63449	2635	11657	9881	11534	116989	450465	35884	13672	16938	19911	24933	55348		0	0	0		0	0	0	6	0		0	0	21655	5491	55216	31633	0	0	0			2308	2435																							0	0	0	0	0	0	0	0	0	0	0	0		414897	0	0	0							0	0	0	0	0	0	0	202	0	0	0	0	0			0	0	489			0	202	0		
3252																																																																																0	23095	0		45446			11145	0	0	2654	95665	0	16	0	409	0	329	0	59	209	45	63	34	0	28628	45942	8688	8527	294	20								0	0			0	0	0	963	0	5075			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		30128		0	911							0	1993	0	0	0	0	0			0	0	0	0			0	0	3958			0	0	0		
3458																																																																																0	6831	322		2161			3460	0	0	98	20137	0	0	0	3081	10	0	3680	204	311	955	1343	102	166	1615	2289	4309	6790	1669	288								0	0			0	0	290	52	1207	1369			0			242	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	734	0	0	0	0	0			0	0	0	0			0	0	522			0	148	0		
3720																																																																																0	11809	203		10547			14469	3031	0	2114	137267	0	0	1180	29442	1306	784	27390	1869	2996	9405	11169	3682	252	8583	15229	35699	43106	4964	48								0	255			0	0	2736	7962	22495	24422			0			470	0																							0	0	0	0	0	0	0	0	0	0	0	0		35457		0	246							0	2323	0	0	0	0	742			0	0	0	0			0	0	3907			0	80	0		
3971																																																																																0	28966	32836	0	35592	51390	0	51390	22470	0	0	520470	0	26722	1896	116538	9111	33953	73714	5457	11788	31240	15901	24299	24592	49749	43214	90954	91566	113623	9236		0	0	0		0	0	0	790	0		0	0	2925	22781	39817	99842	0	26722	0			15857	1197																							0	0	0	0	0	0	0	0	0	0	0	0		81440	46	0	46							0	695	224	166	0	0	0	1541	0	1121	0	0	0			0	0	29949			0	1541	0		
4156																																																																																0	16065	11493		10303			19606	1879	0	0	149742	0	496	0	36151	1106	7905	30124	449	2208	1484	1821	21923	8201	10931	20583	18699	24162	38258	958								0	0			0	0	2057	3933	1935	43044			0			71	22																							0	0	0	0	0	0	0	0	0	0	0	0		39636		0	0							0	791	0	0	0	0	0			0	0	0	0			0	0	883			0	0	0		
4231																																																																																0	8362	0		424			2751	0	0	1060	52325	0	0	0	10837	0	23	17640	673	1657	1620	5451	1031	0	4872	10704	18883	5195	253	0								0	0			0	0	160	1430	8752	13314			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	20							0	586	0	0	0	0	0			0	0	0				0	0	4629			0	0	0		
4437																																																																																0	5990	472		534			9429	6558	0	3501	127451	23	0	0	44693	2978	36928	13888	1359	8768	20366	10345	2118	868	22727	4713	15279	20492	9840	3345								0	1230			0	0	32	10513	26940	12922			0			2121	0																							0	0	0	0	0	0	0	0	0	0	0	0		121061		0	0							0	181	0	2001	0	1076	0			91	0	0				0	0	1501			0	45	0		
4839																																																																																0	0	55270	0	0	7458	0	7458	4570	0	0	242611	0	0	0	33918	2203	4045	57507	4911	2574	14848	7196	2017	1078	26000	27184	78435	62698	3163	0		0	0	0		0	0	0	204	0		0	0	4475	5348	78311	49045	0	0	0			159	156																							0	0	0	0	0	0	0	0	0	0	0	0		73965	330	0	330							0	142	0	0	9612	4755	893	306	0	0	0	0	0			0	0	1337			0	306	0		
5069																																																																																0	0	607	0	0	2944	0	2944	338	0	0	308917	3475	0	0	44317	3964	0	196104	7314	31330	5673	0	0	0	71748	91479	79902	22630	0	0		0	0	0		0	0	0	0	10000		0	0	17711	46557	81336	114618	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		90390	0	0	0							0	0	0	0	0	9913	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	85371	2064	0	84967	20334	0	20334	0	0	9035	305081	0	0	0	47380	797	9724	110979	9712	10537	12713	6936	7347	68	65847	110120	59317	10213	10741	1308		0	0	0		0	0	604	0	0		0	0	1315	6014	31819	4878	0	0	0			7	0																							0	0	0	0	0	0	0	0	0	0	0	0		40377	83	0	83							0	3252	0	0	0	0	0	0	0	28	0	0	0			0	0	7168			0	0	0		
5210																																																																																0	22468	33955	0	1284	36768	0	36768	54002	0	15921	767823	0	0	0	322934	30756	93894	25010	17563	32345	31773	19771	91095	129616	89066	23016	97093	105108	79893	44803		0	0	0		0	0	0	4745	0		0	0	5072	9112	87033	121157	0	0	0			296	664																							0	0	0	0	0	0	0	0	0	0	0	0		440680	9932	2000	9932							0	710	0	0	0	2490	4225	0	0	0	0	0	0			0	0	9974			0	0	0		
5461																																																																																0	15730	22162	0	10074	38647	0	38647	10954	0	0	314541	307	0	21482	32000	817	609	76051	776	3572	6300	7472	1285	11133	37934	33778	71879	84220	51029	198		0	0	0		0	0	0	360	0		0	0	719	7888	68614	88505	0	0	0			134	0																							0	0	0	0	0	0	0	0	0	0	0	0		195604	9924	0	9924							0	103	0	0	0	297	0	0	0	0	0	0	0			0	0	8351			0	0	0		
5751																																																																																0	16138	6715		29916			25489	900	0	193	128547	0	1821	0	22584	592	13251	28869	273	1706	548	1492	8218	10242	12395	19059	11154	10724	29474	22768								0	37			0	0	210	638	11336	6201			0			0	85	123	2174	350	4844	27	596	7567	2104	0	15	1168	124	2185	351	4868	27	600	7813	2279	0	15	1194	0	0	0	0	0	0	0	0	0	0	0	0		13498		0	65							0	3566	0	241	0	909	0			0	0	0	0	104	103	0	0	2146	23	23	0	588	0		
6039																																																																																0	13587	930		2474			5142	0	0	38	52125	43	0	0	5943	546	1301	11034	227	362	1167	1115	3003	0	9564	5451	10383	5254	11275	563								560	78			0	0	435	1420	4293	13886			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	534							0	975	0	0	0	76	620			0	0	0	0			0	0	1327			0	0	0		
6141																																																																																0	2836	0		2647			1070	0	0	20	20328	0	0	0	4626	0	880	6821	111	757	1134	639	1655	263	2325	3628	2955	3990	2618	186								0	0			0	0	0	0	0	4901			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	62							0	0	0	0	0	0	0			0	0	0	0			0	0	4166			0	0	0		
6329																																																																																0	7313	4546	0	5969	29870	0	29870	2534	0	0	376377	0	0	0	74017	2867	933	83447	4660	11411	33213	17600	1145	1215	26755	40734	87363	107633	33400	533		0	0	0		0	0	1304	1416	0		0	0	12871	27938	43136	25068	0	0	0			477	1290																							0	0	0	0	0	0	0	0	0	0	0	0		0	4301	737	4301							0	103096	0	903	0	0	480	0	0	0	0	0	0			0	0	29394			0	0	0		
7009																																																																																0	0	0	150	0	59304	4840	64144	0	0	0	311729	0	0	0	0	0	0	305396	0	0	0	0	0	0	305396	0	0	6333	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	4693	0	4843							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	242742			0	0	0		
7045																																																																																0	4965	0		5839			5111	622	0	177	78719	0	0	0	31420	267	30330	8210	1726	1755	6877	13893	1988	4486	4215	4172	11696	16872	5276	4523								512	14			0	0	1515	0	8961	7461			0			224	11																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	7656	0	0	0	0	0			0	0	0	0			0	0	4199			0	0	0		
7072																																																																																0	442	5641		155			2824	5198	0	0	133027	206	0	0	84544	1399	36301	5156	4483	14138	6423	7270	38287	12771	10937	1400	5297	12249	13774	2583								0	1579			0	0	868	4320	16231	8626			0			1180	1143																							0	0	0	0	0	0	0	0	0	0	0	0		75723		0	0							0	0	0	0	0	2534	70			0	0	0				0	0	1406			0	58	0		
7157																																																																																0	2453	0		2370			4181	33	0	0	24319	0	0	0	8624	0	2613	11266	930	1645	3571	29	1085	1327	3365	5326	4958	1375	307	0								0	0			0	0	0	0	0	2209			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1842	0	0	0	0	0			0	0	0	0			0	0	2607			0	0	0		
7456																																																																																0	10983	0		12295			10428	51	0	0	47243	0	0	0	4039	354	0	16271	0	275	782	2791	191	0	14982	1252	8851	15525	1586	1008								0	13		0	0	0	439	113	2811	3639			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	79							0	1185	0	0	0	0	0			0	0	0	0			0	0	814			0	0	0		
7634																																																																																0	2118	0		2197			4654	0	0	0	40575	0	0	0	10149	173	679	9199	376	1594	3770	1374	2846	0	2079	7289	13384	5397	2131	0								0	0			0	0	0	2048	0	14500			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1249		0	13							0	58	0	0	0	0	0			0	0	0				0	0	4665			0	0	0		
