"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								8829										
242								2060										
279								7082										
354								437										
457								1525										
505								46575	0		0	0	1115		0	293	45167	
1155								36269										
1351								2520										
1454								80955	8162		0	0	6196		0	1438	65159	
1557								7635										
1669								35274										
1829								48718	2468		0	0	1948		0	10118	34184	
1856								28864										
2040								9353										
2161								22151										
2376								11994	0		0	0	3338		0	943	7713	
2554								5607										
2732								123783	2678		0	0	2712		0	10882	107511	
2750								2970										
3177								117654	525		0	0	9093		0	1294	106742	
3252								6814										
3458								7663										
3720								24032										
3971								86962	523		0	0	3706		0	82696	37	
4156								8708										
4231								10615										
4437								24556										
4839								7443	2451		0	0	1718		0	2069	1205	
5005								8610	637		0	0	956		0	562	6455	
5069								73778	557		0	0	85		0	828	72308	
5135								40588	3401		0	0	3205		0	631	33351	
5210								38218	7951		0	0	6661		0	3195	20411	
5461								33189	16661		0	0	5232		0	5869	5427	
5751								3344										
6039								22272										
6141								7366										
6329								56726	200		0	0	6566		0	11066	38894	
7009								5795	253		2000	0	9		0	3508	25	
