"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
4231																																							0	10615	0	0	44837	0	953	1789	1740	115614	102137	400	102537	0	750	0	0	0	13077	500	115614	0	0	2161	0	0	12100	0	17614	84523		NA	0	56430	55680	-1684	0	0	0	0	13077	
4437																																							18926	5630	0	0	88866	0	5076	560	8007	255215	222946	970	229089	0	2632	0	2598	0	26126	963	255215	0	0	21361	0	0	3750	0	28786	194160			0	130782	128150	52	0	0	0	2575	26126	
4839																																							1475	5968	0	0	72184	173	5738	3531	3107	332786	272201	984	300263	0	5622	0	19000	0	32523	1875	332786	0	0	19111	0	0	12929	0	43458	228743			0	239832	234210	-1392	6400	0	0	8078	32523	
5005																																							6624	1986	1787	38528	57281	0	7355	0	20895	321527	247412	5002	288839	0	353	0	36425	0	32688	0	321527	0	0	303	0	0	33299	0	37316	210096		NA	0	186556	186203	-914	868	0	0	0	32688	
5069																																							72658	1120	0	0	34028	0	18063	17144	4878	382824	233734	4880	238614	0	15000	0	0	0	144210	4500	382824	0	0	133445	0	0	4129	0	16097	217637			0	249933	234933	2136	0	0	0	0	144210	
5135																																							33695	6893	0	0	23498	0	4993	193	11050	360037	291640	1329	315740	0	3904	1042	22771	0	44297	651	360037	0	0	20442	0	0	23349	0	41170	250470		NA	0	282577	278673	-145	0	0	0	0	44297	
5210																																							22820	15398	0	90314	140676	2059	15051	2485	49933	1024520	830253	6346	938849	0	17239	0	51000	0	85671	4798	1024520	0	0	77992	0	0	5455	2427	60249	770004		NA	0	700596	683357	-2574	0	0	0	51250	85671	
5461																																							10132	23057	0	0	127782	685	11259	4019	9038	496032	424051	3224	452875	0	6268	0	25600	0	43157	2059	496032	0	0	39882	0	0	4241	0	138854	285197			0	316328	310060	-3025	0	0	0	0	43157	
5751																																							500	2844	588	0	60816	0	2224	0	6027	186882	157760	1547	159307	0	870	1089	0	0	27575	600	186882	0	0	17120	0	0	8752	67	18667	139093			0	109012	108142	1103	4585	0	0	0	27575	
6039																																							20327	1945	0	0	10102	0	1302	3743	2460	86711	78299	247	78546	0	1570	0	0	0	8165	469	86711	0	0	2217	0	0	5600	0	21967	56332			0	47802	46232	-121	600	0	0	0	8165	
6141																																							0	7366	0	20149	0	0	173	0	479	62566	57042	79	57121	0	468	0	0	0	5445	400	62566	0	0	945	0	0	4100	0	18454	38588		NA	0	21817	21349	0	13050	0	0	0	5445	
6329																																							39079	17647	0	0	41226	0	15933	10098	13284	458358	420839	2435	423274	0	7806	0	0	0	35084	2600	458358	0	0	12333	0	0	20000	0	134913	285926			0	327682	319876	151	1215	0	0	0	35084	
7009																																							5463	333	0	0	490727	0	501	0	8933	776969	714778	5693	720471	0	0	0	0	0	56498	500	776969	25	0	54463	0	0	552	0	55286	659492		NA	0	270987	270987	983	0	0	0	0	56498	
7045																																							4142	2289	0	0	87015	0	1522	160	2469	169285	152108	418	152526	0	1026	0	0	0	16759	100	169285	0	0	14411	0	0	2325	0	19961	132147		NA	0	72714	71688	-77	0	0	0	0	16759	
7072																																							604	2988	1270	5343	8652	108	4888	1172	8162	169520	126661	4135	136796	0	1455	11	6000	0	32724	0	169520	0	0	32941	2385	0	0	0	5556	121105			-57	129876	128421	-160	5516	0	0	0	32724	
7157																																							0	830	0	0	21096	0	153	29	499	47347	42515	305	42820	0	343	0	0	0	4527	200	47347	0	0	4183	0	0	200	0	5882	36633			0	22710	22367	-56	2373	0	0	0	4527	
7456																																							5532	882	0	7434	10922	0	503	0	1015	67101	60604	94	61828	0	500	0	0	0	5273	400	67101	0	0	1184	0	0	3600	0	13938	46666			0	41313	40813	89	0	0	1130	0	5273	
7634																																							13871	959	0	6	6471	0	518	814	557	61630	55381	188	55569	0	1167	0	0	0	6061	200	61630	0	0	-2074	0	0	8060	0	7930	47451			0	39601	38434	-125	0	0	0	0	6061	
8033																																							3239	2437	0	0	8250	0	2704	1232	4050	184103	148799	1998	165897	0	1020	0	15100	0	18206	774	184103	0	0	13075	0	0	4476	0	30138	118661			0	155661	154641	-119	7550	0	0	0	18206	
8462																																							6388	14011	0	0	87965	0	394	0	734	155995	139689	144	139833	0	516	0	0	0	16162	350	155995	0	0	15397	0	0	350	0	44667	95022		NA	0	41469	40953	65	5550	0	0	0	16162	
8631																																							6315	2418	0	0	13710	0	1400	225	2496	60360	53506	429	53935	0	449	0	0	0	6425	500	60360	0	0	5463	0	0	800	0	17209	36297			0	33472	33023	-338	773	0	0	0	6425	
9357																																							933	7735	1255	0	41301	0	491	94	3146	406703	300840	1967	331207	0	3707	26052	28400	0	75496	500	406703	0	0	20458	0	0	54660	130654	108057	192783			0	198577	194870	-122	172	0	0	0	75496	
9553																																							8045	2508	0	0	62599	0	1261	0	6452	164364	107962	1089	154583	0	847	0	41757	0	9781	400	164364	0	0	8865	0	0	1200	0	22243	85719		NA	0	84346	83499	-684	0	0	3775	0	9781	
9807																																							108830	17558	0	320482	206308	15	8833	111995	124317	2175468	1663194	7595	1956630	0	60213	0	240000	0	218838	20000	2175468	0	0	148745	0	0	112272	0	47136	1616058			0	1337343	1277130	-62179	0	0	0	45841	218838	
9955																																							15262	2829	0	0	33386	0	1319	0	2253	124001	105028	158	109916	0	1512	0	4730	0	14085	110	124001	0	0	11129	0	0	3023	0	19722	85306			0	70464	68952	-177	0	0	0	0	14085	
10250																																							27983	5454	0	0	61225	0	10459	7326	12772	349052	318719	726	319445	0	8341	0	0	0	29607	1500	349052	0	0	-2457	0	0	30800	0	55459	263260			0	232174	223833	-236	0	0	0	0	29607	
10849																																							17528	3268	0	0	59527	0	3509	15442	5198	244808	218874	961	219835	0	2078	694	0	0	24973	16	244808	0	0	11524	0	0	15375	0	29731	189143		NA	0	137970	135892	-1942	3750	0	0	0	24973	
10858																																							25512	12352	0	0	100877	0	12588	0	4524	428030	327956	10785	394148	0	2499	1764	5000	0	33882	2500	428030	0	0	16176	0	0	14755	2477	71451	256505			0	270435	267936	451	0	0	0	50407	33882	
11145																																							4755	7186	0	0	18415	92	5418	2173	6172	184340	151657	1153	166358	0	1765	450	13548	0	17982	1000	184340	0	0	10757	0	0	6000	63	24251	127406		NA	0	141381	139616	225	0	0	0	0	17982	
11275																																							53904	12908	79	34527	35423	0	16672	9751	59892	1346922	1047347	11380	1207614	0	18581	3939	113010	0	139308	0	1346922	0	0	51829	1037	0	87519	144636	178013	869334			0	989852	971271	-40	2883	0	0	35877	139308	
11640																																							6896	8552	0	0	110911	0	4992	0	15795	345763	287932	2557	310489	0	3062	0	20000	0	35274	650	345763	0	0	6635	0	0	28500	0	60597	227335		NA	0	201679	198617	-511	0	0	0	0	35274	
11837																																							689	1319	0	0	59249	0	618	2040	3293	96516	78147	672	85819	0	1177	0	7000	0	10697	314	96516	0	0	300	0	0	11686	0	6132	72015		NA	0	30485	29308	-1603	0	0	0	0	10697	
12030																																							29126	7028	0	3975	14371	0	3366	5027	13234	309407	263571	1750	265321	0	9807	0	0	0	44086	300	309407	0	0	43421	0	0	300	0	59028	204543		NA	0	241218	231411	65	1869	0	0	0	44086	
12142																																							10960	7847	0	950	79015	0	5714	312	3724	214161	192030	2662	194692	0	1531	0	0	0	19469	1250	214161	0	0	6552	0	0	13250	0	47131	144899			0	104020	102489	-1583	3150	0	0	0	19469	
12179																																							5026	275	0	137	1487	0	1306	32	3410	39329	30180	733	32343	0	326	0	1430	0	6986	0	39329	0	0	6983	0	0	0	0	882	29298			0	27982	27656	3	0	0	0	0	6986	
12245																																							2026	1962	0	0	37077	0	1342	141	1275	125001	100780	439	111297	0	1548	0	6900	0	13704	1419	125001	0	0	8521	0	0	3581	0	17232	83548			0	82238	80690	183	488	0	3178	0	13704	
12311	442474	522660	295120	2172229	6453279	0	621096	21066	2981791	55954667	733566	50411470	597531	730981	388920	1103939	471091	4945666	39999	55954667	286021	107346	-425221	325773	0	5595276	458276		0	41716943	40985962	-264388	0	626944	5543197	346495	0	346495				2172229	6453279						47022089						1103939					284021	107346						6683821	40338268							0	0	0	626944		
12647																																							1512	12321	0	9928	0	0	3815	463	953	91650	81954	195	82149	0	964	0	0	0	9501	125	91650	0	0	1547	0	0	7829	682	15088	66866		NA	0	62940	61976	0	0	0	0	0	9501	
12656																																							8	591	0	904	0	0	187	210	256	18336	16710	33	16743	0	259	0	0	0	1593	72	18336	0	0	1133	0	0	388	0	3256	13454		NA	0	11801	11542	0	4638	0	0	0	1593	
12937																																							38365	1626	0	0	0	0	11298	0	1495	202593	167699	2904	172584	0	1837	0	1981	0	30010	750	202594	0	0	24010	0	0	5250	0	32262	135437			0	146521	144684	0	5125	0	0	0	30010	
12946																																							3299	9843	106	0	137647	33	11938	4474	17889	765371	671296	6839	679628	0	12913	9961	1493	0	85743	1	765371	0	0	70131	1210	0	17119	3118	76129	595167			0	571292	558379	-1508	7474	0	0	0	85743	
12955																																							29855	1506	0	1225	4	0	3105	461	909	137044	120676	241	123209	0	1191	0	2292	0	13834	1567	137043	0	0	4034	0	0	8233	4649	26582	94095		NA	0	96521	95330	0	0	0	0	0	13834	
13103																																							14156	17489	6300	4903	296308	0	17170	961	29021	1429367	1093831	26753	1228304	3699	10589	5318	107720	0	197364	500	1429367	0	0	155938	0	0	34019	1124	58823	1035008			0	1046918	1036329	6907	288	0	0	0	201063	
13251																																							12857	2676	0	0	3368	0	57	825	969	41754	37715	114	37829	0	532	0	0	0	3925	25	41754	0	0	2140	0	0	1725	0	4982	32733			0	19070	18538	35	2464	0	0	0	3925	
13457																																							4265	380	0	0	6534	0	8	0	1605	24115	17997	60	18057	0	179	0	0	0	6058	50	24115	0	0	5890	0	0	152	0	2801	15196		NA	0	11502	11323	-34	0	0	0	0	6058	
14052																																							7389	1409	0	0	9151	0	1550	15	2059	57614	49407	118	50525	0	715	0	1000	0	7089	1000	57614	0	0	4558	0	0	1500	0	10074	39333			0	36343	35628	31	413	0	0	0	7089	
14155																																							10	2161	0	0	5767	0	5965	769	4232	126954	106764	597	111761	0	1788	0	4400	0	15193	176	126954	0	0	14863	0	0	160	0	12135	94629		NA	0	109319	107531	-6	519	0	0	0	15193	
14650																																							4910	1417	0	3703	23	0	233	22	1744	29657	26129	281	26410	0	316	90	0	0	3247	200	29657	0	0	2746	0	0	300	0	9272	16857			0	14226	13910	1	3605	0	0	0	3247	
14753																																							3195	619	0	15062	5366	0	160	0	568	43269	38792	377	39369	0	420	0	0	0	3900	300	43269	0	0	1243	0	977	1277	0	11619	27173			0	18536	18116	103	183	0	200	0	3900	
14865																																							2765	4472	66	5097	14156	0	6459	506	9711	286885	253618	2131	257829	0	2960	0	0	0	29056	730	286885	0	0	17427	0	0	10705	0	53424	200194			0	246613	243653	194	0	0	2080	0	29056	
14977																																							7966	650	0	22	6734	0	2029	10	641	46212	36608	86	38227	0	324	0	1533	0	7985	0	46212	0	0	7843	0	0	0	0	4438	32170		NA	0	28484	28160	142	0	0	0	0	7985	
16458																																							19830	1589	0	64703	60384	0	10688	0	2343	288729	253931	449	254421	0	2471	0	41	0	34308	941	288729	0	0	30789	0	0	2059	954	17971	235960			0	130468	127997	519	241	0	0	0	34308	
16551																																							1659	4882	590	9243	32304	858	4538	1596	6504	229933	193346	524	206112	0	2379	618	12000	0	23821	175	229933	0	0	13695	0	0	9825	241	27054	166292		NA	0	169279	166900	126	0	0	242	0	23821	
16748																																							3253	3484	322	8350	6651	0	2810	32	2461	61320	53672	449	54121	0	478	0	0	0	7199	400	61320	0	0	4048	0	0	2600	180	15378	38294		NA	0	34255	33777	151	0	0	0	0	7199	
16944																																							954	4122	0	0	20195	0	144	274	372	38608	34570	16	34586	0	182	0	0	0	4022	1000	38608	0	0	1431	0	0	1500	0	6820	27750		NA	0	12729	12547	91	0	0	0	0	4022	
16953																																							6415	977	0	4455	10530	0	59	0	318	35823	31041	93	31134	0	73	0	0	0	4689	100	35823	0	0	2159	0	0	2900	0	8673	22368		NA	0	13142	13069	-470	0	0	0	0	4689	
17110																																							15736	3658	0	100	19151	0	1315	0	2781	102747	79833	3386	83219	0	279	0	0	0	19528	300	102747	0	0	12242	0	0	6986	0	0	79833		NA	0	60285	60006	0	0	0	0	0	19528	
17147																																							57642	69403	7290	324399	582215	0	52510	11765	217843	4324820	3356674	30153	3698510	0	68202	132452	92819	0	626310	10871	4324820	0	0	189472	2892	125	431911	14531	764977	2591698		NA	0	2920080	2851878	-6069	0	0	57085	161779	626310	
17259																																							4341	1175	0	0	20002	0	2116	131	2578	65262	50948	1711	59871	0	263	0	3000	0	5391	769	65262	0	0	3453	0	0	769	0	5625	45323			0	35182	34919	400	0	0	4212	0	5391	
17464																																							68820	27522	1786	707	217221	658	34314	2606	104847	1364092	1104273	23713	1177986	0	22694	0	50000	0	186106	750	1364092	0	0	48693	0	0	134375	17402	163917	940356		NA	0	910881	888187	2288	22	0	0	0	186106	
17950																																							4438	4868	0	92	153711	0	5434	1354	4448	329251	294124	1723	298747	0	3001	1695	0	0	30504	725	329251	0	0	16292	0	0	13050	1310	40386	253738			0	154902	151901	437	0	0	2900	0	30504	
17978																																							5220	3983	0	156322	2223	0	6706	3844	7207	336125	218736	761	233940	0	2810	0	14443	0	102185	0	336125	0	0	102214	0	0	0	0	4030	214706			0	153430	150620	-29	0	0	0	0	102185	
18050																																							4366	8680	398	16236	126967	0	11765	328	7990	380953	336219	2222	338631	0	3768	0	190	0	42322	1214	380953	0	0	33579	0	0	7671	726	104617	231602			0	207265	203497	-142	0	0	0	0	42322	
18135																																							77	3961	0	25474	58717	0	13645	403	7414	244467	186705	552	224919	0	1404	0	18600	0	19548	456	244467	0	0	13696	0	0	6056	2253	59589	127116		NA	0	110327	108923	-660	23600	0	0	19062	19548	
18377																																							19963	54	0	249	10041	0	1126	0	322	50580	46589	91	46680	0	296	0	0	0	3900	0	50580	0	0	3729	0	0	0	0	0	46589			0	19121	18825	171	0	0	0	0	3900	
18827																																							45393	8169	647	0	66268	2182	3520	4662	9184	424562	379370	837	380207	0	4522	0	0	0	44355	528	424562	0	0	37318	0	0	7248	0	55668	323702			0	289059	284537	-739	0	0	0	0	44355	
18836																																							5629	2166	0	0	20105	0	4279	3446	6514	149489	131570	1692	135292	0	2630	0	2030	0	14197	180	149489	0	0	12416	0	0	1676	0	23700	107870		NA	0	109743	107113	-75	237	0	0	0	14197	
18854																																							41651	4402	0	0	3021	0	3914	617	3637	305488	274628	3676	278304	0	3314	0	0	0	27184	40	305488	0	0	21075	0	0	6060	0	73334	201294			0	251560	248246	9	0	0	0	0	27184	
19356																																							48	1849	0	0	40104	0	749	0	1082	74003	64159	757	66908	0	876	0	1959	0	7095	2025	74003	0	0	3301	0	0	3200	0	11825	52334		NA	0	31047	30171	-1431	0	0	33	0	7095	
19730																																							270217	33785	4842	1838	154916	0	66556	16710	98931	2162243	1905573	10745	1920710	0	57615	0	4392	0	241533	4083	2162243	0	0	38584	0	0	197804	8776	499697	1405876			0	1560363	1502748	1062	2924	0	0	0	241533	
19936																																							54386	12921	0	14645	11196	0	5479	850	5809	248345	223144	671	223815	0	3172	0	0	0	24530	420	248345	0	0	11461	0	0	12406	0	104561	118583			0	146231	143059	243	0	0	0	0	24530	
19972																																							32547	3045	0	21456	0	0	376	0	3389	95556	80048	817	80865	0	420	0	0	0	14691	0	95556	0	0	413	0	0	14278	0	54	79994			0	35163	34743	0	0	0	0	0	14691	
20053																																							608	1269	64	0	12846	0	378	57	2387	70828	60367	280	61550	0	886	1320	903	0	9278	150	70828	0	0	3538	0	0	6053	0	12250	48117			0	52585	51699	-463	200	0	0	0	9278	
20512																																							349	2706	0	1703	39404	0	761	166	4963	95844	82623	4244	86867	0	568	0	0	0	8977	410	95844	0	0	9271	0	0	775	0	16813	65811		NA	0	46360	45792	-1479	0	0	0	0	8977	
20633																																							592	7191	0	2549	71729	0	5263	5946	10726	311360	274498	2273	282771	0	2897	0	6000	0	28589	1106	311360	0	0	27087	0	0	1394	0	32697	241801			0	200266	197369	-998	9995	0	0	0	28589	
20857																																							2688	2034	0	0	92526	0	1168	0	3592	160700	104639	350	143430	0	427	142	36441	0	17270	200	160700	0	0	3152	0	0	11300	0	31299	73340			0	58977	58550	2618	0	0	2000	0	17270	
21256																																							4141	147	0	0	408	0	62	0	641	11225	10118	5	10123	0	147	0	0	0	1102	105	11225	0	0	487	0	0	495	0	2658	7460		NA	0	4474	4327	15	1499	0	0	0	1102	
21359																																							2845	723	0	227	5552	0	80	35	524	25067	22179	32	22452	0	196	0	241	0	2615	550	25067	0	0	836	0	0	1150	0	2534	19645		NA	0	15277	15081	79	0	0	0	0	2615	
21630																																							197	2083	0	0	45244	0	3229	0	782	101986	88624	304	92312	0	506	0	3384	0	9674	281	101986	0	0	6417	0	0	1919	0	18943	69681		NA	0	46082	45576	1057	4875	0	0	0	9674	
21658																																							5748	1480	0	0	54831	0	1423	601	3076	154117	139953	1260	141213	0	1745	0	0	0	12904	100	154117	0	0	10497	0	0	4157	0	17942	122011			0	87773	86028	-1850	930	0	0	0	12904	
22048																																							17451	4768	0	0	51667	0	4042	326	7918	206877	177385	1177	187328	0	2561	0	7848	0	19549	1000	206877	0	0	12275	0	0	6400	0	46624	130761			0	118266	115705	-126	5000	0	0	918	19549	
22543																																							14392	2576	0	0	14516	0	1500	375	791	97752	82994	218	83212	0	761	0	0	0	14540	602	97752	0	0	10619	0	0	3398	0	33886	49108			0	44401	43640	-79	19962	0	0	0	14540	
