"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
9553	12	68															30	892	43	5419	42	12061	66	1015	38	1837	45	7568	false	true	
9807			9	474	35	4748	102	44921	59	1676	27	3248	26	9790															false	false	
9955			15	465	3	612	11	5312	125	1490	14	1404	9	3580			83	2685	41	4777	13	3114	97	2252	17	1064	8	2189	false	false	
10250			26	1008	79	11711	88	42086	370	9237	117	11069	63	20156			0	0	1	179	1	439	0	0	0	0	0	0	false	false	
10849			34	1145	29	4266	29	12826	48	816	6	839	6	1058			29	957	12	1516	10	2490	32	543	8	722	3	236	false	false	
10858			51	2211	36	5435	57	24214	240	5072	64	6797	52	12457			56	2727	59	7751	16	4981	268	8617	74	6724	25	3927	false	false	
11145			186	3717	89	11769	68	30815	106	1712	6	887	3	1011	0	1													true	false	
11275			25	1291	70	10890	130	61086	145	5276	98	12810	113	37083			0	0	0	0	1	410	0	0	0	0	0	0	false	false	
11640			59	1769	33	3450	36	11337	302	6455	46	4709	27	7831			41	937	31	3207	11	2924	101	2769	46	3406	38	3998	false	false	
11837			13	666	8	1168	15	4229	9	95	3	181	1	608			11	424	1	107	1	295	3	8	0	0	0	0	false	false	
12030			278	12165	95	14442	78	35838	520	9253	41	5106	24	10191			138	4729	50	8713	23	7943	116	2664	0	0	2	464	false	false	
12142			39	1536	38	4477	36	14186	174	3180	25	2225	13	4119			12	418	9	911	5	1253	22	461	5	579	2	218	false	false	
12179			15	792	8	1250	5	1706	20	598	4	528	2	462	1	0													true	false	
12245			114	5956	71	9682	30	10929	94	2305	12	1168	1	225			9	209	1	50	1	350	3	64	0	0	1	470	false	false	
12311			2843	118258	3285	425027	4036	1471366	17086	500870	3281	341420	2947	843746			244	9818	196	23609	73	19066	476	11287	120	9744	38	7980	false	false	
12647			35	1273	39	5371	25	10338	161	3157	26	2960	12	2622			21	688	13	1818	11	3429	38	495	14	1534	5	702	false	false	
12656	16	33													19	49	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
12937			18	1292	17	2931	43	21606	36	1152	6	957	6	3262			0	0	1	104	0	0	0	0	0	0	0	0	false	false	
12946			106	4119	85	10419	92	31192	649	11177	87	8531	49	11775			52	1761	21	1767	15	3268	15	259	3	409	3	344	false	false	
12955			80	2706	26	4041	44	20524	81	2053	20	2565	21	7450			2	79	2	415	0	0	1	100	1	2	1	245	false	false	
13103			61	2603	136	18933	261	102706	363	8741	130	12070	130	27984															false	false	
13251	172	1118													45	528													true	true	
13457			6	82	2	186	0	0	26	404	2	141	1	354			7	248	7	864	5	1383	111	1598	10	633	5	487	false	false	
14052			50	1997	18	2871	16	5942	47	1217	10	944	0	0			5	140	1	182	0	0	2	90	2	169	0	0	false	false	
14155			33	1432	28	4302	15	5370	182	3744	9	877	3	562			92	3126	62	7745	18	5157	389	8348	26	3091	8	2583	false	false	
14650	27	82													12	41													true	true	
14753	17	58													25	194													true	true	
14865			65	2780	68	8382	38	16414	197	4803	36	3631	29	7950			47	2360	81	10739	41	11739	258	5986	100	7990	44	6788	false	false	
14977			3	43	1	119	0	0	32	612	5	628	0	0			23	852	11	886	2	540	76	1770	19	1568	5	571	false	false	
16458			17	662	36	4260	42	15373	208	4141	36	3463	21	6963			4	171	3	337	2	693	4	34	5	618	2	99	false	false	
16551			152	6066	69	8895	40	13704	255	4867	34	2802	16	4416			28	1222	17	2346	7	1637	65	1536	10	833	6	1615	false	false	
16748			18	631	13	1583	7	2188	36	968	6	721	4	1098			8	255	10	1467	7	2405	27	468	9	1240	2	673	false	false	
16944	20	0													11	0													true	true	
16953	25	149													19	308													true	true	
17110			0	0	0	0	0	0	1	10	3	388	4	1255															false	false	
17147			631	24419	563	71966	443	103711	1760	40579	545	54358	559	161297			337	13304	258	31550	129	35779	426	9184	141	11145	80	14509	false	false	
17259			15	695	16	2633	4	2570	19	477	4	791	5	1743	91	21													true	false	
17464			101	3499	234	27839	305	123735	1196	24256	260	22452	153	33590			6	333	6	705	3	765	43	552	13	763	1	155	false	false	
17950			104	3432	95	9727	59	17497	489	5321	41	4211	21	5892			67	1797	52	6204	35	8844	519	5130	22	2286	10	2531	false	false	
17978			49	1666	40	5262	29	12391	0	0	0	0	0	0			0	0	2	387	1	355	1	3	0	0	0	0	false	false	
18050			61	2409	64	8102	60	23696	334	4649	32	3390	10	3759			116	4783	38	4851	7	1962	149	1843	8	1002	0	0	false	false	
18135			6	256	6	590	13	3567	71	2283	63	8085	50	14422															false	false	
18377			0	0	0	0	1	503	0	0	0	0	0	0			0	0	4	545	3	656	0	0	0	0	0	0	false	false	
18827			55	2082	49	5355	37	12165	134	3190	18	1339	33	9525			0	0	1	82	0	0	0	0	0	0	0	0	false	false	
18836			34	1358	27	3665	30	9335	36	857	2	329	2	1151			22	656	15	1393	5	1056	32	439	4	473	0	0	false	false	
18854			32	1046	16	1717	16	7105	237	6373	63	8853	71	34869			25	867	17	2174	5	1534	100	2661	18	2934	13	4860	false	false	
18957	30	32													64	17	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
19356			6	241	3	252	4	2436	6	124	5	494	8	3396			3	82	1	68	0	0	5	160	0	0	2	270	false	false	
19730			96	5031	198	26382	342	139232	173	5815	99	12285	141	51007			9	304	15	1807	7	2124	19	445	7	773	4	1092	false	false	
19936			59	3718	58	7720	36	12316	54	3242	5	495	3	659			55	2288	28	3988	20	5070	80	2438	15	1941	2	703	false	false	
19972			0	0	0	0	0	0	1	7	1	123	0	0			0	0	1	92	0	0	0	0	0	0	0	0	false	false	
20053			33	1305	18	2515	12	3813	80	1587	7	779	2	177			22	942	12	1801	7	2054	77	2063	11	1157	0	0	false	false	
20512	93	27																											false	true	
20633			37	1564	49	5558	56	20338	57	5053	21	1535	11	1165			1	34	1	149	0	0	0	0	0	0	1	403	false	false	
20857			9	280	10	1268	7	1890	23	285	8	902	9	2616			7	191	24	2418	13	3910	352	2329	7	544	12	1762	false	false	
21256			5	142	3	214	0	0	11	180	1	122	0	0	2	5													true	false	
21359			5	175	5	1063	0	0	34	723	8	1422	1	237	30	49													true	false	
21630			31	1091	19	3045	15	6699	103	2213	16	2125	5	2610			4	178	4	406	0	0	6	185	3	276	1	4	false	false	
21658			81	3627	46	4661	35	7578	157	2945	40	1494	7	2140			103	3876	72	8209	15	2817	217	3276	41	1540	15	1575	false	false	
22048			41	1500	40	4171	40	17012	295	5022	36	3682	16	4264			2	52	2	192	0	0	26	653	1	3	7	525	false	false	
22356			22	829	37	4476	33	10637	107	1998	37	2801	35	8990			18	791	21	2073	10	1643	57	1048	27	1562	26	4198	false	false	
22543			32	1235	39	5386	36	13450	28	961	3	399	0	0			1	80	3	396	0	0	0	0	0	0	0	0	false	false	
22552	98	254															56	2497	55	7075	27	10420	362	7631	41	3634	24	6311	false	true	
22730			53	1597	25	2634	18	6638	35	710	13	1106	8	2044			1	1	1	46	0	0	0	0	0	0	0	0	false	false	
22936			20	1039	41	6678	37	17648	250	5635	47	5467	23	7467			29	1079	26	3344	8	3104	40	810	4	165	6	1967	false	false	
22954			19	661	20	2378	14	3478	167	2185	14	869	9	1302			65	2648	34	4320	7	2087	144	3728	33	3073	13	2527	false	false	
23045			12	400	7	1071	3	1110	9	212	3	295	0	0			1	59	2	282	2	336	0	0	2	104	0	0	false	false	
23456			80	2952	38	4759	11	3074	97	1852	15	1660	17	5010			36	1673	25	2956	8	2261	49	1153	15	1448	8	2289	false	false	
23504			36	2395	103	18813	221	123838	831	33468	116	20040	71	35656															false	false	
23540			5	162	3	386	43	22126	41	857	20	1873	9	1743			0	0	1	244	0	0	0	0	0	0	0	0	false	false	
23643			56	2179	50	6166	24	8122	165	3123	40	3901	23	6419			7	311	8	867	6	1675	21	415	2	202	0	0	false	false	
23755			27	1454	18	2315	49	22043	79	1871	17	1785	11	4268			1	60	0	0	2	687	6	90	0	0	0	0	false	false	
24006			17	977	54	7478	131	52227	184	5106	60	5903	66	25946															false	false	
24378			12	569	10	954	1	165	30	618	2	21	0	0			0	0	1	145	1	108	0	0	0	0	0	0	false	false	
24453			11	410	16	1952	13	5106	35	346	5	596	5	2117			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24659			18	858	5	770	8	2405	55	1182	17	1649	14	2503			12	453	5	606	3	1014	202	453	7	606	8	1014	false	false	
24668			29	1358	30	3300	22	10875	131	2684	16	1948	12	3913			8	310	6	564	4	1039	41	501	4	497	3	625	false	false	
24855	0	22													6	64													true	true	
24949			151	5804	123	16464	123	45974	152	2952	41	3918	39	13467			25	1092	10	1349	4	944	64	1248	5	782	1	370	false	false	
25357			36	1970	11	1654	28	26202	28	169	4	488	3	855			4	111	0	0	2	898	0	0	0	0	0	0	false	false	
25647			6	236	15	1846	19	8026	4	69	3	222	2	879			0	0	0	0	2	439	0	0	0	0	0	0	false	false	
26176			11	568	40	5444	155	70208	4	147	0	0	4	1061															false	false	
26242			112	8049	62	7700	101	50861	395	7998	16	1312	13	2585			43	1807	51	9936	0	0	18	352	7	209	23	3663	false	false	
26457	11	22															52	1876	28	2418	14	3725	60	722	2	155	0	0	false	true	
26765			8	471	34	4567	58	27466	98	2577	31	2939	42	9921			2	97	1	53	2	869	3	88	0	0	0	0	false	false	
26859			8	496	32	4308	55	20245	100	3154	22	2248	51	13969			0	0	0	0	0	0	4	44	1	82	0	0	false	false	
27070			3	250	3	458	2	841	0	0	0	0	0	0															false	false	
27548			96	4094	93	12533	124	46580	471	12067	107	11449	88	25359			3	147	7	544	2	540	0	0	3	132	0	0	false	false	
27614			42	1991	30	3453	17	5260	75	2745	12	1320	8	4750			2	85	7	840	0	0	2	35	1	188	0	0	false	false	
27847			235	7829	91	10946	55	19371	547	7907	18	1411	9	1851			421	10385	72	9605	75	20860	439	5398	10	1196	0	0	false	false	
28013			7	373	32	4410	202	81580	1490	4117	72	7550	105	31650															false	false	
28152			33	1167	27	4072	19	7086	81	1512	18	1837	10	2066			27	1054	44	4559	3	902	30	484	11	927	3	825	false	false	
28255			21	708	17	2224	21	9155	75	1730	16	1406	19	5377			10	317	7	989	3	812	48	809	3	394	3	654	false	false	
28349			23	852	22	2945	21	10087	108	2227	27	3012	20	6744			13	347	5	791	5	1519	8	127	1	131	1	404	false	false	
28406			0	0	2	403	2	523	0	0	1	210	1	1000															false	false	
28572	19	0													1	0													true	true	
28675	55	50													47	27													true	true	
28732			45	1651	20	2493	16	6836	25	520	10	1022	8	2371			3	147	8	1059	3	974	1	42	3	449	0	0	false	false	
29104			7	223	52	6546	110	48667	209	5220	43	4454	46	16215															false	false	
29476			13	355	10	1617	2	1136	22	497	8	708	0	0			11	423	12	1184	6	1835	21	745	8	771	6	513	false	false	
29636			164	6326	106	13045	89	32475	692	8414	43	3960	19	4518	598	192													true	false	
29878			19	1165	132	16621	325	117185	0	0	0	0	0	0															false	false	
29953			13	501	12	1667	18	7052	34	730	13	1640	10	4274			8	335	12	1316	18	5218	6	87	6	428	4	376	false	false	
30052			25	942	20	2773	9	2859	26	534	5	531	0	0															false	false	
30418																													false	false	
30502			54	2744	105	13124	148	53863	523	11833	37	3286	58	18137															false	false	
30650			9	429	15	2072	34	13109	180	3222	40	3503	25	4359			1	13	1	117	0	0	2	45	3	334	0	0	false	false	
30810	0	114833																											false	true	
30874			24	1186	43	6258	86	41204	56	1822	32	3659	48	14410															false	false	
31134			26	1003	18	2402	13	4391	201	3469	8	713	1	250			16	432	7	959	1	393	36	765	9	681	2	524	false	false	
31255			16	610	25	2484	46	18651	141	2947	14	1239	41	12372	4	0													true	false	
31657	162	204	0	0	0	0	0	0	0	0	0	0	0	0	40	83													true	true	
31826			261	10476	41	5337	19	6736	170	3989	18	1590	8	2376	62	78													true	false	
31835			38	941	7	950	2	413	150	2832	6	869	16	4698			10	301	7	881	3	1133	113	2505	27	2709	18	3631	false	false	
32234			38	1755	14	2041	11	3731	26	613	4	592	2	595			9	318	10	1690	5	1443	33	626	8	589	4	761	false	false	
32766			29	823	13	1907	14	4169	54	1323	3	306	0	0															false	false	
32971			53	2250	21	2641	17	7328	81	1729	18	1904	14	3590			3	142	3	361	1	184	4	126	3	88	0	0	false	false	
33147			68	2519	51	6766	61	29247	267	6335	62	8307	59	22089			15	635	16	2026	8	3038	40	1301	22	2496	22	3859	false	false	
33259			53	3939	84	12079	152	66768	217	5800	76	7413	74	21662			0	0	1	200	1	254	0	0	0	0	0	0	false	false	
33268			18	849	7	953	1	267	86	1666	11	1226	7	2274			26	940	16	1717	4	935	78	1706	14	1026	4	742	false	false	
33370			1	77	1	188	2	847	0	0	0	0	0	0															false	false	
33754			17	387	4	510	4	2317	22	816	0	0	2	1062	0	0	2	176	0	0	0	0	12	293	0	0	1	383	false	false	
33839			14	572	1	107	1	386	47	1066	0	0	1	284			5	149	3	313	4	935	35	1268	0	0	0	0	false	false	
33857			11	359	10	1718	23	10317	111	3231	37	4916	34	12425			13	645	17	2305	12	3390	56	927	18	2114	16	2289	false	false	
34153			25	648	50	5001	89	24777	169	2628	32	1240	45	8738			12	488	11	1127	18	4383	41	1458	22	2463	5	1297	false	false	
34359			9	162	3	296	2	1075	35	678	5	287	4	474			9	276	7	636	6	1574	30	684	3	366	4	440	false	false	
34425			41	2449	67	9683	62	24347	215	4189	26	3278	21	5027			1	55	1	221	0	0	0	0	0	0	0	0	false	false	
34434			82	3231	61	8100	69	30388	135	3204	23	2362	14	5023			33	1123	9	1029	1	226	39	1311	14	1591	3	562	false	false	
34452			53	1965	26	3453	15	5529	125	3530	34	4216	19	6168			0	0	1	190	0	0	2	49	0	0	0	0	false	false	
34537			64	3329	136	18746	250	108054	301	6677	46	5598	44	12193			5	318	3	252	2	335	14	203	0	0	0	0	false	false	
34555			120	3755	21	3275	28	13222	177	2989	7	933	7	2658	340	417													true	false	
34742			63	2591	41	5902	42	16035	211	3479	26	2978	5	1298			28	819	14	1534	3	961	88	1262	4	530	0	0	false	false	
34836			8	407	7	962	9	2881	5	72	3	314	1	12			7	205	7	1292	1	321	2	130	3	480	0	0	false	false	
35057			76	3102	31	4603	19	5139	160	3239	23	1871	6	814			76	2758	45	5282	13	3306	176	3094	16	1788	0	0	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			7	232	69	10698	259	123089	120	4283	76	9142	88	29712															false	false	
35646			19	658	5	782	2	596	122	2725	11	1827	5	2444	5	28													true	false	
35842			49	2490	18	2637	24	10600	97	2771	8	1307	8	3379			15	834	7	1304	2	671	29	466	4	403	1	147	false	false	
35879			13	548	13	1401	11	4164	7	110	1	11	3	480	0	0	2	141	0	0	0	0	0	0	0	0	0	0	false	false	
36054			41	1759	96	12583	170	59438	399	6818	114	8793	101	26070			0	0	1	91	0	0	1	12	0	0	0	0	false	false	
36456			22	512	5	615	4	2053	91	2137	8	651	3	832			27	829	33	4035	12	1563	248	5190	68	6057	42	6306	false	false	
36858			2	24	13	1776	21	9454	54	1019	23	1810	13	3533															false	false	
36933			40	1402	20	2803	11	3974	129	2039	5	610	5	1194			48	1315	7	745	4	1052	49	1148	13	1544	1	267	false	false	
37051			24	926	7	1108	13	4968	37	835	6	991	2	1065			71	2879	38	5498	18	4965	75	1659	21	2260	4	1143	false	false	
37341	38	65															9	356	14	1919	2	377	23	497	2	219	0	0	false	true	
37378			30	1648	51	6586	58	23453	119	3690	34	3363	30	9916			29	1381	25	3311	20	5680	34	906	31	2219	22	2981	false	false	
37435			184	7985	195	25297	199	76757	696	11083	53	4848	33	7601			19	822	12	1755	12	3695	5	87	0	0	0	0	false	false	
37640			460	21270	358	44748	404	181473	546	16021	204	22062	219	91854			185	7389	168	19675	124	38310	181	5718	68	8151	47	12963	false	false	
37659			27	731	8	1009	2	341	92	1898	15	1405	4	1232			30	982	12	1466	3	816	148	2024	7	668	5	360	false	false	
37743			21	946	15	2492	32	20195	99	2387	20	2503	18	6134			9	235	8	980	10	4558	24	587	2	320	4	376	false	false	
37949			30	1161	17	1833	8	3752	131	2524	21	2224	29	10450			23	851	21	2991	8	2465	89	1796	26	2190	16	3713	false	false	
38535			10	399	27	3991	31	13912	21	479	12	1140	9	2691			1	17	1	161	2	278	0	0	0	0	0	0	false	false	
38740			54	1843	30	3484	39	16789	123	2518	18	1733	7	1502			10	212	4	377	2	723	0	0	0	0	0	0	false	false	
39327			60	1933	63	7556	82	29927	116	1765	27	1534	28	6407			3	68	6	776	3	727	0	0	1	92	1	210	false	false	
39420			278	16037	242	26956	258	93123	237	5294	89	7436	49	15177	1	1													true	false	
39475			165	7301	388	50694	551	223865	1051	22045	369	29613	325	77467			99	3883	97	11298	36	9182	229	4754	104	6804	57	10400	false	false	
39756			53	2123	84	11099	85	34507	465	10773	122	14230	91	28335			46	1812	27	3960	5	1796	239	5428	59	5887	24	4802	false	false	
40033			27	527	11	590	2	1151	71	981	6	614	3	659			113	1951	8	847	4	976	0	0	1	178	0	0	false	false	
40350			3	41	5	785	0	0	59	968	7	724	6	1719			8	225	7	894	6	1960	41	1398	11	632	8	1682	false	false	
40707			73	2843	86	10618	83	28858	353	8405	92	8175	46	11540	2	0													true	false	
40855			15	448	13	1853	3	837	73	1620	7	646	7	2250			16	531	30	4291	14	4525	60	1320	15	1449	8	1683	false	false	
41245	32	62															18	1019	19	2344	5	1285	55	1092	11	1218	1	174	false	true	
41553			16	460	3	260	3	1021	25	359	7	529	1	412			12	388	2	176	1	269	143	2100	18	1670	8	2195	false	false	
41629			24	864	32	4284	35	15998	87	1601	16	1881	4	1500			3	95	3	425	4	838	7	110	1	53	0	0	false	false	
41759	16	77															20	647	20	2298	11	3892	66	1462	24	2581	19	3994	false	true	
41825			0	0	10	1286	12	4622	10	207	1	77	2	730			1	91	1	223	0	0	1	5	0	0	0	0	false	false	
41937			6	95	2	323	3	947	32	763	4	385	8	1838			5	263	6	852	11	2373	17	304	6	444	14	2177	false	false	
41955			10	168	2	167	0	0	4	41	0	0	1	361			9	292	28	2597	3	630	291	5013	23	2733	7	1412	false	false	
42037			83	2536	8	947	3	1526	135	3116	16	2324	5	2156			108	3251	18	2735	6	2771	23	415	3	466	0	0	false	false	
42055			20	625	11	1442	9	2727	46	1018	11	474	9	4239			17	698	8	931	1	295	42	699	16	1674	8	1641	false	false	
42354			47	1531	15	2040	3	1759	230	2451	8	917	8	1022			27	1232	6	982	6	1736	125	1630	5	694	1	377	false	false	
42372			12	399	23	2968	33	12498	38	666	3	415	2	559	1	0													true	false	
42420			858	30410	761	83604	499	157171	4901	62636	487	43252	314	77330			14	468	10	1039	2	446	1	22	0	0	0	0	false	false	
42448			107	3926	76	9659	63	24365	506	8966	51	5319	36	10598			152	5887	93	10535	49	15572	467	10154	102	9807	71	11447	false	false	
42457			5	236	1	200	0	0	32	1027	5	568	1	441			19	612	6	468	3	760	71	4248	2	295	1	100	false	false	
42671			38	1307	85	10725	233	84229	159	4264	91	8054	89	20971			4	170	3	258	2	660	8	118	0	0	0	0	false	false	
43052			44	1394	41	4233	28	10605	73	1170	18	1701	23	5481			2	95	0	0	1	481	3	115	3	368	1	393	false	false	
43351			5	255	2	230	1	267	13	415	4	379	1	510			1	7	7	1152	3	702	9	258	2	317	0	0	false	false	
43454			11	312	17	2090	4	1076	50	777	1	49	4	853	28	36													true	false	
43744			19	753	28	4098	24	9575	32	770	7	542	4	1118			6	181	2	282	0	0	4	56	0	0	1	189	false	false	
43856			21	803	8	1065	4	834	40	655	3	152	3	727			1	97	0	0	0	0	0	0	0	0	2	454	false	false	
43959			24	1013	28	3158	24	8314	72	1566	12	1371	16	4622			0	0	0	0	0	0	3	40	2	296	0	0	false	false	
44040			103	3657	48	5409	36	12060	139	2477	17	1962	12	4998			167	7080	108	13841	41	11219	246	5843	67	6442	30	4764	false	false	
44433			4	175	13	1825	44	20084	18	738	12	1050	28	11019															false	false	
44741			91	3928	78	9045	98	32553	172	4039	22	1857	18	3106			4	39	1	166	1	224	6	117	1	118	1	83	false	false	
44750			80	3740	40	5378	57	36758	54	1080	11	1443	4	2914			7	264	8	1159	9	3233	4	152	0	0	0	0	false	false	
44929			32	1250	29	3859	16	5412	37	711	3	333	2	745			4	171	1	70	1	273	0	0	1	69	0	0	false	false	
45038			13	263	12	942	9	2367	64	1310	18	1674	26	4737			21	785	19	2199	10	2644	16	290	12	998	7	1012	false	false	
45047			67	2456	32	3781	8	2920	176	2533	11	1174	1	122			85	3306	43	5307	19	4604	163	2004	7	565	2	572	false	false	
