"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
11640	0	0	0	0	0	0	112	75				28	222	5		72				0		0	0	0	0	0			0	0	0	0	0	0			0	0	126	0	0	0	0	0				8	8	11	1	
11837	0	0	0	0	0	0	3	2				1	5	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
12030	719	192	0	0	0	0	5408	2011				105	5071	497		174				174		105	0	0	0	0			1	1	804	27	922	0			95	0	8	219	1627	1414	426	130				367	214	235	291	
12142	0	0	0	0	0	0	43	0				31	166	110		38							0	0	0	0			3	5	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15	7	
12311	565	104	231	89			75838		25261	0	0	970	269088		0	5149	97784	0	0	118	0	136	0	1490	13772	6879			44608	4550	3419	1834	7780	1435	0	10560	1126	0	173	157	3784	1514	4397	4411	0	0	109	41240	18688	36366	7717	
12647	0	0	0	0	0	0	6	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	3	2	3	
12656	0	0	0	0	0	0	14	14				0	17	14		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	1	0	
12946	380	5	0	4	0	0	624	29				2	2457	600		226				226		2	0	0	0	0			27	1	114	23	443	0			13	0	1	2	56	254	20	21				0	0	691	169	
13103	0	0	0	0	0	0	102	1		0		0	171	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	10	0			0	0	0	0	0	0	0	0	0	0		105	90	56	10	
13251	0	0	0	0	0	0	20	16				1	17	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	16	2	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	52	7				19	34	14		15				0		0	14	7	0	0			0	0	21	0	0	0			0	0	0	0	0	0	0	0				1	3	4	2	
14650	0	0	0	0	0	0	84	75				0	65	34		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	22	9	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	269	0				266	642	38		593				593		266	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	7	0	
14977	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	1	0	
16551	0	0	0	0	0	0	16	13				0	143	44		0				0		0	0	0	0	0			7	2	0	0	64	0			6	0	0	0	0	0	0	0				3	0	19	1	
16748	0	0	0	0	0	0	0	0				0	96	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	96	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	8	928	0	0	0	3035	954		0		81	5316	824		333		0	0	22	0	9	0	0	174	211			13	0	158	142	220	135			0	0	2075	849	161	194	104	115	0	0		151	108	198	215	
17259	0	0	0	0	0	0	13	0				7	10	0		10				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	8	2				4	49	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	31	1	0	0				4	0	14	1	
17978	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
18050	0	0	0	0	0	0	53	4				0	146	33		0				0		0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	4	111	45	
18135	0	0	0	0	0	0	40	5				0	73	0		0							0	0	0	0			0	0	0	35	0	73			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	128	2		0		4	127	11		0		0	0	0	0	0	0	0	0	0			0	0	5	0	81	0			0	0	0	0	0	0	0	0	0	0		3	0	32	117	
18836	0	1	0	0	0	0	27	0				0	542	23		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	10	0	383	0	0	0				0	1	126	25	
18854	0	0	0	0	0	0	26	19		0		4	17	4		11		0	0	10	0	3	0	0	0	0			0	0	3	0	2	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
19356	0	0	0	0	0	0	2	2				0	218	49		0							0	0	0	0			0	0	0	0	97	0			0	0	0	0	0	0	0	0				25	0	47	0	
19936	0	0	0	0	0	0	29	0				4	74	6		8				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	21	0	0	0	0				36	2	16	2	
19972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	4	0				0	6	0		0				0		0	0	0	0	0			5	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
20633	0	0	0	0	0	0	5	0				1	324	30		15							0	0	0	0			0	0	0	0	43	0			0	0	94	0	76	0	0	0				5	0	61	4	
20857	0	0	0	0	0	0	13	2				11	15	15		0				0		11	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	3	0				0	14	0		0							0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				2	0	6	3	
21359	0	0	0	0	0	0	0	0				0	15	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
21658	5	30	0	0	0	0	89	4				34	104	0		40				40		26	0	0	0	0			8	0	0	0	41	0			0	14	0	0	0	0	0	0				7	0	3	7	
22048	0	0	0	0	0	0	19	3				0	40	8		0							0	0	0	0			0	0	2	1	12	0			0	0	0	0	0	0	0	0				6	8	14	5	
22543	0	0	0	0	0	0	9	0				0	109	0		0							0	0	0	0			0	0	0	0	67	0			0	0	0	0	22	4	0	0				0	0	20	5	
22552	0	0	0	0	0	0	1	0				0	445	0		438				438		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	7	1				0	0	0	0	
22730	0	0	0	0	0	0	116	0				0	93	0		0							0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	0	91	116	
23456	0	0	0	0	0	0	4	1				1	11	0		0				0		1	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				4	1	6	1	
23504	0	0	0	0	0	0	134	12		0		0	4479	796		0		0	0	0	0	0	0	0	0	112			0	0	0	0	0	0			0	0	0	0	3670	0	0	0	0	0		0	0	13	10	
23643	0	0	0	0	0	0	46	0				0	243	143		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				77	35	23	10	
23755	0	0	0	0	0	0	19	7				0	368	11		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	325	0	0	0				8	3	24	9	
24006	0	0	0	0	0	0	22	3				0	50	0		0				0		0	0	0	0	5			0	0	7	0	0	0			0	0	0	0	15	0	0	0				0	0	35	7	
24378	0	0	0	0	0	0	9	0				0	0	0		0							0	0	0	0			0	0	3	5	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
24453	0	0	0	0	0	0	231	13				0	2470	16		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	800	0				0	0	1650	218	
24659	0	0	0	0	0	0	22	0				0	10	0		4				0		0	0	0	0	0			0	0	22	0	0	0			0	0	0	0	0	0	0	0				6	0	0	0	
24668	0	0	0	0	0	0	217	17		0		0	3258	2724		0		0	0	0	0	0	0	0	0	0			0	0	0	0	22	0			0	0	0	0	441	189	0	0	0	0		0	0	71	11	
24949	0	0	0	0	0	0	363	11				0	54	0		0				0		0	0	0	11	1			11	6	46	13	21	0			0	3	0	1	0	65	0	217				0	0	11	0	
25357	0	0	0	0	0	0	39	0				30	733	5		564				5		0	0	0	0	0			0	0	0	0	112	0			0	0	0	0	0	0	0	0				0	0	52	9	
25647	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	190	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	190	0	0				0	0	0	0	
26457	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	610	251				32	303	7		111				0		0	0	0	0	0			0	0	128	4	128	0			9	27	0	35	0	114	0	0				0	2	48	17	
27070	0	0	0	0	0	0	7	0				0	52	0		0				0		0	0	0	0	0			30	7	0	0	22	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	120	14		0		0	165	46		0		0	0	0	0	0	0	0	0	3			0	0	30	0	12	0			0	0	0	2	0	3	0	0	0	0		0	0	107	68	
27614	0	0	0	0	0	0	26	3				0	67	0		0				0		0	0	0	0	0			0	0	18	3	32	0			0	0	0	0	0	0	0	0				0	1	35	1	
27847	249	2	0	0	0	0	255	113				3	908	256		49				49		3	0	0	0	0			0	0	93	0	185	0			0	0	0	0	56	8	0	0				54	26	59	10	
28013	0	0	0	1818	0	0	2157	19		0		6	838	83		123		0	0	0	0	0	0	0	0	0			0	0	227	2	63	49			0	0	0	0	0	0	520	85	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	1	0				0	18	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	8	0	
29476	0	0	0	0	0	0	3	0				3	29	4		1				0		0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	145	9				0	183	91		0				0		0	0	0	15	1			14	9	10	0	0	0			0	11	0	4	0	76	0	0				5	11	58	14	
29878	0	0	0	0	0	0	2	0		0		0	16	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	16	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
30502	0	0	0	0	0	0	137	36		0		40	171	13		71		0	0	0	0	0	0	0	0	0			0	0	2	3	0	0			0	0	0	0	17	2	0	0	0	0		0	5	70	49	
30650	0	0	0	0	0	0	4	4				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0			540628		359	0	0	0	2674792		0	0	2741	0	0	0	0	0	0	0	0	0			2344567	496144	4	126	13	176	508113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327295	43995	
31134	0	0	0	0	0	0	15	1				0	98	19		22				22		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				17	3	40	11	
31255	0	0	0	0	0	0	190	6		0		0	432	351		24		0	0	0	0	0	0	0	0	0			0	0	0	0	0	57			0	0	0	184	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	48	42				0	59	52		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	5				0	0	7	1	
31826	0	0	0	0	0	0	98	0				19	315	0		4							0	0	0	0			0	0	36	0	117	0			0	0	0	0	0	0	133	9				7	4	54	30	
31835	0	284	0	0	0	0	325	4				0	144	4		0				0		0	0	0	0	0			0	0	0	0	13	0			0	0	0	0	23	0	0	0				47	11	57	26	
32234	0	0	0	0	0	0	4	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	4	
32766	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
32971	0	0	0	0	0	0	55	9				0	256	0		0							0	0	0	2			0	0	28	0	70	7			0	0	151	0	0	0	0	0				0	0	28	16	
33147	0	0	0	0	0	0	11	0				3	304	82		0				0		3	0	0	0	0			0	0	1	0	185	0			0	0	0	0	0	0	0	0				21	1	16	6	
33259	0	0	0	0	0	0	62	16				0	1571	1		0				0		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	1569	37	0	0				0	0	1	0	
33268	0	0	0	0	0	0	24	10				0	66	46		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	20	14	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			3	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	42	5		0		1	1835	436		676		0	0	676	0	1	0	0	0	0			0	0	7	0	522	0			0	0	0	0	0	0	0	0	0	0		51	15	150	14	
34425	0	0	0	0	0	0	237	1				0	1515	0		0				0		0	0	0	88	16			0	0	9	16	158	1			0	0	104	0	0	10	0	0				39	14	1125	171	
34434	3	3	0	0	0	0	25	0				0	130	17		0				0		0	0	0	5	0			35	0	0	2	0	0			0	0	0	0	0	0	0	0				22	15	48	5	
34537	0	0	0	515	0	0	1800	480		0		0	6817	4450		0		0	0	0	0	0	0	0	14	24			13	0	215	3	138	0			0	0	1	13	0	0	297	107	0	0		157	4	1747	439	
34555	0	127	0	0	0	0	130	0				0	87	3		0				0		0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				29	0	49	3	
34742	25	0	0	0	0	0	37	1				0	109	50		21				21		0	0	0	0	0			0	0	0	0	0	0			0	0	0	34	0	0	0	0				0	0	13	2	
35057	0	0	0	0	0	0	13	0				5	10	0		0				0		5	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	10	3	
35301	0	0	0	0			0		0	0	0	0	2000		0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	2854	1244	1533	0	5648	861		0		0	10981	3651		0		0	0	0	0	0	0	0	324	22			0	0	2894	29	1962	403			0	0	0	0	64	344	0	234	0	0		0	0	190	20	
35646	0	0	0	0	0	0	0	0				0	9	9		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	3	0				0	26	0		0							0	0	0	0			7	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	2	
36456	0	0	0	0	0	0	261	105				154	282	54		217				217		154	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	1	1	
36933	0	0	0	0	0	0	5	0				0	39	8		0							0	0	20	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	1	9	4	
37051	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
37341	0	0	0	0	0	0	9	4				0	3	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
37435	0	0	0	0	0	0	735	177				0	410	125		0				0		0	0	0	0	11			86	31	132	3	6	0			0	0	0	296	0	32	0	0				86	6	107	47	
37640	0	0	0	4	0	0	404	48		0		282	4083	2916		597		0	0	0	0	0	0	0	10	8			62	18	8	3	80	9			0	1	0	0	256	9	0	12	0	0		12	2	141	9	
37659	0	0	0	0	0	0	5	0				1	55	19		30				30		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	6	3	
37949	0	0	0	0	0	0	50	19				21	381	5		300				300		21	0	0	0	0			0	2	0	0	26	0			0	0	0	0	0	0	50	0				0	8	0	0	
38740	0	0	0	0	0	0	13	0				3	182	0		14							0	0	0	0			0	0	3	0	0	0			151	0	0	0	0	0	0	0				2	3	15	4	
39327	0	0	0	0	0	0	14	0				3	75	0		9				0		0	0	0	0	0			0	0	4	3	66	0			0	0	0	0	0	0	0	0				0	4	0	0	
39756	0	0	0	0	0	0	28	6		0		2	684	602		82		0	0	82	0	2	0	0	0	0			0	0	0	17	0	0			0	0	0	0	0	0	0	0	0	0		0	2	0	1	
40033	42	0	0	0	0	0	0	0				0	42	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
40499	0	0	0	0	0	0	522	0		0		0	1629	738		0		0	0	0	0	0	0	0	96	35			0	0	201	68	20	20			0	0	0	0	96	15	0	0	0	0		481	165	178	38	
40855	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
41245	0	0	0	0	0	0	26	2				0	22	3		14				14		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				0	1	5	21	
41553	0	0	0	0	0	0	27	16				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	11	
41629	0	0	0	0	0	0	154	14				5	292	0		6							0	0	0	0			5	1	10	2	0	0			0	0	0	0	0	10	0	0				197	81	84	31	
