"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
366238	0	0	0	0	0	0	0	0	0	0	0	0	2	0	24	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
366247				0	0	0	0	0	0	0	0	0	37	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
366359				0	0	0	0	0	0	0	0	0	63	16	0	41	3	0	0	0	0	0	0	0	0	0	0	0	0	0							
366658				0	0	11	0	0	0				56	0	46	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
366854				0	0	0	0	0	0				45	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
367150				0	0	0	0	0	0	0	0	0	216	48	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0							
367178				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
367431				25	0	0	0	0	0				76	0	29	122	0	67	0	0	0	0	0	0	0	0	0	0	0	0							
367543				0	0	0	0	0	0	0	0	0	0	0	0	66	0	23	0	0	0	0	0	0	0	0	0	0	0	0							
368054				0	0	0	0	0	0	0	0	0	186	15	0	349	19	0	0	0	0	0	0	0	0	0	0	0	0	0							
368344				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
368522				0	0	0	0	0	0				0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
368933				0	0	0	0	0	0	0	0	0	56	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
368951				0	0	0	0	0	0	0	0	0	29	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0							
369453				0	0	0	0	0	0	0	0	0	12	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
369659				0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
370020				0	0	0	0	0	0				10	7	0	20	0	0	0	257	0	0	0	0	0	0	0	0	0	0							
370271	0	0	0	0	0	1549	0	0	0	0	0	0	0	0	0	1512	0	1791	0	0	0	0	0	0	0	0	0	0	0	0							
370347				0	0	0	0	0	0	0	0	0	23	15	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0							
370721				0	0	0	0	0	0	0	0	0	35	0	0	17	0	0	172	0	0	0	0	0	0	0	0	0	0	0							
370833				0	0	0	0	0	0				0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
370954				13	0	0	0	0	0				31	0	0	39	0	62	0	0	0	0	0	0	0	0	0	13	0	0							
371223				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
371232				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
371362				0	0	0	0	0	0	0	0	0	158	0	0	41	0	62	0	0	0	0	0	0	0	0	0	0	0	0							
371559				0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
371755				0	0	0	0	0	0				3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
371849				0	0	0	0	0	0	0	0	0	95	10	50	77	0	41	0	0	0	0	0	0	0	0	0	0	0	0							
371924	0	0	0	0	0	0	0	0	0	0	0	0	867	57	66	34	0	0	0	0	778	0	0	0	0	0	0	0	0	0							
371942				0	0	0	0	0	0	0	0	0	82	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
372444				0	0	0	0	0	0	0	0	0	42	0	0	81	27	0	0	0	0	0	0	0	0	0	0	0	0	0							
372538				0	0	0	0	0	0	0	0	0	164	0	77	224	0	73	0	0	0	0	0	0	0	0	0	0	0	0							
372640				0	0	0	0	0	0	0	0	0	23	15	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
372855				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
373115	0	0	0	0	0	0	0	0	0	0	0	0	17	0	13	90	0	13	0	0	0	0	0	0	0	0	0	0	0	0							
373272				0	0	0	0	0	0				15	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373553				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
374130				0	0	0	0	0	0				33	0	3	9	0	0	0	0	340	0	0	0	0	0	0	0	0	0							
374354				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
374653	0	0	0	50	0	451	0	0	310	0	0	0	901	23	14	2150	401	310	0	0	0	0	0	0	0	0	0	50	0	141							
374774				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
375034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
375043	0	0	0	0	0	0	0	0	0	0	0	0	8	0	32	39	0	6	0	0	3640	0	0	0	0	0	0	0	0	0							
375379				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
375502				0	0	0	0	0	0	0	0	0	0	0	0	114	0	115	0	0	180	0	0	0	0	0	0	0	0	0							
375566				0	0	0	0	0	0	0	0	0	69	17	23	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
375650				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
376237				0	0	0	0	0	0				257	0	57	60	0	99	0	0	0	0	0	0	0	0	0	0	0	0							
376273	0	0	0	0	0	69	0	0	0	0	0	0	0	0	2	212	0	241	227	0	18	0	0	0	0	0	0	0	0	0							
376442	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
376947				0	0	0	0	0	0	0	0	0	41	0	57	51	0	68	0	0	0	0	0	0	0	0	0	0	0	0							
377663				0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
377850				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
378044				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
378110				0	0	0	0	0	0				11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
379050				0	0	0	0	0	0	0	0	0	0	0	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
379153				0	0	0	0	0	0	0	0	0	15	0	0	35	0	19	0	0	0	0	0	0	0	0	0	0	0	0							
379171				0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
379470				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
379649				0	0	0	0	0	0				24	0	24	53	0	22	0	0	0	0	0	0	0	0	0	0	0	0							
379920	0	0	0	0	0	34	0	0	0	0	0	0	9325	431	1935	736	150	13	85	0	614	0	0	0	0	0	0	0	0	0							
380346				0	0	0	0	0	0	0	0	0	152	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
380458				0	0	26	0	0	0	0	0	0	48	0	91	29	0	19	0	0	0	0	0	0	0	0	0	0	0	0							
380533				0	0	0	0	0	0	0	0	0	41	0	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
380654				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
380841				0	0	0	0	0	0				10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
380878				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
380944				0	0	0	0	0	0				0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0							
381026				0	0	0	0	0	0				0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
381343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	40	0	0	0	0	0	0	0	0	0	0	0	0	0							
381839				0	0	0	0	0	0				218	0	47	18	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
381932				0	0	0	0	0	0				12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
381950				0	0	0	0	0	0				3	0	0	23	117	0	0	0	0	0	0	0	0	0	0	0	0	0							
382050				0	0	0	0	0	0				85	2	6	61	1	0	0	0	72	0	0	0	0	0	0	0	0	0							
382069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382256				0	0	0	0	0	0	0	0	0	19	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382274				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382443				0	0	95	0	0	0	0	0	0	31	0	0	2	0	95	0	0	43	0	0	0	0	0	0	0	0	95							
382537				0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	459	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
382658				0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382742				0	0	0	0	0	0				0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
382854				0	0	0	0	0	0				45	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
384018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
384278	0	0	0	48	0	10	0	0	0	0	0	0	1	0	4	1105	1210	19	0	0	0	0	0	0	0	0	0	0	0	0							
384353				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
384652				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
384830				0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
385350				0	0	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
385471				0	0	0	0	0	0	0	0	0	3	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
385547				184	0	0	184	0	0	0	0	0	161	0	3	267	0	16	0	0	0	0	0	0	0	0	0	0	0	0							
385686				0	0	27	0	0	0	0	0	0	0	0	0	2	0	56	0	0	0	0	0	0	0	0	0	0	0	27							
386432				0	0	0	0	0	0				71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
386450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
386731				0	0	0	0	0	0				355	45	40	162	14	96	0	0	0	0	0	0	0	0	0	0	0	0							
386825				0	0	0	0	0	0				2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
386852				0	0	0	0	0	0				0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0							
387055				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
387671				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
388155				0	0	0	0	0	0				85	0	11	52	0	26	0	0	0	0	0	0	0	0	0	0	0	0							
388258				0	0	0	0	0	0	0	0	0	0	38	0	4	51	4	0	0	0	0	0	0	0	0	0	0	0	0							
388557				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
388744				0	0	11	0	0	0				63	0	0	12	0	12	18	0	0	0	0	0	0	0	0	0	0	0							
388753				0	0	0	0	0	0	0	0	0	6	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0							
388874				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
388940				0	0	0	0	0	0				3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
389059				0	0	0	0	0	0	0	0	0	0	0	7	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
389358				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
389376				0	0	0	0	0	0	0	0	0	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
389826				0	0	0	0	0	0				41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
390336				7	0	52	0	0	0	0	0	0	43	24	37	80	0	53	0	0	0	0	0	0	7	0	25	0	0	27							
390372				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
390840				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
391418				0	0	0	0	0	0				86	59	0	528	200	13	0	0	0	0	0	0	0	0	0	0	0	0							
391557				0	0	0	0	0	0				24	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0							
391575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0							
391959				0	0	0	0	0	0	0	0	0	1	0	0	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0							
391977				0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
392152				0	0	0	0	0	0				12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
392255				0	0	0	0	0	0	0	0	0	170	0	0	70	53	1	0	0	118	0	0	0	0	0	0	0	0	0							
392778				0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
393252				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
393355				0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
393953				0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
394156				0	0	322	0	0	322	0	0	0	24	0	0	103	0	50	0	0	169	0	0	0	0	0	0	0	0	0							
394259	0	0	0	0	0	0	0	0	0	0	0	0	72	36	22	124	31	12	0	0	0	0	0	0	0	0	0	0	0	0							
395238	0	0	0	113	0	3306	0	0	0	0	0	0	56	0	80	15838	531	3899	164	0	14182	0	0	0	0	0	0	0	0	0							
395274				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396057				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396244				0	0	0	0	0	0				0	0	0	3357	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396253				0	0	0	0	0	0				10	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396356				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
396954				0	0	0	0	0	0	0	0	0	124	20	0	34	0	35	0	0	0	0	0	0	0	0	0	0	0	0							
397456				0	0	0	0	0	0				16	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
397531				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
397540	0	0	0	0	0	0	0	0	0	0	0	0	61	5	0	201	0	70	0	0	0	0	0	0	0	0	0	0	0	0							
397559				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
397755				0	0	0	0	0	0				12	29	0	84	9	19	0	0	0	0	0	0	0	0	0	0	0	0							
397858				0	0	0	0	0	0				3	7	0	55	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398051				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398248	0	0	0	0	0	0	0	0	0	0	0	0	48	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398631				0	0	0	0	0	0				0	0	0	728	0	382	0	0	0	0	0	0	0	0	0	0	0	0							
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
398837				0	0	20	0	0	0				11	0	0	272	0	27	0	0	18	0	0	0	0	0	0	0	0	20							
399357				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
399517	0	0	0	0	0	0	0	0	0	0	0	0	53	0	77	47	23	18	0	0	0	0	0	0	0	0	0	0	0	0							
399731				0	0	0	0	0	0				31	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
399973				0	0	0	0	0	0				71	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
400057				0	0	0	0	0	0	0	0	0	19	0	0	4	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
400141				0	0	0	0	0	0	0	0	0	212	22	18	45	12	155	0	0	0	0	0	0	0	0	0	0	0	0							
400365				0	0	0	0	0	0	0	0	0	0	0	5	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
400767				0	0	0	0	0	0				84	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
400945				0	0	0	0	0	0				22	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
401072				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401559				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
401755				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
401906				0	0	0	0	0	0	0	0	0	151	0	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
401951				0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	107	0	0	0	0	0	0	0	0	0							
402462				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
402846				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
402873				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403067				0	0	0	0	0	0				0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0							
403106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403151	0	0	0	0	0	0	0	0	0	0	0	0	112	23	0	128	19	1	0	0	0	0	0	0	0	0	0	0	0	0							
403179	0	0	0	0	0	0	0	0	0	0	0	0	737	0	157	8	0	79	0	0	0	0	0	0	0	0	0	0	0	0							
403254				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
403656				0	0	0	0	0	0	0	0	0	158	146	75	240	101	41	0	0	0	0	0	0	0	0	0	0	0	0							
403870				0	3	0	0	0	0	0	0	0	37	13	0	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0							
403946				14	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
404653				0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0							
404943				0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
406022				0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
406059				0	0	0	0	0	0				0	0	15	5	0	12	0	0	108	0	0	0	0	0	0	0	0	0							
406666				0	0	0	0	0	0	0	0	0	36	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
406778				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
406974				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
407168				0	0	0	0	0	0	0	0	0	11	0	0	14	0	0	0	0	137	0	0	0	0	0	0	0	0	0							
407506	0	0	0	0	0	0	0	0	0	0	0	0	53	0	4	1265	0	0	0	0	337	0	0	0	0	0	0	0	0	0							
407645				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
407850				0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408307	0	0	0	0	0	0	0	0	0	0	0	0	96	0	10	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
408642				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
408875				0	0	0	0	0	0	0	0	0	0	0	0	246	0	61	0	0	0	0	0	0	0	0	0	0	0	0							
409265				0	0	0	0	0	0	0	0	0	13	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
410159				0	0	0	0	0	0	0	0	0	0	0	0	0	18	64	0	0	0	0	0	0	0	0	0	0	0	0							
410560				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
410748	0	0	0	0	0	0	0	0	0	0	0	0	23	1	38	8	2	7	0	0	0	0	0	0	0	0	0	0	0	0							
410917				0	0	0	0	0	0	0	0	0	178	8	261	118	0	134	0	0	0	0	0	0	0	0	0	0	0	0							
410944				0	0	0	0	0	0	0	0	0	18	8	4	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0							
411062				0	0	22	0	0	0	0	0	0	19	0	29	78	0	38	0	0	0	0	0	0	0	0	0	0	0	22							
411174				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411231				0	0	0	0	0	0	0	0	0	27	0	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411240				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411512	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11							
411549				0	0	0	0	0	0	0	0	0	34	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411576				0	0	0	0	0	0				0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411624				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
411651				0	0	0	0	0	0	0	0	0	77	4	13	12	1	18	0	0	0	0	0	0	0	0	0	0	0	0							
412153				0	0	0	0	0	0	0	0	0	0	0	0	71	3	5	0	0	0	0	0	0	0	0	0	0	0	0							
412452				0	0	0	0	0	0	0	0	0	113	45	3	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412555				0	0	0	0	0	0	0	0	0	29	0	1	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412667				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412751	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
412845				0	0	3	0	0	0	0	0	0	58	0	11	51	0	4	0	0	0	0	0	0	0	0	0	0	0	3							
412872				0	0	0	0	0	0				0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
413141	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	27	0	250	0	0	37	0	0	0	0	0	0	0	0	0							
413208							0	0	0																												
413347				0	0	0	0	0	0				50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413543				0	0	0	0	0	0	0	0	0	35	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413646				0	0	0	0	0	0	0	0	0	40	0	11	193	0	22	0	0	0	0	0	0	0	0	0	0	0	0							
413673				0	0	0	0	0	0				9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413758				0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
413851				0	0	0	0	0	0	0	0	0	47	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
414102				0	0	0	0	0	0	0	0	0	14	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
414652				0	0	0	0	0	0	0	0	0	176	4	36	112	0	37	0	0	0	0	0	0	0	0	0	0	0	0							
414764				0	0	1384	0	0	0	0	0	1384	155	39	0	256	48	0	0	0	0	0	0	0	0	0	0	0	0	0							
414858				0	0	0	0	0	0	0	0	0	12	0	0	24	0	4	0	0	0	0	0	0	0	0	0	0	0	0							
415770				0	0	0	0	0	0				0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
415855				0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
416245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416272				0	0	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
