"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
91156	11452	0	17729	26625	0	76596	0	0	24	762	0	140058	0	29523		39143	30992	10027	24060	0	8964	15096	9605	5478	7023	24976	21267	5205	58867	110535	0	0	2393	738	26292	32179	0	0	14768	17231	0	
91259	19349	0	3512	11471	0	29043	0	0	0	312	0	60021	0	5307		21806	9443	4795	15462	0	4043	11419	4378	1967	2918	4608	1548	349	25531	54714	0	0	371	312	6179	3244	312	0	4282	3244	0	
91615	32160	0	1711	11378	0	15595	0	0	0	0	0	59419	0	7935		14847	5964	8053	8322	0	8322	4081	1734	710	1603	2198	2417	230	13884	51484	0	0	0	0	4396	2052	0	0	2477	1324	0	
91651	7870	0	2993	19231	0	27368	0	0	0	0	0	31437	0	4710		10929	8586	1324	8917	0	2953	5964	1453	559	824	2866	362	0	24375	26727	0	0	228	0	3098	954	0	0	2736	954	0	
91754	30720	0	2566	12229	0	18122	0	0	0	0	0	363539	0	64484		47613	108278	23782	40858	0	11995	28863	5565	1190	42803	100797	21136	12192	15377	298555	179	500	1169	0	102914	74014	0	0	79305	64295	0	
91950	10040	0	1604	8364	0	17895	0	0	0	0	0	24455	0	4576		9268	0	1929	6600	0	3178	3422	1502	1166	553	3161	804	629	16291	19879	0	0	332	0	3147	2000	0	0	1714	2000	0	
92050	20470	1	1714	8783	0	20351	0	0	0	0	0	54247	0	6641		11481	11499	6540	7212	0	1837	5375	3520	749	995	4891	3634	1276	18636	47606	0	0	216	0	9933	863	0	0	5334	551	0	
92144	5931	0	111	5868	0	7886	0	0	0	0	0	25542	0	323		9544	7129	3544	7398	0	2160	5238	2146	0	665	1233	1040	0	7770	25219	5	0	689	0	2938	0	0	0	1898	0	0	
92676	118297	2	1785	12630	0	19974	0	0	631	6940	0	294325	0	12335		76395	52909	20547	53352	150	19263	34089	16137	6906	10390	18369	14228	3737	17862	281650	325	340	5053	6309	33865	12859	5498	0	23367	5392	0	
92706	46229	0	0	23818	0	48009	0	0	0	0	0	137820	0	0		47005	8804	19525	30267	0	8519	21814	11429	5243	6751	12936	12477	3618	48009	137820	0	0	7314	0	31293	4489	0	0	16057	3233	0	
92902	10764	0	1817	6133	0	6133	0	0	0	0	0	12006	0	6432		995	0	723	517	0	257	560	128	50	0	247	0	0	4316	5574	0	0	0	0	247	0	0	0	247	0	0	
93244	48187	0	3507	19961	0	39791	0	0	0	0	0	114567	0	2536		42137	9111	13678	23598	0	6910	16688	14264	4275	1400	6660	4385	2687	36284	112031	0	0	2810	0	11327	3805	0	0	5872	2188	0	
93543	14020	0	3650	30983	0	53494	0	0	0	0	0	129306	0	8855		53203	38563	10885	23347	0	8088	16018	19007	10090	6433	6416	5809	4862	49844	120451	0	0	7959	0	14422	9098	0	0	5341	6171	0	
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93721	432578	6	331328	792035	0	1262523	0	0	0	0	0	5757643	0	773805		1055433	3840933	309664	949987	0	506608	443379	94612	10834	98126	221892	84691	23990	931064	4981305	125	2533	100383	0	295085	133614	0	0	220907	99111	0	
93758	9148	0	1551	8997	0	16649	0	0	0	0	0	47938	0	9811		12394	14593	4811	8541	0	2169	6372	3828	25	542	8479	2782	0	15098	38127	0	0	1480	0	5202	6601	0	0	3420	5601	0	
94139	55761	0	77819	23955	0	98475	0	0	401	10858	0	435934	0	86198		52452	254982	16124	37925	311	10626	27299	9049	5478	12165	43031	9548	7995	17054	349736	3602	0	6135	8354	49415	23324	6442	2103	35729	19467	0	
94456	3981	171	513	6652	0	10112	0	0	0	0	0	15769	328	1780		8829	0	698	4424	0	761	3663	3107	1298	227	1934	349	449	9428	13661	0	0	0	0	2959	0	0	0	2161	0	698	
94522	157535	0	1733	10912	0	24315	0	0	4736	6036	0	349436	0	34134		107718	29392	31510	48250	4711	13620	34630	29652	29816	5274	16640	14072	18804	22582	315067	0	235	8919	1300	38548	16242	668	0	15741	6173	0	
94755	15749	0	7440	16854	0	42173	0	0	0	0	0	83748	0	3139		36025	6217	10007	22150	0	5360	16790	2756	11119	2939	13582	1910	7326	34733	80609	0	0	4912	0	16335	9422	0	0	9187	4343	0	
94858	8934	0	6176	15206	0	32085	0	0	114	2659	0	78620	1162	5325		36892	15525	5829	26510	114	6369	23069	4576	2878	2571	10078	1765	2855	25878	71918	31	215	1468	2545	14278	2991	2545	0	9915	2734	0	
95051	9433	0	489	10800	0	15237	0	0	99	99	0	61566	0	1723		19517	18524	4555	9070	99	3681	5389	5559	4888	3447	2618	4101	3925	14748	54793	0	5050	815	0	12255	1836	0	0	5542	523	5050	
95659	3154	7	1504	10678	0	17110	0	0	0	0	0	42692	0	4160		12776	5971	4124	9340	0	5155	5097	2228	296	8857	8053	3374	505	15599	34611	0	3921	0	0	20789	0	0	0	11952	4260	0	
95677	7955	0	0	6030	0	6030	0	0	0	0	0	63208	0	0		26109	7309	5870	14128	0	4183	9945	7069	4912	3052	4767	5454	8564	6030	63208	0	0	1303	0	16696	5141	0	0	5955	1864	0	
96553	1488	0	266	8469	0	9618	0	0	99	10730	0	34180	0	3354		6154	11959	1058	3183	0	1456	2733	1691	274	1071	3212	5098	5198	9345	30379	7	447	0	5186	9898	4681	1093	0	4173	0	447	
97055	0	0	333	11846	0	15606	0	0	3996	18543	0	94017	0	9832		32966	28276	4211	18132	2518	7135	13376	11373	1082	10966	11592	8867	1350	15273	84118	0	67	2236	12170	26958	5817	9455	376	16955	3222	0	
97279	13613	0	0	3560	0	5365	0	0	0	0	0	31934	0	0		13863	0	1510	7230	0	1734	5496	5579	1054	502	1386	1512	1058	5365	31934	0	0	219	0	3708	750	0	0	1888	0	0	
97457	6209	0	1891	9941	0	12960	0	0	0	0	0	31801	0	2558		18655	4908	1283	14497	0	3744	10753	2991	1168	442	1140	447	0	11069	29243	0	0	0	0	2029	0	0	0	1582	0	0	
97804	22405	10	537	12405	0	26401	0	0	22603	22603	0	199046	0	6143		44759	65437	21891	29351	0	9632	19719	9939	5469	4439	8771	22126	31109	25854	192903	0	0	5506	0	32338	34107	0	0	10031	3179	14695	
97943	14983	0	9877	22940	0	69092	0	0	0	0	0	119559	0	18392		39382	38896	8311	18744	0	6555	12189	16052	4586	5688	6246	7539	6825	59215	100907	0	260	2104	0	14857	11441	0	0	6031	5903	0	
98351	21479	0	3559	24329	0	40807	0	0	0	0	0	43479	0	3209		8258	1955	2864	6713	0	2427	4286	1545	0	2846	4734	4207	0	37248	40270	0	0	1002	0	8458	3329	0	0	5349	2231	0	
98454	22132	0	122	49359	0	68212	0	0	2172	10207	0	50973	0	3863		9056	0	901	5681	475	1664	4087	1608	1697	9050	8392	2343	0	68090	46866	0	244	0	8035	16231	3554	8035	0	14157	3285	0	
98463	166092	0	3257	35545	0	47591	0	0	0	0	0	316377	0	2994		19924	113032	6923	16286	0	7589	9737	1678	920	7101	8149	1061	1018	43968	313129	366	254	2245	0	13713	3616	0	0	10948	3616	0	
98548	3797	0	12418	8564	0	26948	0	0	168	564	0	59220	0	3346		18276	10036	2170	8578	92	2974	5605	6658	3039	3299	7886	12727	3199	14530	55874	0	0	1216	396	23818	3293	0	0	8298	2442	11210	
98641	19698	0	6	24230	0	61488	0	0	3854	9889	0	100453	0	0		24589	35157	4708	14679	198	4842	12060	7028	657	2738	14115	3450	706	61482	100358	0	95	1235	6035	19075	1934	3996	0	14919	1934	0	
98717	13458	0	0	12066	0	12355	0	0	0	0	0	134332	8670	0		58451	28642	5214	49235	0	11042	38193	7940	1276	3778	21755	6752	1496	12355	115720	0	9942	795	0	29827	3954	0	0	23553	1980	0	
99059	12822	0	351	169897	0	197884	0	0	9700	9700	0	261889	0	8220		28827	138303	6109	25151	9700	6613	18539	3022	653	20226	55351	6025	335	197533	253669	0	0	1404	0	34926	47011	0	0	30599	44978	743	
99143	14144	14	14910	39619	0	79241	0	0	4759	4759	0	123976	0	17014		46148	18115	13396	22721	0	11923	13827	16146	4252	18913	12578	11554	2524	64317	106962	0	0	6046	0	28830	16739	0	0	13526	14454	0	
99255	4580	0	1784	13020	0	31668	0	0	0	0	0	16873	0	1082		8591	0	671	7154	0	1731	5423	1000	437	728	1823	751	400	29884	15791	0	0	0	0	3702	0	0	0	2551	0	0	
99376	11839	0	2924	463486	0	498698	0	0	116828	167336	0	885351	0	20214		200002	363526	11051	97178	36012	33569	63609	83375	19449	65169	102579	90409	51827	209470	792406	286304	72731	3052	50508	153750	156234	36115	3748	81940	54447	13805	
99442	24960	0	15558	22625	0	65929	0	0	0	0	0	125937	0	20235		30477	17600	6140	26727	0	8115	18621	3019	722	7348	35881	6865	2806	50371	105702	0	0	1761	0	17853	35047	0	0	15955	27274	0	
99536	23313	0	16267	37282	0	147207	0	0	0	0	0	190796	0	3078		86434	24741	31550	66339	0	22442	43897	18008	2087	12881	25035	15541	2851	130940	187654	0	64	10058	0	41331	14977	0	0	27293	10623	0	
99853	5963	0	8290	12187	0	27091	0	0	0	0	0	28357	0	333		11922	4454	2885	9667	0	3139	6528	2255	0	1434	2726	1857	0	18801	28024	0	0	1176	0	6017	0	0	0	4160	0	0	
99871	24000	0	0	2578	0	12576	0	0	0	0	0	125169	0	0		57828	17160	21432	39958	0	12329	27629	9846	8024	5868	12890	3343	4080	12576	125169	0	0	5876	0	24242	1939	0	0	16818	1939	0	
99974	27960	0	1178	29177	0	34915	0	0	2190	2685	0	88735	0	1284		28475	17838	6691	13048	198	2822	10226	11444	3983	1738	6043	4291	2390	33737	86409	0	1042	1795	495	12951	1511	495	0	6869	912	0	
100236	6635	0	4058	47663	0	63975	0	0	0	0	0	119874	23	5646		37835	43072	8126	32403	0	8108	24296	4458	973	5888	23133	2970	341	59917	114120	0	85	1182	0	27955	4377	0	0	25401	3620	0	
100357	29450	4	37478	45631	0	105973	0	0	0	0	0	414494	0	15128		74046	229939	24795	60712	0	21435	39278	9637	3696	17078	46639	12173	5169	68491	399366	0	0	8039	0	34109	46950	0	0	38476	25240	0	
100553	2268	0	263	7288	0	11749	0	0	0	0	0	26313	0	141		8834	5202	2836	4838	0	1246	3592	2027	1969	728	3262	2051	3968	11486	26172	0	0	1224	0	5190	4819	0	0	2342	1648	0	
100562	160410	0	26858	564771	0	598952	0	0	2213	43759	0	1571422	0	27886		187918	1018431	29859	148026	2120	60618	87408	23803	16089	85931	76910	20983	20839	571497	1540442	597	3094	8990	41546	167178	37485	40932	0	134880	27961	1542	
100777	95834	0	4500	83083	0	83083	0	0	0	0	0	427463	0	2998		150273	21146	109465	53911	0	17176	36735	34618	61744	6887	28794	39312	85217	78583	424465	0	0	63016	0	100749	59461	0	0	23074	12606	0	
100843	52834	0	20795	21462	0	68280	0	0	264	919	0	227264	0	4463		75254	39471	14237	57566	119	17120	40446	15235	2453	7398	25827	21754	4726	47485	197720	0	25081	3874	655	49119	10586	655	0	27843	5382	25081	
101019	15738	0	150	705101	12483	1054947	7788	0	0	164740	0	2989839	0	0		79098	670397	16673	57305	0	43662	13643	20301	1492	909709	971733	314470	28694	1034526	2989839	0	0	11023	0	654608	1569998	0	75505	328374	1124725	0	
101037	251945	0	2349	40474	0	46786	0	0	0	0	0	583119	0	34292		122804	115714	41341	82229	0	23911	59217	35600	4076	16809	36975	36109	2763	44377	548827	60	0	19898	0	62697	29959	0	0	33950	19517	0	
101345	4180	7	5729	9484	0	34533	0	0	0	0	0	33638	0	1817		21066	380	5100	17029	0	4253	12776	3640	397	2052	3788	2172	0	28797	31821	0	0	749	0	7343	669	0	0	5543	297	0	
101439	6577	0	15209	14814	0	45774	0	0	0	0	0	102439	0	1713		43960	9362	10548	34790	0	7351	27439	7567	1603	4386	27737	7983	2434	30565	100726	0	0	3907	0	35553	6987	0	0	25747	6376	3760	
101671	317633	0	7321	29440	0	42490	0	0	0	0	0	444010	0	113008		65829	9864	8100	50208	0	19339	30869	10555	5066	17770	22368	5455	5091	35169	331002	0	0	2728	0	26394	24290	0	0	17911	21669	0	
101738	18875	0	30699	46878	0	112169	0	0	0	0	0	132655	0	269		55539	25220	22099	35260	0	13814	21467	9749	10509	9861	9048	6727	7385	81384	132386	86	0	6907	0	24837	8184	0	0	12568	6341	0	
101952	0	0	11642	16880	0	41595	0	0	0	1096	0	45960	0	6170		11118	10658	2717	8759	0	4306	6352	427	33	8594	14842	545	203	29930	39790	23	0	792	1096	16614	7570	100	0	15074	7570	0	
102155	2768	0	1469	4463	0	10085	0	0	0	0	0	24770	0	4040		8635	3339	1627	7741	0	3275	4466	893	0	4352	4126	1551	0	8616	20730	0	0	558	0	6818	3211	0	0	5671	2807	0	
102173	21994	1	1925	25870	0	36837	0	0	89	1105	0	107499	0	7872		36993	22849	6748	31581	89	11185	20397	5121	290	6420	17857	1274	112	34911	99627	0	0	715	1016	15748	9915	1016	0	14362	9915	0	
102333	3849	0	8353	9965	0	21966	0	0	0	449	0	25691	0	5764		5902	2505	1268	5152	0	1967	3366	569	0	1775	9489	2171	0	13613	18978	0	949	327	449	6035	7400	449	0	5061	6100	0	
102342	18672	4	21965	24781	0	79988	0	0	0	0	0	94492	0	3724		41529	22101	8817	25012	0	7660	17352	12295	4222	2625	4909	2799	1857	58008	90768	11	0	1415	0	8769	3421	0	0	4959	2575	0	
102539	9901	16	1452	5263	0	16257	0	0	0	0	0	26736	0	3394		12026	0	2154	9591	0	3502	6089	2282	153	934	2844	1031	0	14789	23342	0	0	474	0	3162	1647	0	0	2446	1332	0	
102557	5673	0	564	6025	0	8588	0	0	0	0	0	33840	0	3480		8282	4031	1408	6579	0	2647	3932	1488	215	2973	7927	4954	0	8024	30360	0	0	795	0	9502	6352	0	0	5667	5233	0	
102874	14854	0	0	3428	0	9531	0	0	0	0	0	133413	0	0		64119	28648	19134	41207	0	12678	28529	22899	13	6543	10221	9029	0	9531	133413	0	0	4713	0	21551	4242	0	0	13076	3688	0	
103134	12426	0	8054	20266	0	28461	0	0	0	0	0	22430	0	177		4601	1318	3249	3966	0	1138	2828	538	97	843	2878	264	100	20407	22253	0	0	1624	0	2958	1127	0	0	2857	864	0	
103255	93515	1	256640	80779	0	349301	0	0	36786	47376	0	1196154	0	71834		190258	674025	32680	150153	8387	67733	82420	31138	8968	72489	88804	36896	40167	92297	1123677	363	643	7062	10590	126936	111420	10359	0	84475	66074	0	
103563	10450	0	23019	18026	0	53122	0	0	0	0	0	54578	0	6782		11844	3594	3344	8595	0	2663	5932	2030	1218	6616	12901	6030	3143	30103	47796	0	0	708	0	12873	15817	0	0	6806	12711	0	
103602	1099	0	5903	2238	0	5903	0	0	0	0	0	137992	0	137992		512	130906	0	502	0	172	330	10	0	0	5475	0	0	0	0	0	0	0	0	759	4716	0	0	759	4716	0	
104234	15792	0	2229	24503	0	33774	0	0	0	0	0	54159	0	3414		16444	9293	2669	9636	0	2895	6743	4435	2371	351	5607	4247	2425	30903	50645	642	100	103	0	9050	3580	0	0	2378	3580	0	
104430	7336	0	22611	30049	0	62088	0	0	0	0	0	151038	0	1459		64400	23619	42378	43243	0	10597	32647	10316	10840	8711	22513	10310	14148	39477	149477	0	102	22760	0	48525	7157	0	0	28795	2429	0	
104542	6360	0	1014	8606	0	12269	0	0	0	0	0	29251	0	3101		11540	748	2405	8655	0	2210	6445	1638	1246	3637	4586	1139	1241	11255	25003	0	1147	1574	0	7755	2848	0	0	5633	2590	0	
104971	3175	0	0	298	0	298	0	0	0	0	0	40402	0	0		18288	5617	3191	10154	0	2641	7513	5324	2810	1898	5608	3946	1870	298	40402	0	0	1460	0	11063	2259	0	0	6071	1435	0	
105026	20951	0	1041	38177	0	50951	0	0	0	0	0	226801	0	2023		114355	25842	46351	68363	0	85191	15755	5673	7736	49636	8545	2192	5280	49015	223111	895	1667	17101	0	53042	12611	0	0	28927	6900	0	
105053	13441	0	33356	37409	0	84290	0	0	0	0	0	112712	0	19364		30614	26379	5376	26087	0	10039	16048	3853	674	11880	25319	4979	100	50934	93099	0	249	1046	0	26649	15629	0	0	21621	15329	249	
105071	18662	0	0	11450	0	28890	0	0	0	0	0	198924	0	0		58664	94946	19493	30039	0	7940	22099	14373	14252	2035	8060	6597	9960	28890	198924	0	0	5617	0	21137	5515	0	0	8092	1888	0	
105222	25024	0	652	43065	0	59066	0	0	0	0	0	128343	0	17567		30358	52651	8716	22186	0	6611	15575	5849	2323	4454	8765	2952	4139	58414	110776	0	0	106	0	15249	5061	0	0	11408	1811	0	
105473	294311	57	25094	132960	0	151883	0	0	0	0	0	1498221	0	18979		411740	436364	196690	306205	0	110050	196156	79845	25690	86031	171260	71916	26599	126732	1479242	0	0	74221	0	229382	126424	0	0	170895	86396	0	
105530	20605	0	6584	15861	0	31516	0	0	0	0	0	82457	0	6479		37938	3588	12924	28824	0	6998	22026	7355	1559	3041	14852	1772	661	24932	75978	0	0	2189	0	13328	6998	0	0	9870	6998	0	
105633	8289	0	5637	14473	0	24273	0	0	2476	2476	0	75228	0	3149		20614	19527	6119	20168	2476	4636	15532	446	0	9648	16829	321	0	18636	72079	0	0	0	0	18102	8696	0	0	17781	8696	0	
106359	469836	142	21202	148062	0	199996	0	0	3577	36161	0	737387	0	34688		81582	100772	18820	62578	3577	24641	40263	14803	1875	22119	52123	10146	808	178073	700419	579	2280	5297	32584	69057	16139	32584	0	61569	12162	0	
106377	90621	0	8442	26999	0	50079	0	0	1249	24052	0	718160	0	84518		144286	359443	47643	91723	886	38001	53724	37128	15433	63138	26578	20793	13302	41637	632162	0	1480	14450	22803	82218	41593	21196	0	52402	37314	0	
106452	62381	0	655	30259	0	38345	0	0	0	0	0	239949	0	4422		44732	119666	9020	33608	0	10131	23477	8892	2232	2332	6519	3345	974	37690	235527	0	0	925	0	12720	450	0	0	8188	450	0	
106519	12582	0	9689	9829	0	35943	0	0	0	0	0	50152	0	3078		18287	12874	4922	12672	0	3934	8742	4728	883	2226	3229	954	0	26254	47074	0	0	1057	0	5133	1276	0	0	4179	1276	0	
106658	24672	0	5752	27845	0	41461	0	0	0	0	0	233981	0	35927		26046	148653	8639	22487	0	8061	14501	2909	576	15243	17489	1547	330	35709	198054	0	0	2544	0	19809	14800	0	0	18569	14162	0	
106676	1277	0	0	0	0	0	0	0	494	1228	0	70498	1	1274		20174	28267	7672	8948	494	2229	6719	5796	5430	1508	3252	7757	8263	0	67995	0	1228	3064	734	17044	3736	584	0	4504	256	0	
107057	4224	0	792	1755	0	8871	0	0	0	0	0	17155	0	434		7812	3066	2636	6754	0	1519	5235	1058	0	760	1193	100	0	8079	16721	0	0	0	0	2053	0	0	0	1953	0	0	
107226	18616	0	2964	13220	0	20878	0	0	0	0	0	43018	0	3779		10622	1432	6843	6690	0	2746	3944	2909	1023	4241	2776	2718	2615	17914	39239	0	0	3879	0	5306	7044	0	0	3102	3915	0	
107244	1081109	11	45043	137462	0	243337	0	0	3899	43224	0	2692486	0	235284		480761	752367	137454	410524	3899	149957	274835	50304	5665	143190	197954	33969	3136	179613	2452169	18670	5033	42658	37401	282047	96202	37401	1924	251931	89213	0	
107431	20484	0	8136	41641	0	57910	0	0	296	3606	0	110087	0	21825		28872	28301	6838	21922	181	5372	16550	5992	958	2415	17527	9334	3154	49774	88262	0	0	2204	3310	23917	8513	1620	0	12778	7164	0	
107459	1125	3	169	2217	0	3982	0	0	0	0	0	8413	0	979		3524	1659	723	2421	0	698	1723	794	309	911	877	317	0	3810	7434	0	0	234	0	1540	565	0	0	1223	565	0	
107570	22537	0	2743	17599	0	88973	0	0	495	11479	0	111427	0	18281		25713	34970	10085	17644	297	9375	10084	5654	600	7503	9232	10338	1134	86230	93146	0	0	3784	4531	15095	13112	2344	1995	10028	6383	0	
107758	8242	0	869	95	0	8518	0	0	545	8086	0	33013	0	1750		11082	1409	3137	4206	99	950	3256	2804	4072	762	1495	2960	7063	7649	23499	0	7764	1121	847	5136	7144	248	500	1643	500	450	
108072	10626	0	1491	12688	0	36973	0	0	0	0	0	89880	0	3919		37658	11990	9240	28056	0	14588	14947	6071	2052	9856	11200	7325	1225	35482	85961	0	0	2682	0	24227	5379	0	0	16523	4293	0	
108269	2564	0	4471	4957	0	11409	0	0	288	8660	0	21765	0	4232		4279	3382	728	3488	288	1357	2131	481	310	7778	3255	305	202	6938	17533	0	0	286	8372	11278	262	8372	0	10639	262	0	
108474	23815	0	0	33406	0	33889	0	0	0	0	0	165293	0	4405		76253	8266	22780	42674	0	16526	26148	23368	10211	26512	14631	9480	6336	33889	157925	0	2963	6667	0	34902	22057	0	0	19761	21382	0	
108652	3002	0	2991	2699	0	5620	0	0	0	0	0	16230	0	1912		1475	6370	947	1009	0	442	567	464	2	2576	2354	453	0	2629	14318	0	0	0	0	2876	2507	0	0	2423	2507	0	
108746	6818	0	4718	9048	0	23171	0	0	0	0	0	41940	0	1614		19086	5975	4559	13576	0	4794	8782	4857	653	2699	4646	1933	783	18453	40326	0	0	757	0	9568	493	0	0	6852	493	0	
108951	15799	15	12158	27611	0	102738	0	0	0	0	0	92265	0	7554		40184	16117	7571	18151	0	8804	9347	16087	5946	4168	4168	7258	4571	90565	84711	0	0	2167	0	17300	2865	0	0	7560	776	297	
109136	66183	0	3257	14151	0	19606	0	0	0	2859	0	287994	0	48767		91062	23923	29268	55770	0	13390	42381	14242	21049	15101	27551	23280	40894	16349	225838	0	13389	12153	0	47621	59205	0	2859	22123	20527	13389	
109154	7583	0	565	8192	0	11384	0	0	0	0	0	31711	0	1134		11366	5392	2100	9213	0	2548	6665	1471	682	648	5659	1063	0	10819	30577	0	0	0	0	5326	2044	0	0	4263	2044	0	
109453	2567	0	906	10177	0	13829	0	0	83	1684	244	37703	0	1496		13451	13242	1874	3772	83	1769	2703	5644	3335	118	2285	4015	2025	12923	35963	0	0	682	1601	6523	1920	1601	0	2403	0	0	
109574	46263	1167	35	28121	0	70804	0	0	0	0	0	179280	5032	1579		42597	24960	20856	27446	0	9774	17672	11231	3920	7063	25084	26301	7012	69549	172661	53	8	9052	0	29720	35740	0	0	17210	14936	0	
109659	108999	0	19	1515	0	2208	0	0	10	250	0	174438	0	29951		17037	13521	3050	14034	0	4947	9087	2434	568	7892	21584	5296	109	2189	144487	0	0	586	240	16772	18109	0	0	15116	14360	0	
109686	162548	43	0	78094	0	78094	0	0	0	0	0	629267	0	0		155798	148796	123807	74462	0	18137	56325	43843	37493	13116	28000	60510	60499	78051	629267	0	0	66276	0	122570	39555	0	0	32163	8953	0	
110413	165833	2	1315	14312	0	30920	0	0	21187	21586	0	249691	0	15306		40973	34868	6570	15994	5256	4182	14249	12037	10505	3445	2566	1607	399	28906	234385	697	0	1611	399	7713	304	0	0	4722	1289	0	
110655	901	0	967	2298	0	5332	0	0	0	0	0	7033	0	400		2061	2863	342	1807	0	668	1139	165	89	246	843	0	119	4365	6633	0	0	0	0	852	356	0	0	733	356	0	
110936	2237	0	0	4903	0	10802	0	0	0	0	0	61663	0	0		13791	4086	2743	11198	0	4841	7143	1684	123	11657	23691	6201	0	10802	47050	0	14613	1642	0	32794	8755	0	0	27950	7398	15112	
110945	11387	0	7096	29505	0	73075	0	0	0	0	0	146171	0	7251		60318	0	9893	50625	0	11094	39589	8664	971	15607	46815	10091	1954	65979	126541	0	12379	2279	0	57785	16682	0	0	46453	15969	12259	
110972	8272	0	8332	9565	0	16637	0	0	0	0	0	54879	0	91		18489	2695	4598	11949	0	5820	7122	5104	443	6461	8969	9353	640	8305	54788	0	0	1213	0	17670	7753	0	0	10424	4702	0	
111157	6867	0	169	10994	0	13896	0	0	0	0	0	16213	0	1218		5046	909	2262	4743	0	1523	3220	303	0	1467	1924	0	0	13727	14995	0	0	0	0	2317	1074	0	0	2317	1074	0	
111205	80756	0	4366	7914	0	22281	0	0	11430	13178	0	303787	7	11443		88241	95152	35988	42951	4375	10792	32160	23992	21297	6038	9193	13229	11178	16324	292020	1591	317	11326	1748	27242	12396	1748	0	10930	4301	0	
111661	7049	0	2644	27665	0	39681	0	0	0	0	0	94151	0	8625		34705	20147	11318	21195	0	6398	15214	10455	2638	4772	17217	7668	2593	37037	85526	0	0	4791	0	20506	11744	0	0	11314	8998	0	
111942	85473	0	673	11366	0	27347	0	0	14500	14500	0	215778	0	12384		57251	55263	11146	38604	5000	14022	24582	13662	4985	4256	9066	4369	100	26674	203394	0	0	2815	0	13558	4233	0	0	4956	8366	0	
111979	135663	4	5167	5264	0	30615	0	0	0	0	0	269685	0	2431		61196	39180	16864	42416	0	14227	28189	12202	6578	6172	15644	7922	3907	25444	267254	0	0	4437	0	28878	4767	0	0	18530	3286	0	
112163	186659	0	71634	54943	0	163175	0	0	0	0	0	759805	0	136592		167351	215296	39040	142450	0	34090	108453	16587	8221	48108	118117	14044	10230	91541	622968	0	245	12336	0	116681	73818	0	0	90968	70257	0	
112332	5602	0	652	12068	0	29897	0	0	693	1681	0	97467	0	10330		42776	7571	10784	35521	693	9617	25904	7255	0	6437	24005	11076	0	29245	87137	0	0	2700	491	30485	11033	491	497	22710	7732	0	
112444	14254	5	8897	53440	0	78156	0	0	0	0	0	115131	0	16228		28185	39770	11101	15143	0	4393	10750	10583	2459	5892	15952	9527	1551	69254	98903	0	0	4266	0	13758	19164	0	0	6471	15373	0	
112510	11009	5	807	6849	0	10233	0	0	0	0	0	26529	0	59		9768	0	1698	5235	0	1843	3392	2754	1779	724	1961	1664	1402	9421	26470	0	0	653	0	5498	253	0	0	2685	0	0	
112556	4280	1	176	7719	0	10280	0	0	0	0	0	23121	0	2696		10143	5358	2250	6796	0	1711	5086	2233	1113	559	1854	424	503	10103	20425	0	0	569	0	1587	1753	0	0	659	1500	0	
112837	31202583	60	1825703	11520622	0	12734957	31	0	2224588	2377465	0	85537484	0	5544589		6379995	44883115	1959564	3226288	1082065	1197291	2028998	2548754	604952	511972	748253	1422236	389330	10878106	79989219	31057	3676	508161	152877	2356124	715667	152877	0	900501	359724	1138977	
113003	20322	0	116	4994	0	25621	0	0	0	0	0	129966	0	3202		47663	40704	22155	27157	0	8039	19118	14698	5808	2966	7963	6920	3428	25505	126664	0	100	5034	0	17539	3738	0	0	8682	2247	0	
113030	6349	0	907	12696	0	31202	0	0	0	0	0	69201	0	532		32849	8208	12079	28662	0	6701	21961	3337	850	4634	12664	3770	727	30295	68669	0	0	5211	0	18281	3514	0	0	14096	3202	0	
113441	199103	4	2689	27913	0	42275	0	0	0	0	0	357392	0	55737		88417	17337	37998	50056	0	17366	32716	26547	11789	7989	24938	16729	2878	39582	301655	0	0	8409	0	28428	24106	0	0	17014	15913	0	
113601	18065	0	0	53191	0	81059	0	0	16	16	0	324510	0	444		83079	154875	6256	64062	0	17853	46209	18311	705	11268	38738	18073	411	81059	323538	0	528	3855	0	48880	19610	0	0	34205	15801	0	
113740	279020	0	32159	37810	0	67413	0	0	0	0	0	439109	0	7866		91608	13145	35481	66656	0	25143	41513	16706	8246	18474	25888	7546	3427	34986	431243	268	0	13005	0	37689	17646	0	0	27827	15222	495	
113937	106772	0	8158	8638	0	18844	0	0	0	0	0	206077	0	20773		40199	25139	18688	27456	0	8415	19280	5992	6512	6330	13032	6967	7638	10686	185304	0	0	8233	0	24965	9002	0	0	13528	5583	0	
