"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
7634																											0	0	0	0	1	1	6537	6424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033																											0	0	2050	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462																											0	0	38046	37921	0	0	39834	39185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631																											0	0	12143	12036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357																											0	0	44620	44289	0	0	11339	11125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3551	3512	0	0	0	0	
9553																											0	0	0	0	0	0	15696	15286	0	0	0	0	0	0	190	184	0	0	0	0	0	0	0	0	0	0	0	0	
9807																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																											0	0	12364	12348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250																											0	0	11455	11428	0	0	65942	65836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																											0	0	18322	18382	0	0	32308	31541	0	0	61	57	0	0	19499	19591	0	0	0	0	0	0	0	0	0	0	0	0	
11145																											0	0	4132	4094					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																											0	0	18487	18342	0	0	1068	1049	0	0	0	0	0	0	29030	28940	0	0	0	0	0	0	0	0	0	0	0	0	
11837																											0	0	11972	11864	0	0	23704	23267	0	0	0	0	0	0	2931	2835	0	0	0	0	0	0	0	0	0	0	0	0	
12030																											0	0	9609	9578	0	0	0	0	0	0	0	0	415	412	6154	6145	0	0	0	0	0	0	0	0	0	0	0	0	
12142																											0	0	13183	12934	2	2	30102	29637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12179																											0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																							
12647																											1586	1586	0	0					0	0	0	0	0	0	0	0	0	0	0	0	97	97	0	0	0	0	0	0	
12656																											300	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946																											0	0	33084	32995					0	0	123	120	0	0	1908	1957	0	0	0	0	0	0	0	0	0	0	0	0	
13103																											0	0	38666	38334					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																											0	0	253	253	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																											0	0	1187	1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650																											1000	989	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14753																											0	0	0	0	387	395	68	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14865																											0	0	22017	22108	0	0	3285	3259	0	0	0	0	0	0	3801	3774	0	0	0	0	0	0	984	980	0	0	0	0	
14977																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551																											0	0	3893	3906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16748																											0	0	943	946	0	0	1518	1538	0	0	0	0	0	0	282	282	0	0	0	0	0	0	1621	1599	0	0	0	0	
17110																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147																											22619	22269	32000	32200					0	0	0	0	0	0	27490	27941	0	0	0	0	0	0	0	0	0	0	0	0	
17259																											0	0	496	493	0	0	511	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																											0	0	11048	11156	0	0	3291	3302	0	0	0	0	0	0	30285	30334	0	0	0	0	0	0	852	837	0	0	0	0	
17978																											38883	38476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050																											0	0	991	993	2155	2151	107969	106127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18135																											27289	27077	87520	86490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																											0	0	4995	4976					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																											0	0	3010	3006	0	0	886	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																											0	0	0	0	0	0	10112	9722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19936																											4999	4949	1855	1851	2562	2526	20234	20076	0	0	0	0	0	0	0	0	0	0	0	0	693	693	0	0	0	0	0	0	
19972																											0	0	0	0	133	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																											0	0	1211	1204	0	0	2258	2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633																											0	0	4118	4155	0	0	19186	19090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857																											0	0	0	0	0	0	2539	2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																											0	0	2758	2744	0	0	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359																											0	0	418	426	0	0	4083	4077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658																											0	0	5200	5186					0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	430	0	0	0	0	
22048																											0	0	8657	8562	0	0	9513	9308	0	0	0	0	0	0	889	875	0	0	0	0	0	0	0	0	0	0	0	0	
22543																											0	0	8740	8731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552																											0	0	0	0	0	0	156	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																											0	0	7910	7918	0	0	17937	17850	0	0	0	0	0	0	22130	21654	0	0	0	0	0	0	1961	1954	0	0	0	0	
22936																											0	0	6995	6908	0	0	6802	6638	0	0	0	0	0	0	4438	4409	0	0	0	0	0	0	0	0	0	0	0	0	
23456																											0	0	0	0	0	0	19841	19910	0	0	0	0	0	0	424	423	0	0	0	0	0	0	0	0	0	0	0	0	
23504																											0	0	39971	39475					0	0	0	0	18909	18536	7050	7055	0	0	0	0	28806	27520	92334	90403	0	0	0	0	
23643																											0	0	33906	32925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755																											0	0	0	0	0	0	17362	17005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006																											109540	108714	46436	46079					0	0	0	0	54449	54020	4558	4484	0	0	0	0	1881	1908	0	0	0	0	0	0	
24378																											0	0	0	0	0	0	7663	7639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453																											0	0	6544	6513	0	0	1021	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2352	2378	0	0	0	0	
24659																											500	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																											0	0	1702	1698	0	0	7334	7395	0	0	0	0	0	0	7007	7075	0	0	0	0	0	0	25681	25380	0	0	0	0	
25357																											0	0	0	0	2635	2713	430	448	0	0	0	0	0	0	0	0	0	0	0	0	2664	2594	3832	3734	0	0	0	0	
25647																											0	0	2997	2962					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																											0	0	5320	5294	0	0	9171	9223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26242																											0	0	29036	28688	0	0	5563	5451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																											0	0	47464	46764					0	0	0	0	0	0	2529	2511	0	0	0	0	0	0	0	0	0	0	0	0	
27070																											0	0	7098	7039	0	0	43057	42260	0	0	0	0	0	0	5961	5904	0	0	0	0	0	0	2037	2010	0	0	1862	1857	
27548																											0	0	11184	11094					0	0	0	0	0	0	2588	2567	0	0	0	0	0	0	0	0	0	0	15228	15246	
27614																											0	0	0	0	0	0	57256	55836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																											0	0	1992	1973	201	208	32593	32447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152																											0	0	4743	4813					0	0	0	0	0	0	1591	1589	0	0	0	0	0	0	0	0	0	0	0	0	
28255																											0	0	3033	3055	0	0	26693	26317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28406																											13046	12812	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675																											0	0	2115	2146					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																											0	0	2481	2479	0	0	4650	4547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636																											0	0	98912	97305					0	0	0	0	0	0	74644	72410	0	0	0	0	0	0	0	0	0	0	0	0	
29878																											0	0	30368	30653					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																											0	0	55164	54777					0	0	0	0	0	0	21249	21170	0	0	0	0	0	0	2287	2222	0	0	0	0	
30650																											0	0	0	0	0	0	5609	5438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810																																																							
31134																											0	0	2000	1987					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																											0	0	856	846					0	0	0	0	0	0	453	452	0	0	0	0	0	0	0	0	0	0	0	0	
31657																											0	0	0	0	60021	58902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826																											0	0	3896	3804					0	0	0	0	0	0	324	322	0	0	0	0	0	0	0	0	0	0	0	0	
31835																											0	0	11310	11160	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	307	0	0	0	0	
32766																											0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971																											0	0	750	745	2	2	2270	2251	0	0	0	0	0	0	500	497	0	0	0	0	0	0	702	700	0	0	0	0	
33147																											0	0	2014	2016	0	0	3811	3798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259																											0	0	21623	21355	0	0	0	0	0	0	0	0	0	0	1037	1027	0	0	0	0	0	0	0	0	0	0	0	0	
33268																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370																											3650	3614	0	0	520	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839																											0	0	2200	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857																											0	0	7976	8068					0	0	0	0	0	0	0	0	0	0	0	0	0	0	8637	8543	0	0	0	0	
34425																											0	0	12504	12358					0	0	0	0	0	0	364	364	0	0	0	0	0	0	12601	12468	0	0	0	0	
34434																											0	0	1463	1461	0	0	10991	10724	0	0	0	0	0	0	476	469	0	0	0	0	0	0	246	249	0	0	0	0	
34452																											0	0	0	0	0	0	6992	6999	0	0	0	0	0	0	4127	4107	0	0	0	0	0	0	0	0	0	0	0	0	
34537																											0	0	6196	6297					0	0	243547	241739	83624	83480	181383	181342	0	0	0	0	8116	7914	8217	8076	0	0	22300	22748	
34555																											0	0	2517	2489					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																											0	0	5500	5496	0	0	13728	13635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301																																																							
35570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41262	40857	0	0					44458	78659	0	0	55860	54756	5222	5259	0	0	0	0	108239	107266	0	0	0	0	0	0	
35646																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																											0	0	19482	19140	0	0	5251	5248	0	0	0	0	0	0	4058	3999	0	0	0	0	0	0	655	613	0	0	0	0	
36456																											0	0	5934	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																											0	0	3390	3371	0	0	7451	7194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	2982	2900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	46657	46298					0	0	0	0	0	0	66544	65692	0	0	0	0	0	0	67545	66640	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	3003	3113	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	250	248					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	37881	37361	0	0	6782	6665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740																											0	0	0	0	0	0	11458	11601	0	0	0	0	0	0	5673	5723	0	0	0	0	0	0	0	0	0	0	0	0	
39327																											14538	14456	16476	16520	0	0	13760	13805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	1985	1968					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	3444	3462	9	9	1707	1710	0	0	1387	1354	0	0	3428	3421	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											5550	5584	73171	73100					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658	1632	0	0	0	0	0	0	0	0	0	0	0	0	
41245																											0	0	1035	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	44615	42581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	4000	3960	0	0	4235	4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	7470	7343					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937																											0	0	350	346	0	0	6191	6025	0	0	0	0	0	0	163	157	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	3165	3121	0	0	2263	2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	524	503	0	0	3595	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	10082	9969	0	0	38553	37721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	3519	3476	0	0	1084	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043	1033	0	0	0	0	
42420																											0	0	10000	10006					0	0	0	0	0	0	0	0	0	0	0	0	67792	65934	169152	168120	0	0	0	0	
42448																											0	0	29495	29271					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	750	730	0	0	569	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	3610	3598	0	0	5259	5263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	0	0	0	0	4099	4120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	5002	4996	0	0	2746	2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	16325	16125	0	0	27491	27032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	5321	5329	0	0	35282	34344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	7842	7632					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	41225	41582	0	0	1080	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	10960	10691	0	0	1863	1833	0	0	0	0	0	0	251	241	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	13153	13113					0	0	0	0	0	0	697	694	0	0	0	0	0	0	970	963	0	0	0	0	
45047																											0	0	6095	6059	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	4959	4938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	2000	1960	0	0	13179	13147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	2015	1995	0	0	5551	5545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	487	0	0	0	0	
45551																											0	0	53443	53846	0	0	24704	24475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628	1632	0	0	0	0	
45560																											56809	55856	7912	7796					0	0	0	0	0	0	2304	2281	0	0	0	0	0	0	0	0	0	0	0	0	
45775																											2996	2920	3399	3342	46	48	2993	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	11867	11918	0	0	15180	15166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	6444	6422	0	0	9030	8878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	1951	1978					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452																											0	0	0	0	0	0	459	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500																											0	0	6819	6899	0	0	1893	1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	1785	0	0	0	0	
