"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
17259				0	0	0	0	0	0	0	0	0	32	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950				0	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17978				0	0	0	0	0	0	0	0	0	12	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18050				0	0	0	0	0	0	0	0	0	39	2	0	209	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18135				0	0	0	0	0	0				0	0	0	8	0	29	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836				167	0	0	167	0	0	0	0	0	54	0	0	354	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356				0	0	0	0	0	0				79	21	41	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	194	17	8	194	
19936				0	0	28	0	0	0	0	0	0	93	0	95	54	0	43	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19972				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053				0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20633				0	0	0	0	0	0				0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20857				0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256				0	0	0	0	0	0				9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21359				0	0	0	0	0	0	0	0	0	15	5	0	10	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21658				0	0	881	0	0	851	0	0	0	34	0	0	83	0	29	0	0	120	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	
22048				15	0	0	0	0	0				28	0	2	27	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22543				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22552				0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730				0	0	0	0	0	0				0	0	0	416	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22936				0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23456				0	0	0	0	0	0	0	0	0	93	10	0	48	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	16	0	0	70	0	0	0	0	0	0	0	0	0	0	433	350	0	289	0	
23643				0	0	0	0	0	0				167	0	28	32	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23755				0	0	0	0	0	0				2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	0	0	1270	
24378				0	0	0	0	0	0				0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24453				0	0	0	0	0	0				0	0	0	413	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24659				0	0	0	0	0	0	0	0	0	84	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949				0	0	60	0	0	60	0	0	0	0	0	0	0	0	30	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25357				0	0	0	0	0	0	0	0	0	71	0	7	58	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25647				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26242				0	0	0	0	0	0	0	0	0	48	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26457				0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765				0	0	0	0	0	0	0	0	0	3	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27548	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27614				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847				0	0	0	0	0	0	0	0	0	45	0	89	136	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	628	0	0	0	0	0	0	0	0	0	0	2871	10641	0	1515	5133	0	
28152				0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28255				0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28406	0	0	0	0	0	0	0	0	0	0	0	0	59	0	79	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675				0	0	0	0	0	0				1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732				0	0	0	0	0	0				17	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29476				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29636	0	0	0	0	0	0	0	0	0	0	0	0	236	4	67	62	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052				0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	31	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30650				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30810							0	0	0																												
31134				0	0	0	0	0	0	0	0	0	56	12	53	47	95	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657				0	0	0	0	0	0	0	0	0	5	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31826				0	0	0	0	0	0				168	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31835				0	0	0	0	0	0	0	0	0	123	11	28	92	5	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32234				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32766				0	0	0	0	0	0				2	4	35	13	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32971				0	0	0	0	0	0				20	0	0	0	0	0	63	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33147	0	0	0	0	0	0	0	0	0	0	0	0	101	0	53	8	0	13	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33259				0	0	1050	0	0	1050	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268				0	0	0	0	0	0	0	0	0	48	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33370				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33839				0	0	0	0	0	0	0	0	0	22	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33857	0	0	0	0	0	0	0	0	0	0	0	0	168	64	102	176	50	164	139	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34425	0	0	0	0	0	0	0	0	0	0	0	0	90	3	46	261	0	79	0	0	0	0	0	0	0	0	0	0	0	0	266	158	0	144	87	0	
34434				0	0	0	0	0	0	0	0	0	0	0	0	188	28	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34452				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34537	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	159	0	164	0	0	174	0	0	0	0	0	0	0	0	0	0	0	3294	0	0	2318	
34555				0	0	0	0	0	0	0	0	0	80	74	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742				0	0	0	0	0	0	0	0	0	38	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057				0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301							0	0	0																												
35570	0	0	0	0	0	13	0	0	0	0	0	0	0	0	10	7358	0	934	0	0	10719	0	0	0	0	0	0	0	0	0	321	0	2345	203	0	824	
35646				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879				0	0	0	0	0	0				0	0	0	52	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456				0	0	0	0	0	0	0	0	0	37	0	0	2	4	0	22	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933				0	0	0	0	0	0				182	0	0	28	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341				0	0	0	0	0	0	0	0	0	23	0	8	77	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435	0	0	0	0	0	354	0	0	354	0	0	0	107	0	15	350	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	401	
37640	0	0	0	0	0	0	0	0	0	0	0	0	83	0	10	20	0	0	0	0	67	0	0	0	0	0	0	0	0	0	151	0	824	131	0	600	
37659				0	0	0	0	0	0	0	0	0	31	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740				0	0	0	0	0	0				0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39327				0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	3	0	3	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033				0	0	0	0	0	0				34	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40499	0	0	0	0	0	0	0	0	0	0	0	0	2249	0	220	75	0	27	0	0	1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855				0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41245				0	0	0	0	0	0	0	0	0	22	0	19	95	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553				0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629				0	0	0	0	0	0				802	169	0	116	10	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955				0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037				0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354				0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372				0	0	0	0	0	0	0	0	0	0	0	0	28	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42420	0	0	0	8	0	108	0	0	0	0	0	0	1129	109	155	930	533	16	0	0	15643	0	0	0	8	0	108	0	0	0	0	0	0	0	0	0	
42448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	287	62	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052				0	0	0	0	0	0				1	0	3	22	0	9	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040				0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741				0	0	0	0	0	0	0	0	0	335	11	17	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750				0	0	0	0	0	0				54	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44929				0	0	0	0	0	0				20	15	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
