"IDRSSD"	RCON6979	TEXT6980	
	NO COMMENT-BK MANAGEMENT STATEMENT	BANK MANAGEMENT STATEMENT	
488318	true	The amounts reported on the Schedule RC-T are subject to revision and to fluctuation from Call Report to Call Report as the reporting institution refines asset and account classification, business interpretations underlying RC-T classifications, valuations and validation practices and due to other factors including market conditions.	
488420	false		
488653	false		
488756	false		
489155	false		
489249	false		
489548	false		
489623	false		
489641	false		
489913	false		
490179	false		
490348	false		
490450	false		
490535	false		
490843	false		
490955	false		
491224	false		
491251	false		
491402	false		
491653	false		
491934	false		
492650	false		
492810	false		
493077	false		
493152	false		
493741	false		
493844	false		
494168	false		
494261	false		
494654	false		
495044	false		
495419	false		
495558	false		
496434	false		
496845	false		
496957	false		
497039	false		
497404	false		
497570	false		
497655	false		
497851	false		
497954	false		
498148	false		
498317	false		
498362	false		
498456	false		
498531	false		
498625	false		
498942	false		
499154	false		
499453	false		
499501	false		
499743	false		
499752	false		
499855	false		
500256	false		
500658	true	The following amounts were extended under Small Business Administration program guarantees: 90 guarantee - Schedule RC-C item 1.a.(1) for $258,552; and 75 guarantee - Schedule RC-C item 1.e.(2) for $219,981.	
501105	false		
501132	false		
501459	false		
501655	false		
501767	false		
501815	false		
502111	false		
502353	false		
502447	false		
502559	false		
502652	false		
502746	false		
502849	false		
503547	false		
503640	false		
504142	false		
504311	false		
504535	false		
504647	false		
504713	false		
505550	false		
505831	false		
505916	false		
506052	false		
506249	false		
506922	false		
507068	false		
507152	false		
507330	false		
507349	false		
507509	false		
508270	false		
508346	false		
508355	false		
508841	false		
509811	false		
509857	false		
509950	false		
510330	false		
510648	false		
510871	false		
510938	true	Deposit balances higher by approximately 14 million due to tax deposits and the sweep account.	
510947	false		
511618	false		
511832	false		
513256	false		
513322	false		
513340	false		
513546	false		
513854	false		
513920	false		
514048	false		
514057	false		
514066	false		
514132	false		
514356	false		
514440	false		
514655	false		
514936	false		
515054	false		
515979	false		
516154	false		
516855	false		
516873	false		
517049	false		
517357	false		
517441	false		
517674	false		
518037	false		
518176	false		
518354	false		
518877	false		
519146	false		
519360	false		
519445	false		
519874	false		
520003	false		
520423	true	Year to Date Net Income for 2018 is $271,000 less than Year To Date as of this period in 2017. The primary reason for earnings being depressed is an increase in Other Non-Interest Expense.  The most significant increase in non-interest expense is in Legal and Professional Fees which have increased by $344,000. This increase is a direct result of the bank having to defend itself from the actions of a dissident shareholder.  Although the bank believes it will prevail in this action, the costs have become a major factor in depressing the banks? earnings. Core earnings continue to be strong and at or above peer group levels.  We anticipate substantial resolution before the end of the calendar year.	
520777	true	As required by FASB, the adjustment to the deferred tax asset for the unrealized loss on available for sale securities arising from the change in the corporate income tax rate was recorded as a component of the income tax provision in 2017. Guidance at this time recommends reclassification between AOCI and retained earnings of the ?stranded? tax effects solely related to the newly enacted reduction in the corporate tax rate. The reclassification reestablishes the proper relationship between AOCI and the new tax rate. We reclassified $125,000 from AOCI to Retained Earnings in 1st quarter 2018. Thus, the amount reported in RI-A-1 for this reporting period is $125,000 more than the amount reported in RI-A-12 for 12/31/2017 reporting period.	
521064	false		
521158	false		
521804	false		
521952	false		
521970	false		
522034	false		
522454	false		
522605	false		
522669	false		
522753	false		
522847	false		
522856	false		
523161	false		
524579	false		
524757	false		
524766	false		
524953	false		
524971	false		
525053	false		
525352	false		
525549	false		
526452	false		
526519	true	ALL 90 DAYS PAST DUE AND NONACCRUING LOANS EQUAL .52 OF LOANS, AN INCREASE FROM THE PRIOR QUARTER.  NONACCRUING LOANS EQUAL .32 OF LOANS, AN INCREASE FROM THE PRIOR QUARTER.  MOST NONACCRUING LOANS AND PAST DUE LOANS ARE SUPPORTED BY COLLATERAL SHOULD THERE BE A DEFAULT.	
526676	false		
526854	false		
527057	false		
527178	false		
527507	false		
527600	false		
527749	false		
527954	false		
528102	false		
528241	false		
528849	false		
528960	false		
529172	false		
529275	false		
529341	false		
529659	false		
529958	false		
530655	false		
530703	false		
530851	false		
531157	false		
531250	false		
532042	false		
532453	false		
532752	false		
533124	false		
533227	false		
533535	false		
533740	false		
534073	false		
534242	false		
534466	false		
534756	false		
534859	false		
534877	false		
535034	false		
535575	false		
535641	false		
535753	false		
535874	false		
535931	false		
535940	false		
536059	false		
536349	false		
536527	false		
536554	false		
536853	false		
537038	false		
537243	false		
537355	false		
537449	false		
537551	false		
537560	false		
538222	false		
538473	false		
538754	false		
538802	false		
538950	false		
539032	false		
539340	false		
539377	false		
539452	false		
539667	false		
539872	false		
540056	false		
540542	false		
540551	false		
540739	false		
540775	false		
540850	false		
540926	false		
541101	true	The amounts reported on the Schedule RC-T are subject to revision and to fluctuation from Call Report to Call Report as the reporting institution refines asset and account classifications, valuation and validation practices and due to other factors including market conditions.	
541231	false		
541307	false		
541642	false		
541754	false		
541857	false		
542153	false		
542340	false		
542528	false		
542649	false		
542667	false		
542854	false		
543262	false		
543459	false		
543945	false		
544335	false		
544447	false		
544577	false		
544652	false		
544951	false		
545042	false		
545154	false		
545604	false		
545846	false		
546003	false		
546320	false		
546535	false		
546544	false		
547251	false		
547550	false		
547840	false		
548052	false		
548203	false		
548267	false		
548351	false		
548472	false		
548641	false		
548771	false		
548829	false		
548856	false		
549862	false		
550279	false		
550354	false		
550448	false		
550635	false		
550653	false		
550756	false		
550952	false		
551016	false		
551070	false		
552059	false		
552161	false		
552545	false		
552956	false		
552974	false		
553038	false		
553926	false		
553944	false		
554268	false		
554343	false		
554857	false		
554941	false		
555256	false		
556011	false		
556459	false		
556815	false		
556936	false		
557317	false		
557438	false		
557858	false		
558574	false		
559179	false		
560214	false		
560353	false		
560438	false		
560830	false		
561145	false		
561574	false		
561659	false		
561864	false		
562058	false		
562076	false		
562553	false		
563233	false		
563336	false		
563457	false		
563774	false		
563934	false		
564052	false		
564324	false		
564463	false		
564557	false		
564678	true		
564838	false		
564856	false		
564977	false		
565143	false		
565152	false		
565170	false		
565536	false		
565750	false		
565844	false		
566056	false		
566243	false		
566953	false		
567240	false		
567679	false		
567736	false		
567905	true	The 06/30/18 Call Report has been amended, reflecting an additional provision for loan losses of $4.1 million as the result of a regulatory examination.	
568126	false		
568135	false		
568144	false		
568359	false		
568377	false		
568470	false		
568939	false		
570558	false		
570651	false		
571135	false		
571265	false		
571920	false		
571957	false		
572347	false		
572374	false		
572459	false		
572655	false		
573036	false		
573335	false		
574051	false		
574079	false		
574949	false		
574976	false		
575133	false		
575254	false		
575348	false		
575375	false		
575647	false		
575656	false		
575759	false		
575834	false		
575955	false		
576354	false		
576541	false		
576578	false		
576608	false		
576644	false		
576653	false		
576952	false		
577128	false		
577137	false		
577230	false		
577472	false		
578116	false		
578237	false		
578255	false		
578554	false		
578741	false		
578862	false		
579140	false		
579319	false		
579364	false		
579636	false		
580155	false		
580548	false		
580847	false		
580874	false		
581237	false		
581358	false		
582177	false		
582654	false		
582878	false		
582953	false		
582971	false		
583071	false		
583138	false		
583268	false		
583352	false		
583754	false		
583905	false		
584377	false		
584724	false		
584920	false		
585235	false		
585749	false		
586027	false		
586072	false		
586335	false		
586960	false		
587677	false		
587752	false		
587800	false		
588245	false		
588348	false		
588478	false		
589158	false		
589439	false		
589523	false		
589943	false		
590145	false		
590220	false		
590248	false		
590640	false		
590949	false		
590976	false		
591209	false		
591320	false		
591357	false		
591366	false		
591740	false		
592439	false		
592448	false		
592550	false		
592644	false		
592859	false		
593007	false		
593052	false		
593249	false		
593333	false		
593771	false		
593940	false		
594433	false		
594451	false		
594853	false		
594938	false		
594947	false		
595270	false		
595337	false		
595430	false		
595869	false		
595944	false		
596062	true	The dollar amount reported for RCE-M.2.a.(1) increased due to the bank's decision to undergo a deposit reclassification of transaction accounts in June of 2018. The result was a change in reported transaction deposits and money market deposits.	
596156	false		
596277	false		
596455	false		
596642	false		
596848	false		
596978	false		
597041	false		
597313	false		
597452	false		
597546	false		
597658	false		
598002	false		
598048	false		
598132	false		
598534	false		
598543	false		
598646	false		
598954	false		
599643	false		
599764	false		
600419	false		
601032	false		
601041	false		
601050	false		
601153	false		
601416	false		
601443	false		
601658	false		
601733	false		
602048	false		
602543	false		
602842	false		
603232	false		
603540	false		
603559	false		
603755	false		
604024	false		
604033	false		
604547	false		
604640	false		
605571	false		
605610	false		
605656	false		
605973	false		
606046	false		
606176	false		
606653	false		
607146	false		
607333	false		
608358	false		
608451	false		
608844	false		
609010	false		
609467	false		
609476	false		
609609	false		
609645	false		
609832	false		
610128	false		
610164	false		
610539	false		
610557	false		
610913	false		
611031	false		
611451	false		
612159	false		
612878	false		
613008	false		
613156	false		
613307	false		
613343	false		
613400	false		
613558	false		
613679	false		
613839	false		
613950	false		
613978	false		
614256	false		
614313	false		
614368	false		
614751	false		
614948	false		
615217	false		
615253	false		
615776	false		
615851	false		
615879	false		
615954	false		
616036	false		
616148	false		
616540	false		
616849	false		
617051	false		
617079	false		
617145	false		
617275	false		
617341	false		
617538	false		
617743	false		
618544	false		
618647	false		
618740	false		
618777	false		
618807	false		
619327	false		
619457	false		
619701	false		
619859	false		
619877	false		
620015	false		
620752	false		
621151	false		
621245	false		
621357	false		
621441	false		
622037	false		
622653	false		
622774	false		
623052	false		
623454	false		
623548	false		
623874	false		
624152	false		
624246	false		
624563	false		
624648	false		
624778	false		
624956	false		
625056	false		
625065	false		
625140	false		
625159	false		
625654	false		
625757	false		
625850	false		
625953	false		
626101	false		
627108	false		
627377	false		
627425	false		
627854	false		
628039	false		
628123	false		
628178	false		
628356	false		
628552	false		
629148	false		
629353	false		
629522	false		
629746	false		
630041	false		
630340	false		
630555	false		
630658	false		
631039	false		
631150	false		
631178	false		
631422	false		
631570	false		
632410	false		
632607	false		
632858	false		
633341	false		
633378	false		
633501	false		
633640	false		
633677	false		
634544	false		
634955	false		
634973	false		
635457	false		
635840	false		
635907	false		
636276	false		
636753	false		
636771	false		
637170	false		
637451	false		
637554	false		
638131	false		
638355	false		
638850	false		
639343	false		
639549	false		
639567	false		
639633	false		
639651	false		
639857	false		
640143	false		
640246	false		
640442	false		
640554	false		
640956	false		
641355	false		
641449	false		
641579	false		
641775	false		
642437	false		
642549	false		
642857	false		
643078	false		
643274	false		
643340	false		
643452	false		
643658	false		
644057	false		
644141	false		
644646	false		
644776	false		
644842	false		
644954	false		
644963	false		
645157	false		
645317	false		
645465	false		
645540	false		
645577	false		
645625	false		
646042	false		
646145	false		
646172	false		
646444	false		
646471	false		
646556	false		
646743	false		
646873	false		
646958	false		
647218	false		
647245	false		
647414	false		
647432	false		
647759	false		
647777	false		
647955	false		
648130	false		
648242	false		
648251	false		
648345	false		
648550	false		
649342	false		
649632	false		
649874	false		
651121	false		
651149	false		
651158	false		
651354	false		
651448	false		
651457	false		
651541	false		
651756	false		
651859	false		
651952	false		
652043	false		
652070	false		
652445	false		
652874	false		
652959	false		
652977	false		
653134	false		
653433	false		
653611	false		
653648	false		
653778	false		
653947	false		
654047	false		
654252	false		
654300	false		
654542	false		
654579	false		
655530	false		
655660	false		
655839	false		
656032	false		
656247	false		
656359	false		
656377	false		
656470	false		
656658	false		
656733	false		
656779	false		
657178	false		
657271	false		
657365	false		
657459	false		
657758	false		
657954	false		
658072	false		
658474	false		
658924	false		
659341	false		
659453	false		
659556	false		
659640	false		
659734	false		
659855	false		
660066	false		
660253	false		
660271	false		
660570	false		
660655	false		
660879	false		
660927	false		
661072	false		
661157	false		
661223	false		
661308	false		
661474	false		
661858	false		
662350	false		
662369	false		
662949	false		
663058	false		
663245	false		
663450	false		
663638	false		
663647	false		
663656	false		
663834	false		
663955	false		
664176	false		
664206	false		
664653	false		
664756	false		
665146	false		
665258	false		
665865	false		
666059	false		
666358	false		
666554	false		
666657	false		
666844	false		
666974	false		
667029	false		
667252	false		
667346	false		
667524	false		
667551	false		
667757	false		
668053	false		
668147	false		
669555	false		
670430	false		
670467	false		
670560	false		
670654	false		
670748	false		
670775	false		
670878	false		
671053	false		
671147	false		
671334	false		
671370	false		
671464	false		
671558	false		
672041	false		
672238	false		
672247	false		
672537	false		
672573	false		
673244	false		
673440	false		
673477	false		
673851	false		
673909	false		
674344	false		
674849	false		
675042	false		
675051	false		
675079	false		
675248	false		
675332	false		
675341	false		
675659	false		
675855	false		
676049	false		
676151	false		
676478	false		
677176	false		
677354	false		
677448	false		
677644	false		
677756	false		
677970	false		
678052	false		
678070	false		
678258	false		
678454	false		
678557	false		
678575	false		
678717	false		
678744	false		
679246	false		
679451	false		
679648	false		
680055	false		
680130	false		
680354	false		
680457	false		
680747	false		
680813	false		
681043	false		
681249	false		
682143	false		
682479	false		
682545	false		
682563	false		
682648	false		
683449	false		
683814	false		
684455	false		
685023	false		
685368	false		
685649	false		
685676	false		
685779	false		
686459	false		
686570	false		
686655	false		
686758	false		
687009	false		
687054	false		
687474	false		
687830	false		
687951	false		
688079	false		
688257	false		
688453	false		
688556	false		
689209	false		
689357	false		
689759	false		
691042	false		
691556	false		
691743	false		
691958	false		
692450	false		
692704	false		
692946	false		
693073	false		
693224	false		
693345	false		
693952	false		
694146	false		
694771	false		
694847	false		
694904	false		
695077	false		
695134	false		
695349	false		
695947	false		
696047	false		
696168	false		
696430	false		
696551	false		
696645	false		
697035	false		
697147	false		
697156	false		
697231	false		
697633	false		
697763	false		
697950	false		
697978	false		
698144	false		
698546	false		
698649	false		
699105	false		
699253	false		
699534	false		
700140	false		
700252	false		
700430	false		
700458	false		
701062	false		
701222	false		
701259	false		
701736	false		
701839	false		
701857	false		
701950	false		
702117	false		
702359	false		
702612	false		
702836	false		
702911	false		
702966	false		
703039	false		
703552	false		
703767	false		
704447	false		
704559	false		
704755	false		
705378	false		
705444	false		
705556	false		
706030	false		
706058	false		
706236	false		
706254	false		
706450	false		
706656	false		
707354	false		
708333	false		
708379	false		
708753	false		
709143	false		
709451	false		
709554	false		
709602	false		
709639	false		
709956	false		
710176	false		
710859	false		
711472	false		
711520	false		
711548	false		
711753	true	Scribner Bank owns an Insurance Agency and its numbers are included.  Number of employees include 7 employees in the agency.	
711801	false		
712059	false		
712273	false		
712648	false		
712956	false		
713047	false		
713140	false		
713252	false		
713476	false		
713926	false		
714165	false		
714437	false		
714839	false		
714978	false		
715032	false		
715050	false		
715144	false		
715340	false		
715470	false		
715630	false		
715872	false		
715975	false		
716374	false		
716413	false		
716655	false		
716833	false		
716851	false		
716954	false		
717232	false		
717513	false		
717670	false		
717737	false		
717924	false		
718079	false		
718145	false		
718275	false		
718538	false		
718556	false		
719030	false		
719610	false		
719656	false		
719964	false		
720157	false		
720344	false		
720746	false		
720858	false		
720951	false		
721350	false		
721752	true	Non accruals were entered incorrectly. While doing this quarters we received an error in our software which lead us to fix the current quarters as well as that we needed to ammend the prior quarters.	
721949	false		
722227	false		
722432	false		
722544	false		
722777	false		
722816	false		
723112	false		
723158	false		
723550	false		
723653	false		
723756	false		
723822	false		
723868	false		
724230	false		
724548	false		
724744	false		
724904	false		
724940	false		
725077	false		
725376	false		
725732	true	Pursuant to a directive from FDIC dated August 31, 2012, as of June 30, 2018, BAC Florida Bank has r eclassified as "brokered deposits" $235,799,999.47 ($210,747,141.78 as of March 31, 2018) of operati ng, savings and time deposits historically classified as "core deposits". The reclassification consi sted of deposits originally obtained through exclusive independent agents that are not treated as Ba nk employees. The impacted deposits belong to long-standing customers and have neither the volatilit y nor the sensitivity to interest rate typically associated with wholesale deposits. Also the Bank m aintains direct relationship with and complies with KYC/AML procedures for these account holders.	
725741	false	RC-B M3 had and entry of 439000 and should be 439	
725853	false		
726458	false		
726953	false		
727174	false		
728452	false		
728742	false		
728948	false		
728957	false		
729011	false		
729057	false		
729132	false		
729178	false		
729310	false		
729459	false		
729570	false		
729842	false		
729945	false		
730745	false		
731050	false		
731247	false		
731957	false		
732178	false		
732253	false		
732459	false		
732637	false		
732758	false		
732918	false		
732954	false		
733054	false		
733540	false		
733559	false		
733661	false		
733755	false		
733951	false		
734051	false		
734248	false		
734350	false		
734538	false		
734613	false		
735049	false		
735067	false		
735414	false		
735441	false		
735656	true	EARLY ADOPTION OF ACCOUNTING STANDARDS UPDATE (ASU) NO 2017-12 AS OF 1-01-18.  MISC. OTHER CORRECTIONS PER ON-SITE EXAM.	
735768	false		
735973	false		
736158	false		
736206	false		
736448	false		
736550	false		
736662	false		
737548	false		
738013	false		
738040	false		
738143	false		
738255	false		
738303	false		
738572	false		
738657	false		
738769	false		
739346	false		
739355	false		
739430	false		
739560	false		
739832	false		
740249	false		
741068	false		
741152	false		
741330	false		
741358	false		
741648	false		
741844	false		
741956	false		
741974	false		
742056	false		
742355	false		
742542	false		
742636	false		
742944	false		
743053	false		
743679	false		
743950	false		
744238	false		
744256	false		
744854	false		
745150	false		
745347	false		
745570	false		
746157	false		
746223	false		
746429	false		
746513	false		
746755	false		
746942	false		
746979	false		
747051	false		
747257	false		
748254	false		
748357	false		
748441	false		
748964	false		
749242	false		
749635	false		
749840	false		
749943	false		
749952	false		
750051	false		
750127	false		
750154	false		
750239	false		
750341	false		
750444	false		
750846	false		
751254	false		
751656	false		
751852	false		
752644	false		
752653	false		
752831	false		
753052	false		
753324	false		
753641	false		
753856	false		
754068	false		
754246	false		
754536	false		
754826	false		
754853	true	RCM 1a. increase due to new board members added to the holding company.  One of those new members has a $7.7 million dollar loan outstanding and an outstanding LOC commitment of $8.7 million.	
754929	false		
755047	false		
755252	false		
755421	false		
755458	false		
756343	false		
756848	false		
757377	false		
757452	false		
757612	false		
757779	false		
758703	false		
758842	false		
758851	false		
759045	false		
759625	false		
760210	false		
760331	false		
760340	false		
760434	false		
760649	false		
760854	false		
760939	false		
760957	false		
761244	false		
761347	false		
761459	false		
761543	false		
761806	false		
761833	false		
761851	false		
761954	false		
762045	false		
762353	false		
762447	false		
762474	false		
762773	false		
763211	false		
763677	false		
763752	false		
763930	false		
764030	false		
764058	false		
764067	false		
764142	false		
764151	false		
764441	false		
764816	false		
765019	false		
765318	false		
765354	false		
765505	false		
765662	false		
765877	false		
766052	false		
766164	false		
766258	false		
767040	false		
767152	false		
767246	false		
767255	false		
767554	false		
767572	false		
767611	false		
767732	false		
767817	false		
767974	false		
768074	false		
768252	false		
768458	false		
768476	false		
768953	false		
769156	false		
769334	false		
770068	false		
770367	false		
770451	false		
770545	false		
770639	false		
770657	false		
770853	false		
771047	false		
771140	false		
771458	false		
771609	false		
771748	false		
771878	false		
772008	false		
772240	false		
772446	false		
772754	false		
773032	false		
773171	false		
773247	false		
773443	false		
773470	false		
773546	false		
773742	false		
774132	false		
774235	false		
774253	false		
774262	false		
774347	false		
774851	false		
775054	false		
775241	false		
775456	false		
775773	false		
776275	false		
776369	false		
776547	false		
777254	false		
777366	false		
777375	false		
777441	false		
777870	false		
778738	false		
779016	false		
779351	false		
779360	false		
779641	false		
779650	false		
779968	false		
780049	false		
780218	false		
780263	false		
780562	false		
780722	false		
780955	false		
781028	false		
782016	false		
782306	false		
782351	false		
782548	false		
783161	false		
783246	false		
783349	false		
783648	false		
783844	false		
783910	false		
784159	false		
784430	false		
785147	false		
785473	false		
785857	false		
785923	false		
785932	false		
785950	false		
786210	false		
786256	false		
786274	false		
786340	false		
786443	false		
786555	false		
786612	false		
786733	false		
786948	false		
787141	false		
787459	false		
787842	false		
788559	false		
788652	false		
788773	false		
789051	false		
790150	false		
790271	false		
790543	false		
790703	false		
790918	false		
791072	false		
791353	false		
791746	false		
791821	false		
791942	false		
792248	false		
792453	false		
792640	false		
792659	false		
793571	false		
794149	false		
794336	false		
794345	false		
794475	false		
794653	false		
795249	false		
795548	false		
795959	false		
795968	false		
796152	false		
796451	false		
796572	false		
796657	false		
797140	false		
797775	false		
798277	false		
798512	false		
799359	false		
799751	false		
799854	false		
799939	false		
799948	false		
800134	false		
800442	false		
800479	false		
800657	false		
800853	false		
801047	false		
801056	false		
801654	false		
802866	false		
803256	false		
803265	false		
803649	false		
803658	false		
803957	false		
804150	false		
804338	false		
804374	false		
804422	false		
804815	false		
804860	false		
804963	false		
805045	false		
805250	false		
805335	false		
805447	false		
805670	false		
805755	false		
805876	false		
806220	false		
806846	false		
806958	false		
807272	false		
807348	false		
807432	false		
807656	false		
807946	false		
807955	false		
808176	false		
808260	false		
808345	false		
808354	false		
808448	false		
808653	false		
809070	false		
809276	false		
809379	false		
809539	false		
809650	false		
809678	false		
809771	false		
809856	false		
809940	false		
810544	false		
810777	false		
810919	false		
811046	false		
811279	false		
811457	false		
811541	false		
811550	false		
811747	false		
812164	false		
812379	false		
812436	false		
812557	false		
812614	false		
813059	false		
813572	false		
813853	false		
813947	false		
814074	false		
814355	false		
814430	false		
814458	false		
814476	false		
814551	false		
814711	false		
815053	false		
815147	false		
815156	false		
815277	false		
815754	false		
815772	false		
816210	false		
816256	false		
816304	false		
816603	false		
816751	false		
817477	false		
817824	false		
818401	false		
818540	false		
818559	false		
818652	false		
819154	false		
819172	false		
819453	false		
819556	false		
819855	false		
820048	false		
820178	false		
820301	false		
820477	false		
820842	false		
820879	false		
821036	false		
821157	false		
821559	false		
821643	false		
821906	false		
822042	false		
822051	false		
822275	false		
822408	false		
822556	false		
822631	false		
822846	false		
823076	false		
823133	false		
823142	false		
823450	false		
823478	false		
823553	false		
823638	false		
823656	false		
824242	false		
824653	false		
824671	false		
824738	false		
825146	false		
825454	false		
825548	false		
825753	false		
825847	false		
825940	false		
826451	false		
826648	false		
826956	false		
827355	false		
827458	false		
827560	false		
828110	false		
828174	false		
828473	false		
828651	false		
829032	false		
829041	false		
829050	false		
829452	false		
830113	false		
830252	false		
830355	false		
830542	false		
830645	false		
830748	false		
831008	false		
831352	false		
831576	false		
831642	false		
831875	false		
831941	false		
832528	false		
832546	false		
833404	false		
833646	true	Item RC-C M14 - residential 1-4 family first mortgages pledged to secure FHLB Advances	
833749	false		
833758	false		
833851	false		
834175	false		
834755	false		
835079	false		
835257	false		
835378	false		
835444	false		
835613	false		
835659	false		
835743	false		
835770	false		
835958	false		
836656	false		
836843	false		
836852	false		
837000	false		
837037	false		
837046	false		
837149	false		
837158	false		
837354	false		
837448	false		
837541	false		
837608	false		
837653	false		
837840	false		
837952	false		
837970	false		
838155	false		
839068	false		
839246	false		
839255	false		
839572	false		
839817	false		
839974	false		
840019	false		
840251	false		
840354	false		
840363	false		
840578	false		
840747	false		
841472	false		
841753	false		
841838	false		
842116	false		
842376	false		
842460	false		
842853	false		
843476	false		
843542	false		
843953	false		
844053	false		
844138	false		
844455	false		
844567	false		
845247	false		
845443	false		
845452	false		
845573	false		
846132	false		
846619	false		
846945	false		
847157	false		
847979	false		
848248	false		
848453	false		
849076	false		
849348	false		
849357	false		
849432	false		
849647	false		
849777	false		
850036	false		
850054	false		
850456	false		
851060	false		
851172	false		
851239	false		
851631	false		
852218	false		
852254	false		
852320	false		
852357	false		
852544	false		
852704	false		
852713	false		
852973	false		
853112	false		
853251	false		
853671	false		
853747	false		
853804	false		
853934	false		
853952	false		
854052	false		
854173	false		
854351	false		
854454	false		
854548	false		
854753	false		
854847	false		
855143	false		
855264	false		
855303	false		
855563	false		
855648	false		
855741	false		
855844	false		
855956	false		
856159	false		
856243	false		
856346	false		
856458	false		
856542	false		
856748	false		
856869	false		
856944	false		
857147	false		
857259	false		
857455	false		
857576	false		
857745	false		
857811	false		
857875	false		
857941	false		
858153	false		
858443	false		
858452	false		
858528	false		
858818	false		
858854	false		
859002	false		
859141	false		
859552	false		
859655	false		
859712	false		
860053	false		
860147	false		
860231	false		
860259	false		
860334	false		
860352	false		
861153	false		
861304	false		
861658	false		
861742	false		
861854	false		
862057	false		
862141	false		
862945	false		
863362	false		
863607	false		
863652	false		
863746	false		
864248	false		
864378	false		
864471	false		
864846	false		
864855	false		
865142	false		
865151	false		
865450	false		
865544	false		
865759	false		
865852	false		
866000	false		
866055	false		
866121	false		
866251	false		
867070	false		
867258	false		
867632	false		
867650	false		
867856	false		
868059	false		
868442	false		
868572	false		
868844	false		
868956	false		
869346	false		
869524	false		
869551	false		
869663	false		
869953	false		
870539	false		
870650	false		
870856	false		
870913	false		
871358	false		
871648	false		
871769	false		
871956	false		
872047	false		
872579	true	UNION SAVINGS & LOAN ASSOCIATION COMPLETED THE ACQUISITION OF HIBERNIA BANCORP, INC. ON 07/01/2018.  THE CONSOLIDATED REPORT OF INCOME FOR THE PERIOD FROM 01/01/2018 - 06/30/2018 INCLUDES EXPENSES RELATED TO THE MERGER TRANSACTION.	
873259	false		
874050	false		
874452	false		
874845	false		
875048	false		
875057	false		
875132	false		
875655	false		
875758	false		
875879	false		
875936	false		
876157	false		
876634	false		
876700	false		
877154	false		
877350	false		
877369	false		
877752	false		
877958	false		
878898	false		
879000	false		
879336	false		
879439	false		
879457	false		
879550	false		
879644	false		
879747	false		
880332	false		
880855	false		
881012	false		
881441	false		
881478	false		
881544	false		
881852	false		
881900	false		
882242	false		
882541	false		
882701	false		
882952	false		
883351	false		
883959	false		
884303	false		
884358	false		
884376	false		
884442	false		
884648	false		
884657	false		
885225	false		
885252	false		
885430	false		
885579	false		
885869	false		
886204	false		
886624	false		
887340	false		
887827	false		
887854	false		
888002	false		
888141	false		
888271	false		
888552	false		
888833	false		
890050	false		
890078	false		
890603	false		
890649	false		
890742	false		
890957	false		
891226	false		
891253	false		
892205	false		
892223	false		
892250	false		
893248	false		
893640	false		
893855	false		
894245	false		
894272	false		
894348	false		
894544	false		
894553	false		
894834	false		
894946	false		
895055	false		
895448	false		
895710	true	The following items have been amended: (1) Schedule RC-E, Memoranda lines 1.c. and 1.d.(1), and (2) Schedule RC-R, Part II, line 1, Columns B and C. These changes did not affect the Bank's balance sheet, income statement or capital ratios.	
896155	false		
896427	false		
897170	false		
897237	false		
897330	false		
897451	false		
897648	false		
897853	false		
898458	false		
898579	false		
898627	false		
898850	false		
899008	false		
899156	false		
899343	false		
899428	false		
899642	false		
899651	false		
899736	false		
900034	false		
900146	false		
900306	false		
900379	false		
900502	false		
900678	false		
901134	false		
901358	false		
901451	false		
901741	false		
901938	false		
901974	false		
902645	false		
902672	false		
903240	false		
903455	false		
903754	false		
903950	false		
904171	false		
904359	false		
904845	false		
905356	false		
905673	false		
906241	false		
906410	false		
906652	false		
907444	false		
907547	false		
908450	false		
908553	false		
908861	false		
909055	false		
909541	true	$1,375,000 of the $7,599,000 reported in RC-M 1.A., Extensions of Credit to Executive Officers, Directors, Principal Shareholders and Their Related Interests, is secured by segregated, earmarked deposits of the bank.	
909756	false		
910079	false		
910118	false		
910239	false		
911160	false		
911339	false		
911759	false		
911973	false		
912550	false		
912578	false		
912756	false		
913146	false		
913436	false		
913753	false		
913856	false		
914545	false		
914648	false		
914853	false		
915056	false		
915065	false		
915878	false		
915935	false		
916147	false		
916259	false		
916343	false		
916745	false		
916857	false		
917050	false		
917500	false		
917555	false		
917630	false		
917742	false		
917854	false		
918132	false		
918150	false		
918356	false		
918477	false		
918655	false		
918776	false		
918879	false		
918918	false		
918954	false		
919344	false		
919456	false		
919568	false		
919755	false		
919773	false		
920210	false		
920359	false		
920733	false		
920854	false		
920975	false		
921039	false		
921178	false		
921655	false		
921879	false		
921936	false		
922157	false		
922344	false		
922559	false		
922924	false		
923257	false		
923350	false		
923707	false		
923752	false		
923855	false		
923949	false		
924058	false		
924236	false		
924254	false		
924357	false		
924405	false		
924553	false		
924843	false		
924937	false		
925037	false		
925055	false		
925354	false		
925411	false		
925653	false		
925859	false		
926155	false		
926342	false		
926632	false		
926650	false		
926959	false		
927077	false		
927134	false		
927479	false		
928056	false		
928421	false		
928618	false		
929352	false		
929802	false		
929932	false		
929978	false		
930358	false		
930442	false		
930853	false		
930871	false		
930965	false		
931038	false		
931047	false		
931159	false		
931207	false		
931270	false		
931355	false		
931458	false		
931944	false		
932277	false		
932633	false		
932642	false		
932745	false		
932978	false		
933023	false		
933041	false		
933256	false		
933340	false		
933377	false		
