"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
5751	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
6039	0	0	0	0	0	0	4	0				0	267	83		1				1		0	0	0	0	0			0	0	1	0	3	0			0	0	0	0	0	0	164	0				6	0	10	3	
6329	0	0	0	0	0	0	782	14		0		5	4497	56		27		0	0	27	0	5	0	0	0	0			0	2	77	0	11	0			0	2	20	6	0	86	0	50	0	0		3426	451	957	89	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	320	0				0	1218	0		0				0		0	0	0	0	0			4	0	0	0	50	0			0	0	0	0	0	0	0	285				132	15	1032	20	
7072	0	0	0	0	0	0	32	9				0	291	248		0				0		0	0	5	0	0			0	0	7	11	14	0			0	0	0	4	0	0	0	1				0	0	29	0	
7456	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	25	5				3	50	0		16				0		0	0	0	0	0			0	0	3	0	34	0			0	0	0	9	0	0	0	0				0	5	0	0	
8033	0	0	0	0	0	0	10	2				0	216	0		7							0	0	0	0			0	0	1	0	0	0			0	2	0	0	209	0	0	0				0	0	0	5	
8462	0	0	0	0	0	0	3	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	1	5	2	
8631	0	0	0	0	0	0	5	5				0	12	5		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	0	0	
9357	0	0	0	0	0	0	18	18				0	177	177		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9553	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	34	0	0	209	109		0		0	50	0		0		0	0	0	0	0	0	0	0	0			0	0	48	1	0	0			0	0	50	0	0	0	0	17	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
10250	0	0	0	0	0	0	54	26				10	68	3		42				0		0	0	0	0	0			1	1	0	5	0	0			15	0	0	11	0	0	0	0				0	0	7	1	
10849	0	0	0	0	0	0	10	10				0	168	168		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	43	0				0	103	0		0							0	0	0	0			0	0	6	0	0	0			0	0	0	0	59	24	0	0				0	0	44	13	
11640	0	0	0	0	0	0	14	1				13	21	0		19				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
11837	0	0	0	0	0	0	13	8				0	2	0		1							0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	4	1	0	
12030	454	747	0	0	0	0	3437	278				59	1392	174		48				0		26	0	0	0	0			4	0	696	0	220	0			0	0	0	34	216	1000	84	323				106	146	86	154	
12142	0	0	0	0	0	0	51	0				48	124	50		30							0	0	0	0			0	0	0	0	0	0			0	0	23	0	0	0	0	0				0	0	21	3	
12311	489	3	22	538			35191		4864	0	0	591	259685		0	3602	163362	0	0	38	0	12	0	56	9228	2685			21185	3308	2537	1323	3317	523	0	2102	0	9	140	301	1270	1363	415	449	0	0	175	28780	12027	25212	5006	
12647	0	0	0	0	0	0	3	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	4	2	
12656	0	0	0	0	0	0	1	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	8	0	0	0				0	0	0	1	
12946	53	1	0	0	0	0	363	23				59	1259	166		17				17		59	0	0	0	0			0	1	92	2	305	0			198	6	129	2	41	0	22	2				0	0	328	175	
13103	0	0	0	0	0	0	20	0		0		0	802	641		0		0	0	0	0	0	0	0	0	0			0	0	0	0	68	5			0	0	0	0	0	0	0	0	0	0		46	13	42	7	
13251	0	0	0	0	0	0	42	39				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	17	2				3	12	4		6				1		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				1	0	1	3	
14650	0	0	0	0	0	0	15	0				0	55	0		4							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	47	15	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	18	13				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	4	4	
14977	0	0	0	0	0	0	1	1				0	36	27		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	3	0				6	0	0	0	
16551	0	0	0	0	0	0	9	6				0	45	4		0				0		0	0	0	0	0			38	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
16748	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	0	0	13	0	0	990	508		0		41	1802	668		46		0	0	46	0	41	0	0	333	28			0	0	60	30	91	45			0	0	0	37	176	79	48	96	0	0		185	37	210	61	
17259	0	0	0	0	0	0	3	0				3	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	5	1				0	47	14		15				15		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				8	0	10	3	
17978	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	23	1				0	215	125		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	90	17	
18827	0	0	0	0	0	0	70	1				4	87	50		0				0		0	0	0	0	0			0	0	1	1	25	0			0	0	0	0	0	57	0	0				0	0	12	6	
18836	0	0	0	0	0	0	40	0				0	85	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	76	39	
18854	0	0	0	0	0	0	21	10		0		10	39	39		0		0	0	0	0	10	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
19356	0	0	0	0	0	0	2	0				0	197	52		0							0	0	0	0			0	0	0	1	47	69			0	0	0	0	0	0	0	0				19	1	10	0	
19936	65	0	0	0	0	0	17	0				2	237	0		10				0		0	0	0	0	0			0	0	0	0	23	0			0	0	0	14	0	0	129	0				0	0	10	1	
19972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	40	0	0	0	0	0	2	0				0	42	1		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
20633	0	0	0	0	0	0	4	0				3	404	0		348							0	0	0	0			0	0	0	0	30	0			0	0	0	0	20	0	0	0				0	0	6	1	
20857	0	0	0	0	0	0	0	0				0	130	130		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	11	0				0	34	24		0							0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				8	3	2	2	
21359	0	0	0	0	0	0	0	0				0	88	77		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	0	
21658	0	0	0	0	0	0	13	3				4	11	0		1				0		3	0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				0	0	0	6	
22048	0	0	0	0	0	0	23	6				0	60	22		0							0	0	0	0			0	0	1	0	25	0			0	0	0	0	0	0	0	0				6	14	7	2	
22543	0	0	0	0	0	0	98	0				0	11	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	95	0	0				0	0	10	3	
22552	0	0	0	0	0	0	1	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				4	0	0	0	
22730	0	0	0	0	0	0	73	0				0	207	0		0							0	0	30	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	172	73	
23456	0	0	0	0	0	0	163	63				0	89	0		50				50		0	0	0	0	0			2	0	0	0	0	0			0	0	0	100	0	0	0	0				0	0	37	0	
23504	0	0	0	0	0	0	26	24		0		0	536	533		0		0	0	0	0	0	0	0	0	2			0	0	0	0	0	0			0	0	0	0	1	0	0	0	0	0		0	0	2	0	
23643	0	0	0	0	0	0	33	0				0	104	37		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				21	17	46	16	
23755	0	0	0	0	0	0	10	0				0	133	17		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	100	0	0	0				0	1	16	9	
24006	0	0	0	125	0	0	154	21				0	49	31		0				0		0	0	0	0	4			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	18	2	
24378	0	0	0	0	0	0	17	0				0	45	0		0							0	0	0	0			0	0	16	1	45	0			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	172	2				2	1246	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1245	168	
24659	0	0	0	0	0	0	5	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	5	0	0	
24668	0	0	0	0	0	0	59	33				0	4763	3497		0				0		0	0	0	0	0			0	0	0	0	51	0			0	0	0	0	669	14	0	0				0	0	546	12	
24949	0	0	0	0	0	0	152	11				0	57	0		0				0		0	0	0	47	2			1	2	62	1	0	0			0	0	1	1	0	4	0	58				0	0	8	11	
25357	0	0	0	0	0	0	66	0				41	178	0		68				0		0	0	0	0	0			0	0	0	0	48	0			0	0	0	0	0	0	0	0				0	0	62	25	
25647	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26457	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	765	596				66	2709	150		101				0		0	0	0	0	0			0	0	64	0	0	0			0	0	0	26	48	11	2408	0				0	0	2	2	
27070	0	0	0	0	0	0	0	0				0	54	0		0				0		0	0	0	0	0			0	0	0	0	54	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	163	37		0		0	1273	850		0		0	0	0	0	0	0	0	0	2			0	0	43	0	87	28			0	0	0	11	210	1	0	0	0	0		1	2	97	67	
27614	0	0	0	0	0	0	18	0				0	7	0		0				0		0	0	0	0	0			0	0	1	1	0	0			0	0	0	0	0	0	0	0				0	2	7	14	
27847	0	1	0	0	0	0	131	43				0	602	178		0				0		0	0	0	0	0			0	0	66	0	172	0			0	0	87	0	100	3	2	0				30	6	33	12	
28013	0	0	0	0	0	0	399	5		0		4	690	93		0		0	0	0	0	0	0	0	0	0			0	0	2	1	0	0			0	0	0	0	0	356	597	31	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	1	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
29476	0	0	0	0	0	0	0	0				0	19	18		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	106	28				0	540	210		0				0		0	0	0	0	0			28	8	7	0	247	12			0	37	0	2	6	12	0	0				11	3	26	9	
29878	0	0	0	0	0	0	198	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	198	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
30502	0	0	0	0	0	0	72	21				24	120	15		43				0		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	2	0	0				0	3	62	20	
30650	0	0	0	0	0	0	7	7				0	261	261		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0			389347		207	0	0	0	1925606		0	0	3243	0	0	0	0	0	0	0	0	0			1717832	349915	39	40	197	504	373596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203830	39146	
31134	0	0	0	0	0	0	16	2				0	55	40		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	11	14	
31255	0	0	0	0	0	0	183	175		0		0	13	8		5		0	0	0	0	0	0	0	0	0			0	0	0	4	0	0			0	0	0	4	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	53	50				0	57	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	57	3	
31826	62	0	0	0	0	0	128	91		0		0	186	68		1		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1	0	0		18	3	37	33	
31835	0	0	0	7	0	0	37	7				0	59	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				44	10	14	13	
32234	0	0	0	0	0	0	2	0				0	12	0		0							0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	11	2	
32766	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
32971	0	0	0	0	0	0	36	15				0	68	0		0							0	0	0	1			0	0	8	0	10	0			0	0	0	0	0	0	0	0				26	0	32	12	
33147	0	0	0	0	0	0	54	44				2	103	87		0				0		2	0	0	0	0			0	0	1	0	6	0			0	0	0	0	0	0	0	0				1	2	9	5	
33259	0	0	0	0	0	0	7	1				0	1129	1		0				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	1127	0	0	0				0	0	1	0	
33268	0	0	0	0	0	0	2	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	8	2	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	3	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	3	0	0	
33857	0	0	0	0	0	0	222	18		0		143	316	153		99		0	0	99	0	1	0	0	0	0			0	0	47	0	29	0			0	0	0	0	0	0	0	0	0	0		20	8	15	6	
34425	0	0	0	0	0	0	148	0				0	507	0		0				0		0	0	0	0	0			0	0	5	7	250	1			0	0	0	0	0	0	0	0				26	7	230	129	
34434	0	0	0	0	0	0	17	0				0	65	32		0				0		0	0	0	0	0			7	0	0	2	0	0			0	0	0	0	0	0	0	0				9	9	17	6	
34537	0	0	0	0	0	0	1417	920		0		0	4187	2867		0		0	0	0	0	0	0	0	0	12			2	3	167	38	129	20			0	1	1	66	56	18	25	32	0	0		40	21	1047	139	
34555	0	20	0	0	0	0	76	0				54	510	0		472				472		54	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				38	2	0	0	
34742	0	0	0	0	0	0	3	0				0	12	12		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
35057	0	0	0	0	0	0	6	0				0	134	0		0				0		0	0	0	0	0			0	0	3	0	2	20			0	0	0	0	108	0	0	0				0	0	4	3	
35301	0	0	0	0			0		0	0	0	0	19000		0	0	17000	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	4142	0	0	0	3881	2285		0		0	15988	10405		0		0	0	0	0	0	0	0	10	98			0	0	1178	33	809	0			0	0	0	0	599	170	19	113	0	0		0	0	4	4	
35646	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	1	0				0	20	0		0							0	0	0	0			1	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	0	
36456	0	0	243	765	0	0	893	0				121	253	2		0				0		121	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				8	2	0	4	
36933	0	0	0	0	0	0	15	3				0	34	10		0							0	0	4	0			0	0	2	0	20	0			0	0	0	0	0	0	0	0				0	5	0	5	
37051	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
37341	0	0	0	0	0	0	8	0				1	220	108		1				0		1	0	0	0	0			0	0	5	0	94	0			0	0	0	0	0	0	0	0				5	0	12	2	
37435	0	0	0	0	0	0	688	210				0	321	103		0				0		0	0	0	0	5			52	24	51	2	36	0			0	0	0	71	0	54	0	212				43	25	87	34	
37640	0	0	0	5	0	0	218	14		0		169	768	298		326		0	0	0	0	0	0	0	0	0			67	1	1	2	31	7			0	0	0	0	0	0	0	9	0	0		3	8	36	9	
37659	0	0	0	0	0	0	0	0				0	23	11		10				10		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
37949	0	0	0	2	0	0	8	6				0	93	93		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
38740	0	0	0	0	0	0	8	0				5	9	0		8							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				1	1	0	1	
39327	0	0	0	86	0	0	91	0				2	52	0		13				0		0	0	0	0	0			0	0	1	2	26	0			0	0	0	0	0	0	0	0				0	0	13	0	
39756	0	0	0	0	0	0	2	1		0		0	55	49		6		0	0	6	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
40033	6	0	0	0	0	0	0	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
40499	0	0	0	0	0	0	475	218		0		0	2181	1543		0		0	0	0	0	0	0	0	0	29			0	0	144	10	52	0			0	0	0	0	207	1	0	0	0	0		302	38	77	35	
40855	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
41553	0	0	0	0	0	0	18	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	18	
41629	0	0	0	0	0	0	115	0				7	277	0		3							0	0	0	0			8	0	10	2	0	0			0	0	0	0	0	1	3	0				212	75	51	20	
41825	0	0	0	0	0	0	4	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	4	
41955	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
42037	0	0	0	0	0	0	6	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	6	
42354	0	0	0	0	0	0	0	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
