"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	BROKERED DEPS LT 100K GE 250K	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP 100000 - 250000 MAT LE 1 Y	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP 100000 - 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	DEP OTHR TRNS ACCTS INDV PRTNRS CRPS	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
37	7705	0	8107	15417	0	24794	0	0	0	0	0	44393	0	283		23608	3447	4175	12000	0	3063	8937	7571	4037	1429	3858	2943	1403	16687	44110	0	0	432	0	9285	348	0	0	5286	0	0	true								
242	5156	0	788	6914	0	13877	0	0	0	0	0	17195	0	2146		4939	2686	1801	3006	0	1237	1769	1273	660	1253	2146	670	347	13089	15049	0	0	239	0	2265	2151	0	0	1248	2151	0	true								
279	28328	0	0	9936	0	34027	0	0	0	0	0	99565	0	0		30374	2497	12420	19239	0	5187	14052	9818	1317	6040	17634	13591	1101	34027	99565	0	0	4910	0	32615	5751	0	0	19344	4330	0	true								
354	1857	0	193	3055	0	3055	0	0	0	0	0	6095	0	1136		2363	1468	0	2362	0	532	1830	0	0	208	200	0	0	2862	4959	0	0	0	0	408	0	0	0	408	0	0	false								
457	5216	0	346	5916	0	8932	0	0	0	0	0	25953	0	2209		7362	10525	2090	6031	0	1121	4910	996	335	200	1561	746	343	8586	23744	0	0	640	0	2850	0	0	0	1761	0	0	true								
505	153630	0	5126	13692	0	24250	0	0	0	0	0	350174	0	125382		22922	160826	5929	18503	0	7598	10905	3488	931	5676	5816	693	611	19124	224792	0	0	2049	0	9501	3295	0	0	8448	3044	0	true								
1155	631	2	4460	24278	0	115124	0	0	0	0	0	65687	0	1383		33349	10631	11574	19667	0	19342	8196	4413	1398	11553	5375	3305	843	110576	64304	86	0	4529	0	16215	4861	0	0	10312	2445	0	true								
1351	5267	0	10051	17963	0	32982	0	0	0	0	0	102548	0	7289		42031	18222	9449	33105	0	10537	22568	8925	0	10346	17046	9636	0	22931	95259	0	0	3664	0	27263	9765	0	0	20827	6565	0	false								
1454	946	0	11179	186302	0	316247	0	0	0	0	0	338062	1018	28734		46098	230891	26485	28634	0	14960	17281	9425	4432	29956	23811	3869	2491	305068	308310	0	0	8249	0	19680	40447	0	0	17760	10992	0	true								
1557	10956	0	4723	24638	0	34943	0	0	0	0	0	30574	0	2197		9037	3484	1727	6045	0	1904	4141	2027	965	2469	3924	493	211	30220	28377	0	0	0	0	3694	3403	0	0	2989	3403	0	false								
1669	25453	2	19221	50893	0	109519	0	0	0	0	0	102163	0	351		33931	22864	9922	25594	0	9080	17256	5059	2536	4450	8838	5333	1294	90230	101772	66	40	1792	0	15692	4223	0	0	11340	0	0	true								
1829	49436	0	2	105715	0	128861	0	0	45	259	0	200650	0	2653		47971	78676	18243	23387	0	8521	14866	12263	12321	5559	3947	7034	8027	128859	197997	0	0	6847	214	16856	7711	0	0	6424	3082	0	true								
1856	1423	0	556	3982	0	5477	0	0	13495	13495	0	77038	0	314		35086	12745	0	18933	3455	6185	12748	10985	5168	4612	10046	12627	499	4921	36857	0	39867	0	0	24784	3000	0	0	11658	3000	38181	false								
2040	15450	5	440	19449	0	44581	0	0	16713	30466	0	104279	0	5430		28204	54925	5310	15469	9752	4137	11332	10979	1755	656	2555	2335	155	44136	98589	0	260	1100	13753	5096	605	13570	0	2565	303	0	true								
2161	24288	0	778	24301	0	54756	0	0	0	0	0	56066	0	520		11591	6791	7506	10154	0	2964	7190	964	473	1834	10324	1037	200	53978	55546	0	0	0	0	8536	4859	0	0	7299	4859	0	true								
2376	539551	0	22950	24991	0	96350	0	0	27026	302927	0	1880254	26000	200760		329004	589828	78603	210470	19179	58433	154347	79465	36758	113731	169345	86922	51871	73400	1647250	0	6244	27196	275901	305702	116167	275900	0	206986	73692	0	true	7923	23431	42047	297580	260764	315855	82026	
2554	2317	0	177	102	0	5847	0	0	0	0	0	5824	38	553		2970	0	0	2614	0	690	1924	344	12	132	405	0	0	5670	5233	0	0	0	0	537	0	0	0	537	0	0	false								
2732	55915	0	9175	143518	0	201622	0	0	0	0	0	302805	0	11239		37293	99053	13801	29893	0	10353	19540	6081	1319	74138	30761	4076	1569	192447	291566	0	0	4529	0	31106	79438	0	0	26158	78741	0	true								
2750	14098	0	2643	5639	0	14791	0	0	0	0	0	29263	0	5535		9777	759	1524	6642	0	3218	3923	2195	441	1150	1892	1488	100	12148	23384	0	344	104	0	4109	521	0	0	2682	256	0	true								
3177	500287	0	23016	49073	0	75901	0	0	0	0	0	723132	0	160305		115317	43722	42172	83521	0	27414	56107	26211	5585	16261	29868	13463	4214	52885	562580	0	247	9885	0	50985	12821	0	0	34444	11685	0	true	24551	17	28318	0	43722	419440	80838	
3252	15386	0	46056	24263	0	74633	0	0	319	8251	0	76812	2280	20277		16327	12454	5583	10944	224	3634	7310	4261	1122	13622	10445	6603	1975	28577	52775	0	1480	0	7932	18433	14212	6769	0	12843	11224	0	false								
3458	2094	0	3828	4973	0	12598	0	0	0	0	0	17026	0	1892		6688	3361	756	4820	0	972	3848	1691	177	641	2555	1587	100	8770	15134	0	0	101	0	4286	597	0	0	2599	597	0	false								
3720	29798	0	28340	34438	0	103402	0	0	0	0	0	86922	0	7367		23748	5359	6779	22174	0	6827	15466	1421	34	8261	17722	1182	852	75062	79555	0	0	2841	0	16462	11555	0	0	15554	10428	0	false								
3971	102611	0	759	20560	0	40375	0	0	2565	2813	0	518706	0	12968		120923	232530	27554	62513	0	18122	44391	47964	10446	7293	26362	20102	8885	39616	502455	0	3283	9704	248	51892	10750	0	0	28163	5492	3035	true								
4156	20050	0	16616	29612	0	78322	0	0	977	11977	0	105507	0	9529		24637	24876	6063	16015	760	4764	11251	5789	2833	10682	12425	9532	3306	61706	86290	0	9688	2763	11000	31329	4616	9936	0	18995	4112	0	true								
4231	14764	0	10017	20927	0	34370	0	0	0	0	0	67964	0	2271		19389	7426	16908	13576	0	2919	10658	2937	2875	4898	9297	8698	3492	24353	65693	0	0	11055	0	20011	6374	0	0	11102	3092	0	false								
4437	72687	0	2314	81876	0	87948	0	0	131	2210	0	138368	0	9044		23268	15858	11052	11801	97	2335	9466	10473	994	1853	10596	13324	782	85634	129324	0	0	0	2079	21387	5168	1708	0	12057	391	0	true								
4839	25709	0	4775	47783	0	61654	0	0	0	14395	0	205239	0	16006		32836	50756	10220	22291	0	6677	15614	9456	1089	16962	37777	40548	652	56879	148891	0	40342	3548	14395	77654	18285	12231	0	38270	16467	30709	true								
5069	41412	0	0	20494	0	22690	0	0	42973	65656	0	188396	0	643		53466	5399	1128	10951	2505	3037	7914	38175	4340	10799	48886	25841	2593	22690	155798	0	31955	510	22683	65615	22504	7344	0	38330	21355	4615	false								
5135	17670	0	21698	53284	0	101765	0	0	18222	27866	0	231204	0	3617		57026	51350	17703	54751	18222	14611	40140	2275	0	20474	82397	2287	0	80067	227138	0	449	7612	9198	66346	38812	8662	446	64059	38812	100	true								
5210	425525	3	23601	39224	0	71155	0	0	0	790	0	809729	0	74663		162215	128112	54172	96450	0	33503	65059	60032	3621	30430	30628	31113	1706	47551	735066	0	0	10262	790	55562	38315	790	0	30826	30096	0	true	16288	28525	2738	74255	53857	316023	34840	
5461	233685	0	4567	37455	0	49249	0	0	63	18393	0	398912	0	11934		9729	127010	3633	9033	63	3656	5377	552	144	9828	15946	1944	770	44682	386978	0	0	2138	17834	13750	14738	17834	496	11793	13981	0	true								
5751	6932	0	1921	21862	0	43041	0	0	297	4649	0	111399	0	19953		18652	66703	8282	12477	297	5527	6950	5020	1155	4091	6523	5105	3393	41120	89024	0	2422	3666	4352	16561	2551	895	0	9447	1167	0	true								
6039	9787	0	8660	22862	0	32992	0	0	0	0	0	42303	0	821		19490	3176	6132	18570	0	4100	14470	820	100	2692	6650	508	0	24332	41476	0	6	1534	0	8053	1797	0	0	7545	1797	0	false								
6141	3331	12	14336	17952	0	40370	0	0	0	0	0	17535	0	2169		5104	2147	1146	4417	0	1271	3146	665	23	1532	4518	903	0	26022	15366	0	0	415	0	3721	3232	0	0	3349	2701	0	true								
6329	29536	0	13981	121255	0	159318	0	0	0	0	0	297334	0	5399		73446	50747	12866	63271	0	22506	40765	7851	2324	25263	82263	31321	4758	145337	291935	0	0	3953	0	105708	37897	0	0	77877	29649	17009	false								
7009	0	0	0	57837	0	57837	0	0	0	0	0	626206	0	0		0	626206	31	0	0	0	0	0	0	0	0	0	0	57837	626206	0	0	0	0	0	0	0	0	0	0	0	false								
7045	20165	0	12105	22140	0	102040	0	0	0	0	0	72121	0	7540		23373	16191	6306	9983	0	2725	7454	9258	3937	2039	2292	4360	3701	89935	64581	0	0	2031	0	8569	3823	0	0	2912	1357	0	true								
7072	26081	0	0	7110	0	14756	0	0	112	1504	0	118551	0	489		44362	23365	18380	32601	0	7501	25100	10323	1438	3612	9562	10188	1380	14756	117808	0	254	5921	1392	21102	3640	0	0	11180	1994	0	false								
7157	2261	0	2217	9779	0	16016	0	0	0	0	0	28940	13	594		11255	11116	2918	9488	0	2543	6945	1767	0	1147	2164	997	0	13799	28333	0	0	750	0	3785	523	0	0	2788	523	0	false								
7456	23070	0	11030	20099	0	34330	0	0	0	0	0	39626	0	826		11079	0	2245	8363	0	2768	5595	2488	228	1916	2850	611	100	23300	38800	0	0	339	0	4017	1460	0	0	3306	1460	0	true								
7634	5488	0	4109	9218	0	16270	0	0	0	0	0	35860	0	174		14181	1207	4468	12281	0	6527	5819	1496	339	7013	6795	986	190	12161	35437	0	249	2162	0	13128	1856	0	0	12106	1602	249	true								
8033	18180	0	2838	55027	0	81266	0	0	0	0	0	96927	0	942		39266	106	6543	32856	0	8907	23961	5461	937	8320	23270	7124	661	78428	95985	0	0	3234	0	26308	13067	0	0	22179	9410	0	true								
8462	516	0	3206	67870	0	110092	0	0	0	0	0	63074	0	21309		10193	10032	3882	8931	0	4917	4486	790	0	10190	31036	1107	0	106636	41765	250	0	1143	0	14132	28201	0	0	13237	27989	0	true								
8631	17440	0	279	20633	0	26835	0	0	0	0	0	36530	0	1156		9913	2870	2967	6056	0	1714	4342	3104	753	513	3531	1822	441	26556	35374	0	0	996	0	4995	1312	0	0	2732	1311	0	true								
9357	108759	361	424	36960	0	42293	0	0	56	4944	0	340160	6185	0		1230	229265	1075	859	56	635	586	9	0	469	437	0	0	41508	333975	0	0	480	4888	906	0	4888	0	906	0	0	true								
9553	17552	0	8562	21514	0	41574	0	0	0	6707	0	67855	0	6085		18116	11027	6971	14412	0	3416	10996	3704	0	4620	11726	4368	446	33012	59681	0	2089	0	6707	16892	4268	4917	0	12730	3615	0	true								
9807	394704	0	94525	62964	0	119801	0	0	60000	60000	0	1545436	0	250358		157469	745008	59854	113990	60000	9667	104323	37770	5709	84637	84458	45031	34129	25276	1295078	0	0	6002	0	145291	102964	0	0	68598	100497	160558	true	10488	12113	2675	334170	410838	264176	130528	
9955	12086	13	2047	22925	0	43346	0	0	12	4485	0	63501	0	14422		9062	31197	1546	6728	12	2622	4106	2001	333	6642	2904	1400	210	41286	49079	0	0	0	4473	6970	4186	4473	0	6660	2886	0	true								
10250	101815	0	888	18526	0	37240	0	0	0	871	0	284517	0	7210		55626	88041	35301	22480	0	7823	14657	22973	10173	3634	8666	15130	11604	36352	276684	0	623	13378	201	28627	10407	0	670	10693	1607	498	true								
10849	75683	0	1878	7770	0	16221	0	0	0	0	0	209100	0	36503		49646	31347	8569	36736	0	10040	26696	12014	896	11278	25125	15481	540	14342	172597	1	0	1729	0	39518	12906	0	0	27077	9326	0	false								
11145	23103	0	28842	32335	0	90235	0	0	0	0	0	81398	0	6264		17431	21886	7864	8085	0	3270	4815	7320	2026	3590	6821	7134	1432	61238	75134	155	0	3454	0	9856	9121	0	0	4472	5939	0	true								
11275	46035	0	5437	74392	0	102643	0	0	44971	205629	0	1027678	0	93716		194239	555770	31769	135908	44486	38560	97348	55850	2481	65466	102164	61325	2679	97206	928958	0	5004	10749	160658	176773	54861	153762	0	129713	37917	0	true	10269	46517	40420	213200	303129	38085	7950	
11640	164389	1	6762	15301	0	29033	0	0	0	0	0	277376	0	42853		42401	22600	18304	23800	0	10199	13722	10521	7959	11491	13990	12925	9580	21938	234523	332	0	9572	0	29086	18900	0	0	14146	11335	0	false								
11837	4989	0	29441	7891	0	45220	0	0	0	0	0	36222	0	1358		15835	4571	3320	9468	0	2932	6536	3863	2504	3135	4337	2245	1110	15779	34864	0	0	1159	0	9617	1210	0	0	6262	1210	0	true								
12030	28925	0	17821	68299	0	98129	0	0	0	0	0	172174	0	1965		71525	23309	20580	55231	0	18532	36699	13122	3172	11719	25719	9810	1167	80308	170009	0	200	7055	0	41648	6767	0	0	32167	5271	0	false								
12142	23329	0	14070	52445	0	107531	0	0	0	0	0	86198	0	7319		24071	14370	8110	18072	0	11212	12233	625	1	8385	15540	503	0	93461	78879	0	0	1976	0	12625	11803	0	0	11204	10972	0	false								
12179	4958	12	0	3048	0	6584	0	0	0	0	0	22375	0	1001		9309	5265	2087	5719	0	1366	4353	2752	838	124	1413	980	325	6572	21374	0	0	299	0	1582	1260	0	0	536	1001	0	true								
12311	4626710	31	970215	3907553	0	5032243	0	0	5975	2681920	0	48270560	0	3265865		2804413	39773678	669676	1417125	5152	347911	1069215	1228712	158575	372808	309007	332818	51126	4061061	45004695	936	0	94002	2475945	796357	269402	2473719	200000	309625	372190	0	true	423331	868780	2768950	15567642	21172569	662293	3942749	
12647	9247	0	514	18694	0	23833	0	0	0	7052	0	51245	0	3659		10174	15815	3512	7660	0	2436	5224	2514	0	1888	8321	5800	0	23319	47586	0	0	791	0	6300	9709	0	4209	5051	5158	0	false								
12656	1811	0	536	3710	0	5897	0	0	0	0	0	9687	0	1175		3478	1558	890	2606	0	482	2124	870	2	438	1756	437	209	5361	8512	0	0	232	0	2840	0	0	0	2194	0	0	true								
12937	13496	0	0	41681	0	59769	0	0	32	7415	0	103879	0	0		9103	46922	5427	7411	32	2617	4794	1582	110	12613	19313	2169	263	59769	103879	0	0	3399	7383	14730	19628	7383	0	12969	18957	494	true								
12946	57262	5	68518	44200	0	160830	0	0	593	1283	0	941913	0	246278		162727	378553	49819	111997	543	35013	79448	39770	8496	100807	159015	70237	13312	92057	695635	250	0	20373	690	130859	212512	486	0	100766	157296	0	true								
12955	11522	0	2671	29240	0	46922	0	0	0	0	0	71099	0	6674		13581	26608	4815	8877	0	2435	6442	3140	1564	912	3588	11281	3607	44251	64425	0	0	1045	0	16540	2848	0	0	2963	1537	10191	true								
13103	388234	0	106366	62358	0	159437	0	0	24980	24980	0	1090483	0	106806		159683	419426	58700	83978	0	31280	52698	32952	42753	43126	43679	11897	24438	52866	982273	205	1404	17200	0	59783	63357	0	0	34128	52677	0	true	6365	20276	26224	258163	161262	195021	85821	
13251	2322	0	52	5742	0	10911	0	0	0	0	0	25272	0	1037		7390	14740	1545	6757	0	1802	4955	633	0	100	720	0	0	10859	24235	0	0	102	0	820	0	0	0	820	0	0	true								
13457	3532	0	1085	3658	0	8356	0	0	0	0	0	11952	0	1459		2854	3448	1254	2747	0	731	2016	107	0	490	1378	250	0	7271	10493	0	0	0	0	1174	944	0	0	924	944	0	false								
14052	8678	0	1155	12913	0	19482	0	0	0	0	0	29690	0	730		6308	10426	2114	5074	0	1354	3720	1234	0	100	3065	1113	0	18327	28960	0	0	594	0	1780	2498	0	0	1179	1986	0	true								
14155	13386	0	1023	34920	0	67474	0	0	103	28491	0	83433	0	8682		18797	37625	6372	12618	103	3686	8932	4950	1229	2674	4820	4217	1914	66451	74751	0	0	2270	28388	10570	3055	28388	0	6301	982	0	true								
14650	7226	0	3351	10951	0	16608	0	0	0	0	0	13292	0	175		3683	769	1315	3107	0	1665	1637	381	0	898	566	150	0	13257	13117	0	0	368	0	1249	365	0	0	860	365	0	false								
14753	14896	2	565	12173	0	12173	0	0	0	0	0	27764	0	2135		8884	0	3291	8110	0	2418	5692	747	27	1386	1843	755	0	11606	25629	0	0	555	0	3229	755	0	0	2729	500	0	false								
14865	54317	3	16480	145348	0	145348	0	0	682	6552	0	158348	0	20274		28478	52406	11924	16928	583	12498	7015	6222	2743	8246	8400	5024	1477	128865	138074	0	0	3533	5870	20652	2495	5531	0	13846	1045	0	true								
14977	4109	0	0	5421	0	9379	0	0	0	0	0	26821	0	0		9342	1582	2315	7848	0	2921	4928	1488	5	3221	7379	1188	0	9379	26821	0	0	107	0	6596	5192	0	0	5407	5191	0	false								
16551	27074	25	5389	36925	0	66973	0	0	11499	11499	0	131670	53	9891		54048	30058	23950	22929	1000	7990	17948	23330	4780	1499	6783	12038	172	60646	121726	913	0	9633	0	15543	4949	0	0	5405	2877	0	true								
16748	15621	0	1888	19405	0	24675	0	0	0	0	0	40115	0	1889		11661	7297	4164	6285	0	2151	4370	3785	1355	589	2655	1778	514	22787	38226	0	0	1392	0	5286	250	0	0	3244	0	0	false								
16944	8584	0	3637	7982	0	15265	0	0	0	0	0	17387	0	1488		5384	936	826	3443	0	1044	2399	1763	178	564	1415	504	0	11628	15899	0	0	133	0	1972	511	0	0	1979	0	0	true								
16953	5443	0	1788	8796	0	13996	0	0	0	0	0	17754	0	865		6778	2957	438	4618	0	1248	3370	2160	0	100	2173	303	0	12208	16889	0	0	0	0	2576	0	0	0	2273	0	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	81931	0	6401		10716	0	2544	10716	0	10716	0	0	0	71215	0	0	0	0	75530	0	0	1665	0	23632	47583	0	0	23632	47583	0	true								
17147	2520562	0	17838	186566	0	229775	0	0	329706	329706	0	4460775	0	590309		844378	810694	155449	343366	18910	98180	248312	282848	215039	58592	131702	86833	8013	210098	3870466	1839	0	37276	0	206520	78620	0	0	128523	61035	37939	true	113	17009	192976	462619	180852	1307761	1212786	
17259	15160	0	0	6299	0	16530	0	0	0	0	0	33656	0	1945		10711	1694	4838	6866	0	2686	4180	3431	414	1557	2264	2084	186	16530	31711	0	0	1681	0	6091	0	0	0	3821	0	0	false								
17464	134146	0	71232	386569	0	386569	0	0	746	60691	0	1631702	0	95318		112814	1286566	42018	75311	686	25485	49975	28431	8923	13206	41639	37245	6086	315337	1535679	0	705	10007	58673	64875	33301	56729	1272	43744	11083	0	true	178449	130108	6780	714261	445671	122604	11542	
17950	39182	0	36884	56666	0	129092	0	0	83	45558	0	211570	0	28824		24144	88922	8968	17155	83	5784	11400	5830	1130	29453	24300	4141	1428	92208	157121	0	25625	3205	19850	18491	40831	19850	25625	14686	39067	0	true								
17978	52352	0	0	3590	0	28591	0	0	0	0	0	179658	0	1282	855	69930	3382	41989	50780	0	12596	38184	15017	4133	7075	31559	11655	3706	28591	177873	0	503	16868	0	36092	17903	0	0	23709	14925	0	true								
18050	56744	0	35251	146991	0	203567	0	0	0	0	0	224198	0	11521		47644	58612	10702	37970	0	10876	27180	9429	159	13346	32654	15198	0	168316	212677	0	0	2919	0	34450	26748	0	0	24619	21381	0	true								
18135	26520	0	0	71986	0	98238	0	0	228	14347	0	103510	0	750		20134	27296	3751	13645	160	5064	8692	4748	1630	8009	6180	14182	1189	98238	102760	0	0	220	14119	13341	16219	13931	0	8952	5237	0	true								
18377	17993	0	0	0	0	0	0	0	99	99	0	49290	0	638		20106	0	5762	8039	0	1729	6310	7796	4271	640	2550	6111	1890	0	44434	0	4218	1843	0	9964	1227	0	0	2677	513	0	true								
18827	272437	0	49258	251089	0	410233	0	0	0	0	0	459231	0	29741		76071	78452	22172	42354	0	12520	29839	21169	12543	4770	13956	7296	6248	359644	429466	1331	24	3828	0	20322	11948	0	0	10632	8094	0	true								
18836	13691	0	1434	24783	0	37716	0	0	252	2587	0	94578	0	2301		42594	11763	13862	21799	0	11725	12583	13481	4805	6497	8532	7783	3718	36282	92072	0	205	4368	2335	22657	3873	650	0	11780	2548	0	true								
18854	43022	0	13137	158207	0	190272	0	0	1654	58934	0	247064	0	26249		36142	14920	3319	25812	1567	6182	21284	7884	792	32284	105430	14335	931	177135	169914	0	50901	1059	57280	104456	48524	29766	0	62165	44519	50901	true								
19356	11592	0	3635	15386	0	28140	0	0	99	5452	0	41899	0	7371		13977	5904	1871	10266	0	2918	7377	2998	684	3153	5541	1531	201	24453	32934	52	1594	0	3863	8058	2368	3365	1490	6578	2116	0	false								
19730	466021	0	13242	405443	0	473225	0	0	81382	82873	0	1725987	0	170705		261380	772807	47360	206978	77068	49586	158770	43499	9525	76252	98213	42089	9225	458011	1554918	1972	364	10824	1491	113046	112733	1491	0	81826	92390	0	true	193641	28849	235521	262221	510585	434382	31638	
19936	13476	0	25978	47560	0	114972	0	0	0	0	0	112473	0	7318		23092	40720	9812	17796	0	5349	12469	2496	2778	7045	20628	3032	4480	88994	105155	0	0	4515	0	28933	6252	0	0	22985	4688	0	true								
19972	77787	0	0	0	0	0	0	0	0	0	0	77787	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	77787	0	0	0	0	0	0	0	0	0	0	0	false								
20053	9483	0	939	17951	0	27635	0	0	3857	6770	0	47235	0	3702		21085	3196	7074	8393	0	2664	6369	9110	2942	3719	1764	6997	993	26696	43533	0	0	720	2913	10695	2778	0	2413	2705	0	3969	true								
20512	18261	0	1955	20197	0	30470	0	0	198	1941	0	49382	0	1908		12014	10042	4833	5035	198	1514	3521	3966	3013	1640	3712	3098	616	28515	43498	0	3976	1358	1743	6518	2548	947	0	3270	1932	0	true								
20633	70232	0	20128	33130	0	74236	0	0	0	6238	0	183057	0	951		40804	37691	13680	16205	0	4578	11627	16105	8494	2857	10595	20185	693	54103	182106	5	0	3377	0	28461	5869	0	0	10924	2527	0	false								
20857	7921	0	7575	149370	0	180760	0	0	0	9978	0	68931	0	13080		5803	39909	1532	4505	0	1168	3337	1289	9	1099	3151	10948	100	173185	55851	0	0	0	774	5553	9745	0	0	3739	511	0	true								
21256	1054	0	2127	2883	0	5471	0	0	0	0	0	4530	0	445		1277	934	1760	923	0	472	451	201	153	1264	0	0	0	3344	4085	0	0	1164	0	1264	0	0	0	1264	0	0	true								
21359	10304	0	1515	10563	0	18110	0	0	0	0	0	26354	0	1845		4947	6985	3327	4331	0	1093	3238	552	64	1121	2353	644	0	16595	24509	0	0	0	0	3867	251	0	0	3223	251	0	true								
21630	20844	0	2217	23147	0	33440	0	0	0	0	0	63550	0	4547		11990	11061	2545	10255	0	2586	7669	1691	44	4165	14656	834	0	31223	59003	0	0	1011	0	9243	10412	0	0	8409	10412	0	true								
21658	19738	2	4599	17468	0	54945	0	0	0	0	0	86667	0	1798		38714	11782	16532	21571	0	6725	14846	12838	4305	1853	6006	7104	1470	50344	84869	0	0	4897	0	12654	3779	0	0	5508	2351	0	true								
22048	19976	0	23783	37246	0	90948	0	0	36	4003	0	74014	0	3464		26028	0	7233	19604	36	5765	13952	6117	194	8569	11896	7235	310	67165	70550	0	0	3048	3967	21214	6796	3967	0	12617	3891	0	true								
22543	11125	1	15434	19093	0	58033	0	0	0	0	0	27184	0	871		8501	3544	3825	5835	0	1968	3867	1938	728	208	2171	1134	501	42598	26313	0	0	1392	0	3260	754	0	0	2127	252	0	true								
22552	13914	0	2470	12783	0	27469	0	0	1500	1500	0	47890	0	3659		16915	3703	3317	12032	500	3652	8380	4828	55	3059	4256	5043	1000	24999	43932	0	299	0	0	11226	2132	0	0	6457	858	3965	true								
22730	110	0	7398	47389	0	74377	0	0	0	0	0	69940	0	3831		16209	47292	3319	7533	0	3678	5028	5583	1919	1835	2555	1364	575	66979	66109	0	0	221	0	4842	1487	0	0	2268	1487	0	true								
22936	10805	0	3436	42045	0	61377	0	0	0	0	0	88173	0	1084		27069	34379	8015	18548	0	5151	13397	8521	0	3313	6262	6345	0	57941	87089	0	0	1779	0	14705	1215	0	0	8885	690	0	true								
23045	3186	0	635	2167	0	12211	0	0	0	0	0	27246	0	5037		1758	17801	821	1543	0	784	759	177	38	1559	1816	550	575	11576	22209	0	0	539	0	2570	1930	0	0	1445	1930	0	false								
23456	11203	0	2126	10993	0	37742	0	0	0	0	0	52193	0	8452		21996	7230	7181	11549	0	3377	8172	6399	4048	300	6810	3046	1608	35568	43741	48	0	2826	0	6550	5214	0	0	2403	4707	0	true								
23504	706467	0	21902	238087	0	260630	0	0	670	18588	0	1579379	0	277783		54829	733684	19840	30716	546	11595	19285	17236	6713	22630	22839	29195	9734	238728	1301596	0	0	7307	17918	56252	28146	17918	0	30190	15279	0	true	36750	3537	198440	243647	270908	304448	351522	
23643	12579	0	11917	34076	0	73859	0	0	0	0	0	97346	0	8593		35961	2346	7605	27848	0	8390	19458	8109	4	10000	23686	10826	1948	61942	88653	0	100	2534	0	24828	21632	0	0	17568	16118	0	false								
23755	50360	0	4462	33578	0	71454	0	0	0	0	0	95277	99	11676		15271	17176	7382	9370	0	3781	5589	3965	1936	2552	5361	2642	1915	66992	83252	0	250	1746	0	7334	5136	0	0	4575	3337	0	false								
24006	460530	1	6552	90934	0	161475	0	0	0	0	0	699526	0	24393		145710	11177	54250	76575	0	22174	54401	42319	26816	11340	25789	25262	19718	154922	675133	0	0	11706	0	58116	23993	0	0	29604	7525	0	false								
