"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
2750	14199	0	2369	6319	0	16936	0	0	0	0	0	30794	0	5707		10334	754	1591	6710	0	2701	4434	2903	296	1784	2750	972	0	14567	24548	0	539	103	0	4590	916	0	0	3870	664	0	true				0	0	0	0	
3177	481631	0	22143	33841	0	74944	0	0	0	0	0	714583	0	145798		120001	43234	47141	81007	0	26303	54704	33430	5564	12748	31161	22927	2881	52801	568538	0	247	16831	0	53880	15837	0	0	33308	10601	0	true	9576	15978	27247	0	43234	427141	54490	
3252	13467	0	370	21701	0	61217	0	0	353	17347	0	81460	0	9400		18225	14291	5751	11969	258	3705	8264	4412	1845	17024	9001	7166	2286	60847	67352	0	4708	0	16994	21835	13642	14441	0	14832	11088	0	true								
3458	1937	0	3717	4074	0	11389	0	0	0	0	0	16168	0	1752		6913	3347	728	4916	0	1022	3894	1644	353	557	2448	835	131	7672	14416	0	0	105	0	3671	300	0	0	3005	0	0	false								
3720	29852	0	25682	30804	0	93195	0	0	0	0	0	91091	0	8467		25249	5174	7216	23531	0	6987	16683	1503	76	9823	19829	814	350	67513	82624	0	0	3081	0	16557	14259	0	0	15743	13909	0	false								
3971	97254	0	829	19383	0	38422	0	0	0	0	0	509364	0	12736		130518	219359	29307	76776	0	18655	58121	42523	11219	9592	27136	17677	7828	37593	496080	0	548	10303	0	52219	10014	0	0	29901	6827	548	true								
4156	19182	0	16398	28314	0	74864	0	0	1598	14586	0	98618	0	7881		26603	24066	6491	17654	1598	4369	13285	6143	2806	11888	9421	5350	2108	58466	89339	0	1398	3006	12988	25711	3056	12988	0	19684	1625	0	true								
4231	14720	0	6773	20238	0	30316	0	0	0	0	0	71579	0	4704		20577	10019	16987	13467	0	2948	10520	4534	2575	4861	8971	8279	4151	23543	66875	0	0	11213	0	19834	6428	0	0	12408	1424	665	false								
4437	68487	0	3815	23380	0	65168	0	0	418	3071	0	139347	0	8562		26410	16396	10990	12561	348	3187	9374	10694	3155	1654	9331	10380	6689	61353	130785	0	0	0	2653	22724	5330	1820	0	9775	1029	0	true				0	0	0	0	
4839	25196	0	2079	48296	0	60969	0	0	3573	13984	0	209616	0	14666		41222	52712	11933	33844	3573	6439	27405	7072	306	14911	37008	35974	2592	58890	165088	0	29862	4585	10411	73594	16891	5593	0	36636	15283	40277	true								
5069	44022	0	0	19714	0	21987	0	0	43465	66237	0	200902	0	248		52056	9706	1045	17483	7946	3419	14064	30281	4292	11711	46144	31437	5826	21987	166508	0	34146	519	22772	68271	26847	8412	0	37419	20436	8688	false								
5135	15556	0	17940	45648	0	88521	0	0	5304	20751	0	220551	0	3919		59275	48156	17261	56121	5304	16105	40016	3154	0	19150	69935	8479	0	70581	194041	0	22591	7133	13709	73446	24118	8979	1738	65941	23144	1590	true								
5210	373952	12	32504	62624	0	97301	0	0	16	1389	0	724127	0	41342		162961	114896	54481	95140	16	29086	68548	60729	4598	15540	27628	26346	2804	64785	682785	0	0	9639	1373	52301	20017	1373	0	27665	15503	0	true	34164	26748	3873	76326	38570	277903	54707	
5461	213641	0	4162	35766	0	46261	0	0	218	25695	0	391253	0	11432		10866	133242	4019	10090	218	3971	6119	687	89	14497	16367	2023	617	42099	379821	0	0	1952	24479	14165	19339	24479	998	12126	18738	0	true								
5751	6276	2	1693	21122	0	42517	0	0	496	4049	0	112214	0	21030		20488	66873	7728	13985	199	5663	8322	5696	807	4505	6528	5982	1562	40822	89546	0	1638	3074	3553	17241	1336	2659	0	10332	701	0	true								
6039	8671	0	5434	20794	0	30385	0	0	0	0	0	47596	0	820		20160	5074	6601	19752	0	4288	15464	373	35	2838	10398	455	0	24951	46770	0	6	1817	0	12411	1280	0	0	11956	1280	0	false								
6141	2937	11	10966	16723	0	36880	0	0	0	0	0	18447	0	1907		5471	1830	1141	4640	0	1308	3332	761	71	1581	6315	313	0	25903	16540	0	0	411	0	3817	4392	0	0	3504	4392	0	true								
6329	25522	0	7785	106642	0	147430	0	0	0	0	0	287432	0	6696		76428	45744	13063	66049	0	24176	41873	7415	2964	23759	86381	22353	7245	139645	280736	0	0	3535	0	103654	36084	0	0	78308	31832	13128	false								
7009	0	0	0	66964	0	66964	0	0	0	0	0	518149	0	0		0	518149	27	0	0	0	0	0	0	0	0	0	0	66964	518149	0	0	0	0	0	0	0	0	0	0	0	false								
7045	17733	0	13720	21860	0	93465	0	0	0	0	0	69259	0	7611		24745	14983	5821	11476	0	3458	8212	8065	5010	2933	2700	2607	3558	79745	61648	0	0	1558	0	8709	3089	0	0	3465	2043	0	true								
7072	24424	0	0	4881	0	11713	0	0	0	0	0	115886	0	0		45767	25018	19334	32819	0	8944	23875	10488	2460	3409	8967	6577	1723	11713	115634	0	252	6586	0	17687	2989	0	0	10174	2201	0	false								
7157	1874	0	1973	7348	0	13974	0	0	0	0	0	28186	13	488		12129	9141	3262	10386	0	3125	7261	1743	0	781	2470	1791	0	12001	27685	0	0	1041	0	4513	529	0	0	3251	0	0	false								
7456	14385	0	7337	17840	0	31635	0	0	0	0	0	31223	0	2167		12100	0	2407	8918	0	2465	6453	3167	15	1607	1623	1357	151	24298	29056	0	0	348	0	3864	874	0	0	2962	268	0	true								
7634	5851	0	4453	9562	0	16731	0	0	0	0	0	37365	0	198		15961	891	4953	14197	0	4261	9936	1291	473	3447	8663	2012	540	12278	36922	0	245	2453	0	13062	1600	0	0	11027	1083	842	true								
8033	11363	0	2761	39242	0	63209	0	0	0	0	0	97925	0	1535		41128	115	6856	35078	0	8993	26085	5228	822	11339	27289	5741	950	60448	92592	0	3798	3523	0	32642	12677	0	0	29600	9028	3798	true								
8462	1888	0	3424	49738	0	87647	0	0	0	0	0	68071	0	20264		11064	10407	4175	9369	0	5032	4950	1082	0	15095	29204	413	0	83973	47807	250	0	1402	0	19698	25014	0	0	17059	27124	0	true								
8631	15158	0	275	14150	0	19811	0	0	0	0	0	35547	0	1250		9990	2777	3032	5982	0	1905	4077	2326	1682	529	4517	1716	860	19536	34297	0	0	1100	0	6022	1600	0	0	3447	1599	0	true								
9357	88470	149	250	36445	0	41617	0	0	314	3576	0	285587	6433	0		1039	195316	626	739	314	631	382	26	0	0	762	0	0	41218	279154	0	0	0	3262	762	0	3262	0	762	0	0	true	3192	1881	36145	0	0	0	0	
9553	16187	0	8977	20523	0	41391	0	0	99	8467	0	69039	0	9165		19785	10741	7073	16253	99	4292	11961	3531	1	4678	14757	2445	446	32414	57395	0	2479	0	8368	18474	3852	7425	0	15583	3852	0	true								
9807	395890	0	74514	46506	0	87807	0	0	60000	60000	0	1547134	0	267039		182084	771233	61520	137205	60000	18892	118313	35670	9209	94884	68878	27394	6771	13293	1280095	0	0	4913	0	84547	113380	0	0	53509	110253	128312	true	1080	6894	5319	353411	417822	272874	123016	
9955	12294	13	1966	23234	0	45275	0	0	45	2735	0	54485	0	10566		9571	25760	1682	7747	45	2346	5401	1467	357	3167	3260	225	208	43296	43919	0	0	0	2690	5360	1500	2690	0	4927	1500	0	true								
10250	95024	0	799	18010	0	36818	0	0	297	4030	0	285504	0	6849		63281	81651	40018	32841	297	10430	22412	18047	12392	8076	12891	11728	12853	36019	278331	0	324	15827	201	31974	13574	0	2862	14114	6853	125	true								
10849	80470	0	10	7677	0	12352	0	0	0	0	0	215933	0	29392		54065	31494	8514	43658	0	15573	28085	9866	542	16925	23015	9276	688	12324	186541	18	0	1511	0	39165	10739	0	0	32315	7625	0	false								
11145	20852	0	24961	25427	0	76330	0	0	0	0	0	79904	0	7497		19109	19065	8086	10351	0	4058	6293	5746	3012	3817	8163	6711	2187	51291	72407	78	0	3594	0	10723	10155	0	0	6910	5070	0	true								
11275	44097	0	6087	71013	0	99689	0	0	5204	126318	0	934552	0	78700		164123	552951	33052	106455	4522	34129	72326	54491	3177	51751	74607	44747	2276	93602	851320	0	4532	10327	121114	127673	45708	119078	0	93500	32858	0	true	11943	43197	38462	133433	376211	37651	3735	
11640	177583	5	7412	15016	0	29096	0	0	0	0	0	299057	0	50897		43738	31615	18144	22582	0	6805	15786	13140	8008	7649	15379	14824	8268	21631	248160	48	0	9415	0	30940	15180	0	0	15094	7933	0	false								
11837	4316	0	28068	7378	0	43261	0	0	0	0	0	38513	0	1321		16992	4321	3660	10506	0	3867	6639	3751	2735	3970	5278	2078	1558	15193	37192	0	0	1305	0	11678	1206	0	0	8346	902	248	true								
12030	27102	0	16618	61475	0	88661	0	0	0	0	0	182467	0	1556		79872	21208	21053	65892	0	18818	47074	11105	2875	12628	29811	9884	1962	72043	180612	0	299	7145	0	47472	6813	0	0	36175	6264	0	false								
12142	23289	0	13270	53718	0	109562	0	0	0	0	0	90804	0	7054		24451	16395	7814	18102	0	10891	12465	1095	0	8065	17995	609	0	96292	83750	0	0	1653	0	14140	12529	0	0	12901	12230	0	false								
12179	4958	10	0	2629	0	5776	0	0	0	0	0	23176	0	1001		9414	5195	2427	6487	0	1542	4945	2175	752	935	1766	230	679	5766	22175	0	0	360	0	2354	1256	0	0	1700	1001	0	true								
12245	16697	0	3378	16514	0	26618	0	0	5847	8315	0	78208	0	10940		27418	18153	6857	15712	1347	4801	10945	5326	6346	3738	6770	4108	1324	23240	66543	0	725	2374	2468	15023	917	1409	0	9591	917	0	true								
12311	4284379	53	885510	4474387	0	5202644	0	0	219478	2073754	0	44697323	0	3068684		3824871	34969345	781484	2417661	218507	721158	1696504	1260162	147047	592446	641280	360839	24163	4315957	41628639	1124	0	119802	1654276	1238951	379777	1651417	200000	767256	466470	0	true	375330	518626	3422001	15088819	17151193	609699	3653192	
12647	7960	0	658	15638	0	20287	0	0	0	14220	0	62689	0	3925		12656	16972	5012	9409	0	2687	6723	3246	0	5304	10380	9417	0	19629	58764	0	0	1648	250	7959	17142	250	6918	6533	9151	0	false								
12656	1822	0	517	3998	0	6199	0	0	0	0	0	10556	0	1158		3792	1298	809	2945	0	590	2356	846	0	379	2638	627	0	5682	9398	0	0	136	0	3644	0	0	0	3017	0	0	true								
12937	10742	0	0	42586	0	58634	0	0	0	7834	0	104315	0	0		10290	41254	5896	8937	0	2960	5977	1187	166	14963	23626	3440	0	58634	104315	0	0	0	7834	17277	24752	134	7700	14584	23293	1000	true								
12946	40806	22	63690	27785	0	102782	0	0	597	1556	0	631145	0	128096		117479	211881	33511	83118	597	26383	58138	28618	4340	63734	140387	49639	7219	39070	503049	0	0	13997	959	93331	167648	959	0	77835	125953	0	true								
12955	8971	0	1532	30885	0	46928	0	0	0	0	0	72228	0	5729		15301	28782	5530	9960	0	2793	7167	4652	689	1219	5194	4079	8682	45396	66499	0	0	1653	0	15854	3320	0	0	4074	2339	8262	false								
13103	349005	0	96344	53994	0	142878	0	0	24980	24980	0	1048685	0	111775		162615	400836	59406	96135	0	34217	61918	36987	29493	53235	46305	22597	14092	46293	934891	241	2019	17616	0	59951	76278	0	0	36639	62901	0	true	6358	19020	20915	239057	161779	181828	53707	
13251	2090	0	66	5598	0	9791	0	0	0	0	0	26287	0	771		8049	15169	1716	7431	0	1792	5639	618	0	100	778	100	0	9725	25516	0	0	342	0	978	0	0	0	878	0	0	true								
13457	3603	0	945	3235	0	7374	0	0	0	0	0	11642	0	1452		2928	2336	1226	2431	0	590	1841	497	0	322	1969	484	0	6429	10190	0	0	0	0	1835	940	0	0	1351	940	0	false								
14052	8335	0	529	10783	0	17268	0	0	0	0	0	31274	0	988		7348	9533	2962	6723	0	1692	5031	625	0	818	4542	697	0	16739	30286	0	0	1193	0	3069	2988	0	0	2833	2527	0	true								
14155	10666	0	770	15164	0	39904	0	0	58	14110	0	83519	0	9251		19201	39082	5800	12492	58	4164	8328	5182	1527	2335	5409	5484	1342	39134	74268	0	0	1678	14052	11502	3068	14052	0	7744	0	0	true								
14650	6196	0	3890	9595	0	15758	0	0	0	0	0	12691	0	168		3665	814	1299	2933	0	1533	1800	332	0	1155	861	0	0	11868	12523	0	0	377	0	1402	614	0	0	1402	614	0	true				0	0	0	0	
14753	15338	0	469	12488	0	12488	0	0	0	0	0	29402	0	2347		9145	0	3628	8444	0	2583	5861	625	76	1495	2824	600	0	12019	27055	0	0	751	0	4166	753	0	0	3566	753	0	false								
14865	44123	3	15497	132804	0	132804	0	0	1220	21900	0	139465	0	19339		30094	43021	11584	19627	1220	13687	8537	5277	2593	10015	8001	3110	1101	117304	120126	0	0	3090	20680	20906	1321	20442	0	16302	1070	0	true								
14977	4298	0	0	5711	0	9866	0	0	0	0	0	28268	0	0		10487	1571	2523	9195	0	3515	5680	1103	190	3493	6686	1731	0	9866	28268	0	0	106	0	6948	4962	0	0	6029	4148	0	false								
16458	81463	0	525	19538	0	31514	0	0	0	0	0	228105	0	8119		25491	97663	10224	14547	0	4096	10451	8540	2404	1999	9470	8908	3111	30759	219986	230	0	4708	0	15335	8153	0	0	7864	3604	0	true								
16551	24571	0	6022	31079	0	66959	0	0	15910	15910	0	140529	50	11301		62241	30337	24590	28618	4411	14092	19077	21099	7973	6477	8217	8150	536	60338	129178	599	0	9158	0	18452	4928	0	0	8315	3668	0	true								
16748	14187	0	1653	17112	0	22406	0	0	0	0	0	35330	0	1889		11040	5407	4568	6435	0	2163	4568	3591	718	100	2243	2229	123	20753	33441	0	0	1755	0	4268	427	0	0	1916	427	0	true								
16944	9205	0	917	7810	0	14646	0	0	0	0	0	20055	0	2135		6466	1117	1410	4502	0	1304	3199	1879	84	394	1767	1107	0	13729	17920	0	0	590	0	2759	509	0	0	1387	774	0	true								
16953	4455	0	1881	10189	0	15346	0	0	0	0	0	16661	0	798		6936	3115	448	5354	0	1780	3574	1582	0	100	1212	843	0	13465	15863	0	0	0	0	2155	0	0	0	1312	0	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	83806	0	6385		11933	0	4925	11933	0	11933	0	0	0	71872	0	0	0	0	77421	0	0	3820	0	25516	46356	0	0	25516	46356	0	true								
17147	2369037	0	55139	91132	0	153498	0	0	199739	199739	0	4149190	0	528611		767789	746571	167724	379763	7267	122161	259315	186978	199335	61602	117066	73200	13925	96683	3620579	1676	0	40691	0	206190	59603	0	0	131774	46893	38224	true	116	682	95885	417910	328661	1254468	1114569	
17259	14354	0	0	6196	0	15385	0	0	0	0	0	35520	0	1913		11314	2522	5047	7936	0	2614	5322	3110	268	1588	3109	2140	493	15385	33607	0	0	1786	0	7330	0	0	0	4697	0	0	false								
17464	53440	0	45039	226034	0	226034	0	0	865	11226	0	936609	0	65386		46465	759382	21876	29818	732	9697	20128	13611	3030	15692	27116	29285	5229	180995	870250	0	973	6829	10361	48655	28667	7628	0	30080	12726	0	true	141176	38009	1810	399404	336044	48149	5291	
17950	36639	0	34310	50766	0	118997	0	0	83	41761	0	199372	0	26314		24106	81493	9047	18977	83	6832	12145	4026	1103	25303	26135	4294	1402	84687	147517	0	25541	3632	16137	17626	39508	16137	25541	14210	37228	0	true	48307	35886	494	0	0	0	0	
17978	51572	0	0	2651	0	25950	0	0	0	0	0	191283	0	755		78193	3695	44259	55393	0	13584	41809	17387	5413	8119	31465	11703	6536	25950	190428	0	100	17600	0	40352	17471	0	0	24791	14793	0	true								
18050	48549	0	29497	121468	0	172502	0	0	0	0	0	202609	0	5902		49754	43708	10992	41973	0	11653	30519	7569	14	16650	25402	18548	0	143005	196707	0	0	2979	0	33006	27594	0	0	24516	17536	0	true								
18135	25067	0	0	63775	0	87082	0	0	273	13505	0	103294	0	494		22367	22605	5091	14071	204	5524	8547	6388	1908	15346	8664	7558	1687	87082	102800	0	0	1335	13232	16293	16962	12995	0	10174	13836	0	true								
18377	19278	0	0	0	0	0	0	0	97	97	0	46833	0	330		19788	0	5702	8752	0	2021	6731	9490	1546	732	3487	2836	712	0	45038	0	1465	1677	0	6269	1498	0	0	2619	1238	0	true								
18827	184116	0	11991	63120	0	118807	0	0	0	0	0	267796	0	25793		47420	11092	13548	21853	0	7289	14805	16313	9013	3875	9694	7885	3714	106816	242003	0	0	0	0	15175	9993	0	0	6121	0	0	true								
18836	11903	0	1588	23303	0	34372	0	0	287	2688	0	96009	0	2478		46274	11702	13449	24287	145	12677	14280	12255	7062	5992	7501	9365	3272	32784	93327	0	204	3517	2401	22871	3259	890	0	10825	1896	0	true								
18854	48669	0	14290	120170	0	144233	0	0	2108	28186	0	235590	0	17577		38335	22936	3719	29012	1940	7644	21368	8891	432	22757	77106	25286	501	129943	179746	0	38267	1184	26078	85799	39851	24828	0	29920	46808	38267	false								
19356	10491	0	3319	14063	0	26018	0	0	99	4952	0	39662	0	4791		15490	4650	2468	11195	99	2535	8733	3671	551	1228	2939	4363	500	22651	33029	48	1842	342	4353	8530	500	743	500	3325	842	0	false								
19730	374527	0	6680	335601	0	382322	0	0	81722	81722	0	1585582	0	149764		285846	713571	51696	210264	61503	50530	162567	60680	12069	82229	88872	30801	9736	375383	1435707	259	111	11548	0	125004	86634	0	0	94137	76664	0	true	189691	22402	163290	267958	445613	341751	32766	
19936	12568	0	25598	44477	0	107954	0	0	0	0	0	111115	0	6083		24443	39995	10430	19833	0	5545	14288	2950	1660	8869	19016	2879	3345	82356	105032	0	0	4893	0	26210	7899	0	0	21555	6330	0	true								
19972	80370	0	0	0	0	0	0	0	0	0	0	80370	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	80370	0	0	0	0	0	0	0	0	0	0	0	false								
20053	10557	0	824	13404	0	19191	0	0	1590	1840	0	44947	0	3604		19916	5145	7347	12019	1590	6727	9332	3746	111	2150	1840	3006	2333	18367	41343	0	0	712	250	8073	1256	0	0	3538	0	3466	true								
20512	16687	0	0	18556	0	28276	0	0	198	2933	0	51910	0	0		13955	8555	5577	6629	0	2280	4349	3636	3690	2168	3894	4223	2429	28276	51910	0	0	1815	2735	8840	3874	496	496	2620	2994	0	true								
20633	69774	0	9749	34483	0	75380	0	0	0	6726	0	190701	0	940		43884	37869	14810	18338	0	4727	13650	15047	10460	3661	11679	16802	7032	65592	189761	39	0	3795	0	31209	7965	0	0	11550	3790	0	true								
20857	6472	0	4629	75476	0	105635	0	0	0	9978	0	101847	0	7121		6999	71195	1519	5355	0	1710	3645	1470	174	1131	4228	11362	460	101006	94726	0	0	0	744	6437	10744	0	0	4102	1257	0	true								
21256	1182	0	2092	2291	0	4897	0	0	0	0	0	4717	0	449		1440	856	1896	500	0	131	370	641	300	100	0	1139	0	2805	4268	0	0	1139	0	1239	0	0	0	100	0	0	true								
21359	4481	0	523	3392	0	4897	0	0	0	0	0	20186	0	1087		3120	9226	2536	2628	0	565	2063	492	0	444	1922	993	0	4374	19099	0	0	0	0	2909	450	0	0	1916	450	0	false								
21630	16719	0	2198	24251	0	32812	0	0	0	0	0	59838	0	6342		11961	9174	2330	10368	0	3151	7217	1495	98	6687	14674	624	0	30614	53496	0	0	952	0	9522	12463	0	0	8898	12463	0	true								
21658	19515	2	4262	17333	0	53169	0	0	0	0	0	89428	0	1965		40608	11789	16160	25176	0	6797	18379	12361	3071	2406	7610	5966	1534	48905	87463	0	0	5295	0	13828	3688	0	0	8502	1514	0	true								
22048	20146	0	27540	29539	0	84772	0	0	0	0	0	75589	0	6518		29118	0	7612	25217	0	6885	18332	3589	312	7003	16673	2649	0	57232	69071	0	0	2936	0	18000	8325	0	0	16357	7149	0	true								
22543	9952	0	23154	18521	0	53629	0	0	0	0	0	28715	0	902		9652	3330	3984	6326	0	2407	3919	2600	726	869	2427	1231	1254	30475	27813	0	0	0	0	4406	1375	0	0	2419	877	0	false								
22552	11896	0	2235	13906	0	27452	0	0	1250	1250	0	42403	0	3299		19063	2419	3631	12280	750	4202	8079	6774	8	1620	3322	4083	0	25203	38807	14	297	0	0	7149	1876	0	0	3836	1106	1198	true								
22730	125	0	6778	39132	0	57313	0	0	0	0	0	65627	0	1792		17960	40111	3796	10500	0	5219	6221	4558	1961	2164	2108	2078	1082	50535	63835	0	0	588	0	5955	1477	0	0	3474	798	0	true								
22936	10160	0	3788	39765	0	59102	0	0	0	0	0	95121	0	883		31009	36280	9573	24413	0	5536	18877	6596	0	2652	9297	5723	0	55314	94238	0	0	2307	0	15909	1763	0	0	10731	1218	0	true								
23045	2855	0	445	2022	0	12271	0	0	0	0	0	26479	0	4781		1727	16809	955	913	0	305	608	485	329	2137	2098	252	602	11826	21698	0	0	564	0	2692	2397	0	0	1837	2398	0	false								
