"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																							0	6882	0		19627			3660	0	0	0	35512	0	0	0	2519	0	0	12593	74	113	325	137	1870	0	3302	9104	3132	8445	7864	1006								0	0		0	0	0	152	0	1448	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3							0	394	0	0	0	0	0			0	0	0	0			0	0	827			0	0	0		
1669																																																																							0	224	138		2017			5710	0	0	2681	79869	0	0	0	42519	1461	25803	7783	70	619	1274	1271	17609	21611	3477	6393	7492	6753	12064	1152								0	0			0	0	1723	289	9466	1319			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	88							0	6466	0	0	0	0	0			0	0	0				0	0	5768			0	0	0		
1829																																																																							0	0	11463	0	0	14856	0	14856	8468	0	274	262605	377	22255	0	93843	10300	17093	33230	1510	3097	3948	7258	43092	34269	21104	7519	36138	28929	49770	21643		0	0	0		0	0	780	627	0		0	0	1052	949	36392	61395	0	22255	0			0	526																							0	0	0	0	0	0	0	0	0	0	0	0		17500	34	0	34							0	25	0	0	0	1579	0	0	0	0	0	0	0			0	0	269			0	0	0		
1856																																																																							0	5340	0		349			46840	0	0	0	60136	3	0	0	1311	82	916	1601	1	8	85	586	568	63	826	769	16104	22331	18590	196								0	0			0	0	0	4924	106	619			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1							0	288	0	0	0	0	0			0	0	0				0	0	279			0	0	0		
2040																																																																							0	3607	9010		2744			10555	1610	0	0	114480	0	0	0	22366	715	1635	51672	4032	4279	10461	1626	298	627	24100	19261	25331	10888	8907	1900								4	0			0	0	1221	3810	29294	28024			0			263	0																							0	0	0	0	0	0	0	0	0	0	0	0		25607		0	12							0	235	0	0	0	4286	0			1	0	0				0	1	1273			0	531	0		
2161																																																																							0	44	0		4513			15502	0	0	0	63594	0	0	0	31675	85	20033	19425	1404	9187	4413	5643	7620	3390	3025	5809	7104	9237	6618	67								289	0			0	0	292	0	2073	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	24							0	4429	0	0	0	0	0			0	0	0	0			0	0	4668			0	0	0		
2376																																																																							0	0	684292	0	0	10712	0	10712	6384	0	0	1993408	0	0	8630	154788	9899	25102	76676	3765	9278	15039	8159	42214	71760	65508	35942	97347	162668	1213189	250202		0	0	0		0	0	0	0	0		0	0	23930	24782	68506	1003821	0	0	0			379	4365																							0	0	0	0	0	0	0	0	0	0	0	0		1547318	0	0	0							0	0	0	0	0	0	4712	0	0	0	0	0	0			0	0	6294			0	0	0		
2554																																																																							0	1448	0		1175			1110	0	0	1	4809	0	0	0	424	16	175	736	68	131	0	88	23	114	2955	82	655	531	162	0								0	0			0	0	0	0	142	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	116							0	208	0	0	0	0	0			0	0	0	0			0	0	169			0	0	0		
2732																																																																							0	147	74465	0	0	34778	0	34778	6291	0	0	347730	203	5256	0	32624	604	13774	68373	7832	2169	6074	633	580	14409	61920	36129	85779	28364	9138	78809		0	0	0		0	0	0	0	0		0	0	0	9510	90073	91745	0	5256	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	163	0	163							0	1815	0	0	0	0	216	0	0	0	0	0	0			0	0	462			0	0	0		
2750																																																																							0	7152	418		20533			2861	32	0	732	37577	0	0	0	2075	132	250	18397	769	194	797	315	0	0	14072	6191	6031	5150	482	158								0	94			0	0	354	0	640	1150			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10932		0	13							0	789	0	0	0	0	0			0	0	0	0			0	0	602			0	0	0		
3177																																																																							0	0	3990	0	0	5872	0	5872	32098	0	0	705058	0	0	0	546318	15224	49892	24803	1628	4915	17464	18718	107671	392062	32232	19698	37994	29134	18237	20752		0	0	0		0	0	0	8	0		0	0	14499	8447	45726	32017	0	0	0			1504	2657																							0	0	0	0	0	0	0	0	0	0	0	0		375225	0	0	0							0	8	0	0	0	0	0	0	0	0	0	0	0			0	0	851			0	0	0		
3252																																																																							46	18538	0		39062			12013	0	0	4524	87685	0	83	0	587	0	301	0	31	286	119	44	86	0	16066	54752	7666	5934	1514	6								0	0			0	0	0	414	0	6855			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		25012		0	18							0	2008	0	0	0	0	0			0	0	0	0			0	0	3537			0	0	0		
3458																																																																							0	4501	359		1120			3118	0	0	156	14937	0	0	0	3092	18	0	3817	66	614	1488	683	69	172	1809	2349	4082	1965	1051	167								0	0			0	0	0	0	664	958			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	494	0	0	0	0	0			0	0	0	0			0	0	457			0	167	0		
3720																																																																							138	7578	230		6743			13713	3112	0	5904	126240	0	0	1760	26422	996	1007	31613	2285	2996	7863	9905	2001	1116	13073	15365	22316	42739	4302	1150								0	248			0	0	1693	8312	23669	20996			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		20626		0	173							0	2963	0	0	0	0	0			0	0	0	0			0	0	3350			0	0	0		
3971																																																																							0	25681	16718	0	29182	27999	0	27999	29072	0	38	424743	0	30270	0	121573	6625	24529	86484	7406	21468	24877	27942	12013	20667	21466	53654	94094	91689	30754	1586		0	0	0		0	0	0	578	0		0	0	772	29551	32044	41137	0	30270	0			16244	1774																							0	0	0	0	0	0	0	0	0	0	0	0		64215	13	10	13							0	316	234	1019	0	0	0	0	0	0	0	0	0			0	0	33164			0	0	0		
4156																																																																							0	15764	8993		9909			12477	1870	0	0	123312	0	895	0	31528	1124	304	23733	396	2120	5451	2199	19955	1211	8599	19573	21164	24203	16252	1461								0	0			0	0	2247	883	6886	28933			0			270	0																							0	0	0	0	0	0	0	0	0	0	0	0		37897		0	0							0	894	0	24	0	0	0			4	0	0	0			0	4	909			0	0	0		
4231																																																																							0	12266	0		634			4186	0	0	325	66645	0	0	0	12537	0	0	25796	484	2755	7995	855	244	0	4289	19139	22330	3106	541	0								0	0			0	0	240	1860	9310	19181			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	24							0	1303	0	0	0	0	0			0	0	0				0	0	4779			0	0	0		
4437																																																																							0	6994	544		853			8607	7199	0	323	136569	172	0	214	49708	3796	37261	26463	5156	9832	21000	7161	3149	1393	35954	7238	21610	8203	3940	208								0	2151			0	0	0	13381	30599	7422			0			790	81																							0	0	0	0	0	0	0	0	0	0	0	0		129103		0	476							0	990	0	2458	0	510	476			253	0	0				0	0	3698			0	329	0		
4839																																																																							0	70	50619	0	0	10556	0	10556	5052	0	0	236945	0	0	0	28263	1795	5025	96987	5983	7065	9697	4781	551	0	36075	49942	62923	51006	4317	0		0	0	0		0	0	0	354	0		0	0	1680	13914	82517	40222	0	0	0			834	112																							0	0	0	0	0	0	0	0	0	0	0	0		68868	518	0	518							0	185	0	0	1536	1260	407	0	0	0	0	0	0			0	0	1200			0	0	0		
5005																																																																							0	0	10140	0	0	2316	0	2316	4510	0	0	184056	0	0	0	99351	3283	26490	6515	3221	9359	11773	11163	10184	51469	11128	7722	18193	37736	8774	1018		0	0	0		0	0	0	54	0		0	0	1850	1187	33386	27865	0	0	0			0	590																							0	0	0	0	0	0	0	0	0	0	0	0		81463	42	0	42							0	2	946	0	0	2135	0	465	0	0	0	0	0			0	0	70			0	465	0		
5069																																																																							0	0	9338	0	0	1860	0	1860	3225	0	0	319176	1241	0	0	25964	596	7625	191703	0	2483	15337	2500	0	0	62792	130098	27739	52732	7992	0		0	0	0		0	0	0	0	15000		0	0	7700	27485	208292	35957	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		159460	0	0	0							0	0	0	0	0	738	1650	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																							0	70365	2271	0	53054	26606	0	26606	0	0	0	271814	0	0	0	52475	1615	21616	170916	8464	18152	22758	896	1931	194	39259	106158	57872	7430	5470	2283		0	0	0		0	0	507	0	0		0	0	2311	10311	29136	13125	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		44951	0	0	0							0	3748	0	0	0	0	0	0	0	0	0	0	0			0	0	6290			0	0	0		
5210																																																																							0	17960	33487	0	2472	34135	0	34135	52173	0	9881	693846	0	0	0	291233	28444	104450	41770	19742	25300	31292	33490	88478	91824	90346	71754	83681	82908	41589	25711		0	0	0		0	0	0	4752	0		0	0	3929	16384	91494	92033	0	0	0			327	687																							0	0	0	0	0	0	0	0	0	0	0	0		97500	4522	0	4522							0	725	0	0	0	0	4549	0	0	0	0	0	0			0	0	10222			0	0	0		
5331																																																																							0	0	58939	134	0	5785	0	5785	8429	0	0	132690	105	0	832	18137	421	1634	26490	904	930	8707	4672	446	2144	12817	19332	36333	31508	10368	0		0	0	0		0	0	0	83	0		0	0	312	9708	7525	23020	0	0	0			152	0																							0	0	0	0	0	0	0	0	0	0	0	0		40000	51	0	185							0	0	0	0	295	0	0	0	0	0	0	0	0			0	0	251			0	0	0		
5461																																																																							0	12538	5914	0	6690	42371	0	42371	15279	0	1800	330099	200	0	29150	28724	1831	2841	88912	0	2632	3900	15643	1463	1235	3814	82481	37465	133743	32997	305		0	0	0		0	0	0	243	0		0	0	0	13036	89924	90599	0	0	0			143	1351																							0	0	0	0	0	0	0	0	0	0	0	0		98638	14962	0	14962							0	569	0	0	0	316	0	0	0	0	0	0	0			0	0	5819			0	0	0		
5751																																																																							0	8010	330		21202			5688	0	0	714	53594	0	1197	0	10512	0	1311	10145	135	121	817	478	5143	3809	9512	2249	7398	7906	13429	1662								0	9			0	0	0	569	969	154			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		10008		0	3							0	1923	0	0	0	0	0			0	0	0	0			0	0	2314			0	0	0		
6039																																																																							0	5933	0		3782			8090	0	0	264	51786	25	0	0	6081	523	662	15249	527	1616	1259	988	1637	39	7258	10175	6517	7513	6088	1698								549	85			0	0	132	1523	3674	17772			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	227							0	1647	0	0	0	0	0			0	0	0	0			0	0	1529			0	0	0		
