"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
3458																																							5898	2553	0	2611	8124	0	311	75	414	34114	26657	184	30691	0	364	0	0	0	3423	100	34114	0	0	2168	0	0	1101	0	3374	23283			0	14492	14128	54	0	0	0	3850	3423	
3720																																							20785	5889	0	1380	36319	0	5244	599	5899	204303	171949	1633	174743	0	1545	0	0	0	29560	2400	204303	0	0	15664	0	0	10800	395	28727	143222			0	129338	127793	696	0	0	0	1161	29560	
3971																																							68921	5775	2154	0	84831	0	15392	5620	29710	680387	539302	16109	575549	0	13832	12142	20138	0	104838	2	680387	0	0	-72118	0	0	176276	13313	62374	476928			0	454031	440199	678	2330	0	0	0	104838	
4156																																							3494	7075	0	0	51187	0	7000	225	7287	210558	175544	689	189053	0	1722	1783	10000	0	21505	1200	210558	0	0	12813	0	0	6657	560	31113	144431			0	124824	123102	835	8845	0	0	2820	21505	
4231																																							0	22211	0	0	34775	0	938	1787	909	121055	105895	326	106221	0	802	0	0	0	14834	500	121055	0	0	2082	0	0	12100	0	17190	88705			0	61237	60435	152	0	0	0	0	14834	
4437																																							16667	7575	0	0	93952	0	5173	615	7432	259780	226124	999	232267	0	2971	0	2734	0	27513	963	259780	0	0	21229	0	0	3750	0	25605	200519			0	131337	128366	1571	0	0	0	2410	27513	
4839																																							1475	7857	0	0	76120	173	5772	5672	3296	339146	277002	1536	304743	0	4877	0	19000	0	34403	1875	339146	0	0	18895	0	0	12929	0	44096	232906			0	230258	225381	704	13400	0	0	7205	34403	
5005																																							12291	3291	1891	22791	63894	0	7517	0	20206	330714	243400	4384	296962	0	294	0	49178	0	33752	0	330714	0	0	1299	0	0	32000	0	38788	204612			0	196938	196644	453	2189	0	0	0	33752	
5069																																							27648	1996	0	0	34613	0	18267	17163	6428	412673	272386	3228	275614	0	15000	0	0	0	137059	4500	412673	0	0	124949	0	0	4129	0	11833	260553			0	321558	306558	3481	0	0	0	0	137059	
5135																																							70675	3707	0	0	26618	0	4989	986	11065	366303	307482	1307	323830	0	3775	1042	15041	0	42473	651	366303	0	0	18379	0	0	23349	0	56052	251430			0	250996	247221	94	0	0	0	0	42473	
5210																																							32307	19078	0	50159	165010	2106	15027	4247	48976	1034908	836820	6810	948933	0	16825	0	58000	0	85975	4798	1034908	0	0	76035	0	0	5455	6687	54720	782100			0	708136	691311	-313	0	0	0	47303	85975	
5461																																							54035	14073	0	0	99684	685	11011	1943	9805	501225	437103	3207	455310	0	6209	0	15000	0	45915	2059	501225	0	0	38785	0	0	4241	0	147915	289188			0	316198	309989	830	0	0	0	0	45915	
5751																																							6823	3125	654	0	64995	0	2246	0	6137	202659	173744	1319	175063	0	676	1089	0	0	27596	600	202659	0	0	16263	0	0	8752	0	21188	152556			0	112084	111408	1981	6182	0	0	0	27596	
6039																																							18031	1666	0	0	4970	0	1310	2794	2348	82330	73432	157	73589	0	1297	0	0	0	8741	469	82330	0	0	2637	0	0	5600	0	19471	53961			0	51908	50611	35	600	0	0	0	8741	
6141																																							0	6778	0	19421	0	0	175	65	494	56670	51431	29	51460	0	449	0	0	0	5210	400	56670	0	0	710	0	0	4100	0	19965	31466			0	22136	21687	0	8050	0	0	0	5210	
6329																																							26450	14499	0	0	39099	0	15396	13201	15547	432392	397441	1810	399251	0	8412	0	0	0	33141	2600	432392	0	0	10133	0	0	20000	0	116757	280684			0	310696	302284	408	5916	0	0	0	33141	
7009																																							5843	279	0	0	454975	0	556	0	12682	738276	672243	13611	685854	0	0	0	0	0	52422	500	738276	0	0	49959	0	0	553	0	245312	426931			0	263941	263941	1410	0	0	0	0	52422	
7045																																							17863	2260	0	0	82228	0	1524	240	2159	179787	161233	1066	162299	0	999	0	0	0	17488	100	179787	0	0	13720	0	0	2325	0	22043	139190			0	74512	73513	1343	0	0	0	0	17488	
7072																																							2902	2774	1311	6183	8896	108	4240	2173	8617	170939	126275	3985	138260	0	1556	11	8000	0	32679	0	170939	0	0	32752	0	0	0	0	4789	121486			0	129848	128292	-73	5432	0	0	0	32679	
7157																																							0	677	0	0	21541	0	158	29	498	46390	41619	216	41835	0	333	0	0	0	4555	200	46390	0	0	4112	0	0	200	0	6097	35522			0	22996	22663	43	824	0	0	0	4555	
7456																																							7595	2402	0	6295	14478	0	544	0	928	69580	64144	60	64204	0	412	0	0	0	5376	400	69580	0	0	1008	0	0	3600	0	22311	41833			0	37750	37338	368	0	0	0	0	5376	
7634																																							9822	3022	0	8	5830	0	538	531	518	58909	52543	101	52644	0	1134	0	0	0	6265	200	58909	0	0	-2106	0	0	8060	0	5983	46560			0	39774	38640	111	0	0	0	0	6265	
8033																																							11673	2768	0	0	10501	0	2751	950	3708	181398	146553	1668	163653	0	1022	0	15432	0	17745	774	181398	0	0	12344	0	0	4476	0	31699	114854			0	148694	147672	151	1375	0	0	0	17745	
8462																																							28153	22343	0	0	84407	0	388	0	827	182260	165029	88	165117	0	521	0	0	0	17143	350	182260	0	0	14735	0	0	350	190	48868	116161			0	40923	40402	1708	5550	0	0	0	17143	
8631																																							9826	2013	0	0	9081	0	1392	821	2614	62788	55744	396	56140	0	455	0	0	0	6648	500	62788	0	0	5327	0	0	800	0	21720	34024			0	33865	33410	21	3631	0	0	0	6648	
9357																																							5257	13639	1514	0	44959	0	469	1072	5707	522893	352219	2358	447340	0	3698	26051	73600	0	75553	500	522893	0	0	20001	0	0	54660	225514	115038	237181			0	201839	198141	392	570	0	15000	4163	75553	
9553																																							6516	13466	0	0	48418	0	1315	0	6779	161982	101563	958	151136	0	840	0	38415	0	10846	400	161982	0	0	8722	0	0	1200	0	28214	73349			0	86328	85488	524	0	0	10200	0	10846	
9807																																							92923	16260	0	290213	230413	15	8497	128499	127149	2202002	1697358	14711	2001055	0	60617	0	240000	0	200947	20000	2202002	0	0	131225	0	0	112272	0	48576	1648782			0	1368650	1308033	-62550	0	0	0	48986	200947	
9955																																							14333	5122	0	0	33294	0	1376	0	2238	121189	104911	92	107014	0	1435	0	2011	0	14175	110	121189	0	0	10624	0	0	3023	0	28738	76173			0	66261	64826	418	0	0	0	0	14175	
10250																																							31399	8531	0	0	61133	0	10670	11331	12351	363533	332561	856	333417	0	8755	0	0	0	30116	1500	363533	0	0	-3022	0	0	30800	0	56148	276413			0	236873	228118	838	0	0	0	0	30116	
10849																																							22386	4446	0	0	50876	0	3460	21947	4501	256085	227862	813	228675	0	2256	694	0	0	27410	16	256085	0	0	11944	0	0	15375	0	32771	195091			0	146031	143775	75	4000	0	0	0	27410	
10858																																							22801	21762	0	0	109828	0	5722	0	5646	418940	330187	4357	382299	0	2558	2958	5000	0	36641	2500	418940	0	0	17912	0	0	14755	1896	72258	257929			0	250885	248327	1474	0	0	0	42755	36641	
11145																																							5431	4366	0	0	18293	92	5489	2286	6353	182073	149215	1037	164166	0	1913	450	13914	0	17907	1000	182073	0	0	10442	0	0	6000	321	24726	124489			0	139505	137592	465	1400	0	0	0	17907	
11275																																							57503	15705	91	36184	21193	0	16924	9673	61843	1381142	1146842	11985	1246187	0	17957	3938	87360	0	134955	0	1381142	0	0	47411	1131	0	87519	197876	187244	959598			0	975364	957407	25	1674	0	0	0	134955	
11640																																							5391	6677	0	0	100043	0	5090	0	14354	327360	269838	1776	291614	0	3044	0	20000	0	35746	650	327360	0	0	4646	0	0	28500	0	59518	210320			0	198849	195805	1950	0	0	0	0	35746	
11837																																							21525	1175	0	0	49435	0	653	2285	1828	104544	84545	437	91982	0	1276	0	7000	0	12562	314	104544	0	0	885	0	0	10686	0	5587	78958			0	28919	27643	677	0	0	0	0	12562	
12030																																							30791	5568	0	4270	11708	0	3031	6861	10714	305070	262917	1553	264470	0	9494	0	0	0	40600	300	305070	0	0	39894	0	0	300	0	54524	208393			0	240262	230768	106	1359	0	0	0	40600	
12142																																							13328	7479	0	1022	75112	0	5826	0	3376	209957	186681	2654	189335	0	1646	0	0	0	20622	1250	209957	0	0	5865	0	0	13250	0	50090	136591			0	103810	102164	257	1650	0	0	0	20622	
12179																																							5160	248	0	154	1470	0	1341	0	3404	40125	30412	824	33212	0	311	0	1976	0	6913	0	40125	0	0	6906	0	0	0	0	781	29631			0	28659	28348	7	0	0	0	0	6913	
12245																																							1032	2713	0	0	33946	0	1303	161	1253	122984	102925	702	108998	0	1435	0	4900	0	13986	1419	122984	0	0	8372	0	0	3581	0	16283	86642			0	83509	82074	614	502	0	471	0	13986	
12311	503522	699730	286830	1743877	7211082	0	612393	27958	3052216	55954625	720128	50602208	597531	766098	388920	1177788	688648	4754886	39999	55954625	353647	149971	-744258	372649	0	5589892	764308		0	40703591	39937493	-130747	0	573799	5352417	278031	0	278031				1743877	7211082						47011743						1177788					353647	149971						6624484	40387259							0	0	2100	573799		
12647																																							1123	30232	0	8511	0	0	3902	877	1019	108739	96712	144	99506	0	1024	0	2650	0	9233	125	108739	0	0	1279	0	0	7829	682	24743	71969			0	63417	62393	0	0	0	0	0	9233	
12656																																							8	680	0	999	0	0	187	167	262	18021	16419	91	16510	0	245	0	0	0	1511	72	18021	0	0	1051	0	0	388	0	3199	13220			0	12365	12120	0	3598	0	0	0	1511	
12937																																							41642	2997	0	0	0	0	11315	452	1769	208388	173260	2998	178743	0	1782	0	2485	0	29645	750	208388	0	0	23645	0	0	5250	0	34144	139116			0	146870	145088	0	5125	0	0	0	29645	
12946																																							2395	11056	224	0	151762	33	12087	4988	19159	770159	666999	6018	684620	0	12610	9959	11603	0	85539	1	770159	0	0	65187	1186	0	17119	5668	71092	595907			0	561727	549117	3232	2525	0	0	0	85539	
12955																																							16274	1338	0	2225	5	0	3103	461	1139	129662	112942	314	115769	0	1188	0	2513	0	13893	1567	129662	0	0	4093	0	0	8233	12439	32098	80843			0	93866	92678	0	0	0	0	0	13893	
13103																																							1206	16616	5612	4982	269149	0	16306	629	31269	1366733	1028667	24470	1174012	3334	10474	5318	120875	0	189387	500	1366733	0	0	150662	0	0	34019	6929	50763	977904			0	1018612	1008138	4206	579	0	0	0	192721	
13251																																							15212	2515	0	0	4543	0	53	1025	919	43504	39614	61	39675	0	510	0	0	0	3828	25	43503	0	0	1564	0	0	2166	0	5895	33719			0	18359	17849	73	1388	0	0	0	3828	
13457																																							650	575	0	0	6255	0	8	0	1771	23283	17137	137	17274	0	168	0	0	0	6009	50	23283	0	0	5716	0	0	152	0	2916	14221			0	11872	11704	91	2320	0	0	0	6009	
14052																																							10015	1870	0	0	9258	0	1596	345	2090	60419	52410	65	53475	0	648	0	1000	0	6944	1000	60419	0	0	4371	0	0	1500	0	11029	41381			0	35893	35245	73	0	0	0	0	6944	
14155																																							10	4919	0	0	6050	0	5644	1755	5145	129802	109731	632	115088	0	1687	0	4725	0	14714	176	129802	0	0	14217	0	0	160	0	13351	96380			0	106393	104706	161	1573	0	0	0	14714	
14650																																							3415	1688	0	3456	23	0	239	40	1763	28300	24796	449	25245	0	345	90	0	0	3055	200	28300	0	0	2555	0	0	300	0	8535	16261			0	14685	14340	0	3246	0	0	0	3055	
14753																																							2705	828	0	14683	6472	0	162	0	665	44267	36828	435	40278	0	410	0	0	0	3989	300	44267	0	0	1236	0	977	1277	0	11452	25376			0	19162	18752	199	0	0	975	2040	3989	
14865																																							15762	7339	131	5096	14299	0	6489	862	9962	284716	253260	1932	255192	0	2467	0	0	0	29524	730	284716	0	0	16136	0	0	12325	0	63869	189391			0	227243	224776	333	0	0	0	0	29524	
14977																																							12945	993	0	27	7458	0	2064	0	881	47806	38251	73	39866	0	324	0	1542	0	7940	0	47806	0	0	7793	0	0	0	0	5659	32592			0	23762	23438	147	0	0	0	0	7940	
16458																																							23069	2401	0	62552	63356	0	10807	0	2627	294240	258671	623	259303	0	2496	0	9	0	34937	941	294240	0	0	30274	0	0	2059	1310	16999	241672			0	130475	127979	1663	139	0	0	0	34937	
16551																																							1657	4793	627	5649	33767	874	4574	2602	6199	229613	195914	222	206312	0	2506	643	10000	0	23301	175	229613	0	0	12650	0	0	9576	378	29712	166202			0	170356	167850	900	0	0	176	0	23301	
16748																																							5499	2107	329	8183	7830	0	1998	33	2409	60039	52331	627	52958	0	513	0	0	0	7081	400	60039	0	0	3873	0	0	2600	930	15014	37317			0	31234	30721	208	0	0	0	0	7081	
16944																																							1032	3902	0	0	20664	0	153	305	350	39856	35466	48	35514	0	219	0	0	0	4342	1000	39856	0	0	1437	0	0	1500	0	6605	28861			0	13669	13450	405	0	0	0	0	4342	
16953																																							5970	1530	0	4220	12716	0	67	0	388	38970	33478	55	33533	0	102	0	0	0	5437	100	38970	0	0	2221	0	0	2900	0	9183	24295			0	14181	14079	216	0	0	0	0	5437	
17110																																							15529	3684	0	100	7229	0	1350	0	2529	91890	70752	2864	73616	0	279	0	0	0	18273	300	91889	0	0	10987	0	0	6986	0	0	70751			0	61748	61469	0	0	0	0	0	18273	
17147																																							33836	101459	7830	361020	511641	0	51153	13263	214483	4285219	3379239	27138	3661764	0	69366	132452	94697	0	623455	10871	4285219	0	0	175883	2939	125	431469	22300	814259	2564980			0	2902209	2832843	5107	0	0	18862	141828	623455	
17259																																							4569	1294	0	0	20265	0	2132	187	2638	67493	52899	1658	62024	0	241	0	3500	0	5469	769	67493	0	0	3231	0	0	769	0	5785	47114			0	36649	36408	700	0	0	3967	0	5469	
17464																																							81651	31357	1308	1023	257544	790	34239	6552	55361	1301234	1076354	24407	1160761	0	27261	0	60000	0	140473	750	1301234	0	0	1664	0	0	134375	2329	182232	894122			0	856318	829057	3684	23	0	0	0	140473	
17950																																							12041	8775	0	92	157063	0	5410	300	4175	335995	301508	2552	304060	0	2928	1695	0	0	31935	725	335995	0	0	15273	0	0	13050	766	63981	237527			0	148606	145678	2887	0	0	0	0	31935	
17978																																							2555	4100	0	151109	2522	0	6793	4788	7258	335997	219087	498	235409	0	2930	0	15824	0	100588	0	335997	0	0	100608	0	0	0	0	1995	217092			0	159802	156872	-20	0	0	0	0	100588	
18050																																							13549	14348	446	15893	139819	0	12501	49	6921	404325	356712	3803	360742	0	3619	0	227	0	43583	1214	404325	0	0	32258	0	0	7671	479	111496	245217			0	203939	200320	2440	0	0	0	0	43583	
18135																																							143	5348	0	10713	61531	0	13359	763	7362	235725	175956	521	214097	0	1388	0	18600	0	21628	456	235725	0	0	13628	0	0	6056	3241	55883	120073			0	115853	114465	1488	18800	0	0	19020	21628	
18377																																							20003	15	0	0	9624	0	1141	0	316	50195	46340	79	46419	0	296	0	0	0	3776	0	50195	0	0	3584	0	0	0	0	0	46340			0	19392	19096	192	0	0	0	0	3776	
18827																																							35627	8262	824	0	54640	2309	3443	4672	9455	395520	352056	2136	354192	0	4497	0	0	0	41328	528	395520	0	0	35144	0	0	7248	0	55377	296679			0	280785	276288	-1592	0	0	0	0	41328	
18836																																							3179	2095	0	0	19836	0	4220	3427	6209	148528	130999	1390	134497	0	2410	0	2108	0	14031	180	148528	0	0	12087	0	0	1676	0	21450	109549			0	110625	108215	88	1347	0	0	0	14031	
18854																																							34829	3055	0	0	3825	0	3420	430	3340	280935	253315	3115	256430	0	2799	0	0	0	24505	40	280935	0	0	18363	0	0	6060	0	72719	180596			0	234835	232036	42	0	0	0	0	24505	
19356																																							51	1195	0	0	37156	0	733	0	1267	76362	65277	872	68138	0	874	0	1989	0	8224	2025	76362	0	0	3151	0	0	3200	0	10495	54782			0	31437	30563	-152	5397	0	0	0	8224	
19730																																							222818	40612	4799	1968	175792	0	66972	16896	108998	2152765	1920489	12077	1956032	0	59206	0	23466	0	196733	4083	2152765	0	0	35213	0	0	156304	2069	492244	1428245			0	1565665	1506459	1133	5382	0	0	0	196733	
19936																																							51800	10495	0	12996	11535	0	5590	991	5980	241773	217711	640	218351	0	3050	0	0	0	23422	420	241773	0	0	10239	0	0	12406	0	44965	172746			0	145436	142386	357	0	0	0	0	23422	
19972																																							29760	3584	0	21308	0	0	376	0	3362	92725	77689	758	78447	0	420	0	0	0	14278	0	92725	0	0	950	0	0	13328	0	19	77670			0	34755	34335	0	0	0	0	0	14278	
20053																																							1828	2347	107	0	14047	0	402	228	1077	73433	62859	335	64102	0	842	1320	908	0	9331	150	73433	0	0	3094	0	0	6053	0	14950	47909			0	52582	51740	34	337	0	0	0	9331	
20512																																							349	1979	0	90	41237	0	691	150	5280	100876	85354	5754	91108	0	561	0	0	0	9768	410	100876	0	0	8896	0	0	775	0	17232	68122			0	46612	46051	-313	5049	0	0	0	9768	
20633																																							259	7489	0	3638	69435	0	5413	6636	10142	310469	273109	2060	281169	0	2735	0	6000	0	29300	1106	310469	0	0	26596	0	0	1394	0	31987	241122			0	200392	197657	204	9800	0	0	0	29300	
20857																																							3117	5104	0	0	104745	0	1203	0	4137	183694	101490	123	163182	0	426	142	38769	0	20512	200	183694	0	0	4272	0	0	11300	0	33679	67811			0	65672	65246	4740	0	0	7500	15300	20512	
21256																																							2898	235	0	0	414	0	53	109	639	9229	8099	4	8103	0	143	0	0	0	1126	105	9229	0	0	508	0	0	495	0	2040	6059			0	4657	4514	18	367	0	0	0	1126	
21359																																							2945	845	0	226	5860	0	96	39	621	26652	23590	32	23883	0	201	0	261	0	2769	550	26652	0	0	838	0	0	1150	0	3659	19931			0	16221	16020	231	0	0	0	0	2769	
21630																																							269	2155	0	0	41488	0	2263	0	849	94221	80332	365	84467	0	417	0	3561	0	9754	281	94221	0	0	5848	0	0	1919	252	17625	62708			0	44312	43895	1706	3050	0	0	209	9754	
21658																																							5726	3268	0	0	51917	0	1445	1102	3145	153461	137048	1165	138213	0	1601	0	0	0	15248	100	153461	0	0	10564	0	0	4157	0	18414	118634			0	88074	86473	427	385	0	0	0	15248	
22048																																							19364	6665	0	0	48040	0	3996	211	7521	193636	159844	1308	173607	0	2907	0	9375	0	20029	1000	193636	0	0	11840	0	0	6400	0	26915	132929			0	110746	107839	789	0	0	0	3080	20029	
22543																																							13658	3511	0	0	13183	0	1380	475	798	88233	73369	355	73724	0	785	0	0	0	14509	602	88233	0	0	10622	0	0	3398	0	21951	51418			0	48482	47697	-113	7531	0	0	0	14509	
22552																																							490	5144	0	0	9577	0	1012	54	1410	91731	83430	338	83868	0	990	0	100	0	7863	100	91731	0	0	2605	0	0	4900	0	13757	69673			0	70659	69669	258	4375	0	0	0	7863	
22730																																							8979	2391	0	0	45643	0	2737	0	3826	135173	118612	553	122236	0	648	0	0	0	12937	250	135173	0	0	11985	0	0	300	0	34785	83827			0	71510	70862	402	735	0	0	3071	12937	
