"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
3458																																							318	436	0	2719	10527	0	350	0	733	40746	30451	264	36715	0	331	0	0	0	4031	100	40746	0	0	2834	0	0	1101	0	4629	25822			0	25854	25523	-4	140	0	0	6000	4031	
3720																																							33995	7484	0	140	51545	0	4165	1050	8385	245470	205977	2187	212190	0	1686	0	0	0	33280	2400	245470	0	0	12194	0	0	18600	0	35227	170750			0	140392	138706	86	0	0	0	4026	33280	
3971																																							60744	8356	517	0	71466	707	10619	1525	23121	767869	609760	10925	657628	0	11003	12142	36943	0	110241	2	767869	0	0	-66242	0	0	176276	5537	112882	496878			0	580592	569589	205	3546	0	0	0	110241	
4156																																							1416	4354	0	0	35376	0	6919	83	5777	218082	181663	441	195316	0	2005	1783	12500	0	22766	1200	218082	0	0	14900	0	0	6657	515	29266	152397			0	159044	157039	9	4820	0	0	712	22766	
4231																																							0	16604	0	0	51085	0	856	1316	1030	118585	102728	343	103071	0	877	0	0	0	15514	500	118585	0	0	3008	0	0	12100	0	20114	82615			0	48571	47694	-94	0	0	0	0	15514	
4437																																							10001	3982	0	0	76442	0	4620	0	8748	238769	204547	5681	213809	0	1885	0	1275	0	24960	963	238769	0	0	20018	0	0	3750	0	22273	182274			0	136861	134976	229	0	0	0	2306	24960	
4839																																							10148	2340	0	0	79010	374	5233	1144	3106	332640	263692	1381	294361	0	4705	0	22406	0	38279	1875	332640	0	0	21985	0	0	14840	2455	51387	212305			0	233535	228830	-421	0	0	0	6882	38279	
5069																																							35225	3018	0	0	34101	0	17163	3776	4596	404012	224487	3685	228172	0	11800	0	0	0	175840	4500	404012	0	0	164252	0	0	4128	0	31563	192924			0	317933	306133	2960	0	0	0	0	175840	
5135																																							63775	4802	0	0	33511	0	5211	341	13552	434042	354312	1932	377354	0	4076	1042	21110	0	56688	651	434042	0	0	31578	0	0	24391	0	67744	286568			0	315884	311808	68	0	0	0	0	56688	
5210																																							5289	13468	0	71542	124954	2009	16983	580	60556	1135429	918223	9556	1039481	0	14747	0	76500	0	95948	4798	1135429	0	0	90445	0	0	5455	1835	43644	874579			0	852960	838213	-4750	0	0	0	35202	95948	
5461																																							36527	13496	0	0	161609	691	10769	2211	9488	534112	479544	3640	483184	0	5361	0	0	0	50928	2059	534112	0	0	44148	0	0	4241	0	172409	307135			0	304682	299321	480	0	0	0	0	50928	
5751																																							986	4425	325	0	41432	0	2204	45	6343	192437	157066	1415	158481	0	1456	1089	0	0	33956	600	192437	0	0	23180	0	0	8752	0	19431	137635			0	135197	133741	1424	1847	0	0	0	33956	
6039																																							14451	5137	0	0	11353	0	1338	2408	1137	89547	81123	199	81322	0	813	0	0	0	8225	469	89547	0	0	2159	0	0	5600	0	25876	55247			0	52936	52123	-3	1600	0	0	0	8225	
6141																																							0	13052	0	22318	0	0	156	0	431	59763	53888	41	53929	0	423	0	0	0	5834	400	59763	0	0	1134	0	0	4300	0	16880	37008			0	18279	17856	0	5950	0	0	0	5834	
6329																																							10486	20804	0	0	33178	0	18516	2630	13268	514884	461400	3743	465143	0	5628	0	0	0	49741	2600	514884	0	0	27040	0	0	20000	488	133268	328132			0	418376	412748	101	2766	0	0	0	49741	
7009																																							10182	845	0	0	245254	0	588	0	5773	538557	474756	6620	481376	0	0	0	0	0	57181	500	538557	348	0	55047	0	0	553	0	87862	386894			0	275567	275567	1081	0	0	0	0	57181	
7045																																							5155	6897	0	0	98264	0	2068	104	2544	194089	174550	488	175038	0	1050	0	0	0	19051	100	194089	0	0	16220	0	0	2325	0	23896	150654			0	80107	79057	406	0	0	0	0	19051	
7072																																							415	1456	836	9305	5458	118	5238	432	11489	186900	136199	3666	154865	0	1703	751	15000	0	32035	0	186900	0	0	32018	0	0	0	0	9831	126368			0	151112	149409	17	1993	0	0	0	32035	
7157																																							0	691	0	233	18439	0	125	0	378	46599	41457	168	41625	0	249	0	0	0	4974	200	46599	0	0	4575	0	0	200	0	9439	32018			0	24563	24314	-1	2419	0	0	0	4974	
7456																																							3451	2362	0	0	16447	0	625	0	1412	76480	69942	70	70012	0	666	0	0	0	6468	400	76480	0	0	1282	0	0	4600	0	20857	49085			0	52849	52183	186	0	0	0	0	6468	
7634																																							6424	749	0	3	12013	0	448	516	682	64887	56284	71	57055	0	1123	0	700	0	7832	200	64887	0	0	-408	0	0	8060	0	10721	45563			0	45175	44052	-20	0	0	0	0	7832	
8033																																							10818	2984	0	0	6794	0	2764	984	4174	212460	170972	2222	186294	0	1156	0	13100	0	26166	774	212460	0	0	20906	0	0	4476	0	48996	121976			0	181348	180192	10	3750	0	0	0	26166	
8462																																							5459	14002	0	0	98811	0	379	0	757	173452	153484	72	153556	0	680	0	0	0	19896	350	173452	0	0	18544	0	0	350	0	65153	88331			0	51174	50494	652	3550	0	0	0	19896	
8631																																							13030	2363	0	0	13564	0	1588	103	2678	66490	59185	511	59696	0	425	0	0	0	6794	500	66490	0	0	5523	0	0	800	0	17651	41534			0	32143	31718	-29	1446	0	0	0	6794	
9357																																							1161	7030	0	0	60353	500	490	0	2346	494573	402802	2316	415868	0	3222	26747	10750	0	78705	500	494573	0	0	23673	0	0	54660	151815	134867	267935			0	247303	244081	-128	50	0	0	0	78705	
9553																																							6086	3591	0	28046	28331	0	1098	0	7303	176038	110903	1117	163686	0	1001	0	46056	0	12352	400	176038	0	0	11111	0	0	1700	0	21519	89384			0	102584	101583	-859	0	0	5610	0	12352	
9807																																							35891	13310	0	323461	55703	15	8447	34330	133252	2281341	1736297	10255	1987682	0	28688	0	190000	0	293659	20000	2281341	0	0	213836	0	0	112272	0	72342	1663955			0	1705620	1676932	-52449	0	0	0	51130	293659	
9955																																							20176	1928	0	0	37339	0	1162	0	1789	138702	108410	69	121596	0	1522	0	13117	0	17106	110	138702	0	0	13847	0	0	3023	0	21276	87134			0	77830	76308	126	0	0	0	0	17106	
10250																																							22724	6799	0	0	90557	0	9442	2059	7159	372081	336094	476	336570	0	3930	0	0	0	35511	1500	372081	0	0	2977	0	0	30800	0	73455	262639			0	237271	233341	234	0	0	0	0	35511	
10849																																							14911	5383	0	35547	60314	0	3216	11838	4276	252239	225864	310	226174	0	1495	694	0	0	26065	16	252239	0	0	11338	0	0	15375	0	32610	193254			0	116555	115060	-664	1000	0	0	0	26065	
11145																																							3820	5247	0	0	19986	134	5668	591	6400	208520	174462	1692	188947	0	1909	450	12793	0	19573	1000	208520	0	0	9414	0	0	9000	0	37713	136749			0	168133	166224	159	0	0	0	0	19573	
11275																																							72069	13683	35	68817	5282	0	16710	4755	69762	1644375	1217855	13615	1496605	0	15853	3939	225535	0	147771	1	1644376	0	0	60260	559	0	87518	189669	247487	970368			0	1212099	1196246	-8	2849	0	0	39600	147771	
11640																																							1096	8257	0	0	95311	0	4693	0	18148	342720	272106	1760	302498	0	2939	0	20000	0	40222	650	342720	0	0	4058	0	0	35100	0	69739	202367			0	218154	215215	414	0	0	8632	0	40222	
11837																																							13414	1282	0	0	48164	0	535	675	2398	110821	90694	68	97762	0	433	0	7000	0	13059	314	110821	0	0	1230	0	0	11686	0	10396	80298			0	44786	44353	-171	0	0	0	0	13059	
12030																																							19801	19833	0	3258	16249	0	3577	1888	13720	332369	280120	2735	282855	0	8149	0	0	0	49514	300	332369	0	0	48826	0	0	300	0	73546	206574			0	258831	250682	88	3361	0	0	0	49514	
12142																																							2538	8249	0	727	76409	0	5400	52	8661	215359	188874	3112	194561	0	1651	0	500	0	20798	1250	215359	0	0	7582	0	0	13250	0	55247	133627			0	114974	113323	-1284	0	0	2075	0	20798	
12179																																							3508	1100	0	65	965	0	1300	0	2811	38548	29158	417	30863	0	268	0	1288	0	7685	0	38548	0	0	7686	0	0	0	0	4541	24617			0	29067	28799	-1	0	0	0	0	7685	
12311	229618	620399	235780	6159590	8425945	0	617710	27341	2984499	70879778	986057	64529647	383348	594620	623021	5788337	676428	5966783	39999	70879778	250705	119975	294520	501971	0	5841204	474622		0	50323197	49728577	-208940	0	376272	6350131	267409	0	267409				6159590	8425945						56090169						5788337					250705	119975						7119846	48970323							0	0	225000	376272		
12647																																							2576	8086	0	18440	0	0	3643	609	1038	93311	83477	134	83611	0	967	0	0	0	9700	125	93311	0	0	288	0	0	9287	0	26125	57352			0	59886	58919	0	0	0	0	0	9700	
12656																																							5	585	0	949	0	0	184	207	190	16293	14585	20	14605	0	264	0	0	0	1688	72	16293	0	0	1228	0	0	388	0	3402	11183			0	10577	10313	0	3860	0	0	0	1688	
12937																																							21820	1765	0	0	1999	0	11079	0	1320	191099	155725	3019	158744	0	1885	0	0	0	32355	750	191099	0	0	26355	0	0	5250	0	45020	110705			0	155001	153116	0	0	0	0	0	32355	
12946																																							1901	17257	1978	0	207754	32	23520	5138	24128	1287700	1139678	7902	1155391	0	16487	16399	811	0	132309	1	1287700	0	0	74318	7674	0	55742	5888	155395	984283			0	985443	968956	2248	7075	0	7000	0	132309	
12955																																							23777	1702	0	225	2	0	2807	0	643	145038	128946	328	131122	0	1360	0	1848	0	13916	1567	145038	0	0	3116	0	0	9233	3773	33953	94993			0	113469	112109	0	0	0	0	0	13916	
13103																																							10985	19707	5823	0	285881	0	16472	0	28492	1726348	1359608	27548	1495077	5361	12676	6678	107921	0	225910	500	1726348	0	0	185825	0	0	34019	2450	68988	1290620			0	1362528	1349852	5566	8	0	0	0	231271	
13251																																							11598	2316	0	0	1493	0	63	27	947	40172	35460	192	35652	0	427	0	0	0	4519	25	40171	0	0	2515	0	0	1975	0	6820	28640			0	24044	23617	4	111	0	0	0	4519	
13457																																							4655	732	0	0	5061	0	7	0	1601	23969	17838	115	17953	0	184	0	0	0	6016	50	23969	0	0	5796	0	0	152	0	3419	14419			0	12097	11913	18	0	0	0	0	6016	
14052																																							7482	1195	0	0	4095	0	1377	158	2160	59148	51831	121	51952	0	504	0	0	0	7196	1000	59148	0	0	4492	0	0	1688	0	14182	37649			0	43185	42681	16	0	0	0	0	7196	
14155																																							1955	4872	0	0	13323	0	7831	338	7136	173646	145248	696	155769	0	2086	0	3450	0	17877	176	173646	0	0	17421	0	0	160	232	53239	92010			0	140045	137959	120	0	0	6375	0	17877	
14650																																							4455	1146	0	2605	17	0	220	0	1826	32441	28252	510	28762	0	482	90	0	0	3679	200	32441	0	0	3178	0	0	300	0	11381	16871			0	20744	20262	1	1820	0	0	0	3679	
14753																																							1963	2774	0	11660	2653	0	130	0	892	45808	40922	173	41095	0	496	0	0	0	4713	300	45808	0	0	2103	0	977	1277	0	14890	26032			0	26049	25553	56	183	0	0	0	4713	
14865																																							21364	9856	60	3802	18137	0	9016	1059	10580	357403	318418	2512	320930	0	3209	0	0	0	36473	730	357403	0	0	23008	0	0	12631	0	81130	237288			0	286738	283529	104	0	0	0	0	36473	
14977																																							2341	1578	0	4	4564	0	1850	17	1068	45934	36304	93	37558	0	438	0	1161	0	8376	0	45934	0	0	8301	0	0	0	0	10967	25337			0	34296	33858	75	654	0	0	0	8376	
16551																																							2123	9631	2479	20971	39993	762	6820	1334	8402	324098	279420	501	291783	0	2414	2433	11862	0	32315	175	324098	0	0	18262	0	0	13075	0	50961	228459			0	231564	229150	803	0	0	0	0	32315	
16748																																							5703	3574	348	9344	7626	0	2500	0	2604	77992	69466	571	70037	0	629	0	0	0	7955	400	77992	0	0	4868	0	0	2600	129	19427	50039			0	45878	45249	87	915	0	0	0	7955	
17110																																							19439	2787	0	100	16217	0	1202	0	3617	110179	86319	5079	91398	0	279	0	0	0	18781	300	110179	0	0	11495	0	0	6986	0	0	86320			0	67096	66817	0	0	0	0	0	18781	
17147																																							28997	102170	18663	618598	653429	0	96287	17257	322930	6744662	5332497	43510	5816888	0	62453	242681	235835	0	927774	10871	6744662	0	0	205694	2387	125	710505	9894	1308876	4023621			0	4693822	4631369	579	0	0	49721	155325	927774	
17259																																							6375	1160	0	560	14973	0	2003	18	2468	63827	52402	1691	58149	0	209	0	3000	0	5678	769	63827	0	0	3950	0	0	769	0	7420	44982			0	36479	36270	190	0	0	1056	0	5678	
17464																																							31178	46354	9049	139003	310262	0	42031	3274	136127	2462298	2085360	48168	2133528	0	24415	78610	0	0	328770	540	2462298	0	0	80145	421	0	325537	3621	307064	1778296			-79073	1686510	1662095	1621	273	0	0	0	328770	
17950																																							6536	5675	0	0	190983	0	5529	258	4262	398595	359005	1883	360888	0	3616	1695	0	0	37707	725	398595	0	0	23005	0	0	13050	761	58308	300697			0	186512	182896	927	0	0	0	0	37707	
17978																																							10119	3543	0	155378	0	0	6384	3175	7039	317175	202039	416	208811	0	2505	0	6356	0	108364	0	317175	0	0	108364	0	0	0	0	3890	198149			0	134042	131537	0	0	0	0	0	108364	
18050																																							13437	12875	154	24149	150794	0	11254	0	9043	497718	441972	4380	446436	0	3972	0	84	0	51282	1214	497718	0	0	40367	0	0	7671	1268	161853	280119			0	278716	274744	2030	0	0	0	0	51282	
18135																																							142	5504	0	29648	99662	0	14023	435	7499	268926	216997	585	247502	0	1276	0	16400	0	21424	456	268926	0	0	14995	0	0	6056	590	88399	128598			0	89899	88623	-83	22800	0	0	13520	21424	
18377																																							14770	44	0	0	9471	0	1059	0	425	55048	48238	261	50499	0	239	0	2000	0	4548	0	55047	0	0	4431	0	0	0	0	0	48238			0	29518	29279	117	0	0	0	0	4548	
18827																																							82443	19295	5042	0	123383	1548	19883	434	32363	973748	848054	9935	884989	0	5275	0	27000	0	88759	528	973748	0	0	25238	0	0	64749	0	257328	590726			0	694632	689357	-1756	0	0	0	0	88759	
18836																																							4434	1776	0	0	16597	0	3912	2502	5968	148948	128613	1840	132959	0	1539	0	2506	0	15989	180	148948	0	0	14156	0	0	1676	0	26486	102127			0	115298	113759	-23	0	0	0	0	15989	
18854																																							88406	7000	1602	0	0	0	4788	834	5333	563951	508978	3548	512526	0	5677	0	0	0	51425	40	563951	0	0	37325	0	0	14060	0	126558	382420			0	461665	455988	0	0	0	0	0	51425	
19356																																							25	3046	0	0	34768	0	793	0	1903	79396	68746	321	70860	0	874	0	1793	0	8536	2025	79396	0	0	3417	0	0	3200	0	14899	53847			0	39624	38750	-106	111	0	0	0	8536	
19730																																							182730	36228	2974	4591	192053	0	59753	16853	94316	2444504	2161961	14984	2194927	0	22740	0	15000	0	249577	4083	2444504	2916	2982	47488	0	0	197804	11707	694338	1467623			0	1858080	1835340	202	5043	0	0	0	249577	
19936																																							54036	2793	0	19690	16495	0	4890	194	6209	256833	226719	703	232422	0	3107	0	5000	0	24411	420	256833	0	0	11517	0	0	12406	0	51163	175556			0	155633	152526	68	0	0	0	0	24411	
19972																																							22658	1190	0	24038	0	0	359	139	3563	93989	75637	1014	76651	0	400	0	0	0	17338	0	93989	0	0	17338	0	0	0	0	98	75539			0	42442	42042	0	0	0	0	0	17338	
20053																																							3333	3164	0	0	8840	0	349	22	2744	95050	83651	297	83948	0	1114	0	0	0	11102	150	95050	0	0	4892	0	0	6053	0	20438	63213			0	75005	73891	7	2707	0	0	0	11102	
20633																																							544	5571	0	0	79353	0	6344	13603	11114	292227	249282	3442	262724	0	3121	0	6000	0	29503	1106	292227	0	0	25817	0	0	2816	0	27396	221886			0	178819	175698	-236	0	0	4000	0	29503	
20857																																							21653	5446	0	0	116210	0	1037	0	2479	241778	216045	58	219889	0	738	142	3786	0	21889	200	241778	0	0	4995	0	0	13800	0	131612	84433			0	75059	74321	2894	20490	0	0	0	21889	
21256																																							3471	196	0	0	609	0	53	223	644	9509	8377	4	8381	0	127	0	0	0	1128	105	9509	0	0	521	0	0	495	0	2427	5950			0	3853	3726	7	587	0	0	0	1128	
21359																																							6502	846	323	231	10036	0	284	0	946	47374	41828	49	42021	0	249	0	144	0	5353	550	47374	0	0	1331	0	0	3350	0	9934	31894			0	28455	28206	122	0	0	0	0	5353	
21630																																							2754	1843	0	0	34054	0	4083	15	872	109233	95538	246	97065	0	789	0	1281	0	12168	281	109233	0	0	5632	0	0	4919	0	22635	72904			0	63226	62437	1336	3175	0	0	0	12168	
21658																																							9095	2798	0	0	42855	0	1347	119	4363	158912	142139	1298	143437	0	1564	0	0	0	15475	100	158912	0	0	11234	0	0	4157	0	20185	121954			0	97735	96171	-16	2164	0	0	0	15475	
22048																																							4151	4901	0	0	36408	0	4136	1684	7749	195919	157696	1225	177230	0	1747	0	17951	0	18689	1000	195919	0	0	11229	0	0	6400	0	34488	123208			0	138637	136890	60	0	0	0	358	18689	
22543																																							11674	2357	0	0	4915	34	2757	0	1426	100102	85510	241	85751	0	739	0	0	0	14351	602	100102	0	0	8173	0	0	5698	479	22633	62877			0	74853	74114	-122	2346	0	0	0	14351	
22552																																							1285	2275	0	817	4401	0	2790	135	1632	98430	85014	602	89616	0	1022	0	4000	0	8814	100	98430	0	0	3168	0	0	5500	0	17030	67984			0	85457	84435	46	660	0	0	0	8814	
22730																																							11664	4231	0	0	59672	0	3446	118	3950	165434	147105	796	151652	0	758	0	0	0	13782	250	165434	0	0	13109	0	0	300	0	46784	100321			0	82426	81668	123	685	0	0	3751	13782	
22936																																							25113	2262	0	0	31677	0	3384	5613	8399	175028	155727	635	156362	0	1394	0	0	0	18666	725	175028	0	0	-3346	0	0	21435	0	52833	102894			0	97574	96180	-148	2400	0	0	0	18666	
23045																																							4712	432	0	683	21031	0	379	0	479	40375	31104	65	33169	0	170	0	2000	0	7206	2214	40375	0	0	2382	0	0	2840	0	3386	27718			0	12829	12659	-230	0	0	0	0	7206	
23456																																							659	1169	0	0	28126	0	2272	376	1239	110535	96946	141	97151	0	1122	0	64	0	13384	126	110535	0	0	12398	0	0	336	0	13048	83898			0	75427	74305	524	2389	0	0	0	13384	
23504																																							24808	79750	8376	208351	800203	0	39595	250	132135	3781943	2869100	33220	3370718	119	20744	98445	297507	0	411106	600	3781943	0	0	149534	0	0	270594	0	1182357	1686743			0	2410774	2390030	-9622	0	0	120000	50891	411225	
23643																																							4534	1841	0	0	68666	0	1574	722	5381	191453	172772	399	173171	0	1646	0	0	0	18282	200	191453	0	0	15939	0	0	2300	119	38382	134390			0	108787	107141	-157	1475	0	0	0	18282	
23755																																							988	5680	1249	0	50109	0	5929	168	3743	193939	175744	838	176718	0	1459	0	0	0	17221	110	193939	0	0	12187	0	0	4615	0	36363	139381			0	127532	126073	309	0	0	136	0	17221	
