"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1669	0	0	0	0	0	0	26	0				3	241	61		0							0	0	0	0			0	0	2	0	62	28			0	0	0	0	0	0	0	0				33	2	57	19	
1856	0	0	0	0	0	0	4	3				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	0	0	
2040	0	0	0	0	0	0	121	51				0	52	10		0							0	0	0	0			0	0	0	0	39	0			0	0	0	70	0	0	0	0				0	0	3	0	
2161	0	0	0	0	0	0	34	0				18	52	15		19				5		15	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	16	15	
2376	0	0	0	0	0	0	331	0		0		0	94	0		0		0	0	0	0	0	0	0	94	2			0	0	46	0	0	0			0	0	0	0	0	78	0	205	0	0		0	0	0	0	
2554	0	0	0	0	0	0	0	0				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	25	0	
2732	0	0	0	0	0	0	159	148				0	165	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	160	0	0	3				5	8	0	0	
2750	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	5	
3252	12	10	0	0	0	0	351	76				22	1182	306		458				458		22	0	0	0	0			0	0	2	0	0	0			0	0	29	2	0	0	0	1				65	47	312	191	
3458	0	0	0	0	0	0	3	0				0	140	29		72				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	0	28	3	
3720	0	0	0	0	0	0	4	0				0	83	0		0				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	55	0				13	0	7	4	
3971	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
4156	0	0	0	0	0	0	53	44				0	361	209		130				130		0	0	0	0	0			0	0	8	0	0	3			0	0	0	0	0	0	0	0				0	1	19	0	
4231	0	0	0	0	0	0	49	1				0	367	1		42							0	0	0	0			0	0	0	0	61	0			0	0	0	31	0	0	222	0				9	7	32	10	
5069	0	0	0	0	0	0	0	0				0	1750	0		0				0		0	0	0	0	0			0	0	0	0	0	0			1750	0	0	0	0	0	0	0				0	0	0	0	
5135	136	0	0	0	0	0	73	34				10	495	107		100				100		10	0	0	0	0			6	0	16	0	57	13			0	0	0	0	25	0	0	0				21	3	30	10	
5210	0	0	0	0	0	0	178	19		0		17	1810	845		89		0	0	0	0	0	0	0	148	0			0	0	8	24	530	0			0	103	0	0	0	0	33	0	0	0		0	0	165	7	
5461	0	0	0	0	0	0	112	0				0	104	0		0				0		0	0	0	0	0			0	0	0	0	0	95			0	0	0	88	0	0	0	10				0	0	9	14	
5751	0	0	0	0	0	0	120	116				0	125	111		0				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	0	0	0	0	0				6	4	0	0	
6039	0	0	0	0	0	0	93	0				0	114	28		0				0		0	0	0	0	0			0	0	15	0	0	0			0	0	19	0	0	9	29	58				3	1	35	10	
6329	0	0	0	0	0	0	1142	71		0		10	7930	225		2		0	0	2	0	10	0	0	0	0			22	17	66	24	76	29			0	2	0	48	0	0	235	0	0	0		6188	724	1153	180	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	45	0				0	102	0		0				0		0	0	0	0	0			6	0	0	0	31	0			0	0	0	0	0	0	0	0				53	34	12	11	
7072	0	0	0	0	0	0	81	22				0	593	0		0							0	0	0	0			0	0	57	0	267	0			0	0	0	0	302	0	23	1				0	0	1	1	
7456	0	0	0	0	0	0	1	1				0	59	59		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	43	16				5	79	29		35							0	0	0	0			0	0	6	0	0	15			0	0	0	9	0	0	0	0				0	7	0	0	
8033	0	0	0	0	0	0	5	4				1	187	0		11							0	0	0	0			0	0	0	0	0	0			0	0	0	0	175	0	0	0				1	0	0	0	
8462	0	0	0	0	0	0	14	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	14	
8631	0	0	0	0	0	0	2	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	1	1	
9357	0	0	0	0	0	0	4	4		0		0	102	102		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	69	0	0	3227	118		0		6	1032	611		2		0	0	0	0	0	0	0	14	1036			0	0	851	0	17	0			0	0	388	296	0	0	0	851	0	0		0	0	0	0	
9955	0	0	0	0	0	0	4	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	4	4	
10250	0	0	0	441	0	0	709	67				35	161	35		72				0		0	0	0	0	5			17	2	0	32	0	0			0	0	0	10	2	0	0	116				6	0	29	1	
10849	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	73	2				0	248	61		0							0	0	0	3			0	0	5	0	44	0			0	0	0	0	0	0	0	0				1	0	142	63	
11640	0	0	0	0	0	0	341	121				51	484	98		100				0		0	0	0	0	0			0	0	0	0	0	0			0	0	206	119	0	0	0	0				0	1	80	49	
11837	0	0	0	0	0	0	11	5				1	6	0		4							0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	0	0	
12030	448	91	0	0	0	0	5005	966				144	6997	856		169				28		39	0	0	0	0			0	0	898	7	2008	114			0	0	14	361	2536	1885	14	122				395	131	443	400	
12142	0	0	0	0	0	0	72	0				60	101	13		53							0	0	0	0			12	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	20	12	
12179	0	0	0	0	0	0	3	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	3	
12311	422	29	73	677			116389		22292	0	0	2874	261211		0	6395	36759	0	0	297	0	459	79	1146	17861	10175			50197	3842	6915	3353	11594	2666	0	8232	30	92	841	702	5833	5501	13316	24320	0	0	372	56611	24357	50084	10429	
12647	0	0	0	0	0	0	40	3				0	16	1		0				0		0	0	0	0	0			7	0	23	0	4	0			0	0	0	0	0	0	0	0				0	0	4	14	
12656	0	0	0	0	0	0	2	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	2	3	0	
12937	0	0	0	0	0	0	11	0				0	0	0		0							0	0	0	11			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	106	0	0	8	0	0	651	68		0		86	3656	1249		92		0	0	92	0	86	0	0	0	0			49	1	131	5	427	251			0	2	1	5	642	69	27	2	0	0		0	0	812	274	
13103	0	0	0	0	0	0	152	1		0		0	510	33		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	194	31	0	0	0	0		247	114	36	6	
13251	0	0	0	0	0	0	44	36				0	101	63		27				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	0	5	8	
13457	0	0	0	0	0	0	0	0				0	187	0		187				187		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	82	20				27	119	17		49				20		0	0	0	0	0			0	0	0	0	28	0			0	0	0	0	0	0	0	0				19	30	6	5	
14650	0	0	0	0	0	0	11	0				0	240	2		7							0	0	0	0			0	0	4	0	0	32			0	0	0	0	0	0	0	0				34	0	165	7	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	314	0	0	0	0	0	130	4				79	1192	0		808				808		79	0	0	0	0			13	0	0	0	0	0			0	0	0	0	53	47	0	0				0	0	4	0	
14977	0	0	0	0	0	0	11	0				0	85	0		40				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				45	11	0	0	
16551	0	0	162	61	0	0	90	7				0	261	46		0				0		0	0	0	0	0			13	4	9	0	17	0			0	6	0	0	0	0	0	0				4	3	19	0	
16748	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	353	346	111	617	0	0	6276	2444		0		12	7983	2187		129		0	0	49	0	12	0	0	639	165			17	0	719	109	1305	233			0	0	742	8	1218	1029	317	525	0	0		327	179	405	123	
17259	0	0	0	0	0	0	3	0				3	32	0		12				0		0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	39	10				1	161	21		20				20		1	0	0	92	0			0	0	26	0	0	0			0	0	0	0	0	0	0	0				2	1	26	1	
17978	0	0	0	0	0	0	14	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	14	5	0	
18050	0	0	0	0	0	0	56	7				0	183	45		0				0		0	0	0	0	0			0	0	12	0	31	0			0	0	0	0	0	0	0	0				2	3	105	34	
18135	0	0	0	0	0	0	92	74				0	24	0		0							0	0	0	0			0	0	0	18	0	24			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	89	251	4		0		54	474	20		0		0	0	0	0	0	0	0	12	3			0	0	12	22	242	0			0	0	0	0	55	65	0	0	0	0		0	0	145	2	
18836	0	1	0	0	0	0	48	0				0	127	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	28	0	0	0				12	14	87	33	
18854	0	1	0	0	0	0	76	71		0		0	99	74		0		0	0	0	0	0	0	0	0	0			0	0	3	0	25	0			0	0	0	0	0	0	0	0	0	0		0	1	0	0	
19356	0	0	0	0	0	0	41	2				0	72	0		0							0	0	0	0			0	0	19	0	15	0			0	0	0	0	0	0	0	0				39	19	18	1	
19936	0	0	0	0	0	0	44	1				6	162	12		21				0		0	0	0	0	0			0	0	0	1	4	0			0	0	0	32	0	0	101	0				4	0	20	4	
19972	0	0	0	0	0	0	0	0				0	8	0		0							0	0	0	0			0	0	0	0	0	8			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	27	0				0	77	0		1				0		0	0	0	0	1			2	10	14	0	70	0			0	0	0	0	0	0	0	0				0	0	4	2	
20633	0	0	0	0	0	0	43	0				2	550	108		28							0	0	0	0			0	0	41	0	170	0			0	0	0	0	234	0	0	0				0	0	10	0	
20857	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	19	0	0	0	0	0	2	0				0	421	0		26				26		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	375	2				0	0	1	0	
21658	0	0	0	0	0	0	19	4				7	178	80		64				59		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	27	0	0	0				0	0	6	8	
22048	0	0	0	0	0	0	37	11				0	480	105		0							0	0	0	0			0	0	6	0	216	0			0	0	0	0	0	0	0	0				91	10	68	10	
22543	0	0	0	0	0	0	37	0				0	72	0		0							0	0	0	0			0	0	0	16	0	12			0	0	0	0	25	5	0	0				3	1	32	15	
22552	0	0	0	0	0	0	127	5				1	1	1		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	120				0	0	0	1	
22730	0	0	0	0	0	0	204	0				0	904	0		0							0	0	0	0			0	0	2	0	33	0			0	0	0	0	0	38	535	2				0	2	336	160	
22936	0	5	0	0	0	0	75	12				4	201	153		33				18		0	0	0	0	31			0	0	14	5	0	0			0	0	0	2	0	0	0	0				0	0	15	2	
23456	0	0	0	0	0	0	7	2				2	249	203		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	15	0	0	0				19	0	12	3	
23504	0	0	0	0	0	0	752	693		0		0	2841	2806		0		0	0	0	0	0	0	0	24	3			0	0	0	0	0	0			0	0	0	54	0	0	0	0	0	0		0	0	11	2	
23643	0	0	0	0	0	0	160	6				0	357	15		0							0	0	0	0			0	0	0	0	0	65			0	0	0	0	79	0	0	0				153	140	45	14	
23755	0	0	0	0	0	0	257	0				0	37	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	250	0	0				12	0	25	7	
24006	0	0	0	0	0	0	714	10		0		0	386	10		0		0	0	0	0	0	0	0	0	19			0	0	6	0	179	0			0	0	44	96	114	0	0	579	0	0		0	0	39	4	
24378	0	0	0	0	0	0	10	0				0	19	0		0							0	0	0	0			0	0	3	7	16	2			0	0	0	0	0	0	0	0				1	0	0	0	
24453	0	0	0	0	0	0	212	2				1	1958	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1956	209	
24659	0	0	0	0	0	0	20	0				13	129	0		129				129		13	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	3	0	1	
24668	0	0	0	0	0	0	312	223		0		0	4246	4220		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	4	0	0	0	0		0	0	26	85	
24949	0	0	0	0	0	0	512	22				0	91	0		0				0		0	0	0	0	2			13	3	32	13	21	26			0	0	0	59	0	26	0	349				0	1	31	5	
25357	300	0	0	0	0	0	46	0				41	1131	0		393				201		0	0	0	0	0			0	0	0	0	62	0			0	0	0	0	0	0	318	0				0	0	58	5	
25647	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	114	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	114	0	0				0	0	0	0	
26242	0	0	0	0	0	0	181	0				0	276	0		0				0		0	0	0	0	0			19	11	5	0	42	0			0	0	0	0	0	0	0	0				14	8	201	157	
26457	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	258	127		0		0	11063	10864		23		0	0	0	0	0	0	0	0	0			0	0	53	0	29	0			0	0	0	5	0	3	0	0	0	0		0	0	147	70	
27070	0	0	0	0	0	0	112	0				0	92	0		0				0		0	0	0	3	0			18	0	0	0	71	0			0	0	0	0	0	0	0	112				0	0	0	0	
27548	0	0	0	0	0	0	1068	704		0		105	411	75		173		0	0	0	0	0	0	0	33	21			0	0	139	43	98	0			0	0	0	3	0	47	24	0	0	0		0	0	8	6	
27614	0	0	0	0	0	0	22	4				0	92	0		0				0		0	0	0	0	0			25	0	1	6	37	0			0	0	0	0	0	1	0	0				4	4	26	6	
27847	41	67	0	0	0	0	259	41				0	571	128		0				0		0	0	0	0	0			0	0	5	0	128	0			0	0	0	0	208	108	0	0				51	13	15	25	
28013	0	0	0	26	0	0	113	20		0		8	1391	70		1		0	0	0	0	0	0	0	0	0			0	0	7	2	3	60			0	0	0	0	0	0	1257	50	0	0		0	0	0	0	
28152	0	0	0	0	0	0	5	5				0	12	0		0				0		0	0	0	0	0			0	0	0	0	11	0			0	0	0	0	0	0	0	0				0	0	1	0	
28255	0	0	0	0	0	0	44	21				4	245	0		16				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	225	18				0	0	4	1	
28406	0	0	0	0	0	0	39	31		0		0	463	178		0		0	0	0	0	0	0	0	0	0			0	0	0	0	194	0			0	0	0	0	0	0	0	0	0	0		4	8	87	0	
28675	0	0	0	0	0	0	0	0				0	36	0		0							0	0	0	0			0	0	0	0	29	0			0	0	0	0	0	0	0	0				7	0	0	0	
28732	0	82	0	0	0	0	82	0				0	14	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	12	0	
29476	0	0	0	0	0	0	6	0				4	28	0		2				0		0	0	0	0	0			0	0	2	0	26	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	3	0	0	0	0	0	407	7		0		0	388	19		0		0	0	0	0	0	0	0	0	1			67	31	80	0	102	31			74	13	0	6	0	212	14	0	0	0		31	28	47	29	
29878	0	0	0	0	0	0	178	0		0		0	335	0		0		0	0	0	0	0	0	0	0	0			0	0	133	0	333	0			0	0	0	0	2	45	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	5	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
30502	0	0	0	0	0	0	213	66		0		61	700	202		156		0	0	0	0	0	0	0	65	4			0	0	40	6	43	0			0	0	20	0	0	3	74	0	0	0		0	6	140	27	
30650	0	0	0	0	0	0	7	7				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
30810	0	0	0	0			570869		594	0	0	0	3176623		0	0	3323	0	0	0	0	0	0	0	498	54			2730310	520649	5	81	91	100	594475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442301	49486	
31134	0	0	0	0	0	0	39	0				0	162	30		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				27	11	103	28	
31255	0	0	0	0	0	0	139	129		0		1	3540	3535		4		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	1	8	0	0	0	0	0	0		0	0	0	1	
31657	0	0	0	0	0	0	37	30				0	45	39		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	7	
31826	0	0	0	0	0	0	77	0				10	278	2		16							0	0	0	0			0	0	31	0	124	0			0	0	0	0	0	0	0	6				33	9	103	21	
31835	0	0	0	0	0	0	82	33				4	190	33		0				0		4	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				38	32	119	13	
32234	0	0	0	0	0	0	7	1				0	14	1		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	6	
32766	0	0	0	0	0	0	3	0				0	133	8		0							0	0	0	0			0	0	0	0	107	0			0	0	0	0	0	0	0	0				17	3	1	0	
32971	0	0	0	0	0	0	74	2				0	369	126		0							0	0	5	3			0	0	26	14	190	7			0	0	0	0	0	0	0	0				0	0	41	29	
33147	0	0	0	0	0	0	49	40		0		3	247	107		0		0	0	0	0	3	0	0	0	0			0	0	1	0	49	0			0	0	0	0	48	0	0	0	0	0		19	3	24	2	
33259	0	0	0	0	0	0	38	22				0	75	53		0				0		0	0	0	0	0			0	0	12	0	0	0			0	0	0	0	0	3	0	0				5	0	17	1	
33268	0	0	0	0	0	0	3	0				3	58	0		55				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	189	63		0		1	1588	648		520		0	0	520	0	1	0	0	0	0			0	0	38	0	146	0			0	0	0	0	3	3	0	0	0	0		177	70	94	14	
34425	0	0	0	0	0	0	473	1		0		0	1692	116		0		0	0	0	0	0	0	0	27	0			0	0	78	31	85	40			0	0	50	1	0	1	0	0	0	0		55	17	1319	344	
34434	97	0	0	0	0	0	23	0				0	547	8		24				0		0	0	0	49	0			18	7	0	3	3	19			0	0	0	0	0	0	0	0				176	3	153	10	
34452	0	0	0	0	0	0	38	34				0	246	234		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	4	0	0	
34537	0	35	0	23	0	0	1789	325		0		0	8218	3396		0		0	0	0	0	0	0	0	135	86			9	7	600	130	66	0			0	0	0	27	0	69	3201	165	0	0		94	16	1317	306	
34555	0	108	0	0	0	0	119	0				0	102	0		54				54		0	0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				14	6	30	5	
34742	0	0	0	0	0	0	12	1				8	182	0		68				68		0	0	0	0	0			0	0	0	0	58	0			0	1	0	0	0	0	0	0				0	0	56	2	
35057	0	0	0	0	0	0	17	0				2	30	0		12				12		2	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				0	0	18	8	
35301	0	0	0	0			0		0	0	0	0	1310		0	0	680	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	2603	17	0	0	16939	9400		0		0	24090	7085		0		0	0	0	0	0	0	0	748	6			0	0	2957	22	5784	367			0	0	0	0	665	304	5996	4224	0	0		11	0	831	9	
35646	0	0	0	0	0	0	1	1				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	35	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	10	0				0	31	0		0							0	0	0	0			3	0	1	0	0	0			0	0	0	0	0	0	0	0				3	0	25	9	
36456	0	1	0	0	0	0	148	71				59	173	34		110				110		59	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	7				22	8	7	2	
36933	38	0	0	0	0	0	56	8				2	69	11		0							0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	35	0	0				11	4	6	7	
37051	0	0	0	0	0	0	2	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
37341	0	0	0	0	0	0	21	0				1	59	12		2				0		0	0	0	0	0			0	0	4	0	15	0			0	0	0	0	0	0	0	0				4	13	26	3	
37435	0	0	0	0	0	0	861	98		0		0	1214	227		0		0	0	0	0	0	0	0	0	18			127	27	134	4	45	77			0	0	428	200	78	250	59	8	0	0		48	52	125	70	
37640	0	20	0	0	0	0	605	141		0		341	2546	1500		682		0	0	0	0	0	0	0	61	12			94	18	37	7	76	1			35	4	0	0	12	0	0	17	0	0		1	3	84	5	
37659	0	0	0	0	0	0	10	1				0	87	19		0				0		0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				0	0	62	9	
