"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
12030																CONF				0	6631	2120	12673	119	1802	1453	225	0	0	0	1636	0	0	0	CONF	484	0	0	Reclassified NSF's	State Income Tax Receivable		
12142																CONF				0	476	0	3806	644	2157	0	0	0	0	0	1173	0	0	0	CONF	0	0	0				
12179																CONF				0	710	84	3433	57	98	0	0	0	0	0	120	0	0	0	CONF	1821	0	600				
12245																CONF				0	426	6	1272	160	376	0	0	0	0	0	464	0	0	0	CONF	0	0	0				
12311	0	311739	178039	2968758	0	739066	0	0	0	0	0	177459	0	0	0	CONF	289807	489093	783555		311739														CONF							
12647																CONF				0	310	0	1160	0	342	0	0	0	0	0	508	0	0	0	CONF	0	0	0				
12656																CONF				0	29	40	237	30	51	0	0	0	0	0	117	0	0	0	CONF	0	0	0				
12937																CONF				0	808	0	1757	165	337	0	0	0	0	0	612	0	0	0	CONF	0	0	0				
12946																CONF				0	1440	0	18653	0	1736	0	0	0	0	0	3724	0	0	0	CONF	1170	10583	0				
12955																CONF				0	457	0	1109	364	364	0	0	0	0	0	288	0	0	0	CONF	0	0	0				
13103																CONF				0	11182	3074	28137	1184	4726	0	0	0	0	0	3372	0	0	0	CONF	5783	0	0				
13251																CONF				3	290	0	886	55	58	0	0	0	0	0	201	0	0	0	CONF	337	0	0				
13457																CONF				0	0	0	1583	0	18	0	0	0	0	0	242	0	0	0	CONF	1323	0	0				
14052																CONF				0	135	50	2068	87	236	0	0	0	0	0	226	0	0	0	CONF	1071	350	0				
14155																CONF				5	766	0	4246	195	400	0	0	0	0	0	1058	0	0	0	CONF	2022	0	0				
14650																CONF				0	68	176	1763	56	94	0	0	0	0	0	114	0	0	0	CONF	1311	0	0				
14753																CONF				0	9	0	507	0	88	0	0	0	0	0	410	0	0	0	CONF	0	0	0				
14865																CONF				0	545	728	9640	425	1350	0	0	0	0	0	2685	0	0	0	CONF	1334	1505	1493				
14977																CONF				0	21	7	566	51	108	0	0	0	0	0	270	0	0	0	CONF	0	160	0				
16458																CONF				0	774	0	2456	179	460	0	0	0	0	0	1222	0	0	0	CONF	0	0	0				
16551																CONF				0	1752	518	6232	0	629	0	0	0	0	0	1088	0	0	0	CONF	2245	0	0				
16748																CONF				0	289	0	2385	0	183	0	0	0	0	0	393	0	0	0	CONF	1520	0	0				
16944																CONF				0	0	0	390	39	100	0	0	0	0	0	290	0	0	0	CONF	0	0	0				
16953																CONF				0	0	0	337	17	55	0	0	0	0	0	282	0	0	0	CONF	0	0	0				
17110																CONF				0	219	0	3071	0	2739	1378	0	0	0	0	113	0	0	0	CONF	0	0	0	Investment Adv./Trustee Feees Receivable			
17147																CONF				0	32777	21963	216805	13376	21589	0	0	0	0	0	15342	5155	0	0	CONF	57867	61898	5369				
17259																CONF				2	437	0	2582	114	214	0	0	0	0	0	305	0	0	0	CONF	1626	0	0				
17464																CONF				0	10192	0	55545	2117	6446	0	0	0	0	0	3174	0	0	0	CONF	8302	27431	0				
17950																CONF				0	1020	0	4130	113	343	0	0	0	0	0	2199	0	0	0	CONF	0	0	568				
17978																CONF				0	3955	1964	7069	37	144	97	10	0	0	0	1006	0	0	0	CONF	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																CONF				0	474	0	8096	1292	2125	0	0	0	0	0	1403	0	0	0	CONF	4094	0	0				
18135																CONF				0	1126	0	7395	185	539	0	0	0	0	0	1073	0	0	0	CONF	4657	0	0				
18377																CONF				0	79	9	324	51	144	38	0	0	0	0	92	0	0	0	CONF	0	0	0	Delayed Principal Payments on MBS			
18827																CONF				0	889	1270	9458	521	988	0	0	0	0	0	1115	0	0	0	CONF	0	0	5196				
18836																CONF				0	613	1092	6173	0	730	263	220	0	0	0	574	0	0	0	CONF	3164	0	0	PREPAID EFT PROCESSING	DEFERRED DIRECTORS FEES		
18854																CONF				0	718	0	3568	211	670	206	147	0	0	0	2180	0	0	0	CONF	0	0	0	CORE DEPOSIT INTANGIBLES	MORTGAGE SERVICING FEES		
19356																CONF				0	163	0	1114	49	218	0	0	0	0	0	354	0	0	0	CONF	379	0	0				
19730																CONF				0	4119	37184	107731	0	15173	3970	0	0	0	0	5305	0	0	0	CONF	42211	0	3739	A/R-PAC Life Insurance (loan related not BOLI)			
19936																CONF				0	290	617	5442	141	235	93	0	0	0	0	883	0	0	0	CONF	0	3417	0	Prefunded Deposits			
19972																CONF				0	100	360	3389	0	74	0	0	0	0	0	224	0	0	0	CONF	2631	0	0				
20053																CONF				0	193	460	1716	101	185	68	16	0	0	0	378	0	0	0	CONF	500	0	0	Federal Taxes Payable	Unrealized Tax on AFS Securities		
20512																CONF				0	520	969	5188	0	3121	0	0	0	0	0	578	0	0	0	CONF	0	0	0				
20633																CONF				0	1264	419	10629	469	1122	0	0	0	0	0	996	0	0	0	CONF	6828	0	0				
20857																CONF				0	665	0	2078	50	123	0	0	0	0	0	1088	0	0	0	CONF	202	0	0				
21256																CONF				0	87	0	648	0	10	0	0	0	0	0	23	0	0	0	CONF	528	0	0				
21359																CONF				0	177	0	572	31	68	0	0	0	0	0	214	0	0	0	CONF	113	0	0				
21630																CONF				0	340	0	878	48	163	0	0	0	0	0	375	0	0	0	CONF	0	0	0				
21658																CONF				0	442	0	3276	94	112	0	0	0	0	0	766	0	0	0	CONF	1956	0	0				
22048																CONF				0	476	0	7561	0	2269	1175	0	0	0	0	852	0	0	0	CONF	3964	0	0	Note Rec XM Irrevocable Trust			
22543																CONF				0	195	233	839	0	189	0	0	0	0	0	222	0	0	0	CONF	0	0	0				
22552																CONF				0	223	0	1247	72	259	0	0	0	0	0	765	0	0	0	CONF	0	0	0				
22730																CONF				0	308	0	3845	101	281	0	0	0	0	0	522	0	0	0	CONF	2734	0	0				
22936																CONF				0	320	0	1609	359	570	0	0	0	0	0	654	0	0	0	CONF	0	65	0				
23045																CONF				0	204	0	405	0	6	0	0	0	0	0	195	0	0	0	CONF	0	0	0				
23456																CONF				0	393	0	1174	67	67	0	0	0	0	0	714	0	0	0	CONF	0	0	0				
23504																CONF				0	3037	3466	20929	6861	8859	0	0	0	0	0	5567	0	0	0	CONF	0	0	0				
23540																CONF				0	563	0	1669	104	295	0	0	0	0	0	811	0	0	0	CONF	0	0	0				
23643																CONF				0	65	0	4607	0	818	0	0	0	0	0	874	0	0	0	CONF	1425	0	1425				
23755																CONF				0	797	0	2151	0	1023	258	0	0	0	0	331	0	0	0	CONF	0	0	0	Investment Interest Receivable			
24006																CONF				0	1114	4618	21321	1131	2920	620	0	0	0	0	2535	0	0	0	CONF	7100	0	3034	Accounts Receivable			
24378																CONF				0	433	160	1014	149	230	0	0	0	0	0	191	0	0	0	CONF	0	0	0				
24453																CONF				0	3370	0	4297	243	478	143	0	0	0	0	449	0	0	0	CONF	0	0	0	SOFTWARE			
24659																CONF				0	0	0	235	0	32	0	0	0	0	0	203	0	0	0	CONF	0	0	0				
24668																CONF				140	457	495	2455	461	601	0	0	0	0	0	902	0	0	0	CONF	0	0	0				
24855																CONF				0	29	0	270	0	58	0	0	0	0	0	58	0	0	0	CONF	125	0	0				
24949																CONF				0	2726	8845	25756	0	3562	0	0	0	0	0	2142	0	0	0	CONF	8481	0	0				
25357																CONF				0	2606	0	3653	580	765	174	6	5	0	0	282	0	0	0	CONF	0	0	0	Interest on Investments	Nonpost DDA	Suspence	
25647																CONF				0	0	0	225	24	37	0	0	0	0	0	188	0	0	0	CONF	0	0	0				
26176																CONF				0	3737	0	11482	2037	3886	1034	0	0	0	0	1155	0	0	0	CONF	0	0	2704	Advances for taxes and insurance	`		
26242																CONF				0	1994	0	16701	530	1191	0	0	0	0	0	1697	0	0	0	CONF	11819	0	0				
26457																CONF				0	0	0	187	0	34	1	0	0	0	0	153	0	0	0	CONF	0	0	0	211800 DDA Unposted			
26765																CONF				0	2357	329	3673	0	277	0	0	0	0	0	710	0	0	0	CONF	0	0	0				
26859																CONF				0	800	6171	8440	498	852	0	0	0	0	0	617	0	0	0	CONF	0	0	0				
27070																CONF				0	3713	0	5734	499	1189	0	0	0	0	0	832	0	0	0	CONF	0	0	0				
27548																CONF				0	2294	0	17783	1054	4449	2265	0	0	0	0	1943	0	0	0	CONF	9097	0	0	Low income tax community investment			
27614																CONF				0	1606	0	11039	575	1145	0	0	0	0	0	1495	0	0	0	CONF	6793	0	0				
27847																CONF				0	1394	0	12136	434	1123	0	0	0	0	0	2128	0	0	0	CONF	3668	0	3823				
28013																CONF				0	11974	7906	160392	0	38591	22944	0	0	0	0	8307	0	0	0	CONF	56633	0	36981	due from brokers / sale of securities			
28152																CONF				0	568	0	3337	0	118	0	0	0	0	0	498	0	0	0	CONF	2153	0	0				
28255																CONF				0	308	106	3418	0	2370	1745	0	0	0	0	634	0	0	0	CONF	0	0	0	Returns in Process			
28349																CONF				0	1349	1128	5414	151	2480	2242	0	0	0	0	457	0	0	0	CONF	0	0	0	RAAM & ROCK ENERGY STOCKS			
28406																CONF				0	14054	0	86770	0	35576	27213	0	0	0	0	3522	0	0	0	CONF	33618	0	0	Due from brokers			
28572																CONF				0	1122	0	1269	0	45	0	0	0	0	0	102	0	0	0	CONF	0	0	0				
28675																CONF				0	370	0	952	77	262	0	0	0	0	0	320	0	0	0	CONF	0	0	0				
28732																CONF				0	220	706	3024	65	164	0	0	0	0	0	320	0	0	0	CONF	1614	0	0				
29104																CONF				0	8966	1906	54700	396	2470	720	0	0	0	0	6423	0	0	0	CONF	20762	0	14173	Principal Receivable Due from Broker			
29476																CONF				0	134	270	805	29	39	0	0	0	0	0	362	0	0	0	CONF	0	0	0				
29636																CONF				0	3738	2342	33202	680	1311	0	0	0	0	0	4452	0	0	0	CONF	18311	3048	0				
29878																CONF				0	2969	18218	32314	2513	4047	80	1454	0	0	0	6707	0	0	0	CONF	373	0	0	Seat License	Other Charges Due Mtg Loans		
29953																CONF				0	1843	0	2542	61	218	0	0	0	0	0	449	0	0	0	CONF	32	0	0				
30052																CONF				0	111	0	281	25	103	30	31	0	0	0	67	0	0	0	CONF	0	0	0	Software and Art	Accounts Receivables		
30418																CONF				0	3034	0	15258	620	5543	330	243	0	0	0	6681	3334	0	0	CONF	0	0	0	MBS Principal Receivable	Computer Software		
30502																CONF				0	4968	2255	15051	2146	4840	0	0	0	0	0	2988	0	0	0	CONF	0	0	0				
30650																CONF				0	1031	571	2061	56	85	0	0	0	0	0	374	0	0	0	CONF	0	0	0	MVA to AFS 202189			
30810																CONF				0	0	1013120	1808361	126235	290942	0	0	0	0	0	504299	0	0	0	CONF	0	0	0				
30874																CONF				0	9844	3966	42872	0	5713	1620	0	0	0	0	3395	0	0	0	CONF	19954	0	0	Real Estate Held for Investment			
31134																CONF				0	379	0	2513	310	458	0	0	0	0	0	715	0	0	0	CONF	961	0	0				
31255																CONF				0	831	1023	13365	0	1932	500	0	0	0	0	1703	0	0	0	CONF	6238	0	1638	IENC factored loans deferred			
31657																CONF				0	195	0	3187	40	96	0	55	0	0	0	583	0	0	0	CONF	0	0	2313		Late Fees		
31826																CONF				0	772	2071	9575	532	1976	0	0	0	0	0	836	0	0	0	CONF	3920	0	0				
31835																CONF				0	953	1890	11474	355	467	0	0	0	0	0	1367	0	0	0	CONF	6797	0	0				
32234																CONF				0	82	0	879	234	348	0	0	0	0	0	449	0	0	0	CONF	0	0	0				
32766																CONF				0	24	57	427	77	161	0	0	0	0	0	185	0	0	0	CONF	0	0	0				
32971																CONF				0	1329	157	11081	395	1917	726	0	0	0	0	994	0	0	0	CONF	6684	0	0	Purchased Computer Software			
33147																CONF				1	761	228	3590	493	990	0	0	0	0	0	1611	0	0	0	CONF	0	0	0				
33259																CONF				0	666	10729	14245	448	1208	525	0	0	0	0	1642	0	0	0	CONF	0	0	0	Misc Assets			
33268																CONF				0	0	0	2257	117	270	0	0	0	0	0	745	0	0	0	CONF	1242	0	0				
33370																CONF				0	463	59	751	0	105	39	0	0	0	0	124	0	0	0	CONF	0	0	0	Premium on loan pool purchases			
33754																CONF				6	0	0	175	37	92	3	0	0	0	0	83	0	0	0	CONF	0	0	0	Federal Income Tax Refund	Other Assets		
33839																CONF				0	122	0	357	15	61	0	0	0	0	0	174	0	0	0	CONF	0	0	0				
33857																CONF				0	1232	0	2928	700	737	0	0	0	0	0	959	0	0	0	CONF	0	0	0				
34153																CONF				0	1324	195	4895	544	2215	1006	0	0	0	0	1161	0	0	0	CONF	0	0	0	Accounts receivable, net			
34359																CONF				0	427	21	1751	73	92	0	0	0	0	0	187	0	0	0	CONF	1024	0	0				
34425																CONF				0	1518	310	3797	0	958	0	0	0	0	0	1011	0	0	0	CONF	0	0	0				
34434																CONF				0	408	0	4626	715	1424	0	0	0	0	0	1184	46	0	0	CONF	1610	0	0				
34452																CONF				0	57	0	2439	219	652	0	0	0	0	0	474	0	0	0	CONF	329	0	927				
34537																CONF				0	11365	18194	50883	2635	16571	0	0	0	0	0	4753	0	0	0	CONF	0	0	0				
34555																CONF				0	3449	462	10794	125	440	0	0	0	0	0	1533	0	0	0	CONF	4910	0	0				
34742																CONF				0	766	1147	10048	275	885	0	0	0	0	0	1205	0	0	0	CONF	5866	179	0				
34836																CONF				0	0	0	505	65	111	27	0	0	0	0	78	0	0	0	CONF	316	0	0	INT. REC'D - FED AGENCY			
35057																CONF				0	1740	0	4808	0	556	0	0	0	0	0	770	0	0	0	CONF	1146	0	596				
35301	0	332011	0	17464299	0	14695552	9969186	0	0	0	0	433131	0	0	0	CONF	4577	1999028	0		332011														CONF				Collateral deposits, net			
35570																CONF				0	149912	149531	470034	2863	11790	0	0	0	0	0	44103	0	0	0	CONF	110840	0	3858				
35646																CONF				0	111	25	1186	0	101	0	0	0	0	0	302	0	0	0	CONF	0	0	647				
35842																CONF				0	988	1078	4771	75	124	0	0	0	0	0	1588	0	0	0	CONF	993	0	0				
35879																CONF				0	1677	1126	7857	312	814	0	0	0	0	0	451	0	0	0	CONF	3789	0	0				
36054																CONF				0	1320	4932	36502	0	5718	0	0	0	0	0	2975	0	0	0	CONF	14093	0	7464				
36456																CONF				0	229	0	3467	370	526	53	0	0	0	0	1087	0	0	0	CONF	1625	0	0	DDA SUSPENSE			
36933																CONF				33	138	101	1244	222	255	0	0	0	0	0	336	0	0	0	CONF	414	0	0				
37051																CONF				0	280	0	1203	0	190	0	0	0	0	0	372	0	0	0	CONF	361	0	0				
37341																CONF				0	17	0	1156	43	56	0	0	0	0	0	203	0	0	0	CONF	880	0	0				
37378																CONF				0	500	1439	4036	51	773	200	171	0	0	0	738	0	0	0	CONF	586	0	0	MERCHANT VISA SETTLEMENT	OREO SALE PROCEEDS RECEIVABLE		
37435																CONF				24	1241	0	37145	578	32669	0	0	0	0	0	3235	0	0	29802	CONF	0	0	0				
37640																CONF				0	8340	990	52466	2103	7546	0	0	0	0	0	7320	0	0	0	CONF	21409	0	6861				
37659																CONF				4	0	0	1029	14	65	0	0	0	0	0	396	0	0	0	CONF	568	0	0				
37743																CONF				0	276	0	712	33	62	0	0	0	0	0	374	0	0	0	CONF	0	0	0				
37949																CONF				0	508	0	8363	79	484	147	0	0	0	0	1562	0	0	0	CONF	3412	0	2397	Silvertip, LLC			
38740																CONF				0	1624	0	5296	198	493	0	0	0	0	0	478	0	0	0	CONF	2701	0	0				
39327																CONF				0	0	0	9870	295	985	0	0	0	0	0	1131	0	0	0	CONF	7754	0	0				
39420																CONF				0	5741	5252	41802	928	8013	0	0	0	0	0	4018	0	0	0	CONF	18778	0	0				
39475																CONF				0	14351	86292	167106	3900	9290	0	0	0	0	0	6479	0	0	0	CONF	42621	3442	4631				
39756																CONF				0	2148	0	11445	0	2473	0	0	0	0	0	3031	0	0	0	CONF	545	0	3248				
40033																CONF				0	231	0	4500	143	297	0	0	0	0	0	172	0	0	0	CONF	3800	0	0				
40350																CONF				0	395	0	808	0	133	0	0	0	0	0	280	0	0	0	CONF	0	0	0				
40707																CONF				0	807	252	5614	802	1385	0	0	0	0	0	641	0	0	0	CONF	2529	0	0				
40855																CONF				0	694	0	1407	33	83	0	0	0	0	0	630	0	0	0	CONF	0	0	0				
41245																CONF				0	45	178	1400	0	94	0	0	0	0	0	192	0	0	0	CONF	891	0	0				
41553																CONF				0	99	0	982	29	29	0	0	0	0	0	854	0	0	0	CONF	0	0	0				
41629																CONF				0	842	696	5565	0	2851	1885	0	0	0	0	862	0	0	0	CONF	314	0	0	Low Income Housing investment			
41759																CONF				0	135	0	571	18	88	0	0	0	0	0	348	0	0	0	CONF	0	0	0				
41825																CONF				0	0	367	4854	630	987	174	0	0	0	0	400	0	0	0	CONF	0	0	3100	Pre - Paid Taxes			
41937																CONF				0	130	0	699	33	103	0	0	0	0	0	466	0	0	0	CONF	0	0	0				
41955																CONF				0	335	0	876	0	322	0	0	0	0	0	219	0	0	0	CONF	0	0	0				
42037																CONF				0	0	380	1058	0	184	0	0	0	0	0	494	0	0	0	CONF	0	0	0				
42055																CONF				0	416	0	1166	108	122	0	0	0	0	0	628	0	0	0	CONF	0	0	0				
42354																CONF				0	79	0	4030	0	25	0	0	0	0	0	824	0	0	0	CONF	3102	0	0				
42372																CONF				0	379	1313	3682	0	635	0	0	0	0	0	1113	0	0	0	CONF	242	0	0				
42420																CONF				0	29777	49435	332918	0	66073	0	0	0	0	0	15458	16763	0	0	CONF	93864	71444	6867				
42448																CONF				0	1892	2723	12255	288	1193	0	0	0	0	0	6447	0	0	0	CONF	0	0	0				
42457																CONF				0	61	0	581	115	134	0	0	0	0	0	386	0	0	0	CONF	0	0	0				
42671																CONF				0	3096	5842	19385	0	7482	2854	2752	0	0	0	2965	0	0	0	CONF	0	0	0	Current Tax Reclass	Intercompany receivable - Parent Company		
43052																CONF				0	539	528	4698	60	60	0	0	0	0	0	518	0	0	0	CONF	3053	0	0				
43351																CONF				0	0	103	449	54	203	44	105	0	0	0	143	0	0	0	CONF	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43454																CONF				0	105	0	309	55	91	0	0	0	0	0	113	0	0	0	CONF	0	0	0				
43744																CONF				0	485	2349	5095	50	97	44	0	0	0	0	212	0	0	0	CONF	1471	481	0	UNAMORTIZED PURCHASED SOFTWARE			
43856																CONF				0	340	68	1402	73	152	0	0	0	0	0	147	0	0	0	CONF	695	0	0				
43959																CONF				0	61	0	862	108	328	0	0	0	0	0	473	0	0	0	CONF	0	0	0				
44040																CONF				0	1312	1262	11471	53	380	0	0	0	0	0	2124	0	0	0	CONF	0	6393	0				
