"IDRSSD"	RCONG350	RCONG351	RCONG352	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	
36933																											0	0	1955	1890	0	0	7755	7320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																											0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																											0	0	3614	3538	0	0	483	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																											0	0	50034	48820					0	0	0	0	0	0	75141	72896	0	0	0	0	0	0	80437	78154	0	0	0	0	
37640																											0	0	0	0					0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	
37659																											0	0	250	246					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																											0	0	39739	38530	0	0	8120	7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740																											0	0	0	0	0	0	11178	11161	0	0	0	0	0	0	3408	3368	0	0	0	0	0	0	0	0	0	0	0	0	
39327																											25149	24902	6353	6316	0	0	12842	12665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																											0	0	1982	1909					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																											0	0	4402	4327	12	13	936	922	0	0	2817	2696	0	0	2478	2397	0	0	0	0	0	0	0	0	0	0	0	0	
40499																											5920	5818	63301	61551					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	2005	1916	0	0	0	0	0	0	0	0	0	0	0	0	
41245																											0	0	1884	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																											0	0	44614	41419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																											0	0	3517	3431	0	0	4765	4717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																											0	0	7470	7110					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937																											0	0	356	341	0	0	6637	6359	0	0	0	0	0	0	237	231	0	0	0	0	0	0	0	0	0	0	0	0	
41955																											0	0	4081	4005	0	0	1202	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																											0	0	661	627	0	0	4075	3918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																											0	0	13068	12943	0	0	48691	47330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																											0	0	4684	4644	0	0	1228	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048	1003	0	0	0	0	
42420																											0	0	100	100					0	0	0	0	0	0	0	0	0	0	0	0	70650	67772	121996	120285	0	0	0	0	
42448																											0	0	21013	20491					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																											0	0	750	704	0	0	240	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43052																											0	0	4462	4328	0	0	3714	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																											0	0	1	61	0	0	4625	4470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																											0	0	6505	6444	0	0	3057	2971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																											0	0	17839	17355	0	0	30619	29412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																											0	0	5463	5365	0	0	40708	39168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																											0	0	9316	8987					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741																											0	0	47611	46872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44750																											0	0	10808	10283	0	0	2207	2157	0	0	0	0	0	0	252	230	0	0	0	0	0	0	0	0	0	0	0	0	
44929																											0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																											0	0	12330	12038					0	0	0	0	0	0	703	685	0	0	0	0	0	0	1001	970	0	0	0	0	
45047																											0	0	6089	6002	0	0	46	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056																											0	0	5883	5775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430																											0	0	2000	1911	0	0	13764	13405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458																											0	0	2198	2137	0	0	6363	6235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45551																											0	0	16624	16461					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560																											71785	69534	9463	9125					0	0	0	0	0	0	2346	2289	0	0	0	0	0	0	0	0	0	0	0	0	
45775																											4996	4846	3398	3292	65	68	3635	3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053																											0	0	11709	11467	0	0	14735	14372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941																											0	0	9720	9656	0	0	8202	7868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247																											0	0	2162	2139					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
