"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
37	8903	0	6712	13791	0	25482	0	0	0	0	34428	0	387	6918	16709	2183	2587	18770	34041	0	0	103	0	0	4327	7431	7226	3240	11758	502	364	0	252	5515	1118	0	0	866	0	true							
242	5412	0	628	9027	0	14383	0	0	0	0	19452	0	3983	3125	4457	4152	1572	13755	15469	0	0	130	0	0	796	2349	1856	1220	3145	0	3417	250	0	1764	3667	0	0	3417	0	true							
279	43912	0	0	24482	0	65726	0	0	0	0	132023	0	0	0	32780	8170	13916	65726	132023	0	0	0	0	0	13948	30980	26513	1756	41829	2269	2575	1900	0	40417	6744	0	0	4543	1493	true							
354	1441	0	113	2933	0	2933	0	0	0	0	5424	0	868	0	1638	1055	0	2820	4556	0	0	0	0	0	614	2314	0	0	2928	0	0	0	0	1291	0	0	0	0	0	false							
457	6975	0	503	7274	0	10582	0	0	1253	0	29259	0	3836	2253	5562	9637	2086	10079	25423	0	0	354	0	0	3043	3552	2107	920	5562	1772	1253	0	0	4061	3025	0	1253	3025	0	true							
505	212564	0	9104	30787	0	49137	0	0	0	0	370774	0	92662	101766	19162	119197	4449	40033	278112	0	0	1275	0	0	6168	17202	6999	791	23370	2627	3308	1668	251	11998	7853	0	0	5935	0	false							
1155	1051	0	10454	42955	0	150308	0	0	0	0	78163	0	5201	12778	29502	21441	8152	138935	72962	919	0	2628	0	0	13209	16218	13964	1275	25036	1504	4448	5053	0	15164	11005	10060	0	5292	0	false							
1351	6375	0	9970	19869	0	35918	0	0	0	0	97175	0	5963	15933	35696	22139	8739	25948	91212	0	0	3747	0	0	13507	29129	16229	0	42636	920	6534	2343	0	23168	9797	0	0	7454	0	false							
1454	653	0	15735	208545	0	350631	0	0	0	0	373942	614	31148	33871	36181	287078	25832	334896	342180	0	0	8807	0	0	19992	16168	12726	4006	20190	24531	4928	2922	940	16710	33321	0	0	16987	0	true							
1669	30971	0	24131	64621	0	138207	0	0	0	0	95047	0	355	24486	24695	20924	9098	114008	94652	68	40	2159	0	0	12030	15215	6832	3154	26302	702	1943	2886	389	12536	5920	0	0	2645	0	false							
1856	1282	0	658	3107	0	5249	0	0	2550	0	57491	0	330	156	8320	24752	0	4591	37609	0	19552	0	2550	0	1952	14185	9611	1365	16137	0	1344	3000	0	18793	4344	0	0	1334	13952	false							
2040	16026	9	3024	25063	0	48753	0	0	13335	0	105908	0	2932	1236	24675	54386	3908	45720	102976	0	0	926	13335	3996	4032	6581	19634	593	8791	1300	2000	1356	0	6165	4656	16938	0	3300	0	true							
2161	29114	0	1521	39607	0	81327	0	0	0	0	61564	0	557	1005	8922	8293	6907	79806	61007	0	0	0	0	0	4768	9174	3169	177	13942	0	5837	1031	0	8366	6868	823	0	5837	0	true							
2376	874045	0	69889	32265	0	195371	0	0	420527	0	2735415	0	468084	374924	445251	654219	123219	122536	2156462	2946	110869	47114	420527	420527	214141	480242	256395	34186	690962	54473	115259	47746	4708	539713	222187	0	0	169424	97845	true	11257	16953	235151	276629	443720	101270	
2554	2156	0	259	28	0	6171	0	0	0	0	5768	0	956	0	2906	0	0	5912	4812	0	0	0	0	0	671	1895	500	46	671	500	0	0	0	206	500	0	0	500	0	false							
2732	56649	0	9866	131552	0	177168	0	0	6920	0	327340	0	11303	20419	38908	131294	11162	167302	316037	0	0	3156	6920	6920	20811	30257	14434	2784	50706	37313	20964	10973	1860	29378	71110	0	0	58277	0	false							
2750	12935	0	1887	5525	0	13080	0	0	0	0	38379	0	6832	5065	8208	481	1478	11193	27881	0	3666	391	0	0	4031	4473	9180	342	8056	770	1149	5018	0	9818	6937	0	0	1636	3666	true							
3252	14629	0	54629	31780	0	86993	0	0	5553	0	68466	0	19905	70544	10891	11043	5094	32364	47568	0	993	0	5553	4712	7574	10637	4997	5217	18211	5404	7620	968	375	17535	14368	1316	0	13024	0	false							
3458	2613	0	2831	5310	0	12267	0	0	4000	0	35923	0	5488	6312	11230	3090	1080	9436	30435	0	0	148	4000	1000	4612	9818	10647	1216	13430	1130	727	2070	0	15062	3927	0	0	1857	0	false							
3720	38800	0	27365	49400	0	136042	0	0	0	0	93699	0	3210	11492	20190	8301	5328	108677	90489	0	0	1689	0	0	9589	15512	5625	252	25098	2788	12126	705	0	10788	15619	0	0	14914	0	true							
3971	99024	0	62	19709	0	37730	0	0	71831	0	541250	0	8551	5537	121256	230211	18248	37668	488539	0	44160	5448	71831	63574	14622	83438	60966	24167	98060	375	15620	7845	4982	61937	28822	0	0	15995	2329	true							
4156	21627	0	11980	45648	0	93290	0	0	986	0	109322	0	24168	25011	17981	36649	4451	81310	79699	0	5455	1989	0	0	10476	20179	10179	3343	30655	1256	3977	1323	313	26195	6869	13906	0	5233	4714	true							
4231	16973	0	15774	25208	0	45456	0	0	0	0	52798	0	1449	14736	13998	5847	11271	29682	51349	0	0	6323	0	0	4522	9490	7530	5258	14012	500	390	898	1389	12802	3177	0	0	890	0	false							
5069	33458	0	0	58522	0	61091	0	0	69530	0	214880	0	494	0	42558	22583	960	61091	179876	0	34510	483	69530	43090	18148	66266	30006	4388	84414	8325	26179	829	4698	76250	40031	0	0	34504	19643	false							
5135	21338	0	31809	77615	15	141894	0	34166	27017	0	245422	0	10313	40910	74411	49532	17002	110070	200943	0	0	7909	27017	27017	60838	77071	7090	424	137896	8406	18359	2364	0	71012	29129	0	0	26765	6899	true							
5210	714248	14	26690	70733	0	112409	0	0	0	0	1243780	0	111865	116973	201987	161424	61389	85705	1131677	0	238	19754	0	0	51689	154088	87955	13675	168718	17843	31190	8712	2955	105420	60701	9980	0	43840	5822	true	26326	22228	102983	58440	446881	109413	
5461	320166	0	10976	40484	0	64177	0	0	0	0	498753	0	17624	20787	6587	149287	2928	53201	481129	0	0	1767	0	0	4667	8102	2382	253	12769	4946	8951	0	0	8816	13897	48627	0	13080	0	true							
5751	10175	0	3869	28339	0	50059	0	0	2811	0	116998	0	26400	25799	18305	62496	8954	46190	88760	0	1838	4347	2811	1318	10785	14917	11153	1821	25702	1320	1443	2888	0	20371	5651	0	0	2763	0	true							
6039	33670	0	14318	99136	0	117536	0	0	0	0	124658	0	3080	11250	40206	19128	11210	103218	121578	0	0	1920	0	0	13853	40697	11592	532	54550	0	3103	2083	0	26468	5186	0	0	3103	99	false							
6329	55486	0	13536	229555	0	279204	0	0	11304	0	403347	0	11941	14995	95165	64798	13275	265668	391231	0	175	3401	11304	5690	64577	116795	51443	3939	181372	11894	24224	9552	639	141589	46309	10642	0	36118	26645	false							
7009	0	0	0	232734	0	232734	0	0	0	0	521051	0	0	0	0	521051	0	232734	521051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
7045	26460	0	9923	26224	0	116020	0	0	0	0	76177	0	4762	0	20457	15713	5922	106097	71415	0	0	0	0	0	2785	7788	16392	3756	10573	262	253	2768	0	10264	3283	0	0	515	0	true							
7072	70777	0	614	36548	0	61146	0	0	6003	0	198305	0	16200	9750	43518	40760	17207	60532	181864	0	241	4712	6003	5023	11892	35489	18913	5438	47380	1087	11792	1275	882	28214	15036	0	0	12878	0	true							
7456	18839	0	16222	20232	0	40511	0	0	0	0	39493	0	1319	14041	11689	0	2331	24289	36440	0	1734	0	0	0	3226	8295	6889	288	11521	255	1448	253	0	7009	1956	0	0	1703	1734	true							
7634	7459	0	3699	12467	0	19751	0	0	0	0	40777	0	131	2389	12377	676	6028	16052	40546	0	100	3844	0	0	6260	15889	2845	739	22149	1933	4396	580	0	13356	6909	0	0	6329	0	false							
8033	26235	0	2287	51431	0	84017	0	0	0	0	128511	0	961	2420	39740	88	6395	81730	106816	0	20734	3094	0	0	17411	32469	32402	6155	43841	2048	7965	3738	0	48697	13751	0	0	9658	20734	true							
8462	1314	0	9206	68211	0	110311	0	0	0	0	40051	0	10257	17607	7274	5347	3441	100854	29794	251	0	1297	0	0	8762	9094	1258	0	17300	4266	9516	494	0	11840	14276	0	0	13782	0	true							
8631	20070	0	278	17851	0	23404	0	0	0	0	36432	0	1006	1133	7567	2959	2611	23126	35426	0	0	1057	0	0	2276	3685	3310	2456	5961	267	1409	0	0	4160	1676	0	0	1676	0	true							
9357	114065	166	249	41611	0	48207	0	0	4094	0	333806	7399	0	0	1145	203023	1168	47792	326407	0	0	458	4094	4094	853	1058	148	204	1911	11323	3131	0	0	1118	14454	0	0	14454	0	true							
9553	17687	0	10950	24474	0	45966	0	0	3833	0	57773	0	3767	14007	13587	7884	5832	35016	50046	0	3960	0	3374	3125	11036	9941	6904	250	20977	1112	1479	1480	0	14544	4071	0	459	2591	2229	true							
9807	503110	0	34727	96680	0	155701	0	0	0	0	1762735	0	373961	146327	84560	849729	73977	120974	1388774	0	0	1868	0	0	71901	93539	119326	2721	165440	78922	38782	3995	710	202927	122409	10600	0	117704	176327	true	8061	14933	460345	389384	288391	214719	
9955	11308	30	3544	23626	0	42581	0	0	5155	0	72815	0	21131	20453	7166	42546	1118	39007	51684	0	0	0	5155	5155	8339	6046	2408	367	9231	0	1800	0	0	9995	1800	0	0	1800	0	true							
10250	145211	0	778	26223	0	50540	0	0	0	0	335281	0	7471	4465	43965	104417	27830	49762	327212	0	598	10249	0	0	8055	18674	38860	2943	26729	347	5879	9426	1469	24567	17121	2157	0	6226	746	true							
10849	68319	0	3176	10899	0	28594	0	0	0	0	215569	0	41454	31731	44472	22739	8702	25417	174115	1	0	2321	0	0	25186	52143	26226	540	71649	3786	12108	4524	0	59623	20418	0	0	15894	12184	false							
11145	33702	0	38187	51291	0	107379	0	0	1059	0	107999	0	14137	3901	17954	29576	7585	69026	93862	166	0	3972	0	0	1318	5647	16999	4745	6965	0	2369	13140	505	10755	16014	0	0	1929	0	true							
11640	175187	0	6186	15559	0	28027	0	0	0	0	288086	0	42434	34006	34566	26065	17705	21841	245652	0	0	9584	0	0	11697	27587	13628	10493	39271	1217	15746	4143	2323	28839	23429	0	0	16963	0	true							
11837	5325	0	35723	7901	0	53396	0	0	7728	0	44198	0	186	34112	13001	8954	2721	17673	44012	0	0	637	0	0	2888	8393	3562	5955	11281	7990	305	326	500	7797	9121	0	7728	8295	0	true							
12030	38199	0	18513	87683	0	124054	0	0	0	0	186432	0	1516	17151	53581	52916	18249	105541	184716	0	200	1272	0	0	22779	41286	15028	3797	64065	400	4708	7040	279	29309	12427	0	0	5108	0	false							
12142	30015	0	8875	66878	0	120032	0	0	0	0	78604	0	3451	9902	19979	12893	7265	111157	75153	0	0	1757	0	0	14096	13339	1774	0	24635	3030	3457	0	0	9230	6487	0	0	6228	0	true							
12179	6374	0	2	7910	0	10818	0	0	0	0	23290	0	0	0	6931	7508	1508	10816	23290	0	0	401	0	0	1045	3146	3834	1384	4191	0	0	0	0	2477	0	0	0	0	0	true							
12311	9732805	52	1012784	9334619	0	10056563	0	0	3515717	0	77276097	0	3990878	2499541	4555746	59904876	689201	9035192	73274015	8535	11204	140459	3515717	3510569	1149308	2626776	2603903	102028	3776084	200891	514519	436572	4419	1926269	1156401	1393816	0	715410	0	true	735695	658312	22651491	34537206	592834	9124457	
12647	25236	0	2547	50587	0	61114	0	0	9768	0	80374	0	6590	0	13322	23044	4521	58567	73784	0	0	698	9768	3091	4167	10596	5104	0	14763	1018	4532	6677	0	6545	12227	0	0	5550	0	false							
12656	2393	0	656	4134	0	6530	0	0	0	0	8512	0	1287	379	2725	1126	834	5874	7225	0	0	221	0	0	809	2149	1925	110	2958	0	0	0	0	2268	0	0	0	0	0	true							
12937	10599	0	1456	65222	0	80420	0	0	7910	0	77417	0	736	0	7835	12453	4390	78462	76681	502	0	3042	7910	7910	8959	10521	2565	132	19480	17946	9920	785	3537	14343	32188	7910	0	27866	0	true							
12946	65999	0	144972	98760	0	331549	0	0	63271	0	986494	0	333860	349954	134568	343363	47606	186577	652634	0	0	21325	0	0	59101	133880	75322	14907	189519	37958	187947	64737	3280	148642	293922	12828	39261	225576	0	true	30817	21356	163296	65250	60550	5449	
13103	461413	0	26839	83745	0	193487	0	0	42166	0	1509019	0	324503	0	183238	666866	66707	166413	1183152	235	1364	24700	42166	0	38124	87785	124044	23874	125909	18647	55610	27239	5418	90589	106914	0	0	74256	0	true	8640	74982	315570	131203	184273	171501	
13251	3820	0	1037	8912	0	13881	0	0	0	0	29328	0	2397	2442	6152	18531	1206	12844	26931	0	0	0	0	0	1941	4008	1028	0	5949	0	0	0	0	825	0	0	0	0	0	true							
13457	3196	0	452	4770	0	7609	0	0	0	0	9083	0	806	351	2115	1519	1097	7157	8277	0	0	0	0	0	1216	1540	650	0	2756	563	398	0	0	1291	961	0	0	960	0	false							
14155	19600	0	5192	49338	0	91396	0	0	7172	0	93418	0	11673	3216	14611	32808	5740	84485	81499	1719	246	2479	1001	1001	7403	15276	7420	1774	22679	644	5469	3024	0	17263	9137	36112	4000	6113	0	true							
14650	7427	0	2084	9375	0	13771	0	0	0	0	13637	0	117	1458	2974	1031	1038	11687	13520	0	0	236	0	0	1275	2124	907	0	3399	500	372	0	0	1333	872	0	0	872	0	false							
14753	14673	1	922	16153	0	16153	0	0	0	0	24743	0	2078	1211	6700	0	2880	15230	22665	0	0	730	0	0	3788	5143	351	27	8930	761	0	0	0	2609	761	0	0	761	0	false							
14865	79305	19	30188	202342	0	202342	0	0	0	0	165874	0	14607	25193	21351	46540	11179	172135	151267	0	0	3264	0	0	17057	11959	6372	2168	25085	810	1093	569	0	16205	2472	38327	0	1344	0	true							
14977	5266	0	0	7414	0	11114	0	0	0	0	28162	0	0	0	7845	1313	3132	11114	28162	0	0	1107	0	0	5355	7626	2871	339	12980	1962	3430	0	0	8346	5392	0	0	5392	0	false							
16551	43864	0	7842	59566	0	105398	0	0	7016	0	169046	0	11723	11470	56345	45266	24199	97249	157323	307	0	7357	7016	99	8749	23987	37214	1208	31583	757	5704	2297	0	14812	8758	0	0	6461	0	true							
16748	16966	0	3528	21666	0	26504	0	0	0	0	44612	0	1412	0	10376	8713	3370	22976	43200	0	0	1200	0	0	2795	4972	7986	906	7562	0	1446	827	0	6283	2273	0	0	1446	0	false							
17110	0	0	0	0	0	0	0	0	0	0	97455	0	6574	0	18172	0	6074	0	90881	0	0	3262	0	0	49663	0	0	0	49663	47792	0	0	0	31491	47792	0	0	47792	0	false							
17147	4573926	0	99929	396104	0	652126	0	0	238971	0	7191211	0	1291555	913	893049	1130570	154586	551364	5899656	833	0	31810	238971	84508	147016	682842	385185	45907	820302	59362	126026	39474	901	367901	225763	9805	0	126026	0	true	1848	61610	672994	308702	1822368	2631961	
17259	11847	0	1010	10791	0	17060	0	0	0	0	31905	0	3310	3819	9477	1534	4558	16050	28595	0	0	1870	0	0	3305	7245	4327	663	10550	0	1647	828	508	6062	2983	0	0	1647	0	false							
17950	62854	248	38409	84058	0	177108	0	0	52294	0	280571	262	45005	51183	31194	128950	11162	138451	212534	0	22770	4702	31978	18305	10425	29243	10740	2904	39668	21318	12082	2055	0	22118	35455	31978	20315	33400	0	true							
17978	54821	0	0	3085	0	30964	0	0	0	0	153602	0	935	685	48731	3349	33307	30964	140597	0	12070	14559	0	0	14814	30797	13510	15838	45611	1684	15094	318	3377	26228	20473	0	0	16778	0	true							
18050	74579	0	62018	184809	0	260349	0	0	5753	0	243978	0	5238	63354	42878	48135	10889	198331	238740	0	0	3444	0	0	21537	41527	19625	1783	60740	5563	15599	15629	0	41594	36791	0	0	21162	0	false							
18135	29624	0	0	89706	0	112790	0	0	24664	0	126717	0	9615	0	11916	56380	3655	112790	116612	0	490	729	24664	24664	4676	7140	4632	1464	11191	3647	15101	4053	0	5996	22801	24664	0	18748	0	true							
18827	720715	0	14992	66403	0	99652	0	0	157	0	998835	0	187453	60032	69283	121262	21851	82849	811238	1811	144	4992	157	0	16529	36074	37023	12187	52603	16529	30361	5874	2281	32530	55046	0	0	46890	0	true	36255	20515	53017	35234	170141	439455	
18836	17573	0	1724	29439	0	39722	0	0	0	0	90564	0	2376	3149	36040	13646	12960	37998	88188	0	0	4386	0	0	14254	18912	12988	9687	30584	488	1416	779	821	19801	3504	1969	0	1904	0	true							
18854	69548	0	36371	276772	0	293964	0	0	0	0	382288	0	22534	414	27846	117590	2843	257593	312936	0	46818	1025	0	0	33480	86214	18435	1059	119684	6057	41939	7458	509	111341	55963	126993	0	47996	46818	true							
19356	8913	0	4749	18024	0	33981	0	0	8147	0	41942	0	734	3369	8873	3329	1513	29212	33061	20	8147	0	0	0	2709	7114	2899	556	9809	517	6501	7097	2307	4405	16422	0	2000	7018	0	false							
19936	15931	0	41683	58108	0	161938	0	0	0	0	124380	0	9540	45708	18957	61946	8541	120255	114840	0	0	3792	0	0	7079	16588	9510	4942	23649	779	2213	4018	1373	19163	8383	0	0	2992	0	true							
19972	72226	0	0	0	0	0	0	0	0	0	72226	0	0	0	0	0	0	0	72226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
20053	12494	0	2118	22356	0	30012	0	0	11528	0	58915	0	4267	0	28463	4841	7373	27894	54648	0	0	968	11528	3385	7771	8717	15994	3613	13188	0	3085	2400	0	7632	5485	3384	0	3085	1741	true							
20633	54656	0	23027	24448	0	123060	0	0	0	0	126265	0	821	18159	28569	12824	11121	100028	125444	5	0	3194	0	0	6394	14363	23536	7209	20757	0	2978	4042	263	22933	7283	5300	0	2978	2671	true							
20857	9526	0	6148	20943	0	50345	0	0	0	0	55984	0	7962	13117	4813	33034	2339	44197	48022	0	0	0	0	0	2077	5032	1373	340	7109	0	801	3801	0	4009	4602	0	0	801	0	true							
21256	1074	0	2459	2488	0	5530	0	0	0	0	3476	0	309	1720	813	527	1483	3071	3167	0	0	834	0	0	74	178	610	179	252	0	0	834	0	228	834	0	0	0	0	true							
21359	12779	0	2077	12408	0	20114	0	0	0	0	26902	0	1751	1090	3960	7968	3664	18037	25151	0	0	0	0	0	1526	3455	1075	99	4981	0	0	0	0	2195	0	0	0	0	0	true							
21658	23245	8	4258	21570	0	66695	0	0	1	0	84311	0	3323	3526	32682	10036	15204	62429	80988	0	0	5050	1	1	14259	9867	16978	3486	24126	2532	252	2689	967	11908	6440	0	0	2784	0	true							
22048	21859	0	9789	77618	0	77618	0	0	17926	0	103859	0	8673	11041	22864	0	6535	67829	95186	0	0	2830	17926	11752	22401	21319	17355	3091	43720	8062	7119	2654	0	41301	17835	0	0	15181	0	true							
22543	53596	0	10805	50364	0	93167	0	0	0	0	89315	0	7320	0	12729	11316	4528	82362	81995	0	0	1569	0	0	2213	8209	6827	2134	10422	526	2463	2030	0	6654	5019	0	0	2989	136	true							
22552	14312	0	2430	19071	0	33286	0	0	5456	0	47237	0	3943	3834	13836	3729	3400	30856	43294	0	0	560	5456	0	4146	9856	13629	16	14002	285	264	1000	0	13812	1548	0	0	549	498	true							
22730	46	0	16506	64517	0	93102	0	0	0	0	74603	0	10159	17885	10525	58919	3154	76596	64444	0	0	653	0	0	3241	4855	3785	2055	7078	0	1702	0	0	3411	1702	0	0	836	0	true							
22936	13961	0	3320	59794	0	79236	0	0	0	0	87264	0	1004	2207	19845	31716	6353	75916	86260	0	0	1361	0	0	7201	15065	9949	30	22266	709	4078	4555	0	12400	9342	0	0	4787	0	true							
23456	19416	0	7968	22690	0	85845	0	0	0	0	94357	0	10976	15366	35354	11983	13128	77877	83381	0	0	4197	0	0	5785	18723	20803	7460	24508	850	6308	2121	908	17417	10187	0	0	7158	0	true							
23504	1468810	0	176870	590564	0	682008	0	0	251802	0	3205922	0	489107	487138	122404	1407621	17188	505138	2716815	0	0	5310	197808	197808	99867	75162	19243	6710	175029	24824	52629	50023	1033	78578	128509	3605	12403	77453	8752	true	57389	6459	469690	580974	426311	750463	
23643	14034	0	19574	36710	0	79342	0	0	0	0	97608	0	10712	22494	28501	1998	6377	59768	86796	0	100	1717	0	0	9536	26485	19467	0	36020	2227	14083	9778	0	26987	26088	0	0	16310	0	false							
23755	57647	25	5948	49465	0	92471	0	0	0	0	90561	32	6386	8330	11002	12849	5350	86498	84143	0	0	1274	0	0	4692	6157	3841	1844	10849	0	377	3153	0	5533	3530	0	0	377	0	false							
24006	406466	2	11466	162813	0	352208	0	0	67500	0	949383	0	20075	26220	175491	121146	58697	340740	929308	0	0	15450	67500	20000	52778	99734	128471	77156	152512	6292	18869	18869	19603	182649	63633	0	0	25161	0	true	55073	95139	83069	38077	332880	62769	
24378	19563	0	0	7322	0	12938	0	0	0	0	41034	0	516	500	15471	48	6042	12938	40518	0	0	1306	0	0	2666	4343	8265	5848	5860	301	0	0	0	5651	301	0	0	301	0	false							
24453	19607	0	4923	72456	0	103678	0	0	12583	0	176336	0	12201	14553	18300	115972	3896	98755	163138	0	997	2922	12583	5896	8236	6296	9470	3882	14532	8742	1340	2790	0	9584	12873	250	0	10082	997	true							
24659	22161	0	1266	14920	0	26043	0	0	0	0	31334	0	1622	623	5247	661	3003	24777	29712	0	0	957	0	0	3387	2901	1462	172	3998	332	258	0	0	2675	590	0	0	258	0	true							
24668	294533	0	54134	85755	0	89422	0	0	0	0	1354992	0	156658	158008	74997	581218	36873	34062	1193428	1226	4906	22605	0	0	147984	81113	22874	1647	149519	127850	80134	17639	0	178621	225623	161188	0	121406	0	false							
24949	45899	0	14192	94059	0	141383	0	0	0	0	209086	0	5552	10159	63988	71687	12578	126700	203534	491	0	2400	0	0	10648	42853	32457	444	53286	917	2597	1323	261	22414	5098	5925	0	3514	0	true							
25357	173871	0	8440	9953	0	38849	0	0	19986	0	322815	578	6814	9936	55923	40224	9210	30409	315423	0	0	3845	19986	19986	38366	44254	11710	4847	82620	2684	3828	2261	770	43254	9543	0	0	6512	0	true							
25647	11936	14	0	18268	0	20345	0	0	0	0	104958	0	33	0	24177	5502	5419	20331	83575	0	21350	2748	0	0	9111	35033	31216	2416	43823	689	4512	3248	1296	53598	9745	0	0	5201	21350	false							
26176	45886	0	448	21803	0	35826	0	0	42477	0	248397	0	21415	0	36239	29947	4832	35378	222288	0	4694	1864	42477	40828	36256	87747	29323	1216	114079	754	8900	7614	754	118304	18022	33692	0	9654	12329	true							
26242	221344	3	59900	65872	0	129476	0	0	0	0	330387	0	8298	59574	36402	37366	12907	69573	322089	0	0	2631	0	0	14112	39861	6394	325	53973	1469	5191	4327	0	24289	10987	0	0	6660	0	true							
26457	2377	0	1739	4571	0	8348	0	0	0	0	17864	0	3581	4570	3382	9231	451	6609	14283	0	0	253	0	0	2204	2072	1102	124	4276	501	0	253	0	2120	754	0	0	501	0	true							
26765	44756	0	26167	243290	0	328970	0	0	4092	0	1305952	0	89740	89779	63318	788077	5312	302728	1216212	75	0	1936	4092	4092	37904	94707	37344	2869	132611	82922	152233	64544	595	109507	300294	4092	0	235155	0	true	65348	57341	75232	185786	43180	1576	
27070	168996	0	2093	42616	0	42616	0	0	0	0	402200	0	6657	1685	129613	0	56966	40523	394857	0	686	16699	0	0	65850	90079	50270	2732	145387	6488	10686	6818	281	79318	24273	0	0	16907	0	false							
27548	291128	0	23357	9398	0	121370	0	0	23542	0	572966	0	42139	38560	36537	170178	17237	88907	526062	9106	4765	343	23542	23542	25966	23790	27164	8947	49756	6662	14471	3637	1024	49329	25794	59248	0	21133	4279	true							
27614	79538	0	2059	76579	0	150942	0	0	0	0	176800	0	24349	25645	36522	35178	17419	148883	152451	0	0	4596	0	0	8719	13803	22128	6175	20055	3759	3918	2538	1046	14302	11261	0	0	7676	0	true							
27847	53423	0	32666	96459	0	162742	0	0	4037	0	361326	0	38929	62270	113119	35708	32566	130076	310450	0	11947	14574	0	0	21738	83260	105948	5460	104998	7029	28825	19095	839	103287	55788	3004	4037	35854	11947	true							
28013	609642	0	179211	133864	0	249362	0	0	275398	0	3077491	0	161363	304765	599228	1370954	93387	70151	2916128	0	0	36958	275398	192112	267977	487587	142233	74558	755564	31398	75016	12565	5562	373126	124541	0	0	106414	0	true	37659	32492	1185380	185574	607224	2418	
28152	27495	0	5346	32806	0	51873	0	0	12	0	77564	0	9227	10886	17447	27284	7507	46527	68092	0	245	1560	12	0	3174	8842	9095	1164	12016	0	510	0	0	4828	510	1562	0	510	0	true							
28255	40868	3	51592	90680	0	264873	0	0	0	0	130030	0	2336	0	13038	31300	2161	213108	127589	170	105	474	0	0	8594	18403	6068	1629	26997	8600	6978	7591	0	21656	23168	0	0	15578	0	false							
28406	198843	0	3200	87352	0	144548	0	0	404437	0	2019907	0	154535	0	487835	933538	45619	141348	1794814	0	70558	19980	404437	404437	326844	199759	165577	22994	526603	9295	93644	61264	8150	227339	172353	0	0	102939	67859	true	18477	36262	395502	538036	175296	23547	
28675	14021	0	11091	31011	0	32000	0	0	27193	0	80153	0	8381	0	38218	16305	4705	20909	71772	0	0	1099	24568	8054	5127	13928	20135	4816	19055	3942	755	620	504	5788	5821	0	2625	4697	0	false							
28732	18561	0	2372	28925	0	36360	0	0	0	0	51751	0	7325	8253	7848	15835	3255	33988	44426	0	0	1118	0	0	3714	6463	3873	5	10177	519	2277	505	0	6207	3301	0	0	2796	0	true							
