"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
12937	1885	120	16	0	1931	182	0			0	0	
12946	16487	6403	1234	0	13810	5020	60			0	0	
12955	1360	110	2	0	1248	0	0			0	0	
13103	12676	2760	160	0	11671	1915	0			0	0	
13251	427	120	55	0	443	191	0			0	0	
13457	184	0	1	0	183	0	0			0	0	
14052	504	0	9	0	605	110	0	0	0	0	0	
14155	2086	300	45	0	1830	89	0			0	0	
14650	482	113	22	0	432	85	0			0	0	
14753	496	80	0	0	428	12	0			0	0	
14865	3209	724	41	0	3933	1489	0			0	0	
14977	439	80	0	0	370	11	0			0	0	
16551	2415	350	17	0	2261	213	0			0	0	
16748	629	100	0	0	529	0	0			0	0	
17110	279	0	0	0	279	0	0			0	0	
17147	62453	417	6344	0	63964	8272	0			0	153	
17259	209	0	13	0	228	32	0			0	0	
17464	24415	-4000	9874	0	22053	3512	0			0	0	
17950	3616	440	35	0	3304	163	0			0	0	
17978	2505	1	0	0	2545	41	0			0	0	
18050	3972	450	80	0	3617	175	0			0	0	
18135	1276	20	200	0	1112	56	0			0	0	
18377	240	98	0	0	182	40	0			0	0	
18827	5275	919	417	0	4816	877	0			0	0	
18836	1539	-1	81	0	1691	232	0			0	0	
18854	5677	2566	107	0	4829	1825	0			0	0	
19356	874	-12	20	0	874	8	0			0	0	
19730	22740	4600	1617	0	26320	9797	0			0	0	
19936	3107	300	39	0	2902	134	0			0	0	
19972	400	4	0	0	405	9	0	0	0	0	0	
20053	1114	120	73	0	1012	91	0			0	0	
20633	3121	100	206	0	3064	249	0			0	0	
20857	738	185	0	0	623	70	0			0	0	
21256	127	0	0	0	127	0	0			0	0	
21359	249	16	2	0	232	0	-1			0	0	
21630	789	154	6	0	686	57	0			0	0	
21658	1564	44	77	0	1527	84	0			0	0	
22048	1747	0	83	0	1753	89	0			0	0	
22543	739	184	2	0	579	26	0			0	0	
22552	1022	100	14	0	1080	172	0			0	0	
22730	758	100	47	0	752	141	0			0	0	
22936	1394	-600	198	0	2255	459	0			0	0	
23045	170	0	0	0	170	0	0			0	0	
23456	1122	380	3	0	1041	302	0			0	0	
23504	20744	4000	235	0	17637	1128	0			0	0	
23643	1646	20	58	0	1746	178	0			0	0	
23755	1459	240	40	0	1569	390	0			0	0	
24006	4145	1658	975	0	3682	2170	0			0	0	
24378	222	0	2	0	268	48	0	0	0	0	0	
24453	2066	373	8	0	1696	11	0			0	0	
24659	408	220	13	0	301	126	0			0	0	
24668	6807	1739	55	0	5174	161	0			0	0	
24855	15	0	0	0	35	20	0			0	0	
24949	7511	-47	772	0	8164	1378	0			0	0	
25357	1278	54	213	0	1276	265	0			0	0	
25647	1448	-78	24	0	1603	101	0			0	0	
26176	4828	-3700	152	0	8465	89	0			0	0	
26242	2494	125	194	0	2459	285	1			0	0	
26457	188	0	1	0	198	11	0			0	0	
26765	4422	518	273	0	3764	133	0			0	0	
27070	800	74	27	0	800	101	0			0	0	
27548	4790	2139	761	0	4396	2506	0			0	0	
27614	1393	0	78	0	1548	233	0			0	0	
27847	5221	0	168	0	5481	428	0			0	0	
28013	24770	354	139	0	26292	2015	0			0	783	
28152	1325	140	0	0	1264	79	0			0	0	
28255	2531	219	9	0	2343	40	0			0	0	
28349	2101	985	74	0	2946	1904	0			0	0	
28406	17102	4089	82	0	12973	42	0			0	0	
28675	674	-33	1	0	708	2	0			0	0	
28732	872	-140	225	0	1037	250	0			0	0	
29476	468	100	12	0	445	89	0			0	0	
29636	6474	557	197	0	6542	822	0			0	0	
29878	15681	-4137	738	0	19470	390	0			0	0	
30052	257	20	1	0	248	12	0			0	0	
30502	8623	0	400	0	8806	583	0			0	0	
30650	1365	0	128	0	1486	249	0			0	0	
30810	1852777	1512424	465338	0	1729501	1854486	0	0	161850	0	36249	
30874	10562	-995	1191	0	10730	364	0			0	0	
31134	900	248	33	0	850	231	0			0	0	
31255	3873	450	74	0	3444	95	0			0	0	
31657	754	380	6	0	629	261	0			0	0	
31826	2944	100	173	0	2911	240	0			0	0	
31835	1300	1115	99	0	1257	1171	0			0	0	
32234	279	6	0	0	273	0	0			0	0	
32766	234	-16	3	0	293	46	0			0	0	
32971	1980	945	52	0	2118	1135	0			0	0	
33147	5421	500	504	0	5073	656	0			0	0	
33259	6126	0	338	0	7878	2090	0			0	0	
33268	1064	133	37	0	908	14	0			0	0	
33370	141	0	0	0	174	33	0			0	0	
33839	88	7	1	0	92	12	0			0	0	
33857	5232	690	38	0	4808	304	0			0	0	
34425	4222	1597	79	0	3205	659	0			0	0	
34434	1736	22	4	0	1994	284	0			0	0	
34452	611	156	7	0	591	143	0			0	0	
34537	19128	2644	3012	0	17071	3599	0			0	5	
34555	2013	1100	26	0	1465	578	0			0	0	
34742	2852	258	7	0	2663	76	0			0	0	
34836	434	359	13	0	425	363	0			0	0	
35057	1463	60	16	0	1482	112	17			0	0	
35301	45529	12193	0	0	37127	3791	0			0	0	
35570	218505	26000	4437	0	200284	12216	0			0	0	
35646	224	10	0	0	214	0	0			0	0	
35842	1403	142	74	0	1370	183	0			0	0	
35879	985	120	8	0	865	8	0			0	0	
36456	1109	85	113	0	919	12	4			0	0	
36933	799	0	136	0	790	127	0			0	0	
37051	769	-129	21	0	947	70	0			0	0	
37341	513	50	14	0	522	73	0			0	0	
37435	10183	735	893	0	10569	2014	0			0	0	
37640	14438	0	473	0	14929	964	0			0	0	
37659	452	55	6	0	419	28	0			0	0	
37743	1790	512	89	0	1549	360	0			0	0	
37949	1865	120	117	0	1631	3	0			0	0	
38740	1206	260	37	0	1029	120	0			0	0	
39327	889	57	86	0	909	163	0			0	0	
39756	4601	150	40	0	4857	446	0			0	0	
40033	491	0	70	0	458	37	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40499	13700	1257	536	0	13934	2027	0			0	0	
40855	723	15	5	0	713	10	0			0	0	
41245	512	50	47	0	553	138	0			0	0	
41553	718	0	9	0	742	33	0			0	0	
41629	2103	313	272	0	2183	665	0			0	0	
41825	2150	425	204	0	1584	63	0			0	0	
41937	257	0	0	0	258	1	0			0	0	
41955	306	0	1	0	305	0	0			0	0	
42037	383	12	11	0	570	210	0			0	0	
42354	1029	68	9	0	970	18	0			0	0	
42372	2271	-154	106	0	2387	68	0			0	0	
42420	50812	14948	2681	1193	52051	17675	0			0	0	
42448	14982	3455	640	0	12508	1621	0			0	0	
42457	443	0	2	0	459	18	0			0	0	
43052	1351	315	290	0	1781	1035	0			0	0	
43351	559	137	0	0	425	3	0			0	0	
43856	227	0	0	0	228	1	0			0	0	
43959	888	25	67	0	801	5	0			0	0	
44040	3958	600	83	0	3375	100	0			0	0	
44433	4420	-1561	1808	0	4523	350	0			0	0	
44741	4221	657	161	0	3738	335	0			0	0	
44750	1610	183	24	0	1649	242	-4			0	0	
44929	791	55	9	0	821	94	0			0	0	
45038	2290	429	0	0	1861	0	0			0	0	
45047	1796	89	12	0	1779	84	0			0	0	
45056	484	0	0	0	484	0	0			0	0	
45430	798	77	207	0	759	245	0			0	0	
45458	367	74	0	0	293	0	0			0	0	
45551	7137	888	223	0	6321	295	0			0	0	
45560	8342	963	169	0	7458	248	0			0	0	
45775	730	25	0	0	812	107	0			0	0	
46053	1897	122	357	0	1725	307	0			0	0	
46941	1249	141	28	0	1100	20	0			0	0	
47247	3390	-646	311	0	3966	241	0			0	0	
47256	224	0	45	0	211	32	0			0	0	
47452	709	0	2	0	712	5	0			0	0	
47500	2739	226	246	0	3082	815	0			0	0	
48057	692	640	13	0	653	614	0	0	0	0	0	
48150	168	0	0	0	169	1	0			0	0	
48374	9251	1350	184	0	8786	1069	0			0	0	
48440	1025	0	25	0	1051	51	0			0	0	
49054	2115	575	234	0	2963	1657	0			0	0	
49148	465	0	3	0	463	1	0			0	0	
49241	5219	1070	307	0	4729	878	-9			0	0	
49344	263	-12	5	0	270	0	0			0	0	
49643	168	0	1	0	172	5	0			0	0	
49652	2338	0	172	0	2166	0	0			0	0	
49821	7359	-1500	2530	0	9282	2953	0			0	0	
49858	710	55	41	0	617	3	0			0	0	
49951	763	170	84	0	544	35	0			0	0	
50144	502	56	37	0	493	84	0	0	0	0	0	
50461	3539	-419	474	0	3484	0	0			0	0	
50546	303	59	29	0	350	135	0			0	0	
50854	644	60	112	0	561	89	0			0	0	
50872	1579	-13	12	0	1634	54	0			0	0	
50957	2021	2774	2	0	337	1092	0			0	0	
51253	5281	993	379	0	5756	1847	0			0	0	
51356	167	0	2	0	214	49	0			0	0	
51459	1542	264	20	0	1328	70	0			0	0	
51842	8131	2900	26	0	5846	641	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	2432	2602	377	0	2178	2725	0			0	0	
53033	45479	4050	2146	0	40571	1288	0			0	7429	
53051	275	27	0	0	250	2	0			0	0	
53752	62	0	0	0	62	0	0			0	0	
54049	2738	-1500	125	0	823	10	3300	0	0	0	0	
54058	6380	600	112	0	5987	319	0			0	0	
54375	6851	2591	2234	0	5566	4440	900			0	63	
54441	1508	180	7	0	1323	2	0			0	0	
54656	1960	120	258	0	1770	188	0			0	0	
54973	50038	6275	4571	0	45618	6426	0			0	0	
55336	2084	290	132	0	1896	234	0			0	0	
55635	1210	120	76	0	1071	57	0			0	0	
55653	736	0	28	0	798	90	0	0	0	0	0	
55970	4122	684	0	0	3488	50	0			0	0	
56258	1706	340	22	0	1564	220	0			0	0	
56351	8787	2220	239	0	7610	1282	0			0	0	
56427	568	-100	5	0	665	2	0			0	0	
56548	4355	400	189	0	3994	228	0			0	0	
56557	40286	6837	2438	0	32307	1296	0			0	0	
56717	8277	3000	76	0	7836	2635	0			0	0	
57040	870	100	1	0	861	92	0			0	0	
57228	2982	0	39	0	3487	544	0			0	0	
57451	6225	0	23	0	6346	144	0			0	0	
58177	827	10	7	0	897	87	0			0	0	
58207	1598	30	45	0	1579	56	0			0	0	
58225	2873	0	74	0	3205	406	0			0	0	
58243	59342	0	10549	0	79377	30584	0			0	0	
58355	119	52	0	0	67	0	0			0	0	
58551	1740	410	37	0	1569	276	0			0	0	
58636	2921	242	382	0	2846	549	0			0	0	
58757	806	25	149	0	737	105	0			0	0	
58971	84969	2667	5616	0	81210	4524	0			0	0	
59316	7298	4580	41	0	5875	3198	0			0	0	
59352	3407	540	3	0	2864	0	0			0	0	
59370	2477	304	7	0	2536	370	0			0	0	
59754	144	11	7	0	132	6	0			0	0	
60143	634399	142000	68027	0	594071	168001	-1698			0	0	
60330	6858	1375	87	0	6529	1133	0			0	0	
60545	1434	1120	0	0	1286	972	0			0	0	
60554	534	36	0	0	500	2	0			0	0	
60648	3466	150	76	0	4039	799	0			0	0	
61122	11922	1054	1193	0	12065	2390	0			0	0	
61177	571	0	164	0	674	267	0			0	0	
61355	7184	1910	540	0	6868	2134	0			0	0	
61476	886	144	0	0	743	1	0			0	0	
61757	3193	0	6	0	3187	0	0			0	0	
61832	3360	0	456	0	3550	646	0			0	0	
61953	437	0	34	0	417	14	0			0	0	
62044	213	0	12	0	219	18	0			0	0	
62110	0	0	0	0	0	0	0			0	0	
62147	732	3	50	0	683	4	0			0	0	
62772	5937	1200	12	0	5266	541	0			0	0	
63050	1435	275	68	0	1167	75	0			0	0	
63069	318738	14564	18732	0	318757	23929	-9386			0	6742	
63201	369	0	13	0	358	2	0			0	0	
63573	4898	0	132	0	4766	0	0			0	0	
63733	6515	1308	498	0	6239	1533	3			0	0	
63742	3891	0	4	0	3938	51	0			0	0	
63751	97	21	5	0	88	17	0			0	0	
64150	1722	100	0	0	1637	15	0			0	0	
64543	4360	36	502	0	4506	684	0			0	0	
64552	789	60	33	0	1166	470	0			0	0	
64730	1903	900	54	0	3892	2943	0			0	0	
65205	3218	395	0	0	3322	499	0			0	0	
65241	1166	-200	143	0	1283	60	0	0	0	0	0	
65513	47	0	0	0	47	0	0			0	0	
65559	2690	90	108	0	2549	57	0			0	0	
65746	6499	-243	290	0	6765	313	0			0	0	
65858	12645	1500	398	0	13614	2867	0			0	0	
66154	718	0	90	0	756	128	0			0	0	
66275	2141	420	86	0	1976	341	0			0	0	
66677	1366	26	19	0	1350	29	0			0	0	
67142	484	-100	129	0	458	3	0			0	0	
67151	10369	1189	445	0	10330	1595	0			0	0	
67209	5877	630	54	0	5476	283	0			0	0	
67254	8	0	0	0	9	1	0			0	0	
67311	153691	45100	24222	0	143650	65653	6372			0	48556	
67656	26743	18623	1612	0	25006	18498	0			0	0	
67870	5085	2649	481	2242	5878	1681	0			0	0	
68448	660	205	4	0	634	183	0			0	0	
68671	500	239	271	0	452	462	0			0	0	
68756	3810	878	190	0	2984	261	19			0	0	
68831	1049	21	315	0	1112	399	0			0	0	
68840	1088	240	8	0	930	90	0			0	0	
68859	3329	-750	589	0	3594	104	0			0	0	
68943	1216	0	76	0	1140	0	0			0	0	
69333	10600	550	221	0	10600	771	0			0	0	
69678	6154	332	411	0	5964	553	0			0	0	
70058	263	0	55	0	218	10	0			0	0	
70218	976	75	0	0	901	0	0			0	0	
70414	2674	611	40	0	2553	530	0			0	0	
70638	2757	888	532	0	2516	1179	0			0	0	
70955	143	0	0	0	143	0	0			0	0	
71073	253	-56	101	0	274	66	0			0	0	
71318	4935	1105	78	0	4906	1154	0			0	0	
71457	4158	240	12	0	3938	32	0			0	0	
71859	82	0	0	0	82	0	0	0	0	0	0	
72258	2250	123	30	0	2600	503	0			0	0	
72351	1169	0	117	0	1106	54	0			0	0	
72454	687	3	23	0	664	3	0	0	0	0	0	
72678	2436	1723	756	0	1749	1792	0			0	0	
73116	5000	-1020	807	0	5653	351	-89			0	0	
73152	934	0	10	0	939	15	0			0	0	
73554	2152	0	188	0	2136	172	0			0	0	
73956	975	462	342	0	1101	930	0			0	0	
74056	910	0	9	0	902	1	0			0	0	
74140	7400	-2771	975	0	10100	904	0			0	0	
74159	0	-2	0	0	227	0	-225			0	0	
74403	2986	1061	21	0	2006	111	9			0	209	
74449	89	0	1	0	88	0	0			0	0	
75053	2482	-980	21	0	3444	3	0			0	0	
75259	3792	1260	6	0	2784	292	34			0	0	
75446	2321	332	80	0	2130	221	0			0	0	
75455	760	0	26	0	735	1	0			0	0	
75558	3570	3945	660	0	3099	4134	0			0	0	
75633	660163	28989	129257	0	769838	267921	0			0	49877	
75651	632	0	46	0	620	34	0			0	0	
76153	582	24	166	0	535	143	0			0	0	
76443	720	22	159	0	732	193	0			0	0	
76854	4250	490	200	0	3810	250	0			0	0	
77150	512	0	55	0	585	128	0			0	0	
77253	1080	100	25	0	1025	70	0			0	0	
77422	2088	-181	96	0	2348	175	0			0	0	
77851	11982	740	405	0	9351	1591	3077			0	0	
78157	283	0	34	0	340	91	0			0	0	
78241	179	36	12	0	138	7	0			0	0	
78559	724	90	24	0	792	182	0			0	0	
79042	755	0	32	0	740	17	0			0	0	
79127	757	186	62	0	726	217	0			0	0	
79145	2028	150	8	0	2028	158	0			0	0	
79257	261	0	4	0	259	2	0			0	0	
79855	1698	-50	138	0	1627	17	0	0	0	0	0	
80020	130	68	0	0	105	43	0			0	0	
80150	281	80	60	0	241	100	0			0	0	
80374	141	0	1	0	163	23	0			0	0	
80431	1024	282	11	0	1018	287	0			0	0	
80552	103	6	1	0	116	20	0			0	0	
80936	1226	0	63	0	1241	78	0			0	0	
81175	2817	-547	970	0	2403	9	0			0	0	
81429	2006	0	3	0	2090	87	0			0	0	
82033	2305	0	433	0	2307	435	0			0	0	
82257	264	48	4	0	215	3	0	0	0	0	0	
82350	324	36	0	0	335	47	0			0	0	
82659	860	170	3	0	809	122	0			0	0	
83151	892	0	93	0	912	113	0			0	0	
83236	202	0	0	0	204	2	0			0	0	
83375	6000	756	441	0	5585	782	0			0	0	
83638	77043	11220	2782	0	65385	2344	0			3720	0	
83834	1210	171	27	0	1221	209	0			0	0	
83852	132	20	3	0	112	3	0			0	0	
83955	425	56	21	0	403	55	0	0	0	0	0	
84046	378	0	8	0	370	0	0			0	0	
84251	137	15	0	0	122	0	0			0	0	
84541	6306	0	1117	0	6561	1372	0			0	0	
84804	621	40	8	0	599	26	0			0	0	
85052	946	60	3	0	883	0	0			0	0	
85258	1123	180	2	0	963	22	0			0	0	
85454	408	205	16	0	246	59	0			0	0	
85472	16722	1275	230	0	16317	1100	0			0	0	
85931	1579	325	113	0	1356	215	0			0	0	
86349	2726	100	10	0	2745	129	0			0	0	
86358	127	315	0	0	372	560	0			0	0	
86554	269	0	10	0	346	87	0			0	0	
86675	4488	1499	315	0	4118	1444	0			0	0	
87047	1184	41	4	0	1267	128	0			0	0	
87159	781	15	11	0	777	22	0			0	0	
87177	135	1	0	0	134	0	0			0	0	
87234	3364	-1500	2352	0	3309	797	0			0	0	
87476	6893	-17	274	0	7249	613	0			0	0	
87579	4221	-781	835	0	4167	0	0			0	0	
88231	4937	-10	1403	0	4857	1313	0			0	370	
88240	215	0	0	0	241	26	0			0	0	
88259	571	5	1	0	565	0	0			0	0	
88352	1312	0	55	0	1375	118	0			0	0	
88455	3059	360	6	0	2696	3	0			0	0	
88530	1916	0	21	0	1895	0	0			0	0	
88772	4796	-303	622	0	5080	603	0			0	0	
88950	565	98	2	0	651	186	0			0	0	
89032	583	138	82	0	501	138	0			0	0	
89135	1129	-14	49	0	1313	219	0			0	0	
89751	8358	-950	653	0	8755	100	0			0	0	
89854	1631	190	25	0	1445	29	0			0	0	
89957	585	56	5	0	526	2	0			0	0	
90047	189	5	0	0	192	8	0	0	0	0	0	
90177	976	289	127	0	986	426	0			0	0	
90328	3418	-187	107	0	4185	687	0			0	0	
90337	8291	3790	129	0	3079	1846	3139			0	0	
90579	3091	0	28	0	3133	70	0			0	0	
90645	451	0	0	0	451	0	0			0	0	
91101	8889	1000	705	0	9249	2065	0			0	0	
91156	2181	366	45	0	1849	79	0			0	0	
91615	745	156	7	0	632	50	0			0	0	
91651	183	0	13	0	174	4	0			0	0	
91754	2114	60	29	0	2121	96	0			0	0	
91950	377	0	52	0	335	10	0			0	0	
92144	266	0	11	0	255	0	0			0	0	
92676	3042	32	63	0	3152	205	0			0	0	
92706	1632	289	177	0	1421	255	0			0	0	
92902	135	2	0	0	135	2	0			0	0	
93244	2884	0	229	0	2692	37	0			0	0	
93543	2642	420	407	0	2756	941	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93758	405	205	13	0	350	163	0			0	0	
94139	2863	336	375	0	3224	1072	0			0	0	
94522	4722	448	89	0	4542	357	0			0	0	
94755	1444	360	25	0	1533	474	0			0	0	
94858	987	75	47	0	1034	169	0			0	0	
95051	3287	3105	71	0	1692	1581	0			0	40	
95659	613	52	13	0	607	59	0			0	0	
95677	2080	2119	48	0	581	668	0			0	0	
96553	1359	120	20	0	1288	69	0			0	0	
97055	2083	405	2	0	1677	1	0			0	0	
97279	158	73	45	0	134	94	0			0	0	
97457	316	60	31	0	419	194	0	0	0	0	0	
97804	9019	1600	363	0	8024	968	0			0	0	
97943	1406	120	0	0	1290	4	0			0	0	
98351	364	-38	8	0	409	15	0			0	0	
98463	3601	1540	16	0	3728	1683	0			0	0	
98717	2356	0	0	0	2349	0	7			0	0	
99143	1343	326	240	0	1111	334	0			0	0	
99255	527	357	0	0	443	273	0			0	0	
99376	12650	2334	966	0	11289	1939	0			0	0	
99442	3680	990	175	0	3235	720	0			0	0	
99536	1202	310	53	0	1126	287	0			0	0	
99853	200	67	14	0	263	144	0			0	0	
100236	3958	500	56	0	3535	133	0			0	0	
100357	5584	544	166	0	6073	1199	0			0	0	
100562	36011	-2210	4452	0	36585	2816	0			0	2892	
100777	1061	30	23	0	1168	160	0			0	0	
100843	4152	362	134	0	4014	358	0			0	0	
101019	44196	5377	3184	0	44915	9280	0			0	0	
101037	13621	275	2347	0	11641	642	0			0	0	
101439	2959	175	90	0	2917	223	0			0	0	
101671	3081	860	241	0	3097	1117	0			0	0	
101738	1511	380	194	0	1604	667	0			0	0	
101952	1093	101	4	0	1006	18	0			0	0	
102155	128	57	7	0	97	33	0			0	0	
102173	2220	-306	131	0	2646	251	0			0	0	
102333	580	265	20	0	519	224	0			0	0	
102342	2011	325	8	0	1895	217	0	0	0	0	0	
102539	228	17	0	0	213	2	0			0	0	
102557	495	55	0	0	455	15	0	0	0	0	0	
102874	563	100	8	0	549	94	0			0	0	
103134	632	0	1	0	633	2	0			0	0	
103255	22859	2991	4955	0	22160	7247	0			0	0	
103563	306	120	3	0	280	97	0			0	0	
104234	455	30	25	0	443	43	0			0	0	
104542	166	25	15	0	162	36	0			0	0	
104971	258	28	5	0	241	16	0			0	0	
105026	4968	941	94	0	5733	1800	0			0	0	
105222	3471	19	295	0	3457	300	0			0	0	
105473	8896	600	69	0	8412	185	0	0	0	0	0	
105530	1145	60	239	0	1062	226	10			0	0	
106359	11863	0	3147	0	10766	1850	-200			0	0	
106377	9989	2675	339	728	9387	1684	0			0	0	
106452	3320	-97	175	0	3372	130	0			0	0	
106676	691	0	0	0	687	0	4			0	0	
107244	60854	19415	1667	0	52918	13146	0			0	0	
107459	232	84	6	0	164	22	0			0	0	
107570	3197	0	214	0	3402	419	0			0	0	
107758	408	45	270	0	409	316	0	0	0	0	0	
108072	1211	-4	70	0	1160	15	0	0	0	0	0	
108269	664	60	52	0	640	88	0	0	0	0	0	
108652	184	40	7	0	146	9	0			0	0	
108746	127	24	0	0	114	11	0	0	0	0	0	
108951	1755	180	36	0	1546	7	0			0	0	
109136	1906	0	134	0	1811	39	0			0	0	
109154	505	134	25	0	543	197	0	0	0	0	0	
109453	685	65	32	0	599	11	0			0	0	
109574	2714	15	47	0	2716	64	0			0	25	
109659	2185	125	38	0	2183	161	0			0	0	
110413	3401	113	77	0	3396	185	0			0	0	
110936	3025	1267	15	0	1834	91	0			0	0	
110945	2958	1650	73	0	2390	1155	0			0	0	
110972	109	3	9	0	102	5	0			0	0	
111157	315	175	0	0	140	0	0			0	0	
111205	3712	266	109	0	3712	375	0			0	0	
111661	700	0	58	0	687	45	0			0	0	
111942	2412	75	132	0	2574	369	0			0	0	
111979	8780	-274	721	0	8780	447	0			0	0	
112163	9263	2150	280	0	7721	913	25			0	0	
112332	1205	122	263	0	1300	480	0			0	0	
112444	3196	250	111	0	2934	99	0			0	0	
112510	312	0	13	0	349	50	0	0	0	0	0	
112556	550	6	1	0	544	1	0			0	0	
112837	1890035	1475917	490450	10063	1619892	1677365	-8796	42143	0	0	36778	
113003	1378	0	9	0	1443	74	0			0	0	
113030	2076	142	23	0	1918	7	0			0	0	
113441	5058	100	430	0	5104	576	0			0	0	
113601	6992	229	25	0	6752	14	0			0	0	
113740	6253	0	387	0	7400	1534	0			0	0	
113937	1854	25	286	0	1971	428	0			0	0	
114149	1285	0	63	0	1369	147	0			0	0	
114158	2187	0	23	0	2179	15	0			0	0	
114251	805	104	3	0	763	65	0			0	0	
114260	15150	2710	341	0	13100	1001	0			0	0	
114457	3050	530	326	0	2800	606	0			0	0	
114774	567	123	0	0	588	144	0			0	0	
114840	2691	0	72	0	2755	136	0			0	0	
114859	462	25	12	0	426	1	0			0	0	
115100	1585	200	0	0	1509	124	0			0	0	
115146	726	350	52	0	774	450	0			0	0	
115575	944	0	21	0	1107	184	0			0	0	
116358	330	0	13	0	324	7	0			0	0	
116554	56	0	4	0	52	0	0			0	0	
116639	642	64	19	0	643	84	0			0	0	
116732	436	0	8	0	435	7	0			0	0	
116741	1059	90	3	0	973	7	0			0	0	
116871	5887	-500	931	0	5562	106	0			610	0	
117038	1175	0	288	0	1127	240	0			0	0	
117074	1218	46	1	0	1175	4	0			0	0	
117458	3643	300	41	0	3444	142	0			0	0	
117672	850	48	6	0	798	2	0			0	0	
117775	492	248	0	0	403	159	0			0	0	
118156	597	0	1	0	611	15	0			0	0	
118660	1082	0	0	0	1082	0	0			0	0	
118736	2481	200	34	0	2416	169	0			0	0	
119153	2703	0	438	0	2380	115	0			0	0	
119528	5205	381	168	0	5223	567	0			0	0	
119779	7135	1124	81	0	6740	810	0			0	0	
119872	2731	-60	60	0	2793	62	0			0	0	
120476	325	169	0	0	156	0	0			0	0	
120542	1963	800	481	0	2012	1330	0			0	0	
120609	5669	1100	423	0	4889	547	-196			0	0	
120953	1276	0	19	0	1290	33	0			0	0	
