"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
1557																																							4867	307	0	17915	3749	0	276	0	1229	68371	59899	507	62301	0	383	0	1895	0	6070	200	68371	0	0	4835	0	0	1000	0	20773	39126			0	33054	32671	35	7357	0	0	0	6070	
1669																																							25103	7786	557	52653	70418	0	2332	81	9712	246152	199381	692	200073	0	2865	0	0	0	46079	800	246152	0	0	42973	0	0	800	0	42275	157106			0	80375	77510	1506	0	0	0	0	46079	
1829																																							50816	4669	240	0	82289	0	3599	126	5580	406310	342453	1447	361206	0	4267	8144	13958	0	45104	390	406310	0	0	39260	0	0	3100	0	83429	259023			0	255114	250847	2354	0	0	0	3348	45104	
1856																																							37792	811	0	0	8272	0	414	0	2136	111032	65980	218	96198	0	944	98	30000	0	14835	500	111033	0	0	-3566	0	0	17782	0	4199	61782			0	62453	61509	119	0	0	0	0	14835	
2040																																							5220	2934	0	0	50209	0	3033	20	8444	193464	165341	713	172166	0	3971	0	0	0	21298	480	193464	0	0	15196	0	0	4270	102	16533	148808			0	117707	113736	1352	9766	0	0	6112	21298	
2161																																							5400	11124	0	1	42015	0	2403	98	4490	137521	120237	1995	122232	0	605	0	0	0	15289	1000	137521	0	0	11901	0	0	1356	0	20497	99740			0	64850	64245	1032	7745	0	0	0	15289	
2376																																							5978	3530	0	35242	439543	0	15298	3967	142766	2731998	1381855	34705	2304927	64	32504	0	866979	0	427007	500	2731998	0	0	424385	2063	0	25574	0	86362	1295493			-27275	2116115	2083611	3823	0	0	21388	0	427071	
2554																																							3825	240	0	0	3053	0	113	0	151	12748	11090	26	11536	0	120	289	0	0	1211	50	12747	0	0	143	0	0	975	0	2825	8266			0	5197	5077	43	0	0	420	0	1211	
2732																																							94715	16945	1112	0	88181	0	4646	1227	5091	531141	450324	2579	452903	0	6908	0	0	0	78238	0	531141	0	0	71220	0	0	5789	0	87889	362435			0	326132	319224	1229	0	0	0	0	78238	
2750																																							1598	756	0	0	14633	0	274	166	2501	58535	47508	133	53141	0	821	0	5500	0	5394	121	58535	0	0	742	0	0	4400	0	5123	42385			0	39370	38549	131	58	0	0	0	5394	
3177																																							206728	8047	690	6040	83433	0	13590	968	37819	1053580	826343	8951	949227	0	3313	4630	113933	0	104352	0	1053579	0	0	46785	0	0	62256	0	95229	731114			-5033	694948	691635	344	0	0	0	0	104352	
3252																																							490	9786	0	615	72841	0	696	172	3649	171596	146397	263	150160	0	1785	0	3500	0	21436	200	171596	0	0	19570	0	0	300	0	17606	128791			0	82132	80347	1366	3000	0	0	0	21436	
3458																																							5220	2780	0	2672	7033	0	319	129	506	33408	26092	223	29965	0	349	0	0	0	3443	100	33408	0	0	2146	0	0	1101	0	3265	22827			0	14785	14436	96	313	0	0	3650	3443	
3720																																							11760	5072	0	1146	36953	0	5303	517	5683	194873	161615	1455	164992	0	1565	0	0	0	29881	2400	194873	0	0	15886	0	0	10800	463	22882	138733			0	129541	127976	795	0	0	0	1922	29881	
3971																																							70076	7383	2330	0	92392	0	15720	9459	28807	677910	533213	20811	574216	0	13465	12142	20192	0	103694	2	677910	0	0	-73306	0	0	176276	12732	58608	474605			0	439109	425644	722	1225	0	0	0	103694	
4156																																							2615	3691	0	0	46049	0	6993	196	7882	194848	160171	772	173551	0	1731	1783	10000	0	21297	1200	194848	0	0	12538	0	0	6657	89	27340	132831			0	122246	120515	902	5035	0	0	2608	21297	
4231																																							0	6567	0	0	37724	0	878	1783	977	115073	99285	665	99950	0	751	0	0	0	15123	500	115073	0	0	2205	0	0	12100	0	17022	82264			0	67895	67144	318	0	0	0	0	15123	
4437																																							9280	4029	0	0	97574	0	5209	490	7255	255817	221718	952	228206	0	3000	0	3165	0	27611	963	255817	0	0	21150	0	0	3750	0	23559	198159			0	134980	131980	1748	0	0	0	2371	27611	
4839																																							985	5036	0	0	77083	161	5770	5616	3392	335532	275451	840	301265	0	5291	0	19000	0	34267	1875	335532	0	0	18303	0	0	12929	0	40934	234517			0	236180	230889	1160	6600	0	0	5974	34267	
5005																																							5698	3186	3806	0	106980	0	7434	0	18486	325852	246877	9288	291113	0	210	0	34948	0	34739	0	325852	0	0	4064	0	0	30000	0	39353	207524			0	178828	178618	675	1644	0	0	0	34739	
5069																																							46205	2863	0	0	40933	0	18238	6298	9008	428009	285800	7092	292892	0	16750	0	0	0	135117	4500	428009	0	0	123456	0	0	4129	0	11176	274624			0	321214	304464	3032	0	0	0	0	135117	
5135																																							31982	3466	0	0	27609	0	4976	1046	12128	353804	295574	1524	311850	0	3661	1042	14752	0	41954	651	353804	0	0	17869	0	0	23349	0	42730	252844			0	275216	271555	85	0	0	0	0	41954	
5210																																							52165	12338	0	48016	175096	2106	14416	4901	49054	1047792	833889	6404	961219	0	15993	0	68000	0	86573	4798	1047792	0	0	75068	0	0	5455	3618	57567	776322			0	702075	686082	1252	0	0	0	52926	86573	
5331																																							9252	4706	0	0	226676	0	12443	3465	6918	392223	244072	3146	356718	0	2292	0	35000	0	35505	2580	392223	0	0	18153	0	0	16610	0	57685	186387			0	131055	128763	-1838	0	0	0	74500	35505	
5461																																							17626	15886	0	0	90921	697	11139	1622	10038	461418	396896	2698	414594	0	5474	0	15000	0	46824	2059	461418	0	0	38268	0	0	4241	0	134875	262021			0	318963	313489	2256	0	0	0	0	46824	
5751																																							0	2034	0	0	55066	0	220	0	4012	118922	90608	783	91391	0	676	0	0	0	27531	600	118922	0	0	24085	0	0	700	0	8326	82282			0	53823	53147	2146	4443	0	0	0	27531	
6039																																							21152	1785	0	0	3497	0	1306	3058	2543	83562	74774	210	74984	0	1300	0	0	0	8578	469	83562	0	0	2465	0	0	5600	0	18265	56509			0	50921	49621	44	600	0	0	0	8578	
6141																																							0	7699	0	19833	0	0	164	70	519	69142	63782	113	63895	0	375	0	0	0	5247	400	69142	0	0	847	0	0	4000	0	30505	33277			0	22432	22057	0	18800	0	0	0	5247	
6329																																							26348	17072	0	0	39896	0	16039	13836	13885	442110	405374	2036	407410	0	7306	0	0	0	34700	2600	442110	0	0	11674	0	0	20000	0	118126	287248			0	315018	307712	426	7322	0	0	0	34700	
7009																																							7717	383	0	0	383818	0	586	0	15082	652516	588617	10014	598631	0	0	0	0	0	53885	500	652516	0	0	51294	0	0	552	0	62891	525726			0	244930	244930	1539	0	0	0	0	53885	
7045																																							7491	2188	0	0	75858	0	1565	240	2045	161493	142423	1252	143675	0	996	0	0	0	17818	100	161493	0	0	13912	0	0	2325	0	17986	124437			0	73102	72106	1481	0	0	0	0	17818	
7072																																							4810	742	1332	6350	8694	108	4127	3038	7982	174240	135133	3690	140823	0	1640	11	2000	0	33417	0	174240	0	0	33436	0	0	0	0	3878	131255			0	130199	128559	-19	8487	0	0	0	33417	
7157																																							0	685	0	0	21049	0	160	29	663	49994	45027	460	45487	0	331	0	0	0	4507	200	49994	0	0	4054	0	0	200	0	5855	39172			0	24644	24313	53	3095	0	0	0	4507	
7456																																							9644	1467	0	6176	15532	0	541	0	1207	67403	61465	121	61586	0	407	0	0	0	5817	400	67403	0	0	1389	0	0	3600	0	15286	46180			0	33243	32836	428	0	0	0	0	5817	
7634																																							8179	1261	0	8	6970	0	557	1203	548	60226	53986	97	54083	0	1117	0	0	0	6143	200	60226	0	0	-2240	0	0	8060	0	5838	48148			0	42617	41500	123	0	0	0	0	6143	
8033																																							10195	3275	0	0	10326	0	2784	950	3803	180332	145761	1963	163156	0	1019	0	15432	0	17176	774	180332	0	0	11761	0	0	4476	0	32539	113222			0	140893	139874	165	9125	0	0	0	17176	
8462																																							32278	21741	0	0	82515	0	391	0	966	182409	164734	187	164921	0	499	0	0	0	17488	350	182409	0	0	14714	0	0	350	126	43965	120769			0	39341	38842	2074	5550	0	0	0	17488	
8631																																							9108	2460	0	0	9620	0	1428	831	2683	62085	54847	394	55241	0	460	0	0	0	6844	500	62085	0	0	5476	0	0	800	0	19190	35657			0	34355	33895	68	2060	0	0	0	6844	
9357																																							6382	9771	1644	0	45089	0	521	0	6931	487411	301153	1943	413648	0	5001	26051	100800	0	73763	500	487411	0	0	18162	0	0	54660	193862	102520	198633			0	202059	197058	441	102	0	5500	4252	73763	
9553																																							6206	2497	0	0	42311	0	1355	0	6747	143319	87574	1252	132430	0	850	0	34374	0	10889	400	143319	0	0	8653	0	0	1200	0	15576	71998			0	85053	84203	636	0	0	9230	0	10889	
9807																																							68705	13085	0	291511	254063	15	8617	145663	127239	2219376	1711317	15974	2012866	0	59159	0	240000	0	206510	20000	2219376	0	0	133802	0	0	112272	0	35932	1675385			0	1369637	1310478	-59564	0	0	0	45575	206510	
9955																																							9767	3114	41	0	36829	0	1431	0	2237	112361	95924	228	98538	0	1448	0	2386	0	13823	110	112361	0	0	10222	0	0	3023	0	21464	74460			0	60390	58942	468	0	0	0	0	13823	
10250																																							27798	7083	0	0	62875	0	10822	11836	12349	369342	338345	913	339258	0	8926	0	0	0	30084	1500	369342	0	0	-3261	0	0	30800	0	58399	279946			0	245505	236579	1045	0	0	0	0	30084	
10849																																							31139	4146	0	0	36072	0	3452	20033	4703	256116	227845	971	228816	0	2308	694	0	0	27300	16	256116	0	0	11627	0	0	15375	0	42901	184944			0	151185	148877	282	7000	0	0	0	27300	
10858																																							13759	5941	0	0	115061	0	5788	0	5643	414481	313453	4417	376806	0	2557	2957	5183	0	37675	2500	414481	0	0	18822	0	0	14755	2153	62055	251398			0	265736	263179	1598	0	0	11400	42353	37675	
11145																																							4958	4088	0	0	18384	92	5547	2509	6210	181577	148343	1054	163311	0	1729	450	13914	0	18266	1000	181577	0	0	10771	0	0	6000	0	24542	123801			0	139818	138089	495	1250	0	0	0	18266	
11275																																							44273	16090	97	36443	21921	0	17152	13952	63302	1346260	1109346	10323	1213029	0	17117	3939	93360	0	133231	0	1346260	0	0	45690	1174	0	87519	180575	180041	929305			0	962205	945088	22	2254	0	0	0	133231	
11640																																							5570	10052	0	0	104898	0	5109	0	15863	348141	264918	3389	311307	0	3040	0	43000	0	36834	650	348141	0	0	7852	0	0	25720	0	57096	207822			0	209689	206649	2612	0	0	0	0	36834	
11837																																							683	1136	0	0	53775	0	672	2915	2135	90180	66912	738	77650	0	1200	0	10000	0	12530	314	90180	0	0	761	0	0	10686	0	5986	60926			0	30064	28864	769	0	0	0	0	12530	
12030																																							25524	5106	0	4282	11743	0	2843	6317	11967	305531	262293	2739	265032	0	9791	0	0	0	40499	300	305531	0	0	39834	0	0	300	0	50448	211845			0	246303	236512	65	1237	0	0	0	40499	
12142																																							5690	6982	0	1023	66744	0	5888	99	3559	194868	170323	3128	173451	0	1703	0	0	0	21417	1250	194868	0	0	6428	0	0	13250	0	43820	126503			0	102711	101008	489	3875	0	0	0	21417	
12179																																							3216	306	0	161	1459	0	1354	32	3414	39231	30139	810	32437	0	405	0	1488	0	6794	0	39231	0	0	6789	0	0	0	0	713	29426			0	29694	29289	5	0	0	0	0	6794	
12245																																							817	1614	0	0	34218	0	1349	115	1261	120583	100975	700	106575	0	1452	0	4900	0	14008	1419	120583	0	0	8354	0	0	3581	0	15719	85256			0	82261	80809	654	400	0	0	0	14008	
12311	275686	540878	274379	1582150	7430103	0	585771	53667	3040169	56235997	717280	51005682	597532	786176	388920	255915	857659	4632783	39999	56235997	384533	165411	-920134	376640	0	5588236	1852919		0	40236358	39450182	-75318	0	1246437	5230315	313582	0	313582				1582150	7430103						47446748						255915					384533	165411						5918225	41528523							0	0	2650	1246437		
12647																																							375	27258	0	7172	0	0	3944	1393	1182	107602	94517	245	97412	0	1009	0	2650	0	10190	125	107602	0	0	2236	0	0	7829	403	13779	80738			0	66884	65875	0	0	0	0	0	10190	
12656																																							8	570	0	1000	0	0	191	168	235	17850	16266	72	16338	0	245	0	0	0	1512	72	17850	0	0	1052	0	0	388	0	2973	13293			0	12266	12021	0	3657	0	0	0	1512	
12937																																							39724	2606	0	0	0	0	11273	0	1853	212139	176646	3432	182812	0	2091	0	2734	0	29327	750	212139	0	0	23327	0	0	5250	371	32412	144234			0	153278	151187	0	5125	0	0	0	29327	
12946																																							2569	10359	343	0	159783	33	11756	4606	18955	757561	655449	7023	674165	0	13006	9959	11693	0	83396	1	757561	0	0	62774	1177	0	17119	8177	68619	586830			0	529400	516394	3502	13450	0	0	0	83396	
12955																																							18317	1328	0	2225	5	0	3061	485	1134	125377	107815	270	111898	0	1179	0	3813	0	13480	1567	125378	0	0	3680	0	0	8233	6262	26322	81492			0	93739	92560	0	0	0	0	0	13480	
13103																																							10703	13820	5731	5022	275989	0	16360	942	32694	1363434	1035943	28296	1171967	3324	10370	5318	107728	0	188143	500	1363434	0	0	148316	0	0	34019	5270	49918	986025			0	1001543	991173	5308	412	0	0	0	191467	
13251																																							16648	2297	0	0	4312	0	68	289	876	43730	39919	182	40101	0	561	0	0	0	3629	25	43730	0	0	1794	0	0	1725	0	5375	34544			0	18777	18216	85	1024	0	0	0	3629	
13457																																							650	376	0	0	6209	0	8	0	1732	23608	17177	194	17371	0	168	0	0	0	6237	50	23608	0	0	5936	0	0	152	0	2743	14434			0	11516	11348	99	3285	0	0	0	6237	
14052																																							8221	228	0	0	11147	0	1626	426	2156	58463	50492	126	51618	0	633	0	1000	0	6845	1000	58463	0	0	4255	0	0	1500	0	11612	38880			0	34930	34297	90	362	0	0	0	6845	
14155																																							10	2946	0	0	6237	0	5637	2044	5178	122843	102515	634	108174	0	1704	0	4725	0	14669	176	122843	0	0	14137	0	0	160	0	13786	88729			0	102495	100791	196	0	0	300	0	14669	
14650																																							2918	1528	0	4960	24	0	230	0	1773	26446	22868	464	23332	0	349	90	0	0	3114	200	26446	0	0	2613	0	0	300	0	6975	15893			0	14843	14494	1	429	0	0	0	3114	
14753																																							2208	3084	0	15325	6870	0	172	0	538	43635	39304	438	39742	0	410	0	0	0	3893	300	43635	0	0	1155	0	977	1277	0	11443	27861			0	15777	15367	184	71	0	0	0	3893	
14865																																							14772	5405	168	5492	13154	0	6488	1021	10929	277023	245825	1805	247630	0	2432	0	0	0	29393	730	277023	0	0	16075	0	0	12325	0	60772	185053			0	222026	219594	263	0	0	0	0	29393	
14977																																							7644	2598	0	29	7717	0	2090	0	950	49028	35974	82	41108	0	324	0	5052	0	7919	0	49027	0	0	7753	0	0	0	0	3835	32139			0	28324	28000	166	0	0	0	0	7919	
16458																																							20300	1739	0	58415	67157	0	10926	40	2720	285991	250185	658	250843	0	2503	0	0	0	35148	941	285991	0	0	30218	0	0	2059	674	17841	232344			0	126451	123948	1930	72	0	0	0	35148	
16551																																							3084	4195	645	1245	31398	888	4059	2986	6229	223907	193951	324	201275	0	2602	656	7000	0	22632	175	223907	0	0	11993	0	0	9576	376	30207	163744			0	169686	167084	888	1062	0	0	0	22632	
16748																																							5997	4018	369	7319	8360	0	1525	22	2334	59960	52521	415	52936	0	473	0	0	0	7024	400	59960	0	0	3786	0	0	2600	307	15485	37036			0	30182	29709	238	0	0	0	0	7024	
16944																																							556	4473	0	0	21552	0	157	316	459	40426	35892	80	35972	0	214	0	0	0	4454	1000	40426	0	0	1492	0	0	1500	0	6846	29046			0	13127	12913	462	0	0	0	0	4454	
16953																																							8230	1132	0	4220	13215	0	74	0	414	40845	35317	130	35447	0	107	0	0	0	5398	100	40845	0	0	2183	0	0	2900	0	11653	23664			0	13667	13560	215	0	0	0	0	5398	
17110																																							14975	4992	0	100	16740	0	1424	0	2950	101859	79510	1963	81473	0	279	0	0	0	20386	300	101859	0	0	13100	0	0	6986	0	0	79510			0	60957	60678	0	0	0	0	0	20386	
17147																																							32109	57026	7935	377097	549917	0	49727	13780	212674	4230249	3228216	29149	3613777	0	69493	132452	145934	0	616472	10871	4230249	0	0	166756	2990	125	431277	27711	693101	2535115			0	2836324	2766831	7443	0	0	57024	153454	616472	
17259																																							4067	948	0	0	23355	0	2172	145	2581	68373	54757	1691	60697	0	249	0	3500	0	7676	769	68373	0	0	5294	0	0	769	0	7322	47435			0	35354	35105	844	0	0	749	0	7676	
17464																																							59144	34245	986	1023	274863	1099	33505	9405	55784	1297107	1070678	26664	1157342	0	35643	0	60000	0	139765	750	1297107	0	0	0	0	0	135232	1038	173789	896889			0	861635	825992	3783	23	0	0	0	139765	
17950																																							7953	4722	0	92	148989	0	5406	260	4386	320596	285971	3012	288983	0	3280	1695	0	0	31613	725	320596	0	0	14666	0	0	13050	796	59869	226102			0	149577	146297	3172	0	0	0	0	31613	
17978																																							1857	4890	0	142918	0	0	6842	4383	7398	326844	220354	533	226962	0	2930	0	6075	0	99882	0	326844	0	0	99882	0	0	0	0	2388	217966			0	161486	158556	0	0	0	0	0	99882	
18050																																							9965	8804	471	15509	134241	0	12261	49	6672	383238	335657	1542	337448	0	3486	0	249	0	45790	1214	383238	0	0	32833	0	0	7671	370	104556	231101			0	198382	194896	4072	0	0	0	0	45790	
18135																																							142	4849	0	12170	57974	0	13287	810	7787	235818	177091	671	213991	0	1400	0	20325	0	21827	456	235818	0	0	13520	0	0	6056	4270	58546	118545			0	116429	115029	1795	19500	0	0	15904	21827	
18377																																							19134	18	0	250	9669	0	1128	0	439	50255	46001	145	46446	0	249	0	300	0	3809	0	50255	0	0	3589	0	0	0	0	0	46001			0	19866	19617	220	0	0	0	0	3809	
18827																																							24082	7338	912	0	56254	2373	3518	5476	9482	399726	355770	2272	358042	0	4514	0	0	0	41684	528	399726	0	0	36117	0	0	7248	0	58478	297292			0	294805	290291	-2209	0	0	0	0	41684	
18836																																							5440	1769	0	0	18314	0	4277	3165	6051	150294	132916	1335	136397	0	2110	0	2146	0	13897	180	150294	0	0	11893	0	0	1676	0	20833	112083			0	111041	108931	148	2347	0	0	0	13897	
18854																																							36800	3335	0	0	4152	0	3443	707	3360	251402	224553	3106	227659	0	2576	0	0	0	23743	40	251402	0	0	17602	0	0	6060	0	76603	147950			0	202181	199605	41	0	0	0	0	23743	
19356																																							50	1892	0	0	39738	0	762	800	1158	75982	64197	913	67113	0	904	0	2003	0	8869	2025	75982	0	0	3431	0	0	3200	0	12083	52114			0	32306	31402	213	180	0	0	0	8869	
19730																																							200534	36586	4799	1998	189112	0	68544	19854	103566	2162245	1905451	9231	1938148	0	46143	17847	23466	0	224097	4083	2162245	0	0	62389	0	0	156304	10449	457844	1447607			0	1552019	1505876	1321	3080	0	0	0	224097	
19936																																							26990	14337	0	8670	13860	0	5590	1377	5994	221480	197752	802	198554	0	2859	0	0	0	22926	420	221480	0	0	9628	0	0	12406	0	35633	162119			0	147521	144662	472	0	0	0	0	22926	
19972																																							29289	2933	0	21546	0	0	373	0	3281	91478	76629	847	77476	0	300	0	0	0	14002	0	91478	0	0	674	0	0	13328	0	0	76629			0	34356	34056	0	0	0	0	0	14002	
20053																																							1659	2063	129	0	12304	0	410	92	1208	71092	60428	362	61999	0	857	1320	910	0	9093	150	71092	0	0	2793	0	0	6053	0	11964	48464			0	52764	51907	97	0	0	299	0	9093	
20512																																							349	2501	0	107	40226	0	704	363	5108	97422	81963	5574	87537	0	564	0	0	0	9885	410	97422	0	0	8903	0	0	775	0	15619	66343			0	47570	47006	-203	1058	0	0	0	9885	
20633																																							972	7047	0	3693	71425	0	5500	7010	10469	319927	282614	2178	290792	0	3152	0	6000	0	29135	1106	319927	0	0	26367	0	0	1394	0	33801	248813			0	204543	201391	268	12420	0	0	0	29135	
20857																																							4848	20882	0	0	109651	0	1235	0	3040	194484	141608	2450	174253	0	431	142	24945	0	20231	200	194484	0	0	3577	0	0	11300	0	72186	69422			0	55117	54686	5154	0	0	5250	0	20231	
21256																																							2700	208	0	0	419	0	55	115	638	9746	8611	9	8620	0	144	0	0	0	1126	105	9746	0	0	507	0	0	495	0	2318	6293			0	4964	4820	19	791	0	0	0	1126	
21359																																							1145	1009	0	225	5873	0	100	39	600	24357	21192	32	21512	0	201	0	288	0	2845	550	24357	0	0	892	0	0	1150	0	3037	18155			0	15567	15366	253	0	0	0	0	2845	
21630																																							188	1992	0	0	42911	0	2013	0	993	91858	75859	339	82114	0	376	0	5707	0	9744	281	91858	0	0	5544	0	0	1919	570	17013	58847			0	43067	42691	2000	500	0	0	209	9744	
21658																																							2297	2112	0	0	45502	0	1430	993	3456	148879	131167	1248	133865	0	1517	0	17	0	15014	100	148879	0	0	10242	0	0	4157	0	291	130876			0	94606	93089	515	0	0	1433	0	15014	
22048																																							3816	5979	0	0	48001	0	4049	163	9197	182293	150445	1528	162308	0	3013	0	9486	0	19985	1000	182293	0	0	11684	0	0	6400	0	27608	122837			0	114101	111088	901	0	0	0	849	19985	
22543																																							14015	2306	0	0	13349	0	1356	701	1431	91024	76121	313	76434	0	802	0	0	0	14590	602	91024	0	0	10683	0	0	3398	0	22264	53857			0	49983	49181	-93	8685	0	0	0	14590	
22552																																							490	1232	0	0	8937	0	381	173	1768	81621	73438	351	73889	0	1006	0	100	0	7732	100	81621	0	0	2430	0	0	4900	0	12234	61204			0	69426	68420	302	220	0	0	0	7732	
