"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
5210	0	0	0	0	0	0	0	0	24	3		0	0	9	502	13	0	44		0	0		0	0	0		0	0	0	0	121	0			0	0	1	6	129	44			0	0	0	0	111	0	0	0	0	0		0	0	40	5	
5461	0	0	0	0	0	0	0	0	3	2		0	0	0	778	658	0	100		0	0		0	0	0		0	0	100	2	0	0			0	0	0	0	0	20			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
5751	0	0	0	0	0	0	0	0	30	25			0	1	10	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	4	0	0	
6039	0	0	0	0	0	0	0	0	9	0			0	0	9	0	0	0						0				0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	2	5	0				1	5	1	2	
6141	0	0	0	0	0	0	0	0	26	0			0	0	85	17	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	68	26	
6329	5	0	0	0	0	0	0	0	319	19		0	0	3	2460	59	0	17		0	0		0	17	0		0	3	0	0	20	0			37	10	0	1	98	0			0	0	39	0	16	0	20	1	0	0		1719	228	430	57	
7009	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
7045	0	0	0	0	0	0	0	0	29	0			0	0	260	0	0	0						0				0	0	0	0	0			1	0	20	0	162	0			0	0	0	0	0	0	0	0				52	8	45	1	
7072	0	0	0	0	0	0	0	0	14	0			0	0	304	0	0	0											0	0	0	0			0	0	9	0	22	0			0	0	282	0	0	0	0	0				0	0	0	5	
7157	0	0	0	0	0	0	0	0	12	3			0	0	3	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	7	1	2	
7456	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	0	0	13	6			0	0	7	0	0	0											0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				6	3	1	1	
8033	0	0	0	0	0	0	0	0	56	18			0	38	39	32	0	1											0	0	0	0			0	0	0	0	0	0			0	0	0	0	5	0	0	0				0	0	1	0	
8462	0	0	0	0	0	0	0	0	6	0			0	0	14	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	1	8	5	
8631	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	2	1	
9357	0	0	0	0	0	0	0	0	552	552		0	0	0	10	10	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
9553	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	9	0	0	0	0	1574	35		0	0	0	119	32	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	295	15	0	0			50	511	1	493	0	0	36	216	0	0		0	0	0	0	
9955	0	0	0	0	0	0	0	0	2	1			0	0	6	5	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
10250	0	0	0	0	0	0	0	0	223	92		0	0	13	1420	372	0	28		0	0		0	0	0		0	0	0	0	0	0			5	1	2	16	30	282			0	0	1	77	0	3	692	4	0	0		0	8	10	7	
10849	0	0	0	0	0	0	0	0	173	0		0	0	154	555	0	0	162		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	1	393	18	0	0	0	0	0	0		0	0	0	0	
11145	0	0	0	0	0	0	0	0	17	0			0	0	161	12	0	0											0	0	0	0			0	0	14	0	106	0			0	0	0	0	25	0	0	0				0	0	18	3	
11275	0	0	0	538	0	0	0	0	1065	14		0	0	11	2604	1	0	52		0	0		0	0	0		0	0	0	0	895	78			0	0	333	30	783	303			0	0	562	4	0	48	0	5	0	0		0	2	8	2	
11640	0	0	0	0	0	0	0	0	33	9		0	0	16	33	0	0	20		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		4	2	9	6	
11837	0	0	0	0	0	0	0	0	3	0			0	0	2	0	0	0											0	0	0	0			2	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	0	2	
12030	81	16	0	0	0	0	0	0	1211	208		0	0	68	2723	15	0	29		0	0		0	0	0		0	2	0	0	0	0			0	0	329	3	462	0			0	0	219	36	1689	407	0	0	0	0		43	83	185	61	
12142	0	0	0	0	0	0	0	0	53	0			0	47	80	0	0	59											0	0	0	0			2	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	4	
12179	0	0	0	0	0	0	0	0	48	0			0	0	49	0	0	0											0	0	0	0			0	0	47	0	49	0			0	0	0	0	0	0	0	0				0	0	0	1	
12245	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12311	477	3	2639	114					60186		15137	0	0	1450	132963		0	9517	28848	0	0	0	0	2	0	24	0	16	4837	391	23966	6846	0	0	585	16	5348	2617	20623	6352		590	58	90	5036	3140	7032	2159	7223	14360	27	134	475	14914	7512	5074	745	
12647	0	0	0	0	0	0	0	0	4	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	3	0	0	0	0				0	0	2	1	
12656	0	0	0	0	0	0	0	0	21	0			0	1	14	3	0	0						0				1	0	0	0	0			0	0	19	0	0	0			0	0	0	0	11	0	0	0				0	1	0	0	
12937	0	0	0	0	0	0	0	0	1	0			0	0	214	0	0	0											0	0	0	0			0	0	1	0	200	0			0	0	0	0	0	0	14	0				0	0	0	0	
12946	0	0	0	0	0	0	0	0	216	2		0	0	0	747	16	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	23	0	115	10			0	115	0	0	471	0	0	0	0	0		7	3	128	73	
12955	0	0	0	0	0	0	0	0	235	1			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	232	0	0	0	0				0	2	0	0	
13103	0	0	0	0	0	0	0	0	100	0		0	0	0	210	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	9	17	67	2			0	0	0	0	0	0	0	0	0	0		107	71	34	3	
13251	0	0	0	0	0	0	0	0	28	10			0	0	67	57	0	0						0				0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				3	2	7	9	
13457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14052	0	6	0	0	0	0	0	0	13	0			0	0	36	0	0	0											0	0	0	0			0	0	2	0	34	0	0		0	0	0	0	0	0	0	3				1	0	1	2	
14155	0	1	0	0	0	0	0	0	18	3			0	11	76	0	0	12						3				1	5	0	0	0			0	0	0	0	25	0			0	0	0	0	0	0	5	0				27	2	7	1	
14650	0	0	0	0	0	0	0	0	29	0			0	0	44	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	3	38	26	
14753	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	0	
14865	5	83	0	0	0	0	0	0	89	0			0	0	987	637	0	7						7				0	0	0	0	0			2	0	0	3	3	0			0	0	0	3	291	0	42	0				0	0	0	0	
14977	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
16458	0	0	0	0	0	0	0	0	19	0			0	6	39	0	0	9											0	0	0	0			0	0	0	2	0	10			0	0	0	0	0	0	0	0				17	11	3	0	
16551	0	0	0	0	0	0	0	0	14	2			0	0	28	0	0	0											0	0	0	0			1	1	0	0	9	0			0	0	0	1	0	0	13	0				0	0	5	10	
16748	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
16944	0	0	0	0	0	0	0	0	12	12			0	0	42	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	36	0	0	0				6	0	0	0	
16953	0	0	0	0	0	0	0	0	5	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	9	5	
17110	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	482	0	0	29	2	20	0	0	4805	2464		0	0	34	4308	1411	0	0		0	0		0	0	0		0	17	0	0	387	375			10	1	325	229	784	431			1	8	16	383	415	529	42	192	0	0		78	89	249	127	
17259	0	0	0	0	0	0	0	0	8	0			0	4	31	0	0	3											0	0	0	0			0	0	0	0	25	0			0	0	0	0	0	0	0	0				3	4	0	0	
17464	62	5	0	0	0	0	0	0	3266	1196		0	0	296	3652	1278	0	101		0	0		0	0	0		0	0	2	11	0	155			62	12	101	24	182	143			0	10	296	365	632	453	496	545	0	0		0	8	400	96	
17950	0	0	0	0	0	0	0	0	5	3		0	0	0	136	124	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		3	0	9	2	
17978	0	0	0	100	0	0	0	0	140	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	40	0	0	0	0	0	0		0	0	0	0	
18050	0	0	0	0	0	0	0	0	38	1		0	0	0	112	22	0	1		0	0		0	1	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	13	0	0	0	0	0	0	0		5	0	71	37	
18135	0	0	44	0	0	0	0	0	28	0			0	0	136	0	0	0											0	0	14	0			0	0	0	18	47	21			0	0	0	0	0	0	0	0				0	0	10	10	
18377	0	0	0	0	0	0	0	0	0	0			0	0	159	0	0	0											0	0	0	0			0	0	0	0	159	0			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	0	0	21	1		0	0	0	106	0	0	0		0	0		0	0	0		0	0	0	0	40	0			0	0	12	0	55	0			0	0	0	0	0	8	0	0	0	0		1	0	10	0	
18836	0	0	0	0	0	0	0	0	77	1			0	0	399	0	0	0											0	0	0	0			0	0	0	0	36	0			0	0	244	0	59	12	0	0				5	17	55	47	
18854	0	0	0	0	0	0	0	0	10	0		0	0	1	30	0	0	27		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		3	9	0	0	
19356	0	0	0	0	0	0	0	0	8	0			0	0	11	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	3	8	5	
19730	0	0	1	1	0	0	0	0	446	37		0	0	30	4726	25	0	65		0	0		0	0	0		0	0	0	0	36	10			0	0	4	24	402	1			930	24	0	301	2014	2	1252	13	0	0		0	0	0	0	
19936	0	0	400	0	0	0	0	0	29	2			0	1	594	9	0	2						0				0	9	2	0	0			0	0	0	0	69	47			0	8	0	15	59	0	0	0				0	0	8	3	
19972	0	0	0	0	0	0	0	0	0	0			0	0	73	0	0	0											0	0	0	0			0	0	0	0	73	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	0	0	35	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	33	0	0	0			0	0	0	0	0	0	0	0				0	1	1	1	
20512	0	0	0	0	0	0	0	0	9	0			0	0	9	0	0	0											0	0	0	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				0	2	2	7	
20633	0	0	0	0	0	0	0	0	30	0		0	0	0	196	150	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	25	0	46	0			0	0	0	0	0	1	0	0	0	0		0	0	0	4	
20857	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
21630	0	0	0	0	0	0	0	0	1	0			0	0	14	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	1	
21658	0	1	0	0	0	0	0	0	5	1			0	1	57	0	0	7						0				0	0	0	0	0			0	0	0	0	50	0			0	0	0	0	0	0	0	0				0	0	0	2	
22048	0	0	0	0	0	0	0	0	73	63			0	0	5	0	0	0						0				0	0	0	0	0			0	0	1	0	2	0			0	0	0	0	0	1	0	1				1	1	2	6	
22543	0	0	0	0	0	0	0	0	4	0			0	0	38	0	0	0											0	0	28	0			0	0	0	1	3	6			0	0	0	0	0	2	0	0				1	1	0	0	
22552	0	0	0	0	0	0	0	0	11	1			0	4	28	0	0	0						0				4	0	0	0	0			0	0	0	0	0	28			0	0	0	0	0	0	0	6				0	0	0	0	
22730	0	0	0	0	0	0	0	0	6	0			0	0	57	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	47	5	
22936	0	23	0	0	0	0	0	0	82	5		0	0	4	570	492	0	10		0	0		0	0	0		0	0	0	0	23	9			0	0	4	8	0	0			0	0	0	9	0	3	0	11	0	0		0	0	45	6	
23045	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
23456	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	1						1				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
23504	0	0	0	0	0	0	0	0	38	17		0	0	0	559	98	0	0		0	0		0	0	0		0	0	0	0	50	14			0	0	6	0	0	0			0	0	0	0	410	0	0	0	0	0		0	0	1	1	
23643	0	0	0	0	0	0	0	0	121	0			0	0	354	0	0	0											0	0	0	0			0	0	0	0	0	0			168	0	0	0	0	0	0	0				181	104	5	17	
23755	0	0	0	0	0	0	0	0	28	0			0	0	95	17	0	0											0	0	0	0			0	0	0	20	0	68			0	0	0	0	0	0	0	0				0	2	10	6	
24006	0	0	0	6	0	0	0	0	12	6		0	0	0	832	743	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	81	0			0	0	0	0	0	0	0	0	0	0		0	0	8	0	
24378	0	0	0	0	0	0	0	0	9	0			0	0	83	0	0	0											0	0	0	0			0	0	0	2	50	24	0		0	0	0	0	0	1	0	0				2	2	7	4	
24453	0	0	0	0	0	0	0	0	1	1		0	0	0	25	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	25	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
24659	0	0	0	0	0	0	0	0	4	0			0	4	107	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	105	0	0	0				0	0	2	0	
24668	0	0	0	0	0	0	0	0	19	0			0	0	13	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	3	11	16	
24855	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24949	0	0	0	0	0	0	0	0	229	29		0	0	0	1315	463	0	0		0	0		0	0	0		0	0	0	0	66	1			2	1	16	3	57	37			0	0	73	110	244	50	333	4	0	0		1	8	39	7	
25357	0	0	0	0	0	0	0	0	2	0			0	2	257	0	0	6											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	251	0	
25647	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	0	0	1254	1082		0	0	0	442	18	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	0	93	0			0	0	0	0	331	169	0	0	0	0		0	0	0	1	
26242	0	0	0	0	0	0	0	0	113	1		0	0	0	214	81	0	0		0	0		0	0	0		0	0	0	0	0	0			3	0	12	0	20	0			0	0	0	0	0	0	0	0	0	0		0	1	110	99	
26457	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	0	0	123	70			0	7	332	0	0	0											0	0	0	0			0	0	0	2	0	0			0	0	0	2	320	0	0	0				8	1	4	41	
27070	0	0	0	0	0	0	0	0	4	0		0	0	0	27	0	0	0		0	0		0	0	0		0	0	0	0	0	0			11	0	4	0	16	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
27548	0	0	0	0	0	0	0	0	177	5		0	53	0	1939	290	102	0		0	0		0	0	0		0	0	0	0	184	22			0	0	54	26	616	70			0	0	424	10	251	1	0	0	0	0		0	0	2	6	
27614	0	0	0	0	0	0	0	0	30	0		0	0	0	96	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	25	1	45	28			0	0	0	0	0	0	0	0	0	0		0	0	23	4	
27847	11	2	0	0	0	0	0	0	63	23		0	0	6	345	60	0	7		0	0		0	7	0		0	6	0	0	0	0			0	0	6	0	172	0			0	0	0	0	32	1	0	2	0	0		8	0	55	23	
28013	0	0	0	0	0	0	0	0	276	0		0	0	30	317	1	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	22	294			0	246	0	0	0	0	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0	2	2			0	0	45	0	0	0						0				0	0	0	0	0			0	0	0	0	45	0			0	0	0	0	0	0	0	0				0	0	0	0	
