"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	
37	988	200	20	0	940	172	0			0	0	
242	189	13	1	0	189	14	0			0	0	
279	733	50	21	0	700	38	0			0	0	
354	181	-11	9	0	184	1	0			0	0	
457	489	30	108	0	435	84	0			0	0	
505	4193	120	26	0	4275	228	0			0	0	
1155	2022	53	28	0	2469	528	0			0	0	
1351	1300	391	46	0	1382	519	0	0	0	0	0	
1454	2902	60	67	0	2934	159	0			0	0	
1557	434	271	0	0	176	13	0			0	0	
1669	2898	120	100	0	2842	164	0			0	0	
1829	3547	392	1	0	3321	167	0			0	0	
1856	1043	-9	22	0	1066	36	0			0	0	
2040	3495	403	55	0	4256	1219	0			0	0	
2161	758	10	18	0	762	32	0			0	0	
2376	31037	420	1018	0	30391	792	0			0	0	
2554	165	17	8	0	145	5	0			0	0	
2732	3508	3000	403	0	5195	5090	0			0	0	
2750	720	-180	18	0	907	25	0			0	0	
3177	3759	462	1106	0	3781	1590	0			0	0	
3252	2444	950	314	0	1890	710	0			0	0	
3458	322	0	9	0	390	77	0			0	0	
3720	1645	88	16	0	1607	66	0			0	0	
3971	11331	245	1406	0	13215	3535	0			0	0	
4156	1854	0	211	0	1794	151	0			0	0	
4231	679	336	25	0	846	528	0			0	0	
4437	2016	-64	429	0	2151	500	0			0	0	
4839	5323	2340	91	0	4969	2077	0			0	0	
5069	12330	-850	0	0	13180	0	0			0	0	
5135	4039	150	185	0	4014	310	0			0	0	
5210	15172	150	122	0	16091	1191	0			0	0	
5461	5608	0	124	0	6266	782	0			0	0	
5751	1381	492	57	0	1054	222	0			0	0	
6039	962	130	15	0	1327	510	0			0	0	
6141	377	60	42	0	459	184	0			0	0	
6329	6539	5421	821	0	7368	7071	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	1155	390	49	0	1063	347	0			0	0	
7072	1534	522	27	0	1533	548	0			0	0	
7157	239	0	56	0	186	3	0			0	0	
7456	576	55	1	0	521	1	0	0	0	0	0	
7634	1092	165	27	0	1013	113	0			0	0	
8033	1027	10	64	0	1016	63	0			0	0	
8462	578	32	12	0	561	27	0			0	0	
8631	443	0	3	0	448	8	0			0	0	
9357	3193	-1000	554	0	3709	70	0			0	0	
9553	952	100	3	0	849	0	0			0	0	
9807	35690	-25000	2525	0	58809	644	0			0	0	
9955	1511	126	4	0	1393	12	0			0	0	
10250	4875	-800	413	0	7057	1795	0			0	0	
10849	1328	40	173	0	2044	929	0			0	0	
11145	1622	588	119	0	1850	935	0			0	0	
11275	15926	1510	1702	0	17670	4956	0			0	0	
11640	2304	1100	75	0	2556	1427	0			0	0	
11837	527	0	66	0	1138	677	0			0	0	
12030	7752	3250	1970	0	8995	6463	0			0	0	
12142	1543	190	331	0	1453	431	0			0	0	
12179	276	63	48	0	307	142	0			0	0	
12311	603072	83865	121921	1129	645014	246599	0			0	4099	
12647	996	60	4	0	953	21	0			0	0	
12656	285	30	26	0	257	28	0			0	0	
12937	1931	200	1	0	1945	215	0			0	0	
12946	13810	3690	1079	0	11778	2737	0			0	0	
12955	1248	-300	395	0	1192	39	0			0	0	
13103	11671	882	171	0	11081	463	0			0	0	
13251	443	190	36	0	478	261	0			0	0	
13457	183	0	2	0	180	0	1			0	0	
14052	605	284	180	0	577	436	0	0	0	0	0	
14155	1830	255	48	0	1743	216	0			0	0	
14650	432	90	53	0	357	68	0			0	0	
14753	428	9	1	0	422	4	0			0	0	
14865	3933	1300	137	0	3600	1104	0			0	0	
14977	370	45	0	0	325	0	0			0	0	
16458	2510	197	41	0	2484	212	0			0	0	
16551	2261	450	38	0	2274	501	0			0	0	
16748	529	10	7	0	512	0	0			0	0	
16944	208	57	22	0	202	73	0			0	0	
16953	125	191	22	0	76	164	0			0	0	
17110	279	0	0	0	279	0	0			0	0	
17147	63964	2560	10916	0	67870	17382	0			0	650	
17259	228	0	16	0	256	44	0			0	0	
17464	22053	0	6474	0	20857	5278	0			0	0	
17950	3304	450	16	0	3002	164	0			0	0	
17978	2545	0	160	0	2385	0	0			0	0	
18050	3617	120	102	0	3673	278	0			0	0	
18135	1112	105	37	0	1156	186	0			0	0	
18377	182	0	0	0	341	159	0			0	0	
18827	4816	465	525	0	4072	246	0			0	0	
18836	1691	38	119	0	2116	582	0			0	0	
18854	4829	1218	20	0	3717	335	209			0	0	
19356	874	-3	14	0	874	11	0			0	0	
19730	26320	2967	3562	0	40895	21104	0			0	0	
