"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
357553	0	763					722	0	44412					6459	0	0			0	28798		0	1618										0		
357777	0	0					1000	26044	0					8000	0	0			0	0	0	0	0												
357937	0	0					963	9733	17823					3975	0	0			7732	0	0	0	0												
358112	0	3728					495	0	31319					0	0	0			0	14252		0	10729										0		
358448	0	0					323	433	27276					0	0	0			433	14438		0	0										0		
358756	0	0					409	0	14885					8980	0	0			0	14885	0	0	0												
359472	0	0					97	0	571					0	0	0			0	0		0	0										2067		
359650	0	3259					72	2	3990					0	0	0			0	481		0	0										0		
359744	0	0					50	0	12987					0	0	0			0	918	0	0	0												
360777	0	0					30	0	0					0	0	0			0	0	0	0	0												
361055	0	0					6899	50384	188574					103837	0	0			0	3076		0	91359										0		
361167	0	0					60068	120384	2679521					1122158	0	0			2872	1468906		0	43305										6111		
361279	0	0					712	0	12269					5000	0	0			0	7402		0	0										0		
361354	0	1212					150	0	19827					0	0	0			0	5009		0	0										13		
361439	0	0					1055	0	37981					181	0	0			0	19123		0	0										0		
362043	0	0					86	0	14152					768	0	0			0	1942	0	0	0												
362155	0	0					97	23	18036					0	0	0			0	0		0	0										0		
362717	0	0					5874	0	182662					17556	0	0			0	107837		0	34919										0		
362856	0	0					805	0	142811					30000	0	0			0	128053		0	0										0		
362940	0	0					0	0	18783					0	0	0			0	11376	0	0	0												
363442	0	0					2	0	618					0	0	0			0	111		0	0										199		
363648	0	2259					420	0	89019					630	0	0			0	27351		0	0										24		
363657	0	1751					2290	0	344290					30000	0	0			0	208495		0	45758										520		
363778	251	0					501	251	0					3039	0	0			0	0		0	0										0		
364131	0	0					152	0	22513					0	0	0			0	15777	0	0	0												
364270	0	0	0	0	0	0	297	1065	0	0	165156	24566	123209	0					1000	0	0	0	0	65	0	0	0			0	0				
364430	0	0					818	0	15047					2000	0	0			0	6657	0	0	0												
364850	0	0					573	0	825					6484	0	0			0	527		0	0										0		
365325	0	50772					241058	1216	2776346					1354879	0	0			1216	504597		0	176168										5988		
365745	0	0					1695	1228	38061					21477	0	0			0	11786		0	2603										0		
365848	0	0					124	295	39752					0	0	0			295	20729		0	0										1		
365950	0	0					119	0	3472					1000	0	0			0	0	0	0	0												
366078	0	0					4917	0	79107					132254	0	0			0	22401		0	0										0		
366238	0	0					1348	0	137765					110504	0	0			0	53541	0	0	3985												
366247	0	0					190	1138	12553					0	0	0			1138	0		0	0										0		
366359	0	7017					26	102	14741					0	0	0			102	176		0	0										0		
366658	0	0					675	5174	26137					0	0	0			5174	0		0	0										0		
366854	0	0					235	0	0					0	0	0			0	0		0	0										0		
367150	0	0					473	0	17288					7974	0	0			0	13006	0	0	0												
367178	0	0					794	5917	0					0	0	0			702	0	0	0	0												
367431	0	0					320	0	28590					0	0	0			0	3956		0	0										0		
367543	0	0					704	0	93189					10000	0	0			0	51410		0	0										0		
368054	0	0					787	505	69794					472	0	0			505	24198	0	0	0												
368344	0	0					792	0	56437					0	0	0			0	0		0	7558										0		
368522	0	0					625	0	31811					9300	0	0			0	23171		0	0										0		
368933	0	0					89	0	16037					0	0	0			0	1591		0	0										0		
368951	0	11376					337	0	63266					958	0	0			0	11844		0	1069										157		
369453	0	0					722	2019	33243					7000	0	0			2019	14027		0	0										0		
369659	0	0					3737	0	39021					47000	0	0			0	21837	0	0	14974												
370020	0	771					262	0	70950					1841	0	0			0	42352		0	1869										0		
370271	0	1322689					151121	27182187	19991769					0	0	0			0	0		0	2700000										7178		
370347	0	0					467	0	9374					4212	0	0			0	5383	0	0	0												
370721	0	0					1974	0	32519					6033	0	0			0	15073		0	0										0		
370833	0	0					272	0	3056					4578	0	0			0	0		0	0										0		
370954	0	757					177	0	14149					3000	0	0			0	975		0	0										0		
371223	0	0					2024	0	57975					2104	0	0			0	839	0	0	0												
371232	0	0					376	0	31321					4000	0	0			0	11867		0	1732										27		
371362	0	0					2227	1	107247					0	0	0			0	44486		0	0										0		
371559	0	5123					333	0	60977					2358	0	0			0	49481	0	0	0												
371755	0	1037					190	0	43735					0	0	0			0	24638	0	0	0												
371849	0	0					2	1785	15512					1000	0	0			779	4626		0	0										0		
371924	0	0					3794	0	146333					11000	0	0			0	21958		0	42349										1022		
371942	0	0					378	0	13816					0	0	0			0	6874	0	0	0												
372444	0	0					93	0	25352					4000	0	0			0	2807		0	3773										0		
372538	0	40000					1414	0	107376					7500	0	0			0	37602		0	0										0		
372640	0	0					493	0	25967					0	0	0			0	9663	0	0	0												
372855	0	0					470	0	15502					10000	0	0			0	1775	0	0	0												
373115	0	9294					7072	0	251586					145405	0	0			0	48805		0	4308										278		
373272	0	0					50	0	5864					0	0	0			0	0	0	0	0												
373553	0	0					144	0	1904					0	0	0			0	0	1904	0	0												
373601	0	0					0	1290869	0					0	0	0			55679	0		0	0										8504		
374130	0	0					135	0	19681					0	0	0			0	7593	0	0	0												
374354	0	5732					216	0	14399					0	0	0			0	5395		0	0										0		
374653	0	7670					5813	0	267401					25000	0	0			0	57565		0	0										447		
374774	0	0					384	0	21501					0	0	0			0	16808		0	0										0		
375034	10009	0					2377	358240	532204					4000	0	0			18391	26133		0	0										0		
375043	0	0					5194	0	53503					177803	0	0			0	7940		0	0										0		
375379	0	0					166	300	6550					5888	0	0			0	1504	0	0	0												
375502	0	0					1265	0	36992					42021	0	0			0	11102		0	0										0		
375566	0	0					5008	1229	56628					81298	59	12			1229	33944		0	8190										0		
375650	0	4176					57	4463	23710					0	0	0			4463	16022		0	0										0		
376237	0	0					155	0	15294					0	0	0			0	7922		0	0										0		
376273	0	0					7619	282300	4					150000	0	0			8816	0		0	0										4208		
376442	0	1536					1684	595	31420					3000	0	0			595	16285		0	0										71		
376947	0	0					188	0	9516					0	0	0			0	5679	0	0	0												
377663	0	0					600	0	32414					7000	0	0			0	12403		0	0										0		
377850	0	0					313	40	1718					4700	0	0			0	0	0	0	0												
377908	0	0					13371	2427422	301213					165884	0	0			0	48739		0	204972										1635		
378044	0	0					0	238	835					0	0	0			0	301	0	0	0												
378110	0	401					292	0	19063					0	0	0			0	6583	0	0	0												
379050	0	0					178	0	1433					4324	0	0			0	570	0	0	0												
379153	0	2010					162	3083	12210					0	0	0			3083	0	0	0	0												
379470	0	0					762	0	23685					2000	0	0			0	13854		0	0										0		
379649	0	0					171	17002	20499					0	0	0			17002	12544		0	0										0		
379920	500	299988					344016	3050308	3301114					2885000	416768	44535			1104244	7528		0	343833										0		
380346	0	0					133	0	14275					0	0	0			0	11747	0	0	0												
380458	0	0					7256	0	416894					100569	0	0			0	216547		0	0										0		
380533	0	13209					249	8445	13209					1750	0	0			8445	0	0	0	1433												
380654	0	3566					554	3816	12688					0	0	0			3416	8120		0	0										0		
380841	0	1807					44	1095	12797					0	0	0			0	771	0	0	0												
380878	0	0					1013	0	11065					0	0	0			0	438	0	0	0												
380944	0	0					80	0	4348					4000	0	0			0	1037	0	0	0												
381026	0	0					254	0	17494					2500	0	0			0	13641	0	0	0												
381343	0	0					1175	0	159919					0	0	0			0	50857		0	26338										0		
381839	0	0					579	0	45222					4174	0	0			0	14084		0	0										0		
381932	0	0					488	0	20117					6500	0	0			0	10244	0	0	0												
381950	0	6094					346	0	135004					0	0	0			0	68964		0	0										584		
382050	0	3061					901	0	81103					0	0	0			0	32084		0	0										1002		
382069	0	0					4763	0	196848					0	0	0			0	0		0	10290										3056		
382256	0	7215					112	1938	8806					0	0	0			1938	0		0	0										0		
382274	0	0					0	65	0					900	0	0			0	0	0	0	0												
382443	0	0					509	0	59962					8050	0	0			0	29178		0	0										0		
382537	0	0					146	0	20553					0	0	0			0	8999	0	0	0												
382649	0	0					1493	22974	146021					11550	0	0			22974	28410	0	0	24187												
382658	0	0					635	5134	0					9000	0	0			4290	0	0	0	0												
382742	0	0					864	1242	8643					23726	0	0			1242	1851	0	0	0												
382854	0	511					323	0	24833					3500	0	0			0	16034	0	0	0												
384018	0	0					1907	39519	105011					13500	0	0			10552	1692		0	0										2010		
384278	0	0					7001	0	690194					289399	0	0			0	315764		0	0										119008		
384353	0	0					13	200	0					0	0	0			0	0	0	0	0												
384652	0	2098					8403	0	95102					124000	0	0			0	639		0	41383										0		
384830	0	0					299	0	10604					0	0	0			0	2606		0	0										666		
385350	0	0					266	10493	0					4500	0	0			9952	0	0	0	0												
385471	0	5118					3478	46661	20642					34700	0	0			46661	0		0	0										0		
385547	0	0					370	8238	27694					0	0	0			8238	26670		0	0										0		
385686	0	0					211	35607	30381					0	0	0			0	0	0	0	0												
386432	0	0					0	1766	39763					0	0	0			1266	19752	0	10000	0												
386450	0	0					2039	89185	0					8000	0	0			46544	0		0	4075										0		
386731	0	0					1199	69	164210					23000	0	0			0	101572		0	0										78		
386825	0	13563					360	0	63126					0	0	0			0	10675		0	0										0		
386852	0	2501					1347	2881	68362					8000	0	0			2881	3022		0	308										0		
387055	0	0					165	0	24630					1232	0	0			0	10024	0	0	0												
387671	0	0					3316	0	76279					19789	0	0			0	20952		0	0										62		
388155	0	0					482	0	35838					0	0	0			0	9652	0	0	0												
388258	0	0					0	0	6197					0	0	0			0	5896		0	0										249		
388557	0	0					170	0	1164					2000	0	0			0	1164	0	0	0												
388744	0	0					518	0	12570					0	0	0			0	8530	0	0	0												
388753	0	0					50	0	446					1	0	0			0	446		0	0										0		
388874	0	0					132	27	0					2000	0	0			0	0		0	0										0		
388940	0	0					350	0	22334					6000	0	0			0	15410		0	1410										0		
389059	0	0					351	0	4941					0	0	0			0	3469		0	0										2		
389358	0	0					0	27429	0					0	0	0			10942	0	0	0	0												
389376	0	0					150	0	6508					1087	0	0			0	843		0	0										173		
389826	0	0					58	0	8586					0	0	0			0	5675		0	0										0		
390336	0	111259					1019	0	188213					0	0	0			0	50954	0	0	0												
390372	0	0					594	0	54323					5000	0	0			0	5648	0	0	0												
390840	0	1005					522	0	14657					11500	0	0			0	11103		0	0										0		
391418	0	0					913	0	93414					0	0	0			0	39332		0	0										0		
391557	351	0					73	4273	0					0	0	0			3671	0		0	0										0		
391575	0	0					6252	286146	337914					83065	0	0			0	46493		0	0										0		
391959	0	0					456	0	1550					3088	0	0			0	0		0	0										0		
391977	0	0					1935	0	247116					25000	0	0			0	33005		0	0										4258		
392152	0	0					231	0	0					1608	0	0			0	0		0	0										0		
392255	0	0					295	580	14067					0	0	0			580	2146		0	0										0		
392778	0	517					485	3242	148158					0	0	0			3175	0		0	0										2186		
393252	0	4051					21	0	22459					0	0	0			0	9020		0	0										0		
393355	0	1006					211	2108	20458					0	0	0			2108	1866		0	0										0		
393953	0	0					279	0	186289					0	0	0			0	62275		0	0										0		
394156	0	0					1040	0	17394					3905	0	0			0	8398		0	0										0		
394259	0	0					1874	0	210628					17076	0	0			0	60927		0	0										0		
395238	0	19921					215656	0	7197493					1875660	390228	192556			0	1007		11117	225576										16917		
395274	0	0					1139	2203	11465					20191	0	0			250	330		0	0										0		
396057	0	0					100	662	8501					4519	0	0			662	1900		0	3004										11		
396244	0	0					623	0	38912					5986	0	0			0	23988		0	5159										0		
396253	0	0					1357	0	96759					0	0	0			0	8682		0	0										29		
396356	0	0					170	0	10657					3650	0	0			0	5975		0	0										74		
396954	0	0					521	0	176445					0	0	0			0	55813		0	0										0		
397456	0	0					498	0	59410					0	0	0			0	29272		0	0										0		
397531	0	15335					2519	10022	133667					6229	0	0			0	0		0	0										0		
397540	0	0					6079	116097	20519					157328	0	0			53497	0		0	0										31524		
397559	0	0					1827	5943	26565					39598	0	0			3217	4509	0	0	0												
397755	0	0					2026	0	832					51396	0	0			0	412		0	0										0		
397858	0	4642					0	8525	18883					0	0	0			8525	13067	0	0	0												
398051	0	0					653	0	11347					5000	0	0			0	6852		0	0										13		
398248	0	14277					2395	0	74803					4000	0	0			0	11671		0	33139										0		
398668																	0	0										0	0				0	0	
398837	0	0					2013	21257	18357					17600	0	0			12682	11648		0	0										0		
399357	0	0					107	425	4116					1000	0	0			425	1630		0	0										0		
399517	0	0					10495	0	548743					416313	3250	0			0	64190	983	0	0												
399731	0	0					50	0	12039					0	0	0			0	6551	0	0	0												
399973	0	0					191	0	34747					4408	0	0			0	14081		0	0										0		
400057	0	1007					260	0	16412					0	0	0			0	1999	0	0	4850												
400141	0	5738					1960	10697	83751					23168	0	0			10697	32268		0	0										0		
400365	0	4104					1210	0	49637					0	0	0			0	8138		0	0										0		
400767	0	0					60	0	84629					0	0	0			0	25004	0	0	0												
400945	0	5006					367	0	16207					0	0	0			0	422		0	0										0		
401072	0	0					459	29500	25823					10000	0	0			6020	0		0	0										0		
401559	0	0					185	0	44790					0	0	0			0	18782		0	0										0		
401755	0	0					273	0	0					3000	0	0			0	0		0	0										0		
401906	0	0					1457	0	85131					17604	0	0			0	15698		0	0										13195		
401951	0	0					49	0	1417					5	0	0			0	0	0	0	0												
402462	0	0					303	0	71449					0	0	0			0	14147		0	0										0		
402846	0	0					0	43773	4581					0	0	0			43773	4579		0	0										0		
402873	0	0					398	62	0					2201	0	0			0	0		0	0										0		
403067	0	0					1180	0	13747					0	0	0			0	8430	0	0	0												
403106	0	0					11275	12250	232615					207342	0	0			12250	79485		0	0										0		
403151	0	345					6279	137757	97574					698	0	0			137757	493		0	0										301		
403179	0	0					6574	0	357485					126026	0	0			0	107610		0	0										0		
403254	0	0					536	0	1155					0	0	0			0	0		0	0										0		
403656	0	0					78	0	33960					0	0	0			0	822		0	0										0		
403870	0	0					3028	0	162394					36969	0	0			0	1664		0	3738										0		
403946	0	0					5965	860	86811					144609	0	0			0	0		0	0										669		
404653	0	0					1831	0	3616					73046	0	0			0	0		0	0										0		
404943	0	0					144	0	14312					0	0	0			0	3754		0	0										26		
406022	0	0					304	0	59795					0	0	0			0	11551		0	0										0		
406059	0	0					1570	0	0					0	0	0			0	0	0	0	0												
406666	0	0					343	0	68621					0	0	0			0	29817	0	0	0												
406778	0	0					735	251	8348					7000	0	0			251	5250		0	0										0		
406974	0	0					1304	0	35935					26000	0	0			0	13330	0	0	0												
407168	0	8809					1048	0	12883					8538	0	0			0	3043		0	0										24		
407506	0	0					4418	0	66080					65000	10591	10591			0	14959		0	0										21806		
407645	0	0					359	0	285625					4000	0	0			0	105526		0	16843										0		
407850	0	0					179	1416	0					950	0	0			200	0	0	0	0												
408307	0	1008					964	0	116014					6000	0	0			0	16683		0	0										17914		
408642	0	8049					3453	0	79204					59000	0	0			0	8140		0	0										0		
408875	0	0					3529	0	6					10000	0	0			0	0	0	0	0												
409265	0	0					67	0	32954					0	0	0			0	6714		0	0										0		
410159	0	0					0	0	1743					0	0	0			0	803	0	0	0												
410560	0	3064					1907	0	86989					0	0	0			0	38214		0	0										0		
410748	16054	0					594	21838	0					4000	0	0			5784	0		0	0										0		
410917	0	4030					1312	0	155178					0	0	0			0	35040		0	46942										0		
410944	0	2515					119	0	18713					2875	0	0			0	1548	0	0	0												
411062	0	0					253	28638	97337					0	0	0			26640	9444		0	0										0		
411174	0	0					987	0	0					0	0	0			0	0	0	0	0												
411231	0	0					64	0	38762					0	0	0			0	17702	0	0	0												
411240	0	0					149	0	33812					4008	0	0			0	20618		0	0										0		
411473	998	0					2299	21309	15805					37371	0	0			0	0		0	0										0		
411512	0	0					3808	11939	21478					84549	0	0			735	0		0	0										0		
411549	0	0					113	0	9708					1000	0	0			0	4821		0	0										0		
411576	0	0					154	0	2718					0	0	0			0	1623		0	0										0		
411624	0	0					662	0	49526					10822	0	0			0	37959		0	0										33		
411651	0	29772					331	0	32358					1002	0	0			0	0		0	0										31		
412153	0	0					1125	0	17978					19750	0	0			0	9105		0	0										0		
412452	0	17295					0	191	26354					0	0	0			191	4198		0	0										0		
412555	0	0					605	0	71597					13348	0	0			0	42074		0	0										883		
412667	0	0					308	15821	0					0	0	0			15796	0	0	0	0												
412751	0	2148					53206	0	1092140					305309	2918	2918			0	389970		0	0										0		
412845	0	0					497	4638	106516					4000	0	0			4638	44987		0	3330										0		
412872	0	0					340	0	29692					3000	0	0			0	10770	0	0	0												
413141	0	0					32171	0	39887					699000	0	0			0	0		0	0										9787		
413208	0	18167649	0	118	1980	0	1035575	11635043	41667674	0	209551504	6638232	181283349	8649768	32413888	3211975	0	2183340	7614	0	0	29255002	2303187	4067224	13990314	7558225	2978703	0	138189	0	4209361	5367	141556	39573	
413347	0	1498					80	771	12839					4000	0	0			770	7048		0	0										0		
413543	0	1025					261	9071	6669					0	0	0			9071	0		0	0										24		
413646	0	1517					2413	0	29745					42991	0	0			0	12487		0	5310										145		
413673	0	0					1073	0	17128					0	0	0			0	941		0	0										25		
413758	0	1010					587	0	4214					12000	0	0			0	2966		0	0										0		
414102	8985	0					443	39906	1550					0	0	0			15610	0		0	0										0		
414652	0	0					918	0	37106					5493	0	0			0	11796		0	0										0		
414764	0	0					3133	92273	90779					54283	0	0			92273	89718		0	0										0		
414858	0	0					1378	1999	35272					7005	0	0			0	28471		0	0										0		
415770	0	0					620	0	0					13268	0	0			0	0	0	0	0												
416245	0	33236					35060	0	1696866					39749	0	0			0	282894		0	194249										0		
416272	0	0					540	2167	24664					11050	0	0			1667	14813		0	0										0		
416339	0	0					125	0	2651					5000	0	0			0	1674		0	0										5		
416357	0	0					0	307	0					125	0	0			307	0		0	0										0		
416656	0	0					290	0	60704					0	0	0			0	43000	0	0	0												
416674	0	0					1851	0	63452					35000	0	0			0	8520		0	0										0		
416973	0	0					757	0	2505					8590	0	0			0	0	0	0	0												
417626	112923	0					39	112923	43881					0	0	0			0	2771		0	0										1505		
417710	0	0					351	0	5575					1000	0	0			0	5269		0	0										0		
418100	0	457					716	0	66089					17934	0	0			0	5321	1269	0	0												
418249	0	7110					2623	75179	200180					23500	0	0			75179	1192		0	130651										0		
418436	0	0					0	7130	0					0	0	0			390	0		0	618										0		
418856	0	1013					46	0	22994					0	0	0			0	7088		0	0										0		
419406	0	0					34085	0	1137076					105221	16010	16010			0	56739		0	550690										10106		
419460	0	0					1969	0	13390					6778	0	0			0	3734		0	0										0		
419675	0	0					9080	13320	221192					180000	0	0			13320	62201		0	0										0		
419947	0	262					0	0	2020					0	0	0			0	1758		0	0										0		
420578	0	0					1781	20933	13075					25000	0	0			128	0	0	0	0												
420644	0	0					834	39431	0					18900	0	0			3645	0		0	24880										0		
420653	0	1574					1674	0	15363					12394	0	0			0	5775		0	0										33139		
420877	0	0					443	5342	33391					0	0	0			750	17261	0	0	0												
421445	0	0					268	0	68217					4000	0	0			0	30526	0	0	0												
421539	0	0					438	0	20976					0	0	0			0	6693		0	6335										0		
422059	0	4256					160	0	9091					1300	0	0			0	3477		0	0										0		
422116	0	0					363	0	3981					568	0	0			0	231		0	0										0		
422433	0	47700					3382	0	450538					53443	0	0			0	33622		0	6569										509		
422657	0	0					656	0	9700					9000	0	0			0	0		0	0										0		
423159	0	1005					354	0	22755					0	0	0			0	15069		0	0										0		
423449	0	0					1743	0	146314					10000	0	0			0	51729		0	36057										0		
423636	0	0					212	0	7601					5000	0	0			0	5139	0	0	0												
423739	0	8215					900	9984	139789					0	0	0			3323	44249	0	0	0												
423841	0	0					80	0	15535					4000	0	0			0	8131		0	0										0		
424156	0	0					918	0	40227					5723	0	0			0	15219		0	0										29		
424240	0	29019					631	0	73927					7820	0	0			0	41851		0	0										0		
424352	0	0					598	0	97206					0	0	0			0	54338		0	0										0		
424437	0	0					0	1011	0					0	0	0			0	0		0	0										0		
424633	0	0					468	0	15902					6633	0	0			0	0		0	0										0		
425050	0	0					0	0	11298					0	0	0			0	3405		0	0										0		
425108	0	0					831	0	35520					9000	0	0			0	601		0	0										0		
425818	0	1035					1162	0	59524					7748	0	0			0	30800	0	0	5807												
425845	0	0					2361	0	668					50814	0	0			0	668	0	0	0												
425911	0	0					6942	0	334687					65900	0	0			0	111811		0	0										6148		
426057	0	0					109	990	0					8458	0	0			0	0		0	0										0		
426141	0	500					30	7558	5013					0	0	0			7558	0		0	0										0		
426534	0	0					3574	56976	592414					0	0	0			17714	172177		0	51354										3028		
426758	0	0					632	0	28178					7000	0	0			0	16945	0	0	0												
426945	0	0					173	0	28340					4000	0	0			0	12711	300	0	0												
427241	0	0					2477	20073	36288					0	0	0			20073	0	0	0	0												
427353	0	0					797	0	46538					6295	0	0			0	20050		0	0										0		
427858	0	26464					284	0	26464					0	0	0			0	0		0	0										422		
427960	0	0					0	1102	2004					0	0	0			102	0		0	0										0		
428060	0	0					2276	12120	59705					19964	0	0			2121	41918		0	52260										1725		
428462	0	0					528	3447	59554					19240	0	0			3446	3297		0	0										58		
428547	0	0					7249	18484	93470					54103	6292	6292			8490	15861		0	0										942		
428855	0	0					556	0	38554					8663	0	0			0	21931		0	0										0		
429021	0	0					439	0	21245					0	0	0			0	4962		0	0										0		
429487	0	0					1164	0	10197					79841	0	0			0	4363		0	0										0		
430036	0	0					1378	0	33634					7000	0	0			0	15355	0	0	0												
430054	0	0					732	0	3140					15000	0	0			0	0	0	0	0												
430344	0	0					1510	0	79934					37500	0	0			0	34506		0	0										0		
431172	0	32870					122385	32557	2336066					41006	15707	16017			0	461335	0	0	0												
431323	0	1013					394	0	10838					0	0	0			0	3379	0	0	0												
431350	0	0					180	0	29404					1000	0	0			0	14111		0	0										145		
432058	0	0					120	0	11513					137	0	0			0	5791		0	0										0		
432432	0	0					427	0	93063					0	0	0			0	73986		0	0										1206		
433505	0	0					3033	0	216589					37082	0	0			0	34384		0	10762										24686		
433550	0	0					434	0	128894					0	0	0			0	87378		0	0										28		
433608	0	0					5173	0	522373					75000	0	0			0	21073		0	46674										0		
433859	0	0					88	27740	1026					1282	0	0			3893	0		0	0										0		
433943	0	0					1055	0	90656					11555	0	0			0	73472		0	2531										0		
434203	0	0					620	5023	106929					0	0	0			0	13737		0	0										0		
434539	0	0					316	0	76576					0	0	0			0	36271	0	0	0												
435059	0	0					1002	0	46955					15979	0	0			0	25385		0	11119										0		
435077	0	0					31836	104588	1163828					122355	1953	0			98206	332167		0	0										3012		
435255	0	0					1350	0	16002					20000	0	0			0	9421	0	0	0												
435666	0	0					81	1	0					0	0	0			0	0		0	0										0		
435750	0	0					7731	0	397583					0	0	0			0	173125	0	0	0												
436159	0	22771					17621	0	747438					250000	0	0			0	266052		0	32732										4329		
436542	0	0					1099	0	34589					12000	0	0			0	32939	0	0	0												
436739	0	15407					750	0	28193					7000	0	0			0	0		0	10197										0		
436953	0	0					3860	0	40453					10000	0	0			0	19366	0	0	9416												
437044	0	0					84	0	36361					0	0	0			0	16062	0	0	0												
437914	0	0					10592	127609	2195389					130067	0	0			127108	0		0	0										0		
438434	0	0					0	0	142933					0	0	0			0	70897		0	0										0		
439132	0	0					268	0	66916					0	0	0			0	23827		0	0										0		
439338	0	0					5383	0	756658					123000	0	0			0	428904		0	72104										0		
439356	0	0					610	0	203073					0	0	0			0	138329		0	2124										0		
439404	0	0					14608	341963	311500					217701	3613	0			245085	20453		0	61103										0		
439730	0	416					225	2823	16291					4000	0	0			2823	13420	0	0	0												
440857	0	0					358	0	256					0	0	0			0	256		0	0										0		
440978	0	0					76	0	5937					0	0	0			0	3375		0	0										0		
441050	0	0					7	174318	0					0	0	0			44874	0		0	0										0		
441078	0	0					373	0	44023					7776	0	0			0	12685		0	6383										74		
441135	0	0					80	0	8907					6897	0	0			0	327		0	0										0		
441256	0	0					9567	0	194901					0	0	0			0	14202		10445	0										228		
441359	0	0					1048	0	181257					10000	0	0			0	99438	0	0	0												
441434	0	509					1464	0	130378					20000	0	0			0	59430	0	0	0												
441470	0	0					15	14	0					0	0	0			0	0	0	0	0												
441630	0	0					104	0	59785					0	0	0			0	20552		0	0										0		
442011	0	0					2336	1819	32555					32603	0	0			0	32510		0	0										542		
442057	0	0					259	0	2387					4000	0	0			0	1978		0	0										0		
442244	0	0					1289	0	76528					22750	0	0			0	50023		0	1381										0		
442655	0	18208					239	0	40636					8616	0	0			0	3100	0	0	0												
443148	0	0					913	0	25166					7500	0	0			0	9268	0	0	3077												
443205	0	0					4645	31607	282625					956	0	0			155	10556		0	196808										0		
443353	0	23614					825	0	25342					12429	0	0			0	1728		0	0										65		
443625	0	0					290	0	24097					2280	0	0			0	15937		0	0										0		
443634	0	0					140	0	60354					3000	0	0			0	24669		0	0										220		
444350	0	0					0	350675	39318					0	0	0			0	0		0	0										0		
444556	0	0					2437	0	239563					30900	0	0			0	107395		0	6474										0		
444677	0	0					37	0	0					0	0	0			0	0	0	0	0												
445674	0	0					108	7226	9580					0	0	0			1876	2725		0	0										2843		
445955	0	0					783	5773	86639					0	0	0			5773	52150		0	0										0		
446130	0	0					679	0	83651					0	0	0			0	67663	0	0	0												
446149	0	0					321	0	1502					1066	0	0			0	0		0	0										0		
446176	0	0					973	0	42245					0	0	0			0	16254		0	0										0		
446877	0	0					1218	15066	32497					28981	0	0			15066	3070		0	0										32		
447070	0	0					1002	54293	118388					4000	0	0			0	4049	0	0	0												
447100	0	0					7891	2708	51340					138413	0	0			0	5139		0	0										0		
447557	0	0					503	0	3272					21788	0	0			0	3272		0	0										0		
447874	0	0					357	4210	56889					0	0	0			2922	14540		0	0										0		
448040	0	2019					575	135	65618					95013	0	0			135	25141		0	0										0		
448554	0	0					1436	0	53108					30000	0	0			0	4385		0	0										0		
449038								0	0																								0		
449430	0	4999					1226	0	15649					27318	0	0			0	993	0	0	0												
449832	0	9995					901	0	106186					13400	0	0			0	32249		0	0										1764		
449935	0	0					149	0	19247					0	0	0			0	16272		0	0										2290		
450472	0	0					163	14431	0					4000	0	0			0	0	0	0	0												
450632	0	0					1172	0	14847					0	0	0			0	200		0	0										0		
450669	0	0					580	0	93050					10000	0	0			0	20828	0	0	0												
450753	0	14918					2694	0	460796					0	0	0			0	366837		0	0										0		
450856	0	12578					20618	2585	758013					456335	0	0			0	3466		0	0										2198		
450959	0	4135					3790	667	76652					62212	0	0			0	36884		0	8704										82		
451068	0	0					713	0	321786					0	0	0			0	76899		0	0										4		
451246	0	0					722	0	25508					9262	0	0			0	16964		0	0										0		
451273	0	0					3669	30620	1141					67500	0	0			0	1141		0	0										0		
451965	48578000	7966000	0	0	859000	3900000	3779000	168972000	219541000	21923000	1738528000	0	1591999000	55867000	52488000	11394000	0	0	14236000	26928000		67028000	6009000	99596000	138738000	5689000	2551000	14000	34692000	0	4766000	1201000	295000	152000	
452104	0	0					551	1578	27486					3105	780	0			1422	4914	0	0	0												
452159	0	16790					707	0	65463					3000	0	0			0	18179	0	0	0												
452739	0	0					167	0	28878					0	0	0			0	9551		0	0										0		
452841	0	0					157	7577	66415					4000	0	0			7577	27745		0	0										0		
453147	0	3591					192	0	32975					0	0	0			0	21999		0	0										23		
453446	0	0					4319	0	147440					5812	0	0			0	80246		0	0										0		
453839	0	0					171	0	25416					4000	0	0			0	4232	0	0	0												
454546	0	0					698	2813	126956					12500	0	0			1356	60936	0	0	13236												
454658	0	0					309	0	77834					0	0	0			0	17596		0	0										303		
454676	0	0					7490	0	10149					4000	0	0			0	514		0	0										0		
454975	0	0					1513	0	0					28000	0	0			0	0		0	0										0		
455150	0	0					534	0	52877					8000	0	0			0	32389		0	0										0		
455253	0	0					272	0	1000					32145	0	0			0	0		0	0										0		
455459	0	0					137	0	23739					0	0	0			0	11810		0	0										0		
455477	0	0					462	0	9444					0	0	0			0	1011	0	0	0												
455552	0	1239					6529	0	412534					67648	0	0			0	86258	0	0	662												
455945	0	0					794	7759	4013					12936	0	0			7508	0		0	0										0		
455972	0	45284					2376	11015	91896					0	0	0			11015	0		0	0										4529		
