"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
3177																																							73795	8670	613	940	119870	0	13240	340	36728	1016465	789527	8883	911706	0	3643	4630	113296	0	104759	0	1016465	0	0	48034	0	0	62891	0	104173	685354	1	1231	-4330	761282	757639	-1836	0	0	0	0	104759	
3252																																							0	6863	0	676	65570	0	587	100	2887	167349	142677	182	146359	0	2087	0	3500	0	20990	200	167349	0	0	20427	0	0	300	0	21701	120976	4	1231	0	92753	90666	63	0	0	0	0	20990	
3458																																							3917	3300	0	2571	12478	0	316	0	540	39241	27557	104	35811	0	392	0	0	0	3430	100	39241	0	0	2345	0	0	1101	0	4073	23484	5	1231	0	15876	15484	-116	635	0	0	8150	3430	
3720																																							25354	5384	0	304	47222	0	4977	959	6164	220559	184286	1689	190194	0	1626	0	0	0	30365	2400	220559	0	0	9729	0	0	18600	40	30804	153482	1	1231	0	131781	130155	-364	0	0	0	4219	30365	
3971																																							41102	4661	1373	0	91904	251	13581	2184	24773	676540	547786	20174	569635	0	12616	12142	1675	0	106905	2	676540	0	0	-69261	0	0	176276	2618	69704	478082	1	0930	0	493235	480619	-112	1332	0	0	0	106905	
4156																																							3692	3893	0	0	43334	0	7548	133	6591	206851	173482	483	185285	0	1837	1783	9000	0	21566	1200	206851	0	0	13614	0	0	6657	0	28314	145168	4	1231	0	141664	139827	95	50	0	0	2320	21566	
4231																																							0	10170	0	0	47394	0	913	1500	1679	115718	101895	320	102215	0	746	0	0	0	13503	500	115718	0	0	2452	0	0	12100	0	20238	81656	1	1231	0	54808	54062	-1549	0	0	0	0	13503	
4437																																							9502	4030	0	0	85433	0	4953	0	8102	236696	204515	1267	210070	0	1964	0	2387	0	26626	963	236696	0	0	22001	0	0	3750	0	23380	181135	2	12/31/2014	0	126640	124676	-88	0	0	0	1901	26626	
4839																																							1475	7431	0	0	69392	190	5562	848	2741	332456	270585	943	298518	0	5327	0	22000	0	33938	1875	332456	0	0	18921	0	0	14276	428	48296	222289	2	1231	0	235316	229989	-1134	14400	0	0	4990	33938	
5069																																							49223	1317	0	0	35455	0	17580	14667	4476	385083	222889	3568	226457	0	13180	0	0	0	158626	4500	385083	0	0	147381	0	0	4129	0	19714	203175	1	1231	0	275545	262365	2616	0	0	0	0	158626	
5135																																							51185	9364	0	0	24741	0	4863	440	11159	377332	309072	1885	329695	0	3989	1042	18738	0	47637	651	377332	0	0	24060	0	0	23349	0	45648	263424	1	1231	0	278527	274538	-423	0	0	0	0	47637	
5210																																							4132	15083	0	91503	123961	2229	16016	2012	61221	1032558	821428	7009	941119	0	16159	0	81000	0	91439	4798	1032558	0	0	81068	0	0	5455	1	62625	758804	2	1231	0	732559	716400	118	0	0	0	31682	91439	
5461																																							23623	16956	0	0	137196	695	11070	4244	8887	499995	437514	3002	455516	0	5641	0	15000	0	44479	2059	499995	0	0	42026	0	0	4241	0	148825	288689	1	1231	0	302965	297324	-3847	0	0	0	0	44479	
5751																																							0	5132	491	0	51950	0	2154	140	5913	185242	154731	1532	156263	0	1120	1089	0	0	28979	600	185242	0	0	18507	0	0	8752	216	21439	133292	9	1231	0	113187	112067	1120	6090	0	0	0	28979	
6039																																							17308	1214	0	0	11290	0	1366	3413	2256	85985	77981	296	78277	0	1350	0	0	0	7708	469	85985	0	0	1776	0	0	5600	0	20794	57187	1	1231	0	49888	48538	-137	600	0	0	0	7708	
6141																																							0	7863	0	20099	0	0	176	140	459	61035	55327	116	55443	0	449	0	0	0	5592	400	61035	0	0	992	0	0	4200	0	16723	38604	1	0930	0	19597	19148	0	13150	0	0	0	5592	
6329																																							35663	13636	0	0	36348	0	16892	7210	12211	476913	434862	2474	437336	0	7185	0	0	0	39577	2600	476913	0	0	16850	0	0	20000	0	147430	287432	2	1231	0	352922	345737	127	9216	0	0	0	39577	
7009																																							20671	333	0	0	376701	0	396	0	6531	647503	585113	5567	590680	0	0	0	0	0	56823	500	647503	76	0	53722	0	0	553	0	66964	518149	2	1231	0	242795	242795	2048	0	0	0	0	56823	
7045																																							6073	1955	0	0	92290	0	1537	95	2531	180460	162724	448	163172	0	1102	0	0	0	17288	100	180460	0	0	15089	0	0	2325	0	21860	140864	1	1231	0	77081	75979	-226	0	0	0	0	17288	
7072																																							749	2781	886	8061	9477	108	5367	243	7969	169590	127599	3654	138253	0	1580	750	7000	0	31337	0	169590	0	0	31421	298	0	0	0	4881	122718	1	1231	-21	132095	130515	-63	2386	0	0	0	31337	
7157																																							0	685	0	0	22441	0	165	0	432	47031	42160	169	42464	0	188	0	0	0	4567	200	47031	0	0	4203	0	0	200	0	7348	34812	4	1231	0	22938	22750	-36	558	0	135	0	4567	
7456																																							7367	1340	0	7228	5740	0	446	0	1048	68189	62858	61	62919	0	521	0	0	0	5270	400	68189	0	0	1211	0	0	3600	0	17840	45018	4	1231	0	45541	45020	59	0	0	0	0	5270	
7634																																							6838	459	0	5	11557	0	528	1152	573	60585	54096	128	54224	0	1060	0	0	0	6361	200	60585	0	0	-1739	0	0	8060	0	9562	44534	2	1231	0	40533	39473	-160	0	0	0	0	6361	
8033																																							9188	2426	0	0	7782	0	2918	1712	3940	194007	161134	2374	174008	0	1034	0	10500	0	19999	774	194007	0	0	14811	0	0	4476	0	39343	121791	1	1231	0	160850	159816	-62	6225	0	0	0	19999	
8462																																							14248	17439	0	0	92016	0	375	0	538	172724	155718	93	155811	0	559	0	0	0	16913	350	172724	0	0	16395	0	0	350	263	49738	105980	4	1231	0	42854	42295	-182	5550	0	0	0	16913	
8631																																							7088	2006	0	0	13216	0	1647	100	2770	62484	55358	507	55865	0	447	0	0	0	6619	500	62484	0	0	5446	0	0	800	0	19811	35547	1	1231	0	32181	31734	-127	3923	0	0	0	6619	
9357																																							45751	16387	865	0	73846	0	345	0	1528	403590	327204	1345	328549	0	4260	26052	0	0	75041	500	403590	0	0	20132	0	0	54660	61012	108622	218582	1	12/31	0	181963	177703	-251	101	0	0	0	75041	
9553																																							8140	730	0	22790	23796	0	1204	0	6497	153583	110430	1032	142890	0	850	0	31428	0	10693	400	153583	0	0	9394	0	0	1700	0	20523	89907	4	1231	0	88991	88141	-801	2285	0	0	0	10693	
9807																																							136600	13493	0	325541	149406	15	8515	101347	131440	2169963	1634941	8214	1931464	0	59028	0	240000	0	238499	20000	2169963	0	0	166450	0	0	112272	0	46506	1588435	1	1231	0	1362634	1303606	-60223	0	0	0	48309	238499	
9955																																							22657	2466	0	0	27276	0	1266	0	1790	121673	99760	123	106683	0	1389	0	6800	0	14990	110	121673	0	0	11948	0	0	3023	0	23359	76401	4	1231	0	67607	66218	-91	0	0	0	0	14990	
10250																																							22012	6578	0	0	69037	0	10193	5675	11074	355115	322322	918	323240	0	6550	0	0	0	31875	1500	355115	0	0	-373	0	0	30800	0	60146	262176	8	1231	0	237096	230546	-52	0	0	0	0	31875	
10849																																							17715	4412	0	7820	63780	0	3385	15356	5001	255193	228285	620	228905	0	2057	694	0	0	26289	16	255194	0	0	12363	0	0	15375	0	30767	197518	1	1231	0	137587	135530	-1465	1500	0	0	0	26289	
11145																																							3940	6855	0	0	21714	122	5326	1414	6186	189320	156234	1283	170415	0	1741	450	12898	0	18905	1000	189320	0	0	11746	0	0	6000	0	25427	130807	7	1231	0	145054	143313	159	0	0	0	0	18905	
11275																																							106088	17236	56	68010	10065	0	16112	6560	58429	1336980	1034241	9247	1203305	0	16829	3939	120935	0	133675	0	1336980	0	0	46190	896	0	87519	37724	189229	845012	2	0930	0	1026361	1009532	-34	2333	0	0	38882	133675	
11640																																							21386	9978	0	0	135071	0	4810	721	16123	387310	328153	2058	350211	0	2700	0	20000	0	37099	650	387310	0	0	5263	0	0	31705	0	83756	244397	1	1231	0	201921	199221	-519	0	0	0	0	37099	
11837																																							5681	1340	0	0	57103	0	642	2235	3615	100211	81774	422	89196	0	1140	0	7000	0	11016	314	100212	0	0	1198	0	0	11686	0	7378	74396	2	1231	0	30735	29595	-2182	0	0	0	0	11016	
12030																																							20160	26659	0	3729	15313	0	3313	3796	12909	318502	271128	2498	273626	0	9131	0	0	0	44876	300	318502	0	0	44346	0	0	300	0	61475	209653	1	1231	0	239707	230576	-70	2047	0	0	0	44876	
12142																																							13624	3449	0	799	76944	0	5665	120	8530	223542	200366	2319	204185	0	1451	0	1500	0	19357	1250	223542	0	0	6736	0	0	13250	0	53718	146648	4	1231	0	107712	106261	-1879	8150	0	0	0	19357	
12179																																							3480	1848	0	115	989	0	1330	0	3522	38085	28952	699	31047	0	305	0	1396	0	7038	0	38085	0	0	7033	0	0	0	0	2638	26314	1	1231	0	27106	26801	5	0	0	0	0	7038	
12245																																							1801	1994	0	0	35239	0	1341	127	1505	123937	104826	389	110115	0	1463	0	4900	0	13822	1419	123937	0	0	8810	0	0	3581	0	16514	88312	4	1231	0	81105	79642	12	2288	0	0	0	13822	
12311	254141	641050	272587	3734723	7403975	0	624547	35691	2984119	60961626	646886	54774690	383366	629518	450100	2091466	337235	5803570	39999	60961626	220233	119611	198268	341209	0	5761191	295312	2	0	44333457	43703939	-195888	0	718105	6186936	337256	0	337256				3734723	7403975						49899967						2091466					220233	119611						7570017	42329950		1231					0	0	624164	718105		
12647																																							1456	11894	0	11473	0	0	3763	774	1041	94487	82976	170	83146	0	966	0	0	0	11341	125	94487	0	0	1929	0	0	9287	0	15638	67338	1	1231	0	65052	64086	0	0	0	0	0	11341	
12656																																							7	753	0	852	0	0	222	134	208	18390	16755	15	16770	0	265	0	0	0	1620	72	18390	0	0	1160	0	0	388	0	3998	12757	4	1231	0	11825	11560	0	4654	0	0	0	1620	
12937																																							31431	2324	0	0	3000	0	11212	0	1509	198122	162949	3032	167196	0	1805	0	1215	0	30926	750	198122	0	0	24926	0	0	5250	0	42586	120363	1	1231	0	145451	143646	0	5000	0	0	0	30926	
12946																																							1788	10621	0	0	164710	33	12327	3596	19180	839851	733927	7333	744159	0	12435	9959	1374	0	95692	1	839851	0	0	79079	7480	0	17119	1326	84274	649653	2	1231	0	621266	608831	-507	0	0	1525	0	95692	
12955																																							25620	1659	0	225	4	0	2995	488	933	134599	119156	127	121575	0	1204	0	2292	0	13025	1567	134600	0	0	3225	0	0	8233	3857	30885	88271	4	1214	0	100022	98818	0	0	0	0	0	13025	
13103																																							32457	21677	5374	0	280218	0	17215	1111	23494	1540779	1191563	19693	1319215	4061	11274	6199	107959	0	217503	500	1540779	0	0	163673	0	0	34019	0	53994	1137569	2	1031	0	1163477	1152203	19311	831	0	0	0	221564	
13251																																							12513	2584	0	0	1714	0	73	474	912	40391	36078	104	36182	0	454	0	0	0	4208	25	40390	0	0	2440	0	0	1725	0	5598	30480	4	1231	0	22095	21641	18	480	0	0	0	4208	
13457																																							6475	479	0	0	6735	0	8	0	1591	25132	19016	84	19100	0	181	0	0	0	6032	50	25132	0	0	5835	0	0	152	0	3235	15781	5	1231	0	10025	9844	-5	0	0	0	0	6032	
14052																																							7354	1352	0	0	8163	0	1481	355	2032	57418	48542	160	50366	0	793	0	1000	0	7052	1000	57418	0	0	4506	0	0	1500	0	10783	37759	2	1231	0	37474	36681	46	0	0	664	0	7052	
14155																																							3512	5543	0	0	6587	0	8638	522	4319	144032	123423	598	128171	0	1793	0	4150	0	15861	176	144032	0	0	15505	0	0	160	0	39904	83519	6	1231	0	114389	112596	20	2315	0	0	0	15861	
14650																																							6603	2161	0	3504	22	0	268	0	1738	31999	28449	419	28868	0	350	90	0	0	3131	200	31999	0	0	2631	0	0	300	0	9596	18853	4	1231	0	16598	16248	0	1365	0	0	0	3131	
14753																																							3694	3175	0	14723	4497	0	145	150	467	46330	41890	382	42272	0	423	0	0	0	4058	300	46330	0	0	1396	0	977	1277	0	12488	29402	1	1231	0	19858	19435	108	44	0	0	0	4058	
14865																																							23500	10579	0	4682	13444	0	6699	114	9668	304900	272269	2093	274362	0	3855	0	0	0	30538	730	304900	0	0	19042	0	0	10705	0	64465	207804	2	1231	0	240069	236214	61	0	0	0	0	30538	
14977																																							9056	821	0	15	5991	0	1955	16	650	46879	38134	137	38796	0	325	0	525	0	8082	0	46878	0	0	7967	0	0	0	0	5852	32282	1	0630	0	27956	27631	115	744	0	0	0	8082	
16458																																							17815	1551	0	59944	60993	0	10482	0	2189	294864	259619	508	260200	0	2510	0	73	0	34664	941	294864	0	0	31218	0	0	2059	1087	19538	240081	1	0930	0	143030	140520	446	283	0	0	0	34664	
16551																																							7138	4286	1832	16222	31655	827	4398	1150	5606	242800	207488	2563	220051	0	2279	581	10000	0	22749	175	242800	0	0	12528	0	0	9825	317	31079	176409	1	1231	0	171047	168768	221	20	0	0	0	22749	
16748																																							6909	3525	372	8793	7149	0	2702	29	2495	65562	57736	450	58186	0	514	0	0	0	7376	400	65562	0	0	4247	0	0	2600	117	17107	40629	2	1231	0	32950	32436	129	1035	0	0	0	7376	
16944																																							1791	3093	0	0	19559	0	133	292	455	38523	34701	26	34727	0	202	0	0	0	3796	1000	38523	0	0	1209	0	0	1500	0	7601	27100	9	1231	0	13402	13200	87	0	0	0	0	3796	
16953																																							5835	2164	0	4455	10490	0	71	0	277	36696	32007	62	32069	0	72	0	0	0	4627	100	36696	0	0	1887	0	0	3150	0	10189	21818	4	1231	0	13476	13404	-510	0	0	0	0	4627	
17110																																							17473	3928	0	100	27187	0	1494	0	2893	107284	83806	3981	87787	0	279	0	0	0	19497	300	107284	0	0	12211	0	0	6986	0	0	83806	1	1231	0	54488	54209	0	0	0	0	0	19497	
17147																																							34118	112920	13977	544470	602846	0	73239	21077	291095	5430423	4302688	25633	4685416	0	69583	180026	171357	0	745007	10871	5430423	0	0	166571	3025	125	570121	6586	956250	3346438	2	1231	0	3616627	3547044	-2681	0	0	48357	137381	745007	
17259																																							4076	1096	0	650	18843	0	1999	316	2622	65969	50905	1614	60321	0	255	0	3000	0	5648	769	65969	0	0	3820	0	0	769	0	6196	44709	4	1231	0	36622	36367	290	0	0	4802	0	5648	
17464																																							19239	30776	2730	706	189752	614	32376	2995	104406	1371939	1162643	21157	1183800	0	21722	0	0	0	188139	750	1371939	0	0	52594	0	0	134375	4398	177968	984675	2	1231	0	1005647	983925	420	22	0	0	0	188139	
17950																																							5363	4941	0	0	169259	0	5772	469	4214	355974	318369	1765	323634	0	2969	1695	0	0	32340	725	355974	0	0	18065	0	0	13050	265	50766	267603	8	07/31	0	166965	163996	500	0	0	3500	0	32340	
17978																																							9352	4132	0	164075	0	0	6624	3964	6475	333272	217233	883	229169	0	2485	0	11053	0	104103	0	333272	0	0	104103	0	0	0	0	3419	213814	1	1231	0	141135	138650	0	0	0	0	0	104103	
18050																																							12334	10825	325	23361	148390	0	11664	491	7800	421422	375111	1564	376822	0	3669	0	147	0	44600	1214	421422	0	0	35649	0	0	7671	0	121468	253643	2	1231	0	209901	206232	66	0	0	0	0	44600	
18135																																							151	4758	0	34300	55494	0	14261	193	7241	242058	190376	563	222585	0	1140	0	18600	0	19473	456	242058	0	0	13909	0	0	6056	0	63775	126601	2	1231	0	102200	101060	-948	24600	0	0	13046	19473	
18377																																							18057	90	0	0	10365	0	1105	0	576	51402	46833	254	47337	0	182	0	250	0	4065	0	51402	0	0	3899	0	0	0	0	0	46833	1	1231	0	21391	21209	166	0	0	0	0	4065	
18827																																							46344	6370	382	0	61520	1992	3546	5854	9683	433694	386603	1094	387697	0	4059	0	0	0	45997	528	433694	0	0	39252	0	0	7248	0	63120	323483	2	1231	0	302062	298003	-1031	0	0	0	0	45997	
18836																																							8036	1588	0	0	17533	0	4307	3740	6149	148763	130381	1629	133919	0	2060	0	1909	0	14844	180	148763	0	0	13051	0	0	1676	0	24271	106110	2	1231	0	109470	107410	-63	0	0	0	0	14844	
18854																																							87313	4932	0	0	2467	0	5010	639	6143	424034	379823	4149	383972	0	4023	0	0	0	40062	40	424034	0	0	25927	0	0	14060	0	112561	267262	1	1231	0	316203	312180	35	5350	0	0	0	40062	
19356																																							29	1212	0	0	36119	0	704	0	1618	75635	65680	593	68186	0	879	0	1913	0	7449	2025	75635	0	0	3443	0	0	3200	0	14063	51617	5	1231	0	34154	33275	-1219	2678	0	0	0	7449	
19730																																							238195	41611	4283	1747	124756	0	65396	13741	94469	2228683	1967904	9125	1977029	0	41897	0	0	0	251654	4083	2228683	0	0	48571	0	0	197804	3227	572307	1395597	3	1231	0	1677848	1635951	1196	5307	0	0	0	251654	
19936																																							53319	3293	0	20334	7931	0	5292	107	7035	242278	219069	702	219771	0	3028	0	0	0	22507	420	242278	0	0	9511	0	0	12406	0	44477	174592	2	1231	0	147995	144967	170	0	0	0	0	22507	
19972																																							31268	1044	0	21868	0	0	361	0	3470	96633	80370	829	81199	0	327	0	0	0	15434	0	96633	0	0	15434	0	0	0	0	41	80329	1	12312014	0	38949	38622	0	0	0	0	0	15434	
20053																																							380	2129	0	0	11844	0	410	34	2952	73885	64138	327	64564	0	946	0	0	0	9321	150	73885	0	0	3412	0	0	6053	0	13404	50734	4	0930	0	57082	56136	-294	0	0	99	0	9321	
20512																																							349	2412	0	2012	38058	0	760	217	5609	95125	80186	4824	85010	0	577	0	0	0	10116	410	95126	0	0	9573	0	0	775	0	18556	61630	1	1231	0	44907	44330	-642	1378	0	0	0	10116	
20633																																							334	9667	0	2447	74559	0	7355	14946	10593	304340	266081	1937	274018	0	3151	0	6000	0	30322	1106	304340	0	0	26983	0	0	2816	0	34483	231598	1	1231	0	181980	178829	-583	5610	0	0	0	30322	
20857																																							66475	4442	0	0	97090	0	1109	192	1804	231575	207482	174	213325	0	443	142	5669	0	18250	200	231575	0	0	4169	0	0	11300	0	75476	132006	4	1231	0	60764	60321	2581	0	0	0	0	18250	
21256																																							3791	215	0	0	933	0	58	0	657	10736	9614	9	9623	0	147	0	0	0	1113	105	10736	0	0	497	0	0	495	0	2288	7326	5	1231	0	3976	3829	16	1253	0	0	0	1113	
21359																																							6445	654	0	228	5317	0	58	35	509	27913	25083	36	25321	0	182	0	202	0	2592	550	27913	0	0	796	0	0	1150	0	3392	21691	4	1231	0	14849	14667	96	0	0	0	0	2592	
21630																																							96	2845	0	0	46306	0	3344	0	876	106420	92650	295	95426	0	601	0	2481	0	10994	281	106420	0	0	7440	0	0	1919	0	24374	68277	2	1231	0	48604	48003	1354	4950	0	0	0	10994	
21658																																							2348	2372	0	0	59886	0	1326	243	3311	157154	142597	1269	143866	0	1716	0	0	0	13288	100	157154	0	0	10835	0	0	4157	0	17333	125264	1	1231	0	84863	83147	-1804	4521	0	0	0	13288	
