"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
14865	0	0					516	4683	12912					0			4683	2611	0	0	0									
14977	0	0					277	11	5557					6627			0	0	0	0	0									
16458	1022	1996					399	61520	59955					0			42796	15453	0	0	0									
16551	0	8210					2038	19269	31236					13000			19269	20033	0	0	0									
16748	0	0					289	8688	7592					0			8688	0	0	0	0									
16944	0	2060					0	0	17985					0			0	11030	0	0	0									
16953	0	0					0	4455	10723					0			4455	0	0	0	0									
17110	100	0					219	100	25079					0			0	0	25079	0	0									
17147	0	0					43127	621818	565375					255595			191660	235797	0	0	117892									
17259	0	0					463	650	17764					3000			650	12849	0	0	0									
17464	0	0					25916	154880	289746					0			42133	0	520	0	0									
17950	0	0					983	0	164107					0			0	56981	0	0	0									
17978	110936	0					3355	170828	0					10381			2965	0	0	0	0									
18050	0	0					475	28328	148539					121			23741	22141	0	0	0									
18135	0	0					1126	37750	63910					18600			2175	29393	0	0	15064									
18377	0	0					120	0	10222					843			0	249	0	0	0									
18827	0	0					877	0	60169					0			0	13496	11534	0	0									
18836	0	0					646	0	15562					3281			0	4864	0	0	0									
18854	0	0					740	0	1880					0			0	707	0	0	0									
19356	0	0					108	0	37992					1880			0	21093	0	0	0									
19730	0	0					3247	2152	147079					15000			480	0	5112	0	0									
19936	0	0					232	20618	13999					0			4372	783	0	0	0									
19972	0	0					98	22189	0					0			21571	0	0	0	0									
20053	0	0					213	0	10957					3200			0	5260	0	0	0									
20512	0	0					202	2009	36816					0			1961	17809	0	0	0									
20633	0	0					1077	140	66375					6000			0	22698	824	0	0									
20857	0	9993					488	0	120438					5587			0	71947	0	0	0									
21256	0	0					56	0	926					0			0	4	0	0	0									
21359	0	209					284	230	10360					202			0	5097	0	0	0									
21630	0	0					339	0	42425					2355			0	8745	0	0	0									
21658	0	987					442	0	60185					0			0	8886	0	0	0									
22048	0	0					1149	0	40783					10107			0	14097	0	0	601									
22543	0	2517					195	0	25209					0			0	0	812	0	0									
22552	0	0					757	902	6484					0			902	2310	0	0	0									
22730	0	0					422	0	42578					0			0	14918	0	0	4271									
22936	0	0					252	0	27096					1148			0	0	0	0	0									
23045	0	0					276	861	27522					0			861	4428	0	0	0									
23456	0	0					404	0	27181					51			0	15275	0	0	0									
23504	0	0					10600	209777	612901					150955			55267	64959	0	0	11774									
23643	0	0					233	0	61772					0			0	20321	0	0	0									
23755	0	0					804	0	39844					0			0	19218	0	0	0									
24006	20101	14029					1686	320941	73523					20000			5779	306	0	0	0									
24378	0	0					433	0	11258					0			0	0	0	0	0									
24453	0	0					3184	0	11257					21529			0	0	1963	0	0									
24659	1978	0					5	5369	0					0			2550	0	0	0	0									
24668	0	0					1797	0	113592					0			0	55589	0	0	2012									
24855	0	0					38	0	0					0			0	0	0	0	0									
24949	0	12575					2727	0	30838					200			0	7633	0	0	4466									
25357	0	0					1104	47791	5154					0			0	1058	0	0	0									
25647	0	0					0	790	225					0			790	225	0	0	0									
26176	0	0					3737	0	17862					79500			0	0	0	0	0									
26242	0	0					1996	0	89561					0			0	44976	0	0	16215									
26457	0	502					0	0	5763					0			0	153	0	0	0									
26765	0	0					1139	103	48214					0			0	1425	0	0	0									
27070	0	0					4399	0	213411					0			0	36311	0	0	0									
27548	0	0					2294	0	143946					16500			0	43997	1998	8453	0									
27614	0	0					1606	0	174677					30000			0	75986	1584	0	0									
27847	0	0					1652	2791	136395					17358			949	53587	0	0	0									
28013	0	0					26694	3877	803684					546487			0	0	377	0	249300									
28152	0	292					628	7579	15209					1373			4385	7776	0	0	0									
28255	4496	20576					315	36342	34370					0			6523	8417	4	0	0									
28349	0	0					746	1181	7691					0			1181	0	0	0	0									
28406	0	93651					12283	0	423870					110000			0	23106	52478	0	0									
28675	0	0					400	0	47341					3662			0	2621	28	0	0									
28732	0	0					227	0	23072					2500			0	5879	0	0	0									
29476	0	0					194	160	2376					3800			0	1630	97	0	0									
29636	0	0					1848	206261	200390					23572			0	92753	0	0	82318									
29878	90905	0					2220	101035	0					0			0	0	0	0	0									
29953	0	8010					429	2296	8010					7100			2296	0	0	0	0									
30052	0	0					112	0	2134					209			0	0	0	0	0									
30418	0	0					3776	0	233643					77400			0	0	0	0	0									
30502	0	0					3939	0	231924					54280			0	56468	14585	0	22810									
30650	0	0					372	0	26944					0			0	0	0	0	0									
30810	0	1334433					0	81123	4013627					21016989			10372	0	101359	0	0									
30874	0	0					11254	165006	139242					156109			0	0	0	0	30000									
31134	0	0					345	0	16621					5000			0	12426	0	0	0									
31255	0	0					2245	0	107085					27745			0	27843	498	2045	3219									
31657	0	0					214	65960	0					0			0	0	0	0	0									
31826	0	0					616	0	66866					0			0	27467	360	0	0									
31835	0	2993					1238	2210	31054					7375			2210	13281	791	0	0									
32234	0	4080					82	0	41052					0			0	3708	0	0	17379									
32766	0	0					24	16618	17					0			16618	0	0	0	0									
32971	0	718					1329	16	27292					17330			0	18762	7	0	0									
33147	0	0					961	0	20019					10000			0	7021	0	0	0									
33259	0	31246					675	0	40911					0			0	4017	0	0	10511									
33268	0	0					0	0	81454					0			0	49941	0	0	0									
33370	0	0					463	4775	0					2430			0	0	0	0	0									
33839	0	0					122	0	9737					0			0	5630	0	0	0									
33857	0	0					696	0	30887					13984			0	3982	0	0	0									
34153	0	4993					1306	0	91834					0			0	0	0	0	7437									
34425	0	0					1980	0	33939					25000			0	22538	0	0	6978									
34434	0	0					939	12365	42925					0			12365	250	0	0	0									
34452	0	0					57	72	46595					0			0	27367	0	0	0									
34537	0	100					15343	176724	601541					50000			0	6260	0	0	148745									
34555	0	0					3602	0	106745					7800			0	58226	0	0	0									
34742	0	0					324	0	15488					0			0	5145	0	0	0									
34836	0	0					0	0	4580					0			0	619	0	0	0									
35057	0	484					1680	0	10004					5888			0	5096	0	0	0									
35301	0	10139443	1934882	3354544	1405853	1783767	352606	12046558	76721807	0	216370425	78715358	117145438	2830668	5117227	625357	11706	10644654	216353	2460962	9285439	60161	5185349	7841	16015618	2896555	21702197	612333	7054525	
35570	0	0					140990	1514374	1042244					2463273			15359	0	4673	0	168306									
35646	0	0					111	19518	5306					0			19442	3427	0	0	0									
35842	0	0					1392	0	87982					3000			0	33537	0	0	0									
35879	0	0					1483	9195	77163					12000			0	15563	0	0	0									
36456	0	0					137	0	24644					0			0	11918	0	0	0									
36933	0	0					91	0	17181					6			0	3318	0	0	0									
37051	0	0					280	0	6810					0			0	1088	0	0	0									
37341	0	0					17	1238	1357					0			1238	0	0	0	0									
37435	0	0					917	4000	400794					0			4000	38156	2991	0	0									
37640	0	0					9096	184	571899					167738			184	140530	0	0	15710									
37659	0	0					0	3012	1558					0			3012	0	0	0	0									
37743	0	0					276	0	15377					0			0	11212	0	0	0									
37949	0	0					319	0	104075					2000			0	48167	0	0	8342									
38740	0	0					1624	0	31582					5000			0	6464	0	0	0									
39327	54982	43674					0	89249	44179					0			10292	505	0	0	8128									
39420	0	0					5741	0	218847					46867			0	35811	0	0	675									
39475	0	0					13991	86140	972687					246354			27773	92424	5270	0	5119									
39756	0	0					665	0	74701					5467			0	31871	0	0	4651									
40033	0	497					231	73	19008					0			0	6483	0	0	0									
40350	0	0					232	1481	9619					6245			1481	381	3	0	0									
40499	0	0					19389	59393	148242					294603			26363	0	0	0	0									
40855	0	0					609	0	24060					7026			0	11600	0	0	0									
41245	0	593					45	1470	12099					0			1470	8468	0	0	542									
41553	498	1145					207	13769	46940					0			13268	0	0	0	0									
41629	0	0					704	0	9636					8000			0	4062	0	0	0									
41825	0	990					152	0	41009					0			0	7412	0	0	0									
41937	0	0					174	0	37580					0			0	15006	0	0	808									
41955	0	0					349	3	14826					4948			0	1543	0	0	0									
42037	0	0					0	0	13480					0			0	7682	0	0	0									
42055	0	0					277	0	11817					2000			0	6004	0	0	0									
42354	0	0					81	0	62756					0			0	19717	0	0	0									
42372	0	0					1192	0	36417					20000			0	13325	4747	0	0									
42420	0	0					52414	0	1311833					988639			0	19669	0	0	143367									
42448	0	0					4812	0	109065					99786			0	74338	1275	0	0									
42457	0	0					62	8432	9596					0			7250	0	1968	0	0									
42671	0	0					3755	11482	447347					76202			0	41524	0	0	0									
43052	0	0					446	0	16989					494			0	8285	332	0	0									
43351	0	0					0	0	4255					0			0	1189	0	0	0									
43744	0	1002					485	0	8805					5500			0	1209	5	0	0									
43856	0	2003					344	2306	14590					0			2306	4770	0	0	0									
43959	0	0					62	0	89209					0			0	24310	0	0	0									
44040	0	0					1312	0	124941					0			0	46414	0	0	0									
44433	0	0					3418	0	82753					51000			0	19570	1013	0	1267									
44741	0	0					2750	7454	93523					7100			7454	36993	795	0	9406									
44750	0	0					1015	0	35040					0			0	17446	0	0	0									
44929	0	32493					1238	0	33966					0			0	1464	0	0	0									
45038	0	0					313	1359	39310					2000			1359	16811	0	0	7259									
45047	0	0					535	0	11424					0			0	0	0	0	0									
45056	0	0					191	7593	9395					0			7582	832	0	0	0									
45430	0	0					664	8532	22464					3029			8532	0	0	0	0									
45458	0	0					189	0	14950					2440			0	2104	36	0	0									
45551	0	0					2153	0	101364					9000			0	57952	0	0	15883									
45560	0	0					3247	228731	309571					8210			17173	16031	0	0	0									
45775	0	0					1266	6976	6171					23000			3136	0	0	0	0									
46053	0	0					2433	0	57989					0			0	15754	0	0	0									
46941	0	0					524	3424	28998					1461			3424	5444	0	0	0									
47153	0	0					0	3315	0					0			2515	0	0	0	0									
47247	0	0					1641	496	75585					28100			489	25266	0	0	0									
47256	0	0					214	0	560					0			0	76	0	0	0									
47452	493	10648					36	493	13236					2000			0	401	0	0	0									
47500	0	1056					2052	0	58757					27000			0	27274	14815	0	0									
48057	0	11032					184	0	40167					0			0	19087	0	0	0									
48150	0	0					305	0	4097					1500			0	2186	9	0	0									
48374	0	0					7865	0	27728					113000			0	1421	3131	0	1090									
48440	0	0					378	1743	34799					2000			1743	19282	0	0	0									
49054	0	0					797	0	19057					4000			0	281	0	0	0									
49148	0	0					422	0	50080					0			0	15752	0	0	0									
49241	0	0					5323	43770	34544					52578			6025	14540	0	0	0									
49344	0	0					2047	500	23336					21650			0	10940	0	0	0									
49643	0	0					58	22252	0					0			11256	0	0	0	0									
49652	0	0					517	0	56909					9030			0	36792	0	0	0									
49821	0	0					3063	0	160496					38673			0	67323	0	0	17000									
49858	0	0					414	0	10706					8000			0	0	0	0	0									
49951	0	0					0	0	26623					0			0	911	0	0	0									
50144	0	0					318	31750	0					0			10431	0	0	0	0									
50461	0	0					0	822	0					0			822	0	0	0	0									
50546	0	0					39	0	17628					0			0	0	0	0	0									
50854	0	0					0	0	13975					0			0	4836	0	0	0									
50872	0	0					2911	0	15386					40613			0	2506	0	0	0									
50957	0	0					1048	0	3361					9058			0	583	0	0	0									
51253	0	11000					921	0	27505					14138			0	15083	0	0	0									
51356	0	500					0	0	16460					0			0	0	0	0	0									
51459	0	0					326	0	106465					2836			0	30093	0	0	0									
51730	0	0					50	1338	10713					0			0	474	392	0	0									
51842	0	0					860	0	15361					0			0	15349	12	0	0									
52719	0	0					6402	0	0					51126			0	0	0	0	0									
52951	0	0					258	0	36900					1214			0	16567	0	0	0									
53033	0	23695					33097	29639	541870					265900			0	16878	22958	0	171408									
53051	0	0					255	38128	0					0			1398	0	0	0	0									
53752	0	0					47	11787	26637					0			1781	5780	0	0	0									
54049	0	0					246	445	15991					2000			445	5548	0	0	0									
54058	0	0					388	0	49415					885			0	23930	0	0	0									
54375	0	0					4666	0	164220					55034			0	73121	246	0	31980									
54441	0	0					136	0	16571					0			0	7133	0	0	2494									
54656	0	3559					1386	0	554374					0			0	330836	0	0	0									
54973	0	4957					97888	0	531603					110000			0	0	0	0	152917									
55336	0	31624					1066	0	84185					0			0	11144	0	0	0									
55635	0	0					215	0	13765					800			0	0	0	0	0									
55653	0	0					151	0	26945					0			0	5214	0	0	2133									
55970	0	2962					1406	0	7886					0			0	0	0	0	0									
56258	0	0					241	0	68013					0			0	4484	0	0	0									
56351	0	42699					5574	0	404389					2186			0	105197	0	0	0									
56427	0	103					308	0	20324					0			0	5154	0	0	0									
56548	0	0					1701	0	26923					0			0	22754	34	0	0									
56557	0	0					11597	13311	473446					166000			0	14739	0	0	76041									
56717	0	1453					2744	0	100665					35108			0	43379	0	0	24087									
57040	0	1024					9	0	23715					0			0	18136	5	0	0									
57228	0	0					1223	0	35799					18500			0	2560	0	0	473									
57451	0	28928					1330	0	309039					11200			0	62030	0	0	23600									
58177	198	0					994	592	106					250			394	0	106	0	0									
58207	0	0					751	0	44400					7025			0	22890	368	0	1385									
58225	0	8948					578	0	37552					3000			0	17788	0	0	310									
58243	0	0					27901	183480	233831					20750			25702	0	0	0	54022									
58355	0	0					49	0	0					650			0	0	0	0	0									
58551	0	0					0	0	94112					0			0	29523	0	0	0									
58636	0	0					616	233	54590					10258			0	28305	0	0	0									
58757	0	0					1007	0	20628					9027			0	3202	2	0	0									
58971	0	0					13821	381866	359133					0			0	3282	0	0	188515									
59316	0	962					3210	0	158341					36133			0	54299	0	0	31163									
59352	0	542					118	0	208919					0			0	99946	0	0	0									
59370	0	0					811	8522	10744					8000			0	3805	26	0	0									
59754	0	0					272	0	4236					500			0	4236	0	0	0									
60143	0	30023	0	0	0	4	471423	0	9395304	0	67705293	847877	59485474	22162	0	15025	0	22774	103568	0	190436	0	3272025	0	5837945	0	113940	0	0	
60330	0	0					2423	17222	80779					33592			17222	1122	0	0	0									
60545	0	0					392	0	87714					0			0	10087	0	0	0									
60554	0	0					186	0	15788					284			0	7180	0	0	0									
60648	0	4723					926	2826	44568					0			2826	713	0	0	0									
61122	0	29618					7524	106961	222834					135893			2725	48016	0	0	47994									
61177	0	0					276	864	19					5155			706	0	0	0	0									
61355	0	0					2257	889	166650					5000			889	99000	0	0	14172									
61476	25	0					1078	203	12569					1000			0	3179	0	0	0									
61757	0	0					327	4927	2440					0			1490	0	0	0	0									
61832	0	2969					945	0	74804					5000			0	30348	0	0	0									
61953	0	237					111	4726	27651					0			1721	10107	0	0	0									
62044	0	0					401	20	5105					316			20	916	0	0	0									
62110	7101	0					81	7101	1537					0			0	0	1537	0	0									
62147	0	0					261	0	18541					800			0	9735	10	0	0									
62772	0	5048					2988	0	41231					21703			0	12142	0	0	16937									
63050	0	4962					25	0	55488					0			0	27338	0	0	0									
63069	0	46766	0	0	0	25283	58376	3450551	5592573	0	31698160	0	28985789	106399	296899	1326727	625860	381993	4831	200000	0	582365	106975	1847655	3522956	37710	99815	60062	77227	
63201	0	0					121	26360	20600					0			12917	4242	0	0	0									
63573	0	0					5380	0	54193					41500			0	0	0	0	0									
63733	0	0					2254	0	280255					59372			0	124785	8	0	0									
63742	0	0					318	0	6832					5965			0	4166	0	0	0									
63751	0	0					26	0	1093					36			0	0	0	0	0									
64150	0	1200					980	11157	24505					1241			11157	2149	4833	0	0									
64543	0	0					2549	0	88176					27614			0	35199	481	0	0									
64552	0	0					504	0	24762					1369			0	5617	0	0	0									
64730	0	0					938	0	59843					16800			0	6628	0	0	0									
65205	0	0					2536	35001	245655					0			0	2729	18912	0	0									
65241	0	0					390	0	27020					6500			0	18677	12	0	0									
65513	0	0	0	0	0	0	375	114204	19245	0	454289	0	402173	28400	0	0	0	1010	0	0	0	0	0	0	0	62535	8611	51669	9624	
65559	0	20771					1	0	265933					0			0	57307	0	0	0									
65746	0	0					6476	2080	50782					35883			0	5469	0	0	4232									
65858	0	0					1535	0	435555					23191			0	51607	0	0	0									
66154	0	0					1046	0	24540					4657			0	10341	0	0	0									
66275	0	0					310	0	23572					3000			0	5942	0	0	0									
66677	0	0					888	0	3522					22583			0	0	0	0	0									
67142	0	0					638	16861	31739					5017			16261	21029	0	0	0									
67151	0	0					1176	4022	152881					17306			0	51100	0	0	0									
67209	0	0					6632	0	110446					115591			0	275	28156	0	1769									
67254	0	0					0	0	373					0			0	0	0	0	0									
67311	5000	0					147982	3002262	3461915					608552			539013	236578	4390	0	1010290									
67656	0	0					720	23225	60691					3000			16349	17152	0	0	1066									
67870	0	0					732	0	6383					10253			0	0	0	0	0									
68345	0	0					1295	0	137486					0			0	20270	0	0	0									
68448	0	0					72	0	23140					0			0	21386	0	0	0									
68671	0	0					54	0	0					0			0	0	0	0	0									
68756	0	0					1672	0	102730					4980			0	34379	0	0	0									
68831	0	0					249	431	37120					0			0	11527	0	0	0									
68840	0	0					863	0	60091					3000			0	36439	0	0	279									
68859	0	0					716	0	273032					756			0	179765	9835	0	4139									
68943	0	0					527	174	15053					5881			0	0	0	0	0									
69333	0	0					3388	196424	91345					0			76794	4727	0	0	18618									
69678	0	33331					1786	1541	206268					0			1541	124536	12	0	21932									
70049	0	0					1950	556	76833					0			556	898	0	0	0									
70058	0	0					916	0	45288					5148			0	19385	0	0	0									
70218	0	0					198	0	2997					2000			0	0	0	0	0									
70414	0	0					3594	3880	172492					0			3630	59400	0	0	0									
70638	0	0					738	0	28344					1598			0	26106	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	1012	61719					25000			0	7047	0	0	0									
71318	0	0					2867	62160	135911					10514			40594	608	0	0	19330									
71457	0	41649					1764	191	127812					13857			191	31886	0	0	42492									
71859	0	47					43	0	2153					0			0	961	0	0	0									
72258	0	0					0	0	268549					0			0	28163	0	0	0									
72351	0	0					38	0	27089					0			0	10443	0	0	0									
72454	0	0					289	10615	0					4000			10612	0	0	0	0									
72678	0	0					5160	402073	128224					213962			0	0	146	0	0									
73116	0	0					972	0	117894					0			0	7645	0	0	0									
73152	0	0					242	0	61589					1000			0	21854	0	0	0									
73554	0	0					485	4447	20014					9207			4447	0	2180	0	0									
73956	0	0					117	1227	25989					0			1227	6221	0	0	0									
74056	0	0					261	3	26189					5735			0	10089	0	0	0									
74140	0	0					11191	0	571802					182000			0	222483	0	0	90738									
74159	0	0					154	0	10123					2684			0	0	0	0	0									
74403	0	1964					3653	0	93389					57584			0	0	0	0	48602									
74449	4195	0					25	4195	0					0			0	0	0	0	0									
75053	0	0					3169	118824	99591					67000			0	67136	0	0	0									
75259	0	0					259	0	10665					0			0	4443	0	0	0									
75446	0	0					2137	2000	149866					32430			0	62728	0	0	32									
75455	0	3970					0	0	9121					13			0	0	0	0	0									
75558	0	0					307	0	17140					0			0	738	0	0	0									
75633	0	2002	0	0	0	36	854076	3337590	12158357	291406	97984270	0	83168133	2836432	0	2831078	0	2281801	0	1354335	219574	2216784	830165	1120806	5289058	0	6939	0	917278	
75651	0	0					297	0	11136					0			0	3496	3937	0	0									
76135	0	0					207	0	19674					0			0	0	0	0	0									
76153	0	0					314	3851	0					509			2310	0	0	0	0									
76443	0	0					1373	0	33293					3735			0	8135	0	0	0									
76854	0	0					264	0	31910					3000			0	29598	0	0	0									
77150	0	507					219	0	6214					4000			0	747	0	0	0									
77253	0	0					716	17089	77100					0			472	50395	0	0	0									
77422	0	10000					387	0	37073					382			0	0	0	0	0									
77851	0	0					6817	50640	119882					24697			50640	12236	0	0	8073									
78157	1000	0					100	3736	0					0			0	0	0	0	0									
78241	0	0					48	0	25695					1500			0	9205	0	0	0									
78559	0	0					301	0	7224					2000			0	3326	0	0	0									
78858	0	0					6365	1809	323980					135250			0	0	0	0	0									
79042	0	0					183	0	72152					3627			0	15829	0	3000	54807									
79127	0	0					234	0	9557					1139			0	4940	0	0	0									
79145	0	0					2110	0	19368					27959			0	13518	0	0	0									
79257	0	0					51	450	2596					0			450	0	0	0	0									
79855	0	4938					390	4340	16176					7500			4340	0	0	0	1									
80020	0	0					51	0	7896					0			0	1868	0	0	0									
80150	0	0					413	0	169385					101			0	11603	0	0	0									
80374	0	0					1768	0	3					0			0	0	3	0	0									
80431	0	0					519	0	14729					0			0	718	0	0	0									
80552	0	0					6	0	5661					0			0	20	0	0	0									
80936	0	0					282	0	16792					4000			0	10916	0	0	1350									
81175	0	0					572	3575	780					12922			3141	0	0	0	0									
81429	0	0					106	0	30035					0			0	13723	0	0	0									
82033	0	0					397	0	54100					1000			0	4005	0	0	0									
82257	0	0					95	0	5837					0			0	2805	0	0	0									
82350	0	0					195	62	17881					176			0	2822	0	0	0									
82659	0	0					279	35	8298					501			35	407	0	0	0									
83151	0	0					234	0	9398					0			0	0	0	0	0									
83236	17274	30157					13	17274	30157					0			0	0	0	0	0									
83375	0	0					2596	0	193485					57155			0	122264	916	0	0									
83638	0	47857	0	0	0	440078	45050	0	2334902	0	7784603	0	7045486	572250	0	353005	0	0	239	0	123119	0	1001803	0	203974	0	216531	0	71415	
83834	0	0					898	0	56097					601			0	29940	0	0	0									
83852	0	0					0	0	20547					0			0	4841	0	0	0									
83955	0	0					172	4396	103					2645			3233	103	0	0	0									
84046	0	0					300	0	26767					5925			0	16465	0	0	0									
84251	0	0					0	0	0					2272			0	0	0	0	0									
84541	0	0					2365	70524	71827					30644			69424	0	0	0	1203									
84804	0	0					132	0	19021					0			0	11140	0	0	0									
85052	0	284					562	54953	6425					0			11269	766	0	0	5055									
85258	0	1789					520	15325	12248					8000			15325	0	0	0	0									
85454	0	0					0	0	26115					0			0	19279	0	0	0									
85472	0	0					14785	486819	19984					232691			15807	0	0	0	61457									
85931	0	0					1361	17166	43642					0			17166	6847	0	0	0									
86349	0	0					684	0	24512					1058			0	142	0	0	0									
86358	0	0					0	0	24526					500			0	9108	0	0	0									
86554	0	0					224	0	23603					0			0	7894	0	0	0									
