"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP755	RCONP756	RCONP757	RCONP758	RCONP759	
1557	10787	0	3988	23268	0	32388	0	0	0	0	0	28972	0	2662		8818	3294	1724	5894	0	1665	4229	2126	798	1215	3730	1128	0	28400	26310	0	0	0	0	2997	3076	0	0	2624	2316	0	false								
1669	24384	0	23085	51431	0	115591	0	0	0	0	0	99590	0	351		32585	23102	9885	24308	0	9164	15928	5198	2295	3627	7992	5797	2103	92470	99199	36	40	1788	0	14588	4931	0	0	9120	0	0	true								
1829	48575	0	2	98782	0	125043	0	0	45	259	0	192723	0	2653		44139	77969	18354	20982	0	6365	14617	9646	13511	4295	4093	4783	8869	125041	190070	0	0	7147	214	14619	7421	0	0	5302	3086	0	true								
1856	1393	0	762	2977	0	4957	0	0	11495	11495	0	82098	0	314		29601	17952	0	14828	2945	10052	4776	11099	3674	6350	24656	2145	0	4195	39682	0	42102	0	0	30151	3000	0	0	28006	3000	40416	false								
2040	14981	9	290	26616	0	46074	0	0	18799	25618	0	94484	0	4464		29481	43489	4924	11586	9752	4767	6819	10063	7832	1775	2012	2637	110	45775	89760	0	260	980	6819	5928	606	6636	0	3377	0	0	true								
2161	25317	0	124	25223	0	55748	0	0	0	0	0	60747	60325	422		11314	9850	7525	9214	0	3222	5992	1571	528	5095	7377	1242	552	55624	0	0	0	0	0	8817	5449	0	0	7695	4777	0	true								
2376	528149	0	21965	22652	0	65109	0	0	23710	235143	0	1967354	26000	214518		352956	648036	87891	230200	15863	78596	153847	79923	40591	90717	191673	100162	55661	43144	1721817	0	5019	33928	211433	300995	137218	211433	0	194925	85178	0	true	7823	20394	14927	302617	284046	298757	75908	
2554	2048	0	205	80	0	5673	0	0	0	0	0	6372	38	1511		2804	0	0	2232	0	706	1526	560	12	714	806	0	0	5468	4823	0	0	0	0	520	1000	0	0	520	1000	0	false								
2732	57505	0	12388	127793	0	180067	0	0	0	0	0	297235	0	11244		34254	113953	13162	26560	0	10492	16414	6115	1233	53698	32342	4064	1419	167679	285991	0	0	4327	0	26577	64946	0	0	21673	64366	0	true								
2750	15567	0	3364	5212	0	15014	0	0	0	0	0	30797	0	6514		9330	722	1497	6092	0	2975	3649	2302	404	1733	2218	1126	101	11650	23939	0	344	104	0	3802	1376	0	0	2738	1108	0	true								
3177	537109	0	19892	49185	0	73291	0	0	0	0	0	766047	0	188275		111451	50402	41804	75827	0	22330	53497	29992	5632	10927	32806	17435	5917	53399	577524	0	248	9272	0	53681	13404	0	0	33187	10546	0	true	23268	16	30115	0	50402	415220	111902	
3252	14657	0	48750	22875	0	74557	0	0	173	7591	0	77638	1995	24550		14583	14293	5749	9183	173	3951	5232	4615	784	13790	13563	4870	1882	25807	49611	0	1482	0	7418	17316	16789	7418	0	12802	14550	0	false								
3458	1800	0	3167	4260	0	11982	0	0	0	0	0	17438	0	2397		7031	2765	813	5063	0	929	4135	1687	280	806	3225	1411	400	8815	15041	0	0	102	0	4696	1146	0	0	3635	396	0	false								
3720	31758	0	19745	33485	0	96223	0	0	0	0	0	93329	0	8348		23807	6614	7202	22049	0	8412	13912	1449	34	7670	20722	1905	853	76478	84981	0	0	3079	0	18177	12973	0	0	17013	11379	0	false								
3971	99557	0	870	20814	0	39797	0	0	5664	7004	0	531740	0	17442		121967	240288	26137	65773	2965	15801	49972	46150	10044	6738	26135	28602	8453	38927	503564	0	10734	8931	1340	56343	13585	348	0	26339	6534	3830	true								
4156	19583	0	13804	30622	0	74092	0	0	763	11910	0	99851	0	10056		23336	22431	6229	16019	683	5032	10987	4646	2671	9505	14094	6869	4031	60288	81374	0	8421	2919	11147	29376	5123	10973	0	19230	4369	0	true								
4231	15306	0	7537	19380	0	30376	0	0	0	0	0	66415	0	2207		18645	7003	16461	12334	0	3208	9126	3194	3117	2812	11478	6908	4263	22839	64208	0	0	10628	0	19412	6049	0	0	11665	2625	0	false								
4437	72657	0	2613	70686	0	77716	0	0	158	1611	0	133144	0	9862		22012	14851	10676	12006	123	3825	8181	9248	758	3293	8890	11172	269	75103	123282	0	0	0	1453	18426	5198	1081	0	9574	1527	0	true								
4839	26444	0	4086	51341	0	64529	0	0	0	14171	0	205499	0	14524		30612	50453	9880	21037	0	5007	16030	8389	1186	16277	36417	44764	532	60443	141299	0	49676	3694	14171	78556	19434	12741	0	37429	10864	36147	true								
5069	39113	0	0	26579	0	28098	0	0	45935	77898	0	195248	0	643		49453	11140	1122	26816	16933	3072	23744	19239	3398	16390	48384	25434	5334	28098	161763	0	32842	509	31963	73235	22307	17556	0	44622	20152	4615	false								
5135	17782	0	26127	59165	0	105002	0	0	45315	54214	0	255701	0	3428		56414	51181	18588	54168	45315	14404	39764	2246	0	47874	80378	2072	0	78875	252023	0	250	8246	8899	64121	66203	8899	0	62049	66203	0	true								
5210	435839	18	30451	39712	0	71280	0	0	84	791	0	829267	0	75064		160941	142933	53824	99335	84	30460	74098	52329	4054	14906	47437	26311	900	40811	754203	0	0	10362	707	57163	32391	707	0	34919	27424	0	true	10768	27294	2749	73092	69841	315425	45350	
5461	250090	0	5318	39337	0	53199	0	0	124	32062	0	417569	0	11257		9218	131627	3421	8678	124	3334	5344	341	199	7378	16867	1727	662	47881	406312	0	0	2049	31442	12603	14031	31442	496	10972	13273	0	true								
5751	6740	1	1523	18863	0	37898	0	0	99	9753	0	110337	0	18877		18174	59740	9055	12590	0	5172	7418	4250	1334	4796	7871	7310	5706	36374	86398	0	5062	4124	9654	22169	3514	3476	0	11497	1170	0	true								
6039	9964	0	8564	25821	0	36323	0	0	0	0	0	41665	0	822		19191	2476	6242	18049	0	4360	13689	1076	66	2668	6534	832	0	27751	40837	8	6	1795	0	8236	1798	0	0	7404	1798	0	false								
6141	2953	12	13324	15426	0	36293	0	0	0	0	0	16225	0	2218		4968	1550	1101	4443	0	1347	3096	472	54	1301	5127	326	0	22957	14007	0	0	415	0	4045	2709	0	0	3719	2709	0	true								
6329	32195	0	11394	131715	0	169111	0	0	0	0	0	286034	0	7747		70545	49616	12517	62636	0	23463	39173	6433	1476	33899	70342	25235	4202	157717	278287	0	0	3899	0	94111	39567	0	0	73055	31186	6954	false								
7009	0	0	0	67935	0	67935	0	0	0	0	0	469508	0	0		0	469508	39	0	0	0	0	0	0	0	0	0	0	67935	469508	0	0	0	0	0	0	0	0	0	0	0	false								
7045	20736	0	8756	21999	0	101136	0	0	0	0	0	70771	0	6573		22668	15214	6324	10860	0	2080	9110	8555	2923	977	3942	2664	4570	92380	64198	0	0	2124	0	8078	4075	0	0	3532	1323	0	true								
7072	27367	0	0	8226	0	16656	0	0	112	1993	0	116522	0	977		42746	21911	17588	29245	38	9778	19467	11994	1507	3639	8098	11173	1588	16656	115291	0	254	5486	1881	20844	3654	1204	0	10712	1025	0	false								
7157	1900	0	1313	8767	0	13822	0	0	0	0	0	26722	13	522		10774	10158	2861	9103	0	2977	6126	1671	0	1104	1619	1167	0	12509	26187	0	0	746	0	3114	776	0	0	2198	0	0	false								
7456	21632	0	14885	18174	0	35547	0	0	0	0	0	37750	0	1144		10751	0	2197	7518	0	2046	5472	3183	50	1448	2112	1381	427	20662	36606	0	0	320	0	3902	1466	0	0	2691	869	0	true								
7634	6400	0	3030	10595	0	16249	0	0	0	0	0	35983	0	194		13638	1144	4570	11820	0	2872	9042	1348	376	4168	9278	1164	191	13219	34553	0	1236	2301	0	12935	1866	0	0	11620	1611	249	true								
8033	17489	0	2263	50967	0	75785	0	0	0	0	0	96678	0	983		39797	102	6295	32460	0	9939	22534	5662	1662	8130	21228	8690	1242	73522	95695	0	0	2945	0	26072	13218	0	0	20109	9249	0	true								
8462	367	0	1895	70493	0	107862	0	0	0	0	0	49847	0	8970		9918	9405	4346	8338	0	4396	4575	947	0	9795	19069	1293	0	105717	40877	250	0	1376	0	12768	17389	0	0	11509	17177	0	true								
8631	16764	0	345	18778	0	24885	0	0	0	0	0	35703	0	1196		9436	3081	2906	6078	0	2240	3838	2568	790	2920	1164	2059	279	24540	34507	0	0	1001	0	5101	1321	0	0	2763	1321	0	true								
9357	120626	390	637	46730	0	52512	0	0	2952	6069	0	354278	4760	0		5508	227036	1833	966	2952	5244	264	0	0	570	538	0	0	51485	349518	0	0	470	3117	1108	0	3117	0	1108	0	0	true								
9553	16520	0	9516	16906	0	36780	0	0	149	14672	0	73547	0	11165		17935	10064	6602	14396	149	3722	10674	3539	0	2681	19954	6393	0	27264	58164	0	4218	0	14523	24749	4279	10401	0	19012	3623	0	true								
9807	406256	0	24052	65253	0	108071	0	0	60000	60000	0	1564765	0	315914		147939	757008	59386	109109	60000	16362	92747	32935	5895	88157	88674	41081	35650	84019	1248851	0	0	4840	0	150770	102792	0	0	76331	100500	157115	true	5711	13924	64384	448840	308167	261903	144353	
9955	11497	14	2395	21173	0	39713	0	0	44	1273	0	60215	0	14315		8813	32536	1458	7008	44	2564	4444	1487	318	3182	3266	922	0	37304	45651	0	249	0	1229	4183	3187	1229	0	3563	2885	0	true								
10250	110176	0	1377	20917	0	40620	0	0	0	871	0	285838	0	8409		52943	86787	32887	23712	0	5880	17832	19102	10129	3016	8061	13515	11341	39243	276930	0	499	12108	201	25467	10466	0	670	9246	1831	499	true								
10849	79261	0	2847	5863	0	15380	0	0	0	0	0	213769	0	40105		48317	29628	8519	37497	0	9720	27777	9981	838	13747	30104	11717	995	12532	173664	1	0	1808	0	40661	15902	0	0	31353	12498	0	false								
11145	27457	0	38138	36960	0	90597	0	0	0	0	0	82904	0	12418		16705	21048	7693	9239	0	1717	7522	5079	2388	3904	6442	5334	2014	52459	70486	0	0	3453	0	9283	8411	0	0	4723	5623	0	true								
11275	48846	0	5079	85567	0	111845	0	0	36518	188677	0	1031476	0	85672		190950	546628	33650	135370	35774	31866	103504	53689	1891	49342	132714	60187	2809	106766	939956	0	5848	11532	152159	189864	55188	142740	0	144466	37590	0	true	11728	55497	39541	204760	305486	37697	11149	
11640	136369	1	4842	14091	0	25849	0	0	0	0	0	244309	0	31065		41149	18795	18098	20199	0	6105	14116	11816	9113	14398	12631	11147	9820	20981	213244	25	0	9082	0	27430	20566	0	0	13503	13525	0	false								
11837	5267	0	17742	7927	0	34272	0	0	0	0	0	35175	0	1333		14918	5030	3259	8307	0	3577	4730	4305	2306	2617	3953	2364	1026	16530	33842	0	0	1159	0	9015	945	0	0	5625	945	0	true								
12030	32752	0	11805	70145	0	101460	0	0	0	0	0	173952	0	3547		71972	26311	20242	51652	0	13369	38284	17311	3008	9758	25626	6364	1169	89655	170205	0	200	6602	0	37603	5314	0	0	31080	4304	0	false								
12142	24135	0	8323	51751	0	98063	0	0	0	0	0	86691	0	7241		23515	15376	8311	20332	0	12780	10038	696	1	14398	9267	0	0	89740	79450	0	0	2108	0	13020	10645	0	0	12046	10371	0	false								
12179	5028	0	0	3894	0	7534	0	0	0	0	0	21890	0	1002		8848	4953	2023	5226	0	1743	3483	2623	999	1515	496	824	226	7534	20888	0	0	275	0	1799	1262	0	0	1009	1002	0	true								
12311	4532187	33	989451	4258768	0	4883863	0	0	1504	2903532	0	49935835	0	3278546		2557431	41987250	621448	1746292	840	325742	1420551	673525	137613	131169	489315	188579	49904	3893340	46657289	1039	0	89810	2902028	624887	234080	2900341	0	435580	184904	0	true	379319	440715	3073306	15554019	23395980	589724	3922984	
12647	9174	0	236	19147	0	23813	0	0	0	16069	0	63860	0	3302		9201	20966	3434	6564	0	1719	4845	2637	0	6400	7076	6962	4081	23577	60558	0	0	793	0	5809	18710	0	7052	4391	9081	0	false								
12656	1904	0	503	2298	0	5492	0	0	0	0	0	8854	0	1156		3335	1106	880	2340	0	860	1480	991	4	507	1281	611	110	4989	7698	0	0	233	0	2509	0	0	0	1788	0	0	false								
12937	13692	0	0	43436	0	60480	0	0	12	2614	0	104331	0	0		8855	46980	5462	7368	12	2512	4856	1412	75	11802	20681	2058	263	60480	104331	0	0	3724	2602	14933	19871	2602	0	13932	18544	250	true								
12946	55688	6	84747	69621	0	200604	0	0	369	818	0	919448	0	261921		156747	333243	50933	107475	369	31154	78308	39227	8058	116747	173601	70034	13388	115851	657527	0	0	21460	449	132956	240814	449	0	97631	191277	0	true	526	32797	82528	166270	77589	48840	6848	
12955	12983	0	4850	31680	0	50819	0	0	0	0	0	75858	0	5969		13408	28896	4929	8740	0	2262	6478	2807	1860	2294	4876	9853	3548	45969	69889	0	0	1041	0	16875	3696	0	0	4211	2959	10191	true								
13103	420518	0	132365	68601	0	170667	0	0	24980	24980	0	1164902	0	139723		156331	459961	59377	76149	0	28695	47454	32605	47577	40734	39197	17809	30352	37822	1023844	480	1335	17885	0	60880	67212	0	0	28460	51471	0	true	6443	19560	11819	253382	206579	193805	86294	
13251	2243	0	178	6268	0	9571	0	0	0	0	0	25307	0	972		7279	15066	1471	6644	0	1731	4913	635	0	401	319	0	0	9393	24335	0	0	0	0	720	0	0	0	720	0	0	true								
13457	3325	0	1093	3119	0	7067	0	0	0	0	0	11114	0	1451		2693	2673	1265	2475	0	722	1753	218	0	874	1401	148	0	5974	9663	0	0	0	0	1476	947	0	0	1328	946	0	false								
14052	8799	0	1017	13777	0	20245	0	0	0	0	0	28941	0	767		5854	9937	2068	4748	0	1003	3745	1106	0	1440	2143	769	0	19228	28174	0	0	595	0	1844	2508	0	0	1590	1992	0	true								
14155	13396	0	892	34832	0	67291	0	0	107	24222	0	76799	0	6935		17556	31218	6322	11384	107	3168	8221	4711	1456	1374	7222	4919	1114	66399	69864	0	0	2398	24115	11619	3010	23936	0	7379	673	0	true								
14650	6670	0	2084	10571	0	15078	0	0	0	0	0	12305	0	134		3580	689	1267	3200	0	1622	1578	380	0	734	632	0	0	12994	12171	0	0	268	0	1000	366	0	0	1000	366	0	false								
14753	12997	2	590	12418	0	12418	0	0	0	0	0	25895	0	2102		8598	0	3274	7788	0	1696	6092	704	106	1108	2637	555	0	11826	23793	0	0	555	0	3545	755	0	0	3245	500	0	false								
14865	56475	5	15518	148946	0	148946	0	0	616	16879	0	153253	0	18992		26967	45720	11728	15868	517	11507	6474	6479	2507	9975	7673	5286	1157	133423	134014	0	247	3627	16263	22251	1840	15923	0	16690	251	0	true								
14977	3885	0	0	4048	0	7924	0	0	0	0	0	25903	0	0		9008	1024	3189	7999	0	2979	5025	1001	3	2856	7168	1962	0	7924	25903	0	0	976	0	7396	4590	0	0	5433	4591	0	false								
16551	33278	215	7003	50812	0	111674	0	0	13495	13495	0	163175	53	10864		70103	31135	27499	34256	4763	9525	31472	25797	3309	3482	12483	12550	145	103644	152258	812	0	8937	0	21223	7437	0	0	12756	3209	0	true								
16748	15933	0	1911	18149	0	22771	0	0	0	0	0	43167	0	2620		11819	7977	4390	6087	0	2278	4024	3386	2131	1102	2497	1636	2203	20860	40547	0	0	1605	0	6606	832	0	0	3095	253	0	false								
16953	5552	0	1511	9037	0	14532	0	0	0	0	0	16912	0	1650		6154	1970	439	4246	0	1371	2875	1908	0	1000	2036	200	0	13021	15262	0	0	0	0	3236	0	0	0	3036	0	0	false								
17110	0	0	0	0	0	0	0	0	0	0	0	87746	0	6409		10027	0	2576	10029	0	10029	0	0	0	77720	0	0	0	0	81337	0	0	1662	0	23099	54621	0	0	23099	54621	0	true								
17147	2674258	0	55489	169185	0	251739	0	0	323223	323223	0	4606257	0	573274		821994	822502	148701	311667	41639	83595	228191	297727	212481	56194	114397	105782	11130	195720	4032983	530	0	36432	0	208533	78970	0	0	115238	55353	36895	true	716	23212	171792	430550	217772	1353985	1320258	
17259	15072	0	0	7891	0	18715	0	0	0	0	0	33544	0	2012		10712	1723	4885	6903	0	2177	4726	3391	418	620	3102	2117	198	18715	31532	0	0	1694	0	6037	0	0	0	3722	0	0	false								
17464	135610	0	60229	426600	0	426600	0	0	2292	73358	0	1658813	0	108390		98595	1336233	37739	64181	2292	19974	44275	24242	10105	18136	38633	26163	5443	366371	1549695	0	728	8162	70570	59061	29314	69567	496	40117	16644	0	true	208099	152044	6228	695314	493264	124089	11521	
17950	45727	410	34775	58326	0	122371	0	0	53	57081	0	228091	309	29914		23781	96400	8945	17983	53	5304	12802	4791	884	34205	20920	6438	620	87186	166081	0	31787	3406	25241	17800	44383	25241	31787	14815	40057	0	true								
17978	54313	0	0	3458	0	29144	0	0	0	0	0	175476	0	866		65486	3769	41222	49358	0	13095	36263	12185	3943	7608	32045	9734	2521	29144	163166	0	11444	16996	0	33781	18127	0	0	24971	14682	0	true								
18050	58225	0	30662	152644	0	207349	0	0	0	0	0	223762	0	7047		47671	53145	10970	39141	0	11939	27476	7867	389	12257	30171	22193	100	176687	216715	0	0	3051	0	34195	30526	0	0	22724	19590	0	true								
18135	28424	0	0	80975	0	105095	0	0	241	13711	0	104073	0	742		17988	31034	3669	12184	99	4509	7675	3835	1969	5613	10502	9558	954	105095	103331	0	0	222	13470	11194	15433	13043	0	7273	8842	0	true								
18377	18580	0	0	0	0	0	0	0	99	99	0	50187	0	796		19580	0	5800	8967	0	2466	6501	7080	3533	989	1978	5286	3773	0	44279	0	5112	1914	0	10547	1479	0	0	2451	516	0	true								
18827	275238	0	76046	245330	0	410616	0	0	0	0	0	456762	0	40312		70890	81172	20745	38702	0	11000	27702	19901	12287	3507	14534	5708	5713	333153	416426	1417	24	3539	0	17990	11472	0	0	9672	8369	0	true								
18836	13969	0	1686	25242	0	33575	0	0	252	3295	0	94226	0	1985		40925	12505	13907	22021	142	12627	11937	12881	3480	8251	10187	4724	3665	31889	92035	0	206	4551	3043	23217	3610	2596	0	15421	2236	0	true								
18854	45027	0	16409	148041	0	179597	0	0	1466	61237	0	267017	0	27657		35074	15413	3061	27492	1225	7392	20100	6977	605	57511	98871	13464	1658	163188	173185	0	66175	802	59771	123486	48018	58000	0	111268	45113	66175	true								
19356	10791	0	3645	15725	0	28234	0	0	99	4715	0	40624	0	6259		13142	6184	1716	9458	99	2610	6848	3095	589	1647	7580	1179	101	24541	32771	48	1594	0	4616	8754	1753	4367	0	7727	1500	0	false								
19730	442312	0	10816	356056	0	383860	0	0	67166	67166	0	1744770	0	153758		236978	858086	46337	176254	52968	55896	122507	49379	9196	71990	86647	32222	16535	372520	1590830	524	182	10605	0	106832	100562	0	0	78239	80398	0	true	192544	16791	163185	288503	463879	404991	35523	
19936	12864	0	20021	47843	0	109214	0	0	0	0	0	110677	0	6940		21838	41704	9706	16302	0	4864	11438	2704	2832	8150	18309	3809	4003	89193	103737	0	0	4836	0	27725	6546	0	0	21188	5271	0	true								
19972	75469	0	0	0	0	0	0	0	0	0	0	75469	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	75469	0	0	0	0	0	0	0	0	0	0	0	false								
20053	9977	0	913	18045	0	23126	0	0	3857	8420	0	55815	0	3328		24565	3587	7051	8057	0	5878	6458	9226	3003	436	3425	13326	499	22213	52487	0	0	809	500	10577	7109	0	0	3354	0	3969	true								
20512	19270	0	3141	19183	0	31752	0	0	0	1344	0	46673	0	213		11304	9821	4601	4657	0	1611	3046	3755	2892	1500	1711	2854	212	28611	46460	0	0	1241	1344	5918	359	648	0	1504	0	0	true								
20633	70139	0	24246	32035	0	76000	0	0	0	6912	0	180349	0	984		39183	36040	14410	16968	0	5345	11643	14391	7804	3336	11525	17206	2920	51749	179365	5	0	4128	0	29260	5727	0	0	11444	3417	0	false								
20857	7483	0	1730	164836	0	194578	0	0	0	9978	0	50953	0	8332		5443	22989	1851	4651	0	1246	3405	768	24	522	3574	10841	100	192848	42621	0	0	0	744	5015	10022	0	0	3308	788	0	true								
21256	1013	0	1665	2682	0	4590	0	0	0	0	0	4247	0	350		1235	824	1776	546	0	210	336	149	540	0	0	0	1174	2925	3897	0	0	1174	0	1174	0	0	0	0	0	0	true								
21359	10133	0	1634	10697	0	17389	0	0	0	0	0	25435	0	1811		4710	6589	3394	3931	0	1041	2890	695	84	1022	2677	304	0	15755	23624	0	0	0	0	3201	802	0	0	2897	802	0	true								
21630	21327	0	2108	22244	0	31941	0	0	0	0	0	65497	0	4527		11998	11556	2586	10729	0	2959	7770	1264	5	6520	13825	271	0	29833	60970	0	0	1013	0	9599	11017	0	0	9328	11017	0	true								
21658	20337	2	3571	19172	0	56482	0	0	0	0	0	85889	0	1113		37303	12337	15814	20859	0	5373	15486	12381	4063	875	7297	6942	798	52909	84776	0	0	4283	0	12151	3761	0	0	6342	1830	0	true								
22048	19508	0	27368	87974	0	87974	0	0	170	4007	0	73034	0	3727		25531	0	7532	21781	170	6150	15868	3319	194	8063	13308	6314	310	60606	69307	0	0	3216	3837	20890	7105	3837	0	16842	4528	0	true								
22543	13062	14	11191	25099	0	60719	0	0	0	0	0	31495	0	3789		7679	6949	3637	1989	0	1511	3791	1508	869	332	1658	1383	432	49514	27706	0	0	1420	0	3048	757	0	0	1737	252	0	true								
22552	13547	0	2494	13898	0	28640	0	0	1000	1000	0	49393	0	3753		16007	2974	3293	10476	0	3221	7255	2822	2709	787	6709	5383	3986	26146	45640	0	0	0	0	14480	2385	0	0	7138	358	6729	true								
22730	213	0	9907	45105	0	72686	0	0	0	0	0	67550	0	4306		15242	45746	3273	6469	0	3377	4851	5182	1832	2439	1946	1258	706	62779	63244	0	0	331	0	4856	1493	0	0	2671	1492	0	false								
22936	10702	0	3263	47940	0	66322	0	0	0	0	0	88447	0	1339		25867	35299	7849	18990	0	4176	14814	6877	0	1972	7088	7519	0	63059	87108	0	0	1935	0	14650	1929	0	0	8391	669	0	true								
23045	3603	0	985	3864	0	14655	0	0	0	0	0	16464	0	5035		1738	6983	823	1388	0	663	725	276	74	1462	1356	898	424	13670	11429	0	0	542	0	2416	1724	0	0	1356	1462	0	false								
23456	10912	0	1858	12367	0	40616	0	0	0	0	0	52684	0	8808		21638	7841	7186	11432	0	3136	8296	5684	4522	2548	5558	1957	2230	38691	43876	67	0	2695	0	7068	5225	0	0	3394	4712	0	true								
23504	1072340	0	22939	408313	0	490019	0	0	41402	223958	0	2444709	0	329399		132055	1062556	34518	76967	22931	14866	62101	39638	15450	29546	89280	40241	18692	467080	2115310	0	0	12763	182556	123791	53968	181462	0	78157	40102	0	true	46285	6932	413863	260856	392204	384799	617902	
23643	12668	0	10706	34035	0	73137	0	0	0	0	0	95971	0	8766		35037	2346	7381	26387	0	7378	19009	8646	3	10419	22282	11494	1724	62431	87105	0	100	2509	0	24121	21798	0	0	18177	14524	0	false								
