"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
33147	26154	25876	1187	0	0	1000	0	0	25876	0	0	91	
33259	91321	86907	3661	0	0	0	0	0	86907	0	0	753	
33268	18120	18960	674	0	0	320	0	0	18960	0	0	-1194	
33370	3671	3733	-62	0	0	0	0	0	3733	0	0	0	
33839	4275	4203	129	0	0	0	0	0	4203	0	0	-57	
33857	96676	95926	2290	0	0	1000	0	0	95926	0	0	-540	
34425	132547	126905	780	0	4000	0	0	0	126905	0	0	862	
34434	34817	33889	952	0	0	286	0	0	33889	0	0	262	
34537	1011620	1003489	1302	21410	0	0	0	-16876	986613	2002	0	293	
34555	32291	30899	958	0	0	0	0	0	30899	0	0	434	
34742	39782	39400	1238	0	0	375	0	0	39400	0	0	-481	
35057	16834	16801	169	0	0	184	0	0	16801	0	0	48	
35301	26179000	25451000	719000	0	-2000	0	0	0	25451000	0	0	11000	
35570	2266921	2265690	39236	0	3126	0	0	-8367	2257323	0	0	-32764	
35646	14359	13957	376	0	0	0	0	0	13957	0	0	26	
35879	22372	22605	55	0	-17	0	0	0	22605	0	0	-271	
36456	13558	14028	13	0	0	168	0	0	14028	0	0	-315	
36933	14297	13961	666	0	0	209	0	0	13961	0	0	-121	
37051	12568	12390	233	0	0	80	0	0	12390	0	0	25	
37341	6191	6262	-117	0	0	0	0	0	6262	0	0	46	
37435	159860	151749	8913	0	0	0	0	0	151749	0	0	-802	
37640	572080	577332	13275	0	0	25000	0	-6717	570615	0	0	13190	
37659	5562	5545	106	0	0	90	0	0	5545	0	0	1	
37949	23894	27512	1114	0	0	1300	0	0	27512	0	0	-3432	
38740	23066	22816	329	0	0	287	0	0	22816	0	0	208	
39327	89174	87484	1925	0	0	721	0	0	87484	0	0	486	
39756	59410	60244	1247	0	0	300	0	0	60244	0	0	-1781	
40033	9138	9560	70	0	0	444	0	0	9560	0	0	-48	
40499	538618	529380	4974	0	1027	0	0	0	529380	459	0	2778	
40855	12078	11652	602	0	0	221	0	0	11652	0	0	45	
41553	14009	12772	878	0	0	100	0	0	12772	0	0	459	
41629	27115	26496	403	0	0	0	0	0	26496	0	0	216	
41825	60490	59629	667	0	0	0	0	0	59629	0	0	194	
41955	3724	3718	64	0	0	10	0	0	3718	0	0	-48	
42037	10108	10512	149	0	0	0	0	0	10512	0	0	-553	
42354	20246	19427	559	0	0	350	0	0	19427	0	0	610	
42372	65653	64689	709	0	0	0	0	0	64689	0	0	255	
42420	1091418	1078711	6283	0	0	8964	0	0	1078711	0	0	15388	
42448	181811	177429	4290	0	0	0	0	0	177429	0	0	92	
42457	6199	6707	181	0	0	200	0	0	6707	0	0	-489	
43052	19723	19569	307	0	0	200	0	0	19569	0	0	47	
43351	28386	29056	48	0	0	600	0	0	29056	0	0	-118	
43856	6267	6074	123	0	0	0	0	0	6074	0	0	70	
43959	23089	22746	485	0	0	160	0	0	22746	0	0	18	
44040	42175	43108	730	0	0	0	0	0	43108	0	0	-1663	
44433	37297	37833	-467	0	0	0	0	0	37833	0	0	-69	
44741	58132	55210	1245	0	0	260	0	0	55210	0	0	1937	
44750	15127	14916	335	0	0	0	0	0	14916	0	0	-124	
44929	17434	17007	219	0	0	0	0	0	17007	0	0	208	
45038	18061	18027	755	0	0	230	0	0	18027	0	0	-491	
45047	26756	25563	922	0	0	0	0	0	25563	0	0	271	
45056	12003	11716	266	0	0	0	0	0	11716	0	0	21	
45430	20533	19649	244	0	0	0	0	0	19649	0	0	640	
45458	16647	16214	407	0	0	150	0	0	16214	0	0	176	
45551	93890	90912	2939	0	0	0	0	0	90912	0	0	39	
45560	169151	173283	5930	0	0	6430	0	0	173283	0	0	-3632	
45775	18003	17818	25	0	0	0	0	0	17818	0	0	160	
46053	23966	23629	474	0	0	700	0	0	23629	0	0	563	
46941	19272	19029	572	0	0	289	0	0	19029	0	0	-40	
47247	48211	48276	771	0	0	548	0	0	48276	-40	0	-248	
47256	4966	4894	72	0	0	0	0	0	4894	0	0	0	
47452	11687	11855	-290	0	0	0	0	0	11855	0	0	122	
47500	58314	63150	-4577	0	0	0	0	0	63150	0	0	-259	
48057	10649	10680	150	0	0	90	0	-66	10614	0	0	-25	
48150	5047	4920	77	0	0	0	0	0	4920	0	0	50	
48374	169173	165757	5838	0	0	3080	0	0	165757	283	0	375	
48440	14581	14490	439	0	0	0	0	0	14490	0	0	-348	
49054	26931	26752	286	0	0	317	0	0	26752	0	0	210	
49148	14910	15260	388	0	0	192	0	0	15260	0	0	-546	
49241	114913	113579	2136	0	0	0	0	0	113579	0	0	-802	
49652	20722	21210	699	0	0	408	0	0	21210	0	0	-779	
49858	17746	17617	109	0	0	0	0	0	17617	0	0	20	
49951	11782	11627	541	0	0	500	0	0	11627	0	0	114	
50144	13611	13465	146	0	0	0	0	0	13465	0	0	0	
50461	33485	32915	413	0	0	0	0	157	33072	0	0	0	
50872	19282	19146	519	0	0	385	0	0	19146	0	0	2	
51253	92555	90482	4096	0	0	2000	0	0	90482	0	0	-23	
51356	14467	14321	183	0	0	98	0	0	14321	0	0	61	
51459	28924	27045	821	0	0	400	0	0	27045	0	0	1458	
51842	48008	46599	1260	0	0	0	0	0	46599	0	0	149	
52719	734811	713311	21500	0	0	0	0	0	713311	0	0	0	
52951	31307	30479	1154	0	0	0	0	0	30479	0	0	-326	
53051	13921	13762	366	0	0	207	0	0	13762	0	0	0	
54058	56278	57039	1187	0	0	550	0	0	57039	0	0	-1398	
54656	140241	133007	5045	0	0	1450	0	0	133007	0	0	3639	
54973	691992	699051	15761	0	705	28000	0	-15372	683679	0	0	19847	
55336	41782	40728	879	0	0	0	0	0	40728	0	0	175	
55635	6694	6582	32	0	0	0	0	0	6582	0	0	80	
55653	13474	12797	402	0	0	200	0	0	12797	0	0	475	
55970	61725	60097	1082	0	0	0	0	0	60097	0	0	546	
56258	19084	19675	1248	0	0	750	0	0	19675	0	0	-1089	
56351	271058	252859	10316	0	0	1949	0	0	252859	0	0	9832	
56548	63735	62029	1229	0	0	200	0	0	62029	0	0	677	
56717	84843	84473	1843	0	0	800	0	0	84473	0	0	-673	
57040	23915	23465	365	0	0	0	0	0	23465	0	0	85	
57451	70222	65640	818	0	0	0	0	0	65640	0	0	3764	
58225	36168	35282	683	0	0	375	0	0	35282	0	0	578	
58243	686009	671891	11693	0	0	0	0	0	671891	0	0	2425	
58355	3103	3038	65	0	0	0	0	0	3038	0	0	0	
58551	24280	25371	557	0	0	525	0	0	25371	0	0	-1123	
58636	35710	36299	918	0	0	80	0	0	36299	0	0	-1427	
58757	30078	29598	438	0	0	0	0	0	29598	0	0	42	
58971	732559	674953	18610	0	0	8941	0	0	674953	0	0	47937	
59316	140148	135432	3158	0	0	1582	0	0	135432	51	0	3089	
59352	48595	47743	1014	0	0	300	0	0	47743	0	0	138	
59370	49580	49043	493	0	0	0	0	0	49043	0	0	44	
59754	1233	1227	26	0	0	0	0	0	1227	0	0	-20	
60143	8076000	7723000	-69000	0	0	0	0	13000	7736000	0	0	409000	
60330	86760	83884	2918	0	0	1388	0	0	83884	74	0	1272	
60545	27089	25573	889	0	0	0	0	0	25573	0	0	627	
60554	7717	7859	208	0	0	350	0	0	7859	0	0	0	
60648	30817	30845	291	0	0	265	0	0	30845	0	0	-54	
61122	137336	142290	1938	0	0	3575	0	0	142290	0	0	-3317	
61355	129805	124642	1337	0	0	0	0	0	124642	0	0	3826	
61476	90211	89079	839	0	0	0	0	0	89079	0	0	293	
61757	46340	46026	1060	0	0	840	0	0	46026	0	0	94	
61832	36274	41390	767	0	0	0	0	0	41390	0	0	-5883	
61953	7340	7993	176	0	0	46	0	0	7993	0	0	-783	
62044	2659	2655	-35	0	0	0	0	0	2655	0	0	39	
62110	13367	13061	306	0	0	0	0	0	13061	0	0	0	
62147	9911	9426	224	0	0	90	0	0	9426	0	0	351	
62772	75091	75102	-1951	0	0	0	0	0	75102	1614	0	326	
63050	40310	38821	930	0	0	0	0	0	38821	0	0	559	
63069	5550188	5274410	97931	0	0	0	0	0	5274410	211	0	177636	
63201	13612	14265	251	0	0	512	0	0	14265	0	0	-392	
63573	96787	95701	699	0	0	0	0	0	95701	0	0	387	
63733	118344	116159	2786	0	0	1100	0	0	116159	0	0	499	
63742	68197	66388	1630	0	0	0	0	0	66388	0	0	179	
63751	612	659	-48	0	0	0	0	0	659	0	0	1	
64150	24094	23966	1292	0	0	0	0	0	23966	0	0	-1164	
64552	22316	21953	258	0	0	0	0	222	22175	0	0	-117	
64730	26478	26262	225	0	0	0	0	0	26262	0	0	-9	
65205	165356	170843	-6272	0	0	0	0	-12	170831	0	0	797	
65513	55299	55167	118	0	0	0	0	0	55167	0	0	14	
65559	82183	78192	2955	0	0	541	0	0	78192	0	0	1577	
65746	101940	99492	2150	0	0	0	0	0	99492	0	0	298	
65858	159349	166624	4975	0	0	6500	0	0	166624	0	0	-5750	
66154	10020	9744	283	0	647	60	0	0	9744	0	0	-594	
66275	26906	26290	706	0	0	250	0	0	26290	0	0	160	
66677	30971	23396	-171	0	0	0	0	0	23396	7801	0	-55	
67142	33364	32739	333	0	0	41	0	0	32739	0	0	333	
67151	95505	92977	4540	0	0	1587	0	0	92977	0	0	-425	
67209	135637	128108	730	0	7000	278	0	0	128108	0	0	77	
67254	1570	1490	-297	0	375	0	0	0	1490	0	0	2	
67656	144746	141633	4431	0	0	0	0	0	141633	0	0	-1318	
67870	39958	39788	257	0	0	0	0	0	39788	0	0	-87	
68671	10521	10541	122	0	0	142	0	0	10541	0	0	0	
68756	68610	68164	2052	0	0	1073	0	0	68164	0	0	-533	
68831	17185	17277	402	0	0	0	0	0	17277	0	0	-494	
69333	170896	160091	6549	0	0	246	0	0	160091	0	0	4502	
69678	57671	58242	1438	0	0	1120	0	0	58242	0	0	-889	
70058	9540	9782	250	0	0	0	0	0	9782	0	0	-492	
70218	13832	13839	-13	0	0	0	0	0	13839	0	0	6	
70414	57964	56236	814	0	0	195	0	0	56236	0	0	1109	
70638	33379	31641	1496	0	2816	1260	0	0	31641	0	0	-1314	
70955	2504	2520	-16	0	0	0	0	0	2520	0	0	0	
71073	12948	12524	98	0	0	0	0	0	12524	0	0	326	
71457	45131	44270	998	0	0	870	0	0	44270	0	0	733	
71859	15163	15244	475	0	0	575	0	0	15244	0	0	19	
72258	65118	62259	2587	0	0	1200	0	0	62259	0	0	1472	
72351	11264	10709	70	0	0	20	0	0	10709	0	0	505	
72454	12099	12339	100	0	0	340	0	0	12339	0	0	0	
72678	77593	72377	391	0	0	0	0	0	72377	0	0	4825	
73116	54402	52187	360	0	0	0	0	0	52187	0	0	1855	
73152	15001	14999	578	0	0	0	0	0	14999	0	0	-576	
73554	20287	19368	747	0	0	0	0	0	19368	0	0	172	
73956	7216	7330	47	0	0	60	0	0	7330	0	0	-101	
74056	15572	16940	630	0	0	0	0	0	16940	0	0	-1998	
74140	163376	156898	3489	0	0	1750	0	0	156898	0	0	4739	
74403	97802	94786	1266	0	0	0	0	0	94786	0	0	1750	
74449	3309	3347	-9	0	0	10	0	-19	3328	0	0	0	
75259	69320	68746	565	0	0	0	0	0	68746	0	0	9	
75446	62134	60816	1374	0	4000	557	0	0	60816	0	0	-3499	
75455	7070	6788	65	0	0	0	0	0	6788	0	0	217	
75558	41806	41816	837	0	0	1000	0	0	41816	0	0	153	
75633	17454894	16664926	165984	0	0	114300	0	0	16664926	209	0	738075	
75651	8359	8253	157	0	0	0	0	0	8253	0	0	-51	
76153	4297	4200	97	0	0	0	0	0	4200	0	0	0	
76443	13884	13689	573	0	0	275	0	0	13689	0	0	-103	
76854	42500	41462	1334	0	0	0	0	0	41462	0	0	-296	
77150	7670	7663	33	0	0	92	0	0	7663	0	0	66	
77253	26747	27017	139	0	0	782	0	0	27017	0	0	373	
77422	18604	18226	97	0	0	0	0	0	18226	0	0	281	
77851	237079	230069	5743	0	0	0	0	0	230069	0	0	1267	
78157	7749	7748	233	0	0	200	0	0	7748	0	0	-32	
78241	6550	6430	106	0	0	0	0	0	6430	0	0	14	
78559	8701	8362	152	0	148	0	0	0	8362	0	0	39	
79042	26257	25214	888	0	0	125	0	0	25214	0	0	280	
79127	8778	9046	154	0	0	300	0	0	9046	0	0	-122	
79145	20616	20041	465	0	0	0	0	0	20041	0	0	110	
79257	5342	5281	61	0	0	0	0	0	5281	0	0	0	
79855	23413	23131	137	0	0	0	0	0	23131	0	0	145	
80150	36454	38644	1513	0	0	1300	0	0	38644	0	0	-2403	
80374	21703	21294	66	0	0	0	0	0	21294	0	0	343	
80431	11105	10380	489	0	0	0	0	0	10380	0	0	236	
81175	34723	34319	353	0	0	0	0	0	34319	64	0	-13	
82033	22751	23477	255	0	0	180	0	0	23477	0	0	-801	
82257	4287	4107	131	0	0	0	0	0	4107	0	0	49	
82350	5912	5729	56	0	0	25	0	0	5729	0	0	152	
82659	8540	7808	34	0	200	0	0	0	7808	0	0	498	
83151	25483	24687	680	0	0	0	0	0	24687	0	0	116	
83236	14730	14500	10	0	0	0	0	0	14500	0	0	220	
83375	96100	96751	2621	0	0	3000	0	0	96751	37	0	-309	
83638	839827	815205	4840	0	0	0	0	0	815205	338	0	19444	
83834	23945	23296	769	0	0	19	0	0	23296	0	0	-101	
83852	4546	4506	280	0	0	0	0	0	4506	0	0	-240	
83955	6113	6072	69	0	0	0	0	0	6072	0	0	-28	
84046	5987	6205	-88	0	0	0	0	0	6205	0	0	-130	
84541	112978	107714	3454	0	799	0	0	0	107714	0	0	1011	
84804	6752	6738	70	0	0	0	0	0	6738	0	0	-56	
85052	21376	18901	541	0	0	0	0	0	18901	0	0	1934	
85454	9236	9654	173	0	0	0	0	0	9654	0	0	-591	
85472	1493176	1203132	17669	286661	0	18000	0	-4	1203128	1454	0	2264	
85931	24520	24199	369	0	0	0	0	0	24199	0	0	-48	
86349	30100	28495	1400	0	0	213	0	0	28495	0	0	418	
86675	247781	246215	-238	0	0	0	0	0	246215	0	0	1804	
87047	24507	23890	330	0	0	0	0	0	23890	0	0	287	
87159	22381	21515	257	0	0	213	0	0	21515	0	0	822	
87234	67818	66123	1016	0	0	0	0	0	66123	0	0	679	
87476	31108	31038	86	0	0	0	0	0	31038	0	0	-16	
87579	38094	39019	-425	0	-500	0	0	0	39019	0	0	0	
88231	77483	74327	3180	0	0	0	0	0	74327	0	0	-24	
88259	9154	9781	370	0	0	1000	0	0	9781	0	0	3	
88352	27500	27061	981	0	0	444	0	0	27061	0	0	-98	
88455	79525	80623	2051	0	0	1100	0	0	80623	0	0	-2049	
88950	9362	9436	169	0	0	271	0	0	9436	0	0	28	
89032	18938	18678	230	0	0	0	0	0	18678	0	0	30	
89135	8352	8224	51	0	0	0	0	0	8224	0	0	77	
89854	12621	12332	377	0	0	148	0	0	12332	0	0	60	
89957	12969	13343	155	0	0	538	0	0	13343	0	0	9	
90047	4851	4766	58	0	0	0	0	0	4766	0	0	27	
90177	28945	28895	275	0	0	0	0	0	28895	0	0	-225	
90328	81132	80588	1678	0	0	1095	0	0	80588	0	0	-39	
90337	78204	81198	1955	0	-4693	0	0	0	81198	0	0	-256	
90579	69022	67144	883	0	0	0	0	0	67144	0	0	995	
91615	12140	12214	129	0	0	55	0	0	12214	0	0	-148	
91754	110286	106132	4559	0	0	1900	0	0	106132	0	0	1495	
91950	5695	5850	21	0	0	47	0	0	5850	0	0	-129	
92144	9117	9099	117	0	0	0	0	0	9099	0	0	-99	
92676	66175	63901	776	0	0	0	0	0	63901	0	0	1498	
92706	44334	44122	548	0	0	0	0	0	44122	0	0	-336	
92902	2092	2057	35	0	0	0	0	0	2057	0	0	0	
93244	24495	23090	1064	0	0	875	0	0	23090	0	0	1216	
93543	49130	49674	746	0	0	0	0	0	49674	0	0	-1290	
93619	36100	34475	1625	0	0	0	0	0	34475	0	0	0	
94139	76479	75162	851	0	0	466	0	0	75162	0	0	932	
94522	76106	74302	2226	0	0	620	0	0	74302	0	0	198	
94755	22502	21763	625	0	0	0	0	0	21763	0	0	114	
94858	17914	16931	1025	0	0	375	0	0	16931	0	0	333	
95051	15609	15030	569	0	0	0	0	0	15030	0	0	10	
95677	9496	9479	17	0	0	0	0	0	9479	0	0	0	
96553	11827	11706	263	0	0	142	0	0	11706	0	0	0	
97055	30358	30790	876	0	0	0	0	0	30790	0	0	-1308	
97279	5927	5812	83	0	0	24	0	0	5812	0	0	56	
97457	13526	13870	695	0	0	1025	0	0	13870	0	0	-14	
97804	115186	112628	1908	0	0	0	0	0	112628	0	0	650	
97943	55246	54427	1781	0	0	1728	0	0	54427	0	0	766	
98351	11888	11602	-140	0	0	0	0	0	11602	0	0	426	
98463	95241	90274	172	0	0	60	0	0	90274	1279	0	3576	
98717	33464	33834	-16	0	0	0	0	0	33834	0	0	-354	
99143	30000	29960	548	0	0	0	0	0	29960	0	0	-508	
99255	7495	7341	113	0	0	70	0	0	7341	0	0	111	
99376	299623	300484	-2358	0	0	0	0	0	300484	0	0	1497	
99442	65232	62536	2512	411	0	2000	0	0	62536	0	0	1773	
99536	93346	90330	2311	0	0	1731	0	0	90330	0	0	2436	
99853	5264	5245	35	0	0	35	0	0	5245	0	0	19	
100236	32748	31478	1439	0	0	396	0	0	31478	0	0	227	
100357	90546	87748	2622	0	0	1115	0	0	87748	0	0	1291	
100562	915156	957543	16822	0	438	26754	0	-12983	944560	0	0	-19910	
100777	76165	75059	578	0	0	0	0	0	75059	0	0	528	
100843	52883	52615	1671	0	674	0	0	0	52615	0	0	-2077	
101019	834846	868199	18105	0	0	73000	0	0	868199	247	0	21295	
101037	141144	140053	3235	0	0	1425	0	0	140053	0	0	-719	
101439	29643	29690	978	0	0	1109	0	0	29690	0	0	84	
101671	70241	68537	345	0	0	164	0	0	68537	0	0	1523	
101738	29672	28515	550	0	0	423	0	0	28515	0	0	1030	
101952	12518	12213	468	0	0	200	0	0	12213	0	0	37	
102333	8446	8295	120	0	0	0	0	0	8295	0	0	31	
102342	27274	24120	990	0	2000	433	0	0	24120	0	0	597	
102539	5539	5625	54	0	0	140	0	0	5625	0	0	0	
102557	13776	13530	89	0	0	0	0	0	13530	0	0	157	
102874	24294	24004	290	0	0	0	0	0	24004	0	0	0	
103134	7756	7572	96	0	0	0	0	0	7572	0	0	88	
104234	11931	13241	241	0	0	0	0	0	13241	0	0	-1551	
104542	6913	6442	113	0	0	78	0	0	6442	0	0	436	
104971	6820	6727	20	0	0	0	0	0	6727	0	0	73	
105026	44082	43120	801	0	0	0	0	0	43120	0	0	161	
105473	415547	413240	2130	0	0	0	0	0	413240	0	0	177	
105530	23156	23513	170	0	0	475	0	0	23513	0	0	-52	
106359	177934	177360	5677	0	0	0	0	0	177360	0	0	-5103	
106452	53070	52886	1088	0	0	2306	0	0	52886	0	0	1402	
106676	11924	11796	142	0	0	0	0	0	11796	0	0	-14	
107244	4083150	4150351	11866	0	2171	33526	0	-75344	4075007	0	0	27632	
107459	2260	2230	42	0	0	15	0	-7	2223	0	0	10	
107570	42315	40979	1071	0	0	600	0	0	40979	23	0	842	
107758	6158	6121	217	0	0	291	0	0	6121	0	0	111	
108072	13714	13459	61	0	0	0	0	0	13459	0	0	194	
108269	10479	10254	91	0	0	94	0	0	10254	0	0	228	
