"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
29476	0	0					582	1945	2338					11928			1945	2338	0	0	0									
29636	0	0					2233	0	518236					20026			0	115914	0	0	149452									
29878	0	0					1954	0	20564					0			0	0	0	0	0									
30052	0	0					113	0	0					166			0	0	0	0	0									
30502	0	0					2129	0	262855					17700			0	57502	19641	0	49208									
30650	0	0					379	0	17678					0			0	7701	0	0	0									
30810	0	672627					750	178049	2277466					23079972			620	0	829392	0	0									
31134	0	0					358	0	17173					5000			0	12878	0	0	0									
31255	0	0					2792	0	98932					20000			0	27825	0	0	13501									
31657	0	0					284	66169	0					0			0	0	0	0	0									
31826	0	0					824	0	60982					0			0	40815	261	0	0									
31835	0	1996					1737	2210	27682					18300			2210	13745	908	0	0									
32234	0	0					82	0	98354					0			0	69129	0	0	2251									
32766	0	0					24	9762	7					0			9762	0	0	0	0									
32971	0	0					1362	3	42776					15010			0	37350	0	0	0									
33147	0	0					2685	0	12195					755			0	3441	0	0	0									
33259	0	65313					863	0	95065					0			0	6327	0	0	0									
33268	0	0					0	0	60309					0			0	42257	0	0	0									
33370	0	0					463	4791	0					1669			0	0	0	0	0									
33839	0	0					29	0	6922					0			0	4637	0	0	0									
33857	0	0					3223	0	87482					63778			0	34992	0	0	0									
34425	0	0					6024	0	71550					75000			0	20861	0	0	17091									
34434	0	0					670	10572	33556					0			9072	9152	0	0	0									
34452	0	0					230	0	45547					1500			0	30458	0	0	0									
34537	0	100					38644	374773	996799					389000			0	60185	6500	0	197205									
34555	0	504					4252	0	99164					9633			0	60587	0	0	0									
34742	0	0					1704	0	9902					14600			0	3753	0	0	0									
35057	0	995					1222	0	7837					2600			0	3588	0	0	0									
35301	17378243	230948	994941	874926	413042	687285	393023	35076723	34457151	0	150731184	10398626	117239554	2882501	77389	388512	0	9738833	3727	3465130	3867208	8586015	2104081	3788694	8895245	3838399	8685184	0	2848410	
35570	0	0					232814	1728752	1948595					4418984			30907	0	4812	0	153724									
35646	0	0					29	20624	4684					0			19596	4684	0	0	0									
35879	0	0					1200	0	43516					25697			0	14738	0	0	0									
36456	0	0					394	0	23497					6500			0	9696	0	0	0									
36933	0	0					109	0	14441					0			0	5858	0	0	0									
37051	0	997					64	0	3065					0			0	467	0	0	0									
37341	0	0					19	0	3927					1250			0	1678	0	0	0									
37435	0	0					1122	4000	415153					0			4000	47761	2971	0	0									
37640	0	0					13048	0	737902					209874			0	266496	0	0	40899									
37659	0	0					0	1626	791					0			1626	0	0	0	0									
37949	0	0					81	0	103233					0			0	56154	0	0	6136									
38740	0	0					853	0	21415					18769			0	6548	0	0	0									
39327	15010	28499					0	60709	35325					0			20665	4166	0	0	4636									
39756	0	8484					606	0	84146					12273			0	24371	0	0	31589									
40033	0	0					231	64	20508					0			0	8503	0	0	0									
40499	0	0					17753	47752	166122					276366			24448	0	0	0	0									
40855	0	0					667	0	17021					9020			0	13632	0	0	0									
41245	0	1598					45	455	12701					0			455	10008	0	0	897									
41553	0	0					343	17166	43081					0			17165	0	0	0	0									
41629	0	4068					705	0	8990					8250			0	2360	0	0	0									
41825	0	1495					255	0	42132					0			0	12015	0	0	0									
41937	0	0					64	0	24231					0			0	11275	0	0	414									
41955	0	0					198	0	9339					5045			0	1332	0	0	0									
42037	0	0					0	0	13280					0			0	6088	0	0	0									
42354	0	6743					94	0	73209					0			0	15425	0	0	0									
42372	0	0					548	0	31566					5000			0	12989	0	0	0									
42420	0	0					33972	436081	776676					688988			40572	27514	0	0	132825									
42448	0	0					8572	0	111357					155000			0	95960	1999	0	0									
42457	0	0					419	7611	10569					2500			7245	0	1928	0	0									
43052	0	0					279	0	20323					1500			0	8939	0	0	0									
43351	0	0					562	0	11300					8800			0	3329	185	0	0									
43856	0	998					625	3069	22061					0			3069	11201	0	0	0									
43959	0	0					66	0	119632					0			0	37908	0	0	0									
44040	0	0					1018	0	110900					0			0	39863	0	0	0									
44433	0	0					2080	0	62493					14000			0	4108	0	0	249									
44741	0	0					1643	0	94166					0			0	45620	574	0	19050									
44750	0	0					998	0	20439					0			0	9785	0	0	0									
44929	0	13996					1237	0	30905					0			0	7976	0	0	0									
45038	0	0					103	757	39344					0			757	20940	0	0	14557									
45047	0	0					541	0	13155					0			0	0	0	0	0									
45056	0	0					200	8058	7185					0			8055	0	0	0	0									
45430	0	0					664	12647	25203					753			12647	0	0	0	0									
45458	0	0					801	0	28181					6952			0	6560	1579	0	0									
45551	0	1007					2301	0	56152					10000			0	22937	0	0	0									
45560	0	0					11353	185868	273960					100042			19764	58731	3912	0	0									
45775	0	0					679	5651	9984					12000			589	2253	0	0	0									
46053	0	0					2353	0	39495					0			0	14844	0	0	0									
46941	0	0					524	2115	17335					3193			2115	1413	0	0	0									
47247	0	0					2970	75	50327					58100			75	25192	0	0	0									
47256	0	0					40	0	0					0			0	0	0	0	0									
47452	495	12137					36	495	13197					3621			0	395	0	0	0									
47500	0	0					3096	0	69299					55500			0	39204	21502	0	0									
48057	0	13196					178	0	38446					0			0	12677	0	0	0									
48150	0	303					248	0	3338					0			0	1086	8	0	0									
48374	0	0					9729	0	18520					113000			0	898	146	0	325									
48440	0	0					157	979	29154					1300			979	12988	0	0	0									
49054	0	0					886	0	11442					12727			0	2190	0	0	0									
49148	0	0					205	0	47396					0			0	14145	0	0	0									
49241	0	0					9179	65211	24932					73537			19150	10509	0	0	0									
49652	0	0					785	0	39467					13269			0	28280	0	0	0									
49858	0	0					503	0	11933					0			0	4659	0	0	0									
49951	0	0					298	0	3347					0			0	100	0	0	0									
50144	0	0					346	46084	0					0			12840	0	0	0	0									
50461	0	0					0	0	0					0			0	0	0	0	0									
50872	0	0					2898	0	7155					20345			0	2522	0	0	0									
51253	0	0					1326	0	7304					19064			0	7109	0	0	0									
51356	0	0					0	0	8472					0			0	0	0	0	0									
51459	0	9062					1848	0	110143					3598			0	30720	0	0	0									
51842	0	0					175	0	15030					0			0	15018	12	0	0									
52719	0	0					6402	0	0					0			0	0	0	0	0									
52951	0	0					582	0	27073					899			0	13083	0	0	0									
53051	0	0					5	27263	0					0			1361	0	0	0	0									
53752	0	0					47	1815	32396					0			455	6478	0	0	0									
54049	0	0					239	0	9052					2000			0	3726	15	0	0									
54058	0	0					577	0	39472					11033			0	16192	0	0	0									
54441	0	0					171	0	13428					3800			0	6688	0	0	2400									
54656	0	4837					2372	0	706312					6525			0	425897	0	0	0									
54973	0	5048					64221	0	1320110					50000			0	15427	0	0	103552									
55336	0	20039					1391	0	56684					1000			0	13975	0	0	0									
55635	0	0					216	0	5346					3470			0	0	0	0	0									
55653	0	0					1192	0	26443					0			0	6841	0	0	2783									
55970	0	15046					525	0	50999					1800			0	0	0	0	0									
56258	0	0					269	0	60234					0			0	17444	0	0	0									
56351	0	0					6724	0	437870					602			0	165378	0	0	0									
56548	0	0					1282	0	46552					8000			0	42348	34	0	0									
56557	0	0					9048	360935	175521					100000			19202	3285	0	0	60335									
56717	0	0					2309	0	95155					40220			0	45743	0	0	25609									
57040	0	0					212	0	28713					0			0	21300	15	0	0									
57451	0	50416					381	0	267368					4000			0	67110	0	0	14784									
58177	199	0					994	550	67					3250			351	0	67	0	0									
58207	0	0					473	0	18627					4000			0	9190	0	0	819									
58225	0	7518					578	0	38772					3000			0	20366	0	0	22									
58243	0	0					29448	287041	219571					306480			37074	25193	5036	0	17254									
58355	0	0					98	0	0					1550			0	0	0	0	0									
58551	0	0					0	0	54953					2000			0	28584	0	0	0									
58636	0	0					1336	98	66511					29792			0	26246	0	0	0									
58757	0	500					1196	0	13295					13409			0	1451	2	0	0									
58971	0	108733					6858	561353	930147					0			2427	1354	0	0	246369									
59316	0	1997					3115	0	285471					49699			0	119705	0	0	29301									
59352	0	0					118	0	148322					0			0	77647	0	0	0									
59370	0	2011					713	2656	18417					6000			0	4323	23	0	0									
59754	0	0					271	0	4101					500			0	4101	0	0	0									
60143	0	2770052	34	0	0	0	648572	1344437	10997633	118437	71450824	0	64002214	3969680	0	0	0	4838	85427	0	1570	0	1748844	1344403	6388472	0	0	0	0	
60330	0	0					1740	0	54892					18243			0	9008	0	0	0									
60545	0	0					635	0	67041					6000			0	22904	0	0	0									
60554	0	0					180	0	10850					402			0	7261	0	0	0									
60648	0	0					764	3414	47446					0			3414	963	0	0	0									
61122	0	0					5204	95975	136553					90000			8510	21253	0	0	45814									
61355	0	0					3018	460	93134					0			460	47837	0	0	6028									
61476	0	0					2680	91	16471					43930			0	3272	0	0	0									
61757	0	0					755	1443	42113					0			690	7159	0	0	0									
61832	0	0					1316	0	108997					0			0	56477	0	0	0									
61953	0	0					242	4122	31855					0			3074	16192	0	0	0									
62044	0	0					401	0	3548					337			0	323	0	0	0									
62110	101	0					81	101	9338					0			0	0	9338	0	0									
62147	0	0					102	0	23279					800			0	13185	0	0	0									
62772	0	0					2988	0	44533					41239			0	26879	0	0	15000									
63050	0	5005					25	0	69307					0			0	34874	0	0	0									
63069	0	724987	0	0	0	6009	64388	4826968	8449393	0	47595875	0	43672319	172929	948595	48281	832829	341580	10067	200000	0	687964	36584	2355537	7281885	2043	0	0	0	
63201	0	0					123	50692	5912					0			15813	4213	0	0	0									
63573	0	0					3655	0	65614					10370			0	0	0	0	0									
63733	0	0					3223	0	297245					97175			0	135451	87	0	0									
63742	0	0					287	0	16456					6009			0	9783	0	0	0									
63751	0	0					27	0	1236					28			0	0	0	0	0									
64150	0	0					1005	11305	39843					2546			11305	20039	3751	0	0									
64543	0	0					1637	0	89445					27376			0	42982	0	0	0									
64552	0	0					554	0	20863					0			0	3613	0	0	0									
64730	0	0					173	0	65868					0			0	0	0	0	0									
65205	0	0					2631	59952	198581					0			0	2703	26677	0	0									
65241	0	0					126	0	21655					0			0	19963	37	0	0									
65513	0	0	0	0	0	0	375	117891	15313	0	413844	0	360470	29000	0	0	0	1071	0	0	0	0	0	0	0	64842	10009	53049	4233	
65559	0	59157					1	0	277707					0			0	45049	0	0	0									
65746	0	0					8146	0	56356					56862			0	1104	0	0	3037									
65858	0	0					7119	0	279108					150026			0	51170	0	0	0									
66154	0	0					1085	0	30101					3705			0	16709	0	0	0									
66275	0	0					283	0	28238					1200			0	9221	0	0	0									
66677	0	0					1021	0	1191					34515			0	0	0	0	0									
67142	0	0					544	0	54990					5000			0	49418	0	0	0									
67151	0	0					3624	9613	163831					39380			0	81834	0	0	0									
67209	0	0					6892	0	126058					141504			0	9960	36563	0	927									
67254	0	0					0	0	114					0			0	0	0	0	0									
67656	0	0					1057	30230	84015					5000			10627	37929	0	0	734									
67870	0	0					660	0	20572					8076			0	0	0	0	0									
68448	0	0					707	0	21080					0			0	19954	0	0	0									
68671	0	0					265	0	0					0			0	0	0	0	0									
68756	0	0					1593	5000	57739					0			0	23752	0	0	0									
68831	0	0					457	228	39595					0			0	17612	0	0	0									
68840	0	0					447	0	45073					5000			0	31534	0	0	193									
68859	0	0					758	0	256492					664			0	161684	0	0	2701									
69333	0	0					4138	156419	163405					0			74805	37528	0	0	22192									
69678	0	20466					1316	1296	197661					0			1296	171167	38	0	15955									
70058	0	0					916	0	53217					3571			0	16430	0	0	0									
70218	0	0					464	0	2014					8000			0	0	0	0	0									
70414	0	0					3518	852	146532					0			852	58365	0	0	0									
70638	0	0					1266	0	32003					10263			0	27675	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	5	48670					24011			0	18898	0	0	0									
71318	0	0					6371	67140	108008					51426			42540	1922	0	0	15383									
71457	0	33040					2065	416	87947					7817			416	32572	0	0	31071									
71859	0	0					61	0	2426					0			0	1193	0	0	0									
72258	0	0					0	0	262542					0			0	39390	0	0	0									
72351	0	0					37	0	28012					0			0	13471	0	0	0									
72454	0	0					307	12280	0					4000			12280	0	0	0	0									
72678	0	0					5230	1484	341788					55214			0	0	159	0	0									
73116	0	0					884	0	103929					14000			0	11080	0	0	0									
73152	0	0					248	0	62331					3000			0	26083	0	0	0									
73554	0	0					1402	3863	9927					29447			3863	0	1651	0	0									
73956	0	0					105	983	37261					0			983	8500	0	0	0									
74056	0	5995					227	0	23014					3579			0	1643	0	0	0									
74140	0	0					15909	0	552926					310000			0	213237	0	0	54977									
74403	0	2006					3734	0	86397					58410			0	0	0	0	67965									
74449	2342	0					25	2342	0					0			0	0	0	0	0									
75053	0	0					1278	28952	175468					20000			0	58088	0	0	0									
75259	0	0					811	0	0					16750			0	0	0	0	0									
75446	0	0					2596	1000	177830					38342			0	82933	0	0	0									
75455	0	1998					0	0	10607					5			0	715	0	0	0									
75558	0	0					847	0	2204					13000			0	208	0	0	0									
75633	0	2202275	0	0	0	0	1018237	3556824	13938537	359435	105830719	0	90461843	11767616	0	938024	0	2377156	12608	243457	204900	2874725	1762254	682099	6640603	0	0	0	5617	
75651	0	0					299	0	11533					59			0	5370	3850	0	0									
76153	0	0					359	2215	0					500			1466	0	0	0	0									
76443	0	0					1373	0	33089					2037			0	10198	0	0	0									
76854	0	0					335	0	28536					3310			0	28252	0	0	0									
77150	0	0					209	726	5827					3648			726	0	0	0	0									
77253	0	0					1235	3905	67947					0			1141	51723	0	0	0									
77422	0	0					815	0	23792					10000			0	0	0	0	0									
77851	0	0					9974	54175	155411					31201			54175	13333	0	0	12120									
78157	1251	0					100	6247	0					0			0	0	0	0	0									
78241	0	0					48	0	17918					1000			0	5430	0	0	0									
78559	0	0					332	0	12322					1500			0	1904	0	0	0									
79042	0	5998					183	0	116906					2891			0	13630	0	0	100123									
79127	0	1497					270	0	11733					1625			0	5143	0	0	0									
79145	0	0					1067	0	17281					27958			0	9937	0	0	0									
79257	0	0					51	205	903					0			205	0	0	0	0									
79855	0	4044					265	1019	23271					5000			1019	1104	0	0	0									
80150	0	0					432	0	123051					125			0	41052	0	0	0									
80374	0	3959					1768	0	16732					0			0	3603	3	0	0									
80431	0	0					519	0	18258					0			0	2399	0	0	0									
80552	0	0					6	0	6875					0			0	0	0	0	0									
80936	0	0					105	0	14015					0			0	10466	0	0	1287									
81175	0	0					383	729	1385					10246			600	0	0	0	0									
81429	0	0					181	1000	37826					0			0	17779	0	0	0									
82033	0	0					518	0	51086					5000			0	8248	0	0	0									
82257	0	0					161	0	3672					1500			0	2014	0	0	0									
82350	0	199					195	21	14613					86			0	2679	0	0	0									
82659	0	0					358	0	9433					2227			0	281	0	0	0									
83151	0	2003					414	0	13725					2000			0	1250	0	0	0									
83236	24980	24503					0	24980	24503					0			0	0	0	0	0									
83375	0	0					3013	0	293307					45038			0	200117	1474	0	0									
83638	0	2701	0	0	0	0	62284	42648	1711337	0	8492052	0	7676478	993000	0	210943	0	151554	23838	0	35000	42648	393341	0	613453	0	285150	0	30357	
83834	0	0					1037	0	50970					3169			0	30099	0	0	0									
83852	0	0					0	0	17765					0			0	6476	0	0	0									
83955	0	0					172	1458	3236					2030			1083	1352	0	0	0									
84046	0	0					315	0	32037					6237			0	24326	0	0	0									
84541	0	0					3937	70363	79921					69852			69363	0	0	0	373									
84804	0	0					107	0	26861					0			0	13222	0	0	0									
85052	0	0					715	70790	33909					0			15386	6576	0	0	279									
85258	0	6013					768	12392	11774					14000			12392	0	0	0	0									
85454	0	0					0	0	12499					0			0	12200	0	0	0									
85472	0	32					19056	732982	76241					293460			142150	0	9108	0	75326									
85931	0	0					1494	19699	34663					8000			19699	10496	0	0	0									
86349	0	4995					687	0	51349					98			0	0	0	0	0									
86358	0	0					0	0	18775					0			0	7372	0	0	0									
86554	0	0					221	0	23614					0			0	8805	0	0	0									
86675	0	0					744	30565	135548					0			0	0	0	0	0									
87047	0	0					487	0	56909					0			0	40990	0	0	0									
87159	0	3997					285	7792	71820					0			3793	26953	0	0	0									
87177	0	0					16	19942	0					0			1655	0	0	0	0									
87234	0	0					1584	0	131449					10500			0	38956	0	0	34263									
87476	0	0					3145	0	15298					11000			0	0	0	0	0									
87579	0	0					3934	38809	10753					75410			0	0	10753	0	0									
88231	1788	4604					915	21673	10056					10318			17866	5351	0	0	0									
88240	0	0					107	31626	9689					480			31626	8888	0	0	4873									
88259	0	2499					302	0	10433					2729			0	3146	0	0	0									
88352	0	0					0	0	51942					0			0	12407	0	0	0									
88455	0	0					1779	8232	45029					20414			7106	29368	0	0	0									
88772	0	0					3527	41863	139583					10104			41863	37031	0	0	0									
88950	0	0					549	0	5245					9812			0	1263	0	0	0									
89032	0	7998					1009	6855	42583					0			5721	0	0	0	0									
89135	0	0					83	0	15681					0			0	3745	0	0	0									
89854	0	0					766	0	4150					6052			0	0	0	0	0									
89957	0	0					180	0	4645					0			0	0	0	0	0									
90047	0	0					0	0	13572					0			0	12307	0	0	0									
90177	0	941					3883	18213	14784					85758			9939	0	69	0	0									
90328	0	0					1388	0	51933					0			0	19841	120	0	0									
90337	0	0					2697	0	19237					21300			0	6272	0	0	0									
90579	0	0					480	1102	117202					0			1102	0	0	0	0									
91615	0	0					389	0	15993					2000			0	9506	0	0	0									
91651	0	1002					246	0	11680					0			0	1510	0	0	0									
91754	0	4837					2640	0	450317					0			0	271250	0	0	0									
91950	0	0					58	0	6317					21			0	1845	0	0	0									
92144	0	0					53	0	23858					0			0	8758	0	0	0									
92676	0	0					1920	324	88575					12400			0	5746	37	0	28162									
92706	0	0					1734	0	50547					28000			0	20704	3454	0	0									
92902	0	0					41	8330	41					0			8330	41	0	0	0									
93244	0	0					461	32550	8220					9448			24990	0	0	0	2695									
93543	0	0					2142	0	52727					44257			0	30769	2744	0	0									
93619	0	0					81	0	0					0			0	0	0	0	0									
93758	0	0					854	0	9917					0			0	7965	0	0	0									
94139	0	0					1182	66308	142063					0			66308	1354	177	0	5307									
94522	0	0					798	0	38328					0			0	33698	702	0	0									
94755	0	10023					123	0	48133					0			0	14734	0	0	0									
94858	0	1502					305	0	34866					0			0	16034	0	0	0									
95051	0	0					168	0	2054					0			0	131	0	0	0									
95659	0	0					283	0	9839					5833			0	6253	0	0	0									
95677	0	0					151	7	149					0			0	0	0	0	0									
96553	701	0					122	4615	0					2600			2586	0	0	0	0									
97055	0	0					2947	0	42218					62342			0	29430	0	0	0									
97279	0	0					303	0	17349					0			0	10608	0	0	0									
97457	0	0					822	0	1182					12250			0	889	0	0	0									
97804	0	0					6700	0	92531					129149			0	1574	137	0	0									
97943	0	0					1034	0	72657					16000			0	55868	0	0	0									
98351	0	3989					0	1348	44213					0			1348	0	0	0	0									
98463	0	0					4177	300	209515					0			300	0	0	0	30746									
98717	0	0					448	0	51815					2226			0	0	0	0	0									
99143	0	0					2240	2058	51892					24201			1677	30984	0	0	0									
