"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
16551	0	0					1696	25901	35850					7002			25901	31272	0	0	0									
16748	0	0					209	13791	7572					0			13791	0	0	0	0									
17110	100	0					219	100	26414					0			0	0	26414	0	0									
17147	0	0					17964	607643	675433					299941			224811	363658	0	0	146480									
17259	0	0					594	1602	12284					2000			1602	11033	0	0	0									
17464	0	0					3268	140269	494820					0			38707	0	525	0	0									
17950	0	0					894	0	158086					0			0	36305	0	0	0									
17978	117347	0					3355	156406	0					4482			4383	0	0	0	0									
18050	0	0					496	21598	146874					53			18475	49784	0	0	0									
18135	0	0					619	16167	137675					9400			2177	29161	0	0	18494									
18377	0	0					65	0	8014					900			0	449	0	0	0									
18827	0	0					5688	0	112416					37000			0	42463	9878	0	0									
18836	0	0					383	0	13965					2747			0	8513	0	0	0									
18854	0	0					1043	0	0					0			0	0	0	0	0									
19356	0	0					361	0	28981					1718			0	11728	0	0	0									
19730	0	0					3247	4314	210134					0			2810	0	4818	0	0									
19936	0	0					529	18898	34665					6959			3833	833	0	0	0									
19972	0	0					31	23686	0					0			23410	0	0	0	0									
20053	0	0					112	0	14170					0			0	5271	0	0	0									
20633	0	0					926	0	67073					10000			0	22986	787	0	0									
20857	0	10030					538	0	99078					5895			0	72230	0	0	0									
21256	0	0					56	0	1445					0			0	0	0	0	0									
21359	0	0					320	233	7652					105			0	4377	0	0	0									
21630	0	0					340	0	26047					69			0	6458	0	0	0									
21658	0	3010					448	0	28461					826			0	9501	0	0	0									
22048	0	0					991	0	40305					10752			0	18631	0	0	0									
22543	0	0					365	0	3190					8100			0	1132	556	0	0									
22552	0	0					867	717	2561					4000			717	1535	0	0	0									
22730	0	0					322	0	70444					0			0	14202	0	0	3455									
22936	0	0					200	0	38253					0			0	0	0	0	0									
23456	0	0					413	420	29121					172			420	15429	0	0	0									
23504	0	0					34743	223237	819722					496684			66666	116165	0	0	674									
23643	0	0					274	0	75155					0			0	41348	0	0	0									
23755	0	0					809	0	42982					0			0	17653	0	0	0									
24006	1994	4497					1374	278576	95313					4022			6990	0	0	0	0									
24378	0	0					433	0	8851					0			0	0	0	0	0									
24453	0	0					1911	0	9209					20412			0	0	0	0	0									
24659	1991	0					5	5420	0					0			2332	0	0	0	0									
24668	0	0					3949	0	227434					0			0	156878	0	0	2643									
24949	0	0					2727	0	58767					0			0	1507	0	0	5000									
25357	0	0					3670	45246	26434					20000			0	210	0	0	0									
25647	0	0					0	85	3150					0			85	208	0	0	0									
26176	0	0					2573	0	13202					85000			0	0	0	0	0									
26242	0	0					2309	0	65519					6000			0	32883	0	0	4777									
26457	0	1000					0	0	4502					0			0	0	0	0	0									
26765	0	0					2403	1513	54480					0			1411	1768	0	0	0									
27070	0	0					1865	0	195562					0			0	61455	0	0	0									
27548	0	0					1115	0	191815					21200			0	53951	2101	0	0									
27614	0	0					1717	0	173321					35455			0	62502	0	0	0									
27847	0	0					2079	799	132386					22492			0	55393	0	0	0									
28013	0	0					25123	10148	498897					490248			0	0	2468	0	8000									
28152	0	492					541	5121	15281					203			3299	7629	0	0	0									
28255	3490	3010					1226	28346	17595					0			6970	8323	0	0	0									
28406	0	0					15393	201028	208980					251000			0	10599	47313	0	0									
28675	0	0					400	0	60454					5000			0	4764	39	0	0									
28732	0	0					227	0	16057					0			0	6479	0	0	0									
29476	0	0					577	478	1717					7083			478	1717	0	0	0									
29636	0	0					1720	0	496124					20036			0	144922	0	0	150283									
29878	0	0					2236	0	15463					0			0	0	0	0	0									
30052	0	0					113	0	0					178			0	0	0	0	0									
30502	0	0					1398	0	261008					0			0	54379	19377	0	50528									
30650	0	0					374	0	17428					0			0	6969	0	0	0									
30810	0	673576					0	151633	1701547					22504132			2060	0	97158	0	0									
31134	0	0					347	0	17367					5000			0	12886	0	0	0									
31255	0	0					2792	0	91373					21000			0	26659	0	0	9448									
31657	0	0					255	58644	0					0			0	0	0	0	0									
31826	0	0					835	0	62401					0			0	40921	287	0	0									
31835	0	3005					1732	2210	27790					15600			2210	13595	883	0	0									
32234	0	1488					82	0	29308					0			0	3378	2259	0	14819									
32766	0	0					24	11450	9					0			11450	0	0	0	0									
32971	0	0					1362	5	38375					20644			0	33012	0	0	0									
33147	0	0					2671	0	17010					783			0	4469	0	0	0									
33259	0	48421					1599	0	69422					20000			0	3870	0	0	0									
33268	0	0					0	0	58409					0			0	46578	0	0	0									
33370	0	0					463	4449	0					1851			0	0	0	0	0									
33839	0	0					122	0	6542					0			0	4674	0	0	0									
33857	0	0					1886	0	98010					40326			0	35810	0	0	0									
34425	0	0					2649	0	51079					35000			0	18062	0	0	18310									
34434	0	490					668	11956	40800					0			10456	9240	0	0	0									
34452	0	0					237	6	42275					3000			0	29264	0	0	0									
34537	0	100					35935	372498	950503					415000			0	62888	6500	0	216878									
34555	0	0					3969	0	96762					4758			0	58760	0	0	0									
34742	0	0					1631	0	9909					3000			0	4015	0	0	0									
35057	0	982					1327	0	9080					3600			0	4148	0	0	0									
35301	17440705	3824191	1082381	1583809	511631	1059480	386625	33179206	42899821	0	161487152	31545814	107794296	2173767	86785	438226	0	10321669	3544	1955540	4399559	7799930	3419723	2533704	9837466	3690927	9188180	33143	3223533	
35570	0	0					237878	1750556	1658515					4479259			37978	0	4741	0	154831									
35646	0	0					111	20279	4946					0			19986	4946	0	0	0									
35879	0	0					1364	0	78056					30611			0	21308	0	0	0									
36456	0	0					492	0	23199					8688			0	9803	0	0	0									
36933	0	0					103	0	13015					0			0	4661	0	0	0									
37051	0	0					289	0	3778					1000			0	474	0	0	0									
37341	0	0					19	1206	971					0			1206	0	6	0	0									
37435	0	0					1025	4000	391067					0			4000	46936	2952	0	0									
37640	0	0					13048	0	706766					201085			0	247519	0	0	42412									
37659	0	0					0	2039	555					0			2039	0	0	0	0									
37949	0	0					205	0	98232					0			0	56665	0	0	7011									
38740	0	0					853	0	22050					10000			0	7155	0	0	0									
39327	31005	34552					0	81888	35869					0			24786	1317	0	0	3053									
39756	0	5034					738	0	51235					12710			0	9725	0	0	4689									
40033	0	0					231	69	19743					0			0	9109	0	0	0									
40350	0	0					137	1326	7970					3510			1326	51	0	0	0									
40499	0	0					17145	47877	136469					275119			25043	0	0	0	0									
40855	0	0					670	0	18200					9033			0	13828	0	0	0									
41245	0	1196					45	610	11590					0			610	9302	0	0	376									
41553	0	0					342	16008	43241					0			16007	0	0	0	0									
41629	0	2500					694	0	7027					7875			0	2750	0	0	0									
41825	0	1001					427	0	45689					5000			0	11400	0	0	0									
41937	0	0					174	0	27533					0			0	11560	0	0	310									
41955	0	0					204	2	10061					904			0	1332	0	0	0									
42037	0	0					0	0	11432					0			0	5344	0	0	0									
42354	0	0					94	0	59353					0			0	15656	0	0	0									
42372	0	0					309	0	33698					0			0	12771	0	0	0									
42420	0	0					38168	372513	760108					756749			38667	27229	0	0	119943									
42448	0	0					6304	0	103017					110000			0	87798	3912	0	0									
42457	0	0					465	6808	9893					2100			6682	0	1929	0	0									
43052	0	0					279	0	19740					1500			0	7980	148	0	0									
43351	0	0					0	0	734					0			0	0	0	0	0									
43856	0	996					547	1993	22331					0			1993	10573	0	0	0									
43959	0	0					66	0	104821					0			0	37244	0	0	0									
44040	0	0					883	0	101737					0			0	37364	0	0	0									
44433	0	0					3030	0	60198					38000			0	12695	0	0	553									
44741	0	0					1643	1144	91379					0			1144	42997	102	0	25085									
44750	0	0					1002	0	20675					0			0	11945	0	0	0									
44929	0	18560					1237	0	36490					0			0	7682	0	0	0									
45038	0	0					313	732	33431					0			732	20192	0	0	11188									
45047	0	0					538	0	12157					0			0	0	0	0	0									
45056	0	0					198	7562	6970					0			7557	0	0	0	0									
45430	0	0					664	11224	23372					1181			11224	0	0	0	0									
45458	0	0					776	0	22980					9570			0	4788	1557	0	0									
45551	0	0					2194	0	58941					9000			0	28100	0	0	0									
45560	0	0					9324	162523	420950					125059			20967	37119	3886	0	0									
45775	0	0					679	6118	10468					14000			1022	2210	0	0	0									
46053	0	0					2330	0	41640					0			0	15414	0	0	0									
46941	0	0					524	2828	19651					3401			2828	567	0	0	0									
47247	0	0					2970	75	56358					63100			75	27551	0	0	0									
47256	0	0					214	0	0					0			0	0	0	0	0									
47452	495	12084					36	495	13254					2000			0	394	0	0	0									
47500	0	0					2596	0	71297					40500			0	42190	18034	0	0									
48057	0	11685					179	0	38368					0			0	14235	0	0	0									
48150	0	0					248	0	3529					0			0	1620	6	0	0									
48374	0	0					9297	0	18972					113000			0	382	114	0	537									
48440	0	0					378	1036	30635					0			1036	13380	0	0	0									
49054	0	0					850	0	10251					9823			0	2157	0	0	0									
49148	0	0					422	0	46145					0			0	14999	0	0	0									
49241	0	0					3465	58174	25252					6432			15592	11108	0	0	0									
49344	0	1853					1197	500	19337					13200			0	10107	0	0	0									
49652	0	0					542	0	43958					5577			0	30106	0	0	0									
49858	0	0					503	0	9461					6000			0	1321	0	0	0									
49951	0	0					258	0	4435					3000			0	200	0	0	0									
50144	0	0					287	50588	0					0			12678	0	0	0	0									
50461	0	0					0	0	0					0			0	0	0	0	0									
50872	0	8999					2911	0	16680					28697			0	2485	0	0	0									
50957	0	0					1426	0	7205					3578			0	543	0	0	0									
51253	0	0					1261	0	8768					20084			0	8430	0	0	0									
51356	0	0					0	0	9999					0			0	0	0	0	0									
51459	0	8006					1820	0	104462					131			0	29556	0	0	0									
51842	0	0					860	0	17269					0			0	17257	12	0	0									
52719	0	0					6402	0	0					0			0	0	0	0	0									
52951	0	0					562	0	30300					1009			0	14444	0	0	0									
53033	0	0					45321	29946	977369					576266			0	9784	30853	0	200696									
53051	0	0					5	31015	0					0			1432	0	0	0	0									
53752	0	0					47	4488	30472					0			1759	6354	0	0	0									
54049	0	0					731	0	12572					2000			0	4117	12	0	0									
54058	0	0					437	0	37593					7933			0	15513	0	0	0									
54441	0	0					136	0	13977					0			0	6857	0	0	2914									
54656	0	4537					1772	0	702920					0			0	420782	0	0	0									
54973	0	5040					58299	0	1105182					100000			0	15427	0	0	92617									
55336	0	28064					1067	0	74351					0			0	13567	0	0	0									
55635	0	0					216	0	5344					3195			0	0	0	0	0									
55653	0	0					1155	0	28179					0			0	7182	0	0	14791									
55970	0	23063					497	0	55904					0			0	0	0	0	0									
56258	0	0					263	0	71742					0			0	19124	0	0	1841									
56351	0	0					6224	0	637547					710			0	271271	0	0	0									
56548	0	0					1160	0	44634					0			0	39075	34	0	0									
56557	0	0					9192	366041	131021					106230			19540	3255	0	0	27639									
56717	0	0					1820	0	94589					30994			0	47304	0	0	23973									
57040	0	0					211	0	32155					0			0	24299	12	0	0									
57228	0	0					405	0	23033					0			0	1722	0	0	0									
57451	0	53606					434	0	273417					4000			0	59390	0	0	18884									
58177	199	0					994	549	5					2500			350	0	5	0	0									
58207	0	0					551	0	20557					7000			0	9997	0	0	869									
58225	0	9017					578	0	38841					8000			0	21529	0	0	16									
58243	0	0					25250	217953	246504					102650			28770	25542	0	0	36659									
58355	0	0					25	0	0					0			0	0	0	0	0									
58551	0	0					0	0	60952					0			0	29019	0	0	0									
58636	0	0					688	128	54253					14080			0	22979	0	0	0									
58757	0	0					1216	0	14336					15439			0	1291	2	0	0									
58971	0	107422					6422	452029	931788					0			2473	1354	0	0	211462									
59316	0	1997					2146	0	302140					32001			0	125101	0	0	32811									
59352	0	0					118	0	193530					0			0	106435	0	0	0									
59370	0	0					823	2911	14279					10000			0	4610	20	0	0									
59754	0	0					270	0	4530					500			0	4530	0	0	0									
60143	0	2779267	0	0	0	0	621161	1582482	10764847	0	72330521	86138	64746305	3483486	0	0	0	6902	107438	0	1569	0	2050144	1582482	5821096	0	0	0	0	
60330	0	0					2442	0	64105					33554			0	10398	0	0	0									
60545	0	0					622	0	67393					6000			0	18908	0	0	0									
60554	0	0					180	0	11828					457			0	7551	0	0	0									
60648	0	0					764	2321	41323					0			2321	345	0	0	0									
61122	0	0					5209	97169	127599					90007			8630	23703	0	0	36000									
61355	0	0					2123	506	104458					0			506	60259	0	0	5930									
61476	0	0					2683	104	17041					38975			0	2646	0	0	0									
61757	0	0					336	2368	5886					0			895	695	0	0	0									
61832	0	0					1509	0	101227					6955			0	53049	0	0	0									
61953	0	0					225	4232	29661					0			3091	13829	0	0	0									
62044	0	0					401	20	3950					179			20	567	0	0	0									
62110	7396	0					81	7396	1526					0			0	0	1526	0	0									
62147	0	0					100	0	26147					800			0	14355	0	0	0									
62772	0	0					2988	0	46489					29059			0	26984	0	0	15000									
63050	0	5015					25	0	73968					0			0	37651	0	0	0									
63069	0	1027258	0	0	0	15239	53691	5140995	9133098	0	46120923	0	42515567	199346	1013140	68320	843053	443058	0	200000	0	731075	59668	2469115	7519555	25096	0	59516	0	
63201	0	0					128	48944	6193					0			15954	4177	0	0	0									
63573	0	0					3688	0	65316					14000			0	0	0	0	0									
63733	0	0					2802	0	311721					89605			0	135517	0	0	0									
63742	0	0					512	0	17595					5924			0	12235	0	0	0									
63751	0	0					27	0	1217					31			0	0	0	0	0									
64150	0	0					1070	12578	36095					2669			12578	15779	3762	0	0									
64543	0	0					1637	0	86204					29455			0	43765	0	0	0									
64552	0	0					550	0	22516					4400			0	3743	0	0	0									
64730	0	0					169	0	83635					0			0	5856	0	0	0									
65205	0	0					2631	44995	211373					0			0	2662	25748	0	0									
65241	0	0					125	0	24837					0			0	21592	29	0	0									
65513	0	0	0	0	0	0	375	128553	15395	0	424011	0	370781	39600	0	0	0	1044	0	0	0	0	0	0	0	70438	10015	58115	4336	
65559	0	56525					1	0	300535					0			0	52791	0	0	0									
65746	0	0					6514	0	50385					47691			0	858	0	0	4009									
65858	0	0					766	0	293524					12127			0	53379	0	0	0									
66154	0	0					1085	0	26134					3840			0	13738	0	0	0									
66275	0	0					230	0	26863					0			0	7990	0	0	0									
66677	0	0					908	0	1779					25560			0	0	0	0	0									
67142	0	0					544	0	55308					6000			0	48869	0	0	0									
67151	0	0					2879	6700	165713					23965			0	66649	0	0	0									
67209	0	0					6595	0	113436					121493			0	8504	26212	0	1148									
67254	0	0					0	0	115					0			0	0	0	0	0									
67656	0	0					727	28391	84923					0			11359	36637	0	0	1237									
67870	0	0					660	0	21112					8271			0	0	0	0	0									
68448	0	0					72	0	22584					0			0	21233	0	0	0									
68671	0	0					263	0	0					0			0	0	0	0	0									
68756	0	0					1590	0	70000					0			0	28036	0	0	0									
68831	0	0					252	277	40308					0			0	18612	0	0	0									
68840	0	0					729	0	46972					3000			0	32802	0	0	34									
68859	0	0					742	0	252131					688			0	172076	1127	0	4372									
69333	0	0					5109	183808	170570					30000			94486	38084	0	0	19907									
69678	0	38975					1273	1290	200030					0			1290	150820	31	0	22644									
70058	0	0					916	0	58583					3361			0	18865	0	0	0									
70218	0	0					303	0	2012					4000			0	0	0	0	0									
70414	0	0					3528	1692	149461					0			1101	58126	0	0	0									
70638	0	0					1259	0	30507					1394			0	25298	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	7	50120					25973			0	15708	0	0	0									
71318	0	26					5381	67022	115184					55750			42567	4956	0	0	11889									
71457	0	46373					1860	431	102464					20391			431	29727	0	0	34813									
71859	0	0					53	0	1979					0			0	1279	0	0	0									
72258	0	0					0	0	277069					0			0	41221	0	0	0									
72351	0	0					38	0	31344					0			0	14478	0	0	0									
72454	0	0					338	13016	0					5000			13015	0	0	0	0									
72678	0	0					5230	0	363699					68248			0	0	207	0	0									
73116	0	0					447	0	104427					0			0	11219	0	0	0									
73152	0	0					248	0	53294					3000			0	24105	0	0	0									
73554	0	0					853	3730	9229					17572			3730	0	1651	0	0									
73956	0	0					113	986	37495					0			986	9078	0	0	0									
74056	0	0					358	1	30778					7617			0	1982	0	0	0									
74140	0	0					14109	0	557846					270000			0	212313	0	0	60893									
74403	0	2004					4422	0	85942					79620			0	0	0	0	59557									
74449	2337	0					25	2337	0					0			0	0	0	0	0									
75053	0	0					1971	36008	191766					37000			0	66174	0	0	0									
75259	0	0					1283	0	0					27968			0	0	0	0	0									
75446	0	0					2262	2000	198662					30646			0	80293	0	0	8									
75455	0	3999					0	0	13631					8			0	602	0	0	0									
75558	0	0					842	0	2832					6500			0	836	0	0	0									
75633	0	3773296	0	0	0	0	907310	2902247	14382831	334872	105834957	0	90947415	8962946	0	673468	0	2662993	12524	288328	208110	2075300	1918692	826947	5211078	0	0	0	130780	
75651	0	0					298	0	10864					0			0	4471	3862	0	0									
76153	0	0					361	2383	0					0			2084	0	0	0	0									
76443	0	0					1373	0	34173					2312			0	9988	0	0	0									
76854	0	0					733	0	28494					16211			0	28118	0	0	0									
77150	0	0					112	0	6599					1141			0	752	0	0	0									
77253	0	0					1228	4658	79238					0			1276	54956	0	0	0									
77422	0	0					934	0	23991					10000			0	0	0	0	0									
77851	0	0					8830	55464	155557					7203			55464	14773	0	0	14011									
78157	1251	0					100	5745	0					0			0	0	0	0	0									
78241	0	0					48	0	21009					0			0	7557	0	0	0									
78559	0	0					383	0	8468					2000			0	1506	0	0	0									
79042	0	9989					183	0	116799					3079			0	14375	0	0	99655									
79127	0	1494					270	0	10278					154			0	5118	0	0	0									
79145	0	0					2110	0	16717					26798			0	9661	0	0	0									
79257	0	0					51	205	1401					0			205	0	0	0	0									
79855	0	5658					266	1340	23164					5000			1340	891	0	0	300									
80020	0	0					65	0	5764					1200			0	912	10	0	0									
80150	0	0					445	0	127482					93			0	35148	0	0	0									
80374	0	1927					1768	0	12256					0			0	1218	3	0	0									
80431	0	0					519	0	16160					0			0	1785	0	0	0									
80552	0	0					6	0	6583					0			0	0	0	0	0									
80936	0	0					99	0	13955					0			0	10494	0	0	1304									
81175	0	0					155	753	1466					3377			601	0	0	0	0									
81429	0	0					182	1000	38703					0			0	17823	0	0	0									
82033	0	0					512	0	49434					5000			0	8007	0	0	0									
82257	0	0					138	0	4837					1000			0	2193	0	0	0									
82350	0	0					195	30	15902					106			0	2905	0	0	0									
82659	0	0					271	358	8356					48			358	279	0	0	0									
83151	0	1985					349	0	14301					0			0	1260	0	0	0									
83236	20018	28399					0	20018	28399					0			0	0	0	0	0									
83375	0	0					2858	0	279678					55569			0	181703	1441	0	0									
83638	0	2705	0	0	0	32759	59490	0	2123247	0	8423939	0	7652232	931000	0	236648	0	147831	23615	0	50000	0	694648	0	641309	0	312268	0	31464	
83834	0	0					1036	0	50228					3545			0	30896	0	0	0									
83852	0	0					0	0	18747					0			0	5852	0	0	0									
83955	0	0					172	1763	3239					2165			1389	1325	0	0	0									
84046	0	0					248	0	31311					4600			0	24594	0	0	0									
84541	0	0					2848	71394	55653					3879			70394	0	0	0	283									
84804	0	0					115	0	24179					0			0	12953	0	0	0									
85052	0	0					776	56495	38775					0			12804	6716	0	0	278									
85258	0	3946					406	13500	10476					5000			13500	0	0	0	0									
85454	0	0					0	0	13793					0			0	13495	0	0	0									
85472	0	0					19897	589108	20775					266141			39128	0	8551	0	69935									
85931	0	0					1488	21686	36285					5000			21686	10560	0	0	0									
86349	0	0					686	0	41456					204			0	0	0	0	0									
86358	0	0					0	0	18067					0			0	6920	0	0	0									
86554	0	0					220	0	23257					0			0	8519	0	0	0									
86675	0	0					724	35203	120417					0			0	0	0	0	0									
87047	0	0					487	0	56432					0			0	40587	0	0	0									
87159	0	3999					295	5807	78328					0			3809	27199	0	0	0									
87177	0	0					24	16355	0					0			1661	0	0	0	0									
87234	0	0					1509	0	147879					8000			0	61929	0	0	38067									
87476	0	0					3145	0	15244					6000			0	0	0	0	0									
87579	0	0					2993	35550	10957					44772			0	0	10957	0	0									
88231	1983	0					2568	13793	10914					50887			11810	5831	0	0	0									
88240	0	0					126	30211	9183					980			30211	8345	0	0	5625									
88259	0	0					311	0	10231					2921			0	4344	0	0	0									
88352	0	0					0	0	65199					0			0	14598	0	0	0									
88455	0	0					2669	7642	45033					46948			6317	31463	0	0	0									
88530	0	0					431	0	78219					456			0	33713	229	0	0									
88772	0	0					3527	40619	139504					11603			40619	36314	0	0	0									
88950	0	0					273	0	3873					3128			0	939	0	0	0									
89032	0	11999					1009	7204	40144					0			5836	0	0	0	0									
89135	0	0					81	0	16352					0			0	3782	0	0	0									
89854	0	0					691	220	4602					4484			220	0	0	0	0									
89957	0	0					174	0	5699					0			0	0	0	0	0									
90047	0	0					0	0	11227					0			0	8837	0	0	0									
90177	0	910					3837	15217	15871					82142			8380	0	78	0	0									
90328	0	0					1149	0	62540					0			0	22155	286	0	0									
90337	0	0					2683	0	20780					21300			0	7855	0	0	0									
90579	0	0					445	1115	128268					0			1115	0	0	0	0									
90645	0	0					2	13954	16314					0			506	2838	0	0	257									
91101	0	0					11449	0	144866					181169			0	26639	324	0	18760									
91615	0	0					389	0	13969					3500			0	7708	0	0	0									
91651	0	1006					244	0	13904					0			0	1603	0	0	0									
91754	0	4536					1982	0	448814					0			0	270320	0	0	0									
91950	0	0					58	0	7471					22			0	2932	0	0	0									
92144	0	0					53	0	20660					0			0	7027	0	0	0									
92676	0	0					1637	379	94661					2000			0	4865	36	0	29560									
92706	0	0					1536	0	46395					20000			0	13591	4980	0	0									
92902	0	0					55	8235	52					0			8235	52	0	0	0									
93244	0	0					559	31761	6461					8286			23401	0	0	0	2376									
93543	0	0					2142	0	49157					29673			0	27499	267	0	0									
93619	0	0					81	0	0					0			0	0	0	0	0									
93758	0	0					848	0	7901					0			0	5621	0	0	0									
94139	0	0					1182	62429	138004					0			62429	0	133	0	14486									
94522	0	0					770	1000	33326					0			0	29156	684	0	0									
