"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
2732			10	572	43	5675	133	65672	29	979	19	1993	30	13769			0	0	1	221	0	0	0	0	0	0	0	0	false	false	
2750			15	633	5	768	2	865	22	491	8	876	2	194			3	140	4	387	7	2337	30	741	15	1767	20	4028	false	false	
3177			73	2241	85	10199	118	44936	72	1654	29	2585	24	4265															false	false	
3252			20	849	10	1062	8	2695	209	5400	29	3269	4	1168			46	2465	32	3844	29	8219	793	28806	51	6308	18	4618	false	false	
3458			7	319	5	390	4	1650	56	1311	6	809	8	1023			35	1147	18	2348	11	2983	113	2499	3	323	2	650	false	false	
3720			60	2379	61	7325	26	13947	242	4965	32	3127	19	5325			58	2031	23	2807	9	2377	35	754	17	1419	10	2952	false	false	
3971			12	419	20	2588	37	15043	42	666	14	924	20	6130			23	1115	34	3739	23	5881	56	1135	30	3338	19	4793	false	false	
4156			41	1379	22	2529	19	7668	181	3375	23	2869	22	6106			99	3722	61	7417	15	3989	245	4829	35	3829	9	2417	false	false	
4231			178	5601	30	3954	16	6438	53	1246	5	704	2	1001			132	3293	23	2429	4	897	25	289	0	0	2	155	false	false	
4437			49	1734	28	3112	60	22189	100	2230	33	3334	27	8075			3	144	5	628	3	958	3	33	1	250	2	577	false	false	
4839			79	6099	91	13957	100	47183	95	670	11	1355	12	2706															false	false	
5069			1	43	6	960	24	14247	1	88	1	0	3	1430															false	false	
5135			112	3918	61	7528	56	20714	375	6853	42	4287	22	6810			190	7458	98	12065	49	14243	278	7979	86	10364	52	14278	false	false	
5210			88	3717	162	20014	192	75186	246	6433	56	6884	51	14175			32	1347	29	3642	26	8277	31	661	4	234	0	0	false	false	
5461			24	1373	50	6905	104	44234	142	4487	100	7919	55	12722			0	0	3	330	4	1387	7	353	7	719	6	2050	false	false	
5751			53	2172	39	4677	27	10822	320	8318	55	5538	26	10597			25	1129	28	4188	18	5172	106	3583	58	7540	30	8864	false	false	
6039			60	1763	13	1536	24	9148	80	1751	5	346	7	1355			34	1134	17	1694	13	3635	93	1708	4	370	0	0	false	false	
6141			42	1297	15	1752	5	1634	38	537	4	234	0	0			31	839	6	734	2	743	56	1359	5	679	1	130	false	false	
6329			131	8555	94	12749	92	34776	859	16399	59	8595	13	3120			34	1464	16	1954	8	1916	111	3486	4	762	0	0	false	false	
7009			0	0	0	0	0	0	1	75	2	300	11	3683															false	false	
7045			57	2257	35	4459	15	6309	33	871	9	686	6	2344			19	751	10	1379	4	1332	44	991	10	1273	5	960	false	false	
7072			16	662	33	4210	40	16954	64	1701	7	673	7	1553			0	0	0	0	2	810	0	0	1	131	0	0	false	false	
7157			22	609	5	727	0	0	85	2188	10	1012	3	1188			17	834	6	765	2	611	99	1840	5	734	1	350	false	false	
7456			6	189	8	1113	10	4497	36	732	15	1418	13	4616			12	533	23	2263	15	1737	45	1197	31	3223	20	4443	false	false	
7634			66	2709	29	3760	13	5341	94	1896	10	800	7	2025			18	845	8	1335	1	292	47	1498	7	939	1	200	false	false	
8033			16	822	20	2197	41	13328	124	2227	19	1430	11	1864			2	130	8	581	1	332	16	379	9	705	5	424	false	false	
8462			8	267	5	624	2	1631	116	2774	17	2096	19	6859			8	282	10	1292	4	1179	29	1019	12	1121	10	2585	false	false	
8631			11	315	10	1069	11	3832	65	1898	20	2251	10	3949			0	0	2	141	2	696	8	88	0	0	0	0	false	false	
9357			8	534	10	1497	53	24239	223	5271	112	8883	167	42107	0	1													true	false	
9553			11	351	11	1059	3	1686	39	980	8	838	11	3701			27	1036	32	3661	36	9159	72	1735	36	3842	30	7451	false	false	
9807			7	527	38	5119	104	45209	48	1624	25	3013	14	4010															false	false	
9955			11	379	8	1026	9	4869	76	906	17	2062	12	4109			55	2068	35	3912	12	3622	80	1962	19	1727	11	3098	false	false	
10250			19	842	69	8817	98	43476	322	8446	105	9669	65	22160			0	0	1	214	1	382	0	0	0	0	0	0	false	false	
10849			20	538	19	2272	15	5851	38	682	13	1716	4	1385			15	611	8	1206	10	2507	22	556	8	758	6	1743	false	false	
11145			113	4290	96	12462	60	24342	76	1717	11	1000	8	3695			0	0	1	165	0	0	1	10	0	0	0	0	false	false	
11275			48	1872	68	9398	170	80774	202	5354	126	10825	167	49098															false	false	
11640			40	1554	31	4032	35	11667	292	6875	42	3574	23	8064			28	961	19	2097	11	3367	48	1354	25	1593	31	6264	false	false	
11837			14	479	8	1040	12	4684	3	17	2	104	3	1018			7	312	1	161	2	689	4	74	0	0	0	0	false	false	
12030			295	10261	130	16812	87	32708	595	8937	29	3169	23	8128			88	2886	45	7245	18	5855	81	1533	5	603	0	0	false	false	
12142			53	1981	35	3795	36	14186	191	3456	23	2832	13	4119			10	395	7	735	5	1247	18	521	3	271	6	1073	false	false	
12179			9	330	14	1628	8	2702	23	448	6	585	4	1004			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
12311			2028	90066	2908	356601	3637	1239247	22388	624711	3798	384231	2998	812319			144	7013	159	19551	59	15179	476	12244	94	9045	52	10496	false	false	
12647			51	1590	30	3864	25	8919	98	2335	19	2264	7	1128			23	918	8	1085	6	1456	35	749	10	808	7	1244	false	false	
12656	14	42													18	33													true	true	
12937			4	297	15	2153	38	17590	17	724	11	1624	9	3972			0	0	1	150	0	0	0	0	0	0	0	0	false	false	
12946			175	7250	160	21051	148	52142	1041	21355	185	19308	110	32798			108	3852	52	6185	25	5759	201	4238	32	2653	13	2795	false	false	
12955			28	1292	42	6826	40	18715	87	2036	23	2750	28	7880			4	118	2	351	1	477	2	41	1	136	0	0	false	false	
13103			61	2794	159	20739	283	105442	442	11105	145	12629	169	37618															false	false	
13251	45	71															9	463	2	203	1	251	31	753	7	611	2	565	false	true	
13457			3	22	2	116	0	0	19	266	5	481	1	235			3	148	4	566	4	1311	71	1345	17	1352	8	2247	false	false	
14052			57	2229	21	2687	22	8595	60	1174	6	509	4	1658			4	224	4	664	1	331	8	211	0	0	0	0	false	false	
14155			51	2243	36	4553	18	7185	213	5704	10	242	3	120			87	3618	74	9718	18	4357	535	12328	51	5637	21	5765	false	false	
14650	28	114													4	64													true	true	
14753	8	76															22	672	11	1616	5	1829	266	6861	25	3088	6	1965	false	true	
14865			65	3025	99	12393	65	26419	256	4961	63	5287	48	12989			64	3519	100	12876	53	15927	292	6974	129	12372	67	15126	false	false	
14977			5	177	2	190	0	0	55	878	5	458	1	764			22	848	19	2160	4	1100	95	3000	39	4433	12	2699	false	false	
16551			134	5906	62	9744	54	26625	296	7684	55	8519	23	8673			42	1872	18	2812	4	1755	79	1957	19	2984	8	2260	false	false	
16748			17	687	10	1108	8	1751	40	921	11	924	9	3004			8	427	16	2139	7	1729	38	1507	19	2711	6	2474	false	false	
16953	17	91													19	252													true	true	
17110			0	0	0	0	0	0	2	72	2	232	5	1995															false	false	
17147			585	20445	647	78321	873	348897	2627	52351	700	65340	832	225641			289	11288	228	29934	135	40062	363	9924	127	13629	92	20042	false	false	
17259			11	392	9	877	2	1164	26	1256	6	1189	9	5486	98	43													true	false	
17464			75	2372	232	28858	352	135779	1022	17276	224	16414	167	33386			4	138	8	593	4	906	8	134	3	310	0	0	false	false	
17950			96	4144	95	12328	65	22021	325	7169	49	5111	23	7520			52	2373	61	8191	38	9972	373	8027	49	5667	15	4036	false	false	
17978			39	1458	37	4711	15	6113	0	0	0	0	0	0			1	22	5	545	1	336	1	6	0	0	0	0	false	false	
18050			45	1579	76	9890	63	27186	266	4179	20	2279	15	4545			102	3964	48	6231	11	4023	174	2720	12	1025	4	1124	false	false	
18135			1	24	3	189	16	297	58	1626	54	5075	42	12722															false	false	
18377			0	0	1	194	1	531	0	0	1	38	0	0			0	0	4	404	3	741	0	0	0	0	0	0	false	false	
18827			129	4064	141	14838	152	49767	561	10870	94	7753	97	24593			0	0	2	173	0	0	0	0	0	0	0	0	false	false	
18836			35	1082	26	2918	23	6183	47	1088	4	525	2	631			8	148	6	760	3	459	26	479	6	722	3	1055	false	false	
18854			28	1308	18	2902	12	6739	219	7359	54	9704	59	29082			26	1221	31	5319	16	5873	120	4863	49	8824	47	17288	false	false	
19356			7	158	5	691	4	1355	23	755	14	1637	13	4381	1	12													true	false	
19730			89	4597	245	32824	397	158677	246	10069	228	26605	387	150306			5	161	17	2634	8	2830	18	535	10	850	6	1367	false	false	
19936			63	3313	48	5757	36	15714	58	1652	10	1457	7	4587			49	2583	31	4272	23	8547	113	6647	22	4468	8	2298	false	false	
19972			0	0	0	0	0	0	0	0	1	110	0	0			0	0	1	82	0	0	0	0	0	0	0	0	false	false	
20053			61	2572	20	2498	16	5570	119	2578	20	1664	11	2968			32	1192	29	4340	29	10793	131	3455	23	3022	5	2036	false	false	
20512	69	32															2	156	1	122	1	315	0	0	0	0	0	0	false	true	
20633			27	888	29	3173	43	15784	34	1092	13	1710	8	2350			0	0	2	325	0	0	1	30	0	0	1	361	false	false	
20857			13	416	5	534	7	1587	84	1243	8	625	9	3620			8	317	18	1881	16	3259	220	963	7	522	15	2630	false	false	
21256			1	40	2	169	0	0	8	113	2	274	0	0	1	4													true	false	
21359			9	356	20	2951	3	889	48	800	6	751	0	0	65	153													true	false	
21630			38	1538	31	3856	19	7068	173	3710	25	2543	11	3749			5	169	1	22	0	0	5	138	2	229	2	301	false	false	
21658			75	2987	47	4710	31	7116	138	2090	25	1077	29	2142			67	2671	70	7018	42	7724	191	2821	65	2263	30	1618	false	false	
22048			50	1555	42	4853	38	14906	333	5946	41	3853	20	6888			2	59	3	204	0	0	8	154	2	235	4	126	false	false	
22543			42	1658	58	7100	45	18596	79	1625	17	1668	4	765			4	164	2	267	0	0	0	0	0	0	0	0	false	false	
22552	72	260															44	1846	62	7908	19	5627	360	8327	50	5830	23	5323	false	true	
22730			42	1384	18	1869	13	4877	61	2436	14	1588	9	3634															false	false	
22936			9	522	15	2358	33	13765	116	2181	26	2683	15	3983			15	612	12	1481	7	2244	36	881	7	784	8	2075	false	false	
23045			17	702	11	2068	6	2059	20	429	1	32	1	313			3	222	2	324	2	678	0	0	1	181	0	0	false	false	
23456			86	3774	41	4564	21	6876	84	1712	26	2431	15	4215			35	1393	29	3344	7	1882	56	1590	16	2134	10	2920	false	false	
23504			24	1111	80	11265	389	182209	977	33100	237	25652	318	107231			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
23643			46	1609	50	5642	26	8078	170	4009	59	6091	24	8149			12	600	7	888	4	1034	25	749	5	507	0	0	false	false	
23755			20	843	33	4475	55	23342	122	2943	27	3318	12	3688			2	121	0	0	0	0	4	178	0	0	0	0	false	false	
24006			26	1280	69	9993	174	70969	134	3059	53	6082	56	24417															false	false	
24378			11	424	11	1068	2	273	23	351	4	188	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			5	314	11	1344	21	9227	35	794	7	884	3	815			0	0	0	0	1	210	0	0	0	0	0	0	false	false	
24659			16	142	13	1644	12	3456	91	2772	17	1778	11	2734			18	656	4	439	1	297	40	1213	9	1315	8	2856	false	false	
24668			24	1129	44	5816	58	26647	183	4834	84	9184	84	28378			35	1352	14	1644	4	1427	21	504	6	881	0	0	false	false	
24855	0	20															4	148	2	310	2	588	53	1765	0	0	0	0	false	true	
24949			81	2896	69	8931	76	26097	62	1090	25	2829	18	3630			13	709	5	511	1	14	30	666	1	150	0	0	false	false	
25357			147	4403	41	4961	39	13531	276	5091	24	2427	13	3314			134	5245	94	10922	25	6738	483	10752	105	10386	34	7650	false	false	
25647			5	179	19	2901	21	7771	0	0	1	19	1	754			0	0	0	0	2	403	0	0	0	0	0	0	false	false	
26176			4	148	21	2805	75	33039	1	67	0	0	1	183			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
26242			96	3375	70	8690	92	34677	385	7534	25	2134	18	4249			40	1111	43	5317	13	3584	16	366	6	725	14	2744	false	false	
26457			12	198	1	198	0	0	20	483	6	720	1	21			56	1743	34	3427	14	3696	57	781	4	397	0	0	false	false	
26765			16	874	54	7426	98	41985	209	6432	73	8334	77	25900			4	106	2	342	2	336	7	137	2	85	0	0	false	false	
27070			4	273	1	67	1	248	0	0	0	0	0	0															false	false	
27548			106	3329	113	14323	119	44303	363	8537	175	13848	129	39130			4	134	5	535	1	251	3	24	0	0	0	0	false	false	
27614			21	508	29	2296	18	8087	66	2291	26	3298	16	6250			4	219	8	1054	0	0	0	0	1	154	1	431	false	false	
27847			181	6290	79	9747	64	20522	510	8951	25	2746	8	1999			366	9741	103	12632	73	18998	322	4973	17	1756	1	432	false	false	
28013			3	194	29	3704	160	64881	110	3359	37	3664	69	17886															false	false	
28152			49	1841	31	4074	28	9397	196	3977	36	3816	11	2148			45	1682	74	9505	12	3481	123	3013	32	3072	16	3884	false	false	
28255			15	624	24	3231	34	17432	71	1385	12	1234	15	4914			4	133	2	349	2	709	21	356	7	717	0	0	false	false	
28349			11	355	13	1652	14	4426	53	1321	17	1466	19	4526			8	131	5	572	3	734	3	101	0	0	0	0	false	false	
28406			22	24603	7	671	43	18003	165	5857	43	4716	72	25162															false	false	
28675			41	1587	19	2366	5	941	33	625	2	104	5	1375			32	1202	13	1901	7	3032	21	524	5	612	3	561	false	false	
28732			81	2935	28	3327	18	5855	76	1515	13	1655	11	3445			1	100	0	0	2	190	9	186	4	552	3	870	false	false	
29476			25	622	8	740	6	2034	80	1403	17	1630	8	3291			12	307	17	1062	9	2364	29	659	27	1937	14	2589	false	false	
29636			142	5669	99	11830	72	29693	551	7719	36	3452	17	6285	412	100													true	false	
29878			10	584	113	13409	434	165418	0	0	0	0	0	0															false	false	
30052			13	545	19	2346	11	4587	19	368	2	137	0	0			1	2	1	121	0	0	0	0	0	0	0	0	false	false	
30418																													false	false	
30502			54	2221	84	9214	145	51122	582	12071	43	3326	42	11770															false	false	
30650			6	235	16	2597	23	8078	141	1779	23	1670	18	2885			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
30810	0	90309																											false	true	
30874			26	1216	46	6547	104	47465	42	1378	35	3152	66	18752			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
31134			27	1124	19	2145	11	3221	190	3207	13	1505	5	1304			20	568	10	1443	3	1112	26	435	12	1415	6	1423	false	false	
31255			14	631	23	2932	40	17233	129	2805	38	3474	38	10329			1	21	0	0	0	0	0	0	0	0	0	0	false	false	
31657	243	174															11	338	3	336	1	322	116	2863	18	2038	4	608	false	true	
31826			102	4088	61	7503	48	19528	153	3233	21	2510	12	3053			39	1211	9	947	0	0	81	939	0	0	0	0	false	false	
31835			38	1086	6	643	11	3957	152	3075	11	1314	9	3262			4	103	7	976	11	3519	110	2948	29	2734	23	4782	false	false	
32234			10	324	12	1469	9	2665	20	411	4	502	6	1663			9	430	9	1228	6	1711	26	639	8	1009	3	890	false	false	
32766			8	314	15	2163	12	3071	104	1932	6	513	1	268			1	10	0	0	0	0	2	21	0	0	0	0	false	false	
32971			55	2079	28	3455	15	5209	47	1045	14	980	16	4131			7	227	5	761	0	0	4	182	0	0	2	591	false	false	
33147			64	2130	53	7411	65	31997	259	6620	68	8816	62	20713			37	1481	27	3853	9	2868	18	659	26	3673	15	4239	false	false	
33259			38	2763	70	9794	154	63810	226	6432	92	9247	96	33125			3	101	3	638	3	779	0	0	0	0	0	0	false	false	
33268			29	1047	13	2223	16	5747	131	2335	18	1360	11	2507			26	1132	11	935	4	672	92	2114	29	2213	10	2404	false	false	
33370			0	0	0	0	2	622	0	0	0	0	0	0															false	false	
33839			13	292	5	651	0	0	48	1427	3	430	0	0			2	48	2	202	4	905	45	3311	7	635	0	0	false	false	
33857			15	491	26	3659	42	16689	343	7119	37	4069	54	17391			25	942	36	5109	15	5102	343	3829	37	4422	34	6736	false	false	
34425			39	2162	80	11287	75	27192	253	6120	59	6692	27	6921			0	0	1	95	0	0	2	47	0	0	0	0	false	false	
34434			72	2975	63	8033	66	23969	165	3433	33	3398	15	5876			26	928	5	588	0	0	10	345	12	1361	2	930	false	false	
34452			69	4464	25	3147	13	4916	144	3633	38	4821	14	4476			0	0	1	221	0	0	1	28	0	0	0	0	false	false	
34537			128	7563	370	54215	650	279161	1127	34750	218	24180	186	62611			3	67	0	0	1	25	6	57	1	199	0	0	false	false	
34555			132	3884	42	5667	33	9114	179	3136	11	537	12	3194			218	7451	110	13600	39	10023	441	7915	41	4861	10	2495	false	false	
34742			47	2034	39	4579	50	19412	168	3326	17	1973	6	2395			28	782	16	1856	11	2633	99	1657	5	597	0	0	false	false	
34836			11	413	6	880	6	1786	13	358	2	116	2	505			8	260	4	508	1	254	2	104	2	293	1	256	false	false	
35057			87	2937	48	5736	26	7590	196	3299	21	2147	7	1233			108	4287	69	8809	24	6310	218	4705	25	2781	9	1724	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			158	8034	244	45760	543	305508	468	17476	161	27250	203	106777			0	0	1	49	1	262	0	0	0	0	0	0	false	false	
35646			28	1121	7	1159	2	581	111	2039	6	987	6	2671			4	221	1	150	1	320	38	970	2	327	2	515	false	false	
35842			42	1638	13	1758	18	7864	120	2122	11	1101	7	1932			17	777	7	888	7	2090	27	718	9	535	2	473	false	false	
35879			13	597	7	864	9	4919	4	126	4	340	3	853	2	0													true	false	
36456			23	637	12	1538	1	284	222	5096	38	4231	8	2209			52	2230	39	4352	25	5989	339	8349	95	10685	50	12390	false	false	
36933			45	2029	30	4622	17	6071	214	3083	10	1397	4	1318			50	1465	5	463	4	1274	53	1115	10	994	0	0	false	false	
37051			22	888	10	1367	13	4139	46	767	9	1128	7	2322			48	1935	35	5262	16	4683	77	2163	25	3245	8	2257	false	false	
37341			17	827	4	514	3	1201	71	1477	6	715	1	273			19	581	7	1044	4	1187	40	688	1	165	3	941	false	false	
37435			203	7901	232	28909	230	85065	1265	17759	96	9598	56	11936			42	1759	21	2991	11	2768	14	186	2	306	0	0	false	false	
37640			732	31206	388	51562	351	127953	1105	33299	352	40869	302	104626			234	9206	206	24254	92	25330	414	16819	124	16715	69	21318	false	false	
37659			23	771	9	1135	7	2700	99	2222	23	2268	6	2098			27	897	13	1865	5	1160	144	2331	6	753	1	298	false	false	
37743			17	1110	21	3101	23	9707	100	2485	11	1261	13	3951			11	387	10	1365	6	1406	24	593	5	327	2	259	false	false	
37949			49	1622	21	2390	15	4767	102	2551	20	1999	24	7144			21	637	15	2038	6	1801	76	1772	20	2157	19	4635	false	false	
38740			44	1659	37	5282	38	16274	134	3669	22	2216	12	3574			10	414	5	634	2	410	0	0	0	0	0	0	false	false	
39327			52	1292	60	6191	83	26628	90	1687	30	1834	18	5228			0	0	5	565	3	218	0	0	0	0	1	151	false	false	
39475			143	6084	435	52297	778	305130	1016	20281	456	30879	545	128328			31	1241	60	6356	43	11622	117	3120	111	10782	64	14486	false	false	
39756			44	2497	73	10108	99	39610	506	10891	138	13668	125	36625			33	1875	30	3700	7	1710	216	6713	55	6459	28	5163	false	false	
40033			10	216	5	798	1	508	39	693	14	1210	10	2398			75	1380	3	314	1	287	1	53	0	0	0	0	false	false	
40350			3	94	4	440	0	0	38	451	8	708	7	2359			2	52	10	1522	6	2124	53	1450	17	2125	10	2274	false	false	
40499			8	372	37	5608	52	23502	251	5473	40	3566	29	8753			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
40855			11	382	10	1183	3	1017	68	1992	17	2078	5	1700			14	480	23	2921	15	4527	70	1571	12	1570	12	3075	false	false	
41245	34	68															14	568	21	2465	8	1991	80	1792	8	812	2	494	false	true	
41553			15	391	5	505	5	1707	19	258	4	282	2	623			13	469	3	219	0	0	109	2401	19	1914	6	1313	false	false	
41629			19	803	24	3317	43	18974	102	2285	32	2997	9	3255			1	26	2	209	4	979	7	133	0	0	0	0	false	false	
41825			3	131	14	2129	37	18023	59	1741	31	3881	25	8480			3	183	4	632	3	1110	2	52	0	0	0	0	false	false	
41937			7	231	7	823	4	1890	21	476	5	509	6	1478			9	451	10	1381	6	1761	11	331	6	770	11	2842	false	false	
41955			4	66	3	299	0	0	13	73	1	150	0	0			2	90	19	1479	3	639	299	8606	18	2483	20	6310	false	false	
42037			103	3255	22	3031	5	2257	110	2987	16	2555	4	1308			88	2571	14	2042	2	713	16	459	4	650	4	1422	false	false	
42354			50	2076	14	1857	7	4053	186	2999	11	1339	5	1614			21	1006	15	2382	2	665	100	2001	21	2731	7	1934	false	false	
42372			24	1783	34	3820	32	11149	51	1043	6	889	3	1017	1	0													true	false	
42420			545	20348	619	68014	477	163114	4336	45325	370	32220	274	65121			6	168	7	819	2	409	11	176	1	83	0	0	false	false	
42448			108	4199	90	11826	87	32746	544	10716	66	7088	55	15908			158	6558	97	11727	58	18273	404	10178	110	14905	94	24512	false	false	
42457			2	52	0	0	0	0	12	656	9	1107	15	7153			6	191	4	423	6	1408	86	1951	11	1600	5	1705	false	false	
43052			40	915	38	3466	27	7091	71	1125	14	1072	14	2713			1	45	0	0	0	0	6	145	1	70	0	0	false	false	
43351			17	594	2	48	1	244	50	1240	6	717	5	2834			3	222	5	652	3	1087	14	310	5	685	0	0	false	false	
43744			14	775	28	4121	24	13364	20	411	4	487	4	967			9	352	9	1275	3	999	0	0	0	0	2	564	false	false	
43856			19	610	8	757	3	431	24	471	3	213	5	665															false	false	
43959			24	1175	29	4122	31	9070	146	4173	13	1590	15	4245			0	0	0	0	0	0	4	122	2	320	0	0	false	false	
44040			78	3030	43	5299	35	10033	131	3129	19	1650	9	3072			179	7209	105	13208	60	17456	267	7012	95	10468	30	7326	false	false	
44433			1	52	11	1800	42	19049	3	119	5	707	12	3991															false	false	
44741			84	3394	90	11736	96	32960	152	3659	40	4017	17	5332			1	21	4	622	1	168	1	50	1	144	0	0	false	false	
44750			53	1913	39	5125	42	15738	87	2131	15	1469	6	2569			6	194	8	1070	6	1986	8	129	3	281	0	0	false	false	
44929			25	927	22	2564	20	5485	31	446	3	217	3	534			3	110	0	0	1	70	2	58	0	0	0	0	false	false	
45038			11	491	11	1141	15	6444	62	1283	16	1738	26	7049			19	822	18	2162	15	3724	34	1074	12	1184	5	1400	false	false	
45047			50	1740	35	4199	6	2046	170	3206	10	665	2	549			86	3154	43	5127	21	4648	171	2783	10	1090	2	370	false	false	
45056			9	310	4	348	7	1712	87	1535	8	514	20	6400			18	600	10	1015	2	537	141	4064	47	5492	30	7081	false	false	
45430			14	505	11	1677	10	4261	53	522	0	0	0	0			3	104	3	345	2	574	5	72	0	0	0	0	false	false	
45458			9	320	7	826	3	1077	59	1114	10	1130	3	722			34	1714	25	3155	9	2839	109	2319	7	662	5	1042	false	false	
45551			101	3567	70	9131	71	21505	2344	56303	308	28470	72	13917			170	6163	239	25553	195	72421	939	24369	278	30096	204	55512	false	false	
45560			32	1521	89	11250	177	71249	368	10175	144	13159	131	34265			3	178	3	511	8	2397	1	10	2	246	1	365	false	false	
45775			43	1836	59	6714	63	22307	12	271	2	31	1	482															false	false	
46053			41	2038	46	5947	57	24539	213	4930	30	3355	20	4929			12	516	16	1737	10	1962	95	2623	11	1279	3	818	false	false	
46941			76	2203	20	2506	23	7965	110	1346	7	667	6	3273			69	2404	48	6136	7	1808	66	853	3	430	0	0	false	false	
47247			54	1991	88	8719	74	22378	237	4409	45	3190	25	6362			19	891	16	1948	9	3055	17	252	12	1775	3	432	false	false	
47256	38	27															7	190	9	1128	2	535	7	135	0	0	0	0	false	true	
47452			24	725	11	1380	5	1593	34	610	1	199	3	1392			91	1564	8	1047	1	425	1	72	3	194	0	0	false	false	
47500			29	1321	44	5001	65	20958	243	5729	27	2970	17	4835			0	0	0	0	3	1007	0	0	0	0	0	0	false	false	
48057			18	819	8	916	10	3723	112	2189	10	1251	8	2054			35	1567	25	3439	9	3087	191	4203	49	4666	17	4551	false	false	
48150			4	147	2	215	1	83	41	841	1	75	0	0			36	1687	18	2795	5	1753	47	1216	14	1836	6	1669	false	false	
48374			72	2660	55	6473	43	17138	240	6641	53	5953	41	13550			1122	32428	540	56197	310	79049	127	1547	1	190	1	248	false	false	
