"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	BROKERED DEPS LT 100K GE 250K	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP 100000 - 250000 MAT LE 1 Y	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP 100000 - 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	
37	7208	0	3144	11044	0	19889	0	0	0	0	0	50837	0	361		27161	2955	4614	17848	0	3660	14188	7198	2113	2399	7611	3171	332	16745	50476	0	0	465	0	13179	334	0	0	10010	0	0	
242	4922	0	1518	6197	0	11845	0	0	0	0	0	16898	0	2302		5834	3239	1656	3831	0	1036	2906	1471	421	1562	725	516	100	10327	14596	0	0	256	0	1653	1250	0	0	1037	1250	0	
279	21567	0	0	8548	0	24703	0	0	0	0	0	90738	0	0		32057	3619	12951	7905	0	7905	13519	9087	1546	5725	13253	12792	1725	24703	90738	0	0	4835	0	29132	4363	0	0	16722	2255	0	
354	1841	0	95	2850	0	2850	0	0	0	0	0	6830	0	1098		2612	1595	0	2612	0	372	2240	0	0	582	200	0	0	2755	5732	0	0	0	0	782	0	0	0	782	0	0	
457	4734	0	245	4471	0	6998	0	0	0	0	0	27598	0	1568		9078	11054	2403	6937	0	1600	5337	1814	327	857	964	911	0	6753	26030	0	0	458	0	2732	0	0	0	1821	0	0	
505	139665	0	5093	13820	0	27659	0	0	147	611	0	297451	0	78225		30650	112077	6674	24608	76	6452	18156	5665	377	5099	6059	3675	226	22566	219226	0	0	1649	464	11130	3929	228	0	8129	3029	0	
1155	749	1	2655	23025	0	102470	0	0	0	0	0	78605	0	1868		43079	9590	13725	26170	0	23492	11689	6028	1870	13811	7654	2779	943	99756	76737	58	0	5366	0	18884	6303	0	0	10974	5032	0	
1351	4767	0	8622	16299	0	29425	0	0	0	0	0	113097	0	6026		48079	17501	10067	37500	0	9979	27521	10578	0	9298	23549	9903	0	20803	107071	0	0	3715	0	30721	12029	0	0	24631	8216	0	
1454	1136	0	15216	173101	0	293895	0	0	0	0	0	288571	700	23768		49167	183777	24607	28022	0	14541	16275	13844	4507	32050	12081	7799	2561	278679	264103	0	0	7106	0	19447	35044	0	0	20751	0	0	
1557	9897	4610	0	24071	0	35330	0	0	0	0	0	28371	0	1947		11032	2967	1912	6817	0	2752	4065	3268	947	1250	2011	1214	0	30720	26424	0	0	239	0	3112	1363	0	0	1801	571	0	
1669	20312	1	16891	44726	0	98111	0	0	0	0	0	110038	0	357		40231	26974	10978	30808	0	12737	19197	5621	2676	6273	8678	5880	1690	81161	109641	58	40	2060	0	18638	3883	0	0	13178	0	0	
1829	48299	0	184	98655	0	120340	0	0	239	239	0	232480	0	2539		64572	84211	21627	29301	239	8045	21256	20751	14520	7626	7043	9120	11609	120156	229865	0	76	8049	0	23931	11467	0	0	8382	6097	0	
1856	1149	0	706	6727	0	8390	0	0	31517	31517	0	69651	0	214		55828	2045	0	5014	11761	4568	12206	24395	14658	0	0	10131	499	7684	40683	0	28754	0	0	10630	0	0	0	0	0	28754	
2040	13254	5	3193	18102	0	42154	0	0	27940	46701	0	124228	0	5927		41900	61840	6197	7178	6745	1489	5689	22141	12581	444	2934	2259	1596	38956	117823	0	478	1526	18761	6636	597	18407	0	3255	0	0	
2161	20166	0	7660	22215	0	55669	0	0	0	0	0	64058	0	10929		12491	6205	7673	10613	0	3875	6738	1446	432	13195	11023	878	100	48009	53129	0	0	187	0	10384	14812	0	0	9657	14561	0	
2376	485099	0	13616	23138	0	64836	0	0	22888	22888	0	1379050	0	103419		297316	422878	69846	211730	0	86510	127927	63581	19299	58506	72713	34945	7592	51220	1275631	0	0	22065	0	138602	35154	0	0	101358	26840	0	
2554	2265	0	128	69	0	6096	0	0	0	0	0	6188	38	615		3208	0	1	2581	0	820	1761	553	74	502	212	0	0	5968	5535	0	0	0	0	714	0	0	0	714	0	0	
2732	55023	0	11099	88306	0	145379	0	0	0	0	0	309467	0	11271		47981	65913	14926	37184	0	14962	22567	9269	1183	64294	68913	6299	1044	134280	298196	0	0	4717	0	43198	97352	0	0	36421	96786	0	
2750	12141	0	2810	5439	0	15445	0	0	0	0	0	30126	0	5400		11165	760	1732	7919	0	4654	3774	2623	114	2457	1273	2329	0	12635	24386	0	340	258	0	5074	985	0	0	2905	722	0	
3177	517551	0	17410	35323	0	68730	0	0	0	0	0	727927	0	117654		128505	7301	51314	87831	0	28279	59552	36374	4300	16103	29712	26064	2691	51320	610015	0	258	20166	0	57761	16809	0	0	35043	10772	0	
3252	13024	0	495	21251	0	59838	0	0	261	13224	0	82198	0	11469		17826	23302	6188	11512	261	3420	8092	3622	2693	11304	7474	7022	2246	59343	66762	0	3967	0	12963	18200	9846	11073	0	11308	7470	0	
3458	1847	0	3572	3724	0	11319	0	0	0	0	0	16739	0	1787		7081	3577	682	5077	0	1705	3372	1625	379	779	2070	1156	229	7747	14952	0	0	110	0	3934	300	0	0	2849	0	0	
3720	30258	0	21023	28441	0	88803	0	0	0	0	0	88218	0	1329		26175	6023	6783	24632	0	8558	16261	1280	76	10492	14513	757	0	67780	86889	0	0	2629	0	15960	9802	0	0	15203	9802	0	
3971	92000	0	958	17616	0	35070	0	0	0	0	0	508724	0	13671		138629	212776	33097	78548	0	23688	54860	50095	9986	9683	30654	19624	5358	34112	494305	0	748	12197	0	55454	9865	0	0	32406	7931	748	
4156	15791	0	15025	26242	0	68856	0	0	2354	16049	0	92038	0	9024		28429	20566	6430	18398	1807	5450	12948	7180	2851	8455	14239	2938	1620	53831	82669	0	345	2938	13695	24191	3061	13695	0	20019	2675	0	
4231	13902	0	5542	17614	0	27247	0	0	0	0	0	74890	0	3556		21463	11257	18532	14414	0	4125	10289	5440	1609	4996	9036	8245	5991	21705	71334	0	0	12813	0	20722	7546	0	0	11867	2165	665	
4437	70339	0	9050	28786	0	71991	0	0	594	3249	0	150955	0	15796		29449	17949	11346	12895	376	2881	10014	14205	2349	3356	12698	13096	4070	62941	135159	0	0	0	2655	24598	8622	862	0	10141	5912	0	
4839	24627	0	138	43458	0	57242	0	0	14528	14528	0	214959	0	14523		54863	58048	11700	40801	13930	7097	33704	13581	481	12827	37567	26363	663	57104	179770	0	20666	4062	0	61400	16020	0	0	35837	14557	32880	
5005	65362	1	0	37315	0	50119	0	0	0	0	0	197293	0	5		69946	17059	18671	44030	0	11182	33135	23875	1754	7362	20344	15163	2057	50118	196934	0	354	6092	0	36620	8306	0	0	21616	6090	0	
5069	59759	0	0	16097	0	17721	0	0	16574	39814	0	216013	2000	483		34697	5375	1179	21940	6519	4919	17021	7093	5664	22609	58504	25517	9552	17721	188834	0	24696	529	23240	81515	34667	8218	0	54095	27018	8905	
5135	15787	0	16075	41170	0	79566	0	0	147	11746	0	212074	0	3959		63319	45871	18131	59687	147	17394	42293	3632	0	24587	56885	5625	0	63491	194280	0	13835	7518	8422	68768	18329	8422	3177	63640	17832	2089	
5210	370791	3	40013	60249	0	95617	0	0	41	1845	0	734636	0	36044		174615	114434	57400	128148	41	41504	88955	39019	5137	23505	38188	10574	2529	55601	698592	0	0	10599	1804	56823	17973	1804	0	46366	15326	0	
5461	206483	0	3201	31649	0	40066	0	0	567	17458	0	383985	0	9851		12100	127785	4268	11233	567	3973	7261	780	86	19199	15668	1869	881	36865	374134	0	0	2138	16390	16634	20983	16390	0	1208	0	0	
5751	5127	1	2814	18451	0	40698	0	0	396	1786	0	117062	0	23460		21742	70818	7118	15635	0	7033	8602	5884	223	5741	7799	5835	0	37883	91466	0	2136	2363	1390	19375	0	743	0	13540	0	4000	
6039	8840	0	6875	21967	0	32712	0	0	0	0	0	45587	0	873		21058	3681	7344	20143	0	5707	14436	880	35	2301	9325	382	0	25837	44708	0	6	2300	0	10734	1274	0	0	10352	1274	0	
6141	3452	11	10504	18454	0	37886	0	0	0	0	0	19156	1	1759		6026	1464	1213	5257	0	1906	3351	743	26	2060	5100	1054	0	27371	17396	0	0	220	0	3805	4409	0	0	3276	3884	0	
6329	22318	0	10378	95216	0	134913	0	0	5035	5035	0	285926	0	6483		83679	44459	13811	75291	5035	30856	44435	5639	2749	36339	79750	11475	7906	124535	279443	0	0	3909	0	98223	37247	0	0	82201	33888	0	
7009	0	64	11	55286	0	55286	0	0	0	0	0	659492	0	0		0	659492	74	0	0	0	0	0	0	0	0	0	0	55211	659492	0	0	0	0	0	0	0	0	0	0	0	
7045	16227	0	11257	19961	0	83874	0	0	0	0	0	68234	0	7109		25977	12694	5698	13960	0	7152	7046	7780	3999	3943	4217	2369	2807	72617	61125	0	0	1675	0	9793	3543	0	0	5668	2368	0	
7072	22938	0	0	5556	0	11535	0	0	0	0	0	115126	0	0		48833	23720	19560	37502	0	12351	26174	7898	2410	3754	9838	4305	1738	11535	114590	0	536	6271	0	17101	2534	0	0	12210	1382	0	
7157	1506	0	1597	5882	0	11753	0	0	0	0	0	30762	13	947		12544	8971	3380	10309	0	2858	7451	2235	0	1067	5236	1438	0	10156	29802	0	0	1060	0	4706	3035	0	0	4267	2035	0	
7456	16171	0	6233	13938	0	27209	0	0	0	0	0	33395	0	2694		12823	0	2544	9314	0	2989	6325	3506	3	970	2483	814	134	20976	30701	0	0	352	0	3532	869	0	0	2904	549	0	
7634	5002	0	2917	7930	0	14430	0	0	0	0	0	40951	0	386		17481	872	5302	15061	0	3959	11102	2181	239	4313	11652	1631	0	11513	40320	0	245	2790	0	15945	1651	0	0	14840	1125	1238	
8033	10686	0	2179	30105	0	50651	0	0	0	0	0	98148	0	1681		42008	131	7034	33689	0	9895	23794	7382	937	12157	24548	5134	3484	48472	89029	0	7438	3669	0	36394	8929	0	0	30910	5795	7438	
8462	1101	0	2219	44667	0	77725	0	0	0	0	0	61964	0	16445		11544	8804	4317	10093	0	5340	5210	994	0	21680	18583	252	0	75256	45519	250	0	1498	0	16632	23883	0	0	15366	24492	0	
8631	13128	0	307	12131	0	17209	0	0	0	0	0	36297	0	1411		10053	5056	3047	6063	0	2552	3511	2365	1625	1054	3179	2644	1183	16902	34886	0	0	1072	0	6607	1453	0	0	3080	1153	0	
9357	89562	353	0	28944	0	33658	0	0	0	10335	0	267182	7552	0		1197	174291	1142	858	0	880	315	2	0	2132	0	0	0	33305	259630	0	0	442	0	1229	903	4191	0	1229	903	0	
9553	15022	0	2493	22243	0	35870	0	0	1481	12443	0	72092	0	12530		21803	10437	7124	18183	1481	3964	14219	3619	1	1787	20640	2403	0	33377	56950	0	2612	0	10962	21406	3424	10962	0	19003	3424	0	
9807	401365	0	62886	47136	0	96194	0	0	73564	73564	0	1567000	0	275972		217829	793822	64510	163480	73564	30080	133400	39908	14441	92082	48123	10266	3513	33308	1291028	0	0	5579	0	34992	118992	0	0	23840	116365	95673	
9955	11579	13	2459	19350	0	41565	0	0	291	7987	0	63463	0	16339		10919	26039	1831	7793	291	3091	4702	2619	507	4730	10072	124	0	39093	47124	0	0	0	7696	10675	4251	7696	0	10551	4251	0	
10250	85954	0	1342	18141	0	34910	0	0	471	11285	0	283809	0	9089		69339	71001	44795	39143	174	10966	28177	20265	9931	8147	22147	15137	12085	33568	274396	0	324	18248	201	35998	21518	0	7780	17722	12572	125	
10849	65137	0	2743	8528	0	19196	0	0	0	311	0	199678	0	28639		58996	28809	8692	48213	0	12048	36165	10374	409	9532	25915	10982	307	16450	171039	3	0	1726	0	38325	8411	0	0	35447	0	0	
10858	60374	1	428	7948	0	10713	0	0	0	0	0	317243	0	44054		37621	176703	6043	26365	0	9288	17077	10224	1032	14635	13093	14817	0	10273	273189	11	0	613	0	23159	19386	0	0	13279	14449	0	
11145	19809	0	22082	24251	0	67608	0	0	0	0	0	84049	0	9337		20589	20987	8434	11649	0	3001	8649	5118	3821	4370	8341	5769	4184	45452	74712	74	0	3881	0	10924	11740	0	0	5501	7210	0	
11275	43194	0	5064	50149	0	79645	0	0	5406	119177	0	967702	0	75693		187352	535878	37987	125303	5004	36974	88329	59168	2881	52434	106109	40959	1776	74581	886283	0	5726	13724	113771	152188	49090	110876	0	121051	37492	0	
11640	150631	5	6542	12245	0	26481	0	0	0	0	0	261451	0	48693		45219	18153	18261	26535	0	8152	18472	11023	7572	4579	18463	12634	11771	19871	212758	63	0	9080	0	31049	16398	0	0	14881	8161	0	
11837	4565	0	24116	6132	0	37586	0	0	0	0	0	40561	0	1429		18156	5160	3704	12760	0	3042	9718	3540	1856	2217	7569	1802	1092	13470	39132	0	0	1199	0	11281	1399	0	0	8387	1399	248	
12030	22642	0	15779	59028	0	85432	0	0	0	0	0	178139	0	1876		82551	17726	21523	61226	0	18474	42752	18744	2581	11718	27569	13999	1934	69653	175864	0	399	8003	0	47858	7362	0	0	33312	5975	0	
12142	21024	0	11889	47131	0	101661	0	0	0	0	0	90369	0	5069		24624	11164	8088	18290	0	12325	11277	1022	0	11893	21355	309	0	89772	85300	0	0	1743	0	19045	14512	0	0	17498	14159	0	
12179	4588	0	0	2705	0	5947	0	0	0	0	0	24233	0	1501		10080	4747	2709	6708	0	1962	4747	2707	664	210	3655	339	613	5947	22732	0	0	501	0	2803	2014	0	0	2364	1501	0	
12245	15633	0	1623	17232	0	26499	0	0	336	5118	0	74281	0	8419		23283	16965	7342	14246	336	4373	10385	6387	2138	2450	8583	4001	3366	24876	65372	0	490	2781	2206	14709	3691	2206	325	9886	1146	0	
12311	4126351	27	962844	3912369	0	4396063	0	0	634640	1694805	0	42626026	0	2488129		5018169	31810136	872038	3478893	565701	999164	2479729	1456736	82540	438754	921183	289642	21791	3430705	40137897	2487	0	143070	1060165	1296649	374721	1058093	0	1040087	303564	0	
12647	6790	0	648	15088	0	20828	0	0	0	15557	0	61126	0	2443		14830	12911	5482	8976	0	2361	6616	5853	0	2928	8708	14959	0	20180	58683	0	0	1651	250	8725	17870	0	3924	5983	4297	0	
12656	1883	0	591	3256	0	5277	0	0	0	0	0	11433	0	1144		4053	1390	778	3234	0	1010	2225	718	100	626	2467	1014	0	4686	10289	0	0	140	0	4107	0	0	0	3093	0	0	
12937	9824	0	0	32262	0	47901	0	0	240	5507	0	119798	0	154		12813	48167	6299	9664	240	5120	6045	1516	132	25869	18122	4774	229	47901	119644	0	0	0	4082	19453	29541	4082	0	16304	26965	1000	
12946	39105	21	25176	29039	0	66657	0	0	482	1312	0	604639	0	142855		119746	189602	32407	86396	482	27833	59998	27609	4306	50071	167629	31841	6645	41460	461784	0	0	12721	830	89682	166504	830	0	76691	140902	0	
12955	8556	0	2201	26582	0	42523	0	0	0	0	0	78153	0	8930		16670	32728	5446	10536	0	2288	8248	4938	1195	2811	4248	2753	10387	40322	69223	0	0	1448	0	15936	4263	0	0	4069	2990	8262	
13103	314400	0	66223	58823	0	137561	0	0	9980	9980	0	956270	0	106423		150990	352953	60959	103053	0	38889	64164	29162	18775	47882	62497	22153	5395	70819	847621	519	2226	17481	0	58897	79030	0	0	42522	67857	0	
13251	2121	0	325	4982	0	10396	0	0	0	0	0	27320	0	980		8879	15228	1817	7904	0	1912	5992	975	0	118	974	0	0	10071	26340	0	0	122	0	1092	0	0	0	1092	0	0	
13457	3995	0	1002	2801	0	6197	0	0	0	0	0	11800	0	1430		3326	1715	1250	3001	0	725	2276	325	0	206	2185	374	0	5195	10370	0	0	0	0	1829	936	0	0	1455	936	0	
14052	8132	0	656	10074	0	16801	0	0	0	0	0	32606	0	733		7902	10205	2834	6387	0	2181	4284	1437	0	2158	2249	1960	0	16145	31873	0	0	1115	0	4017	2350	0	0	2573	1834	0	
14155	8894	0	698	12136	0	33265	0	0	124	8669	0	73499	0	11590		19966	24581	5708	14209	124	3919	10290	4091	1666	8422	8475	2795	366	32567	61909	0	0	1554	8545	13411	6647	8545	0	10538	6105	0	
14650	5258	0	2882	9272	0	14455	0	0	0	0	0	11674	0	244		3802	888	1333	3088	0	2114	1257	431	0	440	1036	250	0	11573	11430	0	0	340	0	1363	363	0	0	1113	362	0	
14753	13481	1	456	11619	0	11619	0	0	0	0	0	27173	0	2287		8783	0	3940	8159	0	2886	5273	467	157	1458	2901	350	200	11162	24886	0	0	1088	0	4409	500	0	0	3859	500	0	
14865	117773	2	10458	40535	0	40535	0	0	1474	24955	0	213083	0	25801		31930	40782	11487	20227	1267	13687	9993	5787	2463	10473	7695	2984	1446	30075	187231	0	51	2801	23481	21278	1320	22749	0	16611	1068	0	
14977	4287	0	0	4261	0	7895	0	0	0	0	0	28713	0	0		10682	1341	2696	9287	0	3017	6270	1284	112	4079	8323	0	0	7895	28713	0	0	105	0	8086	4316	0	0	8086	4316	0	
16458	72813	0	585	17971	0	28886	0	0	0	0	0	225045	0	12389		26936	95228	10779	14979	0	4657	10323	9165	2791	3805	14993	7250	4020	27842	212656	459	0	4889	0	15740	14328	0	0	8204	10594	0	
16551	22383	0	5104	27054	0	56759	0	0	12910	12910	0	136587	99	10487		61462	27746	25557	25503	1000	22968	13729	14581	10184	13911	2842	6203	2040	50808	126001	847	0	9946	0	18247	6749	0	0	6897	5329	0	
16748	12917	0	1758	15369	0	20149	0	0	0	0	0	33523	0	1971		11648	4004	4844	5599	0	2703	3259	4576	1110	250	2579	1864	261	18391	31552	0	0	1796	0	4530	424	0	0	2405	424	0	
16944	9295	0	1094	6820	0	13492	0	0	0	0	0	21078	0	2157		6761	1131	1435	4425	0	1552	2877	1927	405	1397	1370	774	350	12398	18921	0	0	508	0	3100	791	0	0	2767	0	0	
16953	4340	0	2518	8673	0	14190	0	0	0	0	0	16851	0	810		7463	2693	553	5778	0	1312	4466	1685	0	400	1012	943	0	11672	16041	0	0	0	0	2355	0	0	0	1412	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	79833	0	6374		12977	0	5335	12977	0	12977	0	0	0	66856	0	0	0	0	73459	0	0	4080	0	24185	42671	0	0	24185	42671	0	
17147	1654905	0	110062	262938	0	377997	0	0	112248	113248	0	2978677	0	546648		562125	556173	126795	284427	24897	81033	205064	162743	113285	48150	77652	62424	17249	263208	2432029	4727	0	29433	1000	155837	49638	1000	0	90303	35499	17218	
17259	14942	0	0	5625	0	14526	0	0	0	0	0	36422	0	2179		11911	1172	5136	7058	0	1823	5235	4602	251	544	4250	3107	496	14526	34243	0	0	1894	0	8397	0	0	0	4794	0	0	
17464	45469	0	42801	211887	0	211887	0	0	1419	30101	0	892386	0	45864		46648	712457	21594	31354	1074	10187	21168	12866	2428	25526	28832	20550	12904	169086	845792	0	730	6762	28183	58385	29427	24637	0	37351	17007	0	
17950	36009	0	31340	40386	0	102197	0	0	320	41678	0	191927	0	22415		24772	76626	8924	19680	320	6824	12856	4145	947	21792	28182	3796	750	70857	143915	0	25597	3628	15760	17834	36686	15760	25597	14716	35257	0	
17978	49778	0	0	2855	0	26334	0	0	0	0	0	192402	0	753		82581	3659	45666	57878	0	16608	41270	15790	8913	17257	21293	8461	9373	26334	191549	0	100	17111	0	40636	15748	0	0	25480	13070	0	
18050	46008	0	18522	104617	0	144908	0	0	0	0	0	191311	0	5131		50549	35908	11195	41655	0	14825	26837	8869	18	10109	34416	14321	0	126386	186180	0	0	3477	0	31671	27175	0	0	24026	20499	0	
18135	24384	0	0	59589	0	82309	0	0	348	6023	0	104396	0	764		23761	19731	5073	14069	348	4067	10008	7195	2491	17264	11477	6352	1427	82309	103612	0	20	1322	5675	19118	17402	5675	0	9483	16351	0	
18377	18411	0	0	0	0	0	0	0	98	98	0	46589	0	704		19835	0	5799	8018	0	1778	6240	9815	2002	712	2527	3595	1509	0	44270	0	1615	1682	0	6831	1512	0	0	2721	518	0	
18827	183443	0	9443	55668	0	114751	0	0	0	0	0	264619	0	32898		50209	10090	14369	21801	0	4935	17104	18394	9776	1963	7991	6617	4306	105308	231721	0	0	0	0	16403	4474	0	0	7213	0	0	
18836	10961	0	1736	22927	0	32896	0	0	142	2457	0	98674	0	2683		47286	12407	14239	24886	0	12978	14135	12579	7594	5494	9588	8355	4583	31160	95788	0	203	4475	2315	23923	4097	613	0	11440	2691	0	
18854	22367	0	9745	54723	0	73334	0	0	681	20685	0	201294	0	16162		31736	8345	2168	21930	681	5730	16200	9127	679	14881	83552	39629	784	63589	114298	0	70834	929	20004	96124	42722	20004	0	70249	28184	70548	
19356	9360	0	3141	11825	0	23469	0	0	99	6436	0	40690	0	2208		16859	3940	2709	12061	99	3341	8752	4134	632	1452	6695	1784	600	20265	34768	63	3714	122	5837	10031	500	4841	0	8147	0	0	
19730	351347	0	4276	293300	0	322879	0	0	74880	74880	0	1582694	0	153958		300183	697951	56201	224897	60452	98712	131631	55973	13867	76812	120367	29223	6811	318483	1428295	120	441	12630	0	136067	97146	0	0	103640	93138	0	
19936	11291	0	22895	41361	0	104561	0	0	0	0	0	118583	0	7094		26654	44075	10742	22632	0	7515	15118	3178	843	11827	21192	2642	902	81666	111489	0	0	4672	0	27374	9189	0	0	24832	8187	0	
19972	80048	0	0	0	0	0	0	0	0	0	0	80048	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	80048	0	0	0	0	0	0	0	0	0	0	0	
20053	10081	0	626	12250	0	16482	0	0	3176	3176	0	43885	0	2419		21958	3495	6885	11203	1586	9028	6494	6293	143	876	5315	1357	803	15856	41466	0	0	805	0	6588	1763	0	0	4933	960	0	
20512	16163	0	0	16813	0	27331	0	0	198	4917	0	55292	0	0		15224	8682	5915	7311	0	1887	5424	4561	3352	1688	5383	4054	4098	27331	55292	0	0	1981	4719	11345	3878	1984	496	4043	2987	0	
20633	71676	0	18183	32697	0	70826	0	0	0	6706	0	203672	0	909		48522	41814	16190	20455	0	5905	14551	13159	14907	7472	11590	11314	11284	52603	202763	40	0	4309	0	34039	7621	0	0	15541	3521	0	
20857	5591	0	5551	31299	0	55868	0	0	0	9978	0	48771	0	5077		7373	18299	1463	6136	0	1869	4267	1103	134	2305	3376	1648	10178	50317	43694	0	0	0	744	6564	10943	0	0	3972	1709	0	
21256	986	0	2678	2658	0	5604	0	0	0	0	0	4514	0	452		1542	765	1948	614	0	86	529	792	136	0	100	1122	0	2926	4062	0	0	1122	0	1222	0	0	0	100	0	0	
21359	4276	0	583	2534	0	3795	0	0	0	0	0	18384	0	1146		3360	7226	2633	2719	0	457	2262	540	101	442	1731	1349	0	3212	17238	0	0	0	0	3072	450	0	0	2173	0	0	
21630	16247	0	1085	18843	0	26282	0	0	0	0	0	62342	0	6799		12723	8900	2307	11057	0	2770	8287	1533	133	8434	15691	346	0	25197	55543	0	0	769	0	10365	14106	0	0	10019	14106	0	
21658	17813	4	4161	17942	0	54369	0	0	0	0	0	85584	0	722		41373	9953	14889	23134	0	6034	17100	14355	3884	2023	6419	6302	1701	50204	84862	0	0	4409	0	13387	3058	0	0	7138	1303	0	
22048	19096	5	25661	46761	0	95520	0	0	0	0	0	81865	0	8237		32539	0	7999	25646	0	8611	17035	6532	361	7360	14379	8491	0	69854	73628	0	0	3037	0	19742	10488	0	0	12836	1585	0	
22543	9391	13	17145	33886	0	54927	0	0	0	0	0	28067	0	353		10403	2185	3652	7124	0	3228	3897	2244	1034	2454	1422	1273	939	37769	27714	0	0	1062	0	5112	976	0	0	2900	976	0	
22552	11380	0	2794	11972	0	25794	0	0	1250	1250	0	44870	0	3388		21159	2275	3701	13951	0	3401	10550	7200	8	1209	4369	4478	0	22982	41035	18	447	745	0	7898	2158	0	0	4937	641	1198	
22730	184	0	3718	36213	0	52143	0	0	0	0	0	67791	0	1556		18230	41903	3768	8159	0	4004	6860	5421	1945	2041	3096	1475	862	48425	66235	0	0	591	0	6003	1471	0	0	2787	1471	0	
22936	8759	0	1842	39916	0	56704	0	0	0	0	0	101871	0	759		34079	36547	11870	24483	0	7426	17057	9596	0	7189	11126	4171	0	54862	101112	0	0	3964	0	21006	1480	0	0	17125	1190	0	
23045	3140	0	470	2065	0	11640	0	0	0	0	0	22388	0	1172		1687	12902	1015	1520	0	555	965	105	62	1563	2532	409	155	11170	21216	0	0	570	0	2004	2655	0	0	1440	2655	0	
23456	10044	0	2207	11024	0	37108	0	0	0	0	0	50772	0	6119		24266	6647	8110	12982	0	3258	9724	8626	2658	1215	4663	2636	1301	34887	44653	14	0	2974	0	7247	2568	0	0	3580	2298	0	
23504	524961	0	15045	179471	0	207863	0	0	799	12876	0	1252711	0	215738		38712	571151	11764	24598	695	9368	15231	7567	6546	67401	26533	11549	12404	192818	1036973	0	0	4812	12077	48003	69884	11847	0	32783	60671	0	
23643	10754	0	7276	27616	0	61796	0	0	0	0	0	95457	0	8870		38519	2128	7841	29703	0	8479	21224	8813	2	7749	23345	11539	1423	54520	86487	0	100	2722	0	25461	18595	0	0	18024	13069	0	
23755	43868	9	4529	26729	0	60465	0	0	0	0	0	86137	91	7754		16391	12256	7609	10043	0	4584	5625	3675	2507	2155	7717	1944	1806	55927	78042	0	250	2591	0	8664	4958	0	0	5424	4447	0	
24006	470629	0	6525	109218	0	145099	0	0	0	0	0	710017	0	28617		159420	13917	56649	97715	0	33619	64096	44206	17499	13440	21547	20083	10981	138574	681400	0	0	11627	0	51287	14764	0	0	28261	6726	0	
24378	15904	0	0	4722	0	8979	0	0	0	0	0	50919	1	603		26997	469	8242	11818	0	4008	8711	7323	6956	1074	1793	2430	2252	8979	50315	0	0	1442	0	6995	554	0	0	2060	0	0	
24453	5374	0	1280	60315	0	69754	0	0	21537	23230	0	82550	0	4010		31322	29568	2026	15003	8052	6136	8867	12314	4005	5264	7007	3175	840	68229	74196	245	4344	1062	1693	12978	3308	1445	0	9509	2762	4594	
24659	13588	0	671	4914	0	11894	0	0	0	0	0	24507	0	935		6663	1143	3484	4556	0	3088	2383	937	255	1836	1049	228	0	11213	23572	10	0	897	0	2806	307	0	0	2578	307	0	
