"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
1856			4	71	1	117	1	178	10	164	20	842	4	740			2	88	0	0	1	301	13	182	1	39	1	289	false	false	
2040			16	799	30	3492	33	10860	52	1483	30	3029	44	13810			2	44	2	396	2	298	9	148	5	650	1	251	false	false	
2161			66	2683	19	2347	10	3108	159	3858	22	2717	13	2702			13	645	15	2452	5	371	92	1572	11	1008	3	1490	false	false	
2376			4	122	26	3884	125	50814	10	492	0	0	4	2077															false	false	
2554			3	83	0	0	2	527	21	306	9	1167	0	0			11	119	14	2136	9	2807	33	845	9	534	3	215	false	false	
2732			5	167	20	2677	85	46562	12	402	12	1207	34	13571															false	false	
2750			16	607	3	523	0	0	18	426	7	775	4	988			3	101	4	571	8	2740	27	708	18	2087	10	1172	false	false	
3252			10	325	11	1107	7	2041	189	3596	15	1772	10	3097			35	1157	29	3598	26	6665	635	16033	107	13946	33	10656	false	false	
3458			14	485	3	490	2	1233	147	3733	14	2331	7	2468			36	1966	20	3267	6	1960	193	3143	17	2678	4	1411	false	false	
3720			61	2467	87	10768	64	23205	257	5189	41	3057	21	4615			48	1581	30	3404	9	2201	20	610	17	1257	13	3482	false	false	
3971			6	280	10	1649	24	9986	27	246	14	847	15	4047			18	883	16	1666	27	5464	35	667	14	1246	4	616	false	false	
4156			28	1254	12	1242	17	7261	134	3060	22	2546	18	5759			93	3894	59	6494	17	4792	226	4213	24	2952	7	1620	false	false	
4231			151	4857	27	3814	21	7542	73	1231	3	252	1	516			78	2106	15	984	0	0	23	305	0	0	2	51	false	false	
5069			2	90	3	333	25	14224	1	0	0	0	3	821			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5135			117	4670	57	7101	72	29572	546	11122	48	4799	20	5997			161	5765	85	10386	45	12083	257	7263	87	7263	44	10137	false	false	
5210			113	4955	223	27583	331	131216	393	10444	90	9342	60	17698			47	1860	56	7689	47	14522	55	1414	19	2263	1	251	false	false	
5461			12	499	33	4090	94	40769	77	2460	79	4987	46	13165			0	0	3	242	1	341	5	379	6	676	9	2155	false	false	
5751			46	2052	42	5240	28	11183	324	8099	53	6389	28	9161			26	1138	31	4317	25	6927	69	2071	45	4727	32	7646	false	false	
6039			124	3857	65	8421	97	37550	340	5669	34	3735	20	6432			76	2747	55	7223	32	8466	99	2237	7	546	1	235	false	false	
6329			166	11586	110	15830	135	55384	955	22696	104	13930	25	5490			36	1539	17	2206	7	1509	55	1798	5	879	0	0	false	false	
7009			0	0	0	0	0	0	0	0	0	0	14	4882															false	false	
7045			59	2258	28	3255	15	5901	30	668	9	1125	4	2289			19	564	10	1306	4	1294	31	573	14	1238	4	1054	false	false	
7072			23	918	59	6911	69	24188	155	2990	26	2763	19	5305			0	0	0	0	2	739	0	0	1	160	0	0	false	false	
7456			9	261	7	875	13	4920	38	868	12	1096	14	4554			14	577	20	2116	21	2816	47	848	30	2472	25	5192	false	false	
7634			54	2303	20	2884	18	7088	90	1631	7	777	12	3262			14	664	8	1158	2	711	19	333	2	203	1	294	false	false	
8033			10	501	25	3750	49	17168	112	2351	16	1566	12	2904			4	235	6	521	1	284	15	401	5	324	4	417	false	false	
8462			7	330	8	1014	4	2227	122	2581	19	1990	18	5161			7	183	11	1479	6	1534	32	919	19	2095	9	2918	false	false	
8631			15	594	11	1311	13	6145	46	1041	10	1116	7	3023			0	0	0	0	1	250	6	57	0	0	0	0	false	false	
9357			7	479	12	1760	62	28207	245	7273	122	11417	149	37217	0	1													true	false	
9553			11	428	9	646	2	938	27	517	12	1390	8	2006			25	989	28	2802	37	9598	63	1589	33	3191	36	8461	false	false	
9807			8	323	41	5159	99	38313	39	1407	26	2672	12	1738															false	false	
9955			12	438	10	1332	13	8391	43	727	13	1613	20	7262			39	1544	24	2866	17	4742	49	1360	12	1184	11	2831	false	false	
10250			25	1078	53	6176	99	37971	416	11389	138	12791	93	36644			0	0	2	323	1	131	0	0	0	0	0	0	false	false	
10849			16	596	22	2921	27	14090	62	1295	17	1857	2	1096			19	773	6	819	9	1934	14	249	3	239	5	801	false	false	
11145			100	3646	88	11143	72	27323	87	2523	11	1007	16	3557			0	0	3	523	0	0	1	27	0	0	0	0	false	false	
11640			39	1301	29	3290	29	8457	237	4790	37	3742	29	8931			12	452	17	2060	16	4630	36	1040	19	1662	17	4077	false	false	
11837			7	331	9	1077	8	3580	13	298	3	289	3	402			8	282	1	146	1	213	5	150	0	0	0	0	false	false	
12030			295	8648	105	13664	86	35323	762	11402	27	3048	19	4517			93	3220	55	7625	17	4922	107	2283	7	645	2	562	false	false	
12142			46	1924	36	4141	25	7579	189	4287	34	3277	31	10186			7	216	7	897	4	1107	10	284	4	549	4	759	false	false	
12179			13	471	17	2192	13	4919	23	525	9	483	7	1765			0	0	1	73	0	0	0	0	0	0	0	0	false	false	
12311			1925	85489	3100	368381	4207	1414670	25249	697572	4732	444627	4291	1098277			134	7214	171	19233	40	9809	418	10248	67	6473	49	10792	false	false	
12647			55	2461	35	4350	44	15054	102	2305	18	1271	10	2479			37	1199	15	2184	8	1736	33	740	7	525	5	571	false	false	
12656	8	28													18	41	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
12937			3	216	12	1383	40	16934	15	416	7	1063	8	3038			0	0	1	150	0	0	0	0	0	0	0	0	false	false	
12946			163	6729	163	19832	148	51725	1246	25367	241	25655	128	38510			145	5785	62	7468	23	5578	180	4091	17	1880	10	2519	false	false	
13103			53	2534	158	19502	303	109578	531	11223	171	15408	200	43574															false	false	
13251	49	79															8	285	4	472	1	36	29	658	9	1123	2	519	false	true	
13457			2	70	2	15	1	485	7	97	4	506	1	158			5	202	4	427	4	1149	40	710	10	658	5	1384	false	false	
14052			57	2215	23	2968	20	7986	50	1074	5	575	4	1238			8	347	3	446	6	1659	11	423	1	196	0	0	false	false	
14155			41	1916	40	5998	26	9640	194	4795	22	2185	6	2064			89	4102	91	12761	26	6677	525	13152	63	8009	24	7292	false	false	
14650			8	270	7	729	2	583	168	3816	6	616	4	1550	4	70													true	false	
14753	3	76													22	329													true	true	
14865			58	2544	93	11605	68	26029	267	6662	64	6014	46	11958			68	3469	96	13050	70	21448	300	7790	122	12927	79	18346	false	false	
14977			3	67	1	229	0	0	76	1812	7	546	4	1252			14	542	18	1985	12	2643	111	3051	26	2855	17	2487	false	false	
16551			98	5319	45	6535	45	19269	269	7903	39	6001	11	4625			47	2173	15	2154	7	1619	78	1527	8	1228	6	1996	false	false	
16748			24	952	19	2184	11	3537	55	1437	6	565	5	1088			11	601	27	3934	16	5170	19	324	3	448	2	282	false	false	
17110			0	0	0	0	0	0	3	211	2	308	4	1248															false	false	
17147			578	22006	775	90286	1032	403741	3583	65152	889	79535	982	249735			278	11165	333	39374	211	59184	407	10506	167	16049	101	21497	false	false	
17259			16	544	8	1292	6	2911	15	356	9	1178	8	2988	84	48													true	false	
17950			124	5810	126	16738	87	30205	354	7991	45	4580	31	10677			66	3113	85	10325	63	16793	406	8910	82	8279	40	10220	false	false	
17978			33	1157	29	3690	13	4257	0	0	0	0	0	0			2	70	4	510	1	317	3	44	0	0	0	0	false	false	
18050			32	1167	71	8941	72	29467	306	5585	28	2532	13	3963			84	3332	58	7711	21	6734	179	3140	17	1466	3	589	false	false	
18135			2	74	5	861	5	3151	35	1589	37	4373	57	22563															false	false	
18827			147	5150	164	17888	205	68167	576	10112	133	9559	120	27841			0	0	2	141	2	507	0	0	0	0	0	0	false	false	
18836			29	593	23	2250	19	4384	63	1672	13	1769	8	2349			2	41	4	553	3	508	17	294	9	902	6	940	false	false	
18854			9	424	24	4962	31	15422	160	5988	47	8760	60	36473			33	1833	26	4397	20	6760	176	7263	35	5613	31	11440	false	false	
19356			43	2204	24	4208	10	5138	34	963	9	1300	6	2423	4	16													true	false	
19936			74	3374	60	7446	41	15142	76	2048	15	1342	9	3664			35	1491	30	3045	22	6244	97	3144	17	2289	8	1959	false	false	
19972			0	0	0	0	0	0	0	0	2	230	0	0			0	0	1	71	0	0	0	0	0	0	0	0	false	false	
20053			57	2551	24	3047	19	7703	54	1120	12	1044	13	4102			18	877	28	3686	15	4655	75	1713	19	2175	5	1136	false	false	
20633			23	1097	20	2268	37	12721	59	2310	30	3675	12	4737			0	0	1	139	2	800	0	0	1	140	0	0	false	false	
20857			13	447	5	448	6	1979	112	2174	10	705	7	2361			9	383	18	1718	11	2109	197	593	9	849	10	2611	false	false	
21256			1	43	0	0	1	305	9	200	5	562	2	305	1	7													true	false	
21359			11	478	14	1773	3	954	79	1730	11	1047	3	747	64	120													true	false	
21658			67	2554	48	4810	39	8409	102	1439	28	1290	38	1764			70	2380	52	5320	52	9736	179	3048	55	2499	18	2017	false	false	
22048			69	2229	43	5102	41	14641	414	7522	46	4774	27	7532			2	40	1	50	0	0	11	210	4	484	2	98	false	false	
22543			52	2041	61	7143	61	23515	165	3542	39	4022	11	2874			3	100	1	97	0	0	0	0	0	0	0	0	false	false	
22552	84	241															34	1649	56	5533	20	5221	336	8061	47	5116	30	6738	false	true	
22730			32	1007	7	708	24	10286	84	2776	15	1477	17	6033			1	18	0	0	0	0	0	0	0	0	0	0	false	false	
22936			17	857	21	3300	38	15553	156	3530	27	2631	20	6756			14	575	10	1433	11	3222	34	1006	8	862	9	1802	false	false	
23456			230	8576	84	1012	36	10990	290	6131	29	2787	19	4572			41	1757	44	6126	18	5272	198	4374	33	3479	10	2826	false	false	
23504			11	627	71	10676	426	192633	1219	45008	362	42169	408	153495			0	0	1	34	1	467	0	0	0	0	0	0	false	false	
23643			38	1403	31	3195	26	8355	227	5483	68	6505	29	9446			28	1033	8	912	6	2281	36	923	3	238	1	178	false	false	
23755			18	915	33	4416	64	24452	118	2454	26	2693	18	6573			2	151	0	0	0	0	4	73	0	0	0	0	false	false	
24006			16	686	73	9122	236	95931	232	8562	116	9725	98	23207															false	false	
24378			11	396	9	638	2	127	19	339	1	83	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			4	229	11	1364	24	9264	52	1256	12	1302	11	1911			1	101	0	0	0	0	0	0	0	0	0	0	false	false	
24659			25	853	12	1700	14	4450	113	2931	22	2309	12	3424			20	705	12	1688	5	1351	57	1692	16	1558	6	1390	false	false	
24668			23	870	42	5585	89	38614	230	6648	131	13210	198	74689			23	796	10	1049	7	1701	16	421	4	289	0	0	false	false	
24949			24	1119	53	6826	68	26044	43	852	23	2212	15	2067			6	282	2	163	0	0	5	55	0	0	0	0	false	false	
25357			147	4614	61	7385	54	20928	335	5886	33	3338	11	3332			138	5096	107	13072	44	12612	617	13305	151	16548	45	11443	false	false	
25647			4	186	23	3616	50	24605	12	515	4	647	4	2827			0	0	1	125	0	0	0	0	0	0	0	0	false	false	
26176			0	0	12	1715	50	20325	1	64	0	0	1	137															false	false	
26242			113	4412	92	11770	89	30598	478	9431	31	3414	19	5889			37	985	40	4590	15	3652	10	174	8	651	16	3296	false	false	
26457			17	332	3	497	0	0	16	295	5	430	0	0			53	1613	35	4143	14	3055	47	969	2	220	3	783	false	false	
26765			14	686	66	8631	135	59206	207	6627	106	10826	95	24350			2	40	3	460	2	397	4	56	1	157	0	0	false	false	
27070			5	294	3	338	1	290	0	0	0	0	0	0															false	false	
27548			64	2399	104	12684	118	47691	281	6091	144	9990	149	35027			3	98	9	1299	4	1354	0	0	0	0	0	0	false	false	
27614			30	951	45	4668	29	9681	39	422	7	254	7	1218			3	149	6	796	2	536	0	0	0	0	0	0	false	false	
27847			166	6318	105	13227	73	26653	718	13127	54	5867	22	7235			402	12774	126	16128	74	20399	394	7124	19	2132	2	650	false	false	
28013			30	1464	99	12156	257	99818	207	4885	76	7647	90	23786															false	false	
28152			39	1315	24	2866	19	6225	159	3822	28	2764	22	5159			41	1734	68	8266	17	4888	101	2482	38	4053	9	2526	false	false	
28255			10	553	21	3143	40	21154	42	694	14	1034	15	5440			3	157	5	849	3	733	23	552	4	423	5	1157	false	false	
28406			0	0	7	767	41	16733	66	1333	41	2551	75	9267			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
28675			39	1480	21	2116	6	1166	41	814	7	475	4	812			31	1360	18	2583	8	1358	22	484	8	942	3	598	false	false	
28732			108	4443	38	5080	17	6770	152	3299	19	1828	9	1292			2	122	3	327	0	0	11	341	5	681	5	940	false	false	
29476			27	334	16	1577	7	1297	154	1377	27	1152	11	3092			25	922	42	3588	21	5007	54	665	28	661	13	1077	false	false	
29636			116	4412	85	9600	75	31935	645	8899	59	6131	35	11120	338	92													true	false	
29878			29	601	93	9824	477	181302	0	0	0	0	0	0															false	false	
30052			15	561	18	2012	22	9603	15	222	1	84	0	0			0	0	1	84	0	0	0	0	0	0	0	0	false	false	
30502			28	1052	62	6765	115	39666	425	6629	30	2203	29	7853															false	false	
30650			6	121	19	2633	21	4785	97	849	21	1718	22	3100															false	false	
30810			0	0	0	0	0	0	71124	141026	0	0	0	0																	
31134			24	1138	27	2968	14	4497	257	4572	15	1803	3	1048			19	761	14	1625	5	1447	14	318	9	688	5	856	false	false	
31255			7	381	22	3086	40	15436	94	2369	59	5302	56	14409			1	7	0	0	1	239	0	0	0	0	0	0	false	false	
31657			13	383	20	2350	13	4944	158	3956	21	1942	7	1770			35	1291	29	3969	8	2779	93	2516	12	1283	5	1041	false	false	
31826			156	6717	79	10182	76	33501	240	5818	21	1916	14	4344			40	1802	10	1091	1	104	102	1318	2	228	1	100	false	false	
31835			26	739	7	886	15	4936	112	2152	8	910	6	2294			13	556	8	1114	11	3452	86	2001	23	2409	21	4226	false	false	
32234			6	189	7	801	8	1393	12	145	3	293	1	406			4	150	6	577	5	1326	8	139	2	12	0	0	false	false	
32766			8	430	15	1514	14	4625	62	813	7	700	1	118			1	7	0	0	0	0	0	0	0	0	0	0	false	false	
32971			52	2201	34	4101	22	10001	74	2296	30	3255	15	3877			9	353	8	860	1	286	4	120	1	95	3	832	false	false	
33147			83	3053	49	6504	32	12316	190	3560	38	4490	27	9293			35	1443	38	5416	8	2548	36	1230	34	3655	33	8427	false	false	
33259			60	2780	78	11010	172	69078	324	6584	91	8507	118	34478			5	337	6	1107	0	0	0	0	0	0	0	0	false	false	
33268			22	887	19	2934	10	3147	137	2365	17	1320	14	3166			16	970	10	933	6	1515	92	2187	22	2008	10	1656	false	false	
33370			2	94	2	316	2	426	0	0	0	0	0	0															false	false	
33839			13	355	4	366	1	477	68	1829	5	658	0	0			2	61	4	533	4	850	49	3771	7	583	0	0	false	false	
33857			51	1464	40	6118	55	23065	566	11500	115	11671	93	31803			133	4992	126	15706	90	26615	566	8186	115	9466	59	14118	false	false	
34425			68	4607	109	18005	151	62787	422	15563	187	24482	79	27278			0	0	1	55	0	0	1	16	0	0	0	0	false	false	
34434			93	3738	75	9957	58	21113	239	5359	35	3655	27	10246			87	3043	19	2256	8	2105	9	584	10	1157	1	332	false	false	
34452			63	2467	29	3833	14	4956	156	4173	32	3658	16	4492			0	0	0	0	0	0	1	14	0	0	0	0	false	false	
34537			158	9505	587	87329	1118	488195	2787	87502	632	80818	478	168556			0	0	1	196	4	989	11	499	3	497	1	490	false	false	
34555			131	4011	52	6145	28	8443	217	3755	9	814	13	3590			165	6157	108	13394	59	15964	409	7068	59	7052	14	3593	false	false	
34742			47	2248	55	7211	53	20974	165	3543	17	1845	15	3039			33	1293	26	3434	17	3256	93	1335	4	464	1	275	false	false	
35057			110	4148	49	5665	30	9978	188	3473	30	2829	9	2054			109	4545	73	9716	40	10460	199	3774	23	2252	7	1676	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0																	
35570			110	5796	192	33374	516	305299	563	16573	185	29538	208	106460			2	11	0	0	0	0	2	78	0	0	0	0	false	false	
35646			34	1448	15	2435	2	520	106	2076	7	1156	4	1336			3	135	7	1167	1	305	41	991	0	0	2	566	false	false	
35879			12	412	5	552	8	2902	1	92	0	0	0	0	3	0													true	false	
36456			19	545	9	848	2	730	165	3136	27	2696	8	2418			45	1763	34	3639	29	6895	266	5746	69	7988	43	9059	false	false	
36933			55	2154	31	4691	26	12138	569	9350	18	1976	7	1969			47	1770	12	1795	4	1266	38	1161	9	1105	3	837	false	false	
37051			20	665	17	2244	8	3274	35	711	13	1390	8	2553			25	1041	35	5158	16	4614	71	1926	30	2062	10	3610	false	false	
37341			21	853	9	1277	4	1428	79	1874	1	143	4	1221			14	704	7	1042	3	1185	44	923	12	1586	2	486	false	false	
37435			246	9624	220	25173	230	77882	1253	19722	137	12935	74	18655			41	1405	21	2872	13	3666	4	37	0	0	0	0	false	false	
37640			846	37256	599	77888	536	197342	1511	47491	464	52922	392	133138			273	11383	290	37000	139	40517	454	18148	133	18426	84	27778	false	false	
37659			17	538	8	867	7	3008	88	2032	26	2991	6	1736			21	793	10	1178	2	424	151	2135	6	913	1	233	false	false	
37949			48	1503	15	1405	16	6529	103	2715	23	2354	18	4809			12	540	12	1584	10	2698	52	1345	22	1683	22	5425	false	false	
38740			46	1995	40	5797	63	23669	177	4043	22	2462	21	4923			7	299	6	689	2	615	1	6	0	0	0	0	false	false	
39327			46	1744	73	8696	107	39864	118	3273	31	2294	26	7001			0	0	6	477	4	1092	0	0	0	0	1	114	false	false	
39756			50	2254	70	9472	106	43408	557	14122	143	15175	141	42839			34	2120	43	6646	18	4744	268	7302	68	8071	42	7345	false	false	
40033			6	169	5	702	2	1039	37	826	9	871	12	1658			34	783	3	269	1	288	0	0	0	0	0	0	false	false	
40499			9	529	41	6378	74	32705	330	6027	77	7055	64	20158			0	0	0	0	1	243	2	67	0	0	0	0	false	false	
40855			14	551	5	579	9	3624	97	2701	35	3953	11	3587			19	935	23	2809	16	4747	73	1268	21	2265	8	2140	false	false	
41245	25	74															17	887	18	2293	6	1296	76	1696	12	1333	4	843	false	true	
41553			9	267	4	515	4	1844	31	409	2	127	2	728			10	297	5	845	0	0	88	1744	8	936	8	2203	false	false	
41629			14	645	26	3638	50	19252	117	2830	27	3123	9	2404			1	19	3	486	6	1801	8	109	0	0	0	0	false	false	
41825			9	510	25	3814	54	25375	123	3655	54	6287	78	21088			6	304	8	1237	3	653	1	1	0	0	1	411	false	false	
41937			6	318	6	716	5	2211	11	238	5	262	4	1529			6	286	12	1546	5	998	15	332	10	1232	8	2127	false	false	
41955			3	51	0	0	1	463	4	35	1	145	0	0			2	62	15	1176	2	194	243	11048	29	3996	25	6584	false	false	
42037			119	3800	14	2264	4	2246	135	3293	24	3868	8	3455			68	2082	14	2221	1	348	19	639	11	1771	1	500	false	false	
42354			36	1317	21	2556	8	2995	152	2836	8	948	6	1772			22	929	17	2455	1	290	92	1946	24	3164	8	2036	false	false	
42372			28	1711	39	5415	36	15671	51	948	6	860	4	1566			1	10	0	0	0	0	0	0	0	0	0	0	false	false	
42420			488	17028	590	59968	608	206562	5042	56131	354	28353	353	79928			8	337	15	1215	4	725	20	460	4	260	2	495	false	false	
42448			109	4468	132	17139	112	42759	708	16138	84	8789	75	24443			119	5077	106	12967	64	17940	310	6845	78	9130	99	23176	false	false	
42457			3	118	7	1256	7	2503	18	481	15	1901	17	9451			5	196	7	1119	4	747	61	1929	8	1252	7	2701	false	false	
43052			32	750	31	2882	29	8403	67	1009	9	724	15	2877			1	35	0	0	0	0	6	183	1	45	0	0	false	false	
43351			79	2858	24	3048	10	2826	170	3901	31	3390	30	10527			35	1521	38	5182	30	9303	165	4414	49	6397	31	8742	false	false	
43856			17	511	9	1052	4	1037	18	418	3	275	5	951															false	false	
43959			16	770	28	3848	33	9812	139	3906	22	2470	8	1909			0	0	0	0	0	0	4	88	2	268	0	0	false	false	
44040			67	2636	39	5000	35	9712	146	3989	23	2441	15	3408			179	7131	115	13950	65	18153	241	5964	71	7260	38	8282	false	false	
44433			0	0	13	1537	50	22945	9	202	2	327	10	2212			0	0	1	196	1	352	0	0	0	0	0	0	false	false	
44741			124	6034	115	13516	102	35108	133	3246	44	4417	19	3725			1	25	4	510	2	590	0	0	1	148	0	0	false	false	
44750			37	1121	33	4149	31	12229	102	2537	15	1301	12	5910			6	247	7	905	11	3632	7	123	1	30	0	0	false	false	
44929			23	1014	24	2764	24	7328	32	729	3	222	3	168			5	218	4	539	1	8	1	26	2	218	0	0	false	false	
45038			13	629	7	752	16	6812	41	895	8	994	26	5988			9	447	19	2554	13	1985	27	738	5	357	2	345	false	false	
45047			80	3008	42	4909	11	4172	243	4479	15	1428	3	900			106	4451	63	7941	32	8002	291	5202	21	2025	4	1332	false	false	
45056			11	302	4	502	4	1112	71	1680	18	1938	15	4175			12	416	11	1144	6	2149	160	4477	52	6235	31	5901	false	false	
45430			12	493	12	1587	8	2273	102	3236	1	87	0	0			7	353	2	252	1	330	3	56	0	0	0	0	false	false	
45458			20	665	14	1967	8	2687	137	3603	28	3199	12	3989			52	2220	53	6192	12	3892	182	4489	28	3233	15	3750	false	false	
45551			73	2316	93	8879	92	22418	3595	85631	456	39335	87	21230			127	3807	241	23575	253	80398	627	14829	271	25449	239	60930	false	false	
45560			22	1053	99	13368	193	76658	391	11497	146	14594	138	35081			2	77	3	343	8	2177	2	67	1	104	0	0	false	false	
45775			37	1293	52	5753	61	21317	21	474	6	810	7	2362															false	false	
46053			46	2008	54	6886	47	18666	226	6001	37	3750	26	5465			14	592	15	2020	13	3347	99	2652	13	1495	1	295	false	false	
46941			70	2176	23	2753	29	12116	93	1239	1	175	9	3835			61	2268	41	4754	18	5486	68	995	1	20	0	0	false	false	
47247			49	1729	92	9709	83	26964	195	3723	67	4480	36	10990			21	1088	20	3198	11	3117	20	540	7	1102	7	2405	false	false	
47256			25	1133	17	2500	16	5831	30	500	6	701	5	1263			8	269	3	364	2	415	8	174	0	0	0	0	false	false	
47452			21	705	14	1940	4	1143	45	1339	1	102	1	523			59	1346	10	1042	1	399	2	101	3	450	3	965	false	false	
47500			32	1406	53	5690	66	18937	232	4171	32	2090	18	4247			0	0	0	0	2	642	0	0	0	0	0	0	false	false	
48057			18	782	9	1119	0	0	94	1756	9	746	9	2094			36	1543	27	3569	13	4445	187	4671	36	4173	17	4622	false	false	
48150			6	156	3	344	3	654	36	611	3	377	0	0			31	1229	26	2977	6	1891	37	814	20	1574	5	1373	false	false	
48374			79	2800	62	7631	58	19990	448	11517	95	11630	89	31690			1085	33083	622	65547	305	76844	160	2250	4	194	2	273	false	false	
48440			29	803	27	2545	14	3134	159	3114	23	1729	14	1449			20	813	32	4095	22	7818	101	1882	13	1431	6	1484	false	false	
49054			4	198	13	2409	13	4994	22	623	9	850	17	8022			10	522	18	2799	10	3491	39	1386	16	2125	7	1878	false	false	
49148			22	639	3	256	3	1085	75	1583	11	1291	4	1904			37	1272	27	3404	18	5050	92	1598	6	780	7	1640	false	false	
49241			111	4303	64	7305	95	36664	415	8760	74	7458	45	11269			52	2048	46	5720	24	6658	162	4015	38	3592	53	11955	false	false	
49652			17	509	2	128	7	2570	54	1112	10	1128	9	3157			15	542	11	1420	6	1779	54	1492	23	3117	10	2454	false	false	
49858			23	1279	33	5270	23	9790	102	3733	18	2679	7	2611			4	301	3	611	0	0	1	5	0	0	0	0	false	false	
49951			16	561	8	518	12	4175	98	2484	20	2007	21	2056			61	2509	59	6466	43	9162	260	6014	69	7621	18	4738	false	false	
50144			16	596	8	793	7	1907	44	799	6	359	0	0			9	464	6	827	1	261	29	328	0	0	2	450	false	false	
50461			7	294	12	1925	25	9771	5	71	4	307	7	751			0	0	0	0	0	0	0	0	0	0	1	200	false	false	
50872			18	794	20	2460	21	7958	9	202	1	113	1	264			5	247	1	133	4	917	2	79	0	0	0	0	false	false	
51253			100	3230	80	8655	107	31615	280	6217	35	3414	27	8441			35	1216	16	2155	7	1152	32	695	4	560	1	292	false	false	
51356	7	84													1	34													true	true	
51459			37	1157	24	3023	17	6539	256	5551	24	2602	12	4357			55	2449	44	5371	20	5358	188	5223	43	5174	41	10504	false	false	
51842			24	881	18	2302	13	6382	107	2546	23	2698	14	5721			38	1249	64	7057	67	14447	246	7391	75	8770	44	12429	false	false	
52719																													false	false	
52951			31	932	20	2587	10	3871	315	7976	55	6922	25	10035			90	4005	48	6600	23	6719	423	9850	56	5808	17	4976	false	false	
53051			9	191	2	178	5	1597	266	4684	18	1915	4	1357			21	899	4	320	3	1083	175	2483	5	710	1	337	false	false	
53752	33	24															0	0	0	0	1	295	0	0	1	124	0	0	false	true	
54049			24	1205	33	4672	33	18341	22	582	12	1550	15	2990			19	685	33	3955	11	3181	8	189	2	196	2	434	false	false	
54058			56	1988	48	6064	25	9297	346	5698	26	2291	10	2005			79	3415	71	8738	42	11601	185	4126	62	7641	43	12146	false	false	
