"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC010	RCONC436	RCONJ448	RCONJ449	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
10250																CONF				47	892	9713	12889	433	808	265	0	0	0	0	1210	0	0	0	CONF	266	0	0	Computer Software			
10849																CONF				0	1669	1228	5930	203	1306	0	0	0	0	0	704	648	0	0	CONF	1023	0	0				
10858																CONF				0	1450	0	5208	0	1745	0	0	0	0	0	2013	0	0	0	CONF	0	0	0				
11145																CONF				292	1490	218	6372	201	902	32	0	0	0	0	449	0	0	0	CONF	1123	0	2190	Brownsfield			
11275																CONF				0	3814	10053	61363	0	12337	5740	0	0	0	0	3562	0	0	0	CONF	18895	12702	0	Accounts receivable			
11640																CONF				0	2672	0	14270	467	827	0	0	0	0	0	2632	0	0	0	CONF	8139	0	0				
11837																CONF				0	610	430	1937	0	270	139	0	0	0	0	627	0	0	0	CONF	0	0	0	State Income Tax Receivable			
12030																CONF				0	5505	2299	11911	325	1720	712	0	0	0	0	1922	0	0	0	CONF	465	0	0	Reclassified NSFs			
12142																CONF				99	476	0	3497	305	1948	0	0	0	0	0	1073	0	0	0	CONF	0	0	0				
12179																CONF				0	710	79	3390	72	107	0	0	0	0	0	127	0	0	0	CONF	1207	0	1160				
12245																CONF				0	426	0	1249	160	410	0	0	0	0	0	413	0	0	0	CONF	0	0	0				
12311	0	296034	264143	3171606	0	920067	0	0	0	0	0	163686	0	0	0	CONF	281174	478632	767870		296034														CONF							
12647																CONF				0	310	0	1215	0	333	0	0	0	0	0	572	0	0	0	CONF	0	0	0				
12656																CONF				0	29	30	247	54	84	0	0	0	0	0	104	0	0	0	CONF	0	0	0				
12937																CONF				0	864	0	2003	146	435	0	0	0	0	0	704	0	0	0	CONF	0	0	0				
12946																CONF				0	2098	0	19005	0	1829	0	0	0	0	0	3614	0	0	0	CONF	1087	10377	0				
12955																CONF				0	454	0	1165	361	361	0	0	0	0	0	350	0	0	0	CONF	0	0	0				
13103																CONF				0	11380	8354	33760	0	5199	0	0	0	0	0	3376	0	0	0	CONF	5451	0	0				
13251																CONF				0	195	0	864	14	65	0	0	0	0	0	283	0	0	0	CONF	321	0	0				
13457																CONF				0	0	0	1626	0	23	0	0	0	0	0	284	0	0	0	CONF	1319	0	0				
14052																CONF				0	135	198	2221	64	261	0	0	0	0	0	240	0	0	0	CONF	1043	344	0				
14155																CONF				0	632	0	4852	184	488	0	0	0	0	0	1014	0	0	0	CONF	2718	0	0				
14650																CONF				0	68	176	1746	50	101	0	0	0	0	0	117	0	0	0	CONF	1284	0	0				
14753																CONF				0	9	0	578	0	106	0	0	0	0	0	463	0	0	0	CONF	0	0	0				
14865																CONF				0	560	908	10081	378	1468	0	0	0	0	0	2921	0	0	0	CONF	0	0	4224				
14977																CONF				0	124	34	727	72	152	0	0	0	0	0	268	0	0	0	CONF	0	149	0				
16458																CONF				0	773	0	2747	192	585	0	0	0	0	0	1389	0	0	0	CONF	0	0	0				
16551																CONF				0	2055	536	6556	0	669	0	0	0	0	0	1124	0	0	0	CONF	2172	0	0				
16748																CONF				0	277	0	2327	0	181	0	0	0	0	0	386	0	0	0	CONF	1483	0	0				
16944																CONF				0	0	0	313	8	76	0	0	0	0	0	237	0	0	0	CONF	0	0	0				
16953																CONF				0	0	0	399	17	70	0	0	0	0	0	329	0	0	0	CONF	0	0	0				
17110																CONF				0	219	0	2587	0	2260	1113	0	0	0	0	108	0	0	0	CONF	0	0	0	Investment Advisory/Trustee Fees Receivable			
17147																CONF				0	33033	21017	213189	12278	19541	0	0	0	0	0	16496	5552	0	0	CONF	56536	61329	5237				
17259																CONF				7	374	0	2555	112	238	0	0	0	0	0	353	0	0	0	CONF	1590	0	0				
17464																CONF				0	10472	0	54585	3337	6283	0	0	0	0	0	2809	0	0	0	CONF	8053	26968	0				
17950																CONF				9	1037	0	4311	83	443	0	0	0	0	0	2333	0	0	0	CONF	0	0	498				
17978																CONF				3	3955	1874	7326	45	415	102	11	126	0	0	1082	0	0	0	CONF	0	0	0	Accrued Late Charges Receivable	Accounts Receivable	Prepaid Federal Income Tax	
18050																CONF				0	757	0	7138	212	779	0	0	0	0	0	1594	0	0	0	CONF	4008	0	0				
18135																CONF				0	1416	0	7709	207	714	0	0	0	0	0	1028	0	0	0	CONF	4551	0	0				
18377																CONF				0	102	6	413	53	196	67	0	0	0	0	109	0	0	0	CONF	0	0	0	Delayed Principal Payments on MBS			
18827																CONF				0	1212	1564	9931	420	926	0	0	0	0	0	1167	0	0	0	CONF	0	0	5062				
18836																CONF				0	686	973	6197	0	907	263	0	0	0	0	566	0	0	0	CONF	3065	0	0	Prepaid EFT Processing Deposit			
18854																CONF				0	701	0	3171	68	623	225	147	0	0	0	1847	0	0	0	CONF	0	0	0	CORE DEPOSIT INTANGIBLE	MORTGAGE SERVICE FEES		
18957																CONF				0	258	0	381	21	21	0	0	0	0	0	102	0	0	0	CONF	0	0	0				
19356																CONF				0	162	0	1282	56	255	0	0	0	0	0	495	0	0	0	CONF	370	0	0				
19730																CONF				0	8857	34677	108508	0	14805	0	0	0	0	0	5310	0	0	0	CONF	41207	0	3652				
19936																CONF				0	390	797	6102	300	592	0	0	0	0	0	986	0	0	0	CONF	0	3337	0				
19972																CONF				0	149	286	3305	0	88	0	0	0	0	0	218	0	0	0	CONF	2564	0	0				
20053																CONF				0	197	528	1131	69	69	0	0	0	0	0	337	0	0	0	CONF	0	0	0	0	0		
20512																CONF				0	754	993	5170	0	2912	0	0	0	0	0	511	0	0	0	CONF	0	0	0				
20633																CONF				0	1357	192	10803	444	1363	0	0	0	0	0	1217	0	0	0	CONF	6674	0	0				
20857																CONF				0	1290	0	3535	40	175	0	0	0	0	0	1825	0	0	0	CONF	245	0	0				
21256																CONF				0	87	0	647	0	11	0	0	0	0	0	32	0	0	0	CONF	517	0	0				
21359																CONF				0	164	0	537	15	61	0	0	0	0	0	204	0	0	0	CONF	108	0	0				
21630																CONF				0	423	0	958	36	164	0	0	0	0	0	371	0	0	0	CONF	0	0	0				
21658																CONF				46	442	0	3520	71	253	0	0	0	0	0	397	0	0	0	CONF	2428	0	0				
22048																CONF				0	660	0	8113	390	2473	1175	0	0	0	0	1104	0	0	0	CONF	3876	0	0	Note Rec ZM Irrevocable Trust			
22543																CONF				0	195	64	1327	0	861	581	0	0	0	0	207	0	0	0	CONF	0	0	0	Suspense account			
22552																CONF				0	223	0	1486	137	351	0	0	0	0	0	912	0	0	0	CONF	0	0	0				
22730																CONF				0	284	0	3768	107	360	0	0	0	0	0	456	0	0	0	CONF	2668	0	0				
22936																CONF				135	474	0	1939	282	461	0	0	0	0	0	939	0	0	0	CONF	0	65	0				
22954																CONF				0	1071	202	2583	0	238	0	0	0	0	0	679	0	0	0	CONF	393	0	0				
23045																CONF				0	208	0	400	0	28	0	0	0	0	0	164	0	0	0	CONF	0	0	0				
23456																CONF				3	413	0	1472	62	322	163	0	0	0	0	737	0	0	0	CONF	0	0	0	SBA RECEIVABLE			
23504																CONF				0	2828	2069	15260	2326	5334	0	0	0	0	0	5029	0	0	0	CONF	0	0	0				
23540																CONF				0	563	0	2143	0	594	0	0	0	0	0	986	0	0	0	CONF	0	0	0				
23643																CONF				0	165	0	1670	187	634	0	0	0	0	0	871	0	0	0	CONF	0	0	0				
23755																CONF				0	798	0	2258	783	1078	0	0	0	0	0	382	0	0	0	CONF	0	0	0				
24006																CONF				0	1146	4647	12492	1591	4048	638	0	0	0	0	2651	0	0	0	CONF	0	0	0	Accounts Receivable			
24378																CONF				0	433	210	1073	92	240	0	0	0	0	0	190	0	0	0	CONF	0	0	0				
24453																CONF				0	3508	0	4501	224	560	225	0	0	0	0	433	0	0	0	CONF	0	0	0	SOFTWARE			
24659																CONF				0	0	0	342	0	51	0	0	0	0	0	291	0	0	0	CONF	0	0	0				
24668																CONF				135	782	372	3636	458	1201	0	0	0	0	0	1281	0	0	0	CONF	0	0	0				
24855																CONF				0	29	0	263	0	37	0	0	0	0	0	72	0	0	0	CONF	125	0	0				
24949																CONF				0	2727	5125	24348	0	5504	2058	0	0	0	0	2727	0	0	0	CONF	8265	0	0	Tax Benefit			
25357																CONF				0	3233	0	4349	582	821	218	7	14	0	0	295	0	0	0	CONF	0	0	0	Interest on Investments	NON Post DDA	Pro Health and Emp.Benefits	
25647																CONF				0	0	0	295	47	78	0	0	0	0	0	217	0	0	0	CONF	0	0	0				
26176																CONF				0	3901	0	13155	1474	5129	2174	1080	0	0	0	1477	0	0	0	CONF	0	0	2648	ACCRUED INCOME TAX DEBIT BALANCE	ADVANCES FOR TAXES AND INSURANCE		
26242																CONF				0	1994	0	16470	513	1309	0	0	0	0	0	1613	0	0	0	CONF	11554	0	0				
26457																CONF				0	0	0	264	0	40	0	0	0	0	0	224	0	0	0	CONF	0	0	0				
26765																CONF				0	2193	188	3561	0	560	0	0	0	0	0	620	0	0	0	CONF	0	0	0				
26859																CONF				0	798	5144	10415	668	3818	221	2478	0	0	0	655	0	0	0	CONF	0	0	0	DDA Rejects	A/R USDA		
27070																CONF				0	3713	0	5436	258	1126	0	0	0	0	0	597	0	0	0	CONF	0	0	0				
27548																CONF				95	2579	211	16975	624	3504	1	0	0	0	0	1808	0	0	0	CONF	8873	0	0	unposted CD/DDA			
27614																CONF				0	1606	0	10722	499	1215	0	0	0	0	0	1272	0	0	0	CONF	6629	0	0				
27847																CONF				0	1634	0	12618	387	1313	0	0	0	0	0	2341	0	0	0	CONF	3590	0	3740				
28013																CONF				0	14528	1602	109508	0	6475	1906	0	0	0	0	7696	0	0	0	CONF	44454	0	34753	federal, state and other taxes receivable			
28152																CONF				0	391	0	2464	0	81	0	0	0	0	0	272	0	0	0	CONF	1720	0	0				
28255																CONF				0	308	40	2304	0	1179	0	0	0	0	0	777	0	0	0	CONF	0	0	0				
28349																CONF				0	1318	912	4387	272	1496	0	0	0	0	0	661	0	0	0	CONF	0	0	0				
28406																CONF				0	7588	0	57728	0	13455	5270	0	0	0	0	3903	0	0	0	CONF	32782	0	0	Due from Brokers			
28572																CONF				0	1122	0	1281	0	28	0	0	0	0	0	131	0	0	0	CONF	0	0	0				
28675																CONF				0	370	0	957	76	279	0	0	0	0	0	308	0	0	0	CONF	0	0	0				
28732																CONF				0	220	575	3075	77	264	0	0	0	0	0	403	0	0	0	CONF	1613	0	0				
29104																CONF				0	9139	8514	58009	955	4451	1062	0	0	0	0	6465	0	0	0	CONF	20395	0	9045	Principal receivable			
29476																CONF				0	118	461	958	11	75	0	0	0	0	0	304	0	0	0	CONF	0	0	0				
29636																CONF				0	4172	828	31981	800	2316	0	0	0	0	0	3920	0	0	0	CONF	17716	3029	0				
29878																CONF				0	2969	19295	36438	3120	6672	80	1167	2060	0	0	7148	0	0	0	CONF	354	0	0	Seat License	Other Charges Due Mtg Lns	Mortgage Loan Escrow	
29953																CONF				0	1803	0	2582	0	282	0	0	0	0	0	466	0	0	0	CONF	31	0	0				
30052																CONF				0	111	0	274	30	103	29	18	0	0	0	60	0	0	0	CONF	0	0	0	Software and Art	Accounts Receivables		
30418																CONF				0	536	0	12535	792	6451	141	1771	195	0	0	5548	2327	0	0	CONF	0	0	0	Federal Tax Receivable	MBS Principal Receivable	Computer Software	
30502																CONF				0	5176	3515	17286	2811	5583	0	0	0	0	0	3012	0	0	0	CONF	0	0	0				
30650																CONF				0	1031	883	2503	123	135	0	0	0	0	0	454	0	0	0	CONF	0	0	0				
30810																CONF				0	0	1093214	1837750	121047	292578	0	0	0	0	0	451958	0	0	0	CONF	0	0	0				
30874																CONF				0	7425	1897	34461	0	6208	1620	0	0	0	0	3299	0	0	0	CONF	15632	0	0	Real Estate Held for Investment			
31134																CONF				0	632	0	2823	257	486	0	0	0	0	0	721	0	0	0	CONF	984	0	0				
31255																CONF				0	678	260	13130	0	2547	1023	0	0	0	0	1968	0	0	0	CONF	6083	0	1594	deferred tax			
31657																CONF				0	175	0	3180	0	180	0	48	0	0	0	567	0	0	0	CONF	0	0	2258		Late Fees		
31826																CONF				0	691	1658	8073	577	1823	0	0	0	0	0	894	0	0	0	CONF	3007	0	0				
31835																CONF				0	1069	2131	11609	430	599	0	0	0	0	0	1181	0	0	0	CONF	6629	0	0				
32234																CONF				0	82	0	795	106	254	0	0	0	0	0	459	0	0	0	CONF	0	0	0				
32766																CONF				0	24	44	555	61	176	0	0	0	0	0	311	0	0	0	CONF	0	0	0				
32971																CONF				0	1234	15	10549	493	1736	631	0	0	0	0	1023	0	0	0	CONF	6541	0	0	Purchased Computer Software			
33147																CONF				7	759	1092	5189	1126	1543	0	0	0	0	0	1795	0	0	0	CONF	0	0	0				
33259																CONF				0	666	12130	15343	543	786	0	0	0	0	0	1761	0	0	0	CONF	0	0	0				
33268																CONF				0	0	0	2542	159	369	0	0	0	0	0	1191	0	0	0	CONF	982	0	0				
33370																CONF				0	463	0	716	51	124	42	0	0	0	0	129	0	0	0	CONF	0	0	0	Premium on loan pools purchased 42			
33754																CONF				0	0	0	309	21	116	36	36	0	0	0	193	0	0	0	CONF	0	0	0	Federal Income Tax Refund	Other Assets		
33839																CONF				0	122	0	369	22	79	0	0	0	0	0	168	0	0	0	CONF	0	0	0				
33857																CONF				0	1093	0	2710	0	648	0	0	0	0	0	969	0	5	0	CONF	0	0	0				
34153																CONF				0	1344	336	5686	403	2929	0	0	0	0	0	1077	0	0	0	CONF	0	0	0				
34359																CONF				0	426	0	1746	49	78	0	0	0	0	0	243	0	0	0	CONF	999	0	0				
34425																CONF				0	1675	0	4410	0	1544	0	0	0	0	0	1191	0	0	0	CONF	0	0	0				
34434																CONF				0	408	0	3373	1089	1852	0	0	0	0	0	1113	0	0	654	CONF	0	0	0				
34452																CONF				0	57	0	2473	0	702	0	0	0	0	0	479	0	0	0	CONF	324	0	911				
34537																CONF				0	12066	18272	53354	2859	17653	0	0	0	0	0	5363	0	0	0	CONF	0	0	0				
34555																CONF				0	3078	219	10256	182	556	41	0	0	0	0	1619	0	0	0	CONF	4784	0	0	Computer Software			
34742																CONF				0	764	1063	9557	179	759	0	0	0	0	0	1072	0	0	0	CONF	5736	163	0				
34836																CONF				0	0	0	577	0	0	0	0	0	0	0	126	0	0	0	CONF	304	0	147				
35057																CONF				0	2157	0	5182	80	590	0	0	0	0	0	737	0	0	0	CONF	1698	0	0				
35301	0	332393	0	13062787	0	12342639	8743457	0	0	0	0	387755	0	0	0	CONF	0	0	0		332393														CONF				Collateral deposits, net			
35570																CONF				0	131526	134081	473630	0	57240	30769	9525	0	0	0	39783	0	0	0	CONF	107219	0	3781	Securities recievable	Other Misc Asset		
35646																CONF				0	111	45	1154	0	120	0	0	0	0	0	244	0	0	0	CONF	0	0	634				
35842																CONF				0	928	190	5442	678	941	0	0	0	0	0	2413	0	0	0	CONF	970	0	0				
35879																CONF				0	2006	1165	8045	249	817	0	0	0	0	0	367	0	0	0	CONF	3690	0	0				
36054																CONF				0	3585	4018	32191	2059	5754	0	0	0	0	0	2922	0	0	0	CONF	8636	0	7276				
36456																CONF				0	228	0	3404	184	575	319	0	0	0	0	1030	0	0	0	CONF	1571	0	0	DDA Suspense			
36933																CONF				0	145	0	1184	266	274	0	0	0	0	0	352	0	0	0	CONF	413	0	0				
37051																CONF				0	280	0	1255	0	189	0	0	0	0	0	384	0	0	0	CONF	402	0	0				
37341																CONF				0	17	0	1142	30	82	0	0	0	0	0	176	0	0	0	CONF	867	0	0				
37378																CONF				0	513	1328	4635	0	1212	500	0	0	0	0	1015	0	0	0	CONF	567	0	0	Security Payment Receivable			
37435																CONF				3	1644	0	60788	411	55470	107	0	0	0	0	3674	0	0	51872	CONF	0	0	0	State Tax Credits			
37640																CONF				0	8340	1077	51547	0	7460	0	0	0	0	0	7074	0	0	0	CONF	20911	0	6685				
37659																CONF				8	0	0	1168	8	78	0	0	0	0	0	557	0	0	0	CONF	533	0	0				
37743																CONF				0	276	0	732	55	140	0	0	0	0	0	316	0	0	0	CONF	0	0	0				
37949																CONF				0	508	0	8556	102	778	0	0	0	0	0	1604	0	0	0	CONF	3309	0	2357				
38535																CONF				0	1152	9	15649	462	1861	1179	0	0	0	0	1101	0	0	0	CONF	3732	0	7794	Float at Federal Reserve			
38740																CONF				0	1624	0	5289	133	516	0	0	0	0	0	523	0	0	0	CONF	2626	0	0				
39327																CONF				0	0	0	9954	252	1092	0	0	0	0	0	1304	0	0	0	CONF	7558	0	0				
39420																CONF				0	5741	3902	36520	1325	5071	0	0	0	0	0	3604	0	0	0	CONF	18202	0	0				
39475																CONF				0	12867	23273	87167	2291	7557	0	0	0	0	0	5197	0	0	0	CONF	34433	3391	449				
39756																CONF				0	3132	0	12731	0	3270	0	0	0	0	0	2855	0	0	0	CONF	546	0	2928				
40033																CONF				0	231	0	4513	128	311	0	0	0	0	0	192	0	0	0	CONF	3779	0	0				
40350																CONF				0	271	0	742	0	122	0	0	0	0	0	349	0	0	0	CONF	0	0	0				
40707																CONF				0	931	334	6193	540	1746	0	0	0	0	0	713	0	0	0	CONF	2469	0	0				
40855																CONF				0	778	0	1567	56	122	0	0	0	0	0	667	0	0	0	CONF	0	0	0				
41245																CONF				0	45	141	1375	0	140	0	0	0	0	0	181	0	0	0	CONF	868	0	0				
41553																CONF				0	99	0	901	42	75	0	0	0	0	0	727	0	0	0	CONF	0	0	0				
41629																CONF				0	820	699	5105	0	2501	1475	0	0	0	0	780	0	0	0	CONF	305	0	0	Low Income Housing Investment			
41759																CONF				0	135	0	693	14	115	0	0	0	0	0	443	0	0	0	CONF	0	0	0				
41825																CONF				0	0	380	4698	322	899	167	0	0	0	0	403	0	0	0	CONF	0	0	3016	PRE PAID TAXES_FEDERAL			
41937																CONF				0	130	0	769	35	138	27	0	0	0	0	501	0	0	0	CONF	0	0	0	Prepaid Insurance			
41955																CONF				0	332	0	932	0	326	0	0	0	0	0	274	0	0	0	CONF	0	0	0				
42037																CONF				0	0	146	917	62	182	0	0	0	0	0	589	0	0	0	CONF	0	0	0				
42055																CONF				0	415	0	1157	135	214	0	0	0	0	0	528	0	0	0	CONF	0	0	0				
42354																CONF				0	79	0	3942	0	90	0	0	0	0	0	746	0	0	0	CONF	3027	0	0				
42372																CONF				0	551	1341	3952	83	650	0	0	0	0	0	1181	0	0	0	CONF	229	0	0				
42420																CONF				0	37336	47026	340402	0	70081	0	0	0	0	0	16886	17620	0	0	CONF	92205	70158	6710				
42448																CONF				0	2835	2463	13334	345	2092	0	0	0	0	0	5944	0	0	0	CONF	0	0	0				
42457																CONF				0	67	0	500	61	90	0	0	0	0	0	343	0	0	0	CONF	0	0	0				
42671																CONF				0	3830	6966	23482	591	9821	8227	0	0	0	0	2865	0	0	0	CONF	0	0	0	Current Tax Reclass			
43052																CONF				0	864	602	5169	0	217	180	0	0	0	0	519	0	0	0	CONF	2967	0	0	Federal Taxes Receivable			
43351																CONF				0	0	78	325	27	105	51	26	0	0	0	142	0	0	0	CONF	0	0	0	PURCHASE SOFTWARE	FHLB STOCK		
43454																CONF				0	105	0	310	0	65	0	0	0	0	0	140	0	0	0	CONF	0	0	0				
43744																CONF				0	485	2774	5702	86	297	140	0	0	0	0	239	0	0	0	CONF	1434	473	0	Taxes receivable			
