"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
9553	0	896	0																																	2393	0	21257								
9807	0	113594	213558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6375	0	5090	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955	0	0	1732																																	3100	0	11236								
10250	0	2036	9455																																	37233	0	9083								
10849	0	1934	5914																																	1621	0	2704								
11145	0	2972	10162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6591	0	1830								
11640	0	3173	3963																																	4835	0	39609								
11837	0	339	354																																	77	0	97								
12030	0	1678	9174																																	9042	0	8462								
12142	0	1365	4887																																	9877	0	4129								
12311																																														
12647	0	514	266																																	4800	0	8560								
12656	0	0	0																																	353	0	439								
12946	331160	7810	63784																																	77738	0	11954								
13103	0	31876	55983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	78493	0	92217								
13251	0	568	0																																	981	0	721								
13457	0	0	0																																	201	0	4139								
14155	0	7576	1582																																	1461	0	4737								
14650	0	0	0																																	445	0	2082								
14753	0	0	0																																	340	0	4272								
14865	19000	4246	7715																																	39562	0	66968								
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22	0	9720								
16551	0	2938	3974																																	5162	0	754								
16748	0	51	0																																	2001	0	902								
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10435	0	129862								
17147	0	24003	359703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2599	8694	1918640	80	273717								
17259	0	675	0																																	0	0	721								
17950	0	3378	4930																																	9944	0	18422								
17978	1000	9059	0																																	0	0	126				Commit's to Originate Single Family Mortgages				
18050	0	2111	19287																																	4736	0	6347								
18827	0	7222	84524																																	120798	0	13776								
18836	0	691	753																																	2003	0	5530								
18854	884	26853	67664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	61414	0	18374								
19356	0	61	3196																																	2984	0	60								
19936	0	531	1833																																	13060	0	5200								
19972	0	976	0																																	0	0	0								
20053	0	1348	1935																																	2481	0	3933								
20633	0	1200	2295																																	5292	0	1931								
20857	0	0	412																																	2338	0	27542								
21256	0	0	0																																	28	0	5								
21359	0	138	1																																	700	0	3026								
21658	0	1982	4143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3284	0	7489								
22048	0	2122	9951																																	6811	0	4578								
22543	0	6245	908																																	19272	0	2029								
22552	2000	23	106																																	6816	0	7958								
22730	0	254	4716																																	3866	0	3198								
23456	0	2685	1345																																	3607	0	2455								
23504	513000	2839	172011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														301	4860	530341	0	78595								
23643	0	87	4476																																	7188	0	3541								
23755	0	4649	2997																																	6668	0	762								
24006	0	12254	51883																																	94632	0	0								
24378	0	72	0																																	296	0	256								
24453	0	7706	3574																																	9704	0	1178								
24659	0	0	387																																	2568	0	3438								
24668	0	24994	19771																																	338780	0	41870								
24949	0	2478	15905																																	22643	0	7659								
25357	1000	5496	15330																																	5738	0	20019								
25647	0	3456	4725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1745	0	932								
26176	0	0	3675																																	273	0	0								
26457	0	0	180																																	144	0	2958								
26765	145000	36101	284945																																	134400	0	23738								
27070	0	3243	13676																																	12248	0	28823								
27548	0	3619	18234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	111081	0	13148								
27614	0	426	0																																	5567	0	26425								
27847	0	4558	15140																																	6895	0	948								
28013	0	22904	48910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	45300	0	6376								
28152	0	881	1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10877	0	5016								
28675	0	1922	3603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4468	0	3179								
28732	0	6401	2000																																	2896	0	2114								
29476	600	501	1530																																	5207	0	386								
29636	0	4586	45411																																	19257	0	6297								
29878	0	1200	53120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	21071								
30052	0	1897	628																																	191	0	0								
30502	0	2008	22501																																	27489	0	69263								
30650	0	8213	3706																																	6616	0	869								
30810																																														
31134	0	980	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2820	0	6418								
31255	0	11306	36595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	25676	4910	721								
31657	0	1352	0																																	2059	0	3559								
31826	0	542	9722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1100	0	14968								
31835	0	0	490																																	2967	0	18076								
32234	0	120	99																																	8810	0	1624								
32766	0	5	2511																																	156	0	0								
32971	0	7309	7978																																	12036	0	4179								
33147	60000	1006	9077																																	11239	0	27656								
33259	0	12991	38552																																	23122	0	12481								
33268	0	587	1783																																	2876	0	7408								
33370	0	101	10																																	0	0	0								
33839	0	0	0																																	437	0	1133								
33857	0	30250	16770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41810	0	71712								
34425	31000	16692	48743																																	54033	0	6390								
34434	44000	4722	5628																																	5073	0	21346								
34537	0	106848	102838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3920	0	432088	0	438979								
34555	0	2161	8434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2714	0	4246								
34742	25750	30716	9783																																	9702	0	6481								
35057	0	506	1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2007	0	9218								
35301																																														
35570	3823500	316026	371327	0	0	21661	0	0	0	0	0	0	0	21661	0	0	0	0	0	0	0	35714	0	0	0	0	0	0	0	0	0	0		0	0	577717	0	383451								
35646	0	660	0																																	2381	0	1								
35879	0	508	302																																	0	0	11074								
36456	0	0	0																																	1675	0	11305								
36933	0	4033	5853																																	718	0	1862								
37051	0	101	1000																																	791	0	8306								
37341	0	0	0																																	522	0	930								
37435	0	40330	55066																																	14104	0	16766								
37640	0	19510	114833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														18953	31423	275269	0	163484								
37659	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																742	0	375								
37949	0	0	0																																	0	0	19319								
38740	0	2461	2465																																	4162	0	2369								
39327	0	8800	29964																																	13610	0	8719								
39756	9125	14599	14018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	80305	0	23618								
40033	0	0	68																																	712	0	148								
40499	0	26229	240598	0	0	77012	51498	0	0	17958	59054	0	0	0	0	14457	37041	0	0	0														0	0	100870	0	489840								
40855	0	939	0																																	0	0	4495								
41553	0	6	80																																	322	0	1152								
41629	0	62	6697																																	3717	1304	2372								
41825	0	10665	34388																																	86912	0	15657								
41955	0	0	0																																	0	0	9025								
42037	0	0	0																																	1333	0	0								
42354	0	467	5605																																	669	0	2277								
42372	0	8586	281																																	651	0	10587								
42420	0	73941	313454	0	0	226017	0	78764	0	0	7500	4217	111663	102637	0	0	0	0	25326	53438														75681	57724	647078	0	150683								
42448	59350	47192	63733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														6470	2961	55806	0	54538								
42457	0	7	1659																																	1213	0	8082								
43052	0	373	0																																	10666	0	1219								
43351	0	3032	860																																	3713	0	8996			0					
43856	0	467	0																																	3137	0	59								
43959	0	5950	2071																																	4326	0	2039								
44040	0	1705	79																																	4751	0	20675								
44433	0	7120	8473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	1370	956	0	0								
44741	0	2179	8499																																	6629	0	4993								
44750	2800	902	2584																																	4157	0	8								
44929	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1646	0	1781								
45038	0	0	6102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																12404	0	5098								
45047	7300	1477	0																																	1580	0	9202		0						
45056	0	182	0																																	4184	0	10517								
45430	0	1011	273																																	7	0	377								
45458	0	1607	924																																	4164	0	14590								
45551	0	0	7232																																	0	0	166395								
45560	0	30303	101513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	84978	0	30136								
45775	0	0	0																																	2067	0	7357								
46053	0	857	429																																	4027	0	12676								
46941	0	366	1121																																	1967	0	4589								
47247	0	12680	2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1132	5018	18289	0	3017								
47256	0	250	25																																	460	0	382								
47452	0	210	772																																	1381	0	11								
47500	0	1018	2033																																	5826	0	22718								
48057	8950	0	22																																	718	0	4236								
48150	0	0	0																																	0	0	959								
48374	0	2265	71040																																	33081	0	52737								
48440	0	0	0																																	6518	0	0				FHLB Pool	FHLB New			
49054	0	1968	1626																																	2971	0	2420								
49148	0	239	0																																	2174	0	1047								
49241	38400	13130	51328																																	60095	0	38406								
49652	0	0	4333																																	6694	0	9348								
49858	0	14353	362																																	2136	0	45								
49951	0	188	718																																	2947	0	8967	Federal Home Loan Bank							
50144	0	314	0																																	4146	0	596								
50461	0	6530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11839	0	177								
50872	880	2333	2653																																	287	0	41								
51253	0	1189	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1222	0	3808								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1041								
51459	0	340	386																																	4761	0	28884								
51842	0	1744	21714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21118	0	25538								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0								
52951	18060	523	547																																	2430	0	3206								
53051	0	0	2382																																	3064	0	560								
54058	0	3267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	27765								
54656	0	912	13969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33872	0	7722								
54973	0	88293	60040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	371481	0	103499								
55336	0	1606	4317																																	6543	0	3509								
55635	0	0	923																																	1899	0	177								
55653	0	120	5404																																	9851	0	22								
55970	0	12616	17369																																	3956	0	19908								
56258	0	264	6587																																	19794	0	6811								
56351	0	29895	80371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	67087	1500	64939								
56548	12750	2782	10674																																	1718	0	6451								
56717	0	1817	25977																																	32575	0	17908								
57040	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	6844								
57451	0	1912	13958																																	48517	0	5210								
58225	0	896	5270																																	8454	0	1053								
58243	0	118220	249388	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0														56013	22582	652160	24266	264745								
58355	0	815	0																																	3279	0	1525								
58551	0	0	0																																	871	0	4071								
58636	0	11968	9185																																	4802	0	1880	16 million LOC with FHLB for MS Public Deposits							
58757	0	5325	6957																																	10745	0	18562								
58971	0	91492	383594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														70462	66831	1333417	0	349266								
59316	0	5548	56278																																	45827	0	5537								
59352	0	1009	7673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8661	0	7933								
59370	0	741	1436																																	10737	0	4933								
59754	0	0	0																																	29	0	318								
60143																																														
60330	0	5994	19268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7007	45212	51209	0	26195								
60545	0	0	3																																	9616	0	14426								
60554	0	0	0																																	3034	0	7625								
60648	0	2283	1416																																	3441	0	13122								
61122	0	13095	39301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	76657	0	4232								
61355	0	13884	31707																																	89734	0	11230								
61476	0	9431	4474																																	9524	0	24178								
61757	0	1395	12643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	22115	0	8079								
61832	0	6877	3546																																	9357	0	2208								
61953	0	194	33																																	649	0	739								
62044	0	6	138																																	321	0	116								
62110	0	0	0																																	0	0	0								
62147	0	1773	6684																																	0	0	2201								
63050	0	3969	0																																	5039	0	5849								
63069																																														
63201	0	1164	4053																																	4507	0	106								
63573	0	175	12550																																	0	0	1009								
63733	0	13482	8757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	11027	0	47280								
63742	5200	5852	7108																																	62300	0	998								
63751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	68								
64150	0	4626	4875																																	5143	0	11917								
64552	0	1648	1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3289	0	2577								
64730	0	1685	10968																																	1974	0	1654								
65205	0	2215	3168																																	2741	0	4842								
65513																																														
65559	0	11292	5477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	40073	0	24638								
65746	11505	15592	27487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	43652	0	10760								
65858	0	64347	103317																																	124717	10000	108365								
66154	0	5624	9804																																	10036	0	88								
66275	10000	1494	5173																																	23368	0	14344								
66677	0	1796	2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	47917								
67142	0	1269	7074																																	2367	0	1796								
67151	0	67519	54612																																	49441	0	22298								
67209	0	15215	129176																																	49589	0	19996								
67254	0	0	0																																	0	0	0								
67656	0	4093	11493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														97589	392	6208	0	13674								
67870	0	6749	11811																																	5034	0	0								
68671	0	0	0																																	0	0	0								
68756	0	16489	15298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	37087	0	32961								
68831	0	2405	1965																																	1185	0	6187								
69333	0	10023	2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	179156	5501	6025								
69678	0	2930	4672																																	46345	0	25912								
70058	0	0	2																																	4240	0	2007								
70218	0	495	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																395	0	1683								
70414	0	1263	11189																																	18105	0	30196								
70638	0	1521	1540																																	4189	0	12567								
70955	0	0	0																																	0	0	574								
71073	0	0	2																																	492	0	1418								
71457	6750	0	41122																																	11639	0	60138								
71859	0	0	23																																	131	0	0								
72258	0	2122	1825																																	11075	0	9686								
72351	0	157	0																																	515	0	898								
72454	0	452	233																																	5166	0	3450								
72678	0	0	0																																	4505	0	1423								
73116	0	12203	25545																																	15885	0	84								
73152	0	13	271																																	311	0	3747								
73554	0	357	20																																	7190	0	23793								
73956	0	0	128																																	2150	0	1124								
74056	0	0	24754																																	1400	0	22257								
74140	0	5726	18829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	3565	114245	0	48523								
74403	41700	13230	57315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	64166	0	21519								
74449	0	0	0																																	4	0	243								
75259	23088	15428	20570																																	58837	750	40567								
75446	0	591	406																																	12861	200	19908								
75455	0	0	0																																	38	0	255								
75558	35000	4872	6482																																	23999	0	14379								
75633																																														
75651	0	0	0																																	985	0	2987								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																275	0	6940								
76443	0	5162	1128																																	455	0	2800								
76854	9300	2490	12428																																	24169	0	2382								
77150	0	313	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2464	0	5174								
77253	0	1379	4737																																	11453	0	12499								
77422	0	454	9846																																	8589	8800	943								
77851	0	9481	70658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														992632	47154	156173	34215	95612								
78157	0	366	10																																	111	0	33								
78241	0	1334	509																																	1443	0	2645								
78559	0	496	0																																	853	0	4224								
79042	0	16683	10093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																169	0	31								
79127	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																555	0	55								
79145	23900	3519	6922																																	261	0	4477								
79257	0	473	42																																	235	0	247								
79855	0	3588	4417																																	3596	0	8595								
80150	0	0	0																																	0	0	1637								
80374	0	879	37																																	726	0	1233								
80431	0	556	0																																	1670	0	362								
81175	0	4331	7186																																	18102	0	27373								
82033	0	1895	3749																																	2571	0	5956								
82257	0	0	0																																	3456	0	5055								
82350	0	0	353																																	859	0	630								
82659	0	940	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2443	0	5107								
83151	0	3905	5468																																	15909	0	2766								
83236	0	0	2188																																	0	0	300								
83375	17275	6322	54304																																	127403	0	4475								
83638																																														
83834	10300	480	5472																																	8006	0	4366								
83852	0	0	0																																	1652	0	12558								
83955	0	426	517																																	4997	0	2686								
84046	0	0	0																																	1303	0	1853								
84541	0	6891	1403																																	36378	0	70716								
84804	5000	378	0																																	226	0	1281								
85052	0	1294	858																																	1780	0	192								
85454	0	0	0																																	279	0	5925								
85472	1555561	100572	238553	0	0	15836	0	0	0	0	0	0	15836	0	0	0	0	0	0	0														0	0	492311	0	113819								
85931	0	4333	3592																																	2623	0	1461								
86349	13500	526	233																																	3469	0	2474								
86675	0	12775	21738																																	0	0	0								
87047	0	1068	960																																	34	0	565								
87159	0	35	1963																																	1991	0	909								
87234	0	23907	48800																																	21145	0	21								
87476	0	157	126																																	0	0	0								
87579	0	26870	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	479	0	11406								
88231	23000	61641	26415																																	14114	0	493								
88259	3500	322	7																																	1435	0	4665								
88352	0	260	4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6565	0	3639								
88455	1068	2619	1942																																	16025	0	105409								
88950	750	0	1372																																	5272	0	1700								
89032	0	5553	3550																																	4046	0	1486								
89135	0	276	4275																																	2661	0	35								
89854	5750	2924	1600																																	5308	0	12108								
89957	0	2405	3011																																	1157	0	6802								
90047	0	418	0																																	609	0	1919								
90177	0	0	0																																	0	0	9263								
90328	0	3137	25716																																	16046	0	22682								
90337	28310	12174	26030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	47294	0	5229								
90579	0	7629	1001																																	2212	0	0								
91615	8250	0	0																																	0	0	10712	FHLB LOCs							
91754	0	3010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	15507	0	12516								
91950	0	0	0																																	0	0	4455								
92144	0	0	0																																	0	0	5629								
92676	0	1826	19616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	51465	0	21165								
92706	0	2745	7355																																	2656	0	9183								
92902	0	0	0																																	0	0	0								
93244	0	2557	7409																																	5477	0	6919								
93543	0	2315	13006																																	13150	0	8975								
93619																																														
94139	130000	8168	7063																																	15525	0	9759								
94522	35000	22576	13409																																	18605	0	13108								
94755	0	1357	304																																	1788	0	6438								
94858	0	844	1209																																	1692	0	5751								
95051	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4482	0	2900								
95677	0	0	0																																	1859	0	247								
96553	2000	26	0																																	423	0	7456								
97055	5865	0	10																																	7487	0	36351								
97279	0	674	85																																	429	0	1424	0							
97457	22070	1003	485																																	3641	0	5208								
97804	0	653	45991																																	70579	0	17861								
97943	0	3570	2849																																	18837	0	15949								
98351	0	3832	1399																																	257	0	405								
98463	0	313	14419																																	47146	0	31590								
98717	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143	0	1194	4557																																	6374	0	24398								
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																981	0	7632								
99376	4988	0	790672	0	0	24349	0	0	0	0	0	0	0	24349	0	0	0	0	0	0														0	0	205581	143020	126				Commitments to purchase loans	Recourse on loans			
99442	0	1711	3353																																	6739	0	22930								
99536	0	13216	50830																																	15487	0	1343								
99853	0	0	532																																	96	0	165								
100236	0	11166	9926																																	7159	0	4368								
100357	0	12573	12565																																	27026	0	56325								
100562	0	23024	377733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														2359	29851	280297	0	200309								
100777	0	9425	240																																	4166	0	8690								
100843	0	2255	8357																																	4581	0	28605								
101019																																														
101037	0	28549	11755																																	21054	0	46980								
101439	0	1224	3372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1923	0	5668								
101671	0	301	17589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	35283	0	10560								
101738	0	2042	156																																	13604	0	4195								
101952	0	295	0																																	8202	0	3543								
102333	0	711	937																																	169	0	0								
102342	0	3415	0																																	14299	0	32540								
102539	0	0	0																																	572	0	617								
102557	14300	549	0																																	7843	0	172								
102874	0	5284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	8442								
103134	5000	2876	2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2594	0	5729								
104234	0	153	1352																																	31	0	391								
104542	0	0	0																																	0	0	0								
104971	0	0	0																																	0	0	0								
105026	0	4603	2605																																	14730	0	4303								
105473	0	35381	39733																																	77405	2500	89902								
105530	0	1555	30																																	250	0	3770								
106359	0	17980	100067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														2576	1824	97754	0	11137								
106452	0	27016	41473																																	41710	0	11358								
106676	0	1390	481																																	0	0	0								
107244	1996027	2248059	7473214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	59	0	0	0	0	0	0	0	0	0	0		0	0	97251	1362622	177919								
107459	0	26	0																																	530	0	730								
107570	456	241	6840																																	23873	0	684								
107758	0	23	295																																	1180	0	3498								
108072	0	854	1699																																	7351	0	2400								
108269	0	419	90																																	18	0	59								
108652	0	53	9																																	74	0	6								
108746	0	0	0																																	0	0	2274								
108951	0	2721	2116																																	22697	0	18458								
109136	0	18359	5926																																	4873	0	1713								
109154	0	5095	0																																	1561	0	0								
109453	9000	4026	720																																	4928	0	8644								
109574	0	12504	5620																																	17541	0	9307								
109659	17250	1584	9942																																	7218	0	4450								
110413	0	581	14215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														4757	3900	36159	0	10441								
110936	0	1382	10657																																	3636	0	27								
110945	0	1922	7309																																	7708	0	13844								
110972	0	1739	1239																																	1237	0	1369								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2380	0	17058								
111205	0	3139	17262																																	35493	0	23778								
111942	0	2732	11098																																	20070	0	5515								
111979	0	7503	2733																																	20419	0	16426								
