"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
5461	45700	45916	883	0	0	250	0	0	45916	0	0	-849	
5751	27890	27597	747	0	0	276	0	0	27597	0	0	-178	
6039	8561	8741	-180	0	0	0	0	0	8741	0	0	0	
6141	5312	5210	102	0	0	0	0	0	5210	0	0	0	
6329	34434	33141	1348	0	0	0	0	0	33141	0	0	-55	
7009	55659	52421	5168	0	0	2500	0	0	52421	0	0	570	
7045	17658	17487	350	0	0	0	0	0	17487	0	0	-179	
7072	32697	32679	237	0	0	0	0	-189	32490	0	0	-30	
7157	4567	4555	41	0	0	24	0	0	4555	0	0	-5	
7456	5524	5376	211	0	0	33	0	0	5376	0	0	-30	
7634	6126	6265	164	0	0	286	0	0	6265	0	0	-17	
8033	17848	17745	566	0	0	450	0	0	17745	0	0	-13	
8462	17128	17143	408	0	0	86	0	0	17143	0	0	-337	
8631	6722	6648	108	0	0	40	0	0	6648	0	0	6	
9357	75132	75553	2188	0	0	2507	0	0	75553	0	0	-102	
9553	10739	10846	426	0	0	524	0	0	10846	0	0	-9	
9807	211909	200947	10674	0	0	0	0	0	200947	0	0	288	
9955	14337	14174	417	0	0	190	0	0	14174	0	0	-64	
10250	29738	30116	-340	0	0	0	0	0	30116	0	0	-38	
10849	26629	27410	-403	0	0	0	0	0	27410	0	0	-378	
10858	34061	36641	877	0	-1938	1250	0	0	36641	0	0	-269	
11145	18114	17907	223	0	0	0	0	0	17907	0	0	-16	
11275	137175	134955	3742	0	0	1500	0	0	134955	0	0	-22	
11640	36654	35746	1128	0	0	0	0	0	35746	0	0	-220	
11837	12532	12562	235	0	0	0	0	0	12562	0	0	-265	
12030	42236	40600	1630	0	0	0	0	0	40600	0	0	6	
12142	20448	20622	341	0	0	0	0	0	20622	0	0	-515	
12179	7025	6913	115	0	0	0	0	0	6913	0	0	-3	
12245	13988	13986	188	0	0	116	0	-10	13976	0	0	-60	
12311	4902675	4754886	155636	0	1919	0	0	0	4754886	0	0	-9766	
12647	9534	9233	156	0	0	70	0	215	9448	0	0	0	
12656	1559	1511	48	0	0	0	0	0	1511	0	0	0	
12937	29685	29645	190	0	0	150	0	0	29645	0	0	0	
12946	86724	85539	3904	0	0	2200	0	0	85539	0	0	-519	
12955	13583	13893	790	0	0	1100	0	0	13893	0	0	0	
13103	196967	189387	2361	0	0	144	0	0	189387	0	0	5363	
13251	3922	3828	110	0	0	0	0	0	3828	0	0	-16	
13457	6087	6009	95	0	0	0	0	0	6009	0	0	-17	
14052	6998	6944	53	0	0	0	0	0	6944	0	0	1	
14155	15466	14714	782	0	0	0	0	0	14714	0	0	-30	
14650	3146	3055	91	0	0	0	0	0	3055	0	0	0	
14753	3915	3989	-32	0	0	0	22	0	3989	0	0	-20	
14865	29950	29525	479	0	0	0	0	0	29525	0	0	-54	
14977	7975	7941	20	0	0	0	0	0	7941	0	0	14	
16458	35060	34937	427	0	0	132	0	0	34937	0	0	-172	
16551	23881	23301	659	0	0	0	0	0	23301	0	0	-79	
16748	7192	7081	131	0	0	0	0	0	7081	0	0	-20	
16944	4312	4342	-9	0	0	0	0	0	4342	0	0	-21	
16953	5290	5437	47	0	0	139	0	0	5437	0	0	-55	
17110	19329	18273	1056	0	0	0	0	0	18273	0	0	0	
17147	623458	623455	12476	0	0	11000	0	0	623455	199	0	-1672	
17259	5685	5470	221	0	0	0	0	0	5470	0	0	-6	
17464	141685	140474	1909	0	-150	0	0	0	140474	0	0	-548	
17950	32116	31935	726	0	0	213	0	0	31935	0	0	-332	
17978	101373	100588	782	0	0	0	0	0	100588	0	0	3	
18050	44444	43583	1338	0	0	364	0	0	43583	0	0	-113	
18135	21222	21628	196	0	0	165	0	0	21628	0	0	-437	
18377	3866	3776	72	0	0	0	0	0	3776	0	0	18	
18827	43234	41328	1166	0	0	0	0	0	41328	0	0	740	
18836	14145	14031	151	0	0	8	0	0	14031	0	0	-29	
18854	25827	24505	2176	0	0	850	0	0	24505	0	0	-4	
19356	8441	8224	304	0	0	0	0	-7	8217	0	0	-80	
19730	238011	196733	-275	0	41500	0	0	0	196733	0	0	53	
19936	24012	23422	609	0	0	0	0	0	23422	0	0	-19	
19972	14525	14278	247	0	0	0	0	0	14278	0	0	0	
20053	9463	9331	198	0	0	0	0	0	9331	0	0	-66	
20512	9730	9768	185	0	0	0	0	0	9768	0	0	-223	
20633	29471	29300	390	0	0	130	0	0	29300	0	0	-89	
20857	19661	20512	631	0	0	1117	0	-16	20496	0	0	-349	
21256	1117	1114	3	0	0	0	0	0	1114	0	0	0	
21359	2656	2769	79	0	0	171	0	0	2769	0	0	-21	
21630	9925	9754	261	0	0	0	0	0	9754	0	0	-90	
21658	15119	15248	370	0	0	321	0	0	15248	0	0	-178	
22048	20090	20029	288	0	0	114	0	0	20029	0	0	-113	
22543	14674	14509	194	0	0	94	0	0	14509	0	0	65	
22552	7619	7863	289	0	0	500	0	0	7863	0	0	-33	
22730	13052	12937	204	0	0	16	0	0	12937	0	0	-73	
22936	8326	8176	149	0	0	0	0	0	8176	0	0	1	
23045	7796	7854	36	0	0	0	0	0	7854	0	0	-94	
23456	12532	12036	666	0	0	0	0	0	12036	0	0	-170	
23504	132413	129277	3349	0	0	0	0	0	129277	338	0	-551	
23540	12700	12792	21	0	0	0	0	0	12792	0	0	-113	
23643	17114	16573	706	0	0	0	0	0	16573	0	0	-165	
23755	15554	15777	525	0	0	400	0	0	15777	0	0	-348	
24006	108421	108064	395	0	0	0	0	0	108064	0	0	-38	
24378	6678	6657	29	0	0	0	0	0	6657	0	0	-8	
24453	19551	19792	-236	0	0	0	0	0	19792	0	0	-5	
24659	4881	4684	197	0	0	0	0	0	4684	0	0	0	
24668	33734	22414	28	0	0	63	0	0	22414	11359	0	-4	
24855	1327	1025	2	0	0	0	0	0	1025	300	0	0	
24949	65842	65658	183	0	0	0	0	0	65658	0	0	1	
25357	11077	11005	56	0	0	0	0	0	11005	0	0	16	
25647	1749	1949	-198	0	0	0	0	0	1949	0	0	-2	
26176	32988	33268	-282	0	20	0	0	0	33268	0	0	-18	
26242	55481	55876	1017	0	0	1236	0	0	55876	0	0	-176	
26457	2987	2964	27	0	0	0	0	0	2964	0	0	-4	
26765	31419	31322	278	0	0	0	0	0	31322	0	0	-181	
26859	31158	31720	-600	0	0	0	0	0	31720	38	0	0	
27070	112117	110734	1383	0	0	0	0	0	110734	0	0	0	
27548	57386	56782	609	0	0	0	0	0	56782	0	0	-5	
27614	35697	35102	989	0	0	0	0	0	35102	0	0	-394	
27847	47211	48026	1606	0	0	1540	0	0	48026	0	0	-881	
28013	546385	386085	4831	0	159352	0	0	0	386085	0	0	-3883	
28152	11435	7499	385	3969	0	430	0	0	7499	0	0	12	
28255	22394	22099	501	0	0	194	0	0	22099	0	0	-12	
28349	13115	13594	-805	0	326	0	0	0	13594	0	0	0	
28406	148282	147165	1553	0	0	0	0	0	147165	0	0	-436	
28572	1472	1665	-192	0	0	0	0	0	1665	0	0	-1	
28675	11230	11032	172	0	0	0	0	0	11032	0	0	26	
28732	8756	8742	132	0	0	0	0	0	8742	0	0	-118	
29104	169486	165351	5005	0	0	956	0	0	165351	11	0	75	
29476	5608	5550	77	0	0	0	9	0	5550	0	0	-10	
29636	85834	86886	1444	0	0	1083	0	0	86886	0	0	-1413	
29878	488577	482730	5847	0	0	0	0	0	482730	0	0	0	
29953	9614	9776	338	0	0	500	0	0	9776	0	0	0	
30052	3224	3219	18	0	0	0	0	0	3219	0	0	-13	
30418	45507	45769	192	0	0	0	0	0	45769	0	0	-454	
30502	88002	87962	1992	0	0	1325	0	0	87962	0	0	-627	
30650	13356	13100	233	0	0	0	0	0	13100	0	0	23	
30810	8505049	8179227	635876	0	1198	300000	0	0	8179227	0	0	-11252	
30874	145069	144780	1917	0	0	0	0	0	144780	357	0	-1985	
31134	17227	16998	344	0	0	0	0	0	16998	0	0	-115	
31255	40139	41520	740	0	0	2510	0	0	41520	0	0	389	
31657	13589	12961	652	0	0	24	0	0	12961	0	0	0	
31826	40185	39920	473	0	0	180	0	0	39920	0	0	-28	
31835	13302	13047	212	0	0	0	0	0	13047	0	0	43	
32234	13040	13028	186	0	0	0	0	0	13028	0	0	-174	
32766	5225	5168	57	0	0	0	0	0	5168	0	0	0	
32971	25173	25364	95	0	0	0	0	0	25364	0	0	-286	
33147	35476	36829	-1003	0	0	450	0	0	36829	0	0	100	
33259	49249	48241	970	0	0	0	0	0	48241	0	0	38	
33268	15467	15476	422	0	0	110	0	0	15476	0	0	-321	
33370	4195	4193	2	0	0	0	0	0	4193	0	0	0	
33754	4443	4529	11	0	0	85	0	0	4529	0	0	-12	
33839	3778	3702	77	0	0	0	0	0	3702	0	0	-1	
33857	21353	20312	1040	0	0	0	0	0	20312	0	0	1	
34153	18006	17454	649	0	0	0	0	0	17454	0	0	-97	
34359	6794	6762	135	0	0	0	0	0	6762	0	0	-103	
34425	30537	30283	305	0	0	0	0	0	30283	0	0	-51	
34434	27621	27156	1081	0	0	345	0	0	27156	0	0	-271	
34452	13200	13224	288	0	0	0	0	0	13224	0	0	-312	
34537	212616	210571	2352	0	0	0	0	0	210571	80	0	-387	
34555	23438	22961	664	0	0	0	0	0	22961	0	0	-187	
34742	24702	24740	392	0	0	365	0	0	24740	0	0	-65	
34836	1559	1518	41	0	0	0	0	0	1518	0	0	0	
35057	13305	12871	627	0	0	228	0	0	12871	0	0	35	
35301	19523908	19680523	382056	0	26571	496000	0	0	19680523	0	0	-69242	
35570	1010712	987596	27208	0	-1911	0	0	0	987596	0	0	-2181	
35646	11358	11204	156	0	0	0	0	0	11204	0	0	-2	
35842	19570	19577	428	0	0	55	0	0	19577	0	0	-380	
35879	20985	20903	58	0	0	0	0	0	20903	0	0	24	
36054	121115	125695	-2618	0	0	1962	0	0	125695	0	0	0	
36456	10288	10400	231	0	0	150	0	0	10400	0	0	-193	
36933	4896	4954	56	0	0	0	0	0	4954	0	0	-114	
37051	7881	7684	190	0	0	4	0	0	7684	0	0	11	
37341	4056	3938	115	0	0	0	0	0	3938	0	0	3	
37378	17682	16988	702	0	0	0	0	0	16988	0	0	-8	
37435	114892	112848	3352	0	0	0	0	0	112848	0	0	-1308	
37640	187897	184093	6051	0	0	0	0	0	184093	0	0	-2247	
37659	4625	4530	246	0	0	150	0	0	4530	0	0	-1	
37743	9773	9707	128	0	0	56	0	0	9707	0	0	-6	
37949	22787	23483	1077	0	0	1500	0	0	23483	0	0	-273	
38740	17923	17818	224	0	0	0	0	0	17818	0	0	-119	
39327	73670	72955	1012	0	0	277	0	0	72955	0	0	-20	
39420	124186	124113	1405	0	0	500	0	0	124113	0	0	-832	
39475	435273	432281	3533	0	0	0	0	0	432281	0	0	-541	
39756	41323	42172	1535	0	0	960	0	0	42172	0	0	-1424	
40033	8776	8723	74	0	0	0	0	0	8723	0	0	-21	
40350	4704	4671	33	0	0	0	0	0	4671	0	0	0	
40707	21825	21912	149	0	0	172	0	0	21912	0	0	-64	
40855	7590	7732	238	0	0	266	0	0	7732	0	0	-114	
41245	4941	4839	114	0	0	0	0	0	4839	0	0	-12	
41553	14156	14098	391	0	0	100	0	0	14098	0	0	-233	
41629	18339	18150	553	0	0	350	0	0	18150	0	0	-14	
41759	5146	5401	190	0	0	250	0	0	5401	0	0	-195	
41825	18457	18311	270	0	0	12	0	0	18311	0	0	-112	
41937	6154	6113	145	0	0	0	0	0	6113	0	0	-104	
41955	3385	3530	0	0	0	90	0	0	3530	0	0	-55	
42037	8684	8925	-17	0	0	140	0	0	8925	0	0	-84	
42055	8059	7956	139	0	0	0	0	0	7956	0	0	-36	
42354	17594	17470	664	0	0	300	0	0	17470	0	0	-240	
42372	45411	45130	440	0	0	0	0	0	45130	0	0	-159	
42420	681219	710116	12270	0	0	39566	0	0	710116	0	0	-1601	
42448	86612	84337	2344	0	0	0	0	0	84337	0	0	-69	
42457	5227	5168	64	0	0	0	0	0	5168	0	0	-5	
42671	170772	171280	230	0	0	0	0	0	171280	0	0	-738	
43052	13152	12898	279	0	0	0	0	0	12898	0	0	-25	
43351	1987	1668	-172	0	500	0	0	0	1668	0	0	-9	
43454	3552	3543	38	0	0	0	0	0	3543	0	0	-29	
43744	11469	11438	20	0	0	0	0	0	11438	0	0	11	
43856	5108	5082	3	0	0	0	0	0	5082	0	0	23	
43959	14504	14547	255	0	0	100	0	0	14547	0	0	-198	
44040	31418	30824	708	0	0	0	0	0	30824	0	0	-114	
44433	25303	25521	132	0	0	0	0	0	25521	0	0	-350	
44741	35597	35069	550	0	0	75	0	0	35069	0	0	53	
44750	16661	16317	445	0	0	0	0	0	16317	0	0	-101	
44929	17090	17176	106	0	0	38	0	0	17176	0	0	-154	
45038	13624	13485	392	0	0	191	0	0	13485	0	0	-62	
45047	18391	17860	540	0	0	0	0	0	17860	0	0	-9	
45056	8803	8866	32	0	0	75	0	0	8866	0	0	-20	
45430	15727	15528	234	0	0	0	0	0	15528	0	0	-35	
45458	3031	2535	15	0	500	0	0	0	2535	0	0	-19	
45551	72927	71859	2757	0	0	1100	0	0	71859	0	0	-589	
45560	84085	82989	4051	0	0	1719	0	0	82989	0	0	-1236	
45775	14398	14252	144	0	0	0	0	0	14252	0	0	2	
46053	21147	21726	436	0	0	600	0	0	21726	0	0	-415	
46941	19688	19856	464	0	0	537	0	0	19856	0	0	-95	
47153	1879	1857	22	0	0	0	0	0	1857	0	0	0	
47247	29122	29086	491	0	0	175	0	0	29086	0	0	-280	
47256	4616	4609	7	0	0	0	0	0	4609	0	0	0	
47452	8904	8850	81	0	0	0	0	0	8850	0	0	-27	
47500	47896	46567	774	0	0	0	0	0	46567	0	0	555	
48057	10366	10298	221	0	0	95	0	0	10298	0	0	-58	
48150	3431	3376	58	0	0	0	0	0	3376	0	0	-3	
48374	84220	82127	6631	0	0	4567	0	0	82127	43	0	-14	
48440	9525	9300	289	0	0	0	0	0	9300	0	0	-64	
49054	24001	23533	511	0	0	0	0	0	23533	0	0	-43	
49148	14121	14171	289	0	0	112	0	0	14171	0	0	-227	
49241	52584	51859	898	0	0	0	0	0	51859	0	0	-173	
49344	13232	13148	215	0	0	70	0	0	13148	0	0	-61	
49643	7040	6981	59	0	0	0	0	0	6981	0	0	0	
49652	15176	14832	373	0	0	0	0	0	14832	0	0	-29	
49821	92759	92473	797	0	0	0	0	0	92473	0	0	-511	
49858	10848	10983	-46	0	0	0	0	0	10983	0	0	-89	
49951	9886	9687	459	0	0	228	0	0	9687	0	0	-32	
50144	10569	10417	152	0	0	0	0	0	10417	0	0	0	
50461	24599	24385	214	0	0	0	0	0	24385	0	0	0	
50546	4999	5053	-5	0	0	0	0	0	5053	0	0	-49	
50854	5854	5714	230	0	0	75	0	0	5714	0	0	-15	
50872	17803	17371	478	0	0	0	0	0	17371	0	0	-46	
50957	18568	18124	435	0	0	0	0	0	18124	18	0	-9	
51253	37525	36227	1392	0	0	0	0	0	36227	0	0	-94	
51356	13325	13245	190	0	0	106	0	0	13245	0	0	-4	
51459	23508	23729	731	0	0	500	0	0	23729	0	0	-452	
51730	6060	6017	71	0	0	0	0	0	6017	0	0	-28	
51842	29325	28592	690	0	0	0	0	0	28592	0	0	43	
52410	7720	7782	123	0	0	16	0	0	7782	0	0	-169	
52719	368945	364718	4227	0	0	0	0	0	364718	0	0	0	
52951	12519	12158	412	0	0	0	0	0	12158	0	0	-51	
53033	483949	477556	6572	0	0	0	0	-278	477278	0	0	99	
53051	9152	9126	248	0	0	222	0	0	9126	0	0	0	
53453	7889	7814	114	0	0	0	0	0	7814	0	0	-39	
53752	8190	8111	86	0	0	0	0	0	8111	0	0	-7	
54049	8736	8544	204	0	0	0	0	0	8544	0	0	-12	
54058	35568	34849	1627	0	0	750	0	0	34849	0	0	-158	
54375	84008	85772	1687	0	0	2500	0	0	85772	0	0	-951	
54441	16328	16099	244	0	0	0	0	0	16099	0	0	-15	
54656	60241	61098	2649	0	0	0	0	0	61098	26	0	-3532	
54973	504195	498079	14155	0	632	10000	0	0	498079	0	0	1329	
55176	24889	24662	234	0	0	0	0	0	24662	0	0	-7	
55336	37407	36958	504	0	0	0	0	0	36958	0	0	-55	
55635	8465	8542	81	0	0	0	0	14	8556	0	0	-172	
55653	11453	11373	158	0	0	70	0	0	11373	0	0	-8	
55970	39282	38855	434	0	0	0	0	0	38855	0	0	-7	
56258	17006	17357	646	0	0	629	0	0	17357	0	0	-368	
56351	108006	94975	2029	12264	0	537	0	0	94975	0	0	-725	
56427	9088	9154	26	0	0	0	0	0	9154	0	0	-92	
56548	35034	34437	735	0	0	0	0	0	34437	0	0	-138	
56557	281602	273316	7431	0	0	0	0	0	273316	630	0	225	
56717	58603	57867	1602	0	0	620	0	0	57867	0	0	-246	
57040	12869	12652	256	0	0	0	0	0	12652	0	0	-39	
57228	23427	23264	178	0	0	0	0	0	23264	0	0	-15	
57255	10783	10705	88	0	0	0	0	0	10705	0	0	-10	
57451	45698	45303	428	0	0	0	0	0	45303	0	0	-33	
57572	5311	5398	-71	0	0	0	0	0	5398	0	0	-16	
58177	6825	6768	26	0	0	0	0	0	6768	0	0	31	
58207	23349	23276	362	0	0	103	0	0	23276	0	0	-186	
58225	26492	25880	679	0	0	215	0	0	25880	0	0	148	
58243	432694	421289	12316	0	0	0	0	0	421289	0	0	-911	
58355	1221	1202	19	0	0	0	0	0	1202	0	0	0	
58551	18630	18404	859	0	0	400	0	0	18404	0	0	-233	
58636	26184	25735	487	0	0	50	0	0	25735	0	0	12	
58757	10160	10153	33	0	0	0	0	0	10153	0	0	-26	
58971	408175	445883	14957	0	-44571	1771	0	0	445883	0	0	-6323	
59316	89136	88412	2363	0	0	1020	0	0	88412	39	0	-658	
59352	37761	38033	961	0	0	0	0	0	38033	0	0	-1233	
59370	38002	37627	385	0	0	0	0	0	37627	0	0	-10	
59754	1288	1244	70	0	0	0	0	0	1244	0	0	-26	
60143	7009367	6996568	144355	0	0	135000	0	0	6996568	0	0	3444	
60330	49660	50557	1694	0	0	1500	0	51	50608	45	0	-1187	
60545	21795	21808	816	0	0	494	0	0	21808	0	0	-335	
60554	5437	5616	163	0	0	250	0	0	5616	0	0	-92	
60648	23533	23214	305	0	0	0	0	0	23214	0	0	14	
61122	150542	146875	2638	0	0	932	0	513	147388	0	0	1448	
61177	5645	5766	-122	0	0	0	0	0	5766	0	0	1	
61355	79480	78565	1363	0	0	0	0	0	78565	0	0	-448	
61476	12283	12305	42	0	0	0	0	0	12305	0	0	-64	
61757	25415	24790	631	0	0	0	0	0	24790	0	0	-6	
61832	27128	26774	395	0	0	0	0	0	26774	0	0	-41	
61953	5818	5804	97	0	0	30	0	0	5804	0	0	-53	
62044	2409	2458	-46	0	0	0	0	0	2458	0	0	-3	
62110	8106	8028	78	0	0	0	0	0	8028	0	0	0	
62147	7653	7476	233	0	0	0	0	0	7476	0	0	-56	
62772	56503	56047	512	0	0	0	0	0	56047	197	0	-253	
63050	17621	17494	328	0	0	0	0	0	17494	0	0	-201	
63069	2443970	2407501	51086	0	0	2430	0	0	2407501	0	0	-12187	
63078	202221	200572	4855	0	200	2600	0	0	200572	0	0	-806	
63201	10962	11312	343	0	0	492	0	0	11312	0	0	-201	
63573	74924	74275	654	0	0	0	0	0	74275	0	0	-5	
63733	48495	47921	1019	0	0	0	0	0	47921	0	0	-445	
63742	30243	29527	714	0	0	0	0	0	29527	0	0	2	
63751	877	857	23	0	0	0	0	0	857	0	0	-3	
64150	13515	13266	388	0	0	150	0	0	13266	0	0	11	
64543	42931	42752	487	0	0	0	0	0	42752	0	0	-308	
64552	13285	13263	243	0	0	200	0	0	13263	0	0	-21	
64619	234226	227833	5073	0	0	0	0	0	227833	0	0	1320	
64730	24344	24911	-297	0	0	0	0	0	24911	0	0	-270	
65205	139176	137169	1146	0	0	0	0	0	137169	0	0	861	
65241	12533	12482	68	0	0	0	0	0	12482	0	0	-17	
65513	50987	50737	236	0	0	0	0	0	50737	0	0	14	
65559	49396	48474	1868	0	0	1101	0	0	48474	0	0	155	
65746	58316	56934	455	0	1000	0	0	0	56934	0	0	-73	
65858	147321	146255	4742	0	0	4000	0	0	146255	0	0	324	
66015	73305	72238	792	0	0	0	0	0	72238	0	0	275	
66154	7421	7217	261	0	0	0	0	0	7217	0	0	-57	
66275	17521	17199	385	0	0	0	0	0	17199	0	0	-63	
66677	11637	11505	128	0	0	0	0	0	11505	0	0	4	
67142	27467	27535	179	0	0	259	0	0	27535	-6	0	18	
67151	56599	56551	1209	0	0	899	0	0	56551	0	0	-262	
67209	105576	103566	1475	0	0	441	0	0	103566	0	0	976	
67254	1103	1195	-262	0	175	0	0	0	1195	0	0	-5	
67311	1411108	1377471	39579	0	0	0	0	0	1377471	1972	0	-7914	
67656	68830	67454	1444	0	0	0	0	0	67454	0	0	-68	
67870	37622	37142	473	0	0	0	0	0	37142	0	0	7	
68345	29379	29042	546	0	0	0	0	0	29042	0	0	-209	
68448	17093	16648	434	0	0	0	0	0	16648	0	0	11	
68671	12699	12620	615	0	0	536	0	0	12620	0	0	0	
68756	25308	25004	904	0	0	265	0	0	25004	0	0	-335	
68831	10670	10402	213	0	0	0	0	0	10402	0	0	55	
68840	18084	18003	343	0	0	100	0	0	18003	0	0	-162	
68859	47537	48016	1495	0	0	1150	0	0	48016	0	0	-824	
68943	11681	12139	174	0	0	650	0	0	12139	0	0	18	
69333	122343	119067	3351	0	0	161	0	0	119067	0	0	86	
69678	45428	44813	1512	0	0	850	0	0	44813	0	0	-47	
70049	35148	35408	598	0	0	616	0	0	35408	0	0	-242	
70058	10776	11219	92	0	0	0	0	0	11219	0	0	-535	
70218	11029	10874	155	0	0	0	0	0	10874	0	0	0	
70414	42254	41613	1059	0	0	214	0	0	41613	0	0	-204	
70638	22505	22767	1035	0	0	1488	0	0	22767	0	0	191	
70955	2235	2214	21	0	0	0	0	0	2214	0	0	0	
71073	12557	12733	-40	0	0	0	0	0	12733	0	0	-136	
71318	66617	65667	1251	0	0	155	0	0	65667	0	0	-146	
71457	28397	27880	488	0	0	0	0	0	27880	0	0	29	
71859	1494	1494	9	0	0	0	0	0	1494	0	0	-9	
72258	38372	37547	1567	0	0	750	0	0	37547	0	0	8	
72351	10641	10660	170	0	0	40	0	0	10660	0	0	-149	
72454	8437	8268	169	0	0	0	0	0	8268	0	0	0	
72678	46625	46199	476	0	0	0	0	0	46199	0	0	-50	
73116	36507	38320	-875	0	0	0	0	0	38320	0	0	-938	
73152	11542	11678	495	0	0	0	0	0	11678	0	0	-631	
73554	17009	16866	172	0	0	0	0	0	16866	0	0	-29	
73956	7931	7970	0	0	0	0	0	0	7970	0	0	-39	
74056	10417	9712	352	0	0	0	0	0	9712	0	0	353	
74140	114522	113817	3404	0	0	1500	0	0	113817	0	0	-1199	
74159	3070	3042	109	0	0	40	0	0	3042	0	0	-41	
74403	64948	69751	1323	-5821	0	107	0	0	69751	0	0	-198	
74449	3339	3321	39	0	0	21	0	0	3321	0	0	0	
75053	49011	49099	724	0	0	500	0	0	49099	0	0	-312	
75259	21612	21513	100	0	0	0	0	0	21513	0	0	-1	
75446	33589	33090	888	0	0	0	0	0	33090	0	0	-389	
75455	6292	6329	-8	0	0	0	0	0	6329	0	0	-29	
75558	34795	34352	1045	0	0	600	0	0	34352	0	0	-2	
75633	14303847	14251878	54809	0	0	0	0	0	14251878	252	0	-3092	
75651	6423	6264	154	0	0	0	0	0	6264	0	0	5	
76135	2778	3053	-293	0	0	0	0	0	3053	0	0	18	
76153	3557	3473	84	0	0	0	0	0	3473	0	0	0	
76443	13409	13432	286	0	0	200	0	0	13432	0	0	-109	
76854	26850	26450	588	0	0	0	0	0	26450	0	0	-188	
77150	5556	5412	172	0	0	0	0	0	5412	0	0	-28	
77253	16610	16036	620	0	0	0	0	0	16036	0	0	-46	
77422	15094	15050	75	0	0	0	0	0	15050	0	0	-31	
77758	34040	34349	1095	0	0	1250	0	0	34349	0	0	-154	
77851	103980	102993	2682	0	0	1400	0	0	102993	0	0	-295	
78036	7787	7744	43	0	0	0	0	0	7744	0	0	0	
78157	5798	5774	115	0	0	91	0	0	5774	0	0	0	
78241	6156	6158	69	0	0	0	0	0	6158	0	0	-71	
78559	6683	6604	136	0	0	45	0	0	6604	0	0	-12	
78858	132707	131638	1528	0	0	0	0	0	131638	0	0	-459	
79042	14490	14254	139	0	0	0	0	0	14254	0	0	97	
79127	7983	8152	158	0	0	300	0	0	8152	0	0	-27	
79145	17190	17098	137	0	0	0	0	0	17098	0	0	-45	
79257	4593	4496	102	0	0	0	0	0	4496	0	0	-5	
79855	23344	23000	296	0	0	0	0	0	23000	0	0	48	
80020	2466	2457	-17	0	0	0	0	0	2457	0	0	26	
80150	29937	30586	1032	0	0	1250	0	0	30586	0	0	-431	
80374	18760	18697	63	0	0	0	0	0	18697	0	0	0	
80431	9033	8773	359	0	0	0	0	0	8773	0	0	-99	
