"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
24378	224	94	21	0	177	68	0	0	0	0	0	
24453	1990	2472	17	0	9495	499	-9495			0	335	
24659	404	0	38	0	393	27	0			0	0	
24668	1671	278	63	0	1461	131	0			0	0	
24855	26	-50	0	0	77	1	0			0	0	
24949	13766	14495	429	0	9484	10642	0			0	0	
25357	1434	7	7	0	1437	17	0			0	0	
25647	1862	649	3	0	2964	1754	0			0	0	
26176	11869	1190	520	0	17299	7140	0			0	0	
26242	2751	0	286	0	2940	445	-30			0	0	
26457	177	5	0	0	188	16	0			0	0	
26765	3863	0	571	0	3847	555	0			0	0	
26859	6314	655	529	0	6695	1565	0			0	0	
27070	800	238	0	0	800	238	0			0	0	
27548	6520	5620	349	0	6943	6392	0			0	0	
27614	1603	500	29	0	1499	425	0			0	0	
27847	7018	573	633	0	7840	2028	0			0	0	
28013	26423	3536	246	0	26836	4195	0			0	0	
28152	757	0	0	0	757	0	0			0	0	
28255	1743	369	57	0	1685	368	0			0	0	
28349	3587	1700	673	0	2920	1706	0			0	0	
28406	5550	2361	402	0	3486	714	15			0	0	
28572	1098	350	14	0	1419	685	0	0	0	0	0	
28675	715	144	0	0	584	13	0			0	0	
28732	1070	60	1	0	1102	93	0			0	0	
29104	10237	325	837	0	9602	527	0			0	0	
29476	454	82	259	0	350	237	0			0	0	
29636	6954	1546	231	0	6681	1504	0			0	0	
29878	18164	4626	3277	0	11115	854	0			0	0	
29953	1064	0	22	0	1057	15	0			0	0	
30052	242	6	6	0	242	12	0			0	0	
30418	71	56	0	0	68	53	0			0	0	
30502	10012	2112	545	0	10332	2977	0			0	0	
30650	2244	0	97	45	2731	539	0			0	0	
30810	1787611	851509	577206	0	2245002	1886106	0	0	255952	0	0	
30874	11170	3478	144	0	12075	4527	0			0	0	
31134	740	285	52	0	700	297	0			0	0	
31255	4255	420	510	0	3861	536	0			0	0	
31657	556	135	40	0	475	94	0			0	0	
31826	3222	175	107	0	3023	83	0			0	0	
31835	1543	300	305	0	1637	699	0			0	0	
32234	294	-95	5	0	384	0	0			0	0	
32766	226	6	2	0	227	9	0			0	0	
32971	1952	1231	78	0	1686	1043	0			0	0	
33147	5203	2125	381	0	4217	1520	0			0	0	
33259	8280	2195	697	0	8159	2771	0			0	0	
33268	628	0	6	0	639	17	0			0	0	
33370	189	62	0	0	187	60	0			0	0	
33754	252	95	0	0	330	173	0			0	0	
33839	92	5	0	0	89	2	0			0	0	
33857	1642	740	48	0	905	51	0			0	0	
34153	15949	2640	693	0	18286	5751	81			0	0	
34359	300	0	24	0	282	6	0	0	0	0	0	
34425	3094	1895	385	0	3189	2375	0			0	0	
34434	1879	555	43	0	1576	295	0			0	0	
34452	567	110	0	0	536	79	0			0	0	
34537	22104	10796	4031	0	25565	18288	0			0	0	
34555	1445	300	44	0	1269	168	0			0	0	
34742	1749	40	29	0	2023	343	0			0	0	
34836	392	283	22	0	381	294	0			0	0	
35057	1533	0	50	0	1620	137	0			0	0	
35301	21600	-3181	2666	0	22115	0	0			0	0	
35570	142172	65000	4110	0	117242	44180	0			0	0	
35646	176	40	23	0	214	101	0			0	0	
35842	4182	2854	73	0	2528	1273	0			0	0	
35879	923	310	0	0	683	70	0			0	0	
36054	11212	845	332	0	12869	2834	0			0	0	
36456	796	10	22	0	971	207	0			0	0	
36933	1084	714	219	0	1212	1061	0			0	0	
37051	736	163	3	0	739	169	0			0	0	
37341	579	45	1	0	547	14	0			0	0	
37378	3287	385	5	0	2981	84	0			0	0	
37435	16439	4994	1045	0	17154	6754	0			0	0	
37640	15520	2412	326	0	15312	2530	0			0	144	
37659	398	60	12	0	404	78	0			0	0	
37743	942	169	23	0	1056	306	0			0	0	
37949	2054	300	9	0	1745	0	0			0	0	
38740	1434	120	84	0	1487	257	0			0	0	
39327	780	606	26	0	672	524	0			0	0	
39420	17637	7242	911	0	17063	7579	0			0	0	
39475	6856	3796	1806	0	4768	3514	0			0	1144	
39756	4851	450	26	0	5722	1347	0			0	0	
40033	422	0	135	0	418	131	0			0	0	
40350	259	8	0	0	259	8	0			0	0	
40707	2324	749	17	0	2491	822	-111			0	0	
40855	643	90	16	0	590	53	0			0	0	
41245	536	30	49	0	573	116	0			0	0	
41553	733	0	25	0	722	14	0			0	0	
41629	2475	470	243	0	2429	667	0			0	0	
41759	401	190	14	0	366	169	0			0	0	
41825	1614	112	183	0	2232	913	0			0	0	
41937	407	74	32	0	333	32	0			0	0	
41955	299	0	2	0	297	0	0			0	0	
42037	559	0	18	0	573	32	0			0	0	
42055	544	96	60	0	706	318	0			0	0	
42354	793	46	9	0	748	10	0			0	0	
42372	2108	1100	65	0	2411	1468	0			0	0	
42420	67187	20544	2378	0	61234	16969	0			0	0	
42448	10440	1696	714	0	9497	1467	0			0	0	
42457	356	0	34	0	322	0	0			0	0	
42671	18637	-1450	1309	0	33111	14333	0			0	0	
43052	1731	46	82	0	2363	760	0			0	0	
43351	184	101	0	0	83	0	0			0	0	
43454	210	5	4	0	204	3	0			0	0	
43744	4935	0	676	0	5874	1615	0	0	0	0	0	
43856	240	0	0	0	262	22	0			0	0	
43959	777	312	31	0	930	496	0			0	0	
44040	2890	600	90	0	2578	378	0			0	0	
44433	6711	3337	567	0	4217	1410	0			0	0	
44741	4499	740	812	0	4093	1146	0			0	0	
44750	2069	159	37	0	1970	97	0			0	0	
44929	783	500	27	0	998	742	0			0	0	
45038	2433	884	21	0	1623	95	0			0	0	
45047	1780	247	43	0	1646	156	0			0	0	
45056	485	50	1	0	589	155	0			0	0	
45430	1052	111	40	0	1219	318	0			0	0	
45458	66	49	0	0	60	43	0			0	0	
45551	6047	770	221	0	5598	542	0			0	0	
45560	7521	745	500	0	6815	539	0			0	0	
45775	933	158	3	0	1065	293	0			0	0	
46053	1971	937	572	0	1899	1437	0			0	0	
46941	1040	156	94	0	950	160	0			0	0	
47153	241	35	33	0	222	49	0			0	0	
47247	4630	1116	130	0	6100	2716	0			0	0	
47256	311	43	2	0	322	56	0			0	0	
47452	600	0	23	0	577	0	0			0	0	
47500	3082	890	86	0	3000	894	0			0	0	
48057	717	971	37	0	993	1284	0	0	0	0	0	
48150	161	17	1	0	151	8	0			0	0	
48374	9049	1600	171	0	8750	1472	0			0	0	
48440	1022	200	0	0	871	49	0			0	0	
49054	4386	616	283	0	6315	2828	0			0	0	
49148	592	180	9	0	424	21	0			0	0	
49241	3085	483	305	0	4137	1845	5			0	0	
49344	376	129	26	0	390	169	0			0	0	
49643	215	8	6	0	214	13	0			0	0	
49652	2011	95	45	0	1902	31	0			0	0	
49821	12641	5625	1305	0	13568	7857	0			0	0	
49858	601	-16	201	0	524	108	0			0	0	
49951	393	0	1	0	392	0	0			0	0	
50144	442	144	59	0	485	246	0	0	0	0	0	
50461	2990	350	188	0	3436	940	-44			0	0	
50546	395	105	108	19	310	109	0			0	0	
50854	620	110	241	0	518	249	0			0	0	
50872	1655	550	16	0	1594	505	0			0	0	
50957	1482	606	61	0	1169	354	0			0	0	
51253	3826	6449	442	0	2903	5968	0			0	0	
51356	303	20	7	0	325	49	0			0	0	
51459	1471	26	308	0	1196	59	0			0	0	
51730	286	205	15	0	368	302	0	0	0	0	0	
51842	4074	2300	52	0	4750	3028	0			0	0	
52410	255	0	26	0	231	2	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	1558	397	148	0	1379	366	0			0	0	
53033	30418	5880	4612	0	27244	7318	0			0	0	
53051	250	11	29	0	250	40	0			0	0	
53239	1084	0	6	0	1103	25	0			0	0	
53453	218	0	7	0	239	28	0			0	0	
53752	63	0	0	0	63	0	0			0	0	
54049	1030	597	7	0	1205	779	0	0	0	0	0	
54058	4904	1200	81	0	4077	454	0			0	0	
54375	7423	3755	365	0	9035	5732	0			0	0	
54441	1340	120	0	0	1270	50	0			0	0	
54656	2129	646	117	0	2460	1094	0			0	0	
54973	41985	12883	4026	0	37906	12830	0			0	0	
55176	3739	237	20	0	3562	80	0			0	0	
55336	2014	0	143	0	2062	191	0			0	0	
55635	975	180	22	0	984	211	0			0	0	
55653	863	70	89	0	841	137	0	0	0	0	0	
55970	3952	3752	0	0	2936	2736	0			0	0	
56258	1583	486	8	0	1438	349	0			0	0	
56351	7291	0	243	0	7693	645	0			0	0	
56427	943	929	15	0	431	432	0			0	0	
56548	5639	865	171	0	6323	1720	0			0	0	
56557	45674	-3548	3454	25	54347	8554	0			0	0	
56717	9152	3250	515	0	8316	2929	0			0	0	
57040	747	0	7	0	769	29	0			0	0	
57228	3618	731	55	0	4322	1490	0			0	0	
57255	774	47	102	0	750	125	0			0	0	
57451	6039	1676	62	0	6784	2483	0			0	0	
57572	263	13	1	0	253	4	0			0	0	
58177	1038	0	13	0	1278	87	-166			0	0	
58207	1956	707	24	0	2198	973	0			0	0	
58225	3673	864	193	0	3322	706	0			0	0	
58243	91603	31600	10804	730	121623	71694	0			0	0	
58355	46	46	0	0	32	0	-32			0	0	
58551	1197	180	40	0	1195	218	0			0	0	
58636	2147	352	489	0	1845	539	0			0	0	
58757	1080	579	66	0	601	166	0			0	0	
58971	76535	22333	7157	0	70051	23006	0			0	0	
59316	5502	2450	31	0	5458	2437	0			0	0	
59352	2778	360	14	0	2406	2	0			0	0	
59370	2477	400	12	0	2436	371	0			0	0	
59754	130	71	8	0	121	70	0			0	0	
60143	628737	73000	74583	0	726141	245032	45			0	0	
60330	4969	1623	111	0	4750	1515	0			0	0	
60433	784	153	3	0	628	0	0			0	0	
60545	1039	102	3	0	959	25	0			0	0	
60554	439	64	1	0	404	30	0			0	0	
60648	3915	562	284	0	3391	322	0			0	0	
61122	16047	9390	1641	0	19480	14464	0			0	0	
61177	1055	0	112	0	959	16	0			0	0	
61355	7020	1758	2142	0	7602	4482	0			0	0	
61476	788	156	0	0	870	230	-8			0	0	
61757	3098	0	5	0	3138	43	-2			0	0	
61832	3705	651	32	0	4650	1628	0			0	0	
61953	455	110	17	0	457	129	0			0	0	
62044	281	0	8	0	274	1	0			0	0	
62110	0	0	0	0	0	0	0			0	0	
62147	803	248	59	0	563	67	0			0	0	
62772	5258	1437	16	0	4315	510	0			0	0	
63050	1071	70	25	0	1042	66	0			0	0	
63069	322668	53605	47584	0	327121	40512	-65130			0	44781	
63078	20398	9744	1198	0	18902	9184	-262			0	3252	
63201	377	24	7	0	370	24	0			0	0	
63573	4310	300	77	0	4220	287	0			0	0	
63733	4060	1266	108	0	3219	533	0			0	0	
63742	4439	540	131	0	3822	54	0			0	0	
63751	85	0	1	0	95	11	0			0	0	
64150	1609	300	73	0	1603	367	0			0	0	
64543	6421	2042	331	0	8144	4096	0			0	0	
64552	1027	170	0	0	960	103	0			0	0	
64619	22347	10250	1740	207	20029	9465	0			0	0	
64730	2816	900	19	0	2773	876	0			0	0	
65205	3330	450	1	0	3354	475	0			0	0	
65241	1771	0	294	0	2613	1136	0	0	0	0	0	
65513	47	0	0	0	47	0	0			0	0	
65559	2209	128	19	0	2063	1	0			0	0	
65746	7431	5905	450	0	8432	7356	0			0	0	
65858	10062	600	433	0	10598	1569	0			0	0	
66015	4915	858	202	0	5485	1630	0			0	0	
66154	675	435	85	0	692	537	0			0	0	
66275	2341	350	99	0	2070	178	0			0	0	
66677	1102	216	20	0	1005	468	329			0	0	
67142	573	98	22	0	491	38	0			0	0	
67151	8703	3055	256	0	9131	3739	0			0	0	
67209	5236	1902	307	0	5065	2038	0			0	0	
67254	3	-2	0	0	5	0	0			0	0	
67311	142197	54699	23172	0	144081	94518	14763			0	43255	
67656	18002	12032	1534	0	13858	9422	0			0	0	
67870	4540	4724	323	0	3606	4113	0			0	0	
68345	3905	2300	14	0	1732	141	0			0	0	
68448	735	350	18	0	401	34	0			0	0	
68671	1001	300	234	0	842	375	0			0	0	
68756	1293	300	277	0	989	273	0			0	0	
68831	675	462	58	0	1555	1397	-3			0	0	
68840	1138	669	291	0	694	516	0			0	0	
68859	5497	250	221	0	5588	562	0			0	0	
68943	1657	0	23	0	1695	61	0			0	0	
69333	12123	4826	244	0	12497	5444	0			0	0	
69678	6638	752	237	0	6265	616	0			0	0	
70049	3628	255	0	0	3482	109	0			0	0	
70058	238	82	48	0	229	121	0			0	0	
70218	1114	63	0	0	1336	285	0			0	0	
70414	2457	64	47	0	2538	192	0			0	0	
70638	2385	1200	331	0	1980	1126	0			0	0	
70955	130	0	7	0	123	0	0			0	0	
71073	305	7	7	0	476	185	0			0	0	
71318	6838	1455	236	0	6164	1017	0			0	0	
71457	3387	360	2	0	3049	24	0			0	0	
71859	82	0	1	0	88	7	0	0	0	0	0	
72258	2650	157	42	0	2550	99	0			0	0	
72351	1455	150	246	0	1490	431	0			0	0	
72454	651	92	22	0	593	56	0	0	0	0	0	
72678	1044	-580	345	0	2517	1238	0			0	0	
73116	7278	-194	605	0	11275	4408	0			0	0	
73152	954	20	49	0	896	11	0			0	0	
73554	2088	300	550	0	2430	1192	0			0	0	
73956	629	115	874	0	554	914	0			0	0	
74056	907	60	115	0	746	14	0			0	0	
74140	11936	2300	616	0	12376	3356	0			0	0	
74159	227	12	0	0	215	0	0			0	0	
74403	5700	751	152	0	6318	1521	0			0	0	
74449	90	2	4	0	86	2	0			0	0	
75053	3099	1178	47	0	2489	615	0			0	0	
75259	1628	556	2	0	1417	376	29			0	0	
75446	2049	406	276	0	2147	780	0			0	0	
75455	723	0	3	0	747	27	0			0	0	
75558	2476	642	116	0	1555	696	859			0	0	
75633	760075	590362	180687	0	760851	773003	1178			0	171378	
75651	572	40	16	0	584	68	0			0	0	
76135	2000	1407	47	0	4008	3462	0			0	0	
76153	720	0	10	0	716	6	0			0	0	
76443	1157	1232	106	0	1243	1424	0			0	0	
76854	4000	23	76	0	4000	99	0			0	0	
77150	531	0	82	0	461	12	0			0	0	
77253	1080	164	29	0	962	75	0			0	0	
77422	2997	2375	72	0	3117	2567	0			0	0	
77758	3004	204	91	0	2841	132	0	0	0	0	0	
77851	9424	800	696	0	8957	1428	399			0	0	
78036	1195	295	11	0	1496	607	0			0	0	
78157	432	0	7	0	433	8	0			0	0	
78241	253	147	4	0	449	347	0			0	0	
78559	1086	435	5	0	1204	558	0			0	0	
78858	15225	1828	2027	0	15986	4616	0			0	0	
79042	796	121	11	0	779	115	0			0	0	
79127	732	300	202	0	587	357	0			0	0	
79145	2082	840	22	0	1711	491	0			0	0	
79257	303	91	3	0	322	113	0			0	0	
79855	2851	115	107	0	3334	705	0	0	0	0	0	
80020	47	8	0	0	39	0	0			0	0	
80150	184	5	50	0	187	58	0			0	0	
80374	325	0	0	0	353	28	0			0	0	
80431	896	317	37	0	724	182	0			0	0	
80552	181	6	0	0	191	16	0			0	0	
80936	1540	550	108	0	1591	709	0			0	0	
81175	2252	-95	193	0	2243	89	0			0	0	
81429	2917	0	29	0	3153	265	0			0	0	
82033	4831	1050	218	0	6620	3057	0			0	0	
82079	695	182	0	0	731	218	0			0	0	
82257	207	0	3	0	209	5	0	0	0	0	0	
82350	284	36	5	0	258	15	0			0	0	
82659	779	21	0	0	814	56	0			0	0	
83151	1344	416	147	0	1680	899	0			0	0	
83236	161	27	0	0	136	2	0			0	0	
83375	5450	2145	519	0	5500	2714	0			0	0	
83638	67289	24103	8800	0	67146	32760	0			2990	0	
83834	1110	150	7	0	1318	365	0			0	0	
83852	106	0	4	0	107	5	0			0	0	
83955	380	159	33	0	267	79	0	0	0	0	0	
84046	280	60	3	0	469	252	0			0	0	
84055	73	0	0	0	73	0	0			0	0	
84251	122	0	0	0	122	0	0			0	0	
84541	7422	1047	990	0	6293	908	0			0	0	
84804	352	190	210	0	323	371	0			0	0	
85052	776	170	2	0	867	263	0			0	0	
85258	725	96	1	0	666	38	0			0	0	
85454	272	106	80	0	426	340	0			0	0	
85472	20509	7900	1466	0	18230	7087	0			0	0	
85771	752	353	15	0	727	343	0			0	0	
85931	1653	560	64	0	1494	465	0			0	0	
86349	2693	393	19	0	2490	209	0			0	0	
86358	354	0	55	0	335	36	0			0	0	
86527	15314	8233	734	2986	17439	8106	0			0	0	
86554	502	37	16	0	507	58	0			0	0	
86675	4000	1906	2510	0	1474	1890	0			0	0	
87047	1075	200	1	0	1027	153	0			0	0	
87159	814	180	52	0	619	37	0			0	0	
87177	128	150	0	0	15	37	0			0	0	
87234	3978	1125	93	0	4135	1375	0			0	0	
87476	11129	4512	241	0	10198	3822	0			0	0	
87579	3999	-160	372	0	4080	293	0			0	0	
88231	5148	3073	79	0	4385	2347	-42			0	1273	
88240	245	60	0	0	189	4	0			0	0	
88259	546	0	0	0	550	4	0			0	0	
88352	1217	519	121	0	1128	551	0			0	0	
88455	2146	240	134	0	1926	154	0			0	0	
88530	1709	512	35	0	2229	1067	0			0	0	
88772	5710	2558	545	0	4064	2987	1530			0	0	
88950	646	166	0	0	586	106	0			0	0	
89032	395	158	135	0	472	370	0			0	0	
89135	1700	1526	23	0	1302	1151	0			0	0	
89751	7467	529	593	0	8539	2194	0			0	0	
89854	1171	25	100	0	1274	228	0			0	0	
89957	317	41	20	0	259	3	0			0	0	
90047	193	5	1	0	187	0	0	0	0	0	0	
90177	1278	857	7	0	911	497	0			0	0	
90328	4957	1542	249	0	4942	1776	0			0	0	
90337	2628	2290	187	0	2731	2580	0			0	0	
90579	3435	4420	188	0	6408	7581	0			0	0	
90645	451	0	0	0	451	0	0			0	0	
90739	659	180	71	0	677	269	0			0	0	
91101	9909	2650	454	0	9114	2309	0			0	0	
91156	1576	-317	151	0	2005	263	0			0	0	
91259	1056	20	64	0	1234	262	0			0	0	
91615	574	120	28	0	477	51	0			0	0	
91651	254	130	3	0	598	477	0			0	0	
91754	2095	240	26	0	1973	144	0			0	0	
91950	387	0	40	0	410	63	0			0	0	
92050	1303	420	30	0	1371	518	0			0	0	
92144	266	0	13	0	256	3	0			0	0	
92676	3367	511	104	0	3397	645	0			0	0	
92706	1501	370	257	0	1299	425	0			0	0	
92902	120	8	3	0	110	1	0			0	0	
93244	3126	560	90	0	3500	1024	0			0	0	
93543	3428	0	98	0	4929	1599	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	62759	20066	7405	0	70970	35682	0			0	0	
93758	476	-200	164	0	549	37	0			0	0	
94139	3140	1448	330	0	3745	2383	0			0	0	
94456	470	16	61	0	445	52	0			0	0	
94522	4839	959	105	0	5039	1264	0			0	0	
94755	1372	400	42	0	1286	356	0			0	0	
94858	989	551	473	0	1054	1089	0			0	0	
95051	755	235	81	0	643	204	0			0	382	
95659	561	110	20	0	533	102	0			0	0	
95677	1454	292	2	0	1280	120	0			0	0	
96553	1195	90	12	0	1110	17	0			0	0	
97055	1857	163	100	0	1604	10	0			0	0	
97279	106	38	9	0	78	19	0			0	0	
97457	420	83	23	0	367	53	0			0	0	
97804	4304	279	1621	0	3444	2319	1279			0	0	
97943	1048	140	10	0	1179	281	0			0	0	
98351	501	714	325	0	364	902	0			0	0	
98454	1356	43	369	0	1149	205	0			0	0	
98463	3231	475	83	0	3494	821	0			0	0	
98548	4093	390	139	0	4591	1027	0			0	0	
98641	1607	680	140	0	1879	1092	0			0	0	
98717	2777	240	0	0	2537	0	0			0	0	
99059	5465	477	3	0	5223	238	0			0	0	
99143	1418	125	346	0	1648	701	0			0	0	
99255	446	0	0	0	448	2	0			0	0	
99376	18893	3522	623	0	20648	5900	0			0	0	
99442	2187	615	52	0	1742	222	0			0	0	
99536	1280	90	51	0	1427	288	0			0	0	
99853	423	242	45	0	300	164	0			0	0	
99974	2313	30	141	0	3166	1024	0	0	0	0	0	
100236	2579	1000	56	0	2550	1027	0			0	0	
100357	5468	1581	290	0	6112	2515	0			0	0	
100562	42648	9423	3795	0	45914	16484	0			0	3856	
100777	1193	0	4	0	1462	273	0			0	0	
100843	3829	1934	182	0	3809	2096	0			0	0	
101019	53572	8173	3721	0	57901	16223	0			0	0	
101037	10656	2475	448	0	12335	4602	0			0	0	
101345	543	-216	9	0	795	45	0			0	0	
101439	2622	525	566	0	2504	973	0			0	0	
101671	3238	884	225	0	3062	933	0			0	0	
101738	1670	391	183	0	1866	770	0			0	0	
101952	1071	0	0	0	1077	6	0			0	0	
102155	1	0	1	0	103	0	-103			0	0	
102173	2613	1494	248	0	1698	827	0			0	0	
102333	438	100	0	0	406	68	0			0	0	
102342	1900	10	36	0	1900	46	0	0	0	0	0	
102539	191	0	1	0	215	25	0			0	0	
102557	406	135	0	0	357	86	0	0	0	0	0	
102874	660	437	46	0	668	491	0			0	0	
103134	720	0	3	0	726	9	0			0	0	
103255	21284	3367	3822	0	20272	6177	0			0	0	
103563	293	240	4	0	282	233	0			0	0	
103602	0	0	0	0	0	0	0			0	0	
104234	365	120	80	0	301	136	0			0	0	
104542	183	48	1	0	157	23	0			0	0	
104971	291	30	15	0	311	65	0			0	0	
105026	7374	4718	41	0	6553	3938	0			0	0	
105053	1184	225	10	0	1096	147	0			0	0	
105071	3573	1449	1028	0	4919	3823	0	0	0	0	0	
105222	5593	1163	387	0	5724	1681	0			0	0	
105473	7935	1900	49	0	6818	832	0	0	0	0	0	
105530	1894	2124	24	0	3244	3498	0			0	0	
105633	2650	1865	77	0	2444	1736	0			0	0	
106359	10461	475	2616	0	10833	3562	99			0	0	
106377	9852	4461	228	0	12653	7490	0			0	0	
106452	6310	150	702	0	6349	891	0			0	0	
106519	942	419	21	0	693	191	0			0	0	
106676	613	104	0	0	509	0	0			0	0	
107226	403	0	15	0	427	39	0			0	0	
107244	38738	11745	655	0	39169	12831	0			0	0	
