"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
3252			16	565	11	1297	8	2639	184	6287	21	2550	5	1663			43	1401	37	4467	30	8291	776	32162	60	7153	25	6968	false	false	
3458			14	534	5	755	4	1510	92	2079	8	899	7	1222			39	1283	18	2380	13	3154	137	2893	3	461	4	666	false	false	
3720			57	2166	67	8382	67	25136	237	4641	37	4139	19	3909			49	1586	23	3235	10	2552	34	652	21	2072	11	3325	false	false	
3971			11	384	16	2072	29	12312	42	569	17	1397	16	4579			19	926	27	3091	27	6131	58	1402	28	3259	18	4258	false	false	
4156			28	1103	16	1805	15	7271	157	2892	20	2009	16	4397			100	3978	52	6269	19	4907	222	4079	35	3956	13	2912	false	false	
4231			173	5280	34	4216	16	6041	72	1388	9	928	2	896			110	2976	20	1937	1	130	20	244	0	0	2	201	false	false	
4839			69	3398	103	15789	108	52866	87	451	10	903	14	3668															false	false	
5069			1	36	3	340	25	13494	2	112	1	0	3	1399			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
5135			115	4023	53	6490	63	23549	431	8464	46	4652	23	6224			189	6827	93	11212	50	14186	272	7702	83	9505	55	14637	false	false	
5210			87	3587	171	20836	205	79452	277	7185	66	7212	54	13941			28	1232	30	3748	28	8645	32	638	6	183	0	0	false	false	
5461			20	974	44	5564	105	42902	113	3193	100	7607	55	10154			1	84	3	321	3	993	5	289	8	902	10	2827	false	false	
5751			56	2332	43	5178	26	11184	310	8821	56	6385	27	9962			28	1225	26	3903	22	6352	96	2864	57	6974	38	11191	false	false	
6039			153	4772	69	7809	95	35269	303	4738	33	3653	14	3798			68	2149	49	5597	36	9494	97	1803	7	811	4	1354	false	false	
6141			39	1377	13	1407	6	1608	30	460	5	565	0	0			30	816	6	777	2	961	49	1148	3	472	1	305	false	false	
6329			148	10755	91	12620	118	46447	801	17454	78	10495	21	4835			37	1581	16	1901	6	1373	84	2683	4	726	0	0	false	false	
7009			0	0	0	0	0	0	0	0	3	412	11	4152															false	false	
7045			62	2238	32	3841	16	6218	32	776	8	715	5	1480			22	784	12	1766	3	913	36	832	12	1381	6	1530	false	false	
7072			13	603	26	3278	46	18779	85	2271	9	1006	9	1808			0	0	0	0	2	785	0	0	1	169	0	0	false	false	
7157			18	573	5	742	0	0	83	1916	10	1294	1	235			17	676	4	577	2	577	132	2663	6	907	0	0	false	false	
7456			9	280	5	470	11	4668	39	981	14	987	12	3769			16	606	17	2085	24	3506	52	1096	30	2722	21	4911	false	false	
7634			61	2293	27	3423	18	7570	88	1924	7	688	11	3152			16	632	10	1598	2	383	38	1024	4	518	1	300	false	false	
8033			16	742	18	2188	42	14908	98	2117	18	1546	10	1616			2	130	8	649	1	317	15	454	6	475	6	592	false	false	
8462			8	228	9	1172	3	2081	118	2820	16	2004	12	3862			10	361	9	1205	6	1675	46	1305	13	1624	10	3667	false	false	
8631			12	394	7	823	10	3762	54	1579	21	2110	10	3829			0	0	0	0	2	657	5	63	1	125	0	0	false	false	
9357			6	341	9	1164	61	27492	226	5656	124	11016	167	42976	0	1													true	false	
9553			11	429	9	761	2	1044	32	882	11	1134	10	3104			27	1111	32	3376	32	8112	77	2323	32	2692	39	8939	false	false	
9807			7	455	37	4743	107	44515	48	1746	24	3119	13	3751															false	false	
9955			9	419	10	1350	13	6404	59	753	16	1736	16	6649			42	1414	31	3592	10	3622	75	2109	15	1326	8	2059	false	false	
10250			22	1026	61	7866	98	40187	372	9985	116	10404	76	28293			0	0	1	207	1	360	0	0	0	0	0	0	false	false	
10849			20	607	17	1950	17	7588	49	945	22	2773	4	1470			21	835	7	1086	8	2095	20	478	4	517	6	1297	false	false	
11145			111	3942	96	12034	68	27116	81	2119	13	1129	12	3828			0	0	1	160	0	0	2	38	0	0	0	0	false	false	
11275			36	1471	60	8294	176	81966	203	5276	145	12168	187	54300															false	false	
11640			39	1146	30	3678	30	10049	288	6202	41	3388	27	8744			22	536	21	2327	12	3776	36	1085	24	2543	20	4668	false	false	
11837			9	432	8	1007	12	4365	8	198	1	38	3	944			7	312	1	157	2	497	7	132	0	0	0	0	false	false	
12030			303	9954	127	15934	85	32571	651	10169	30	3272	26	8571			107	3490	41	6523	19	5744	86	1748	7	749	0	0	false	false	
12142			55	2452	39	4403	36	14186	187	3624	26	2908	13	4119			10	311	7	823	6	1636	10	215	6	630	4	982	false	false	
12179			13	515	14	1718	11	3971	24	584	8	606	4	1387			0	0	2	180	0	0	0	0	0	0	0	0	false	false	
12311			2403	102804	3734	442520	4929	1700347	24254	1184234	5063	497559	4213	1169846			141	6514	164	18555	48	12120	533	13199	100	8965	61	13067	false	false	
12647			29	900	16	1949	21	9667	64	1303	15	1513	9	1901			16	619	6	1100	8	2265	22	354	4	283	8	1317	false	false	
12656	14	30													18	43													true	true	
12937			5	354	14	1753	40	17248	18	493	9	852	9	2976			0	0	1	150	0	0	0	0	0	0	0	0	false	false	
12946			173	7543	169	21412	169	58848	1149	23397	202	21050	111	33124			108	3637	48	6006	20	5010	169	3695	30	3506	17	3250	false	false	
12955			22	906	33	4068	43	16496	83	1948	27	2936	31	7412			3	165	0	0	2	618	3	26	1	140	0	0	false	false	
13103			59	2808	171	22558	294	109423	475	11226	159	14174	173	39312															false	false	
13251	44	85															10	464	1	82	1	36	35	703	6	397	3	936	false	true	
13457			3	42	3	212	0	0	17	185	5	372	1	206			5	250	3	439	3	870	70	1498	20	1819	6	1519	false	false	
14052			57	2329	20	2555	18	7563	57	1160	8	638	3	1091			5	281	4	508	2	542	8	199	1	113	0	0	false	false	
14155			47	2050	42	6021	21	7836	195	4272	15	1689	3	675			89	4019	73	9492	22	5416	562	13433	59	7033	24	7885	false	false	
14650	22	139													4	73													true	true	
14753	8	84															22	638	9	1265	5	1767	288	7705	28	3678	7	2098	false	true	
14865			63	2984	98	12278	67	24408	263	5520	58	4907	53	14873			65	3426	96	12953	61	18724	307	8161	137	12816	74	17171	false	false	
14977			5	144	1	66	0	0	69	1115	7	712	2	914			20	737	18	1962	7	2010	116	3932	35	3597	11	2031	false	false	
16551			148	5910	56	9373	49	25209	306	8869	47	7873	19	7431			43	931	14	2116	4	1342	85	2146	12	1785	4	1233	false	false	
16748			16	616	8	1158	8	1626	49	1431	13	1332	9	2708			8	355	17	2073	8	2689	38	1433	10	1588	5	1730	false	false	
17110			0	0	0	0	0	0	2	92	3	295	4	1338															false	false	
17147			528	19179	680	77492	855	339706	2807	52973	770	69488	842	214590			243	9309	208	25898	143	40475	295	8582	110	11788	77	17821	false	false	
17259			14	545	10	1459	5	2706	13	404	6	921	8	2969	95	48													true	false	
17464			62	1930	217	27130	393	150212	1047	17605	239	17189	204	40913			3	101	6	438	4	822	4	56	2	181	0	0	false	false	
17950			95	4197	110	14642	65	21741	307	6613	46	4754	24	8362			45	2213	63	8272	37	10204	391	7613	59	6122	18	4783	false	false	
17978			37	1347	36	4553	13	5057	0	0	0	0	0	0			1	21	4	536	1	329	0	0	0	0	0	0	false	false	
18050			46	1551	76	9247	70	31067	281	4887	27	2786	13	3196			97	4052	54	7351	13	4594	183	2816	13	1259	3	729	false	false	
18135			3	96	10	1056	8	1529	54	1542	49	4610	38	11500															false	false	
18377			0	0	1	67	1	522	0	0	1	22	0	0			0	0	4	366	3	671	0	0	0	0	0	0	false	false	
18827			130	4087	139	14315	168	55656	631	13810	132	9938	113	27285			0	0	2	162	0	0	0	0	0	0	0	0	false	false	
18836			30	834	24	2397	22	5022	50	978	13	1689	6	2233			6	85	4	580	4	680	26	404	6	692	2	722	false	false	
18854			22	922	20	4020	16	8471	219	5825	50	8185	62	33549			63	2878	32	5359	18	6096	260	9767	38	6211	31	10625	false	false	
19356			12	480	9	1323	11	4582	22	648	9	929	9	2502	3	10													true	false	
19730			88	4130	252	33757	410	163393	249	9813	267	30869	474	177700			6	191	17	2395	9	3047	11	277	7	665	5	1320	false	false	
19936			67	3337	50	6096	36	14340	62	1591	14	1685	8	3451			47	3078	32	3616	26	9469	113	5394	22	3727	6	1253	false	false	
19972			0	0	0	0	0	0	0	0	1	107	0	0			0	0	1	79	0	0	0	0	0	0	0	0	false	false	
20053			50	2111	19	2355	15	5563	67	1251	16	1871	11	4107			23	993	28	4279	16	5718	76	2057	16	1715	7	1856	false	false	
20633			21	830	25	2683	45	16841	41	1245	20	2266	6	1446			0	0	2	280	0	0	0	0	1	140	1	342	false	false	
20857			15	504	4	355	6	1523	91	1855	10	701	10	3434			7	289	18	1859	14	2487	210	851	8	775	8	1656	false	false	
21256			1	38	1	85	0	0	7	131	2	268	0	0	1	6													true	false	
21359			8	342	20	2688	3	859	53	1090	7	834	2	849	63	155													true	false	
21630			39	1703	24	2941	20	7368	163	3876	22	2538	18	5515			8	276	0	0	0	0	1	30	1	2	0	0	false	false	
21658			75	2814	48	4815	38	7788	131	1922	34	1362	33	1908			79	3063	67	7073	42	9445	195	3318	67	2754	18	1825	false	false	
22048			63	1908	41	4602	41	17447	344	6424	40	4468	20	5829			2	51	3	142	0	0	15	406	2	270	3	700	false	false	
22543			49	2004	63	7732	53	19349	113	2536	24	2217	7	799			4	177	1	105	0	0	0	0	0	0	0	0	false	false	
22552	80	246															60	3194	43	7094	13	4592	382	8059	34	5103	20	6674	false	true	
22730			43	1378	15	1526	18	7900	66	2507	12	1337	10	3296			1	22	0	0	1	466	0	0	0	0	0	0	false	false	
22936			13	591	20	3183	29	12639	113	2574	29	3492	12	4064			14	567	12	1763	7	2289	31	804	9	1164	6	1419	false	false	
23456			92	3809	49	5300	20	6911	93	1706	28	2683	14	3394			34	1291	23	3071	7	2008	58	1444	17	2024	10	2951	false	false	
23504			17	920	72	8740	403	184498	983	31607	273	29924	338	122293			0	0	1	74	0	0	0	0	0	0	0	0	false	false	
23643			37	1232	42	4211	26	8638	186	4164	59	5664	22	6395			19	918	9	911	3	1165	29	820	5	478	1	192	false	false	
23755			27	1232	33	4589	65	26059	129	2820	29	3309	13	4686			2	114	0	0	0	0	4	158	0	0	0	0	false	false	
24006			16	713	75	9877	203	80697	123	1736	82	5343	81	23067															false	false	
24378			13	528	10	789	2	210	20	432	3	218	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24453			8	429	11	1584	21	7725	58	1236	12	1049	5	1391			0	0	0	0	1	184	0	0	0	0	0	0	false	false	
24659			24	859	9	955	11	3402	83	3303	13	1311	10	3208			13	655	7	1183	4	1197	39	1666	11	1952	10	2573	false	false	
24668			26	1180	46	6432	67	29167	195	5305	107	12138	119	43092			30	1151	13	1508	4	1156	16	342	7	870	0	0	false	false	
24949			37	1451	54	7261	71	23142	59	1064	24	2217	18	3087			11	600	5	459	1	14	24	494	1	159	0	0	false	false	
25357			151	4871	52	6114	45	16910	299	5374	28	2638	10	3974			141	5318	87	10153	35	10317	555	12529	126	13971	35	8875	false	false	
25647			5	140	20	2722	29	12569	1	23	0	0	2	1509			0	0	1	147	2	391	0	0	0	0	0	0	false	false	
26176			3	117	19	2301	62	27276	1	66	0	0	1	243			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
26242			94	3717	89	10344	94	32304	396	7295	28	2792	17	4647			41	1101	31	3786	18	4776	12	414	8	1155	16	4376	false	false	
26457			9	78	1	190	0	0	21	602	8	804	0	0			57	1839	39	4670	11	2582	54	825	4	351	1	300	false	false	
26765			15	544	57	7549	108	46715	221	6500	90	9237	95	29983			3	61	1	148	2	392	8	199	3	135	0	0	false	false	
27070			4	253	2	251	1	224	0	0	0	0	0	0															false	false	
27548			72	2416	114	14886	120	47797	324	7810	154	11087	120	36607			30	121	6	655	2	718	1	5	0	0	0	0	false	false	
27614			33	1241	40	4775	30	10190	46	647	12	485	6	785			6	212	8	1073	2	553	0	0	0	0	0	0	false	false	
27847			161	5925	87	10765	62	21394	570	10578	34	3630	8	2489			383	10308	112	13759	83	21087	325	5680	19	2130	2	704	false	false	
28013			44	2075	115	15661	296	122156	264	8259	73	7495	90	26701			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
28152			43	1529	25	3523	23	7452	128	2870	41	3655	20	4752			41	1695	69	8650	11	3031	102	2325	29	2550	10	2502	false	false	
28255			12	545	23	3132	36	19062	55	1066	12	1042	15	4316			3	170	1	155	3	984	24	446	4	244	1	0	false	false	
28406			0	0	11	1423	73	33026	182	5323	55	9216	44	20565			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
28675			40	1590	20	2268	4	893	36	699	2	78	8	1492			40	1544	14	2201	6	1902	22	491	4	476	3	671	false	false	
28732			92	3409	27	5712	17	5117	77	1824	16	1435	10	2796			1	100	1	118	0	0	7	159	5	572	4	1303	false	false	
29476			30	727	9	667	6	1133	106	1597	27	2437	13	4063			17	592	25	1612	13	3230	31	513	30	1552	17	3051	false	false	
29636			132	5288	92	10618	67	24354	662	9497	60	6497	20	6541	388	83													true	false	
29878			11	729	104	12169	458	177030	0	0	0	0	0	0															false	false	
30052			14	542	19	2324	16	7561	16	389	3	228	0	0			1	24	1	110	0	0	0	0	0	0	0	0	false	false	
30502			49	1699	76	7936	139	47329	529	9416	35	2346	36	8815															false	false	
30650			5	188	19	2780	22	7129	123	1341	21	1324	16	2150			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
30810	0	81975																											false	true	
31134			24	1169	20	2262	13	4860	219	4005	13	1602	6	1839			23	865	14	2048	3	971	16	394	12	1366	4	852	false	false	
31255			9	451	20	2647	46	18235	117	2576	52	5124	43	10013			1	16	0	0	1	260	0	0	0	0	0	0	false	false	
31657	257	187															7	179	4	624	1	315	108	2852	15	1730	4	626	false	true	
31826			108	4299	71	9180	50	20185	164	3521	25	2901	11	3491			40	1442	10	1122	0	0	103	1289	1	135	0	0	false	false	
31835			37	1066	6	606	13	5086	138	2531	10	1300	10	2445			9	257	6	748	11	3321	122	3320	29	3129	19	3556	false	false	
32234			8	234	11	1342	9	2390	26	445	4	532	5	1414			7	250	8	865	5	1423	21	463	6	565	4	947	false	false	
32766			9	394	15	1867	16	3816	94	1321	9	1139	1	217			1	9	0	0	0	0	1	4	0	0	0	0	false	false	
32971			55	2242	29	3231	13	5056	59	1443	20	1988	16	3197			8	376	9	1253	1	500	3	91	2	123	3	885	false	false	
33147			77	2743	59	7705	61	29256	269	6882	83	10422	75	26362			33	1330	39	5643	11	3387	28	1198	36	4858	32	8862	false	false	
33259			38	2907	73	10096	163	64872	244	6812	91	8496	101	33564			4	262	6	935	2	733	0	0	0	0	0	0	false	false	
33268			33	1275	23	3676	20	8212	160	2922	20	1887	11	3347			20	725	12	1367	4	1056	90	2273	20	1981	13	2698	false	false	
33370			0	0	0	0	2	561	0	0	0	0	0	0															false	false	
33839			14	325	5	625	0	0	58	1445	3	311	0	0			2	42	2	186	3	763	52	4105	10	1163	0	0	false	false	
33857			50	1694	36	4559	49	19210	668	13994	103	12076	76	27134			176	6337	138	18086	76	23054	668	11749	103	11909	49	15649	false	false	
34425			44	2286	81	10828	78	27015	267	7422	84	9291	35	8115			2	99	1	81	0	0	1	24	0	0	0	0	false	false	
34434			85	3786	57	7479	61	21799	230	4842	34	3319	18	6099			20	570	6	586	2	494	13	360	9	784	0	0	false	false	
34452			69	2580	32	4311	17	6559	159	4372	32	3697	13	4456			0	0	1	215	0	0	1	17	0	0	0	0	false	false	
34537			151	8882	451	66992	822	349871	1818	54288	310	36146	273	94380			2	47	1	103	2	654	17	533	2	272	0	0	false	false	
34555			139	4148	47	6132	33	11801	193	3237	10	1000	12	2726			209	7621	106	13458	53	14767	431	8102	48	6128	12	2791	false	false	
34742			51	2421	37	4450	54	21060	155	2975	19	2334	8	2513			28	823	16	2066	13	2942	95	1641	3	494	0	0	false	false	
35057			81	2921	43	5053	30	8673	198	3689	22	2170	8	1880			108	4898	72	9395	27	6464	226	4506	22	2856	9	1769	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			275	6500	236	41368	520	294311	590	18728	176	30122	235	123223			5	19	0	0	0	0	1	38	0	0	0	0	false	false	
35646	36	115															5	232	2	276	1	316	42	1040	2	490	0	0	false	true	
35879			14	593	7	798	11	5994	6	176	3	185	4	984	2	0													true	false	
36456			16	477	11	1249	1	257	208	4490	34	3684	11	3075			46	1884	34	3753	23	4943	354	8682	84	9791	45	9250	false	false	
36933			42	1626	26	3755	16	6707	356	5047	17	2421	3	525			45	1351	10	1242	5	1588	42	1122	9	1008	1	100	false	false	
37051			21	1101	14	2254	12	5486	43	594	12	1705	8	2046			41	1777	42	6075	23	7071	88	2496	23	3001	14	3564	false	false	
37341			19	849	6	946	3	1177	58	1201	2	223	1	265			15	613	7	1007	7	2417	49	949	6	896	7	1989	false	false	
37435			223	8552	232	27547	235	82541	1164	18714	127	13270	60	16021			57	2134	28	3909	14	3936	5	59	1	69	1	339	false	false	
37640			828	36069	496	64649	466	169299	1264	37915	403	44479	359	126222			293	12325	255	31637	114	33910	458	19153	127	16669	80	25187	false	false	
37659			22	779	9	995	7	3404	97	2295	28	3039	6	2144			21	647	14	1965	6	1395	172	2875	6	759	1	277	false	false	
37949			58	1832	22	2652	14	4739	103	2689	26	2578	20	6296			11	399	17	2084	7	2225	67	1633	21	2300	18	5195	false	false	
38740			48	1926	33	4452	40	16284	147	3479	29	2993	12	2978			10	377	5	808	1	223	1	14	0	0	0	0	false	false	
39327			50	1446	60	6276	81	24989	92	1748	32	1671	22	4745			0	0	5	606	3	207	0	0	0	0	1	131	false	false	
39756			47	2422	79	11497	100	39721	516	11562	142	14912	136	45533			30	1960	32	4594	14	3819	219	6380	60	5994	29	5719	false	false	
40033			8	234	5	694	2	700	34	807	13	1028	8	2455			51	1114	4	265	2	549	1	39	1	50	0	0	false	false	
40350			3	69	4	402	0	0	47	585	9	783	5	2339			4	108	8	1211	5	1649	45	1286	20	2379	8	2314	false	false	
40499			7	359	38	5687	67	30086	270	6020	52	5126	36	11192			0	0	0	0	0	0	2	76	0	0	0	0	false	false	
40855			10	377	8	1042	5	1674	74	2177	16	1968	8	2359			14	520	23	2900	16	4770	78	1852	12	1723	6	1314	false	false	
41245	27	69															16	880	21	2831	6	1252	76	1715	11	1222	2	373	false	true	
41553			15	349	4	554	5	2441	27	371	1	98	3	993			11	346	4	541	1	425	111	2531	16	1772	6	1159	false	false	
41629			19	786	26	3366	50	21443	121	3233	36	4129	10	3035			1	22	3	519	4	1249	9	129	0	0	0	0	false	false	
41825			3	209	16	2299	39	17184	92	2142	38	4160	45	12977			5	337	7	1045	3	714	2	31	1	130	0	0	false	false	
41937			5	162	4	484	3	1414	18	444	8	471	5	1311			9	399	11	1395	7	2146	15	460	8	1130	8	2317	false	false	
41955			5	65	2	173	1	500	18	246	2	207	0	0			1	55	17	1531	3	639	235	6049	20	2943	21	7194	false	false	
42037			111	3677	20	796	5	2167	105	2435	24	3881	4	1639			70	1954	11	1615	1	354	17	404	8	1267	2	984	false	false	
42354			48	1838	23	3056	7	2301	178	2500	7	817	9	2591			21	914	14	2206	3	824	81	176	20	2710	10	3091	false	false	
42372			28	1575	40	5210	30	10851	63	1175	4	594	4	956	1	0													true	false	
42420			521	18099	600	64317	508	177147	4313	43279	334	28786	291	69406			6	138	6	542	2	338	15	391	1	136	0	0	false	false	
42448			114	4805	109	14606	98	35862	585	12263	76	7872	67	21721			129	5340	108	13545	65	19284	397	10421	107	13870	98	27035	false	false	
42457			2	40	0	0	3	1709	19	815	14	1967	16	8041			8	208	5	601	5	964	63	1727	14	2148	5	1812	false	false	
43052			36	772	32	3125	28	8495	69	969	16	1268	14	2364			1	42	0	0	0	0	6	144	1	59	0	0	false	false	
43351			14	441	5	674	4	1639	49	1090	8	871	8	2238			3	200	6	878	9	3457	18	414	6	859	1	252	false	false	
43856			16	446	7	891	3	326	22	378	3	345	5	909															false	false	
43959			22	1038	29	4039	31	9221	159	4526	14	1720	9	2503			0	0	0	0	0	0	5	114	2	274	0	0	false	false	
44040			72	2875	38	4814	34	10577	137	3372	22	1790	12	2360			167	6733	106	13316	57	16624	259	6968	76	8206	31	8283	false	false	
44433			0	0	13	1727	48	21343	11	207	4	647	16	4478															false	false	
44741			96	4275	95	12647	97	32365	149	3805	44	4542	22	5238			1	46	4	566	2	653	1	44	1	137	0	0	false	false	
44750			47	1598	40	5037	35	14655	92	2292	13	1116	12	5682			6	212	7	953	6	2729	5	76	2	176	0	0	false	false	
44929			23	930	21	2334	17	5130	32	582	4	320	4	708			4	127	4	509	1	49	2	116	1	75	0	0	false	false	
45038			14	640	12	1178	16	6155	49	1064	16	1478	30	6190			15	642	17	2219	16	3069	32	1016	12	694	6	1721	false	false	
45047			58	2054	32	3700	6	2067	201	3628	9	854	2	387			96	3782	44	5197	24	5841	220	4156	16	1689	4	960	false	false	
45056			11	432	5	619	6	1385	83	1821	9	788	19	6125			17	576	9	950	5	1990	156	4412	50	6667	25	5926	false	false	
45430			14	602	13	1845	8	2290	64	1473	2	357	0	0			4	62	1	112	2	531	2	30	0	0	0	0	false	false	
45458			9	355	8	905	6	2248	62	1643	12	1505	5	471			30	1499	27	3300	11	3653	114	2498	8	1053	4	941	false	false	
45551			63	1897	39	4920	46	13915	275	5107	53	3592	32	8867			74	2951	126	12678	107	40551	473	11520	138	13657	122	31767	false	false	
45560			29	1520	93	12451	183	74115	370	10214	131	12224	125	32699			3	148	4	617	7	2079	2	99	1	113	0	0	false	false	
45775			42	1458	68	8587	67	23027	15	233	3	149	1	1															false	false	
46053			40	1732	48	5941	51	22340	234	5983	28	2529	22	4925			12	420	14	1688	11	2971	99	2792	10	1170	3	868	false	false	
46941			87	2491	27	3333	28	9666	92	944	4	366	7	2910			73	2523	41	4989	12	3384	65	901	1	105	0	0	false	false	
47247			50	2018	78	7871	72	21298	231	4157	57	3875	27	6330			18	835	18	2398	12	3711	19	393	13	2383	3	998	false	false	
47256	59	22															7	291	3	324	2	492	6	137	0	0	0	0	false	true	
47452			29	920	8	1154	6	1866	29	627	1	199	1	609			72	1373	9	1242	1	379	1	3	1	75	2	711	false	false	
47500			28	1229	49	5665	72	22975	263	5704	33	3000	18	4577			0	0	0	0	3	985	0	0	0	0	0	0	false	false	
48057			21	946	7	628	10	2856	104	1626	12	1393	6	1777			30	1252	26	3731	9	2827	216	4860	46	4566	17	3999	false	false	
48150			6	169	2	306	2	156	37	655	2	279	0	0			40	1922	18	2835	7	2460	51	1668	8	1174	6	1718	false	false	
48374			62	2285	53	6905	51	19016	298	8420	69	8428	60	18381			1112	33985	579	60731	315	76633	113	1334	2	250	2	363	false	false	
48440			6	273	15	1846	8	1351	140	1833	14	1700	8	2375			13	865	22	2805	11	2929	68	1932	11	1277	3	526	false	false	
49054			9	297	18	2986	15	5319	20	310	9	1204	18	6929			8	331	15	2652	5	1749	31	917	18	2845	11	3379	false	false	
49148			22	673	6	694	5	1823	73	1322	6	769	4	1477			41	1497	22	2879	17	5367	108	1951	6	774	4	1066	false	false	
49241			105	3486	63	6790	101	37610	343	7308	46	4697	37	8253			42	1460	39	4729	28	7715	194	5305	53	5870	59	15253	false	false	
49344			16	718	24	3678	21	8975	55	1551	26	2206	11	3635			0	0	1	21	0	0	0	0	0	0	0	0	false	false	
49652			19	622	4	290	10	4173	66	1458	10	1119	5	1394			22	812	13	1848	8	2037	58	1827	15	1783	13	3289	false	false	
49821			43	1801	87	10819	149	52476	272	3991	63	4396	71	16009			0	0	2	192	1	199	0	0	0	0	0	0	false	false	
49858			21	1658	30	3856	20	7911	88	2803	18	2313	10	3590			2	180	6	638	1	318	1	8	0	0	0	0	false	false	
49951			19	699	8	558	11	2595	75	1616	17	157	13	1784			83	2976	56	5856	29	5651	252	5786	49	5375	11	2764	false	false	
