"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
18135	0	0	0																																	7958	0	5185								
18827	0	17051	137092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	86212	0	11778								
18836	0	2	754																																	1595	0	5673								
18854	1344	17361	49274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	88517	0	14894								
19356	0	78	831																																	1745	0	117								
19936	0	673	2662																																	9934	0	5228								
19972	0	2142	0																																	0	0	0								
20053	5350	460	2200																																	2489	0	4323	Federal Home Loan Letters of Credit							
20633	0	895	3093																																	5664	0	1507								
20857	0	0	440																																	1794	0	20802								
21256	0	0	0																																	97	0	40								
21359	0	553	0																																	952	0	2266								
21658	0	1456	3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4002	0	3584								
22048	0	674	5480																																	6677	0	5692								
22543	0	3641	421																																	10512	0	638								
22552	2000	125	595																																	5866	0	5595								
22730	0	2	3008																																	3673	0	3418								
23456	0	3188	71																																	3916	0	2544								
23504	271000	690	147603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														191	4156	490841	0	78412								
23643	0	49	4649																																	5064	0	3655								
23755	0	4575	463																																	6061	0	727								
24006	0	17060	72092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	68911	0	0								
24378	0	323	172																																	488	0	1015								
24453	0	9364	1451																																	6020	0	783								
24659	0	0	1337																																	1461	0	1003								
24668	0	23081	16798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	297254	0	33864								
24949	0	1230	31317																																	24881	0	6116								
25357	1000	4204	19655																																	4609	0	17743								
25647	0	892	2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	591								
26176	0	0	6133																																	299	0	0								
26457	0	73	202																																	26	0	2700								
26765	145000	22969	178864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	64831	0	21325								
27070	0	3342	1636																																	0	0	5847								
27548	25	4921	41989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	85449	0	11552								
27614	0	114	553																																	2977	0	20331								
27847	0	5783	12201																																	6245	0	246								
28013	0	15237	125542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41144	0	9635								
28152	0	517	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10980	0	6088								
28675	0	978	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2996	0	2898								
28732	0	3895	1212																																	2656	0	3029								
29476	9837	377	4827																																	3790	0	275								
29636	0	4954	30239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														6004	0	8766	0	4187								
29878	0	1345	27752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	14389								
30052	0	1503	1497																																	7	0	0								
30502	0	4668	39900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	25266	0	49307								
30650	0	3554	8785																																	3804	0	1020								
30810																																	0													
31134	0	668	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2485	0	4386								
31255	0	20497	35173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	24072	4258	910								
31657	0	2230	0																																	2473	0	4193								
31826	0	1378	8906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150	0	10658								
31835	0	153	1527																																	2701	0	22539								
32234	0	0	246																																	8750	0	633								
32766	0	0	660																																	0	0	0								
32971	0	5894	5724																																	7198	0	5398								
33147	38000	222	4116																																	6035	0	27631								
33259	0	11141	46580																																	21666	0	8522								
33268	0	1702	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2811	0	6774								
33370	0	230	44																																	0	0	0								
33839	0	0	0																																	255	0	1713								
33857	0	24470	19403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	27677	0	63059								
34425	18000	18994	64575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	50296	0	5637								
34434	37000	3759	2710																																	7854	0	9429								
34537	0	169986	138949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3864	0	257099	0	503399								
34555	0	1631	6733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2510	0	4358								
34742	22750	29784	14494																																	6536	0	5509								
35057	0	1030	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1268	0	8456								
35301																																														
35570	3372000	164800	482671	0	0	22084	0	0	0	0	0	0	0	22084	0	0	0	0	0	0	0	3239	0	0	0	0	0	0	0	0	0	0		0	0	647584	0	374171								
35646	0	36	0																																	1653	0	2								
35879	0	1268	275																																	0	0	4467								
36456	0	0	0																																	709	0	10542								
36933	0	6005	3834																																	723	0	1433								
37051	0	0	525																																	1027	0	4819								
37341	0	0	0																																	554	0	1721								
37435	0	38421	64820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7906	4174	19888	0	14000								
37640	0	14596	79060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														16300	24791	198782	0	154521								
37659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																613	0	152								
37949	0	0	0																																	0	0	19639								
38740	0	0	9585																																	3433	0	2354								
39327	0	8635	20489																																	10566	0	11256								
39756	17550	19464	14996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	65545	0	22908								
40033	0	0	706																																	1259	0	331								
40499	130050	13045	230087	0	0	72188	29773	0	0	23822	48366	0	0	0	0	14589	15184	0	0	0														0	0	88043	0	23672								
40855	0	0	0																																	0	0	3539								
41245	0	0	0																																	57	0	653								
41553	0	243	91																																	273	0	788								
41629	0	677	4845																																	3695	0	2255								
41825	0	1278	17862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	70233	0	1200								
41937	0	0	0																																	1875	0	1986								
41955	0	0	0																																	59	0	9408								
42037	0	0	0																																	1503	0	30								
42354	0	253	756																																	939	0	1846								
42372	0	12495	330																																	512	0	3957								
42420	0	77476	338890	0	0	177609	0	63126	0	0	0	0	81800	95809	0	0	0	4591	10428	48107														63889	49293	589307	0	131094								
42448	99550	25192	35197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														4805	3880	65009	0	18292								
42457	0	0	62																																	221	0	6788								
43052	0	664	0																																	8549	0	610								
43351	37	0	0																																	12790	0	1594			0					
43856	0	626	0																																	1276	0	58								
43959	0	4547	5362																																	3749	0	2471								
44040	0	547	203																																	3060	0	17665								
44433	0	5416	15752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	1083	3202	0	0								
44741	0	2415	11164																																	7367	0	4717								
44750	21000	1434	2036																																	2055	0	10								
44929	0	0	2893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1196	0	1272								
45038	0	46	2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9692	0	3517								
45047	13200	1630	0																																	1328	0	6512		0						
45056	0	311	35																																	3170	0	12914								
45430	0	917	1																																	5	0	371								
45458	0	2049	1661																																	5762	0	12043								
45551	0	0	21012																																	0	0	150766								
45560	0	38945	100483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	66145	0	35013								
45775	0	441	4043																																	1267	0	544								
46053	0	0	1756																																	3951	0	12820								
46941	0	1418	1519																																	971	0	4292								
47247	0	6807	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1045	4288	12441	0	3279								
47256	0	882	56																																	288	0	277								
47452	0	915	504																																	1263	0	86								
47500	0	333	1770																																	5256	0	12377								
48057	4725	378	2349																																	974	0	3071								
48150	0	0	0																																	0	0	401								
48374	0	1705	66782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	10418	0	6349								
48440	0	0	0																																	3402	0	0				FHLB Pool	FHLB New			
49054	0	123	6524																																	3261	0	3822								
49148	0	0	0																																	1277	0	1824								
49241	34450	10287	27727																																	37369	0	40857								
49652	0	0	1704																																	4205	0	10856								
49858	0	18935	146																																	3244	0	45								
49951	0	40	1																																	5304	0	7152	Federal Home Loan Bank							
50144	0	0	0																																	3194	0	240								
50461	0	0	4351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10556	0	157								
50872	870	834	1425																																	381	0	7								
51253	0	1342	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	5894	0	2956								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1034								
51459	0	271	1516																																	9154	0	28817								
51842	0	3145	32391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	19697	0	19121								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0								
52951	14450	568	196																																	1989	0	3806								
53051	0	0	1390																																	2756	0	748								
53752	0	84	69																																	40	0	1097								
54058	0	2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	21397								
54656	0	1651	9326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21981	0	8412								
54973	0	51920	70328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	297294	0	109199								
55336	0	2998	7477																																	6243	0	4773								
55635	0	0	267																																	1566	0	202								
55653	0	121	3046																																	4035	0	20								
55970	0	11760	20902																																	4163	0	3248								
56258	0	893	3841																																	10291	0	7436								
56351	0	34685	27141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	78008	0	60850								
56548	12750	2401	10338																																	1755	0	6670								
56717	0	704	13291																																	28703	0	12103								
57040	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5814								
57451	0	1238	5359																																	30743	0	4110								
58225	0	1216	7810																																	5837	0	740								
58243	0	115160	96931	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0														52425	20092	565953	12832	242739								
58355	0	1252	0																																	1508	0	1329								
58551	0	0	0																																	1694	0	3673								
58636	0	9046	7148																																	4812	0	1891	16 million LOC with FHLB for MS Public Deposits							
58757	0	3471	7294																																	9926	0	18382								
58971	0	94758	378585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														68230	58472	1002886	0	348490								
59316	0	5523	44413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41233	0	4210								
59352	0	2816	11660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8766	0	6572								
59370	0	1743	3555																																	6239	0	3341								
59754	0	0	0																																	34	0	216								
60143																																														
60330	0	7899	6396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														5905	37481	32312	0	17424								
60545	0	275	0																																	6289	0	14360								
60554	0	0	0																																	2065	0	4553								
60648	0	1489	1249																																	3014	0	5728								
61122	0	5467	37573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21312	0	3976								
61355	0	6046	26511																																	59726	0	16044								
61476	0	6707	12810																																	14138	0	15216								
61757	0	2153	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21317	0	7645								
61832	0	2168	3633																																	5443	0	1012								
61953	0	65	0																																	527	0	1093								
62044	0	417	170																																	409	0	105								
62110	0	0	0																																	0	0	0								
62147	0	806	4342																																	150	0	2155								
62772	25000	24750	59293																																	19952	0	5766								
63050	0	2601	0																																	3127	0	6017								
63069																																														
63201	0	15	0																																	1850	0	1513								
63573	0	5118	16250																																	1650	0	1739								
63733	0	10585	4881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	11926	0	38136								
63742	3200	4864	6621																																	34284	0	3842								
63751	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	12								
64150	0	7005	7129																																	4623	0	10663								
64552	10850	3663	5719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6614	0	1703								
64730	0	1147	4324																																	2558	0	1036								
65205	0	2507	2434																																	1409	0	6780								
65513																																														
65559	0	5951	6087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	27925	0	31305								
65746	8725	21746	57136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	43214	0	10379								
65858	0	25940	75755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														16824	16702	122257	13000	98884								
66154	0	5733	7308																																	6888	0	0								
66275	10000	1780	2705																																	23291	0	15339								
66677	0	1610	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	14875								
67142	0	1546	6879																																	2014	0	1761								
67151	0	81810	59332																																	39453	0	23066								
67209	0	15278	120895																																	22472	0	19458								
67254	0	0	0																																	0	0	0								
67656	0	3557	18278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														72322	321	5620	0	16274								
67870	0	7659	10432																																	2272	0	0								
68448	0	2198	7423																																	2665	0	1030								
68671	0	0	0																																	0	0	0								
68756	0	16541	14602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21319	0	21724								
68831	0	2586	2118																																	1220	0	2747								
69333	0	10974	10938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	150693	3484	4028								
69678	0	1011	6449																																	41111	0	24561								
70058	0	0	7																																	3098	0	2004								
70218	0	450	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																400	0	1850								
70414	0	840	6589																																	16976	0	31800								
70638	0	2011	329																																	1923	0	12484								
70955	0	0	0																																	0	0	236								
71073	0	414	974																																	406	0	3028								
71318	50000	30718	53002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	52892	0	5910								
71457	0	0	16231																																	8732	0	64261								
71859	0	0	2																																	93	0	58								
72258	0	170	4291																																	7853	0	10262								
72351	0	316	0																																	337	0	1044								
72454	0	418	217																																	3917	0	2957								
72678	0	0	0																																	2670	0	1135								
73116	0	12295	16494																																	12831	0	90								
73152	0	21	157																																	169	0	3104								
73554	0	10	219																																	6868	0	23476								
73956	0	0	100																																	1128	0	1002								
74056	0	0	20989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3847	0	23595								
74140	0	3141	27769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	3123	95011	0	33815								
74403	41350	10154	28407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	65770	0	21294								
74449	0	0	0																																	1	0	8								
75053	0	9978	173																																	5992	0	6330								
75259	8425	11515	10740																																	19148	10000	36523								
75446	0	257	860																																	10783	200	14694								
75455	0	0	0																																	13	0	196								
75558	35000	11349	4555																																	13609	0	12261								
75633																																														
75651	0	0	0																																	0	0	3406								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																512	0	6534								
76443	0	5051	1125																																	447	0	945								
76854	10975	2371	7362																																	15912	0	3688								
77150	0	213	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1929	0	3845								
77253	0	1145	6976																																	7506	0	10844								
77422	0	2092	11368																																	14998	7500	685								
77851	90000	10097	30459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														916663	38297	147813	21881	90345								
78157	0	0	0																																	0	0	314								
78241	0	626	352																																	1164	0	2714								
78559	0	322	0																																	391	0	3248								
79042	0	18133	12248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																129	0	326								
79127	0	606	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																684	0	165								
79145	21000	2817	10005																																	616	0	3946								
79257	0	0	0																																	197	0	185								
79855	0	3244	8611																																	2447	0	5806								
80150	0	0	0																																	0	0	401								
80374	0	921	0																																	316	0	530								
80431	0	137	0																																	1083	0	349								
80552	0	0	101																																	193	0	358								
81175	0	3522	6555																																	9617	0	24857								
82033	0	3882	7758																																	1889	0	3503								
82257	0	0	0																																	3387	0	4941								
82350	0	4	0																																	939	0	516								
82659	0	2441	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2160	0	3959								
83151	0	4482	5419																																	10019	0	5246								
83236	0	26	1576																																	0	0	268								
83375	0	3281	40632																																	114328	0	4521								
83638	0	0	271192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														135157	8509	294048	0	96462								
83834	0	845	5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5825	0	2907								
83852	0	0	0																																	635	0	8081								
83955	0	426	154																																	3151	0	2785								
84046	0	245	0																																	1179	0	1503								
84541	0	6860	804																																	17299	0	53389								
84804	5000	35	0																																	218	0	350								
85052	0	0	2006																																	4006	0	347								
85454	0	0	0																																	199	0	3222								
85472	1050470	77858	241542	0	0	16442	0	0	0	0	0	0	16442	0	0	0	0	0	0	0														0	0	355451	0	79421								
85931	0	2285	3147																																	2281	0	1261								
86349	8000	407	363																																	2489	0	1220								
86554	0	1211	150																																	540	0	1039								
86675	0	14521	6721																																	0	0	0								
87047	0	1348	2360																																	64	0	552								
87159	0	1	853																																	2220	0	850								
87234	0	15414	16772																																	18447	0	149								
87476	0	123	253																																	0	0	0								
87579	0	35059	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	47	0	9075								
88231	13000	54873	32247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	14961	0	3201								
88240	0	1487	261																																	805	0	1527								
88259	0	79	157																																	462	0	3726								
88352	0	521	2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5765	0	2538								
88455	1054	2444	1058																																	16196	0	101399								
88950	0	0	2965																																	3432	0	1611								
89032	0	4524	4242																																	3672	0	1781								
89135	0	393	561																																	2159	0	2053								
89854	3700	909	3095																																	3352	0	9928								
89957	0	3217	1480																																	1261	0	12744								
90047	0	131	0																																	65	0	1454								
90177	0	0	0																																	0	0	6251								
90328	0	2754	12350																																	9487	0	16559								
90337	28615	10214	27982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	23618	0	11163								
90579	0	2263	2758																																	0	0	670								
91615	8500	0	0																																	0	0	10235								
91754	0	2421	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	20512	0	14531								
91950	0	0	0																																	0	0	4780								
92144	0	0	0																																	0	0	5527								
92676	0	2170	14730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41217	0	11008								
92706	0	2125	2320																																	3007	0	4534								
92902	0	0	0																																	0	0	0								
93244	0	1862	7998																																	4879	0	5682								
93543	0	2678	9467																																	9406	0	9252								
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
94139	0	3323	13782																																	7159	0	23258								
94522	35000	12889	6271																																	15810	0	5301								
94755	0	0	0																																	0	0	10705								
94858	0	1387	553																																	2423	0	5319								
95051	0	0	2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3618	0	1824								
95677	0	0	0																																	1660	0	244								
96553	0	317	964																																	526	0	3927								
97055	5865	0	5																																	5057	0	26506								
97279	0	882	293																																	320	0	537	0							
97457	9850	1768	652																																	3068	0	3692								
97804	0	7130	65664																																	61410	0	14528								
97943	0	2288	2465																																	10950	0	15118								
98351	0	2752	1186																																	63	0	398								
98463	0	3567	22452																																	43429	0	32782								
98717	0	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143	0	1313	2844																																	4480	33	21003								
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																644	0	7893								
99376	4250	0	658561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	98022	116253	3779				Commitments to purchase loans	Recourse on loans			
99442	0	705	3685																																	4113	0	23613								
99536	0	12710	59424																																	9722	0	1226								
99853	0	0	682																																	75	0	89								
100236	0	12412	4011																																	5587	0	6365								
100357	0	14442	10222																																	20104	0	56095								
100562	0	39751	318203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1387	18276	247558	0	178274								
100777	0	7124	852																																	8551	0	3627								
100843	0	2152	5938																																	4555	0	23609								
101019																																														
