"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	6202	0		21727			3960	0	0	0	38566	0	0	0	2971	0	0	14515	22	21	229	215	2484	0	2984	11489	2815	7278	9831	1198								0	0		0	0	0	0	593	1475	34			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1722		0	3							0	696	0	0	0	0	0			0	0	0	0			0	0	905			0	0	0		
1669																																																																																0	66	118		2496			6668	0	0	3227	84220	0	0	0	47109	1434	20153	7746	43	736	965	912	27751	16676	4014	5906	7182	5515	12701	1441								0	0			0	0	1020	228	9129	2007			0			0	433																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	63							0	5660	0	0	0	0	0			0	0	0				0	0	4995			0	0	0		
1829																																																																																0	0	11097	0	0	15489	0	15489	7855	0	150	260224	361	20865	0	97249	8895	14385	29928	553	944	4250	7266	45395	38227	21853	6578	30474	29395	48304	25034		0	0	0		0	0	826	577	0		0	0	821	0	28233	68101	0	20865	0			0	513																							0	0	0	0	0	0	0	0	0	0	0	0		7500	26	0	26							0	89	0	0	0	1494	0	0	0	0	0	0	0			0	0	312			0	0	0		
1856																																																																																4470	7630	0		512			33611	0	0	0	69172	4	903	0	1013	0	876	5786	0	30	228	174	520	61	983	4808	12388	30940	18656	380								0	0			0	0	0	4000	144	16321			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		19686		0	33							0	236	0	0	0	0	0			0	0	0				0	0	303			0	0	0		
2040																																																																																0	1979	9193		964			19278	1126	0	10	112287	0	0	0	21187	511	140	32399	1082	4009	9689	2254	2400	1689	17639	9669	30908	17880	12506	1015								1	0			0	0	799	6015	26681	22560			0			442	77																							0	0	0	0	0	0	0	0	0	0	0	0		26378		0	15							0	216	0	0	0	5177	0			763	0	0				0	0	1752			0	424	763		
2161																																																																																0	31	0		5485	14740		14740	0	0	0	68056	0	0	0	35977	186	23812	20866	1602	8224	4136	8647	10307	3030	4163	6877	7473	6699	6697	170								275	9			0	0	851	0	1919	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	27							0	4025	0	0	0	0	0			0	0	0	0			0	0	4531			0	0	0		
2376																																																																																0	0	898308	0	0	13379	0	13379	5736	0	0	2279529	0	0	10013	141407	6562	23525	72869	1574	11661	11050	4537	39794	68844	24612	62068	91368	136684	1562956	240484		0	0	0		0	0	0	0	0		0	0	23142	19589	55103	1111210	0	0	0			372	3136																							0	0	0	0	0	0	0	0	0	0	0	0		1886477	0	0	0							0	0	1665	0	0	0	0	0	0	0	0	0	0			0	0	5093			0	0	0		
2554																																																																																0	1602	0		1070			1139	0	0	0	4815	0	0	0	317	0	165	690	60	0	116	27	0	113	2776	107	473	952	99	91								0	0			0	0	0	0	138	163			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	43							0	155	0	0	0	0	0			0	0	0	0			0	0	188			0	0	0		
2732																																																																																0	141	64549	0	0	30188	0	30188	6644	0	0	315359	202	5457	0	25577	626	13132	51719	9157	5063	4042	5018	1417	0	78753	44481	60580	75085	15014	0		0	0	0		0	0	0	0	0		0	0	1695	5669	90410	82619	0	5457	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	174	0	174							0	1337	0	0	498	0	1922	0	0	0	0	0	0			0	0	475			0	0	0		
2750																																																																																0	7026	410		21137			2862	50	0	482	37201	0	0	0	1531	115	250	19597	318	289	744	179	0	0	13597	7875	4705	7226	473	155								0	116			0	0	191	0	577	1422			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		16714		0	61							0	738	0	0	0	0	0			0	0	0	0			0	0	483			0	0	0		
3177																																																																																0	0	4354	0	0	8571	0	8571	33457	0	0	722644	0	0	0	553587	11283	57139	37138	2090	3048	19901	14562	116349	393868	33703	25514	24785	19526	25899	38915		0	0	0		0	0	0	7	0		0	0	21354	7177	50237	32076	0	0	0			1500	4196																							0	0	0	0	0	0	0	0	0	0	0	0		374793	0	0	0							0	4	0	0	0	0	0	0	0	0	0	0	0			0	0	537			0	0	0		
3252																																																																																0	20368	0		38311			11293	0	0	3915	88376	0	56	0	503	0	265	0	23	184	187	46	56	0	12135	58337	7433	6917	674	6								0	0			0	0	0	1116	0	6989			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		21354		0	17							0	1887	0	0	0	0	0			0	0	0	0			0	0	3921			0	0	0		
3458																																																																																0	4402	529		736			2552	0	0	131	14536	0	0	0	3030	13	0	3751	122	446	1244	922	126	170	1436	2364	3558	2053	1815	160								0	0			0	0	0	0	626	1569			0			348	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	548	0	0	0	0	53			0	0	0	0			0	0	400			0	160	0		
3720																																																																																0	10960	218		7308			16293	3055	0	2403	134806	0	0	1716	31100	1090	1105	30125	1290	3951	7849	13715	3527	655	9359	16736	22943	48601	5786	49								0	0			0	0	1453	6687	21804	24987			0			119	0																							0	0	0	0	0	0	0	0	0	0	0	0		39699		0	202							0	2796	0	0	0	0	223			0	0	0	0			0	0	4450			0	99	0		
3971																																																																																0	26842	28852	0	30676	38335	0	38335	22515	0	23	462932	0	18028	0	104643	8398	27711	64978	4275	12745	21291	27748	16915	16766	23788	39423	97351	95036	87656	1939		0	0	0		0	0	0	548	0		0	0	371	21750	37866	79181	0	18028	0			14586	1922																							0	0	0	0	0	0	0	0	0	0	0	0		66920	17	0	17							0	360	229	642	0	738	0	0	0	0	0	0	0			0	0	44527			0	0	0		
4156																																																																																0	17120	9057		9583			17637	1582	0	0	130805	0	667	0	30999	1257	1277	24939	314	1583	2985	1616	22690	1522	13453	16261	13490	21625	34057	678								0	0			0	0	2659	265	6361	31986			0			55	189																							0	0	0	0	0	0	0	0	0	0	0	0		36512		0	0							0	755	0	0	0	0	0			2	0	0	0			0	0	877			0	0	0		
4231																																																																																0	10609	0		270			3049	0	0	840	56430	0	0	0	11778	0	26	24687	1121	2878	4907	1185	1380	0	4821	16246	17021	3446	979	0								0	0			0	0	80	1400	8997	14430			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	19							0	778	0	0	0	0	0			0	0	0				0	0	4180			0	0	0		
4437																																																																																0	7276	508		944			9223	6679	0	3564	130782	107	0	0	44414	3266	35197	25555	2772	8720	19154	9349	2564	977	28865	9628	13310	15240	7919	3707								0	1492			0	0	0	11110	31370	7737			0			1724	163																							0	0	0	0	0	0	0	0	0	0	0	0		122527		0	246							0	457	0	3113	0	730	457			8	0	0				5	3	2603			0	180	0		
4839																																																																																0	0	53756	0	0	8607	0	8607	4537	0	0	239832	0	0	0	29913	1764	3246	89742	7245	3674	11289	5770	1391	0	34645	44178	67637	55421	2862	0		0	0	0		0	0	0	334	0		0	0	5395	8779	80461	44586	0	0	0			351	915																							0	0	0	0	0	0	0	0	0	0	0	0		70573	589	0	589							0	153	0	0	2257	3227	267	0	0	0	0	0	0			0	0	958			0	0	0		
5005																																																																																0	0	10183	0	0	4158	0	4158	4547	0	0	186556	0	0	0	90267	2071	25321	9767	6131	7274	4885	5511	12446	51476	12064	7980	19963	26528	27649	1864		0	0	0		0	0	0	59	0		12160	11123	0	4362	32279	38563	0	0	0			0	232																							0	0	0	0	0	0	0	0	0	0	0	0		67517	0	0	0							0	0	0	893	0	2073	0	465	0	0	0	0	0			0	0	67			0	465	0		
5069																																																																																0	0	7097	0	0	3313	0	3313	995	0	0	249933	2193	0	0	20794	1574	0	113389	1046	4143	13105	2500	0	0	49005	63094	92645	16753	7185	0		0	0	0		0	0	0	0	12500		0	0	4500	22175	113046	78632	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		58152	0	0	0							0	0	0	0	0	10832	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	74456	2256	0	66209	28187	0	28187	0	0	0	282577	0	0	0	50370	1197	16102	181043	14234	20415	13416	693	1593	0	35513	111444	67451	10781	4703	1872		0	0	0		0	0	514	0	0		0	0	1348	8623	31978	7414	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		45990	0	0	0							0	3095	0	0	0	0	0	0	0	0	0	0	0			0	0	6930			0	0	0		
5210																																																																																0	17146	32051	0	1041	31280	0	31280	52897	0	8738	703023	0	0	0	306266	29877	96344	31878	21806	23396	32131	28208	90815	108275	97582	35884	65596	108537	49811	32623		0	0	0		0	0	0	3795	0		0	0	2273	13333	83998	104278	0	0	0			314	1461																							0	0	0	0	0	0	0	0	0	0	0	0		63750	5513	0	5513							0	647	0	0	0	2576	4438	0	0	0	0	0	0			0	0	9890			0	0	0		
5461																																																																																0	11889	8023	0	8738	39881	0	39881	12897	0	0	316328	293	0	27275	24091	1420	663	75278	960	2812	7866	8497	479	1615	30724	40787	80471	90564	37786	209		0	0	0		0	0	0	154	0		0	0	0	12727	82892	91119	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	12565	0	12565							0	340	0	0	0	315	0	0	0	0	0	0	0			0	0	9885			0	0	0		
5751																																																																																0	15084	3264		20604			23082	798	0	151	109079	0	2051	0	19791	102	9666	20852	1279	1042	1507	556	7631	7567	11125	12042	12865	11772	23525	17259								0	41			0	0	778	1340	12007	5028			0			0	163	1550	5365	798	10337	87	2949	15901	16464	0	33	4653	1555	5386	801	10389	88	2966	16185	16858	0	33	4676	0	0	0	0	0	0	0	0	0	0	0	0		16768		0	35							0	3012	0	0	0	798	0			0	0	0	0	617	615	0	0	1911	99	100	0	0	0		
