"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
5331			4	176	2	355	23	12563	22	746	7	999	7	3944															false	false	
5461			23	1229	62	9197	114	51416	193	6030	76	7063	66	23589			0	0	2	390	7	2384	5	203	4	229	3	567	false	false	
5751	17	129															15	558	9	1387	6	1249	100	3028	31	3690	25	6087	false	true	
6039			84	2079	14	1534	23	9388	79	1650	12	1391	10	3767			53	1419	9	1138	8	2406	90	1748	8	754	5	1210	false	false	
6141			45	1482	16	2134	6	2079	36	636	2	262	1	290			45	1387	5	769	2	750	60	1176	7	726	6	1139	false	false	
6329			141	9810	86	11753	64	23552	760	17768	61	6970	9	1963	73	132													true	false	
7009			0	0	0	0	0	0	0	0	1	50	10	4757															false	false	
7045			52	2134	33	4854	18	6360	40	1044	9	488	7	2369			25	949	10	1349	3	1017	52	935	10	1099	6	1419	false	false	
7072			15	907	29	4183	29	11047	45	1361	4	425	1	462	0	1													true	false	
7157			17	461	3	334	0	0	51	1205	14	1570	4	1673			16	558	8	1001	2	704	139	2468	5	727	0	0	false	false	
7456			15	461	6	728	8	2498	45	1037	10	1088	17	5209			10	355	16	1921	7	1646	48	1005	29	2290	10	1620	false	false	
7634			58	2218	22	2977	13	6196	73	1483	6	873	5	1848			16	675	5	766	2	259	25	560	2	228	1	288	false	false	
8033			13	633	24	3010	30	10651	134	2413	26	2246	14	3001			2	35	5	534	7	1504	21	568	9	743	6	450	false	false	
8462			12	292	5	625	1	407	123	2494	14	1399	20	6981			9	318	10	1166	2	606	41	1133	14	1655	13	2026	false	false	
8631			12	474	10	1529	8	2742	53	1344	10	1511	11	3520			0	0	2	211	1	262	3	34	0	0	0	0	false	false	
9357			3	136	8	853	46	20524	242	5821	102	9146	131	28696															false	false	
9553	11	64															29	897	40	5085	44	12668	69	1465	37	2309	41	8764	false	true	
9807			6	361	32	4199	102	44232	62	1741	26	2745	28	11304															false	false	
9955			16	511	3	597	11	4685	124	1562	15	1650	9	3482			78	2699	46	5136	11	2971	95	2272	18	1183	8	2048	false	false	
10250			25	999	82	12021	90	42606	358	9251	101	9732	70	22678			0	0	1	178	1	437	0	0	0	0	0	0	false	false	
10849			33	1100	28	4273	28	12827	46	789	6	801	6	1024			25	690	10	1329	9	1987	29	594	6	642	3	842	false	false	
10858			44	1667	37	5504	58	24410	253	5535	61	6527	51	11848			54	2618	58	7705	18	5690	316	10995	83	9074	33	7020	false	false	
11145			189	3775	89	11872	69	32302	109	1697	7	883	3	1155	0	1													true	false	
11275			27	1492	70	10736	134	63370	157	5476	104	13226	103	36702			0	0	0	0	1	404	0	0	0	0	0	0	false	false	
11640			55	1653	30	3109	38	11639	337	6588	45	4520	27	8742			41	961	30	2814	11	2924	104	2798	41	3450	41	5510	false	false	
11837			10	435	8	1146	14	4161	7	72	3	120	1	596			11	416	1	105	1	292	2	6	0	0	0	0	false	false	
12030			276	12819	101	15010	73	32910	514	9049	40	4982	22	8544			131	4686	48	8177	27	9696	121	2775	0	0	2	418	false	false	
12142			39	1470	35	4102	36	14186	180	3524	26	2826	13	4119			13	458	9	937	5	1226	20	344	5	754	2	550	false	false	
12179			14	780	8	1236	7	2325	19	583	4	530	2	277	1	0													true	false	
12245			72	4225	65	8852	30	10869	98	2394	13	1256	2	668			9	220	1	48	1	345	5	86	0	0	1	464	false	false	
12311			2885	120522	3421	442511	4427	1630485	17646	515235	3323	346262	3030	859831			245	10196	196	23843	74	19029	508	12991	115	10920	44	8778	false	false	
12647			34	1225	41	5630	25	10423	164	3183	27	3197	13	3034			22	786	12	1552	10	2816	38	447	15	1842	4	466	false	false	
12656	18	38													19	49	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
12937			19	1308	19	3098	45	23001	32	1047	6	1046	6	3180			0	0	1	117	0	0	0	0	0	0	0	0	false	false	
12946			108	4179	93	11562	90	30803	655	11207	97	9013	54	13826			51	1664	21	1968	16	3512	22	354	2	254	3	321	false	false	
12955			88	2696	27	4307	45	20551	85	2006	23	3155	22	6605			4	150	1	201	1	289	3	26	1	96	2	20	false	false	
13103			61	2554	135	18673	260	101614	368	8300	138	13103	133	28130															false	false	
13251	179	3595													74	74													true	true	
13457			6	77	2	184	0	0	26	351	2	141	1	335			7	245	7	877	4	1124	111	1869	14	989	5	163	false	false	
14052			50	1968	18	2824	15	5200	47	1239	8	683	0	0			6	248	2	316	0	0	3	92	1	75	0	0	false	false	
14155			34	1573	28	4234	15	5304	189	3514	9	924	3	755			93	3215	61	7575	18	5204	414	8670	25	2999	9	3041	false	false	
14650	26	86													12	46													true	true	
14753	15	58													26	197													true	true	
14865			68	2868	65	8262	39	16315	195	4737	37	3742	29	7744			47	2426	83	11058	42	11013	263	6826	100	10271	45	9851	false	false	
14977			4	62	1	116	0	0	36	625	5	607	0	0			24	873	11	863	2	489	72	1894	27	2887	7	1596	false	false	
16458			16	670	36	4238	44	15732	202	4116	34	3013	23	7321			4	148	3	335	2	690	4	34	5	530	2	679	false	false	
16551			140	5694	70	8797	38	12485	259	5450	37	3415	17	5430			29	1265	17	2317	8	2122	73	1678	8	658	5	1011	false	false	
16748			15	542	8	916	7	2155	36	735	6	628	4	1395			9	301	13	1756	6	2056	31	758	9	1318	2	501	false	false	
16944	20	1229													12	20													true	true	
16953	23	164													21	266													true	true	
17110			0	0	0	0	0	0	2	53	3	385	5	1811															false	false	
17147			616	23912	545	69760	665	275749	1780	40856	544	53000	554	166253			317	12302	241	30018	132	37061	415	10689	136	12657	78	16159	false	false	
17259			11	1030	13	2173	3	1338	18	1255	5	547	5	2032	91	24													true	false	
17464			97	3379	227	27292	300	120480	1155	23677	256	21380	153	34620			6	327	6	691	3	751	45	594	14	1240	1	125	false	false	
17950			84	3631	80	9506	51	17486	265	5777	41	4311	18	6295			51	1894	46	5935	34	9315	284	6146	32	3363	11	2635	false	false	
17978			48	1693	37	4893	29	12165	0	0	0	0	0	0			0	0	2	385	1	355	1	2	0	0	0	0	false	false	
18050			59	2528	65	8338	61	24130	324	4668	34	3613	9	3087			116	4694	39	5042	7	1856	149	1785	7	847	0	0	false	false	
18135			6	244	7	541	12	3255	68	2138	65	7857	45	14273															false	false	
18377			0	0	0	0	1	501	0	0	0	0	0	0			0	0	4	536	3	644	0	0	0	0	0	0	false	false	
18827			52	1985	47	5312	38	11875	132	3095	17	1319	24	6121			0	0	1	79	0	0	0	0	0	0	0	0	false	false	
18836			34	1385	26	3211	29	8876	38	926	3	422	3	1437			22	661	13	1312	5	1027	33	488	4	464	0	0	false	false	
18854			24	943	15	1569	13	5497	237	6456	69	9780	68	29806			25	889	17	2118	5	1510	107	3072	20	3001	11	3659	false	false	
18957	30	30													63	15	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
19356			6	229	3	173	3	1427	6	112	6	576	7	6490			3	77	1	65	0	0	4	157	0	0	1	271	false	false	
19730			95	4905	199	26675	344	139548	192	6513	105	12906	148	52441			10	317	14	1865	7	2105	23	577	7	745	5	1194	false	false	
19936			56	3554	60	7940	37	12897	52	3634	6	1100	4	1151			55	2571	29	4676	20	6094	78	3421	17	2115	2	557	false	false	
19972			0	0	0	0	0	0	1	6	1	122	0	0			0	0	1	92	0	0	0	0	0	0	0	0	false	false	
20053			35	1406	17	2354	13	4049	76	1662	9	1126	2	332			20	1030	9	1439	8	2179	79	2129	13	1369	2	776	false	false	
20512	92	26																											false	true	
20633			48	1759	46	5449	57	20760	44	1089	21	2284	10	1435			1	31	1	149	0	0	0	0	0	0	1	402	false	false	
20857			10	310	10	1234	7	1858	21	296	8	953	10	2771			7	219	24	2247	14	4341	388	2648	5	253	14	2279	false	false	
21256			5	137	3	155	0	0	11	178	1	124	0	0	3	6													true	false	
21359			4	94	5	1055	0	0	33	704	8	1397	1	232	29	55													true	false	
21630			31	1064	21	3211	14	6229	111	2312	19	2269	6	2886			5	229	4	396	0	0	6	200	3	205	3	602	false	false	
21658			84	3734	46	4446	38	8487	154	2906	37	1605	10	2188			93	3437	67	8009	15	2932	220	3727	39	1711	16	1961	false	false	
22048			41	1522	41	4460	39	17133	288	4801	34	3240	16	3875			2	49	2	192	0	0	22	593	1	197	7	1611	false	false	
22543			31	258	38	5260	35	13642	46	865	3	346	0	0			1	80	3	400	0	0	0	0	0	0	0	0	false	false	
22552	86	240															53	2787	56	7060	30	11330	353	6344	38	4744	22	7345	false	true	
22730			56	1660	24	2505	18	6540	37	814	14	1122	7	2242			1	0	1	41	0	0	0	0	0	0	0	0	false	false	
22936			22	1106	38	6132	34	15406	237	4968	41	4872	21	6681			30	1222	21	2989	8	2688	42	799	4	240	7	1490	false	false	
22954			19	762	22	2627	12	2978	157	2282	13	883	9	1209			65	2710	36	4600	7	2036	149	3904	32	3853	12	2975	false	false	
23045			11	290	7	553	5	1735	11	246	3	287	0	0			2	64	2	282	2	514	0	0	1	124	0	0	false	false	
23456			77	3071	41	5104	12	3459	106	2032	18	2202	14	4413			34	1597	27	3246	7	2141	58	1363	19	2441	7	2208	false	false	
23504			39	2575	96	17397	220	123448	825	33337	114	19358	83	40163															false	false	
23540			4	134	3	382	42	21460	42	919	17	1696	9	1422			0	0	1	242	0	0	0	0	0	0	0	0	false	false	
23643			53	2002	48	6114	23	7212	173	3535	35	3521	23	6796			8	330	9	979	6	1276	19	366	2	322	0	0	false	false	
23755			20	933	16	2280	44	19931	77	1974	18	2082	9	3544			1	59	0	0	3	682	6	97	0	0	0	0	false	false	
24006			16	895	57	7760	134	56753	196	5030	64	6818	65	24419															false	false	
24378			12	558	10	934	1	158	31	645	4	5	0	0			0	0	1	143	1	105	0	0	0	0	0	0	false	false	
24453			9	450	15	1787	15	5837	35	372	5	567	6	2311			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
24659			17	749	6	878	8	2378	57	1199	13	1501	16	3363			12	448	5	606	3	1002	51	579	7	974	10	2828	false	false	
24668			37	1688	34	3966	28	13661	127	2448	19	1904	13	4170			7	265	5	605	5	1372	43	641	4	478	4	710	false	false	
24855	0	23													7	57													true	true	
24949			145	5577	123	16466	122	44955	147	2719	41	4215	38	12463			28	1217	10	1376	4	1084	65	1410	4	715	2	661	false	false	
25357			35	1338	17	2652	26	25608	35	1154	5	590	6	1710			4	110	0	0	2	881	0	0	0	0	0	0	false	false	
25647			6	228	15	1805	19	7871	4	65	3	217	2	872			0	0	0	0	2	437	0	0	0	0	0	0	false	false	
26176			12	580	40	5591	154	68832	3	142	0	0	4	941															false	false	
26242			108	7630	62	8248	94	47361	396	8304	15	1199	15	3047			43	1732	52	10607	0	0	16	434	7	519	20	5916	false	false	
26457			8	197	1	82	0	0	18	615	3	267	1	31			54	2013	29	2383	14	3718	53	743	3	280	0	0	false	false	
26765			8	459	36	5046	59	28091	103	2902	28	2868	48	13457			2	95	1	53	2	822	3	76	0	0	0	0	false	false	
26859			8	559	34	4285	58	20520	136	2929	40	2118	66	13694			0	0	0	0	0	0	3	25	1	83	0	0	false	false	
27070			3	246	3	452	2	827	0	0	0	0	0	0															false	false	
27548			100	3901	96	12720	127	47452	476	11824	119	13337	86	26743			3	146	7	729	1	237	4	76	0	0	0	0	false	false	
27614			39	1971	30	3366	16	4967	75	2695	13	1616	8	4476			2	84	7	830	0	0	3	84	1	186	0	0	false	false	
27847			218	7537	88	11058	59	20797	528	7655	20	1565	7	1415			417	10152	71	9186	72	19547	433	5271	9	1103	0	0	false	false	
28013			7	360	28	3813	174	75448	1678	2760	67	6527	97	29125															false	false	
28152			31	1084	28	4216	18	6968	88	1725	22	2150	8	2293			27	1041	43	4549	3	893	31	582	12	1346	3	793	false	false	
28255			23	837	18	2419	23	10184	80	1720	14	1126	19	6031			10	310	7	974	4	1021	44	732	3	385	2	415	false	false	
28349			22	875	22	3074	21	10255	107	2373	24	2683	19	6274			12	342	5	786	6	1887	8	91	1	101	1	279	false	false	
28406			0	0	2	401	2	583	0	0	1	240	1	1000															false	false	
28572	18	0													1	0													true	true	
28675	53	51															31	998	8	785	8	1886	20	387	10	1278	1	367	false	true	
28732			45	1604	19	2361	16	6797	21	490	10	873	9	2473			1	65	6	914	2	599	1	42	3	447	0	0	false	false	
29104			8	289	53	6288	113	50304	209	5269	49	3825	46	14338															false	false	
29476			16	421	6	939	4	1923	19	592	6	601	0	0			11	443	14	1669	7	2593	24	736	6	939	8	2045	false	false	
29636			160	6119	104	13281	87	31516	663	7676	45	3666	20	4896	740	194													true	false	
29878			18	1190	127	16015	325	111969	0	0	0	0	0	0															false	false	
29953			12	468	13	1856	18	6436	24	586	14	1345	11	3652			9	360	15	1881	17	4735	5	119	6	538	3	605	false	false	
30052			24	883	22	3078	9	2979	24	533	6	505	0	0															false	false	
30418																													false	false	
30502			58	2840	105	13380	145	51834	555	12639	36	2883	61	19416															false	false	
30650			9	506	16	2243	34	12310	175	3153	34	3171	24	5031			1	12	1	116	0	0	2	45	3	268	0	0	false	false	
30810	0	112259																											false	true	
30874			24	1096	43	5966	90	42482	52	1909	34	3668	45	14100															false	false	
31134			24	902	19	2531	14	4634	199	3206	8	698	1	330			21	697	8	1067	1	385	47	897	9	920	3	629	false	false	
31255			16	726	19	2192	40	17545	134	2406	16	1511	40	11662	4	0													true	false	
31657	163	215													39	99													true	true	
31826			260	10337	41	5187	19	6621	166	3915	18	1438	7	2316	60	75													true	false	
31835			32	805	7	922	3	859	152	2977	6	853	13	3837			10	328	6	874	5	1895	119	3422	25	2851	20	4919	false	false	
32234			59	2503	15	1989	11	3692	23	489	4	370	3	1065			9	367	10	1686	5	1436	36	865	8	849	4	1002	false	false	
32766			6	252	8	1232	14	4241	66	1405	4	425	0	0			0	0	1	116	0	0	0	0	0	0	0	0	false	false	
32971			48	1692	25	3187	12	4794	51	1245	13	1549	11	2737			2	77	2	139	1	180	2	97	4	243	0	0	false	false	
33147			69	2470	52	7017	59	28477	254	6032	57	7747	60	22700			12	556	18	2229	9	3690	34	1146	22	3170	35	14643	false	false	
33259			47	3688	83	11725	151	65235	212	5945	75	7479	74	20945			1	30	2	325	1	254	0	0	0	0	0	0	false	false	
33268			21	915	9	1286	2	516	88	1718	16	1489	10	3098			27	1005	15	1716	6	1822	81	1756	16	1413	5	731	false	false	
33370			0	0	0	0	2	1097	0	0	0	0	0	0															false	false	
33754			8	299	5	614	8	5461	24	603	4	375	2	981			0	0	0	0	0	0	9	60	0	0	0	0	false	false	
33839			13	402	2	216	1	382	44	1097	1	204	0	0			5	142	3	304	4	927	41	1590	0	0	0	0	false	false	
33857			10	373	11	1783	26	11919	111	3476	36	4639	33	12061			13	634	18	2251	41	14423	57	1091	16	1064	35	16075	false	false	
34153			26	754	47	4555	87	23480	157	2323	33	1393	45	8964			10	440	11	1060	16	3015	36	1600	25	3662	6	2155	false	false	
34359			10	258	3	330	2	1073	39	792	5	263	3	464			9	277	8	818	6	1679	30	685	4	665	5	789	false	false	
34425			41	2511	67	9668	61	23749	211	3823	35	4291	22	6650			1	53	1	220	0	0	0	0	0	0	0	0	false	false	
34434			79	3131	59	7636	72	31787	129	3168	24	2540	15	5341			32	1077	9	969	1	219	36	1168	11	1200	3	544	false	false	
34452			53	1945	24	3070	17	6415	125	3434	36	4420	17	5654			0	0	1	190	0	0	2	47	0	0	0	0	false	false	
34537			61	3192	134	18651	256	110335	295	6468	45	5065	52	15143			5	309	3	248	2	327	17	262	2	236	0	0	false	false	
34555			124	3897	23	3617	19	13462	174	2588	7	1050	7	2595	354	442													true	false	
34742			58	2449	41	5985	42	15379	203	3137	26	2999	6	1637			29	809	14	1338	3	927	92	1378	3	197	0	0	false	false	
34836			8	403	7	949	8	2597	6	70	4	444	1	2			6	186	5	901	1	321	2	127	3	480	0	0	false	false	
35057			77	3159	29	4176	18	5143	180	3708	23	2172	9	1285			80	2688	46	5486	17	4395	177	3449	19	2405	2	573	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0															false	false	
35570			10	384	74	10979	268	125830	198	5644	79	8844	88	29184															false	false	
35646			18	647	5	777	2	593	126	2906	10	1663	6	2851	6	31													true	false	
35842			46	2096	21	2695	21	8993	113	3112	15	1804	9	3369			14	763	6	945	5	1361	28	519	7	414	1	183	false	false	
35879			10	422	12	1159	8	2832	8	167	1	204	6	1617			2	139	0	0	0	0	0	0	0	0	0	0	false	false	
36054			37	1696	90	11566	168	56800	383	6690	118	9705	110	26689			0	0	2	207	1	415	0	0	0	0	0	0	false	false	
36456			19	389	6	719	3	1484	84	2003	8	601	2	682			27	942	25	2807	14	2117	229	5941	70	6800	34	6481	false	false	
36933			38	1392	20	2736	10	3611	129	2049	5	624	4	1147			57	1517	7	732	3	815	50	1025	11	1318	3	781	false	false	
37051			21	832	8	1303	12	4520	39	789	7	827	4	1491			65	2664	41	6002	19	5849	88	2108	21	2380	7	2082	false	false	
37341	33	64															11	413	13	1744	3	728	24	549	2	167	0	0	false	true	
37378			28	1468	53	6771	58	23379	124	3774	33	3246	30	10466			29	1392	26	3466	21	6127	33	818	31	2929	22	4070	false	false	
37435			181	7772	192	25332	195	76109	697	10836	56	4819	29	7115			18	785	11	1656	12	3679	9	188	0	0	0	0	false	false	
37640			468	21591	343	43498	404	179593	548	16403	211	22542	221	95260			188	7529	161	18754	121	36264	193	6514	79	10130	49	14525	false	false	
37659			27	729	8	993	3	643	95	1852	18	1563	5	2238			28	924	11	1360	3	815	152	2102	7	669	6	225	false	false	
37743			20	907	17	2505	31	12830	90	2436	20	2325	13	4213			8	217	7	921	9	3485	29	513	3	419	4	338	false	false	
37949			35	1344	15	1651	9	4672	129	2489	22	2600	26	8993			22	840	19	2743	7	2362	88	1974	27	2886	14	3977	false	false	
38535			9	407	26	3743	28	12421	18	469	10	1041	11	3900			1	17	1	159	2	261	0	0	0	0	0	0	false	false	
38740			53	1794	30	3573	37	15356	127	2570	17	1774	8	1771			10	209	4	373	2	583	0	0	0	0	0	0	false	false	
39327			59	1858	61	7598	85	30761	121	2034	28	2156	21	5317			3	65	6	765	3	721	0	0	1	89	1	207	false	false	
39420			260	8693	244	25777	267	90116	259	5185	104	8029	63	15984	1	1													true	false	
39475			158	7124	362	47192	546	223938	905	18826	339	28999	324	82720			89	3570	92	10554	38	9299	215	4908	93	7518	51	11640	false	false	
39756			47	1955	84	10652	83	35324	475	10691	122	13855	94	29464			44	1795	28	4050	6	2036	231	5036	56	4546	24	3322	false	false	
40033			25	510	5	400	2	1129	59	1072	8	755	3	555			108	1907	6	543	3	817	0	0	1	173	0	0	false	false	
40350			3	104	4	594	0	0	57	943	8	857	5	1673			9	237	7	849	6	1954	46	1558	10	794	9	2017	false	false	
40707			76	2857	88	11004	83	28501	359	8879	93	9205	47	11072	2	0													true	false	
40855			15	554	13	1822	3	825	68	1588	7	817	8	2970			15	465	32	4392	11	3748	56	1230	15	1540	8	1854	false	false	
41245	31	58															17	951	20	2452	4	1019	63	1101	10	1193	2	312	false	true	
41553			16	433	3	263	4	1240	24	320	7	515	1	434			12	377	2	176	1	265	151	2391	19	1728	8	2397	false	false	
41629			24	863	29	3549	37	16765	92	1653	17	1910	5	1687			3	90	3	418	4	832	6	103	1	86	0	0	false	false	
41759	15	80															19	619	21	2597	14	5427	74	1694	24	2690	16	3700	false	true	
41825			0	0	10	1238	11	3938	10	183	1	68	2	740			1	90	1	221	0	0	1	2	0	0	0	0	false	false	
41937			7	186	2	320	3	929	30	797	6	567	6	1744			5	261	6	791	11	2321	14	206	6	518	14	2953	false	false	
41955			10	167	1	110	0	0	5	25	0	0	1	357			9	717	25	2279	3	432	303	4993	18	3332	8	2532	false	false	
42037			100	3193	14	1878	6	2468	134	3298	15	2223	6	2386			109	3318	21	3214	5	2369	23	461	1	246	1	385	false	false	
42055			20	564	11	1530	9	2685	39	863	8	881	11	5119			16	693	8	889	1	295	46	902	16	1321	9	2299	false	false	
42354			48	1505	16	2123	4	1827	239	2518	7	701	8	828			30	1433	6	967	5	1762	125	1826	12	1541	0	0	false	false	
42372			13	668	22	2724	32	11909	43	809	2	313	3	1238	1	0													true	false	
42420			857	30287	756	81616	501	158184	4874	61601	497	43993	326	79542			14	454	10	1064	2	443	1	21	0	0	0	0	false	false	
42448			109	3931	71	9636	57	21996	513	9493	49	5438	34	9018			152	5967	99	11348	52	16558	468	10420	100	11295	70	18672	false	false	
42457			5	234	1	200	0	0	24	1076	4	430	1	441			17	459	6	468	3	760	77	5711	2	295	0	0	false	false	
42671			38	1273	80	9364	210	73506	128	3236	83	6949	80	17507			4	164	3	254	2	655	7	66	0	0	0	0	false	false	
43052			41	1296	44	4554	26	10011	72	1134	17	1705	23	5024			2	95	0	0	0	0	2	93	3	360	1	393	false	false	
43351			4	267	1	122	2	650	18	488	5	471	1	498			1	27	7	1154	2	850	9	200	1	98	1	201	false	false	
43454			11	303	15	1986	5	1211	47	828	1	76	5	1153	24	41													true	false	
43744			19	859	27	3628	27	9842	35	797	5	386	4	1062			6	175	2	276	0	0	3	93	1	245	1	304	false	false	
43856			21	833	8	1079	3	806	39	559	5	358	3	671			1	96	0	0	0	0	0	0	0	0	2	436	false	false	
43959			23	952	29	3340	24	8227	76	1717	14	1621	11	3182			0	0	0	0	0	0	3	46	2	356	0	0	false	false	
44040			103	3608	47	5186	36	11921	138	2569	13	1304	12	4440			165	6857	107	13467	40	10704	261	6911	68	7754	33	6769	false	false	
44433			4	170	14	1862	45	19696	13	662	11	1022	27	11762															false	false	
44741			89	3898	79	9272	95	32027	174	4249	19	1435	16	3691			4	100	1	165	1	224	7	117	1	119	1	350	false	false	
44750			73	2825	48	6097	66	41872	540	1039	13	1642	5	3548			8	362	9	1313	9	3512	6	223	0	0	0	0	false	false	
44929			32	1204	29	3716	15	5229	35	706	3	328	1	517			4	167	0	0	1	271	0	0	1	56	0	0	false	false	
45038			13	251	10	926	9	2331	56	1301	13	1200	26	5033			20	762	19	2066	12	2898	20	519	14	1269	7	818	false	false	
45047			66	2439	32	3641	8	2883	184	2717	13	1192	1	184			85	3395	44	5593	21	5157	163	1917	6	405	2	694	false	false	
45056			11	365	6	579	5	1612	76	1540	11	1394	13	3391			25	975	15	1962	4	1103	125	2755	27	2580	18	3145	false	false	
45430			16	637	12	1452	11	4730	55	606	3	403	0	0			6	292	3	394	1	299	10	163	0	0	0	0	false	false	
