"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA243	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONJ472	RCONJ473	RCONJ474	RCONK219	RCONK220	RCONK221	RCONK222	RCONK223	
2750	12942	0	2131	5796	0	15029	0	0	0	0	0	29647	0	5643	4969	10346	763	1593	6202	0	2944	3781	3422	199	1237	2912	1448	0	12898	23665	0	339	103	0	4683	914	0	0	3486	663	0	
3177	510978	0	22009	33446	0	75628	0	0	0	0	0	712526	0	142236	164245	121556	11202	48231	85270	0	27909	57361	30908	5378	15088	31189	19333	3180	53619	570043	0	247	18243	0	52309	16481	0	0	35607	10670	0	
3252	13163	0	277	19862	0	55275	0	0	261	17676	0	82192	0	8696	5613	17982	13318	5998	11651	166	4262	7389	3838	2493	18186	10199	6676	2668	54998	68860	0	4636	0	17415	23079	14650	14864	0	15685	12700	0	
3458	2122	0	3103	3535	0	10445	0	0	0	0	0	16383	0	1737	3763	6794	3502	687	5043	0	1799	3244	1392	359	1110	1991	734	130	7342	14646	0	0	105	0	3665	300	0	0	3101	0	0	
3720	28729	0	18029	38852	0	93892	0	0	0	0	0	89287	0	8668	20986	25274	5098	7118	23695	0	10287	13480	1431	76	9393	19678	765	350	75863	80619	0	0	2873	0	16533	13653	0	0	15768	13303	0	
3971	92315	0	879	19459	0	38829	0	0	0	0	0	503322	0	12560	5466	132902	215227	30501	75585	0	17518	58067	45724	11593	9995	27070	17822	7991	37950	490014	0	748	11085	0	52572	10306	0	0	30202	6863	748	
4156	17947	0	21968	28313	0	78652	0	0	2086	13861	0	94368	0	8257	20738	27275	21813	6433	18297	2007	5900	12397	6165	2813	8128	13333	3928	1944	56684	84575	0	1536	3035	11775	24530	2803	11775	0	19040	2421	0	
4231	13722	0	10504	16886	0	31897	0	0	0	0	0	69999	0	2969	12833	21137	8443	17355	13293	0	3439	9854	5491	2354	2470	10508	8591	5127	21393	67030	0	0	11474	0	20242	6454	0	0	11535	1443	665	
4437	66973	0	4195	25384	0	64769	0	0	418	3205	0	142262	0	9776	11117	27680	18330	11205	13882	298	5222	8660	12087	1711	6263	7736	11993	3287	60574	132486	0	0	0	2787	23968	5311	1856	0	11208	2791	0	
4839	24473	0	14	42381	0	54674	0	0	4038	15505	0	206738	0	14000	2900	41812	53427	11800	31052	4038	7621	23431	10443	317	19120	31988	33327	2591	54660	164191	0	28547	4434	11467	70351	16675	5593	0	36640	14468	40168	
5069	48634	0	0	22887	0	25900	0	0	55890	78846	0	224733	0	483	0	49916	25973	1045	21273	30378	6390	14883	23911	4732	23548	42451	27101	7110	25900	185231	0	39019	517	22956	70555	29655	9292	0	33522	32477	8443	
5135	15535	0	17585	47292	0	87469	0	0	0	25818	0	223705	0	3714	10237	60043	46142	17452	56495	0	19600	36895	3548	0	36756	57708	7521	0	69884	192084	0	27907	7166	9641	70025	31960	5507	16177	62756	31708	1839	
5210	361592	3	29495	58215	0	91822	0	0	16	1388	0	713366	0	40061	57177	165491	115975	55800	104366	16	44768	61968	54096	4658	22657	25262	19719	2671	62324	673305	0	0	10289	1372	54737	15572	1372	0	35219	12557	0	
5461	207838	0	4559	39147	0	47976	0	0	442	28760	0	385034	0	12947	13591	11309	131749	4140	10601	442	3919	6682	674	34	15160	16148	2033	797	43417	372087	0	0	2065	26821	14810	19328	26821	1497	12987	18321	0	
5751	5641	0	1227	20309	0	42717	0	0	496	3552	0	112098	0	26366	23541	20619	68028	7544	14665	199	6273	8392	5457	497	4093	7421	5573	723	41490	84094	0	1638	3053	3056	17111	699	2410	0	11228	285	0	
6039	8474	0	7569	21436	0	31240	0	0	0	0	0	45699	0	819	6081	20534	4993	7092	20082	0	7010	13072	415	37	3602	7851	245	0	23661	44874	10	6	1946	0	10420	1278	0	0	10175	1278	0	
6141	2874	1	6705	18772	0	34425	0	0	0	0	0	18226	0	2125	8769	5152	1881	1167	4340	0	1579	2761	741	71	2089	5607	623	0	27719	16101	0	0	410	0	4229	4090	0	0	3606	4090	0	
6329	22699	0	7007	98739	0	134804	0	0	0	0	0	285697	0	7812	8812	77513	48378	14014	67991	0	29951	38040	6593	2929	41196	70600	16736	8575	127797	277885	0	0	4311	0	101703	35404	0	0	80172	31624	10096	
7009	0	59	12	87192	0	87192	0	0	0	0	0	604652	0	0	0	0	604652	31	0	0	0	0	0	0	0	0	0	0	87121	604652	0	0	0	0	0	0	0	0	0	0	0	
7045	16838	0	16499	20616	0	93001	0	0	0	0	0	67787	0	7462	0	24878	14110	5806	11028	0	1532	9650	8817	4879	937	4996	2811	3217	76502	60325	0	0	1553	0	8880	3081	0	0	3770	2038	0	
7072	23854	0	0	4680	0	11639	0	0	0	0	0	115253	0	0	0	46621	23733	19381	34354	0	10420	23934	9737	2530	3694	9042	6051	2258	11639	114752	0	501	6631	0	18060	2985	0	0	11074	1662	0	
7157	1630	0	1351	5550	0	11475	0	0	0	0	0	30195	13	455	863	12103	8716	3327	10690	0	3281	7409	1413	0	2443	3685	1618	0	10124	29727	0	0	1154	0	4718	3028	0	0	3628	2500	0	
7456	12556	0	9456	14560	0	27300	0	0	0	0	0	29443	0	1800	8506	12158	0	2430	9075	0	2731	6344	3068	15	392	3116	936	285	17844	27643	0	0	348	0	3857	872	0	0	2958	550	0	
7634	5775	0	5130	9608	0	16566	0	0	0	0	0	38333	0	276	3706	16258	838	5234	13927	0	3783	10144	1854	477	3995	8988	1941	538	11436	37812	0	245	2654	0	14114	1348	0	0	12150	832	842	
8033	11285	0	2144	41848	0	64066	0	0	0	0	0	97717	0	1561	1710	41171	128	6864	33956	0	9934	24022	6423	792	9367	28585	6231	950	61922	92110	0	4046	3529	0	32161	12972	0	0	28898	9054	4046	
8462	969	0	2106	49127	0	83606	0	0	0	0	0	60706	0	15647	16003	11475	10032	4234	9789	0	4929	5436	1110	0	21416	16507	307	0	81250	45059	250	0	1407	0	16188	22042	0	0	15225	22581	0	
8631	13378	0	261	14160	0	19871	0	0	0	0	0	33723	0	1239	642	9983	2750	3013	4932	0	2369	3962	2015	1637	241	4263	1999	1109	19610	32484	0	0	1098	0	6515	1097	0	0	3149	650	0	
9357	98921	73	250	33019	0	37855	0	0	146	9354	0	289664	7009	0	0	1079	188902	641	685	146	786	284	9	0	351	411	0	0	37532	282655	0	0	0	2820	762	0	2820	499	762	0	0	
9553	15346	0	7820	25197	0	43486	0	0	100	6484	0	64796	0	7412	11519	19786	9430	7048	16077	100	5418	10659	3708	1	3475	13680	2634	446	35666	54905	0	2479	0	6384	16388	3847	5342	0	13307	3847	0	
9807	393295	0	72433	53257	0	98296	0	0	60000	60000	0	1503801	0	264250	181750	186789	768841	62653	140107	60000	90089	50018	36778	9904	84955	55230	12062	2629	25863	1239551	0	0	5165	0	43680	111196	0	0	31609	108576	95046	
9955	11840	13	2320	24654	0	46830	0	0	79	2986	0	55959	0	10618	10568	10013	25903	1732	7934	79	2729	5205	1668	411	3584	4287	125	207	44497	45341	0	0	0	2907	6451	1752	2907	0	3211	1752	0	
10250	93207	0	957	19796	0	36758	0	0	297	6484	0	287156	0	7796	7140	65725	78309	41965	35464	99	11970	23495	19167	11093	8696	16353	12741	12126	35801	279036	0	324	16480	201	33162	16754	0	4109	16395	8654	125	
10849	76513	0	2312	7651	0	20991	0	0	0	0	0	211677	0	27038	2386	55339	31574	8464	47192	0	13593	33599	7756	393	8474	31531	7559	687	18677	184639	2	0	1514	0	38379	9872	0	0	40005	0	0	
10858	59974	0	659	7217	0	10375	0	0	185	5002	0	311773	328	36737	32701	36200	175648	5762	23827	185	7293	16534	10845	1528	3500	15795	19550	1106	9700	274708	16	0	511	4817	27017	12934	4817	0	15115	4180	0	
11145	19940	0	20982	23747	0	67259	0	0	0	0	0	83971	0	11136	3357	19436	22210	8267	10723	0	2712	8011	5821	2891	2239	10844	6838	2464	46185	72835	92	0	3755	0	11333	11052	0	0	6551	6532	0	
11275	41335	0	5465	66633	0	95365	0	0	5174	133782	0	936815	0	70731	47800	170817	546238	34332	109899	4681	35404	74495	57673	3245	45770	87138	44389	1128	89900	861949	0	4135	10640	128608	132928	45497	126071	0	99897	33011	0	
11640	159816	5	4959	14413	0	28063	0	0	0	0	0	276981	0	47148	41592	44256	27415	18353	21846	0	6846	15063	14518	7829	5566	15525	14671	9733	23045	229833	54	0	9185	0	30375	15120	0	0	13282	7809	0	
11837	4443	0	36646	6264	0	50513	0	0	0	0	0	39007	0	1315	35506	17017	4877	3589	11186	0	2858	8328	3652	2179	2096	6739	2301	1533	13867	37692	0	0	1177	0	11463	1206	0	0	7934	901	248	
12030	24436	0	19111	62629	0	89622	0	0	0	0	0	179973	0	1594	17185	81368	22295	21565	64578	0	20184	44394	13742	3048	11911	28732	9313	1918	70511	178080	0	299	7315	0	45469	6405	0	0	35215	5428	0	
12142	22662	0	6925	51593	0	102963	0	0	0	0	0	86185	0	7112	10901	24138	12394	8048	18004	0	12331	10797	1010	0	12525	13857	609	0	96038	79073	0	0	1783	0	15116	11875	0	0	13482	11575	0	
12179	4725	123	0	2801	0	5889	0	0	0	0	0	23658	0	0	0	9742	5225	2514	6422	0	2214	4208	2695	625	473	2446	357	690	5766	23658	0	0	371	0	2712	1254	0	0	1919	1000	0	
12245	16104	0	2042	16739	0	25765	0	0	7097	9565	0	77075	0	9160	2859	29038	16382	6877	14273	2597	5271	11569	5810	6388	2228	7974	4225	1124	23723	67190	0	725	2373	2468	14633	918	1410	0	9284	918	0	
12311	4028097	34	818458	4255563	0	4860925	0	0	285931	1580313	0	43401513	0	2538063	1309604	4066425	33845770	792224	2557628	285313	838980	1718648	1347565	161232	336785	756653	337109	30674	4041310	40863450	1123	0	124225	1294382	1095359	365862	1292869	0	813359	280079	0	
12647	7058	0	1225	23309	0	28572	0	0	0	14220	0	60281	0	4002	0	13151	14208	5194	8568	0	2483	6086	4582	0	3153	11726	10985	0	27347	56279	0	0	1587	250	8218	17646	250	4837	7304	7575	0	
12656	1874	0	356	3700	0	5739	0	0	0	0	0	11000	0	1144	3	3908	1259	792	3150	0	922	2228	758	0	1293	1931	735	0	5383	9856	0	0	136	0	3959	0	0	0	3224	0	0	
12937	9928	0	0	45772	0	62676	0	0	193	6109	0	103553	0	734	0	10627	39194	5928	9110	193	4211	4900	1444	72	26452	14547	2805	0	62676	102819	0	0	0	4730	18452	25352	4730	0	14725	24708	1000	
12946	39356	91	58910	35303	0	112797	0	0	437	2435	0	595420	0	125616	179132	117176	186893	33652	82951	437	29212	55202	28722	4040	69939	126526	48408	7122	53796	469804	0	0	14073	1998	91260	160735	1998	0	64891	116986	0	
12955	8962	0	1647	29364	0	45098	0	0	0	0	0	71190	0	5708	6978	15897	26997	5377	9876	0	3162	6714	5139	882	2192	4079	3543	9521	43451	65482	0	0	1548	0	15990	3345	0	0	4208	2062	8262	
13103	309779	0	52508	55805	0	135463	0	0	9980	9980	0	965458	0	110802	0	147289	373059	58470	95361	0	36096	59266	29779	22148	35285	65624	25148	9274	82896	852641	59	2015	16741	0	58716	76615	0	0	37524	63385	0	
13251	2096	0	105	6275	0	10683	0	0	0	0	0	26121	0	891	668	8145	14903	1716	7363	0	2476	4887	782	0	215	662	100	0	10578	25230	0	0	347	0	977	0	0	0	877	0	0	
13457	3419	0	973	3469	0	7147	0	0	0	0	0	10610	0	1431	1338	2938	1480	1214	2533	0	1244	1289	405	0	781	1510	482	0	6174	9179	0	0	0	0	1834	939	0	0	1352	939	0	
14052	7845	0	1525	11090	0	20510	0	0	0	0	0	32932	0	1502	0	7449	10432	2827	6692	0	2491	4202	757	0	2909	3564	734	0	18985	31430	0	0	1089	0	3990	3217	0	0	3072	3401	0	
14155	10356	0	557	16161	0	37300	0	0	58	4770	0	72357	0	9476	10033	19062	27939	5739	12773	58	4097	8676	4741	1546	4713	4519	4527	1241	36743	62881	0	0	1689	4712	12754	2246	4712	0	6988	2244	0	
14650	6030	0	2581	9353	0	14086	0	0	0	0	0	12520	0	147	2234	3751	765	1310	3102	0	2053	1066	632	0	583	1391	0	0	11505	12373	0	0	337	0	1611	363	0	0	1507	363	0	
14753	14856	2	440	12279	0	12279	0	0	0	0	0	28524	0	1980	748	9085	0	3707	8438	0	2920	5518	571	76	2591	1243	650	100	11837	26544	0	0	861	0	4084	500	0	0	3334	500	0	
14865	40836	10	18471	129892	0	129892	0	0	1240	20472	0	136322	0	21967	20240	30830	42781	11471	20252	1239	13690	9034	5285	2821	9542	8149	3120	1064	111411	114304	0	51	2915	19232	20556	1319	19232	0	15957	1069	0	
14977	4292	0	0	6279	0	9922	0	0	0	0	0	28779	0	0	0	10562	1616	2525	9106	0	2963	6144	1350	106	4663	6055	1590	0	9922	28779	0	0	106	0	7381	4927	0	0	6566	4142	0	
16458	81954	2	401	20562	0	30609	0	0	0	0	0	225354	0	9823	4655	25972	94281	10304	14535	0	3913	10623	8505	2931	2220	8814	9667	2446	30182	215531	24	0	4721	0	15678	7469	0	0	7696	3338	0	
16551	23337	1	6950	31283	0	66222	0	0	15910	15910	0	140404	50	10927	7517	63419	30586	24517	27456	3411	14009	18728	21085	9597	8524	5827	7074	1637	58335	129427	936	0	8892	0	18388	4674	0	0	7896	3660	0	
16748	13561	0	1793	16155	0	21265	0	0	0	0	0	34815	0	1886	0	11294	5250	4676	5910	0	2314	3939	4051	991	977	1870	1740	123	19472	32929	0	0	1651	0	4284	426	0	0	2420	426	0	
16944	8644	0	1117	8511	0	15707	0	0	0	0	0	19702	0	1906	0	6706	978	1503	4539	0	1217	3323	1992	174	868	1340	915	250	14590	17796	0	0	561	0	2600	773	0	0	1435	773	0	
16953	4433	0	2368	9269	0	15075	0	0	0	0	0	17079	0	789	1612	7138	3353	510	5471	0	1784	3687	1667	0	797	615	743	0	12707	16290	0	0	0	0	2155	0	0	0	1412	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	82378	0	6381	0	12363	0	4560	12363	0	12363	0	0	0	70015	0	0	0	0	75997	0	0	3570	0	22243	47772	0	0	22243	47772	0	
17147	1825782	3	137712	279708	0	467878	0	0	86854	87054	0	3778745	0	502421	1001	674688	1010773	174215	384238	11467	202673	279517	186595	5904	52196	122054	77936	15316	326680	3276324	3483	0	55398	200	211986	55516	200	0	135094	39155	16122	
17259	15238	0	0	5784	0	14856	0	0	0	0	0	35721	0	1913	986	11545	1521	5111	7879	0	2004	5875	3403	263	1973	3571	1383	490	14856	33808	0	0	1786	0	7417	0	0	0	5544	0	0	
17464	50256	0	50234	242825	0	242825	0	0	1367	21746	0	924622	0	66247	72654	48720	732949	22894	31753	1022	9437	22416	13945	2922	24753	28041	27877	12024	192591	857402	0	973	7392	20379	60994	31701	16326	0	39487	13307	0	
17950	36788	0	34399	47097	0	117769	0	0	36	40268	0	195988	0	21444	41027	23934	81561	9030	18935	36	5894	13041	3921	1078	14100	33330	4879	1396	83370	150450	0	24094	3733	16138	17719	35986	16138	24094	14151	33279	0	
17978	51079	0	0	2537	0	26269	0	0	0	0	0	191225	0	754	754	79234	3634	44476	55770	0	16451	39319	16465	6999	8166	31469	10486	7157	26269	190371	0	100	17417	0	40709	16569	0	0	25214	14421	0	
18050	46455	0	35769	125838	0	178503	0	0	0	0	0	197685	0	5887	36409	49746	43056	10948	41465	0	11739	29837	8152	18	11523	30282	16623	0	142734	191798	0	0	3145	0	32081	26347	0	0	23768	18037	0	
18135	24460	0	0	62459	0	87906	0	0	418	9994	0	99920	0	860	0	22651	20951	5027	14138	349	4419	9875	6617	1740	12597	10472	7466	1323	87906	98984	0	76	1330	9576	14150	17708	9338	0	8844	14225	0	
18377	18612	0	0	0	0	0	0	0	98	98	0	47035	0	727	0	20315	0	5763	8941	0	2482	6459	9671	1703	1632	2600	3040	835	0	44693	0	1615	1675	0	6601	1506	0	0	3560	672	0	
18827	177615	0	13139	59020	0	115945	0	0	0	0	0	260783	0	25152	27438	49618	10544	14171	23319	0	9649	13771	17591	8607	4661	6221	7689	4435	102806	235631	0	0	0	0	16961	6045	0	0	7803	0	0	
18836	11149	0	1701	21563	0	33147	0	0	287	2685	0	95344	0	2461	2270	46055	11131	14157	24381	145	11835	14927	12237	7056	5599	8979	8280	4151	31446	92680	0	203	4260	2398	23158	3851	890	0	11299	2170	0	
18854	32657	0	5236	96769	0	110695	0	0	3245	62361	0	208248	0	14461	11401	31702	10202	2403	23181	3154	6955	16226	8355	166	24960	80532	27690	507	105459	120445	0	73342	1183	59116	96367	37322	58367	0	81431	24060	53328	
19356	10318	0	2727	12814	0	24725	0	0	99	6432	0	40808	0	3904	2632	15656	4144	2582	11487	99	3952	7558	3512	634	3717	2794	3681	499	21918	33684	80	3220	341	5833	9850	841	3360	0	6511	0	0	
19730	363541	0	4820	341394	0	399283	0	0	66402	66402	0	1522016	0	151964	143803	277030	664259	52975	190513	38933	65854	127409	71368	12399	81081	92798	33129	10178	394426	1369717	37	335	11369	0	129255	87931	0	0	93142	80191	0	
19936	11473	0	34948	47238	0	117015	0	0	0	0	0	114281	0	6618	31607	25107	42889	10448	20506	0	5647	14860	3095	1505	9885	18612	3088	3227	82067	107663	0	0	4792	0	26070	8742	0	0	21321	7176	0	
19972	80814	0	0	0	0	0	0	0	0	0	0	80814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80814	0	0	0	0	0	0	0	0	0	0	0	
20053	9841	0	871	14321	0	19881	0	0	1590	3590	0	44110	0	3373	917	20797	3003	7488	12162	1590	6303	9988	4363	143	3107	2821	2959	1582	19010	40737	0	0	774	0	7214	3255	0	2000	3928	2000	3962	
20512	16102	0	0	17628	0	27149	0	0	198	2933	0	52720	0	0	0	14697	8951	5924	7445	0	1772	5673	3811	3441	728	5228	4080	2934	27149	52720	0	0	1936	2735	9095	3875	496	496	2511	2992	0	
20633	68993	0	8951	32541	0	71060	0	0	0	6721	0	195462	0	919	8951	45546	40193	15743	19188	0	6609	12579	13106	13252	9675	7849	13632	9573	62069	194543	40	0	4206	0	33083	7646	0	0	14001	3523	0	
20857	6795	0	4806	46560	0	71606	0	0	0	9978	0	113994	0	3335	5140	7325	84303	1502	5804	0	1981	3823	1283	238	1542	2184	1555	10290	66800	110659	0	0	0	744	5827	9744	0	0	3216	510	0	
21256	1014	0	2196	2287	0	4732	0	0	0	0	0	4494	0	452	1444	1434	812	1884	496	0	95	401	639	300	0	100	1134	0	2536	4042	0	0	1134	0	1234	0	0	0	100	0	0	
21359	4282	0	592	3819	0	5405	0	0	0	0	0	16422	0	1122	97	3271	5403	2561	2779	0	1213	1566	390	102	733	1384	1349	0	4813	15300	0	0	0	0	3016	450	0	0	2117	0	0	
21630	15544	0	2113	20893	0	29187	0	0	0	0	0	59451	0	6640	7714	12411	9090	2204	10904	0	2956	7948	1381	126	8099	13193	1114	0	27074	52811	0	0	785	0	9690	12716	0	0	8576	12716	0	
21658	18935	2	3137	20000	0	53735	0	0	0	0	0	88445	0	1009	1008	40943	11160	15799	24680	0	5960	18720	13298	2965	3057	7604	5037	1709	50596	87436	0	0	5081	0	13721	3686	0	0	8897	1764	0	
22048	19669	0	34966	29685	0	90458	0	0	0	0	0	76485	0	6504	21303	29880	0	8147	26023	0	8773	17250	3525	332	4614	19469	2853	0	55492	69981	0	0	3322	0	18222	8714	0	0	15899	8184	0	
22543	9936	1	7434	24751	0	50907	0	0	0	0	0	30577	0	2806	0	9851	5438	4016	5970	0	2088	4528	2221	1014	1634	1335	1130	1253	43472	27771	0	0	1394	0	4230	1122	0	0	2344	625	0	
22552	12910	0	2077	14873	0	29295	0	0	1250	1250	0	44938	0	3829	3827	19908	2388	3658	12776	750	3819	8957	7123	8	2197	3639	3896	0	27218	40687	0	422	632	0	7857	1875	0	0	4730	356	1198	
22730	64	0	6865	39019	0	55521	0	0	0	0	0	67174	0	2246	6254	18018	41771	3718	10035	0	3793	7430	4707	2088	1954	3064	1323	980	48656	64928	0	0	587	0	5845	1476	0	0	3960	1058	0	
22936	8735	0	2181	39049	0	55376	0	0	0	0	0	95156	0	755	1091	32483	34610	10351	24478	0	7987	16491	8005	0	4831	9190	5207	100	53195	94401	0	0	2967	0	17535	1793	0	0	12518	1503	0	
23045	3011	0	790	2873	0	12799	0	0	0	0	0	22864	0	1917	0	1671	13396	988	1263	0	987	545	90	49	568	3254	661	301	12009	20947	0	0	445	0	2388	2396	0	0	1425	2397	0	
23456	10288	0	1963	12591	0	39533	0	0	0	0	0	51915	0	7893	6622	22566	7130	7614	12432	0	3199	9233	7814	2320	2801	5215	3362	553	37540	44022	30	0	2725	0	7220	4711	0	0	3567	4449	0	
23504	570639	0	74566	289546	0	306917	0	0	451	7133	0	1269526	0	235420	289708	36450	597992	11174	22169	325	7472	14697	6585	7696	16946	21759	12684	13056	232351	1034106	0	0	4075	6682	38903	25542	5450	0	21211	17494	0	
23643	11396	0	4501	29569	0	62856	0	0	0	0	0	96046	0	8181	7570	37712	2082	7995	30133	0	9073	21060	7577	2	7069	24615	11301	1872	58355	87765	0	100	2889	0	25219	19638	0	0	18561	13123	0	
