"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
5751	0	0	0	0	0	0	256	11				245	11	8		0				0		245	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
6039	40	0	0	0	0	0	11	0				4	193	112		0				0		0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	15	6				0	0	25	1	
6329	144	16	0	0	0	0	1449	109		0		47	10092	468		271		0	0	271	0	9	0	0	0	0			0	9	57	1	64	23			207	131	13	22	0	2	92	100	0	0		7153	775	1657	180	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	30	0				0	55	0		0				0		0	0	0	0	0			10	0	0	0	0	0			0	0	0	0	0	0	0	0				45	30	0	0	
7072	0	0	0	0	0	0	84	36				0	257	13		0				0		0	1	12	10	15			0	0	0	1	82	21			0	0	16	6	109	14	0	12				0	0	6	0	
7456	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	55	9				1	31	5		15							0	0	0	0			0	0	6	0	0	0			0	0	0	29	0	0	0	0				11	10	0	0	
8033	0	0	0	0	0	0	41	4				4	279	0		38							0	0	0	0			0	0	9	0	135	106			0	0	0	0	0	0	0	24				0	0	0	0	
8462	0	0	0	0	0	0	10	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	5	9	5	
8631	0	0	0	0	0	0	20	17				0	31	22		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	3	4	0	
9357	0	0	0	0	0	0	203	202				0	1364	1362		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
9553	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	68	0	0	1067	733		0		0	1915	0		6		0	0	0	0	0	0	0	0	2			0	0	12	0	1826	9			0	0	74	0	0	0	0	252	0	0		0	0	0	0	
9955	0	0	0	0	0	0	1	1				0	157	152		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
10250	0	0	0	0	0	0	235	49				20	364	136		87				0		0	0	0	0	0			7	2	0	25	0	0			92	0	0	22	28	4	0	111				0	0	14	2	
10849	0	0	0	0	0	0	1	0				1	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	74	0				0	541	0		0							0	0	0	0			0	0	18	0	40	0			0	0	0	0	407	0	0	0				0	1	94	55	
11640	397	0	0	0	0	0	121	76				35	774	4		87				0		0	0	0	0	0			0	0	0	0	31	0			0	0	228	0	0	0	0	0				16	8	11	2	
11837	0	0	0	0	0	0	4	2				1	21	0		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	1	
12030	1278	195	0	0	0	0	7118	2054				130	8263	881		255				172		103	0	0	0	0			3	1	1279	33	1394	0			95	75	8	217	2658	2323	830	175				500	294	361	342	
12142	0	0	0	0	0	0	58	0				45	429	350		55							0	0	0	0			3	5	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	8	
12311	569	104	231	285			95585		28783	0	0	1156	362155		0	6913	125235	0	0	191	0	138	0	1508	17296	9121			59574	6145	5328	2478	10198	1589	0	12570	1126	0	227	195	12287	1933	4824	4650	0	0	248	57419	25076	51906	9945	
12647	0	0	0	0	0	0	8	0				0	5	0		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				2	3	2	5	
12656	0	0	0	0	0	0	14	14				0	38	14		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	0	16	0	
12946	380	5	0	4	0	0	829	121				14	4271	1724		359				359		14	0	0	0	0			27	2	138	23	519	0			13	0	3	6	256	256	165	21				0	0	825	239	
13103	0	0	0	0	0	0	111	1		0		0	1788	1600		0		0	0	0	0	0	0	0	0	0			0	0	1	0	10	0			0	0	0	0	0	0	0	0	0	0		111	95	67	14	
13251	0	0	0	0	0	0	23	18				1	62	33		1				0		0	0	0	0	0			0	0	0	0	12	0			0	0	0	0	0	0	0	0				0	1	16	3	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	69	18				24	84	15		18				0		0	14	7	0	0			0	0	21	0	44	0			0	0	0	0	0	0	0	0				3	3	4	3	
14650	0	0	0	0	0	0	87	75				0	152	50		3							0	0	0	0			0	0	0	0	28	0			0	0	0	0	0	0	0	0				9	0	62	12	
14753	0	0	0	0	0	0	18	0				0	0	0		0				0		0	0	0	0	0			0	0	18	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	269	0				266	646	38		593				593		266	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	11	0	
14977	0	0	0	0	0	0	1	0				0	339	277		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	54	0				1	1	7	0	
16551	0	0	0	0	0	0	19	13				0	151	44		0				0		0	0	0	0	0			8	2	0	0	64	0			6	0	0	0	0	0	0	2				3	0	26	2	
16748	0	0	0	0	0	0	0	0				0	96	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	96	0	0	0				0	0	0	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	8	1234	0	0	0	3553	1160		0		84	6621	1399		333		0	0	22	0	12	0	0	224	254			13	0	183	182	278	143			0	0	2075	849	262	264	104	168	0	0		214	147	342	254	
17259	0	0	0	0	0	0	13	0				7	45	0		45				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	9	2				4	416	54		268				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	61	1	0	0				4	0	29	2	
17978	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	1	0	
18050	0	0	0	0	0	0	64	5				0	218	45		0				0		0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	4	171	55	
18135	0	0	0	0	0	0	44	6				0	146	0		0							0	0	0	0			0	0	0	38	0	146			0	0	0	0	0	0	0	0				0	0	0	0	
18827	0	0	0	0	0	0	135	3		0		5	148	11		0		0	0	0	0	0	0	0	0	0			0	0	5	1	81	7			0	0	0	0	0	0	0	0	0	0		6	3	43	118	
18836	0	1	0	0	0	0	36	4				0	587	30		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	10	0	383	0	0	0				12	1	152	30	
18854	0	0	0	0	0	0	32	24		0		3	18	4		10		0	0	10	0	3	0	0	0	0			0	0	5	0	4	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
19356	0	0	0	0	0	0	4	2				0	294	121		0							0	0	0	0			0	0	0	0	97	0			0	0	0	0	0	0	0	0				25	1	51	1	
19936	0	0	0	0	0	0	39	0				7	273	9		12				0		0	0	0	0	0			0	0	0	0	8	0			0	0	0	28	0	0	170	0				36	2	38	2	
19972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	0	0	0	0	0	8	0				0	10	0		0				0		0	0	0	0	0			6	0	7	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
20633	0	0	0	0	0	0	7	0				3	413	30		24							0	0	22	0			0	0	0	0	61	0			0	0	94	0	116	0	0	0				5	0	61	4	
20857	0	0	0	0	0	0	69	58				11	15	15		0				0		11	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21256	0	0	0	0	0	0	3	0				0	14	0		0							0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				2	0	6	3	
21359	0	0	0	0	0	0	0	0				0	19	7		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	10	0	
21658	5	30	0	0	0	0	95	6				36	111	0		40				40		27	0	0	0	0			8	0	0	0	41	0			0	14	0	0	0	0	0	0				7	0	10	9	
22048	0	0	0	0	0	0	22	4				0	65	13		0							0	0	0	0			0	0	2	1	27	0			0	0	0	0	0	0	0	0				11	9	14	6	
22543	0	0	0	0	0	0	154	0				0	133	0		0							0	0	0	0			0	0	89	49	85	0			0	0	0	0	22	5	0	0				0	0	26	11	
22552	0	0	0	0	0	0	2	0				0	475	30		438				438		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	7	2				0	0	0	0	
22730	0	0	0	0	0	0	169	0				0	172	0		0							0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	0	0	0				0	0	167	169	
23456	0	0	0	0	0	0	5	2				1	34	0		0				0		1	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				14	1	19	1	
23504	0	0	0	0	0	0	150	25		0		0	4482	799		0		0	0	0	0	0	0	0	0	112			0	0	0	0	0	0			0	0	0	0	3670	1	0	0	0	0		0	0	13	12	
23643	0	0	0	0	0	0	104	0				0	289	143		0							0	0	0	0			0	0	0	0	0	0			2	0	0	0	0	1	0	0				108	87	36	16	
23755	0	0	0	0	0	0	24	7				0	506	136		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	325	0	0	0				13	5	32	12	
24006	0	0	0	0	0	0	29	3				0	246	150		0				0		0	0	0	0	8			0	0	9	0	30	0			0	0	0	0	15	0	0	0				0	0	51	9	
24378	0	0	0	0	0	0	10	0				0	0	0		0							0	0	0	0			0	0	3	6	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
24453	0	0	0	0	0	0	336	13				1	3107	16		8							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	800	0				0	0	2283	322	
24659	0	0	0	0	0	0	22	0				0	10	0		4				0		0	0	0	0	0			0	0	22	0	0	0			0	0	0	0	0	0	0	0				6	0	0	0	
24668	0	0	0	0	0	0	243	41				0	4728	4138		0				0		0	0	0	0	0			0	0	0	0	22	0			0	0	0	0	491	189	0	0				0	0	77	13	
24949	0	0	0	0	0	0	438	16				0	72	0		0				0		0	0	0	23	4			11	6	55	14	21	0			0	3	0	3	0	65	0	272				0	0	17	0	
25357	0	0	0	0	0	0	51	0				36	1808	5		1538				1334		0	0	0	0	0			0	0	5	0	181	0			0	0	0	0	0	0	0	0				0	0	84	10	
25647	0	0	0	0	0	0	34	0				0	0	0		0							0	0	0	0			0	0	0	34	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26176	0	0	0	0	0	0	260	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	260	0	0				0	0	0	0	
26457	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	736	310				59	415	7		186				0		0	0	0	0	0			0	0	143	5	128	0			45	27	0	48	1	124	0	0				0	3	48	17	
27070	0	0	0	0	0	0	7	0				0	52	0		0				0		0	0	0	0	0			30	7	0	0	22	0			0	0	0	0	0	0	0	0				0	0	0	0	
27548	0	0	0	0	0	0	220	17		0		0	1627	1471		0		0	0	0	0	0	0	0	0	4			0	0	93	0	12	0			0	0	0	3	0	5	0	0	0	0		0	1	144	97	
27614	0	0	0	0	0	0	53	3				0	88	0		0				0		0	0	0	0	0			0	0	42	4	47	6			0	0	0	0	0	0	0	0				0	2	35	2	
27847	249	2	0	0	0	0	430	148				52	1114	273		49				49		52	0	0	0	0			0	0	96	0	269	0			0	0	0	0	71	13	72	72				64	30	67	17	
28013	0	0	0	1818	0	0	2175	22		0		7	987	100		123		0	0	0	0	0	0	0	0	0			0	0	228	2	63	49			0	0	0	0	0	0	652	98	0	0		0	0	0	0	
28152	0	0	0	0	0	0	10	0				10	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	7	0				0	19	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	7	9	0	
29476	0	0	0	0	0	0	4	0				4	29	4		1				0		0	0	0	0	0			0	0	0	0	24	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	170	9				0	360	107		0				0		0	0	0	15	1			47	14	13	0	31	0			0	12	0	6	0	82	70	1				5	12	85	20	
29878	0	0	0	0	0	0	2	0		0		0	35	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	35	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30502	0	0	0	0	0	0	175	47		0		50	295	20		99		0	0	0	0	0	0	0	0	0			0	0	2	5	0	0			0	0	0	0	64	3	0	0	0	0		0	7	112	61	
30650	0	0	0	0	0	0	8	6				0	0	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0			731035		457	0	0	0	3616188		0	0	3913	0	0	0	0	0	0	0	0	0			3161744	670812	5	130	13	321	685627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450197	59631	
31134	0	0	0	0	0	0	18	2				0	178	40		44				44		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				29	3	65	13	
31255	0	0	0	0	0	0	327	140		0		1	440	358		25		0	0	0	0	0	0	0	0	0			0	0	0	0	0	57			0	0	0	186	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	50	43				0	358	351		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	5				0	0	7	2	
31826	0	0	0	0	0	0	159	0				19	333	0		4							0	0	0	0			0	0	61	0	117	0			0	0	0	0	0	0	133	39				7	7	72	33	
31835	0	284	329	0	0	0	352	12				0	2648	872		856				856		0	0	0	0	0			0	0	0	0	13	0			0	0	0	0	173	0	0	0				59	15	346	41	
32234	0	0	0	0	0	0	11	0				0	16	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	11	
32766	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
32971	0	0	0	0	0	0	67	10				0	281	0		0							0	0	0	2			0	0	29	1	71	8			0	0	151	3	0	0	0	0				0	0	51	22	
33147	23	23	0	0	0	0	62	15				4	504	139		0				0		4	0	0	0	0			0	0	1	0	263	0			0	0	0	0	0	0	0	0				49	1	30	18	
33259	0	0	0	0	0	0	65	16				0	4443	1		0				0		0	0	0	0	0			0	0	12	0	0	0			0	0	0	0	4441	37	0	0				0	0	1	0	
33268	0	0	0	0	0	0	30	15				0	78	49		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	29	15	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	1	0				0	7	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	0	1	
33857	0	0	0	0	0	0	68	13		0		1	2116	526		676		0	0	676	0	1	0	0	0	0			0	0	22	0	676	0			0	0	0	0	0	0	0	0	0	0		68	16	170	16	
34425	0	0	0	0	0	0	403	2				0	1925	0		0				0		0	0	0	88	16			0	0	40	56	262	1			0	0	104	19	0	10	0	0				61	24	1409	236	
34434	2	2	0	0	0	0	28	0				0	197	66		0				0		0	0	0	5	0			40	0	0	3	0	0			0	0	0	0	0	0	0	0				25	15	59	8	
34537	0	0	0	515	0	0	2420	712		0		0	10688	7550		0		0	0	0	0	0	0	0	42	28			18	0	306	4	173	0			0	0	1	31	0	0	309	229	0	0		186	12	2409	583	
34555	0	127	0	0	0	0	130	0				0	119	5		0				0		0	0	0	0	0			0	0	0	0	36	0			0	0	0	0	0	0	0	0				29	0	49	3	
34742	25	0	0	0	0	0	87	49				0	110	50		21				21		0	0	0	0	0			0	0	0	0	0	0			0	0	0	34	0	0	0	0				0	0	14	4	
35057	0	0	0	0	0	0	16	0				5	14	0		0				0		5	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0				0	0	14	4	
35301	0	0	0	0			0		0	0	0	0	3000		0	0	2000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	2973	1244	1533	0	6436	1016		0		0	13134	5301		0		0	0	0	0	0	0	0	339	47			0	0	3245	239	2328	403			0	0	0	0	64	368	0	234	0	0		0	0	193	43	
35646	0	0	0	0	0	0	0	0				0	9	9		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	2	0				0	34	0		0							0	0	0	0			7	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	27	2	
36456	150	0	522	0	0	0	279	106				154	1400	468		217				217		154	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	19	16				10	1	14	2	
36933	0	0	0	0	0	0	12	6				0	78	32		0							0	0	30	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	13	5	
37051	0	0	0	0	0	0	1	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
37341	0	0	0	0	0	0	10	3				0	4	0		1				0		0	0	0	0	0			0	0	6	0	0	0			0	0	0	0	0	0	0	0				3	0	0	1	
37435	0	0	0	0	0	0	971	207				0	910	336		0				0		0	0	0	0	16			138	38	157	4	85	0			32	0	0	375	100	48	0	50				95	13	124	63	
37640	0	0	0	0	0	0	532	55		0		388	5402	3810		820		0	0	0	0	0	0	0	24	8			132	18	8	13	179	14			1	1	0	0	256	9	2	20	0	0		18	2	146	10	
37659	0	0	0	0	0	0	6	0				0	62	19		30				30		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	13	5	
37949	0	0	0	0	0	0	257	64				21	1075	699		300				300		21	0	0	0	0			0	2	0	0	26	0			0	0	0	0	0	0	50	160				0	10	0	0	
38740	0	0	0	0	0	0	17	0				5	204	0		18							0	0	0	0			0	0	4	0	13	0			151	0	0	0	0	0	0	0				2	4	20	4	
39327	0	0	0	0	0	0	42	0				3	78	0		12				0		0	0	0	0	0			0	0	30	5	66	0			0	0	0	0	0	0	0	0				0	4	0	0	
39756	0	0	0	0	0	0	30	6		0		2	1119	1037		82		0	0	82	0	2	0	0	0	0			0	0	0	19	0	0	0		0	0	0	0	0	0	0	0	0	0		0	2	0	1	
40033	42	0	0	0	0	0	0	0				0	42	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
40499	0	0	0	0	0	0	761	0		0		0	2103	956		0		0	0	0	0	0	0	0	96	83			0	0	322	84	20	20			0	0	0	0	120	22	0	0	0	0		669	201	222	49	
40855	0	0	0	0	0	0	4	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	4	5	0	
41245	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
41553	0	0	0	0	0	0	33	16				0	1970	0		1941				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	29	17	
41629	0	0	0	0	0	0	193	14				10	471	0		14							0	0	0	0			7	1	14	2	0	0			0	0	0	0	0	12	0	0				329	99	121	41	
41825	0	0	0	0	0	0	13	0		0		0	134	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	98	0			0	0	0	0	0	0	0	0	0	0		0	0	36	13	
