"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	531	0	0								
23456	0	201	0	0	0	0	0	0	0	0	0	1148	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2798	0	2476	0	0								
23504	208709	0	0	0	0	0	0	0	0	0	0	6526	75114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	584	88319	0	17646	0	0								
23540	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5524	0	184	0	0								
23643	0	0	0	0	0	0	0	0	0	0	0	153	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2144	0	1413	0	0								
23755	0	0	0	0	0	0	0	0	0	0	0	598	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3177	0	336	0	0								
24006	0	0	0	0	0	0	0	0	0	0	0	559	9672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	33946	0	0	0	0								
24378	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																509	0	0	0	0								
24453	0	0	0	0	0	0	0	0	0	0	0	894	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	972	0	409	0	0								
24659	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4123	0	0	0	0								
24668	0	2072	0	0	0	0	0	0	0	0	0	1446	11380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3826	0	1524	0	0								
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	394	0	0								
24949	0	0	0	0	0	0	0	0	0	0	0	1146	12307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2564	0	22706	0	15437	0	0								
25357	0	2	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	10607	0	0								
25647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	206	0	0								
26176	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	399	0	0								
26242	0	0	0	0	0	0	0	0	0	0	0	5817	10977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3758	0	5402	0	9819	0	0								
26457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2563	0	0								
26765	0	0	0	0	0	0	0	0	0	0	0	1355	5982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11248	0	2292	0	0								
26859	0	0	0	0	0	0	0	0	0	0	0	7027	3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	15282	0	1383	0	0								
27070	0	0	0	0	0	0	0	0	0	0	0	3056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2680	0	0	0	4975	0	0								
27548	0	0	0	0	0	0	0	0	0	0	0	1829	26451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	34407	0	1128	0	0								
