"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1669		1745	3275																																	3094	0	381								
1856		217	3302																																	1848	0	2189								
2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7835	0	2088								
2732		332	33564																																	33342	0	1125								
2750		55	1829																																	1210	0	9438								
3252		0	289																																	2256	0	10764								
3458		242	114																																	614	0	370								
3720		2189	754																																	2645	0	3347								
3971		3311	32648																																	44196	0	18260								
4156		589	2792																																	7123	0	6325								
4231		292	2110																																	276	0	3249								
5069		30440	11650																																	700	0	0								
5135		1662	10830																																	5460	0	58638								
5210		19262	56882																																	105690	0	39510								
5461		1036	1892																																	16509	0	18887								
5751		553	1455																																	8229	0	12443								
6039	0	5562	6999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1688	0	4537								
6329	0	28655	21475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14283	0	14436								
7009		0	0																																	0	0	0								
7045	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2231	0	4027								
7072		1171	330																																	3924	0	5686								
7456		778	267																																	7077	0	19765								
7634		247	890																																	197	0	876								
8033		9522	4593																																	4342	0	19370								
8462		0	0																																	1791	0	4414								
8631		507	1123																																	908	0	80								
9357		2997	3503																																	123275	118554	3098								
9553		525	0																																	2679	0	25871								
9807	0	129480	207102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5531	0	6221	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955		0	2099																																	1802	0	9886								
10250		1155	10529																																	31819	0	8967								
10849		2201	5775																																	3701	0	4669								
11145	0	3931	10774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5376	0	1429								
11640		1707	2403																																	4878	0	59390								
11837		0	268																																	67	0	451								
12030		1288	10713																																	8036	0	7319								
12142		1445	4047																																	9723	0	2679								
12311																																														
12647		1066	256																																	4256	0	10466								
12656		4	0																																	418	0	469								
12946		4452	71727																																	76184	0	11753								
13103	0	26665	55550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68804	0	75061								
13251		136	0																																	672	0	857								
13457		0	0																																	343	0	5143								
14155		5813	1231																																	1668	0	4540								
14650		0	152																																	529	0	537								
14753		0	0																																	223	0	5112								
14865		3628	7615																																	27508	0	78128								
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5	0	10343								
16551		1893	1458																																	5308	0	705								
16748		25	0																																	1819	0	976								
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9900	0	106596								
17147	0	30031	311567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1673807	80	321590								
17259		894	0																																	0	0	783								
17950		2591	4003																																	9460	0	22165								
17978		6657	285																																	0	0	77								
18050		3406	19584																																	4382	0	9190								
18827		7581	96284																																	85025	0	8897								
18836		580	816																																	2013	0	3882								
18854	884	24505	71224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73509	0	17331								
19356		50	2799																																	2470	0	174								
19936		871	1951																																	11707	0	7251								
19972		706	0																																	0	0	0								
20053		805	2201																																	3082	0	4465								
20633		1037	2683																																	5517	0	1524								
20857		5	450																																	2093	0	31791								
21256		0	0																																	118	0	45								
21359		16	0																																	734	0	2977								
21658	0	1976	2776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3588	0	4423								
22048		1262	7768																																	6771	0	4660								
22543		4886	871																																	15225	0	1332								
22552		42	22																																	6704	0	8733								
22730		5	4255																																	3857	0	3301								
23456		1763	0																																	4015	0	2556								
23504	373000	4013	168500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																415949	0	79093								
23643		31	3617																																	5945	0	1872								
23755		9667	1770																																	6248	0	741								
24006		13009	63968																																	57488	0	0								
24378		0	0																																	264	0	841								
24453		7298	3651																																	8463	0	1064								
24659		0	218																																	3156	0	3950								
24668		23801	20117																																	283998	0	39243								
24949		1399	29124																																	20411	0	14969								
25357		4129	15058																																	5476	0	18914								
25647	0	1227	6092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1471	0	753								
26176		0	8379																																	294	0	0								
26457		19	128																																	130	0	3181								
26765		26953	248195																																	127460	0	26927								
27070		1841	13684																																	11203	0	22605								
27548	0	10502	32468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																112958	0	13206								
27614		714	1542																																	4049	0	24171								
27847		3651	14714																																	4119	0	468								
28013	0	22024	147555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43868	0	16300								
28152	0	454	2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6192	0	5958								
28675	0	1172	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3483	0	3144								
28732		3557	2450																																	3101	0	2162								
29476		711	1273																																	6075	0	166								
29636		5324	47842																																	14933	0	5004								
29878	0	2000	34060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	21499								
30052		2684	1008																																	149	0	0								
30502		2131	28225																																	27021	0	34530								
30650		3413	761																																	5809	0	948								
30810																																														
31134	0	1906	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																639	0	5731								
31255	0	12775	42685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20666	4327	740								
31657		1802	0																																	2064	0	3625								
31826	0	1105	9784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																916	0	16318								
31835		0	0																																	3079	0	28423								
32234		170	109																																	8946	0	1769								
32766		200	59																																	45	0	2								
32971		4352	6660																																	12341	0	3517								
33147		574	4153																																	10422	0	31813								
33259		9346	34017																																	23752	0	9474								
33268		1260	2616																																	2467	0	5658								
33370		258	10																																	0	0	0								
33839		0	0																																	369	0	1599								
33857	0	26554	18907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30941	0	76453								
34425		16402	60432																																	45408	0	7562								
34434		3952	5523																																	5201	0	13241								
34537	0	117734	116396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																339254	0	419609								
34555	0	1683	9665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2002	0	5897								
34742	25950	29173	9277																																	7888	0	5302								
35057	0	1310	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1864	0	9124								
35301																																														
35570	4050000	230168	534996	0	0	21769	0	0	0	0	0	0	0	21769	0	0	0	0	0	0	0	33028	0	0	0	0	0	0	0	0	0	0				656108	0	342747								
35646		124	0																																	2273	0	1								
35879		522	267																																	0	0	17866								
36456		0	0																																	910	0	10994								
36933		6534	6090																																	711	0	1233								
37051		181	427																																	797	0	8569								
37341		0	0																																	463	0	766								
37435		45472	55093																																	12996	0	15909								
37640	0	26872	108340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																230766	0	173381								
37659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																497	0	223								
37949		0	0																																	0	0	21349								
38740		1931	6792																																	4130	0	3265								
39327		8694	27378																																	13571	0	8820								
39756	8625	25676	19451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																61698	0	19793								
40033		0	244																																	306	0	242								
40499	107967	20067	230333	0	0	75930	51547	0	0	25445	50485	0	0	0	0	14470	37077	0	0	0																95012	0	186556								
40855		377	713																																	0	0	3910								
41553		25	80																																	229	0	814								
41629		217	4378																																	3540	4991	2573								
41825		7773	34218																																	66395	0	10481								
41955		0	0																																	40	0	10059								
42037		0	0																																	1140	0	0								
42354		696	4204																																	536	0	1914								
42372		4083	344																																	633	0	4913								
42420	0	73071	293367	0	0	165498	0	78862	0	0	7500	4239	81628	72131	0	0	0	0	10351	68511																611498	0	132593								
42448	79125	39461	53268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58182	0	58971								
42457		9	2004																																	230	0	8574								
43052		41	0																																	11368	0	529								
43351		1274	572																																	1942	0	14379			0					
43856		706	0																																	1104	0	58								
43959		6079	1949																																	4188	0	1963								
44040		780	157																																	3041	0	22862								
44433	0	7095	15156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6599	0	154								
44741		2365	9653																																	5400	0	5084								
44750		1251	1409																																	3396	0	7								
44929	0	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1518	0	1597								
45038	0	0	3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7312	0	5643								
45047		1370	0																																	1078	0	7395		0						
45056		331	0																																	3912	0	13393								
45430		1537	602																																	6	0	375								
45458		1213	941																																	3466	0	14551								
45551		0	8850																																	0	0	171587								
45560	0	36263	111143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																88339	0	30335								
45775		0	0																																	1588	0	4141								
46053		0	43																																	3414	0	13695								
46941		146	1439																																	800	0	5216								
47247	0	9050	5283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13482	0	3066								
47256		175	20																																	392	0	772								
47452		593	1256																																	1297	0	8								
47500		2571	3652																																	7529	0	21780								
48057		51	37																																	691	0	4762								
48150		0	0																																	0	0	930								
48374		2158	64401																																	26233	0	67282								
48440		0	0																																	5667	0	0				FHLB Pool	FHLB New			
49054		1091	2522																																	2022	0	3627								
49148		0	0																																	1544	0	1391								
49241		12048	44916																																	40096	0	70661								
49652		0	5028																																	3645	0	6478								
49858		13766	455																																	1460	0	45								
49951		80	150																																	7380	0	81	Federal Home Loan Bank							
50144		186	0																																	4744	0	521								
50461	0	7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10758	0	157								
50872		2348	2119																																	206	0	0								
51253	0	682	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1421	0	2119								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	960								
51459		486	652																																	4182	0	30485								
51842	0	915	29385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17004	0	21298								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
52951		850	423																																	2322	0	3702								
53051		106	2050																																	1824	0	487								
54058	0	2274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	27948								
54656	0	1101	24632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27994	0	8478								
54973	0	93097	58254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																293970	0	113075								
55336		2193	5018																																	7054	0	4403								
55635		0	1968																																	2250	0	190								
55653		120	4954																																	4978	0	12								
55970		16006	18524																																	3249	0	17059								
56258		0	6309																																	17667	0	7186								
56351	0	34756	88845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																59578	0	61871								
56548		1194	28674																																	1846	0	11365								
56717		1517	13497																																	29645	0	9681								
57040	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5919								
57451		481	10147																																	42942	0	5154								
58225		1157	6960																																	3475	0	960								
58243	0	110494	222425	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0																529407	14476	243631								
58355		493	0																																	2077	0	1498								
58551		0	0																																	785	0	4346								
58636		10074	11175																																	4421	0	2022	16 million LOC with FHLB for MS Public Deposits							
58757		2308	4668																																	12568	0	21684								
58971	0	100703	340875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1127791	0	376942								
59316		5107	49929																																	38609	0	3406								
59352	0	2218	14988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6889	0	4066								
59370		1440	1571																																	10574	0	1439								
59754		0	0																																	29	0	321								
60143																																														
60330	0	6280	18184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43042	0	25347								
60545		236	172																																	8610	0	13446								
60554		0	0																																	3895	0	6925								
60648		2127	1911																																	3521	0	9207								
61122	0	12286	30225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70135	0	4018								
61355		7553	34253																																	76671	0	16418								
61476		11654	4002																																	8915	0	19647								
61757	0	1354	11641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21032	0	9013								
61832		6743	2889																																	8133	0	1722								
61953		213	55																																	1860	0	971								
62044		64	138																																	297	0	109								
62110		0	0																																	0	0	0								
62147		1243	7961																																	0	0	2532								
62772		24412	69183																																	15317	0	419								
63050		4106	0																																	3067	0	6208								
63069																																														
63201		394	3504																																	3831	0	106								
63573		16748	4230																																	0	0	535								
63733	0	12262	5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9283	0	40416								
63742		4524	7744																																	40696	0	676								
63751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	36								
64150		4478	6669																																	4540	0	12991								
64552	10850	2384	2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3745	0	1346								
64730		2857	10829																																	1890	0	1736								
65205		2619	1408																																	2533	0	4976								
65513																																														
65559	0	7908	2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33369	0	28446								
65746	9435	15258	23401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35612	0	10364								
65858		64974	84981																																	139588	10000	101873								
66154		4610	8224																																	8372	0	81								
66275		1274	12389																																	28750	0	17028								
66677	0	817	3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	35768								
67142		2081	7183																																	2164	0	1788								
67151		72520	45170																																	42036	0	20835								
67209		17120	107535																																	38827	0	27849								
67254		0	0																																	0	0	0								
67656	0	5803	12162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5147	0	14725								
67870		6744	15099																																	5985	0	0								
68671		0	0																																	0	0	0								
68756	0	15642	6580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																22307	0	33753								
68831		2274	1156																																	623	0	2854								
69333	0	11128	3734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150173	4855	5564								
69678		0	5784																																	45498	0	32330								
70058		0	4																																	2972	0	2596								
70218	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																474	0	1655								
70414		1680	9711																																	16631	0	30552								
70638		1781	523																																	4083	0	11887								
70955		0	0																																	0	0	484								
71073		0	65																																	406	0	2515								
71457		0	16349																																	8925	0	64526								
71859		0	5																																	119	0	0								
72258		1582	1799																																	12116	0	10779								
72351		199	0																																	589	0	1315								
72454		177	42																																	4548	0	3735								
72678		0	0																																	1627	0	0								
73116		10971	17224																																	12941	0	80								
73152		66	177																																	199	0	2761								
73554		51	20																																	5705	0	23787								
73956		0	47																																	757	0	826								
74056		0	20047																																	2755	0	26219								
74140	0	4752	16771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																97924	0	65613								
74403	41700	12691	48223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																56063	0	46115								
74449		0	0																																	3	0	374								
75259		13670	18287																																	59826	10000	33851								
75446		466	264																																	12903	200	20556								
75455		0	0																																	33	0	455								
75558		3176	4103																																	12144	0	10460								
75633																																														
75651		0	0																																	0	0	3900								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																167	0	8556								
76443		4093	1031																																	433	0	1042								
76854		2853	11124																																	19204	0	2078								
77150	0	527	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2827	0	5864								
77253		1080	6127																																	11857	0	12441								
77422		630	13253																																	7456	8800	725								
77851	0	5773	68679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																145108	28584	100279								
78157		0	0																																	0	0	871								
78241		219	308																																	1481	0	3984								
78559		510	684																																	435	0	4221								
79042	0	18057	8938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																150	0	47								
79127	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																622	0	55								
79145		2972	7573																																	323	0	5027								
79257		0	0																																	227	0	500								
79855		2276	10461																																	3582	0	6737								
80150		0	0																																	0	0	1237								
80374		867	0																																	466	0	351								
80431		175	0																																	1503	0	360								
81175		3886	7843																																	12640	0	26774								
82033		2333	4841																																	2010	0	3542								
82257		0	0																																	5347	0	6767								
82350		0	444																																	799	0	618								
82659	0	1704	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1844	0	5584								
83151		4323	4677																																	11065	0	3253								
83236		0	1875																																	0	0	300								
83375		8369	57699																																	109253	0	4171								
83638																																														
83834		885	3663																																	6687	0	3679								
83852		0	0																																	1192	0	13962								
83955		543	245																																	3894	0	3114								
84046		0	0																																	532	0	1639								
84541		5534	1739																																	31782	0	77350								
84804		0	0																																	196	0	1288								
85052		0	990																																	4328	0	712								
85454		0	0																																	270	0	5201								
85472	1250510	87385	397463	0	0	15992	0	0	0	0	0	0	15992	0	0	0	0	0	0	0	0	47617	0	0	0	0	0	0	0	0	0	0				408773	0	125384								
85931		4805	3352																																	2624	0	1454								
86349		412	21																																	2889	0	1881								
86675		13668	21510																																	0	0	0								
87047		1302	1262																																	32	0	553								
87159		66	1969																																	1982	0	1002								
87234		24564	46085																																	19913	0	22								
87476		126	354																																	0	0	0								
87579	0	26696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																79	0	8391								
88231		76584	39816																																	7254	0	536								
88259		0	7																																	970	0	4674								
88352	0	62	4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6424	0	3466								
88455		2340	2410																																	17258	0	111042								
88950		0	1586																																	9454	0	1749								
89032		3270	3832																																	4044	0	2393								
89135		594	2615																																	2973	0	0								
89854		3568	1662																																	5140	0	10264								
89957		786	1893																																	1766	0	11176								
90047		75	0																																	615	0	1092								
90177		0	0																																	0	0	5685								
90328		3333	26390																																	12479	0	25239								
90337	28310	8448	25187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36131	0	10157								
90579		7258	1208																																	1839	0	0								
91615		0	0																																	0	0	10490								
91754	0	3686	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15950	0	11116								
91950		0	0																																	0	0	4091								
92144		0	0																																	0	0	5426								
92676	0	2096	27857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48813	0	8111								
92706		1579	4779																																	2520	0	5747								
92902		0	0																																	0	0	0								
93244		1251	6068																																	4971	0	6856								
93543		1593	10251																																	12372	0	8851								
93619																																														
94139		7710	12554																																	11288	0	17809								
94522		20224	7080																																	14908	0	12655								
94755		1119	87																																	2366	0	8230								
94858		945	1072																																	2257	0	5684								
95051	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3789	0	3402								
95677		0	0																																	1146	0	236								
96553		134	20																																	911	0	5882								
97055		0	0																																	5401	0	36195								
97279		353	0																																	588	0	1296	0							
97457		907	1019																																	2630	0	5265								
97804		403	57367																																	65507	0	21453								
97943		1936	2719																																	14224	0	18698								
98351		2187	446																																	742	0	609								
98463		571	16133																																	42080	0	27871								
98717	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143		933	4271																																	7351	0	34033								
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1005	0	9085								
99376	4759	0	818479	0	0	24349	0	0	0	0	0	0	0	24349	0	0	0	0	0	0																192140	117036	36				Commitments to purchase loans	Recourse on loans			
99442		383	3216																																	6179	0	13919								
99536		15481	51406																																	14705	0	1276								
99853		0	646																																	127	0	169								
100236		11045	8834																																	7857	0	5215								
100357		14785	13703																																	23266	0	48156								
100562	0	24713	342565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																256895	0	190927								
100777		4668	240																																	7574	0	4733								
100843		1884	9791																																	8633	0	27153								
101019																																														
101037		26845	14282																																	12521	0	49337								
101439	0	1158	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1815	0	4480								
101671	0	1102	17578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																32626	0	6779								
101738		2494	183																																	10848	0	3860								
101952	8500	306	0																																	9723	0	3803								
102333		878	1583																																	139	0	0								
102342		3324	0																																	13591	0	35374								
102539		0	0																																	477	0	530								
102557		668	0																																	7345	0	43								
102874	0	2751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	7028								
103134	5000	3292	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1130	0	7775								
104234		345	1338																																	86	0	614								
104542		0	0																																	0	0	0								
104971		0	0																																	0	0	0								
105026		5799	1416																																	11588	0	2478								
105473		30870	51433																																	76099	2500	96655								
105530		1041	0																																	283	0	2394								
106359	0	15320	95248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60136	0	10844								
106452		24641	43426																																	36636	0	13543								
106676		1101	814																																	0	0	0								
107244	3183060	2265718	7405022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	97	0	0	0	0	0	0	0	0	0	0				202224	1247133	169105								
107459		14	0																																	258	0	855								
107570		611	8619																																	23444	0	1052								
107758		109	185																																	1877	0	3763								
108072		232	2841																																	6156	0	4512								
108269		927	378																																	57	0	51								
108652		67	8																																	47	0	6								
108746		0	0																																	0	0	2798								
108951		2353	1755																																	24469	0	23071								
109136		22355	6933																																	5286	0	863								
109154		5325	0																																	1713	0	0								
109453		1531	495																																	3560	0	9013								
109574		17596	4701																																	14960	0	8455								
109659		4101	8210																																	6276	0	3638								
110413	0	369	15439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27006	0	9835								
110936		8694	14096																																	4163	0	0								
110945		2201	4547																																	6370	0	11248								
110972		1262	1149																																	1711	0	927								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2071	0	14442								
111205		4200	17563																																	32171	0	18161								
111942		4188	19564																																	22294	0	5655								
111979		6731	3527																																	19263	0	14050								
112163	0	43008	86875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																116812	0	158647								
112332		1767	152																																	356	0	1882								
112444		29	1278																																	379	0	2953								
112510		121	0																																	691	0	1776								
112556		0	415																																	126	92	3730								
112837																																														
113003	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3788								
113030		993	811																																	1432	0	1390								
113441		2940	0																																	47090	0	20128								
113601		57036	85679																																	1814	0	60								
113740	0	2285	24853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58675	0	6360								
113937		3322	4462																																	8649	0	5956								
114149		0	4663																																	8568	0	1790								
114251		0	760																																	3412	0	35604								
114260	0	73978	189331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														15864	53405	181046	0	21477								
114457		598	0																																	9222	0	10197								
114774		10928	0																																	0	0	20348								
114840		4531	7106																																	15954	0	4834								
114859		693	2015																																	254	0	6773								
115146		195	0																																	2588	0	10377								
115575		15512	32331																																	23934	0	13269								
116358		756	1044																																	1283	0	309								
116554		0	0																																	188	0	198								
116741		0	0																																	816	0	6303								
117038	0	2469	1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3661	0	9687								
117074		0	1028																																	0	0	2845								
117458		75	24703																																	18554	0	32665								
117775	0	541	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23676	0	1166								
118156		2651	10519																																	13357	0	2800								
118660		0	0																																	585	0	0								
118736		556	1208																																	4044	0	4207								
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24947	0	4679								
119528		0	35735																																	50466	0	26483								
119779	0	10322	10650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																30161	0	7013								
119872		10431	12088																																	6805	0	11566								
120476		0	0																																	0	0	0								
120542		1706	7740																																	11652	0	258								
