"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
23456	0	0					413	0	26813					29			0	12806	0	0	0									
23504	0	0					2828	177922	449493					15000			96416	63869	0	0	12317									
23540	0	0					563	300	75340					0			300	20802	0	0	0									
23643	0	0					165	200	48286					0			200	14220	0	0	0									
23755	0	0					798	0	36620					2000			0	15431	0	0	0									
24006	0	0					1146	272559	86498					0			6867	4137	0	0	0									
24378	0	0					433	0	9789					0			0	401	1067	0	0									
24453	0	1500					3508	0	11275					37143			0	0	0	0	0									
24659	200	0					0	788	0					0			288	0	0	0	0									
24668	0	0					782	0	74927					0			0	66502	0	0	9976									
24855	0	0					29	0	0					0			0	0	0	0	0									
24949	0	10699					2727	0	67640					200			0	21974	0	0	3314									
25357	0	0					3233	57383	6666					5250			0	1924	0	0	0									
25647	0	0					0	1319	227					500			1319	227	0	0	0									
26176	0	0					3901	0	15705					83000			0	0	0	0	0									
26242	0	0					1994	0	100581					0			0	57589	0	0	7946									
26457	0	0					0	0	4917					0			0	631	0	0	0									
26765	0	0					2193	129	30144					0			25	1527	0	0	0									
26859	1000	0					798	1000	0					535			0	0	0	0	0									
27070	0	0					3713	214368	0					0			12806	0	0	0	0									
27548	0	0					2579	0	131243					4264			0	38440	0	18419	0									
27614	0	0					1606	0	155803					14595			0	61916	1576	0	0									
27847	0	0					1634	4735	133227					21834			951	52475	0	0	0									
28013	0	0					14528	2833	1215951					252526			0	0	13503	0	276000									
28152	0	0					391	4165	9679					846			2466	3853	0	0	0									
28255	0	5864					308	0	7328					0			0	0	247	0	0									
28349	0	0					1318	4697	0					13000			4697	0	0	0	0									
28406	0	95030					7588	0	569233					110000			0	14671	120732	7600	0									
28572	0	0					1122	99	73					6537			0	0	0	0	0									
28675	0	0					370	0	34575					3100			0	1573	3	0	0									
28732	0	0					220	0	24312					4000			0	2378	0	0	0									
29104	0	0					9139	62997	466590					120000			39283	85144	11257	0	41000									
29476	0	0					118	350	2301					51			99	895	97	0	0									
29636	0	0					4172	0	295757					78709			0	110950	0	0	79104									
29878	94094	0					2969	109110	0					0			0	0	0	0	0									
29953	0	8556					1803	3448	8556					11994			3448	0	0	0	0									
30052	0	0					111	0	2254					316			0	0	0	0	0									
30418	0	0					536	0	309733					0			0	0	0	28500	102237									
30502	0	0					5176	0	238062					67458			0	60380	9886	0	22461									
30650	0	0					1031	0	25884					14000			0	0	0	0	1103									
30810	0	2555312					0	93505	7558653					18778394			38699	0	779036	0	0									
30874	0	0					7425	35075	251389					57175			0	350	0	0	30000									
31134	0	0					632	0	21728					10000			0	13962	0	0	0									
31255	0	0					678	0	163568					10136			0	31701	0	411	8302									
31657	0	0					175	67979	0					0			0	0	0	0	0									
31826	0	0					691	0	56354					0			0	21414	123	0	0									
31835	0	0					1069	2210	26153					7880			2210	13383	782	0	0									
32234	0	10255					82	0	43653					0			0	691	0	0	15634									
32766	0	0					24	18933	30					0			18933	0	0	0	0									
32971	0	0					1234	360	37480					10516			325	15226	7	0	0									
33147	0	0					759	0	20355					5000			0	9257	0	0	4000									
33259	0	37039					666	2700	37039					0			2700	0	0	0	6975									
33268	0	0					0	680	113371					0			680	50453	0	0	0									
33370	0	0					463	7449	0					2080			0	0	0	0	0									
33754	0	0					0	0	11781					0			0	8713	0	0	0									
33839	0	0					122	0	6939					0			0	4915	0	0	0									
33857	0	0					1093	0	6378					12822			0	2080	0	0	0									
34153	0	5031					1344	0	108844					441			0	0	0	0	0									
34359	0	460					426	0	13259					0			0	5624	0	0	0									
34425	0	0					1675	0	34287					15000			0	26504	0	0	9072									
34434	0	0					408	9847	35905					0			9847	725	0	0	0									
34452	0	0					57	614	40894					0			151	21412	0	0	0									
34537	0	1714					12066	17122	562691					50000			6660	907	0	0	142440									
34555	0	0					3078	0	93676					3900			0	45010	0	0	0									
34742	0	0					764	0	27454					0			0	5190	0	0	0									
34836	0	0					0	0	6986					0			0	954	0	0	0									
35057	0	3017					2157	0	16734					2452			0	8115	0	0	0									
35301	0	393123	1717318	3249392	1092861	1480331	332393	4980763	87058270	0	132932526	43183015	70796144	2740585	0	896166	85792	7307673	269208	8144493	8830151	160754	6840919	45034	27308238	17166	33460073	1861838	5853147	
35570	0	3045					131526	220057	1321112					2241356			6558	0	531	0	160000									
35646	0	0					111	17864	5921					0			16437	3551	62	0	0									
35842	0	0					928	0	74204					9000			0	4646	0	0	0									
35879	0	0					2006	1432	60065					16000			0	18942	155	0	0									
36054	0	0					3585	425	563					18740			425	0	0	0	0									
36456	0	0					228	1	34257					1600			1	9443	0	0	0									
36933	0	0					145	0	9302					54			0	1851	0	0	0									
37051	0	0					280	0	8826					0			0	1136	0	0	0									
37341	0	0					17	230	788					0			230	0	0	0	0									
37378	1641	0					513	4565	8386					0			1162	2526	0	0	0									
37435	0	0					1644	4000	309647					0			4000	38040	3145	0	0									
37640	0	0					8340	346	641562					90408			346	74458	0	0	15675									
37659	0	0					0	1225	2537					0			1225	854	0	0	0									
37743	0	0					276	0	25171					0			0	12841	0	0	0									
37949	0	0					508	0	104273					3255			0	39855	0	0	6334									
38535	0	0					1152	0	79120					0			0	7079	0	0	2636									
38740	0	0					1624	0	43791					10000			0	6651	0	0	0									
39327	52980	43143					0	65898	43547					0			5918	404	0	0	5233									
39420	0	0					5741	0	228788					47495			0	31755	0	0	827									
39475	0	0					12867	0	546092					501			0	55138	3259	0	0									
39756	0	0					3132	0	84696					2758			0	46326	0	0	8320									
40033	0	0					231	85	13311					0			0	2685	0	0	0									
40350	0	0					271	2219	6345					3411			1518	810	0	0	0									
40707	0	0					931	126	32296					3075			0	1486	0	0	0									
40855	0	0					778	0	22789					7000			0	13427	0	0	0									
41245	0	1606					45	3655	8617					0			3455	5095	0	0	327									
41553	496	1295					99	7334	42826					0			6833	0	0	0	0									
41629	0	0					820	0	8623					11000			0	4010	0	0	0									
41759	0	0					135	0	15153					0			0	8329	0	0	0									
41825	0	2003					0	0	54746					0			0	0	0	0	0									
41937	0	0					130	0	34007					0			0	14048	0	0	0									
41955	0	0					332	518	15244					2366			513	0	0	0	0									
42037	0	0					0	0	14758					0			0	6792	0	0	0									
42055	0	0					415	182	14100					0			0	4231	0	0	0									
42354	0	0					79	0	52310					0			0	10986	0	0	0									
42372	0	0					551	0	56428					0			0	7849	6058	0	0									
42420	0	0					37336	0	1139181					339470			0	449	0	0	160564									
42448	0	0					2835	0	124041					47500			0	85610	1788	0	0									
42457	0	0					67	10556	5527					0			6854	0	0	0	0									
42671	0	0					3830	25904	304006					68641			0	2936	0	0	0									
43052	0	0					864	0	13199					7200			0	1918	63	0	0									
43351	0	0					0	0	1748					0			0	973	0	0	0									
43454	0	220					105	0	5120					0			0	1803	5	0	0									
43744	0	0					485	0	18064					9500			0	1133	0	0	0									
43856	0	0					363	3591	12797					0			3591	4614	0	0	0									
43959	0	0					59	0	62987					0			0	11195	0	0	0									
44040	0	0					1312	0	138368					0			0	36559	0	0	0									
44433	0	0					3361	0	65502					44000			0	0	1120	0	445									
44741	0	0					2750	18003	65815					0			18003	28617	13	0	11369									
44750	0	0					808	0	41945					0			0	16165	0	0	0									
44929	1000	31432					1237	1000	32140					0			0	693	0	0	0									
45038	0	0					313	1824	36179					0			1824	18990	0	0	5324									
45047	0	0					534	0	11900					0			0	408	0	0	0									
45056	0	0					202	5198	8781					0			5179	2659	0	0	0									
45430	0	0					664	6382	12749					4942			6382	302	0	0	0									
45458	0	0					34	0	4215					0			0	22	0	0	0									
45551	0	0					2079	0	165929					0			0	76787	0	0	22695									
45560	0	0					3185	82549	284747					41327			20879	13227	0	0	0									
45775	0	0					922	11488	3070					5000			2969	0	0	0	0									
46053	0	0					2396	0	67688					0			0	8938	0	0	0									
46941	0	0					524	9114	30775					5749			9114	8167	0	0	0									
47153	0	0					0	3186	0					0			1986	0	0	0	0									
47247	0	0					1511	735	79618					24100			705	29952	0	0	0									
47256	0	0					214	0	2925					1000			0	759	0	0	0									
47452	492	12187					36	492	14644					2000			0	599	0	0	0									
47500	0	1114					2053	0	35038					16500			0	4678	11953	0	0									
48057	0	6593					329	0	31819					0			0	13803	0	0	0									
48150	0	0					252	0	3199					125			0	1697	206	0	0									
48374	0	0					6896	0	25265					113642			0	0	3075	0	411									
48440	0	0					378	515	33550					0			515	17783	0	0	0									
49054	0	0					687	0	24971					6500			0	0	0	0	0									
49148	0	0					377	0	54378					0			0	14354	0	0	0									
49241	0	0					1771	14430	54957					5340			3386	13302	0	0	0									
49344	0	751					2047	500	17264					27850			0	7622	0	0	0									
49643	0	0					191	16776	0					0			13405	0	0	0	0									
49652	0	0					1085	0	42238					14323			0	30698	0	0	0									
49821	0	0					4133	0	131034					48682			0	53734	0	0	21000									
49858	0	0					246	0	11374					0			0	0	0	0	0									
49951	0	0					0	0	22515					0			0	0	0	0	0									
50144	0	0					287	19466	0					0			9185	0	0	0	0									
50461	0	0					0	820	0					0			820	0	0	0	0									
50546	0	0					39	0	18344					0			0	1085	0	0	0									
50854	0	0					0	703	14993					0			703	3685	0	0	0									
50872	0	0					2898	7335	2401					48345			1021	0	0	0	0									
50957	0	0					1613	0	7224					6125			0	608	0	0	0									
51253	0	6000					710	0	26253					17204			0	16808	0	0	0									
51356	0	3010					0	0	15110					0			0	0	0	0	0									
51459	0	0					476	0	111517					3092			0	29797	0	0	0									
51730	0	0					89	1126	12244					0			0	0	402	0	0									
51842	0	0					860	0	18202					0			0	18190	12	0	0									
52410	0	0					377	0	40062					5988			0	25689	0	0	0									
52719	0	0					6402	205302	0					335271			205302	0	0	162705	0									
52951	0	0					306	0	26215					0			0	10001	0	0	0									
53033	0	0					25085	29353	643897					80251			0	32174	12384	0	154329									
53051	0	0					255	22964	0					0			900	0	0	0	0									
53239	0	18576					0	0	36486					0			0	10257	0	0	0									
53453	0	0					141	0	26838					0			0	14489	0	0	0									
53752	0	0					47	18391	21180					0			2293	3411	0	0	0									
54049	0	0					233	800	18340					3000			800	4949	0	0	0									
54058	0	0					999	0	78404					1774			0	25219	0	0	0									
54375	0	0					4666	0	188259					50166			0	74177	258	0	54438									
54441	0	0					136	0	13190					0			0	4332	0	0	1962									
54656	0	3492					653	0	439562					0			0	231835	0	0	0									
54973	0	0					107167	0	639112					50000			0	81995	0	0	168376									
55176	0	0					1292	9222	4701					14800			0	0	0	0	0									
55336	0	2018					1065	0	80725					367			0	7374	0	0	0									
55635	0	0					265	0	14605					1550			0	2919	0	0	0									
55653	0	0					628	0	29415					0			0	8539	0	0	4707									
55970	0	0					1529	0	0					5000			0	0	0	0	0									
56258	0	2006					267	0	46438					500			0	300	0	0	0									
56351	0	18783					3306	0	352057					0			0	90366	0	0	0									
56427	0	0					254	0	28917					0			0	14199	0	0	0									
56548	0	0					2106	0	18395					0			0	10864	34	0	0									
56557	0	0					9526	218	611963					61000			0	918	0	0	127144									
56717	0	0					2170	0	106112					17619			0	37212	74	0	30587									
57040	0	1056					9	0	27580					0			0	21426	4	0	0									
57228	0	0					490	0	38905					0			0	3088	0	0	774									
57255	0	0					30	730	19815					0			730	4338	0	0	0									
57451	0	0					888	0	209368					16200			0	53655	0	0	22191									
57572	0	0					990	0	14549					10810			0	3668	7	0	0									
57956	0	0					127	195	54833					0			195	28788	122	0	5878									
58177	0	0					994	459	72					500			459	0	72	0	0									
58207	0	0					652	0	30934					4051			0	16880	375	0	1577									
58225	0	2604					578	0	47021					4500			0	23060	0	0	700									
58243	0	35181					26194	35511	659043					20750			0	40455	0	4800	135391									
58355	0	0					0	0	0					0			0	0	0	0	0									
58551	0	0					0	0	86121					0			0	25833	0	0	0									
58636	0	0					709	1308	70640					10749			0	22975	0	0	0									
58757	0	0					413	0	10069					2508			0	3761	2	0	0									
58971	0	9763					15660	47320	1070448					0			0	14292	0	0	167910									
59316	0	0					3325	172	144507					27579			172	56769	0	0	27192									
59352	0	0					118	0	194961					0			0	75981	0	0	0									
59370	0	0					969	265	22255					6000			0	4936	21	0	0									
59754	0	0					253	0	4181					0			0	4080	0	0	0									
60143	0	20047	0	0	0	195	498964	0	9870661	0	61709513	417608	54210150	2033406	0	15133	0	23748	46629	0	61983	0	6380195	0	3168629	0	216085	0	0	
60330	0	0					2694	0	81248					33626			0	17030	0	0	0									
60433	0	0					243	0	8806					0			0	0	0	0	0									
60545	0	0					368	0	97396					900			0	2006	0	0	0									
60554	0	0					193	0	22495					434			0	14084	0	0	0									
60648	0	502					926	215	20002					0			215	822	0	0	0									
61122	0	0					9679	4040	227243					159785			4040	56422	0	0	28902									
61177	0	0					391	1474	29					4566			1190	0	0	0	0									
61355	0	0					2315	1083	242150					13000			1083	119793	0	0	9037									
61476	51	1512					1141	516	17780					3474			0	3127	823	0	0									
61757	0	0					295	1939	17216					0			1402	0	0	0	0									
61832	0	0					1197	0	47214					9000			0	2601	0	0	0									
61953	0	0					149	0	34766					0			0	13491	0	0	0									
62044	0	0					401	135	3004					104			135	254	0	0	0									
62110	6605	0					81	6605	1334					0			0	0	1334	0	0									
62147	0	0					384	0	16198					800			0	5104	40	0	0									
62772	0	5901					2988	0	66682					16132			0	10780	0	0	37022									
63050	0	0					25	0	40182					0			0	18064	0	0	0									
63069	0	17209	0	0	0	65465	99716	1100229	6807696	0	24418839	0	22070108	82756	103439	999207	153925	383650	1506	0	0	200763	691671	642102	4419080	0	128727	0	101181	
63078	0	15042					7576	0	322676					0			0	55018	2004	0	0									
63201	0	0					158	24345	16629					0			13929	4046	0	0	0									
63573	0	0					3769	0	47601					23500			0	0	0	0	0									
63733	0	0					1250	0	208961					29436			0	91552	8	0	0									
63742	0	0					318	0	2093					6002			0	1545	0	7219	0									
63751	0	0					35	0	786					97			0	0	0	0	0									
64150	0	0					359	8556	24985					1650			8056	541	3000	0	0									
64543	0	0					2549	0	96863					33243			0	21520	504	0	0									
64552	0	0					865	0	22623					0			0	5119	0	0	0									
64619	0	5989	0	0	0	0	8604	378663	342577	0	2516259	0	2296896	122002	171877	580	137716	18313	16682	0	43199	61647	2124	7423	32358	0	264371	0	2160	
64730	0	0					1083	0	66156					16800			0	5635	0	0	0									
65205	10142	0					2449	125818	180773					0			0	0	10516	0	0									
65241	0	0					428	0	26815					6500			0	12070	0	0	0									
65513	0	0	0	0	0	0	375	81225	30079	0	436746	0	386471	157000	0	0	0	1003	0	0	0	0	0	0	0	45042	12819	36183	16257	
65559	0	12049					1	0	148274					0			0	38058	25	0	0									
65746	0	0					6476	5000	51187					34881			0	6528	0	0	4570									
65858	0	0					3404	0	522614					20225			0	35842	0	0	0									
66015	0	0	0	0	0	0	0	0	79939	124693	254487	0	310174	30000	0	7665	0	0	0	0	0	0	645	0	69031	0	2598	0	0	
66154	0	0					1023	0	21532					4555			0	13804	0	0	0									
66172	0	0					9779	0	37422					152134			0	0	6626	0	0									
66275	0	0					399	0	35254					3000			0	5283	0	0	0									
66677	0	0					882	0	2623					16896			0	0	0	0	0									
67142	0	0					569	0	31914					6105			0	20188	0	0	0									
67151	0	0					2801	1381	149201					33747			0	49380	0	0	0									
67209	0	0					6338	0	110436					73629			0	322	31891	0	1602									
67254	0	0					0	0	919					0			0	0	0	0	0									
67311	0	0					140190	352220	3215489					178771			253160	264586	2448	0	896910									
67656	0	0					801	34838	54308					6000			23438	15063	0	0	1490									
67870	0	0					909	0	17180					9996			0	0	12	0	0									
68345	0	0					1295	77247	45870					0			20632	12528	0	0	0									
68448	0	0					0	0	23936					0			0	19994	0	0	0									
68671	0	0					54	0	0					0			0	0	0	0	0									
68756	0	0					793	0	82055					0			0	15077	0	0	0									
68831	0	0					241	1007	25626					0			367	7516	0	0	0									
68840	0	0					863	0	56222					0			0	31030	0	0	0									
68859	0	0					1093	0	203348					813			0	132084	20101	0	3921									
68943	0	2001					413	0	2297					0			0	206	0	0	0									
69333	0	0					4376	175831	92142					9400			98613	0	0	0	12910									
69678	0	999					1891	4594	141370					1000			4594	119516	139	0	22790									
69847	2816	3004					0	3298	3901					0			250	0	0	0	0									
70049	0	4096					950	662	42483					0			662	0	0	0	0									
70058	0	0					916	0	48125					5442			0	24827	0	0	0									
70218	0	0					344	0	1567					4000			0	0	0	0	0									
70414	0	0					2411	3929	173241					0			3929	55810	0	0	0									
70638	0	0					636	0	29811					4955			0	24189	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	19	67339					30000			0	0	0	0	0									
71318	0	0					3468	56013	127687					20585			22092	1105	0	0	18586									
71457	0	34106					2361	321	92409					18723			321	29643	0	0	18262									
71859	0	0					43	0	4250					0			0	1394	0	0	0									
72258	0	0					0	28378	206234					0			28378	0	0	0	0									
72351	0	0					38	0	31029					0			0	7356	0	0	0									
72454	0	0					254	8322	1					3000			8317	0	0	0	0									
72678	0	0					3796	309888	120792					114077			0	0	0	0	0									
73116	0	0					1936	0	132142					20000			0	710	0	0	0									
73152	0	0					293	0	52093					2000			0	22628	0	0	0									
73554	0	0					921	4645	21788					6054			4645	0	0	0	750									
73956	0	0					117	2917	21564					0			2917	7305	0	0	0									
74056	0	0					563	5	29552					7687			0	15466	0	0	2023									
74140	0	0					9791	0	473001					154000			0	176410	0	0	70532									
74159	0	0					143	0	7834					2354			0	0	0	0	0									
74403	0	18176					3614	1499	146631					42102			0	4252	3753	0	55903									
74449	4463	0					25	4463	0					0			0	0	0	0	0									
74458	0	0					435	0	5365					5000			0	567	0	0	0									
75053	0	0					4165	0	237123					72000			0	46877	0	0	0									
75259	0	0					320	0	6427					0			0	2165	4254	0	0									
75446	0	0					2544	2000	159508					35940			0	72338	0	0	1399									
75455	0	0					0	0	7345					0			0	0	0	0	0									
75558	0	0					194	0	30839					0			0	829	0	0	0									
75633	0	512594	0	0	0	102	838426	0	14629667	0	92181779	411602	77550934	3926211	0	3079940	0	1236831	3224	1575790	332499	0	692374	0	5067935	0	2037065	0	1999602	
75651	0	0					343	0	11315					0			0	3422	0	0	0									
76135	0	0					375	0	19352					0			0	0	0	0	0									
76153	0	0					461	1275	0					521			775	0	0	0	0									
76443	0	0					1373	0	28385					6566			0	3906	0	0	0									
76854	0	0					1477	0	33287					21230			0	22450	0	0	0									
77150	0	521					49	0	9020					0			0	978	0	0	0									
77253	0	0					313	60	55372					0			60	34515	0	0	0									
77422	0	0					482	0	32566					429			0	0	0	0	0									
77758	0	5050					1136	0	104803					0			0	7151	0	0	13414									
77851	0	0					5033	0	192025					7106			0	60905	0	0	19916									
78036	0	5998					0	0	5998					0			0	0	0	0	0									
78157	1000	0					100	2000	0					0			0	0	0	0	0									
78241	0	0					150	0	25428					0			0	10312	0	0	0									
78559	0	0					309	0	11465					0			0	1743	500	0	0									
78858	0	0					4730	6268	267283					80500			0	0	0	0	0									
79042	0	0					182	0	71081					0			0	504	0	14575	62259									
79127	0	0					213	0	15875					1030			0	5809	0	0	0									
79145	0	0					2110	0	22360					15099			0	13351	0	0	0									
