"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
3971	0	0					2009	0	69114					31001			0	0	1015	0	0									
4156	0	256					682	0	43021					15000			0	19241	0	0	1711									
4231	0	0					0	0	48950					0			0	14135	0	0	0									
4437	0	0					372	0	86855					2170			0	17594	0	0	2362									
4839	0	0					1134	0	74734					22000			0	24089	0	0	7960									
5069	0	1214					0	0	35819					0			0	16973	5492	0	0									
5135	0	3600					1189	0	25796					17705			0	4067	0	0	0									
5210	0	0					3930	73346	117165					79500			0	35445	1057	0	45699									
5461	0	1505					2227	0	136510					15750			0	59771	0	0	0									
5751	0	0					398	0	39457					0			0	24922	0	0	0									
6039	0	0					79	0	11150					0			0	269	7	0	0									
6141	0	0					0	21743	0					0			12036	0	0	0	0									
6329	0	0					414	0	30713					0			0	5638	0	0	0									
7009	0	0					0	0	380688					0			0	70465	11272	0	0									
7045	0	0					829	0	99484					0			0	36397	0	0	0									
7072	0	0					1345	9426	4921					7000			1229	396	0	0	0									
7157	0	1505					23	300	18605					0			300	11343	0	0	0									
7456	0	0					575	0	14924					4334			0	13067	0	0	0									
7634	0	0					89	4	13290					750			0	5197	0	0	0									
8033	0	0					1221	0	8598					12600			0	2152	0	0	0									
8462	0	0					21	0	104025					0			0	16629	0	0	0									
8631	0	0					68	0	12403					0			0	0	0	0	0									
9357	0	0					484	0	63146					0			0	0	999	0	0									
9553	0	0					1985	24765	26683					44049			24765	2976	5758	0	0									
9807	59954	0					17596	365803	61174					240000			181746	44060	0	0	44609									
9955	0	986					771	0	31215					13654			0	21916	0	0	0									
10250	0	825					866	0	80936					0			0	16540	0	0	0									
10849	3981	0					549	30180	49404					0			0	1593	0	0	0									
11145	0	0					900	0	19152					15144			0	10874	0	0	0									
11275	5002	0					7047	56181	8142					140735			18152	0	0	0	35813									
11640	0	0					3235	0	120544					20000			0	51676	0	0	0									
11837	0	0					479	0	46609					7000			0	3858	0	0	0									
12030	0	0					7740	3599	14143					0			2789	0	0	0	0									
12142	0	0					691	795	73565					3000			751	25476	0	0	0									
12179	0	524					725	92	852					1347			0	0	10	0	0									
12311	0	4936	0	0	0	75970	331560	3379905	9024960	0	66111039	401052	59253216	4583216	210562	336413	7982	1868469	9708	0	593096	182531	502338	2978830	4820362	0	1403448	0	3316	
12647	0	0					310	12316	0					0			11341	0	0	0	0									
12656	0	0					29	850	0					0			650	0	0	0	0									
12937	0	0					690	2000	0					438			0	0	0	0	0									
12946	0	0					3456	0	154966					1162			0	87897	1683	0	0									
12955	0	0					223	225	3					2070			225	0	0	0	0									
13103	0	0					9114	0	286533					154193			0	5289	122055	0	0									
13251	0	547					316	0	1849					0			0	1299	0	0	0									
13457	0	0					0	0	5193					0			0	4447	33	0	0									
14052	0	0					152	0	6626					1000			0	2609	0	0	0									
14155	0	0					724	0	9795					4150			0	5572	13	0	0									
14650	0	0					45	2946	19					0			1446	0	0	0	0									
14753	0	0					9	13749	3585					0			9784	3134	0	0	0									
14865	0	0					510	4250	13108					0			4250	2609	0	0	0									
14977	0	0					277	9	5353					2520			0	0	0	0	0									
16458	1021	2001					664	59605	57840					38863			40911	14259	0	0	0									
16551	0	5361					2060	20493	28387					13000			20493	19031	0	0	0									
16748	0	0					255	8261	7823					0			8261	0	0	0	0									
16944	0	2060					0	0	17649					0			0	10713	0	0	0									
16953	0	0					0	4455	10865					0			4455	0	0	0	0									
17110	100	0					219	100	16930					0			0	0	16930	0	0									
17147	0	0					41353	631088	546934					145371			204443	228593	0	0	124539									
17259	0	0					537	650	17536					3000			650	12945	0	0	0									
17464	0	0					25646	152015	319881					0			41840	0	527	0	0									
17950	0	0					973	0	178606					0			0	58867	0	0	0									
17978	112376	0					3355	164269	0					8765			2965	0	0	0	0									
18050	0	0					475	26990	155376					114			22536	28583	0	0	0									
18135	0	0					1126	33750	74292					18600			2175	27654	0	0	12643									
18377	0	0					58	0	10262					543			0	248	0	0	0									
18827	0	0					1469	0	142699					0			0	39255	11402	0	0									
18836	0	0					432	0	15492					2804			0	4857	0	0	0									
18854	0	0					980	0	0					0			0	0	0	0	0									
19356	0	0					108	0	38221					1869			0	22043	0	0	0									
19730	0	0					3247	3888	154394					15000			2230	0	4419	0	0									
19936	0	0					367	20474	13309					3000			4358	1045	0	0	0									
19972	0	0					28	23185	0					0			22606	0	0	0	0									
20053	0	0					213	0	9095					0			0	4662	0	0	0									
20512	0	0					90	2009	35287					0			1962	16002	0	0	0									
20633	0	0					704	0	68509					6000			0	25932	825	0	0									
20857	0	10036					479	0	122957					5307			0	75288	0	0	0									
21256	0	0					56	0	921					0			0	0	0	0	0									
21359	0	208					323	230	10285					183			0	5068	0	0	0									
21630	0	0					339	0	38005					2290			0	8678	0	0	0									
21658	0	1681					442	0	55810					0			0	8317	0	0	0									
22048	0	0					460	0	36452					8831			0	12982	0	0	695									
22543	0	504					195	0	27170					0			0	18585	776	0	0									
22552	0	0					599	870	6339					2000			870	2297	0	0	0									
22730	0	0					283	0	46765					0			0	14630	0	0	3643									
22936	0	0					252	0	21140					1108			0	0	0	0	0									
23045	0	0					276	861	29325					0			861	5671	0	0	0									
23456	0	0					404	0	28349					51			0	15435	0	0	0									
23504	0	0					10037	214927	587184					138327			64864	63693	0	0	36263									
23643	0	0					233	0	67609					0			0	21657	0	0	0									
23755	0	0					804	0	47204					0			0	18864	0	0	0									
24006	20078	10014					1686	315567	71251					20000			4154	306	0	0	0									
24378	0	0					433	0	10989					0			0	0	0	0	0									
24453	0	0					3159	0	11231					21404			0	0	1967	0	0									
24659	1978	0					5	5369	0					0			2550	0	0	0	0									
24668	0	0					4298	0	101149					9000			0	57725	0	0	2530									
24855	0	0					38	0	0					0			0	0	0	0	0									
24949	0	10572					2727	0	29889					0			0	7354	0	0	3262									
25357	0	0					1103	45370	4708					0			0	855	0	0	0									
25647	0	0					0	790	217					0			790	217	0	0	0									
26176	0	0					4254	0	17075					86000			0	0	0	0	0									
26242	0	0					2338	0	89212					10167			0	44387	0	0	19010									
26457	0	501					0	0	5658					0			0	152	0	0	0									
26765	0	0					1550	731	52797					0			628	2335	0	0	0									
27070	0	0					4399	0	211396					0			0	38417	0	0	0									
27548	0	0					2294	0	128994					0			0	43066	1984	0	0									
27614	0	0					1606	0	170705					30000			0	74916	1538	0	0									
27847	0	0					1652	2679	135810					17193			949	55154	0	0	0									
28013	0	0					29275	3609	771240					602393			0	0	410	0	203200									
28152	0	0					624	7219	14004					1360			4141	7330	0	0	400									
28255	4494	22243					315	35517	45278					0			6505	9298	4	0	0									
28349	0	0					747	1181	7637					0			1181	0	0	0	0									
28406	0	13219					12283	0	438462					75000			0	16183	65313	0	0									
28675	0	0					400	0	46921					5750			0	2868	22	0	0									
28732	0	0					227	0	22703					1000			0	5894	0	0	0									
29476	0	0					236	153	2335					4125			0	1634	97	0	0									
29636	0	0					1849	206817	179745					20065			0	87584	0	0	114427									
29878	90700	0					2220	100826	0					0			0	0	0	0	0									
29953	0	6003					425	2045	6003					7100			2045	0	0	0	0									
30052	0	0					112	0	2081					206			0	0	0	0	0									
30418	0	0					2898	0	226589					57900			0	0	0	0	0									
30502	0	0					3939	0	221647					44814			0	54843	11913	0	34850									
30650	0	0					372	0	28905					0			0	6374	0	0	0									
30810	0	1329456					0	100937	3951094					22498022			10303	0	104736	0	0									
30874	0	0					6114	170172	134036					140525			0	0	0	0	30000									
31134	0	0					345	0	17476					5000			0	12404	0	0	0									
31255	0	0					2732	0	105210					31245			0	28642	503	2045	1918									
31657	0	0					214	70708	0					0			0	0	0	0	0									
31826	0	0					621	0	69625					0			0	29601	169	0	0									
31835	0	3001					871	2210	32866					0			2210	13837	756	0	0									
32234	0	4063					82	0	40180					0			0	3728	0	0	17428									
32766	0	0					24	16819	16					0			16819	0	0	0	0									
32971	0	726					1227	15	26610					17464			0	19287	7	0	0									
33147	0	0					961	0	19896					0			0	7100	0	0	0									
33259	0	31409					675	0	41077					0			0	4018	0	0	6144									
33268	0	0					0	0	79698					0			0	50281	0	0	0									
33370	0	0					463	5060	0					1872			0	0	0	0	0									
33839	0	0					122	0	8887					0			0	5629	0	0	0									
33857	0	0					1227	0	29632					27184			0	4027	0	0	0									
34153	0	4997					1306	0	90765					0			0	0	0	0	6524									
34425	0	0					2430	0	39641					35000			0	22676	0	0	6011									
34434	0	0					1108	12162	41100					0			12162	0	0	0	0									
34452	0	0					57	64	45730					0			0	27664	0	0	0									
34537	0	100					16346	207904	741375					50000			0	24318	0	0	191964									
34555	0	0					3434	0	103346					3800			0	57415	0	0	0									
34742	0	0					527	0	14883					5000			0	5200	0	0	0									
34836	0	0					0	0	5045					0			0	1044	0	0	0									
35057	0	490					1679	0	9791					5676			0	5071	0	0	0									
35301	0	10056017	1807843	3421613	1312154	2300683	352841	11684083	75947445	0	215919762	64601025	131196445	2819478	5113759	598761	8528	10820648	103383	2388128	8923546	56035	5112924	6234	15601463	2837625	21033723	541905	6898230	
35570	0	0					151287	1564479	1194133					2690092			24320	0	4732	0	167918									
35646	0	0					111	19603	5238					0			19544	3326	0	0	0									
35842	0	0					1392	0	84369					3000			0	34086	0	0	0									
35879	0	0					1483	0	87573					17156			0	14612	0	0	0									
36456	0	0					137	0	23846					0			0	11871	0	0	0									
36933	0	0					91	0	17179					0			0	3380	0	0	0									
37051	0	0					280	0	6715					0			0	1076	0	0	0									
37341	0	0					17	1235	1312					0			1235	0	0	0	0									
37435	0	0					917	4000	398495					0			4000	44727	3016	0	0									
37640	0	0					7040	184	627252					144516			184	153777	0	0	20973									
37659	0	0					0	3009	1104					0			3009	0	0	0	0									
37743	0	0					276	0	14933					0			0	10916	0	0	0									
37949	0	0					319	0	97940					2000			0	49268	0	0	6095									
38740	0	0					1271	0	30864					10000			0	6753	0	0	0									
39327	55959	44648					0	91386	45150					0			10431	502	0	0	5703									
39420	0	0					5741	0	217572					54321			0	35056	0	0	611									
39475	0	0					14731	107890	944959					278642			35818	92679	5338	0	5110									
39756	0	0					665	0	90914					5385			0	36727	0	0	4684									
40033	0	497					231	73	19383					0			0	7517	0	0	0									
40350	0	0					330	1161	8429					8391			1161	179	2	0	0									
40499	0	0					19914	58384	148015					329602			26296	0	0	0	0									
40855	0	0					606	0	25949					7026			0	11455	0	0	0									
41245	0	594					45	1470	11415					0			1470	8427	0	0	543									
41553	499	1128					207	13752	49279					0			13250	0	0	0	0									
41629	0	0					592	0	7939					6500			0	3632	0	0	0									
41825	0	994					152	0	37881					0			0	7484	0	0	0									
41937	0	0					174	0	35193					0			0	12998	0	0	829									
41955	0	0					243	3	12906					1763			0	1548	0	0	0									
42037	0	0					1867	0	13360					0			0	7600	0	0	0									
42055	0	0					266	0	11313					2000			0	6052	0	0	0									
42354	0	0					81	0	70354					0			0	19658	0	0	0									
42372	0	0					1192	0	34660					20000			0	10882	4787	0	0									
42420	0	0					45965	0	1288858					1034459			0	27378	0	0	151876									
42448	0	0					4185	0	109121					88735			0	76020	1552	0	0									
42457	0	0					62	7923	8750					0			6862	0	1972	0	0									
42671	0	0					3755	10579	430449					73418			0	41096	0	0	0									
43052	0	0					446	0	15562					486			0	7315	140	0	0									
43351	0	0					0	0	4177					0			0	1350	0	0	0									
43744	0	1001					485	0	8905					1600			0	1705	4	0	0									
43856	0	1999					343	2259	14638					0			2259	5458	0	0	0									
43959	0	0					62	0	88149					0			0	24213	0	0	0									
44040	0	0					1174	0	121030					0			0	44564	0	0	0									
44433	0	0					3441	0	83149					51000			0	16334	1005	0	842									
44741	0	0					1834	6703	95027					4800			6703	37431	118	0	8224									
44750	0	0					1015	0	33395					0			0	16568	0	0	0									
44929	0	36236					1237	0	37702					0			0	1458	0	0	0									
45038	0	0					313	1371	38543					4500			1371	16737	0	0	7197									
45047	0	0					535	0	11365					0			0	0	0	0	0									
45056	0	0					192	7391	8645					0			7381	601	0	0	0									
45430	0	0					664	8528	22160					2259			8528	0	0	0	0									
45458	0	0					370	0	14736					6649			0	2085	36	0	0									
45551	0	0					3464	0	83186					42000			0	45399	0	0	10769									
45560	0	0					5069	287412	345524					70939			17143	17006	0	0	0									
45775	0	0					819	6453	5891					18000			2666	0	0	0	0									
46053	0	0					2431	0	57783					0			0	15740	0	0	0									
46941	0	0					524	2875	29643					1341			2875	5018	0	0	0									
47153	0	0					0	2865	0					0			2265	0	0	0	0									
47247	0	0					1512	464	75028					28100			459	25239	0	0	0									
47256	0	0					214	0	492					0			0	0	0	0	0									
47452	493	11707					36	493	14269					2000			0	398	0	0	0									
47500	0	1051					2151	0	58406					28000			0	27527	15247	0	0									
48057	0	9054					185	0	38290					0			0	18630	0	0	0									
48150	0	0					245	0	3664					0			0	2056	6	0	0									
48374	0	0					8070	0	25699					113000			0	1416	3132	0	1184									
48440	0	0					378	1486	29264					0			1486	15656	0	0	0									
49054	0	0					593	0	19296					6000			0	284	0	0	0									
49148	0	0					422	0	49939					0			0	14963	0	0	0									
49241	0	0					2553	52977	25575					556			6358	13831	0	0	0									
49344	0	0					1601	500	23313					18150			0	9289	0	0	0									
49643	0	0					58	21398	0					0			10950	0	0	0	0									
49652	0	0					541	0	56103					8830			0	35928	0	0	0									
49821	0	0					2886	0	150084					38672			0	68365	0	0	17000									
49858	0	0					455	0	10548					9000			0	0	0	0	0									
49951	0	0					0	0	27105					0			0	907	0	0	0									
50144	0	0					318	31194	0					0			10825	0	0	0	0									
50461	0	0					0	0	0					0			0	0	0	0	0									
50546	0	0					39	0	15916					0			0	0	0	0	0									
50854	0	0					0	0	15815					0			0	4503	0	0	0									
50872	0	0					2911	0	15194					49701			0	2513	0	0	0									
50957	0	0					1048	0	2365					9383			0	578	0	0	0									
51253	0	11999					921	0	28399					19133			0	15077	0	0	0									
51356	0	500					0	0	14170					0			0	0	0	0	0									
51459	0	1997					326	0	117731					136			0	30772	0	0	0									
51730	1000	0					50	1000	0					0			0	0	0	0	0									
51842	0	0					860	0	16935					0			0	16923	12	0	0									
52719	0	0					6402	0	0					51126			0	0	0	0	0									
52951	0	0					509	0	37827					1214			0	17479	0	0	0									
53033	0	0					33097	29672	563235					265900			0	15625	23151	0	148545									
53051	0	0					255	36754	0					0			1397	0	0	0	0									
53752	0	0					47	11691	27562					0			1779	6186	0	0	0									
54049	0	0					246	445	14614					2000			445	5529	0	0	0									
54058	0	0					390	0	47192					824			0	23089	0	0	0									
54375	0	0					3867	0	165208					40032			0	73187	248	0	40360									
54441	0	0					136	0	15990					0			0	6944	0	0	2577									
54656	0	3903					1008	0	587471					0			0	343038	0	0	0									
54973	0	5035					101759	0	550394					100000			0	0	0	0	190360									
55336	0	31757					1066	0	85367					0			0	12197	0	0	0									
55635	0	0					215	0	14056					800			0	0	0	0	0									
55653	0	0					151	0	26084					0			0	5436	0	0	1899									
55970	0	4957					1391	0	14979					0			0	0	0	0	0									
56258	0	0					241	0	73060					0			0	7975	0	0	0									
56351	0	95182					5643	0	455732					1984			0	111334	0	0	0									
56427	0	103					97	0	17650					0			0	5558	0	0	0									
56548	0	0					1701	0	30927					0			0	25777	34	0	0									
56557	0	0					9305	13329	459815					112469			0	15421	0	0	49976									
56717	0	0					1632	0	98629					27296			0	41830	0	0	20347									
57040	0	1018					9	0	23107					0			0	17493	4	0	0									
57228	0	0					1110	0	32569					16000			0	2539	0	0	680									
57451	0	35962					1330	0	310562					9200			0	62325	0	0	31867									
58177	198	0					994	1077	83					250			379	0	83	0	0									
58207	0	0					751	0	39750					7022			0	18961	376	0	1540									
58225	0	9503					578	0	37597					3000			0	18314	0	0	211									
58243	0	0					27901	186273	236345					45750			25664	0	0	0	76105									
58355	0	0					43	0	0					650			0	0	0	0	0									
58551	0	0					0	0	94980					0			0	30321	0	0	0									
58636	0	0					468	218	46619					7194			0	23354	0	0	0									
58757	0	0					926	0	20179					8515			0	3052	2	0	0									
58971	0	80355					13501	430462	475871					0			0	2589	0	0	206294									
59316	0	0					1714	0	155997					22200			0	54332	0	0	25695									
59352	0	536					118	0	208266					0			0	104509	0	0	0									
59370	0	0					811	5829	9399					10000			0	3807	21	0	0									
59754	0	0					272	0	4333					500			0	4333	0	0	0									
60143	0	526210	0	0	0	4	481974	1935314	8044939	0	67913275	832185	59738029	22162	0	0	0	22606	110026	0	107384	0	3131788	1935314	4141959	0	112346	0	0	
60330	0	0					2422	16551	72408					33590			16551	1123	0	0	0									
60545	0	0					712	0	79288					8000			0	9979	0	0	0									
60554	0	0					185	0	13865					266			0	6298	0	0	0									
60648	0	4867					879	2826	44179					0			2826	716	0	0	0									
61122	0	29596					7524	109449	221117					135876			2725	47304	0	0	39801									
61177	0	0					281	866	18					5350			718	0	0	0	0									
61355	0	0					2765	841	161426					15000			841	95790	0	0	12083									
61476	0	0					1078	149	11767					6719			0	3233	0	0	0									
61757	0	0					327	4639	2404					0			1490	0	0	0	0									
61832	0	994					902	0	74486					5000			0	30968	0	0	0									
61953	0	243					112	6115	25592					0			3136	9721	0	0	0									
62044	0	0					401	20	5108					312			20	914	0	0	0									
62110	7095	0					81	7095	1537					0			0	0	1537	0	0									
62147	0	0					261	0	19698					800			0	10264	10	0	0									
62772	0	4947					2988	0	42139					32002			0	13755	0	0	15991									
63050	0	4996					25	0	54412					0			0	26906	0	0	0									
63069	0	116926	0	0	0	24014	58376	3427031	5848614	0	32314043	0	29558210	111772	292932	1398581	682706	479032	1990	200000	0	553588	104526	1811574	3547376	26230	99344	60001	76825	
63201	0	0					121	27458	20840					0			13009	4234	0	0	0									
63573	0	0					5380	0	54616					44031			0	0	0	0	0									
63733	0	0					2253	0	278658					60970			0	124690	8	0	0									
63742	0	0					318	0	6772					5961			0	4138	0	0	0									
63751	0	0					26	0	1110					36			0	0	0	0	0									
64150	0	1214					980	10931	26349					1224			10931	5324	4843	0	0									
64543	0	0					2100	0	88889					27614			0	35348	485	0	0									
64552	0	0					505	0	23877					0			0	5030	0	0	0									
64730	0	0					937	0	60105					16800			0	6694	0	0	0									
65205	0	0					2536	40000	249989					0			0	2702	20158	0	0									
65241	0	0					326	0	26753					3500			0	18815	11	0	0									
65513	0	0	0	0	0	0	375	110772	19124	0	456754	0	404355	16000	0	0	0	1024	0	0	0	0	0	0	0	59178	8570	51594	9530	
65559	0	23425					1	0	282392					0			0	59629	0	0	0									
65746	0	0					6476	2080	49892					35593			0	5519	0	0	5088									
65858	0	0					767	0	422622					7632			0	49411	0	0	0									
66154	0	0					1046	0	24451					4555			0	8326	0	0	0									
66275	0	0					310	0	23186					3000			0	5639	0	0	0									
66677	0	0					888	0	3371					18782			0	0	0	0	0									
67142	0	0					650	16833	33945					13186			16233	23642	0	0	0									
67151	0	0					823	3769	179858					17023			0	54595	0	0	0									
67209	0	0					6631	0	110327					114282			0	272	21979	0	1519									
67254	0	0					0	0	372					0			0	0	0	0	0									
67311	5000	0					148228	2903609	3544161					433327			517825	226888	1874	0	785450									
67656	0	0					720	21974	57601					3000			14575	16443	0	0	1147									
67870	0	0					732	0	5469					10168			0	0	0	0	0									
68345	0	0					1295	0	144971					0			0	21616	0	0	0									
68448	0	0					72	0	22775					0			0	21208	0	0	0									
68671	0	0					54	0	0					0			0	0	0	0	0									
68756	0	0					1590	0	103904					4914			0	34488	0	0	0									
68831	0	0					249	402	34060					0			0	12925	0	0	0									
68840	0	0					863	0	58276					3000			0	35773	0	0	154									
68859	0	0					717	0	262997					749			0	174021	7054	0	4811									
68943	0	0					534	163	15191					5786			0	0	0	0	0									
69333	0	0					2949	188232	105566					0			73475	4646	0	0	19861									
69678	0	37003					1774	1488	199789					0			1488	108373	11	0	18904									
70058	0	0					916	0	44341					4804			0	16992	0	0	0									
70218	0	0					198	0	3062					2000			0	0	0	0	0									
70414	0	0					3009	3621	159928					0			3371	57445	0	0	0									
70638	0	0					921	0	27838					1526			0	25753	0	0	0									
70955	0	0					0	0	0					0			0	0	0	0	0									
71073	0	0					1327	11	59848					25000			0	7508	0	0	0									
71318	0	0					2587	59453	172184					20505			40588	10994	0	0	19221									
71457	0	44183					2428	175	126703					27879			175	32629	0	0	37365									
71859	0	48					42	0	2106					0			0	967	0	0	0									
72258	0	0					0	0	301991					0			0	25929	0	0	0									
72351	0	0					38	0	28914					0			0	11027	0	0	0									
72454	0	0					290	11217	0					4000			11215	0	0	0	0									
72678	0	0					5230	406011	137381					213914			0	0	113	0	0									
73116	0	0					315	0	110356					0			0	7642	0	0	0									
73152	0	0					243	0	58793					1000			0	22243	0	0	0									
73554	0	0					567	4205	13734					10046			4205	0	2496	0	0									
73956	0	0					113	1137	28170					0			1137	6511	0	0	0									
74056	0	0					475	3	26340					10162			0	7666	0	0	0									
74140	0	0					12011	0	564240					192000			0	214331	0	0	95509									
74159	0	0					53	0	9769					180			0	0	0	0	0									
74403	0	1973					3653	0	91473					45368			0	0	0	0	60339									
74449	4201	0					25	4201	0					0			0	0	0	0	0									
75053	0	0					2769	109273	110440					57000			0	63194	0	0	0									
75259	0	0					259	0	9287					5000			0	4729	0	0	0									
75446	0	0					2124	2000	152714					32379			0	63929	0	0	16									
75455	0	3976					0	0	10119					13			0	0	0	0	0									
75558	0	0					307	0	21366					0			0	972	0	0	0									
75633	0	1530	0	0	0	30	856767	3211638	12103051	5328	97293716	0	82112843	3454209	0	2867277	0	2472702	0	839835	239971	2146043	804984	1065595	5311769	0	6838	0	637921	
75651	0	0					296	0	12069					1000			0	3681	3941	0	0									
76135	0	0					207	0	19501					0			0	0	0	0	0									
76153	0	0					314	4576	0					508			2834	0	0	0	0									
76443	0	0					1373	0	37635					3550			0	9073	0	0	0									
76854	0	0					414	0	31903					9200			0	29807	0	0	0									
77150	0	504					139	0	6182					2000			0	733	0	0	0									
77253	0	0					716	17090	79218					0			472	53304	0	0	0									
77422	0	10000					387	0	37063					0			0	0	0	0	0									
77851	0	0					6023	47588	105627					5168			47588	12259	0	0	8423									
78157	1000	0					100	3989	0					0			0	0	0	0	0									
78241	0	0					48	0	24955					0			0	8459	0	0	0									
78559	0	0					299	0	7110					0			0	3336	0	0	0									
78858	0	0					6370	1661	311124					138750			0	237	0	0	0									
79042	0	0					183	0	75091					3567			0	15873	0	8000	60451									
79127	0	991					233	0	8728					1136			0	4214	0	0	0									
79145	0	0					2110	0	18626					27958			0	12743	0	0	0									
79257	0	0					51	450	2201					0			450	0	0	0	0									
79855	0	7139					390	3504	18064					7500			3504	0	0	0	402									
80020	0	0					15	0	7760					0			0	1876	2	0	0									
80150	0	0					413	0	170321					98			0	15262	0	0	0									
80374	0	0					1768	0	3					0			0	0	3	0	0									
80431	0	0					519	0	17761					0			0	713	0	0	0									
80552	0	0					6	0	5275					0			0	20	0	0	0									
80936	0	0					282	0	17177					4000			0	11575	0	0	1298									
81175	0	0					558	3438	658					11467			3059	0	0	0	0									
81429	0	0					106	0	29149					0			0	14999	0	0	0									
82033	0	0					397	0	53254					0			0	4054	0	0	0									
82257	0	0					247	0	5665					3800			0	2785	0	0	0									
82350	0	0					195	58	17942					169			0	2808	0	0	0									
82659	0	0					264	35	7426					127			35	406	0	0	0									
83151	0	0					234	0	9420					0			0	0	0	0	0									
83236	17220	30215					0	17220	30215					0			0	0	0	0	0									
83375	0	0					2887	0	196123					44612			0	132020	929	0	0									
83638	0	28540	0	0	0	450559	50000	0	2179474	0	7903578	0	7157445	682250	0	344036	0	6064	4274	0	99375	0	891159	0	185064	0	212036	0	57742	
83834	0	0					898	0	54953					889			0	29924	0	0	0									
83852	0	0					0	0	20625					0			0	5110	0	0	0									
83955	0	0					171	4134	103					2596			3221	103	0	0	0									
84046	0	0					123	0	28449					1500			0	17021	0	0	0									
84251	0	0					0	0	0					1498			0	0	0	0	0									
84541	0	0					1446	71079	70786					4517			69979	0	0	0	645									
84804	0	0					110	0	19601					0			0	10746	0	0	0									
85052	0	0					570	53683	5775					0			11419	767	0	0	5059									
85258	0	797					520	15189	10957					8000			15189	0	0	0	0									
85454	0	0					0	0	21347					0			0	16780	0	0	0									
85472	0	0					19170	469416	19803					331721			13759	0	0	0	67810									
85931	0	0					939	16582	43487					0			16582	8662	0	0	0									
86349	0	0					685	0	24494					1004			0	141	0	0	0									
86358	0	0					0	0	22391					0			0	8664	0	0	0									
86554	0	0					223	0	23765					0			0	7717	0	0	0									
86675	168203	9969					708	219789	9969					0			0	0	0	0	0									
87047	0	0					565	0	64191					0			0	38298	0	0	0									
