"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
	# OF LNS SECD BY NONFM NONRES PROPS	# OF C&I LNS TO U.S. ADDRESSEES	# PERMNT MTG LNS AMTS $100,000 OR LS	OTSTG BAL PRMT MTG LS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTD BAL > $250,000 THRU $1 MILLION	# NONMTG CML LNS AMTS $100,000 OR LS	OTSTG BAL NONMTGE LNS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LNS > $250,000 THRU $1 MILLION	OTSTG BAL > $250,000 THRU $1 MILLION	NO OF LNS RPTD ON LINES: ITEM NO 260	# OF LS RPTD LINES: ITMS 300,303&306	# LS SCD PRIM BY FRMS $100,000 OR LS	OTST BL SCD PR BY FMS $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	# LNS TO FIN AGR PRDT $100,000 OR LS	OTST BAL FIN AGR PRDT $100,000 OR LS	NO OF LOANS > $100,000 THRU $250,000	OTSTDG BAL > $100,000 THRU $250,000	NO OF LOANS > $250,000 THRU $500,000	OTSTDG BAL > $250,000 THRU $500,000	AGRICLTRL LNS TO SMALL FARMS INDCTR	LOANS TO SMALL BUSINESSES INDICATOR	
37																															
242																															
279			37	1415	24	2750	21	8514	65	1181	9	1183	4	762			10	472	1	92	1	361	26	283	0	0	0	0	false	false	
354																															
457																															
505																															
1155																															
1351																															
1454																															
1557																															
1669																															
1856																															
2040			18	953	30	3191	38	12645	69	1643	26	2446	44	13810			3	133	2	403	2	321	10	306	4	532	1	258	false	false	
2161			40	1551	5	613	0	0	251	5733	53	6331	30	9428			0	0	0	0	0	0	109	2420	30	4322	11	2809	false	false	
2376			3	102	30	4391	151	62748	10	362	0	0	4	1436															false	false	
2554																															
2732																															
2750																															
3252																															
3458																															
3720			58	2416	77	9766	67	24935	231	4391	35	2961	22	5384			44	1373	27	3387	9	2144	23	621	20	1573	12	3870	false	false	
3971																															
4156			26	1057	14	1663	18	8097	143	2923	20	2055	16	5612			89	3475	62	7041	19	5302	215	4142	28	3058	8	2035	false	false	
4231																															
4839																															
5069																															
5135																															
5210			115	4872	219	27495	316	126718	393	10391	102	11101	57	16412			48	2119	51	6899	45	14096	49	1265	17	1847	1	349	false	false	
5461			16	721	37	4283	102	41636	97	2337	87	4664	57	12424			1	41	3	265	2	418	4	264	8	757	7	2583	false	false	
5751																															
6039			134	4177	67	7953	104	36952	174	4025	32	3870	18	4523			32	2481	47	5739	19	3989	91	1887	9	893	3	939	false	false	
6141																															
6329			158	11321	96	13028	126	50540	796	18597	89	12225	25	5725			41	1743	16	1811	7	1575	63	2124	5	535	0	0	false	false	
7009																															
7045			61	2278	28	3270	14	5209	31	654	8	946	5	2401			22	665	13	1646	5	1580	34	884	12	1221	4	876	false	false	
7072																															
7456																															
7634																															
8033																															
8462																															
8631																															
9357			6	383	12	1729	63	28002	238	6428	123	11258	156	36617	0	1													true	false	
9553																															
9807			6	380	36	4680	102	40795	43	1610	28	3162	13	4288															false	false	
9955																															
10250																															
10849																															
11145			102	3641	97	12331	68	25903	84	2442	11	1268	13	3199			0	0	3	539	0	0	1	31	0	0	0	0	false	false	
11640																															
11837																															
12030																															
12142																															
12179																															
12311			2137	93341	3388	400116	4492	1521072	25007	688023	4899	463387	4270	1145565			178	9985	185	20827	38	9735	459	11367	85	8521	52	10625			
12647			58	2532	37	4202	42	14744	122	2687	24	1817	14	3106			41	1254	17	2525	11	2632	40	978	6	606	6	1014	false	false	
12656																															
12937																															
12946			161	6674	167	20321	157	55584	1216	24855	219	23033	121	37061			144	5654	55	6568	25	5316	153	3382	17	2101	12	3168	false	false	
13103			54	2752	166	20805	300	109479	511	11864	169	14441	181	41815															false	false	
13251																															
13457																															
14052																															
14155																															
14650																															
14753																															
14865																															
14977			5	144	2	313	0	0	72	1844	7	810	3	1069			18	647	19	2108	10	2830	116	3387	29	3094	14	3306	false	false	
16551																															
16748																															
17110			0	0	0	0	0	0	4	278	1	86	4	966															false	false	
17147			649	24329	814	95626	1079	417891	2941	65060	883	82051	940	245023			351	14344	341	41077	216	62731	472	13839	170	18428	101	26786	false	false	
17259																															
17950																															
17978																															
18050																															
18135																															
18827			143	4923	173	18677	182	60423	606	13561	136	10658	105	22421			0	0	2	151	1	256	0	0	0	0	0	0	false	false	
18836																															
18854			21	1140	18	3750	20	11659	206	4953	53	8362	52	28359			56	2697	28	4850	15	5751	259	8668	44	7103	24	8567	false	false	
19356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
19936																															
19972																															
20053																															
20633																															
20857																															
21256																															
21359																															
21630			45	1993	23	2911	19	6718	137	2682	17	1498	13	4001			5	161	1	141	1	244	1	13	0	0	0	0	false	false	
21658			74	2751	49	4915	41	9538	111	1615	31	1372	29	1915			72	2725	51	4917	52	9849	183	3515	53	2681	30	3028	false	false	
22048																															
22543			51	1969	65	7397	65	23691	147	2925	30	2681	10	2996			3	131	1	101	0	0	0	0	0	0	0	0	false	false	
22552																															
22730																															
22936																															
23456																															
23504			13	691	67	8869	428	192710	1067	38195	316	36773	386	147082			0	0	1	52	0	0	0	0	0	0	0	0	false	false	
23643																															
23755																															
24006			13	544	73	8649	220	89229	119	1608	80	4828	88	22018															false	false	
24378																															
24453																															
24659																															
24668			25	1008	44	6093	85	36966	208	6029	128	14081	163	57931			29	1018	14	1321	9	2604	14	325	7	416	0	0	false	false	
24949																															
25357																															
25647			6	349	24	3665	47	20777	2	99	0	0	2	954			0	0	1	136	2	378	0	0	0	0	0	0	false	false	
26176																															
26242																															
26457			18	344	4	650	0	0	14	318	5	430	0	0			52	1534	40	4954	12	2622	47	831	3	368	3	642	false	false	
26765																															
27070																															
27548			67	2522	101	12929	124	52839	290	6425	135	9388	127	34877			3	116	9	1320	4	1371	1	1	0	0	0	0	false	false	
27614																															
27847																															
28013			34	1698	107	13568	273	110901	216	7104	84	8484	92	30910															false	false	
28152			41	1384	23	2806	22	6922	152	3470	26	2301	24	5030			40	1526	68	7963	15	4399	93	2285	42	4054	8	2205	false	false	
28255																															
28406			0	0	7	796	41	16576	71	1098	40	2486	67	8119			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
28675			68	1671	21	2139	6	1587	27	460	4	455	6	1232			33	1418	18	2639	5	1406	21	509	7	748	4	984	false	false	
28732																															
29476																															
29636			121	4818	85	10395	72	27396	633	8860	62	6099	31	11556	360	91													true	false	
29878			10	610	87	9876	465	176340	0	0	0	0	0	0															false	false	
30052																															
30502			36	1302	67	6947	121	39228	470	7164	30	2215	27	7044															false	false	
30650																															
30810	0	75142																											false	true	
31134			28	1412	21	2299	13	4482	251	4377	16	1799	7	2156			21	777	14	1833	5	1535	16	443	12	1277	5	1103	false	false	
31255			7	337	18	2205	42	16151	108	2541	59	5151	47	9467			1	11	0	0	1	248	0	0	0	0	0	0	false	false	
31657																															
31826			137	5847	76	9558	65	27114	181	4019	24	2592	12	2499			40	1639	10	1137	1	60	96	1171	1	131	1	100	false	false	
31835																															
32234																															
32766																															
32971																															
33147			83	2824	61	8257	60	27409	267	6072	76	8336	83	28890			40	1630	36	5165	9	2668	39	1704	42	5975	33	10788	false	false	
33259																															
33268			34	1354	24	3964	23	8538	152	2594	18	1489	16	3673			17	795	12	1266	5	1572	88	2141	26	2272	9	1711	false	false	
33370																															
33839																															
33857			48	1581	35	4905	50	20987	637	12324	106	11541	92	32319			159	6034	117	14662	83	25574	637	10322	106	10542	58	18280	false	false	
34425			63	3684	111	15405	148	59821	366	12359	148	18508	63	17412			2	96	1	66	0	0	1	20	0	0	0	0	false	false	
34434																															
34452																															
34537			157	9637	538	81833	977	423584	2465	75372	413	49341	359	128524			1	11	3	393	4	1026	15	451	3	442	1	498	false	false	
34555			139	3892	51	6252	31	9637	213	3567	9	916	11	2623			183	6691	114	13861	61	16817	427	7443	48	5402	14	3173	false	false	
34742																															
35057			105	3839	46	4999	31	9186	190	3691	24	2193	9	1685			109	4836	77	10331	31	7932	216	4330	25	2587	7	1413	false	false	
35301			0	0	0	0	0	0	0	0	0	0	0	0																	
35570			112	5620	183	31630	508	295762	552	17298	186	31163	199	100677			2	12	0	0	0	0	2	106	0	0	0	0	false	false	
35646																															
35879																															
36456																															
36933																															
37051																															
37341																															
37435			230	8771	231	25690	232	79254	1257	20151	132	12408	66	17263			48	1856	23	3103	14	4296	5	40	0	0	0	0	false	false	
37640			829	36083	547	71440	478	177642	1329	42226	433	48570	365	125447			279	11656	267	33768	123	36821	452	18576	132	18892	83	27454	false	false	
37659			18	571	9	921	8	3535	92	2103	26	2829	6	2097			21	658	10	1244	4	933	166	2672	5	651	1	256	false	false	
37949																															
38740																															
39327																															
39756			46	2218	79	11176	104	41870	528	13204	138	15631	155	47636			32	2055	38	5359	12	2976	237	7159	56	6046	33	5506	false	false	
40033																															
40499			9	498	36	5279	71	31566	322	6289	71	7240	59	21599			0	0	0	0	1	260	2	73	0	0	0	0	false	false	
40855																															
41245																															
41553																															
41629			16	691	26	3476	48	19883	121	3081	29	3083	11	2974			1	20	4	705	4	1357	11	170	0	0	0	0	false	false	
41825			9	455	19	2657	46	19421	107	2873	48	5068	58	16618			7	375	9	1476	3	680	2	10	1	104	0	0	false	false	
41937																															
41955																															
42037																															
42354																															
42372																															
42420			511	17672	619	64985	596	203569	4736	52574	365	29204	331	77911			8	277	15	1242	6	1074	20	672	3	186	2	612	false	false	
42448			116	5007	126	16862	101	36871	652	14275	83	8938	64	22017			116	4813	118	14912	67	18752	377	9896	110	13289	110	27913	false	false	
42457																															
43052																															
43351																															
43856																															
43959																															
44040																															
44433			0	0	12	1481	49	21140	7	69	2	365	9	1464			0	0	0	0	1	360	0	0	0	0	0	0	false	false	
44741																															
44750																															
44929			22	789	23	2499	24	7230	28	528	3	256	3	270			4	149	5	702	1	26	1	13	2	219	0	0	false	false	
45038			15	717	9	834	16	6178	61	1223	12	1193	35	6970			14	558	18	2370	14	2589	41	996	9	472	6	1423	false	false	
45047																															
45056																															
45430																															
45458																															
45551			78	2564	90	8979	95	23890	3155	75931	392	31392	84	20160			127	3842	250	25475	240	77250	663	16875	253	22263	224	55275	false	false	
45560			26	1253	98	13020	187	74037	402	12185	130	12611	138	32274			2	87	5	556	7	1836	1	12	2	203	0	0	false	false	
45775																															
46053																															
46941																															
47247			44	1603	83	8349	84	25989	214	3649	60	4060	28	7453			17	859	19	2690	13	3903	13	351	12	2020	4	1091	false	false	
47256																															
47452			27	816	12	1733	6	1862	33	956	0	0	1	567			67	1254	10	1206	1	326	0	0	1	38	2	562	false	false	
47500																															
48057																															
48150			6	170	3	407	3	676	41	779	2	303	0	0			32	1114	28	3236	6	1922	40	893	21	2224	6	1273	false	false	
48374			68	2544	56	6846	58	20659	337	9477	83	9845	80	26041			1108	33063	594	62458	299	75084	114	1544	1	100	2	345	false	false	
48440			24	835	28	2101	12	3485	130	3012	21	1429	12	1711			40	837	26	4011	9	2727	70	2060	12	1396	7	1092	false	false	
49054			7	275	16	2793	15	5298	18	477	8	724	17	6399			10	514	17	3023	4	1306	32	1053	17	2689	6	2017	false	false	
49148																															
49241																															
49652																															
49858																															
49951																															
50144																															
50461			5	75	14	2142	26	10434	6	241	3	323	7	815			0	0	0	0	0	0	0	0	0	0	1	50	false	false	
50872																															
51253			104	3299	90	9208	111	37422	252	5470	30	3334	23	7435			34	1176	15	2100	8	1643	33	633	4	596	1	302	false	false	
51356	6	85													1	38													true	true	
51459																															
51842			25	962	17	2139	14	8960	107	2572	24	3148	15	5800			40	1271	60	6337	70	15478	272	7948	71	8185	37	10214	false	false	
52719																													false	false	
52951																															
53051																															
53752																															
54049																															
54058			60	2227	45	5833	26	9735	362	6352	24	2379	11	2112			81	3117	69	8735	37	10300	187	5187	75	9517	38	11072	false	false	
54441																															
54656			185	5414	52	4831	25	7779	434	8131	43	3765	18	5143			99	2898	24	2868	5	1379	530	8445	24	2715	8	2223	false	false	
54973			2	78	14	2040	74	33524	2005	54027	88	9972	115	36172			0	0	0	0	0	0	17	462	0	0	0	0	false	false	
55336																															
55635																															
55653																															
55970																															
56258																															
56351			180	7784	201	25724	211	76749	1806	37724	190	19382	124	41022			137	5141	41	4713	11	2829	400	7907	22	2032	4	1281	false	false	
56548																															
56557			23	1005	106	15268	357	141733	643	9725	351	22137	701	100488			0	0	1	197	0	0	0	0	0	0	0	0	false	false	
56717																															
57040	76	174															60	2679	86	12372	51	16746	392	8728	43	6213	10	3342	false	true	
57451			89	3358	59	7184	50	19584	185	1771	39	3695	40	10608			13	395	13	1639	3	576	59	1703	12	1758	5	1123	false	false	
58177			13	543	9	953	8	2466	3	16	2	246	2	343			35	1429	26	2961	16	4353	12	204	0	0	0	0	false	false	
58207			70	2459	106	13256	125	41827	447	9785	139	12149	67	15068			2	118	0	0	0	0	2	10	2	128	1	255			
58225																															
58243			187	8607	303	41206	381	160552	484	15100	227	25428	319	103577			4	141	7	942	8	2019	1	71	0	0	1	274	false	false	
58355																															
58551																															
58636																															
58757																															
58971			137	5221	295	39675	523	223162	3543	45175	498	44431	637	155554			15	703	51	4253	49	5191	65	1698	52	4089	56	10596	false	false	
59316			174	7045	198	21640	218	77553	491	12386	60	6095	41	13532			7	326	3	380	1	63	70	1477	12	1114	5	1385	false	false	
59352																															
59370																															
59754																															
60143			465	22060	917	114296	2030	802845	4774	124901	1913	210312	2461	948623			7	247	7	1051	4	1015	15	703	11	1463	6	1667			
60330			88	3774	106	13421	116	43823	421	10612	79	8071	75	16365			49	1991	30	3280	16	4555	30	635	8	757	4	1089	false	false	
60545			33	1348	22	2808	10	4190	159	3502	24	2954	25	9341			37	1527	33	4987	28	8981	286	6591	62	7019	28	6805	false	false	
60554	20	96															14	538	26	3134	14	4025	175	4188	27	4800	14	3235	false	true	
60648			38	1433	51	5229	62	22934	129	3166	28	2464	10	2124			30	1334	51	6781	17	3949	36	712	9	1082	2	30	false	false	
61122			39	1636	84	9547	114	46342	514	9255	96	7523	54	15422			6	123	7	578	4	507	8	77	0	0	1	319	false	false	
61355																															
61476																															
61757			51	1981	51	6991	60	27986	143	3416	41	3862	29	6457			38	1550	26	3567	4	1020	125	2789	8	816	0	0	false	false	
61832																															
61953																															
62044																															
62110																															
62147																															
62772																															
63050																															
63069			10	390	68	9278	573	281206	6263	95272	958	91792	841	260297			0	0	0	0	0	0	0	0	0	0	0	0			
63201																															
63573																															
63733			160	6418	140	16242	86	37678	644	11914	94	9839	46	12548			280	9746	88	10488	41	11071	377	5001	16	1863	3	629	false	false	
63742																															
63751	13	3													5	5													true	true	
64150																															
64543																															
64552			7	352	20	2470	23	9151	27	617	8	856	7	3230			1	7	2	217	0	0	0	0	0	0	0	0	false	false	
64730																															
65205																															
65241																															
65513			0	0	0	0	0	0	0	0	1	106	1	377																	
65559			41	1320	78	9626	75	31099	691	11800	139	13107	72	18737			50	2056	76	8467	40	7024	482	11403	114	11042	36	7837	false	false	
65746			89	2591	79	9247	73	27731	237	4928	58	5280	33	8308			168	6189	122	14516	55	15491	208	3436	12	1470	4	1024	false	false	
65858			140	5280	156	17094	191	56308	806	15246	276	16095	284	38931			68	2227	97	10318	66	10887	207	3089	114	5913	72	7888	false	false	
66154																															
66275																															
66677			15	683	19	1735	26	9371	5	119	3	428	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
67142																															
67151																															
67209																															
67254																														false	
67656			70	2776	113	15079	162	61189	137	3429	37	4626	12	2412			38	1469	46	5724	22	5076	181	4773	38	4806	21	5096	false	false	
67870																															
68448																															
68671																															
68756			80	2990	70	7887	84	31296	337	7249	75	6530	53	17800			81	3471	65	7565	45	14783	320	7697	55	5571	39	9873	false	false	
68831			37	1259	33	3387	36	14310	239	4227	24	2274	3	748			29	1382	13	1653	1	258	0	0	0	0	0	0	false	false	
68840																															
68859																															
69333			69	2563	109	12816	218	85723	560	14377	105	12508	87	30987			6	70	10	1148	2	530	3	38	2	181	0	0	false	false	
69678																															
70058																															
70218			0	0	12	1345	27	12462	3	149	2	240	4	1061															false	false	
70414																															
70638																															
70955																															
71073																															
71318			20	730	49	6741	134	58074	49	1558	31	3130	40	13508			5	312	22	2592	17	4833	0	0	0	0	0	0	false	false	
71457																															
71859																															
72258																															
72351																															
72454																															
72678																															
73116																															
73152																															
73554																															
73956																															
74056			3	59	1	136	4	1273	71	2254	3	268	3	1178			52	1182	46	6177	28	7733	265	6358	52	5696	29	8040	false	false	
74140			205	9109	208	27658	195	79460	882	21342	194	19742	115	44749			155	7172	154	20916	65	19513	341	8812	88	10677	31	9780	false	false	
74403			67	3023	146	17819	186	69737	434	9015	81	7800	92	17583			0	0	0	0	1	431	0	0	0	0	0	0	false	false	
74449																															
75053																															
75259																															
75446																															
75455																															
75558																															
75633			1769	22897	1545	145932	2276	714012	68259	1734067	28080	2624743	7975	2167364			372	10637	398	47181	277	77807	1044	27307	421	46399	204	50490			
75651																															
76153			9	321	1	121	2	698	24	497	5	644	4	875			9	386	12	1242	13	3714	33	676	23	2462	17	4047	false	false	
76443																													false	false	
76854																															
77150			9	406	8	888	12	2416	25	492	16	1212	14	1189			22	687	21	2885	11	3043	62	1456	20	206	12	3074	false	false	
77253																															
77422																															
77851			80	3207	82	10571	74	30015	404	9271	112	10683	103	25663			93	3444	158	20032	73	21063	332	8202	125	11872	80	17413	false	false	
78157																															
78241																															
78559																															
79042			24	1111	17	2332	6	1528	4	79	0	0	0	0			16	451	6	763	1	347	2	12	1	133	0	0	false	false	
79127			63	1852	14	1579	7	1665	64	1374	4	458	7	2058			8	247	3	210	2	489	14	466	1	118	0	0	false	false	
79145																															
79257																															
79855																															
80150																															
80374																															
80431																															
80552																															
80936			21	908	22	2599	39	14894	27	735	6	647	4	1579			2	38	0	0	1	310	0	0	0	0	0	0	false	false	
81175																															
81429																															
82033			8	433	20	2616	24	8769																							
82257																															
82350																															
82659			12	507	20	1942	5	1955	128	2491	24	2962	10	2595			35	1328	34	4948	7	2805	114	3125	37	4449	16	4224	false	false	
83151																															
83236																															
83375																															
83638			39	2734	97	16056	236	111551	534	25041	365	56537	234	88825																	
83834			35	1111	26	3441	39	14379	161	3814	38	4430	17	6852			1	93	0	0	0	0	0	0	0	0	1	350	false	false	
83852																															
83955																															
84046																															
84541																															
84804			0	0	7	458	8	2695	9	193	1	186	0	0	1	2													true	false	
85052																															
85258																															
85454	34	124															13	567	3	539	3	1037	395	7344	27	3442	8	1781	false	true	
85472			271	12252	516	67852	836	348817	256	7675	118	13359	146	49563			2	79	1	188	0	0	0	0	0	0	0	0	false	false	
85931																															
86349																															
86358	11	59													65	263													true	true	
86554																															
86675																															
87047																															
87159																															
87177	0	1																											false	true	
87234																															
87476																															
87579			4	58	9	1354	51	22163	2	6	0	0	12	5601															false	false	
88231			18	824	42	5386	47	18921	125	2003	14	1816	19	4356			0	0	0	0	0	0	6	259	1	50	0	0	false	false	
88240																															
88259																															
88352			18	586	21	2699	22	7713	290	6578	22	2316	17	3449			27	1170	16	1706	11	2235	361	9050	36	3853	14	4009	false	false	
88455																															
88772																															
88950																															
89032			30	1085	23	2375	36	12751	173	3413	38	3859	30	7047			1	61	1	204	1	274	2	20	0	0	0	0	false	false	
89135																															
89854																															
89957			24	1005	20	2871	9	2903	36	1076	15	1923	10	2288			1	42					15	232							
90047																															
90177																															
90328																															
90337			79	3234	72	8592	139	50830	350	6498	49	5166	76	25388			0	0	0	0	1	340	3	3	0	0	0	0	false	false	
90579																															
91615			140	4316	28	5144	6	2045	127	3534	11	2091	2	619			60	2556	51	7980	21	7373	74	1878	8	1378	2	726	false	false	
91651																															
91754			47	2016	29	3609	27	7505	249	6017	22	2198	22	5201			24	850	33	4209	13	4011	137	2725	8	902	5	1285	false	false	
91950			7	309	9	1308	0	0	46	908	4	612	1	333			9	338	9	882	7	1823	52	1074	19	2137	6	1794	false	false	
92144																															
92676			16	681	43	5474	85	31997	89	3666	47	5211	44	13143			0	0	0	0	0	0	0	0	0	0	1	131	false	false	
92706																															
92902																															
93244																															
93543																															
93619																													false	false	
93758	104	144															31	1537	27	3377	22	5853	130	2806	17	1477	15	4601	false	true	
94139																															
94522																															
94755																															
94858																															
95051			5	188	7	843	22	8757	69	1331	13	1543	18	4113			5	52	10	768	5	1290	21	437	12	1151	10	1960	false	false	
95659			19	673	12	1451	3	559	116	2115	12	1368	1	100			48	2139	39	4830	8	2308	181	2598	4	403	0	0	false	false	
95677																															
96553																															
97055																															
97279																															
97457																															
97804																															
97943																															
98351																															
98463			48	2382	125	17226	159	61453	464	11032	120	10771	86	18597			26	1356	44	5360	64	25517	124	3019	59	4914	51	12015	false	false	
98717			1	9	4	233	46	20637	2	111	5	658	1	762															false	false	
99143																															
99255			0	0	4	454	3	956	44	1007	9	719	6	2192			5	291	4	438	6	1568	101	2639	36	4205	29	8248	false	false	
99376			14	374	15	1764	43	18006	43	777	65	4947	208	57076			11	457	6	755	2	396	0	0	0	0	0	0	false	false	
99442																															
99536																															
99853	68	43													2	0													true	true	
100236																															
100357																															
100562			179	8102	496	62574	935	377498	2732	51752	446	34104	266	58654			32	1444	48	6596	68	18509	127	3213	53	4473	28	5614	false	false	
100777																															
100843																															
101019			1	25	2	364	15	10224	20	924	33	6275	123	74663																	
101037			102	3289	120	13526	172	61711	154	3430	29	3551	23	10986			2	86	1	125	1	185	2	38	3	371	0	0	false	false	
101439			123	3574	28	3538	13	3709	337	3969	15	1377	14	2969			82	2300	16	1881	11	3297	115	2774	20	2219	16	2825	false	false	
101671			67	2877	92	11024	125	46774	385	14282	196	24313	128	39105															false	false	
101738																															
101952																															
102155																															
102333																															
102342																															
102539																															
102557																															
102874			2	159	6	778	6	2435	0	0	0	0	0	0															false	false	
103134			5	208	13	1161	16	5922	36	1131	17	1851	16	5432			1	58	1	25	0	0	12	342	18	1738	10	2100	false	false	
103255			327	11747	273	30561	296	106190	1477	27899	216	19407	171	44531			450	16503	297	36779	101	27196	998	18206	80	8572	21	4447	false	false	
