"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
21658	1579	13	4	0	1564	2	0			0	0	
22048	1730	0	11	0	1747	28	0			0	0	
22543	739	0	0	0	739	0	0			0	0	
22552	1075	45	8	0	1022	0	0			0	0	
22730	735	25	7	0	758	55	0			0	0	
22936	1462	0	73	0	1394	5	0			0	0	
23045	170	0	0	0	170	0	0			0	0	
23456	1175	58	2	0	1122	7	0			0	0	
23504	21799	1250	5	0	20744	200	0			0	0	
23643	1292	20	107	0	1646	481	0			0	0	
23755	1487	30	1	0	1459	3	0			0	0	
24006	3899	0	206	0	4145	452	0			0	0	
24378	222	0	0	0	222	0	0	0	0	0	0	
24453	2173	105	2	0	2066	0	0			0	0	
24659	430	30	1	0	408	5	-4			0	0	
24668	7206	461	9	0	6807	71	0			0	0	
24949	6900	-682	91	0	7511	20	0			0	0	
25357	1421	152	11	0	1278	20	0			0	0	
25647	1465	0	73	0	1448	56	0			0	0	
26176	4534	-300	6	0	4828	0	0			0	0	
26242	2537	75	37	0	2494	68	-1			0	0	
26457	189	0	1	0	188	0	0			0	0	
26765	4412	-25	34	0	4422	19	0			0	0	
27070	1000	265	1	0	800	66	0			0	0	
27548	5309	495	194	0	4790	170	0			0	0	
27614	1390	0	4	0	1393	7	0			0	0	
27847	5202	0	15	0	5221	34	0			0	0	
28013	24378	-131	129	0	24770	390	0			0	783	
28152	1325	0	0	0	1325	0	0			0	0	
28255	2652	125	2	0	2531	6	0			0	0	
28349	2491	425	7	0	2101	42	0			0	0	
28406	16985	-27	33	0	17102	123	0			0	0	
28675	672	0	1	0	674	3	0			0	0	
28732	896	0	25	0	872	1	0			0	0	
29476	492	21	3	0	468	0	0			0	0	
29636	5009	60	45	0	6474	1570	0			0	0	
29878	15629	-2	0	0	15681	50	0			0	0	
30052	253	6	0	0	256	9	0			0	0	
30502	8624	0	237	0	8623	236	0			0	0	
30650	1382	0	23	0	1365	6	0			0	0	
30810	1903915	423020	120828	0	1852777	492710	0	0	154372	0	36249	
30874	10570	45	17	0	10562	54	0			0	0	
31134	959	70	22	0	900	33	0			0	0	
31255	4025	150	4	0	3873	2	0			0	0	
31657	797	45	3	0	754	5	0			0	0	
31826	2881	37	5	0	2944	105	0			0	0	
31835	1297	45	139	0	1300	187	0			0	0	
32234	279	0	0	0	279	0	0			0	0	
32766	213	9	0	0	234	30	0			0	0	
32971	2133	158	29	0	1979	33	0			0	0	
33147	5600	150	74	0	5421	45	0			0	0	
33259	6412	0	286	0	6126	0	0			0	0	
33268	1146	83	1	0	1064	2	0			0	0	
33370	341	200	0	0	141	0	0			0	0	
33839	101	0	13	0	88	0	0			0	0	
33857	4941	150	11	0	5231	451	0			0	0	
34425	4108	-35	14	0	4222	93	0			0	0	
34434	1807	75	3	0	1736	7	0			0	0	
34452	534	36	0	0	611	113	0			0	0	
34537	19724	199	769	0	19128	372	0			0	0	
34555	2162	150	3	0	2013	4	0			0	0	
34742	2919	68	1	0	2852	2	0			0	0	
34836	436	0	2	0	434	0	0			0	0	
35057	1461	0	4	0	1463	6	0			0	0	
35301	47334	4259	0	0	45529	2454	0			0	0	
35570	216613	5000	1085	0	218505	7977	0			0	0	
35646	224	0	0	0	224	0	0			0	0	
35879	986	0	1	0	985	0	0			0	0	
36456	1121	50	1	0	1109	39	0			0	0	
36933	792	0	15	0	799	22	0			0	0	
37051	767	0	4	0	769	6	0			0	0	
37341	498	15	3	0	513	33	0			0	0	
37435	10320	113	294	0	10183	270	0			0	0	
37640	15161	850	56	0	14438	183	0			0	0	
37659	441	0	1	0	451	11	0			0	0	
37743	1719	0	4	0	1790	75	0			0	0	
37949	1907	30	15	0	1865	3	0			0	0	
38740	1288	75	10	0	1206	3	0			0	0	
39327	1017	332	3	0	889	207	0			0	0	
39756	4930	400	6	0	4601	77	0			0	0	
40033	491	0	0	0	491	0	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40499	13696	205	83	0	13700	292	0			0	0	
40855	731	8	0	0	723	0	0			0	0	
41245	536	0	36	0	512	12	0			0	0	
41553	717	0	3	0	718	4	0			0	0	
41629	2216	196	110	0	2103	193	0			0	0	
41825	2388	244	2	0	2150	8	0			0	0	
41937	257	0	0	0	257	0	0			0	0	
41955	306	0	0	0	306	0	0			0	0	
42037	376	0	0	0	383	7	0			0	0	
42354	1044	16	2	0	1029	3	0			0	0	
42372	2271	-1	1	0	2271	0	0			0	0	
42420	55222	6526	1392	0	50812	3508	0			0	0	
42448	14543	896	228	0	14982	1563	0			0	0	
42457	446	3	0	0	443	0	0			0	0	
43052	1335	0	10	0	1351	26	0			0	0	
43351	619	60	0	0	559	0	0			0	0	
43856	218	0	0	0	227	9	0			0	0	
43959	888	0	0	0	888	0	0			0	0	
44040	4204	217	33	0	3958	4	0			0	0	
44433	4438	0	21	0	4420	3	0			0	0	
44741	4128	79	79	0	4221	251	0			0	0	
44750	1593	46	3	0	1610	68	2			0	0	
44929	1142	470	6	0	791	125	0			0	0	
45038	2249	88	0	0	2290	129	0			0	0	
45047	1764	22	2	0	1796	56	0			0	0	
45056	484	0	0	0	484	0	0			0	0	
45430	773	18	26	0	798	69	0			0	0	
45458	415	48	0	0	367	0	0			0	0	
45551	7564	444	41	0	7137	58	0			0	0	
45560	8679	325	22	0	8342	10	0			0	0	
45775	760	30	0	0	730	0	0			0	0	
46053	1941	30	24	0	1897	10	0			0	0	
46941	1279	25	12	0	1249	7	0			0	0	
47247	3350	1	32	0	3390	73	0			0	0	
47256	224	0	0	0	224	0	0			0	0	
47452	708	0	0	0	709	1	0			0	0	
47500	2860	30	109	0	2739	18	0			0	0	
48057	769	76	0	0	693	0	0	0	0	0	0	
48150	168	0	0	0	168	0	0			0	0	
48374	9290	550	43	0	9251	554	0			0	0	
48440	1032	0	7	0	1025	0	0			0	0	
49054	2296	180	9	0	2115	8	0			0	0	
49148	473	8	1	0	465	1	0			0	0	
49241	4998	150	57	0	5219	77	-351			0	0	
49344	264	0	1	0	263	0	0			0	0	
49652	2339	0	1	0	2338	0	0			0	0	
49821	7173	0	219	0	7359	405	0			0	0	
49858	700	0	11	0	710	21	0			0	0	
49951	761	0	0	0	763	2	0			0	0	
50144	511	15	5	0	502	11	0	0	0	0	0	
50461	3713	0	174	0	3539	0	0			0	0	
50546	308	0	5	0	303	0	0			0	0	
50854	597	15	2	0	644	64	0			0	0	
50872	1556	-2	2	0	1579	23	0			0	0	
50957	2074	214	83	0	2022	245	0			0	0	
51253	5099	0	4	0	5281	186	0			0	0	
51356	160	0	0	0	167	7	0			0	0	
51459	1526	-8	6	0	1542	14	0			0	0	
51842	8432	300	1	0	8131	0	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	2507	240	70	0	2432	235	0			0	0	
53033	47236	1350	459	0	45479	52	0			0	4998	
53051	276	0	1	0	275	0	0			0	0	
53752	62	0	0	0	62	0	0			0	0	
54049	2767	0	30	0	2738	1	0	0	0	0	0	
54058	6616	225	18	0	6380	7	0			0	0	
54375	6188	0	188	0	6851	851	0			0	72	
54441	1538	30	0	0	1508	0	0			0	0	
54656	1978	15	19	0	1960	16	0			0	0	
54973	52326	4766	480	0	50038	2958	0			0	0	
55336	2123	75	34	0	2084	70	0			0	0	
55635	1223	30	2	0	1210	19	0			0	0	
55653	743	0	19	0	736	12	0			0	0	
55970	4258	136	0	0	4122	0	0			0	0	
56258	1767	60	1	0	1706	0	0			0	0	
56351	9091	465	67	0	8787	228	0			0	0	
56548	4466	100	14	0	4355	3	0			0	0	
56557	34895	382	602	0	40286	6375	0			0	0	
56717	8693	350	106	0	8277	40	0			0	0	
57040	974	100	4	0	870	0	0			0	0	
57228	2819	0	7	0	2982	170	0			0	0	
57451	6149	0	58	0	6225	134	0			0	0	
58177	830	0	3	0	827	0	0			0	0	
58207	1637	50	0	0	1598	11	0			0	0	
58225	2746	45	16	0	2873	188	0			0	0	
58243	59765	0	1233	0	59342	810	0			0	0	
58355	131	12	0	0	119	0	0			0	0	
58551	1809	125	79	0	1740	135	0			0	0	
58636	2909	66	89	0	2921	167	0			0	0	
58757	811	0	6	0	806	1	0			0	0	
58971	84399	500	1417	0	84969	2487	0			0	0	
59316	7642	450	30	0	7298	136	0			0	0	
59352	3483	75	1	0	3407	0	0			0	0	
59370	2438	0	2	0	2477	41	0			0	0	
59754	147	3	0	0	144	0	0			0	0	
60143	724134	140943	24883	0	634399	76978	887			0	0	
60330	7338	33	587	0	6858	140	0			0	0	
60545	1472	38	0	0	1434	0	0			0	0	
60554	538	9	0	0	534	5	0			0	0	
60648	3473	37	8	0	3466	38	0			0	0	
61122	12256	568	204	0	11922	438	0			0	0	
61355	7086	582	97	0	7184	777	0			0	0	
61476	922	36	0	0	886	0	0			0	0	
61757	3199	0	6	0	3193	0	0			0	0	
61832	3365	0	5	0	3360	0	0			0	0	
61953	437	0	2	0	437	2	0			0	0	
62044	202	0	0	0	213	11	0			0	0	
62110	0	0	0	0	0	0	0			0	0	
62147	732	1	2	0	732	3	0			0	0	
62772	6113	180	4	0	5937	8	0			0	0	
63050	1527	80	14	0	1435	2	0			0	0	
63069	327676	6945	5427	0	318738	3054	-380			0	8296	
63201	367	0	0	0	369	12	10			0	0	
63573	4984	75	11	0	4898	0	0			0	0	
63733	6855	514	92	0	6515	266	0			0	0	
63742	4289	0	1	0	3891	21	418			0	0	
63751	98	1	0	0	97	0	0			0	0	
64150	1722	0	0	0	1722	0	0			0	0	
64543	4318	0	45	0	4360	87	0			0	0	
64552	786	0	0	0	789	3	0			0	0	
64730	1874	150	9	0	1904	189	0			0	0	
65205	3326	120	0	0	3218	12	0			0	0	
65241	1191	0	27	0	1166	2	0	0	0	0	0	
65513	47	0	0	0	47	0	0			0	0	
65559	2733	41	2	0	2690	0	0			0	0	
65746	6487	0	9	0	6499	21	0			0	0	
65858	12911	300	116	0	12645	150	0			0	0	
66154	633	0	2	0	718	87	0			0	0	
66275	2241	105	2	0	2141	7	0			0	0	
66677	1346	0	0	0	1366	20	0			0	0	
67142	488	0	6	0	484	2	0			0	0	
67151	11987	1618	1	0	10369	1	0			0	0	
67209	6079	163	39	0	5877	0	0			0	0	
67254	8	0	0	0	8	0	0			0	0	
67311	151938	7809	6692	0	153691	16523	269			0	49023	
67656	26812	5121	634	0	26743	5686	0			0	0	
67870	5069	77	22	0	5085	115	0			0	0	
68448	711	50	0	0	661	0	0			0	0	
68671	414	0	2	0	500	88	0			0	0	
68756	3885	255	22	0	3810	202	0			0	0	
68831	1017	14	19	0	1049	65	0			0	0	
68840	1159	75	1	0	1088	5	0			0	0	
68859	2821	-578	88	0	3329	18	0			0	0	
68943	1217	0	1	0	1216	0	0			0	0	
69333	10768	187	14	0	10600	33	0			0	0	
69678	6025	103	97	0	6155	330	0			0	0	
70058	266	0	4	0	263	1	0			0	0	
70218	976	0	0	0	976	0	0			0	0	
70414	2756	127	2	0	2674	47	0			0	0	
70638	2836	150	114	0	2757	185	0			0	0	
70955	143	0	0	0	143	0	0			0	0	
71073	249	0	1	0	253	5	0			0	0	
71318	5172	330	4	0	4935	97	0			0	0	
71457	4217	60	2	0	4158	3	0			0	0	
71859	81	0	0	0	82	1	0	0	0	0	0	
72258	2258	23	8	0	2250	23	0			0	0	
72351	1178	0	21	0	1169	12	0			0	0	
72454	690	5	3	0	687	5	0	0	0	0	0	
72678	2451	100	173	0	2436	258	0			0	0	
73116	5011	26	86	0	5000	101	0			0	0	
73152	934	0	0	0	934	0	0			0	0	
73554	2179	0	74	0	2152	47	0			0	0	
73956	991	0	30	0	975	14	0			0	0	
74056	909	0	0	0	910	1	0			0	0	
74140	7500	156	285	0	7400	341	0			0	0	
74403	3228	295	5	0	2986	58	0			0	209	
74449	89	0	0	0	89	0	0			0	0	
75053	2530	45	4	0	2482	1	0			0	0	
75259	3707	199	10	0	3791	293	0			0	0	
75446	2574	14	253	0	2321	14	0			0	0	
75455	758	0	0	0	760	2	0			0	0	
75558	3587	131	71	0	3570	185	0			0	0	
75633	683412	45437	36405	0	660163	58593	0			0	45945	
75651	636	0	4	0	632	0	0			0	0	
76153	513	6	14	0	582	89	0			0	0	
76443	690	-31	10	0	720	9	0			0	0	
76854	4306	57	3	0	4250	4	0			0	0	
77150	508	0	0	0	512	4	0			0	0	
77253	1074	0	11	0	1080	17	0			0	0	
77422	2099	0	11	0	2088	0	0			0	0	
77851	11987	0	52	0	11982	47	0			0	0	
78157	298	15	1	0	283	1	0			0	0	
78241	174	6	2	0	179	13	0			0	0	
78559	730	20	8	0	724	22	0			0	0	
79042	765	0	10	0	755	0	0			0	0	
79127	696	48	25	0	757	134	0			0	0	
79145	2039	10	1	0	2028	0	0			0	0	
79257	217	0	2	0	261	46	0			0	0	
79855	1700	0	3	0	1698	1	0	0	0	0	0	
80020	130	0	0	0	130	0	0			0	0	
80150	280	0	2	0	281	3	0			0	0	
80374	141	0	0	0	141	0	0			0	0	
80431	1011	73	11	0	1024	97	0			0	0	
80552	95	2	0	0	103	10	0			0	0	
80936	1237	0	16	0	1226	5	0			0	0	
81175	2813	2	3	0	2817	9	0			0	0	
81429	2005	0	2	0	2006	3	0			0	0	
82033	2261	0	19	0	2305	63	0			0	0	
82257	269	5	0	0	264	0	0	0	0	0	0	
82350	334	9	2	0	324	1	0			0	0	
82659	880	20	0	0	860	0	0			0	0	
83151	898	0	9	0	892	3	0			0	0	
83236	195	0	0	0	202	7	0			0	0	
83375	6147	219	106	0	6000	178	0			0	0	
83638	67344	5770	3069	0	77043	18538	0			3701	0	
83834	1284	60	17	0	1210	3	0			0	0	
83852	133	0	1	0	132	0	0			0	0	
83955	435	8	4	0	425	2	0	0	0	0	0	
84046	369	0	0	0	378	9	0			0	0	
84251	137	0	0	0	137	0	0			0	0	
84541	6428	76	184	0	6306	138	0			0	0	
84804	636	15	0	0	621	0	0			0	0	
85052	962	15	1	0	946	0	0			0	0	
85258	1203	60	21	0	1122	0	0			0	0	
85454	457	59	2	0	409	13	0			0	0	
85472	16215	563	102	0	16722	1172	0			0	0	
85931	1555	90	11	0	1578	124	0			0	0	
86349	2731	21	2	0	2726	18	0			0	0	
86358	139	0	12	0	127	0	0			0	0	
86554	267	0	2	0	269	4	0			0	0	
86675	4704	-2446	3140	0	4488	478	0			0	0	
87047	915	0	0	0	1184	269	0			0	0	
87159	858	80	5	0	781	8	0			0	0	
87177	135	1	0	0	135	1	0			0	0	
87234	3527	0	578	0	3364	415	0			0	0	
87476	6848	-13	66	0	6893	98	0			0	0	
87579	4211	0	74	0	4221	84	0			0	0	
88231	5143	98	139	0	4937	31	0			0	317	
88240	215	0	0	0	215	0	0			0	0	
88259	571	0	0	0	571	0	0			0	0	
88352	1317	0	16	0	1312	11	0			0	0	
88455	3150	90	1	0	3059	0	0			0	0	
88530	1917	0	1	0	1916	0	0			0	0	
88772	5020	52	417	0	4796	245	0			0	0	
88950	589	25	1	0	565	2	0			0	0	
89032	587	15	4	0	583	15	0			0	0	
89135	1097	-2	1	0	1129	31	0			0	0	
89751	8477	0	137	0	8358	18	0			0	0	
89854	1731	90	12	0	1631	2	0			0	0	
89957	586	0	1	0	585	0	0			0	0	
90047	187	0	0	0	189	2	0	0	0	0	0	
90177	941	15	17	0	976	67	0			0	0	
90328	3312	-87	56	0	3418	75	0			0	0	
90337	9643	620	1032	0	8291	300	0			0	0	
90579	3091	0	0	0	3091	0	0			0	0	
90645	451	0	0	0	451	0	0			0	0	
91101	8685	100	41	0	8889	345	0			0	0	
91156	2222	36	22	0	2181	17	0			0	0	
91615	790	45	0	0	745	0	0			0	0	
91651	196	3	10	0	183	0	0			0	0	
91754	2131	15	10	0	2114	8	0			0	0	
91950	379	0	4	0	377	2	0			0	0	
92144	266	0	0	0	266	0	0			0	0	
92676	3071	17	18	0	3042	6	0			0	0	
92706	1687	85	21	0	1632	51	0			0	0	
92902	136	0	1	0	135	0	0			0	0	
93244	2847	0	3	0	2884	40	0			0	0	
93543	2765	125	13	0	2642	15	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93758	489	60	28	0	404	3	0			0	0	
94139	3070	335	70	0	2863	198	0			0	0	
94522	4699	0	15	0	4722	38	0			0	0	
94755	1513	90	3	0	1444	24	0			0	0	
94858	1046	215	20	0	987	176	0			0	0	
95051	3441	780	49	0	3287	675	0			0	40	
95659	620	5	2	0	613	0	0			0	0	
95677	2110	29	1	0	2080	0	0			0	0	
96553	1384	30	24	0	1359	29	0			0	0	
97055	2234	150	1	0	2083	0	0			0	0	
97279	180	9	24	0	158	11	0			0	0	
97457	332	15	1	0	316	0	0	0	0	0	0	
97804	8965	150	137	0	9019	341	0			0	0	
97943	1436	30	0	0	1406	0	0			0	0	
98351	45	44	5	0	364	2	-366			0	0	
98463	3236	150	6	0	3601	521	0			0	0	
98717	2356	0	0	0	2356	0	0			0	0	
99143	1247	0	50	0	1344	147	0			0	0	
99255	527	0	0	0	527	0	0			0	0	
99376	14622	1858	304	0	12650	190	0			0	0	
99442	4124	500	11	0	3680	67	0			0	0	
99536	1241	80	29	0	1202	70	0			0	0	
99853	181	0	3	0	200	22	0			0	0	
100236	3489	75	23	0	3958	567	0			0	0	
100357	5817	433	26	0	5584	226	0			0	0	
100562	36388	209	1457	0	36011	1289	0			0	2998	
100777	1002	0	0	0	1061	59	0			0	0	
100843	4043	0	17	0	4152	126	0			0	0	
101019	42232	3566	1302	0	44196	6832	0			0	0	
101037	13549	0	99	0	13621	171	0			0	0	
101439	2962	0	15	0	2959	12	0			0	0	
101671	3216	188	60	0	3081	113	0			0	0	
101738	1458	31	49	0	1511	133	0			0	0	
101952	1093	0	0	0	1093	0	0			0	0	
102155	145	15	2	0	128	0	0			0	0	
102173	2210	0	20	0	2220	30	0			0	0	
102333	574	0	2	0	580	8	0			0	0	
102342	2078	75	0	0	2011	8	0	0	0	0	0	
102539	236	8	0	0	228	0	0			0	0	
102557	510	15	0	0	495	0	0	0	0	0	0	
102874	541	0	0	0	563	22	0			0	0	
103134	632	0	0	0	632	0	0			0	0	
103255	23655	871	1089	0	22859	1159	-5			0	0	
103563	321	15	0	0	306	0	0			0	0	
104234	454	8	4	0	455	13	0			0	0	
104542	174	7	1	0	166	0	0			0	0	
104971	231	-25	0	0	258	2	0			0	0	
105026	4961	75	12	0	4968	94	0			0	0	
105222	2995	-499	44	0	3471	21	0			0	0	
105473	9044	150	16	0	8896	18	0	0	0	0	0	
105530	1143	15	5	0	1145	22	0			0	0	
106359	11546	0	386	0	11863	703	0			0	0	
106377	9960	1216	82	0	9989	1327	0			0	0	
106452	3326	0	8	0	3320	2	0			0	0	
106676	711	20	0	0	691	0	0			0	0	
107244	61760	2017	431	0	60854	1542	0			0	0	
107459	254	21	1	0	232	0	0			0	0	
107570	3277	0	107	0	3197	27	0			0	0	
107758	427	15	4	0	408	0	0	0	0	0	0	
108072	1239	21	11	0	1211	4	0	0	0	0	0	
108269	717	15	54	0	664	16	0	0	0	0	0	
108652	188	4	0	0	184	0	0			0	0	
108746	129	5	0	0	127	3	0	0	0	0	0	
108951	1822	60	9	0	1755	2	0			0	0	
109136	1777	0	58	0	1906	187	0			0	0	
109154	511	6	0	0	505	0	0	0	0	0	0	
109453	693	25	4	0	685	21	0			0	0	
109574	2734	15	8	0	2714	3	0			0	25	
109659	2163	45	11	0	2185	78	0			0	0	
110413	3448	55	10	0	3401	18	0			0	0	
110936	3039	14	0	0	3025	0	0			0	0	
110945	4841	1947	3	0	2958	67	0			0	0	
110972	109	1	0	0	108	0	0			0	0	
111157	315	0	0	0	315	0	0			0	0	
111205	3692	-34	22	0	3712	8	0			0	0	
111661	701	0	2	0	700	1	0			0	0	
111942	2423	0	12	0	2412	1	0			0	0	
111979	8629	0	4	0	8780	155	0			0	0	
112163	9665	450	56	0	9263	104	0			0	0	
112332	1208	8	30	0	1205	35	0			0	0	
112444	3270	45	68	0	3196	39	0			0	0	
112510	331	0	19	0	312	0	0	0	0	0	0	
112556	551	0	1	0	550	0	0			0	0	
112837	2030589	492999	140091	5344	1890035	472234	-14958	41403	0	0	34674	
113003	1378	0	1	0	1378	1	0			0	0	
113030	2119	40	3	0	2076	0	0			0	0	
113441	5094	90	32	0	5058	86	0			0	0	
113601	7187	194	7	0	6992	6	0			0	0	
113740	5937	0	79	0	6253	395	0			0	0	
113937	1880	7	28	0	1854	9	0			0	0	
114149	1251	0	0	0	1285	34	0			0	0	
114158	2187	0	1	0	2187	1	0			0	0	
114251	846	76	0	0	805	35	0			0	0	
114260	15400	358	47	0	15150	155	0			0	0	
114457	3075	21	68	0	3050	64	0			0	0	
114774	567	0	0	0	567	0	0			0	0	
114840	2682	0	5	0	2691	14	0			0	0	
114859	463	0	1	0	462	0	0			0	0	
115100	1615	30	0	0	1585	0	0			0	0	
115146	768	40	2	0	726	0	0			0	0	
115575	940	0	5	0	944	9	0			0	0	
116358	312	0	1	0	330	19	0			0	0	
116554	56	0	0	0	56	0	0			0	0	
116639	653	14	8	0	642	11	0			0	0	
116732	290	0	2	0	436	148	0			0	0	
116741	1077	18	0	0	1059	0	0			0	0	
116871	6137	250	14	0	5887	14	0			1268	0	
117038	1171	0	13	0	1175	17	0			0	0	
117074	1228	15	1	0	1218	6	0			0	0	
117458	4053	105	306	0	3643	1	0			0	0	
117672	849	0	0	0	850	1	0			0	0	
117775	525	33	0	0	492	0	0			0	0	
118156	597	0	0	0	597	0	0			0	0	
118660	1149	67	0	0	1082	0	0			0	0	
118736	2461	0	4	0	2481	24	0			0	0	
119153	2563	0	9	0	2703	149	0			0	0	
119528	5352	181	9	0	5205	43	0			0	0	
119779	7264	152	56	0	7135	79	0			0	0	
119872	2669	20	4	0	2731	86	0			0	0	
120476	325	0	0	0	325	0	0			0	0	
120542	1920	0	16	0	1963	59	0			0	0	
120609	5934	300	40	0	5669	75	0			0	0	
120953	1277	0	2	0	1276	1	0			0	0	
121642	15840	1790	906	0	15800	2656	0			0	0	
121651	788	0	5	0	783	0	0	0	0	0	0	
121679	2945	150	6	0	2861	72	0			0	0	
121914	2994	195	26	0	2884	111	0			0	0	
122153	317	0	4	0	323	10	0			0	0	
122546	359	8	4	0	353	6	0			0	0	
122573	1099	-81	23	0	1174	17	0			0	0	
122854	29984	2997	22	0	27043	78	0			0	0	
123075	757	0	0	0	757	0	0			0	0	
123374	769	15	11	0	744	1	0			0	0	
123646	9154	0	586	0	8613	45	0			0	0	
124344	5100	140	1	0	4965	6	0			0	0	
124830	1195	0	189	0	1007	1	0			0	0	
125154	2624	903	942	0	2443	1664	0			0	0	
