"IDRSSD"	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC869	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
45551	3062	234	3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1477	1477	0	0	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15834	91537	66703	522409	0	18307	33352	522409	574068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560	1498	0	-6590	436	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28433	0	0	0	28433	0	0	0	36025	473388	190386	604859	0	94678	95193	604859	794730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45775	1066	0	-977	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3151	0	0	1294	1857	0	0	0	8953	15485	73105	82619	0	3097	36553	82619	122269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053	2301	0	-1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2140	0	0	0	2140	0	0	0	7573	61619	16393	126450	0	12324	8197	126450	146971	0	1153	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941	516	0	-1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1781	0	0	0	1781	0	0	0	1943	30429	27354	58656	0	6086	13677	58656	78419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47153	0	0	-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2567	5535	709	12044	0	1107	355	12044	13506	0	3900	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247	1485	0	-4483	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221	0	0	0	2221	0	0	0	16587	81802	39945	152728	0	16360	19973	152728	189061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256	214	0	10	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	961	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606	6428	7215	12614	0	1286	3608	12614	17508	0	1085	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452	15	40	-405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	0	0	930	0	0	0	0	21365	1948	14954	14583	0	390	7477	14583	22450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500	2045	120	-1826	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9031	0	0	0	9031	0	0	0	2091	41826	185920	137351	0	8365	92960	137351	238676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057	298	70	-248	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11829	23361	19393	65105	0	4672	9697	65105	79474	0	0	5677	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150	0	0	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4093	4669	3592	14860	0	934	1796	14860	17590	0	389	389	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374	16865	132	-4613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12204	525035	36908	312598	0	105007	18454	312598	436059	0	101033	101033	0	0	0	0	0	0	0	0	0	0	0	0	0	
48440	378	0	-658	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1900	0	0	258	1642	0	0	0	3292	41726	28001	37642	0	8345	14001	37642	59988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49054	557	85	-3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	195	0	0	0	9052	21701	25657	116465	0	4340	12829	116465	133634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148	337	0	-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	0	0	10704	43041	4326	36801	0	8608	2163	36801	47572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49241	1850	0	-4865	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14646	76608	53157	363769	0	15322	26579	363769	405670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49344	2047	0	-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2596	0	0	0	2596	0	0	0	20792	27349	47753	33449	0	5470	23877	33449	62796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49643	82	10	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	21896	6077	10979	0	4379	3039	10979	18397	0	2439	2439	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652	0	0	-1523	311	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959	102629	11240	67883	0	20526	5620	67883	94029	0	1080	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	
49821	3273	0	3464	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14396	0	0	0	14396	0	0	0	60951	138472	74903	525894	0	27694	37452	525894	591040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858	0	0	2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	621	0	0	0	1390	14498	24281	39355	0	2900	12141	39355	54396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951	0	0	-614	212	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877	0	0	0	2877	0	0	0	4898	43546	11726	61394	0	8709	5863	61394	75966	0	2053	2053	0	0	0	0	0	0	0	0	0	0	0	0	0	
50144	65	211	-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	102	0	0	0	5520	19824	25729	18172	0	3965	12865	18172	35002	0	2309	2309	0	0	0	0	0	0	0	0	0	0	0	0	0	
50461	0	0	-3464	1744	0	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6876	0	0	0	6876	0	0	0	7467	30822	1381	70660	0	6164	691	70660	77515	0	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	
50546	79	29	-845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	726	25803	5514	9067	0	5161	2757	9067	16985	0	2100	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	
50854	0	0	-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	123	0	0	0	0	17315	17460	6589	24968	0	3492	3295	24968	31755	0	2463	2463	0	0	0	0	0	0	0	0	0	0	0	0	0	
50872	2898	539	-1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2094	0	0	0	2094	0	0	0	8337	20636	100667	31869	0	4127	50334	31869	86330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50957	459	0	475	0	0	0	0	0	271	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6131	0	572	0	5558	0	0	0	25984	9247	13306	184463	0	1849	6653	184463	192965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253	921	0	4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	1649	0	0	0	15572	30860	128514	157259	0	6172	64257	157259	227688	0	10258	10258	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356	0	0	-335	75	0	0	0	75	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	35891	5981	36961	0	7178	2991	36961	47130	0	19691	19691	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459	300	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2248	0	0	0	2248	0	0	0	8388	112800	20453	114334	0	22560	10227	114334	147121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51730	48	0	-291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15129	6746	7242	26171	0	1349	3621	26171	31141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51842	956	37	-4433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4911	21775	16254	239573	0	4355	8127	239573	252055	0	135	135	0	0	0	0	0	0	0	0	0	0	0	0	0	
52719	0	211919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6402	3245724	211919	0	0	649145	105960	0	755105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951	164	30	-1948	119	0	0	0	119	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3442	0	0	0	3442	0	0	0	11703	23871	28240	94760	0	4774	14120	94760	113654	0	433	433	0	0	0	0	0	0	0	0	0	0	0	0	0	
53033	140729	0	110743	1071	0	0	0	1071	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176239	0	11112	18884	146243	0	0	0	388327	904956	861388	2021833	0	180991	430694	2021833	2633518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53051	0	0	-250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	95	0	0	0	8630	40637	5765	17009	0	8127	2883	17009	28019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53453	48	0	377	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	3841	13379	19494	8501	0	2676	9747	8501	20924	0	1523	1523	0	0	0	0	0	0	0	0	0	0	0	0	0	
53752	0	0	-94	35	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11340	27639	1994	13793	0	5528	997	13793	20318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54049	252	7	-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12225	16213	16664	53611	0	3243	8332	53611	65186	0	760	760	0	0	0	0	0	0	0	0	0	0	0	0	0	
54058	363	864	-4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	305	0	0	0	2670	53015	96038	202850	0	10603	48019	202850	261472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54375	737	173	-4755	780	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13336	0	0	0	13336	0	0	0	7276	157046	156479	432698	0	31409	78240	432698	542347	0	418	418	0	0	0	0	0	0	0	0	0	0	0	0	0	
54441	161	73	1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2622	0	0	0	2622	0	0	0	1720	32091	16692	91481	0	6418	8346	91481	106245	0	7429	7429	0	0	0	0	0	0	0	0	0	0	0	0	0	
54656	777	0	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2545	0	0	0	2545	0	0	0	14254	442873	143252	104305	0	88575	71626	104305	264506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54973	81751	6622	2478	0	0	0	0	0	52	0	47	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697993	0	679	179391	517923	0	0	0	298427	520657	2435476	2875321	0	104131	1217738	2875321	4197190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55336	0	0	-2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65741	57890	105845	127098	0	11578	52923	127098	191599	0	1727	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	
55635	371	23	-1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3964	16012	5543	74266	0	3202	2772	74266	80240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55653	242	0	-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3537	0	0	0	3537	0	0	0	14624	22881	8045	60439	0	4576	4023	60439	69038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55970	1431	275	-3581	127	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13294	0	0	3231	10063	0	0	0	85853	10049	75105	219856	0	2010	37553	219856	259419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56258	241	0	-1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1418	0	0	0	1418	0	0	0	760	74149	39908	89981	0	14830	19954	89981	124765	0	0	0	0	19713	1971	0	0	0	1971	0	0	0	0	0	0	
56351	633	0	19558	955	0	0	0	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11816	0	0	0	11816	0	0	0	128146	369078	256771	516814	0	73816	128386	516814	719016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56427	589	13	-1041	78	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	38	644	0	0	0	9425	25496	37550	16631	0	5099	18775	16631	40505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56548	1359	302	-4073	254	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	145	0	0	145	0	0	0	0	0	0	0	7132	0	0	132	7000	0	0	0	6111	30853	80348	224419	0	6171	40174	224419	270764	0	4009	4009	0	0	0	0	0	0	0	0	0	0	0	0	0	
56557	15817	2141	-9448	9948	2800	0	8	7140	315	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207151	3695	0	17653	185803	0	0	14803	89608	547942	426889	2176731	0	109588	213445	2176731	2499764	0	44150	44150	0	0	0	0	0	0	0	0	0	0	0	0	0	
56717	2333	196	-8153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3457	0	0	0	3457	0	0	0	30045	73302	85775	442927	0	14660	42888	442927	500475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57040	0	0	-499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	0	1843	0	0	0	1597	26069	9611	64274	0	5214	4806	64274	74294	0	0	2944	0	0	0	0	0	0	0	0	0	0	0	0	0	
57228	1290	5	-3562	966	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6376	0	0	6376	0	0	0	0	13162	36856	68700	180863	0	7371	34350	180863	222584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57451	2737	45	-1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15870	293533	55328	146286	0	58707	27664	146286	232657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58177	979	188	-735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1285	0	0	545	740	0	0	0	5075	7559	26688	29885	0	1512	13344	29885	44741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58207	867	0	-1202	389	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	0	0	0	606	0	0	0	11983	48773	42294	163830	0	9755	21147	163830	194732	0	558	558	0	0	0	0	0	0	0	0	0	0	0	0	0	
58225	724	2	-2524	0	0	0	0	0	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2280	0	0	0	2280	0	0	0	16379	33305	112021	101788	0	6661	56011	101788	164460	0	1288	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	
58243	71406	1726	11832	4076	0	0	0	4076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58090	58090	0	0	58090	0	0	0	0	0	0	0	61069	0	0	0	61069	0	0	611	278253	428159	926976	2433361	0	85632	463488	2433361	2982481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58355	49	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	55	138	83	0	0	0	78	4461	961	6551	0	892	481	6551	7924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58551	0	0	531	299	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15621	72290	33293	66903	0	14458	16647	66903	98008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58636	552	0	-3224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3701	0	0	0	3701	0	0	0	19314	41383	45078	156735	0	8277	22539	156735	187551	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	
58757	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6025	15905	18598	73474	0	3181	9299	73474	85954	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	
58971	15718	0	-74086	18086	0	0	0	18086	452	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343762	0	0	0	343762	0	83	139	490280	648481	339997	3472443	0	129696	169999	3472443	3772138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59316	2355	0	4530	1834	0	0	0	1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11499	0	0	0	11499	0	0	0	10180	146686	169865	399430	0	29337	84933	399430	513700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59352	0	0	-4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2464	0	0	0	2464	0	0	0	17776	216202	33086	128604	0	43240	16543	128604	188387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59370	794	512	-2543	84	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3957	0	0	3729	228	0	0	0	9395	22147	166297	98132	0	4429	83149	98132	185710	0	181	181	0	0	0	0	0	0	0	0	0	0	0	0	0	
59754	25	0	-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	8	20	11	0	0	0	337	1428	4666	6528	0	286	2333	6528	9147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60143																																																																									
60330	0	0	-11276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6227	0	0	0	6227	0	0	79	25229	74089	81602	365199	0	14818	40801	365199	420818	0	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	
60545	864	91	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6464	97188	25285	88289	0	19438	12643	88289	120370	0	4323	4323	0	0	0	0	0	0	0	0	0	0	0	0	0	
60554	275	0	-420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	0	0	0	915	0	0	0	15224	15369	4143	31400	0	3074	2072	31400	36546	0	669	669	0	0	0	0	0	0	0	0	0	0	0	0	0	
60648	843	0	-4219	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	0	0	0	841	0	0	0	101639	6459	60300	101187	0	1292	30150	101187	132629	0	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0	
61122	7959	521	-122301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41057	0	0	0	41057	0	0	0	149657	202713	329429	835316	0	40543	164715	835316	1040574	151	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	
61177	225	0	-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	2166	10527	39276	0	433	5264	39276	44973	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	
61355	1515	0	-480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12582	0	0	7068	5514	0	0	0	12184	195238	64770	478769	0	39048	32385	478769	550202	0	5315	5315	0	0	0	0	0	0	0	0	0	0	0	0	0	
61476	1140	0	-1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13518	15436	89599	49402	0	3087	44800	49402	97289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61757	286	0	-3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587	0	0	0	1587	0	0	0	24828	10175	39563	153972	0	2035	19782	153972	175789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61832	584	349	-3883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2649	0	0	0	2649	0	0	0	8604	60354	49873	91821	0	12071	24937	91821	128829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61953	0	0	-839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10449	20448	8485	28106	0	4090	4243	28106	36439	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	
62044	0	0	-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	9914	6471	7576	0	1983	3236	7576	12795	0	0	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	
