"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
17110	100	0					219	100	69209					0	0	0			0	0	69209	0	0												
17147	0	0					28740	806039	1787975					351072	0	0			354115	899797		0	187946										0		
17259	0	0					261	740	8410					0	0	0			740	7269	0	0	0												
17950	0	1799					1672	0	261916					0	0	0			0	53798	0	0	0												
17978	48568	0					3355	121337	0					1030	0	0			5686	0	0	0	0												
18050	0	0					932	17500	178302					0	0	0			15672	72880	0	0	0												
18135	0	47994					341	0	47994					0	0	0			0	0	0	0	35929												
18827	0	0					8649	0	99991					92400	0	0			0	33485		0	0										10742		
18836	0	0					429	0	6905					3895	0	0			0	2411	0	0	0												
18854	0	0					1100	0	0					0	0	0			0	0		0	0										0		
19356	0	0					393	0	12969					0	0	0			0	4431	0	0	0												
19936	0	0					629	9001	56277					7661	0	0			1048	2734	0	0	0												
19972	0	0					33	26241	0					0	0	0			26129	0	0	0	0												
20053	0	0					123	0	11047					0	0	0			0	5244	0	0	0												
20633	0	0					963	0	41370					9156	0	0			0	12343		0	0										781		
20857	0	4487					729	0	58273					13827	0	0			0	50701	0	0	0												
21256	0	0					56	0	2374					0	0	0			0	0	0	0	0												
21359	0	251					320	238	7046					24	0	0			0	2546	0	0	0												
21658	0	1512					736	0	24600					10572	0	0			0	10806	0	0	0												
22048	0	0					1110	0	32468					7659	0	0			0	17131		0	0										0		
22543	0	0					491	0	7049					0	0	0			0	3291		0	0										1033		
22552	0	0					628	294	1088					4000	0	0			294	998	0	0	0												
22730	0	0					351	0	93626					370	0	0			0	44310		0	7059										0		
23456	0	500					787	281	58336					377	0	0			281	32710	0	0	0												
23504	0	50822					32879	133638	638291					480977	0	0			41008	34964		0	999										0		
23643	0	0					1244	0	67151					0	0	0			0	38134	0	0	0												
23755	0	0					410	0	53035					0	0	0			0	21506		0	0										215		
24006	0	3001					5159	280403	54454					109901	1886	1886			11017	0		0	0										0		
24378	0	0					433	698	7415					0	0	0			698	741	0	0	0												
24453	0	0					1307	2596	14851					0	0	0			0	0		0	0										0		
24659	3182	0					5	5257	0					0	0	0			1575	0	0	0	0												
24668	0	133950					5862	0	378467					0	0	0			0	214258	0	0	3040												
24949	0	0					1258	0	52588					0	0	0			0	886	0	0	0												
25357	0	0					3402	13556	29843					0	0	0			0	0	0	0	0												
25647	0	500					168	0	18212					3000	0	0			0	0	0	0	0												
26176	0	0					2916	0	11007					84000	0	0			0	0	0	0	0												
26457	0	7006					0	0	7006					0	0	0			0	0		0	0										0		
26765	0	0					16551	1223	122014					180000	0	0			1122	4350		0	0										578		
27070	0	0					1916	0	147635					9000	0	0			0	53689		0	0										0		
27548	0	0					935	0	235083					10035	0	0			0	57781		0	0										2365		
27614	0	0					1730	0	170021					15000	0	0			0	54342	0	0	0												
27847	0	0					2174	207	135797					16174	0	0			0	57559	0	0	0												
28013	0	0					42703	8762	1138352					847970	11245	79			0	0		0	75000										250		
28152	0	1504					553	0	22857					155	0	0			0	7929		0	0										0		
28675	0	0					1255	0	82879					24000	0	0			0	3168		0	0										32		
28732	0	0					262	365	11071					0	0	0			365	5761	0	0	0												
29476	0	0					612	3725	2147					2955	0	0			3725	2147	0	0	0												
29636	0	0					3954	0	464383					6	0	0			0	60371		0	170410										0		
29878	0	0					2707	0	31942					12000	0	0			0	0	0	0	0												
30052	0	0					118	0	0					130	0	0			0	0	0	0	0												
30502	0	19998					922	0	180481					0	0	0			0	41638		0	64329										11899		
30650	0	0					379	0	15528					0	0	0			0	8539	0	0	0												
30810								0	0						0	0																0	0	0	
31134	0	0					139	0	14686					0	0	0			0	12867	0	0	0												
31255	0	0					2865	0	112062					0	0	0			0	58640	0	0	0												
31657	0	0					320	60639	0					0	0	0			0	0	0	0	0												
31826	0	0					702	0	34745					0	0	0			0	24290		0	0										0		
31835	0	995					1892	2210	24964					1600	0	0			2210	11659		0	0										849		
32234	0	0					1663	0	138549					0	0	0			0	85887	0	0	0												
32766	0	0					24	0	0					0	0	0			0	0	0	0	0												
32971	0	0					1362	2	23640					20000	0	0			0	22283	0	0	0												
33147	0	0					2802	0	12146					15565	0	0			0	1717	0	0	0												
33259	0	54557					1361	0	74902					10000	0	0			0	5151	0	0	0												
33268	0	1027					0	0	80446					0	0	0			0	37383	0	0	0												
33370	0	0					463	1497	0					2957	0	0			0	0		0	0										0		
33839	0	0					47	0	3820					0	0	0			0	2720	0	0	291												
33857	0	0					3214	0	65274					63066	0	0			0	31442	0	0	0												
34425	0	0					5923	0	99202					48812	0	0			0	16324	0	0	6525												
34434	0	0					1024	8598	18264					0	7	7			7848	4629	0	0	0												
34537	0	100					45150	261369	946855					345098	0	0			0	31756		0	139100										6392		
34555	0	1006					4135	0	95188					2258	0	0			0	59011	4	0	0												
34742	0	1999					2727	0	28163					0	0	0			0	7989	0	0	0												
35057	0	1505					965	0	8468					0	0	0			0	3495		0	0										111		
35301	8047000	3237000	573000	100000	233000	4000	424000	38200000	29519000	12205000	145263000	0	132017000	2576000	1127000	2560000	34000	0	0	1782000		1048000	1102000	19832000	12095000	5739000	5743000	3742000	3076000	0	3482000	0	4000	0	
35570	0	0					267219	1123817	2695390					5252220	6072	6072			143151	0		0	447910										5006		
35646	0	0					1032	40	23046					0	0	0			40	21880	0	0	0												
35879	0	0					1076	0	23258					20076	0	0			0	7517	0	0	0												
36456	0	0					255	0	20971					0	0	0			0	10828		0	0										0		
36933	0	0					144	0	18946					0	0	0			0	7629	0	0	0												
37051	0	500					102	0	1604					2000	0	0			0	602	0	0	0												
37341	0	0					141	0	4938					2000	0	0			0	2556	8	0	0												
37435	0	0					1251	17364	378071					0	0	0			11886	35352		0	0										0		
37640	0	0					13968	0	851516					260079	2607	2829			0	324300		0	39425										0		
37659	0	0					44	3155	268					0	0	0			3155	0	0	0	0												
37949	0	1992					121	0	107090					2600	0	0			0	51383	0	0	7415												
38740	0	0					853	400	31560					13000	0	0			400	4604	0	0	0												
39327	8940	1004					467	13318	54425					0	0	0			1381	9626	0	0	0												
39756	0	3396					693	0	58948					13762	0	0			0	24325		0	4373										0		
40033	0	749					309	4	17067					0	0	0			0	7147	255	0	0												
40499	0	0					18531	26372	239473					354132	15092	15092			6949	0		0	0										0		
40855	0	0					789	0	11601					8296	0	0			0	10862	0	0	0												
41245	0	1201					125	0	8561					0	105	0			0	7163	0	0	635												
41553	0	0					343	14652	41601					0	0	0			14652	0	0	0	0												
41629	0	2588					563	0	10096					4375	0	0			0	1782		0	0										0		
41825	0	2005					392	0	42641					2400	0	0			0	11920	0	0	0												
41955	0	0					199	0	5332					1700	0	0			0	1571	0	0	0												
42037	0	0					0	0	12995					0	0	0			0	8716	0	0	0												
42354	0	0					99	0	52175					0	0	0			0	8816		0	0										0		
42372	0	0					343	0	21711					0	0	0			0	0	0	0	0												
42420	0	0					16761	337123	901315					252827	0	0			40092	16933		0	65653										0		
42448	0	0					8798	0	139980					95320	0	0			0	105802	823	0	0												
42457	0	0					685	6518	8500					2000	0	0			6518	0	957	0	0												
43052	0	0					354	0	19071					2500	0	0			0	9404	0	0	0												
43351	0	0					0	0	8182					9198	0	0			0	5511	0	0	0												
43856	0	0					966	3728	12693					0	0	0			3728	8468	0	0	0												
43959	0	0					234	0	104770					0	0	0			0	31208	0	0	0												
44040	0	0					1603	0	91493					15000	0	0			0	40795	0	0	0												
44433	0	0					2808	0	46688					32000	0	0			0	1730		0	0										0		
44741	0	0					1643	0	100763					0	0	0			0	58698		0	0										516		
44750	0	0					995	0	14943					0	0	0			0	7648	0	0	0												
44929	0	16142					1237	0	29285					0	0	0			0	7494		0	0										0		
45038	0	0					99	544	55952					0	0	0			544	17700	0	0	6402												
45047	0	0					553	0	24190					0	0	0			0	0		0	0										0		
45056	0	0					209	7391	7787					1170	0	0			7391	0	0	0	0												
45430	0	0					664	9379	28943					0	0	0			9379	0	0	0	0												
45458	0	0					946	0	31575					17917	0	0			0	14179	1647	0	0												
45551	0	12185					3468	0	106228					8000	0	0			0	18285		0	0										0		
45560	0	0					7811	104013	191921					20000	0	0			10190	34161		0	0										3915		
45775	0	0					439	0	17216					8000	0	0			0	2443	0	0	0												
46053	0	0					2714	0	45365					0	0	0			0	15571	0	0	0												
46941	0	0					527	2091	15212					8526	0	0			2091	4252	0	0	0												
47247	0	0					3195	1546	37426					45100	267	159			1546	14858	0	0	0												
47256	0	0					58	0	0					0	0	0			0	0	0	0	0												
47452	0	7872					36	0	8298					3882	0	0			0	0	0	0	0												
47500	0	0					1921	0	41904					34500	0	0			0	28824		0	0										24008		
48057	0	11760					180	0	28514					0	0	0			0	9226	0	0	0												
48150	0	302					250	0	3877					0	0	0			0	942	7	0	0												
48374	0	0					11931	0	70633					98000	0	0			0	17131		0	872										217		
48440	0	0					228	867	28915					3700	0	0			867	11476	0	0	0												
49054	0	0					973	0	14159					13901	0	0			0	1590	0	0	0												
49148	0	0					199	0	46517					0	0	0			0	10579		0	0										0		
49241	0	0					8581	42298	57953					23704	0	0			19936	14420	0	0	0												
49652	0	0					582	0	45676					10333	0	0			0	29080		0	0										0		
49858	0	0					1042	0	8064					0	0	0			0	4531	0	0	0												
49951	0	0					306	0	6353					0	0	0			0	0		0	0										0		
50144	0	0					346	53306	0					0	0	0			14467	0	0	0	0												
50461	0	0					0	0	0					0	0	0			0	0		0	0										0		
50872	0	10999					2898	0	16015					34020	0	0			0	2143	0	0	0												
51253	0	0					1593	0	1601					16517	0	0			0	1590	0	0	0												
51356	0	0					0	0	8969					0	0	0			0	0		0	0										0		
51459	0	8041					2129	0	123893					0	0	0			0	35000	0	0	0												
51842	0	0					204	0	27987					2000	0	0			0	20553		0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0	0												
52951	0	0					620	0	32643					661	0	0			0	16505		0	0										0		
53051	0	0					5	24135	0					0	0	0			1515	0	0	0	0												
54058	0	0					660	0	91702					6900	0	0			0	26118	0	0	0												
54656	0	11258					3472	0	807097					0	0	0			0	592903	0	0	0												
54973	0	5020					74736	139451	1232826					0	0	0			0	28597		0	115110										0		
55336	0	0					2183	0	45428					2664	0	0			0	17465		0	0										0		
55635	0	3615					258	0	8513					3470	0	0			0	0	0	0	0												
55653	0	0					189	0	37809					0	0	0			0	10898	0	0	7520												
55970	0	23469					547	0	46510					1400	0	0			0	0	0	0	0												
56258	0	0					8	0	57408					0	0	0			0	22066	0	0	0												
56351	0	0					8569	0	509669					1055	0	0			0	190818		0	0										0		
56548	0	0					2019	0	59203					14000	0	0			0	0		0	0										4		
56717	0	0					3202	0	127355					54430	0	0			0	29822	0	0	0												
57040	0	1003					222	0	12673					0	0	0			0	8766	0	0	0												
57451	0	30291					342	0	245236					7600	0	0			0	44396		0	9120										790		
58225	0	15036					644	0	50237					1000	0	0			0	18489	0	0	0												
58243	0	0					19732	382230	213862					75000	0	0			6724	951		0	3662										0		
58355	0	0					116	0	0					1300	0	0			0	0	0	0	0												
58551	0	0					0	0	46526					0	0	0			0	28953	0	0	0												
58636	0	0					1481	28	72835					17000	0	0			0	20968	0	0	0												
58757	0	0					1677	0	22536					14512	0	0			0	2310		0	0										44		
58971	0	24688					7912	648207	1246598					19981	0	0			3704	5342		0	163069										0		
59316	0	0					4844	0	210205					93506	0	0			0	71305		0	30505										0		
59352	0	0					118	0	124897					0	0	0			0	48755		0	0										0		
59370	0	2003					625	2102	13636					4000	0	0			0	2472	19	0	0												
59754	0	398					271	0	2630					500	0	0			0	2232	0	0	0												
60143	0	2792000	0	0	0	0	693000	0	12398000	22000	72714000	0	65013000	4972000	243000	166000			0	0		0	2000	0	1087000	0	8519000			0	0	0	50000	0	
60330	0	0					1830	0	74895					18187	0	0			0	4850	0	0	0												
60545	0	0					1094	0	59002					17000	0	0			0	34370		0	0										0		
60554	0	0					175	0	4366					355	0	0			0	3909		0	0										30		
60648	0	1999					764	3143	60993					0	0	0			3143	2605	0	0	0												
61122	0	0					4415	93979	118140					70000	0	0			16215	14470	0	0	48728												
61355	0	130790					3148	252	265939					0	0	0			252	50632	0	0	8054												
61476	0	0					7142	0	47914					34761	0	0			0	14186	0	0	0												
61757	0	8031					1302	2120	31751					0	0	0			1887	6237	0	0	0												
61832	0	0					1301	0	109264					0	0	0			0	64716	0	0	0												
61953	0	0					248	3442	26004					0	0	0			2623	14096	0	0	0												
62044	0	0					401	0	3715					77	0	0			0	321	0	0	0												
62110	101	0					126	101	12717					0	0	0			0	0	12717	0	0												
62147	0	0					104	0	23444					0	0	0			0	13264	0	0	0												
62772	0	0					2988	0	38775					41450	0	0			0	19868		0	0										0		
63050	0	0					25	0	67398					0	0	0			0	27972		0	0										0		
63069	99	100305	0	0	0	0	105141	3746686	9830592	0	61390143	0	56115733	4414114	708382	23922	830323	1560	737277	3668		0	0	539423	86281	1639564	9638778	0	0	0	0	0	63585	0	
63201	0	0					120	3736	57101					0	0	0			3236	18365	0	0	0												
63573	0	0					4527	0	57858					40018	0	0			0	0	0	0	0												
63733	0	0					3718	0	242041					59974	0	0			0	109828		0	0										107		
63742	0	1000					690	0	20692					7959	0	0			0	11183	0	0	0												
63751	0	0					57	0	1447					828	0	0			0	0		0	0										20		
64150	0	0					935	9800	64602					1405	0	0			9800	29755		0	0										0		
64552	0	0					547	0	18036					0	0	0			0	2660	0	0	0												
64730	0	0					167	0	43120					0	0	0			0	1791	0	0	0												
65205	0	0					1774	37942	115368					0	0	0			0	2189		0	0										25709		
65513	0	0	0	0	0	0	375	90357	1129	0	383000	0	327833	44800					0	1129	0	0	0	0	0	0	0	43222		47135	0				
65559	0	49713					1	0	242456					0	0	0			0	37647	0	0	0												
65746	0	0					8724	0	61077					55800	0	0			0	5037		0	3257										0		
65858	0	0					588	0	345487					24	0	0			0	78609		0	0										334		
66154	0	0					1103	0	15547					2956	0	0			0	8262	0	0	0												
66275	0	0					221	0	21200					0	0	0			0	8410		0	0										0		
66677	0	0					2657	0	6733					47172	0	0			0	0		0	0										0		
67142	0	0					1800	0	51118					11000	0	0			0	47528	0	0	0												
67151	0	0					2323	5874	120286					45751	0	0			0	60737	0	0	0												
67209	0	6048					5885	0	119829					122638	0	0			0	10214		0	1307										12429		
67254	0	0					0	0	110					0	0	0			0	0	0	0	0												
67656	0	0					953	19284	103784					0	0	0			8244	39463	966	0	0												
67870	0	0					400	0	22108					2825	0	0			0	0		0	0										0		
68448	0	0					315	0	17145					7000	0	0			0	15741	0	0	0												
68671	0	0					332	0	0					7000	0	0			0	0	0	0	0												
68756	0	0					1614	10000	64960					0	0	0			0	20964	0	0	0												
68831	0	0					382	143	34195					0	0	0			0	13515	0	0	0												
69333	0	0					4174	120594	196716					0	0	0			56939	31942		0	19869										0		
69678	0	16019					1314	1314	122340					0	0	0			1314	73585		0	10665										37		
70058	0	0					916	0	44275					3221	0	0			0	11412	0	0	0												
70218	0	0					98	0	2006					0	0	0			0	0	0	0	0												
70414	0	0					3447	906	127026					3895	0	0			906	46623	0	0	0												
70638	0	0					1312	0	34184					2919	0	0			0	31530	0	0	0												
70955	0	0					0	0	0					0	0	0			0	0		0	0										0		
71073	0	0					1327	2001	20430					25293	0	0			0	3143		0	0										0		
71457	0	18040					2059	343	75844					16815	0	0			343	24568	0	0	15178												
71859	0	0					83	0	4321					0	0	0			0	1903	0	0	0												
72258	0	0					0	0	404028					0	0	0			0	69149	0	0	0												
72351	0	0					38	0	31543					0	0	0			0	13111	0	0	0												
72454	0	0					273	17653	0					3000	0	0			17653	0	0	0	0												
72678	0	0					4449	496	243061					16350	0	0			0	1000	22	0	0												
73116	0	0					740	0	105327					10000	0	0			0	8687	0	0	0												
73152	0	0					259	0	56630					0	0	0			0	23844	0	0	0												
73554	0	0					1004	3272	13008					18750	0	0			3272	0	0	0	0												
73956	0	0					162	410	24936					0	0	0			410	5382	0	0	0												
74056	0	7065					303	0	26724					3410	0	0			0	804	0	0	0												
74140	0	0					17259	0	429839					245000	0	0			0	169752		0	30999										0		
74403	0	2002					4112	0	79679					81322	0	0			0	0		0	39492										0		
74449	5973	0					25	5973	0					0	0	0			0	0	0	0	0												
75259	0	0					675	0	791					15000	0	0			0	791		0	0										0		
75446	0	0					3579	1000	141962					35289	0	0			0	80187		0	0										14		
75455	0	10944					0	0	12351					0	0	0			0	0		0	0										0		
75558	0	0					1336	0	5926					0	0	0			0	156	0	0	0												
75633								0	0						0	0	0	0										0	0			0	0	0	
75651	0	0					304	0	5148					0	0	0			0	3363		0	0										3822		
76153	0	0					369	1081	0					700	0	0			531	0	0	0	0												
76443	0	0					1373	0	23878					1229	0	0			0	5750	0	0	0												
76854	0	0					1085	0	44060					23965	0	0			0	21992	0	0	0												
77150	0	0					298	170	4793					5397	0	0			170	0	0	0	0												
77253	0	0					1274	2293	52568					0	0	0			949	32332	0	0	0												
77422	0	0					1123	0	24378					17000	0	0			0	0	0	0	0												
77851	0	0					11257	62067	254108					42200	0	0			62067	17486	0	0	6839												
78157	250	0					100	5969	512					0	0	0			0	0	0	0	0												
78241	0	0					197	0	12009					0	0	0			0	3923	0	0	0												
78559	0	0					269	0	9812					750	0	0			0	4558	0	0	0												
79042	0	0					268	0	82605					4812	0	0			0	6740	0	0	75859												
79127	0	1503					270	0	18620					1328	0	0			0	6871	0	0	0												
79145	0	0					1265	0	15649					20084	0	0			0	2471	0	0	0												
79257	0	0					0	0	250					0	0	0			0	0	0	0	0												
79855	0	14369					198	1083	21441					0	0	0			1083	0	0	0	100												
80150	0	0					442	0	114542					93	0	0			0	47644	0	0	0												
80374	0	8006					1768	0	30887					0	0	0			0	9327	3	0	0												
80431	0	0					519	0	16605					0	0	0			0	1372		0	0										0		
81175	0	6004					1309	64	18670					21143	0	0			0	0	0	0	0												
82033	0	0					980	0	33911					7000	0	0			0	3597	0	0	0												
82257	0	504					101	0	3835					0	0	0			0	1046	0	0	0												
82350	0	0					195	9	14537					45	0	0			0	1488	0	0	0												
82659	0	0					316	0	15788					1171	0	0			0	570		0	0										33		
83151	0	2010					716	0	7631					8000	0	0			0	716	0	0	0												
83236	25998	12038					0	25998	12038					0	0	0			0	0	0	0	0												
83375	0	0					1448	0	240926					157	976	0			0	159306		0	0										1554		
83638	0	97471	0	3437	0	0	72934	73876	1542793	14946	7960374	0	7160022	1235000				115467	0	46734		0	0	73876	454807	0	581342		239849	0	3686		23847	0	
83834	0	0					892	0	30076					2021	0	0			0	13353	0	0	0												
83852	0	0					45	0	13634					0	0	0			0	6599	0	0	0												
83955	0	0					172	245	3463					1403	0	0			245	1445	0	0	0												
84046	0	14208					227	0	33045					3991	0	0			0	8145	0	0	0												
84541	0	0					3349	77355	75666					3179	0	0			76605	0	0	0	506												
84804	0	0					111	0	27570					0	0	0			0	12338	0	0	0												
85052	0	0					859	0	136701					0	0	0			0	22558		0	0										0		
85454	0	0					0	0	16355					0	0	0			0	15473	0	0	0												
85472	0	999					62634	767873	150960					577231	0	0			124425	25		0	71739										14565		
85931	0	0					1584	17180	39773					5000	0	0			17180	8240	0	0	0												
86349	0	0					696	0	66664					0	0	0			0	12740	0	0	0												
86675	0	0					859	0	112277					0	0	0			0	0	0	0	0												
87047	0	0					487	0	44647					0	0	0			0	30991		0	0										0		
87159	0	2005					279	4742	78348					0	0	0			3742	21508		0	0										0		
87234	0	0					1584	0	117414					16000	0	0			0	27087	0	0	18673												
87476	0	0					3145	0	7990					5000	0	0			0	0	0	0	0												
87579	0	0					3603	35363	0					83068	0	0			0	0		0	0										8244		
88231	0	0					1425	18713	7611					20086	0	0			17213	7611		0	0										0		
88259	0	3020					354	0	7126					4036	0	0			0	1828	0	0	0												
88352	0	0					0	0	35885					0	0	0			0	9652	0	0	0												
88455	0	0					3092	8977	93961					55500	0	0			8613	48063	0	0	0												
88950	0	0					664	0	5282					12300	0	0			0	1027	0	0	0												
89032	0	11997					1007	7643	42735					0	0	0			5984	0	0	0	0												
89135	0	0					79	0	8970					0	0	0			0	2364	0	0	0												
89854	0	0					773	0	2589					6026	0	0			0	0		0	0										0		
89957	0	0					307	0	2922					0	0	0			0	0	0	0	0												
90047	0	0					0	0	11656					0	0	0			0	10695	0	0	0												
90177	0	0					4362	14692	14710					89380	0	0			7361	0		0	0										117		
90328	0	0					2394	0	32881					10000	0	0			0	11944		0	0										44		
90337	0	0					2791	0	18052					13600	0	0			0	8893	0	0	0												
90579	0	0					509	1059	140143					0	0	0			1059	0		0	0										0		
91615	0	0					388	0	16098					3000	0	0			0	7719	0	0	0												
91754	0	9774					3701	0	476480					0	0	0			0	339191	0	0	0												
91950	0	0					57	0	5320					88	0	0			0	1310	0	0	0												
92144	0	0					57	0	21356					0	0	0			0	7260	0	0	0												
92676	0	0					1156	163	85856					0	0	0			0	6825	38	0	10155												
92706	0	0					1325	0	55807					23000	0	0			0	12596	1388	0	0												
92902	0	0					41	7729	20					0	0	0			7729	20		0	0										0		
93244	0	0					1599	31623	22067					30833	0	0			28946	0		0	3433										0		
93543	0	0					2567	0	57820					34764	0	0			0	42511		0	0										724		
93619	0	0					81	0	0					0	0	0			0	0		0	0										0		
94139	0	0					1808	40959	129264					0	0	0			40959	9455		0	5620										321		
94522	0	0					868	0	39603					0	0	0			0	37293	1268	0	0												
94755	0	5020					123	0	59179					0	0	0			0	21063	0	0	0												
94858	0	0					309	0	32178					0	0	0			0	19349	0	0	0										0		
95051	0	0					570	0	1445					10000	0	0			0	130	33	0	0												
95677	0	0					336	4	88					5000	0	0			0	0	0	0	0												
96553	501	0					154	3922	0					0	0	0			2149	0	0	0	0												
