"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
13103								18123	0		0	0	3943		0	10663	3517	
13251								15942										
13457								3635										
14052								12138										
14155								2577										
14650								7920										
14753								5057										
14865								23341										
14977								10678										
16458								14880										
16551								12851										
16748								11206										
16944								4983										
16953								7398										
17110								19753										
17147								161423	0		0	0	35686		2	125735	0	
17259								5464	0		0	0	535		0	4929	0	
17464								81827	20206		0	0	9679		0	4448	47494	
17950								14048	1		0	0	2118		0	6115	5814	
17978								8938	1136		0	0	3126		0	4676	0	
18050								30637	6519		0	0	4884		0	2158	17076	
18135								4068										
18377								18214										
18827								43115	1892		0	0	3088		0	10243	27892	
18836								5256										
18854								56322	4453		0	0	1722		0	14726	35421	
19356								2872										
19730								229065	3965		0	0	20130		0	30951	174019	
19936								67718										
19972								34060										
20053								2594										
20512								2553										
20633								5711	454		0	0	2139		0	3101	17	
20857								52153										
21256								4227										
21359								2129										
21630								1621										
21658								6517										
22048								14853										
22543								21209										
22552								4357										
22730								7672										
22936								32535	0		0	0	2102		0	444	29989	
23045								5428										
23456								2357										
23504								45573	24886		0	0	12630		0	4648	3409	
23643								5183										
23755								6000										
24006								109347	4872		0	0	3465		0	3468	97542	
24378								7215										
24453								44556	771		0	0	728		0	4864	38193	
24659								8980										
24668								40710	1547		0	0	3467		0	10783	24913	
24855								8893										
24949								161875	0		0	0	7362		0	7149	147364	
25357								11934										
25647								20169										
26176								8241	748		0	0	514		0	2335	4644	
26242								31562	0		0	0	2637		0	5587	23338	
26457								3129										
26765								27344										
26859								96754	0		0	0	2839		0	92562	1353	
27070								18658	0		0	0	935		0	17723	0	
27548								13427	179		0	0	6606		0	5032	1610	
27614								9673	2003		0	0	2785		0	1351	3534	
27847								10701	186		0	0	3022		0	3762	3731	
28013								61015	0		0	0	11937		0	14425	34653	
28152								23047										
28255								118420	2233		0	0	2294		0	17703	96190	
28349								20836										
28406								16215	25		0	0	2263		0	5907	8020	
28572								5593										
28675								3855										
28732								6627										
29104								82692	0		0	0	3839		0	61308	17545	
29476								1066	0		0	0	412		0	654	0	
29636								16724	5631		0	0	6743		0	4350	0	
29878								61471	0		0	0	3022		0	12178	46271	
29953								4601										
30052								7166										
30418								4631	0		0	0	0		0	4072	559	
30502								33391	11027		0	272	5070		0	4976	12046	
30650								6701										
30810								6429879	267619		47588	0	470		50098	376490	5687614	
30874								13811	9059		0	0	4139		0	150	463	
31134								35696										
31255								11366	3078		0	0	1053		0	717	6518	
31657								2216										
31826								21957										
31835								3168										
32234								30930										
32766								15432										
32971								12536										
33147								59893	532		0	0	2776		0	554	56031	
33259								55634	0		0	0	1734		0	5537	48363	
33268								4227	2381		0	0	869		0	400	577	
33370								6207										
33839								9379	0		0	0	179		0	9200	0	
33857																		
34153								41168	4358		0	0	3953		0	2340	30517	
34359								4541										
34425								16982	4		0	0	1988		0	6190	8800	
34434								9469										
34452								6528										
34537								191624	1		0	0	11879		0	10966	168778	
34555								21152										
34742								13712	0		0	0	1541		0	3271	8900	
34836								3039										
35057								10382	0		0	0	967		9415	0	0	
35301	66500044	259559	97692	11603246	0	499185	54040362	54641330	101796	0			0	499172			54040362	
35570								223779	42199		0	16	30436		0	105516	45612	
35646								9296										
35842								4413										
35879								6637										
36456								3627										
36933								12231										
37051								7272										
37341								3973										
37435								110923	5		0	0	9764		0	26452	74702	
37640								58823	0		0	0	8608		0	40924	9291	
37659								2122										
37743								10416										
37949								9681										
38740								25606										
39327								55949	3142		0	0	4618		0	23312	24877	
39420								43622	6915		0	0	9498		0	26988	221	
39475								118328	43067		0	0	36688		0	5861	32712	
39756								54464	9812		0	0	3150		0	4248	37254	
40033								7402										
40350								8469										
40499								75108	6972		0	0	8328		0	94	59714	
40707								49624										
40855								2397										
41245								4421										
41553								15880										
41629								9054										
41759								7732										
41825								4493										
41937								2062										
41955								1193										
42037								6110										
42055								3246										
42354								8972										
42372								5787	0		0	0	690		2100	0	2997	
42420								75535	30783		0	0	40734		0	1295	2723	
42448								23697	1387		0	0	4930		0	1983	15397	
42457								2729										
42671								100676	882		0	0	1137		0	71480	27177	
43052								6281										
43351								3147	0		0	0	331		0	2816	0	
43454								4121										
43744								13745										
43856								20482										
43959								21630										
44040								14220	0		0	0	1202		0	6848	6170	
44433								5184	0		0	0	718		0	2270	2196	
44741								35878	0		0	0	3239		0	2399	30240	
44750								2555										
44929								10716										
45038								3284										
45047								15389										
45056								4365										
45430								23326										
45458																		
45551								19825	0		0	0	2888		0	16937	0	
45560								37120	14435		0	0	3305		0	10296	9084	
45775								12327										
46053								12838										
46941								6448										
47153								6247										
47247								18277										
47256								5256										
47452								8346										
47500								8793	744		0	0	874		0	2275	4900	
48057								8645										
48150								4456										
48374								15671	4676		0	0	5671		0	674	4650	
48440																		
49054								8773										
49148								6615										
49241								14820	0		0	0	5524		0	556	8740	
49344								20878										
49643								946										
49652																		
49821								93300	7503		0	0	5138		0	5200	75459	
49858								8543										
49951								20967										
50144								890										
50461								18034										
50546								4604										
50854								20146										
50872								9457										
50957								16670										
51253								3717	62		0	0	1547		0	2108	0	
51356								23737										
51459																		
51730								6503										
51842								28570										
52719								2708358	0		0	98	0		252744	0	2455516	
52951								10721										
53033								278212	18337		0	420	6734		378	220060	32283	
53051								11104										
53453								4235										
53752								9390										
54049								22320										
54058								3012	862		0	0	1103		0	1041	6	
54375								16275	0		0	0	4101		0	10064	2110	
54441								4317										
54656								15846	0		0	0	3434		0	8201	4211	
54973								156603	32880		0	0	70332		0	5890	47501	
55176								37598	0		0	0	1161		0	31367	5070	
55336								37178	2178		0	0	3539		0	467	30994	
55635								10789										
55653								12380										
55970								103081	1477		0	0	2112		0	2956	96536	
56258								8657										
56351								98649	20624		0	0	17783		0	2036	58206	
56427								11913										
56548								17793	863		0	0	787		0	15730	413	
56557								74150	36192		0	3715	3862		0	9954	20427	
56717								5952	2451		0	0	1777		0	1063	661	
57040								5902										
57228								4799										
57255								30143										
57451								26399	0		0	0	1703		490	7811	16395	
57572								2643										
58177								10721										
58207								19425										
58225								7761										
58243								316499	32612		0	2640	15792		0	3750	261705	
58355								1161										
58551								3858										
58636																		
58757								17661										
58971								365281	69652		0	0	17379		0	1264	276986	
59316								7863	2495		0	0	4832		0	231	305	
59352								24232	1984		0	0	2391		0	18389	1468	
59370								7989	376		0	0	1340		0	3063	3210	
59754								468										
60143	6531730	1109698	0	184915	0	52804	5184313	6408155	721096	61340			388602	52804			5184313	
60330								30759	54		0	0	7528		0	1686	21491	
60545								12119										
60554								10309										
60648								70621										
61122								40624	5357		0	0	6505		0	9605	19157	
61177								1498										
61355								16063	9444		0	0	2897		0	3247	475	
61476								13502										
61757								54952										
61832								3934										
61953								4871										
62044								4165										
62110								506										
62147								6146										
62772								11852	25		0	0	2358		0	2662	6807	
63050								11496										
63069	734087	166121	1000	9264	55056	37641	465005	734087	88269	10264			77852	92697			465005	
63078								131350	14514		0	0	9717		0	6392	100727	
63201								3415										
63573								5948	1996		0	0	398		0	1191	2363	
63733								39052	723		0	0	5833		0	32496	0	
63742								9941										
63751								507										
64150								14559										
64543								15695	0		0	0	4386		0	8967	2342	
64552								8886										
64730								15053										
65205								115204	1455		0	0	1367		0	16511	95871	
65241								8197										
65513	247267	308	0	8295	924	5461	232279	247267	0	8295			308	6385			232279	
65559								119049	2427		0	0	2005		0	335	114282	
65746								43041	5		0	0	3934		0	39102	0	
65858								36234	17072		0	0	17852		0	423	887	
66015	3236	0	0	0	0	3155	81	3236	0	0			0	3155			81	
66154								2847										
66275								8451										
66677								7125										
67142								4365										
67151								25263	5264		0	0	2035		0	17937	27	
67209								12810	1924		0	0	2147		496	8174	69	
67254								13408										
67311								914004	188737		0	2985	229315		25	146291	346651	
67656								30138	5984		0	0	2696		0	13947	7511	
67870								45688										
68345								3287										
68448								8747										
68671																		
68756								5056										
68831								11437										
68840								15011										
68859								54994	3358		0	0	3874		0	724	47038	
68943								17523										
69333								35985	5839		0	0	7831		0	11073	11242	
69678								77254	453		0	0	3445		0	18066	55290	
70049								19212	0		0	0	2634		0	2979	13599	
70058								8618										
70218								14021										
70414								8304	1		0	0	2897		0	3707	1699	
70638								5755										
70955								6529										
71073								4152										
71318								33950	8406		0	0	2603		0	10277	12664	
71457								21678										
71859								5139										
72258								43635	73		0	0	1161		0	643	41758	
72351								1259										
72454								6855										
72678								8971	32		0	0	1575		0	7364	0	
73116								59968	2669		0	0	2119		0	583	54597	
73152								8230										
73554								10535										
73956								1227										
74056								7906										
74140								42110	10689		0	0	8736		0	3683	19002	
74159								2587										
74403								28838	6918		0	0	2912		0	3025	15983	
74449								6150										
75053								15594	8		0	0	1861		0	892	12833	
75259								23976										
75446								7833	245		0	0	2058		0	4573	957	
75455								24501										
75558								21877	552		0	0	4842		11720	0	4763	
75633	9835040	1587430	0	1846312	0	156165	6245133	9835040	1268810	1846312			318620	156165			6245133	
75651								2674										
76135								12130										
76153								2904										
76443								13485										
76854								3794										
77150								4289										
77253								8186										
77422								11109										
77758								36650	13076		0	0	2538		0	19814	1222	
77851								43788	7941		0	0	2967		0	8074	24806	
78036								19796										
78157								18793										
78241								4937										
78559								3102										
78858								23602	5101		0	0	1099		0	2556	14846	
79042								10412										
79127								2203										
79145								16211										
79257								8142										
79855								33996										
80020								3474										
80150								136535	0		0	0	1984		134184	0	367	
80374																		
80431								2897										
80552																		
80936								6827										
81175								12707										
81429								16519										
82033								12366										
82079								5590										
82257								5690										
82350								5093										
82659								13926										
83151								8022										
83236								8097										
83375								11489	2343		0	0	2669		0	197	6280	
83638	129301	12478	0	586	0	6347	109890	129301	7041	586			5437	6347			109890	
83834								29529										
83852								8607										
83955								1786										
84046								1820										
84055								13655										
84251								5324										
84541								37146	0		0	0	7704		0	17926	11516	
84804								8657										
85052								2991										
85258																		
85454								7584										
85472								36735	13157		0	0	6060		0	4861	12657	
85931								642										
86349								21594										
86358								4165										
86554								12564										
86675								30090	32		0	0	1983		0	5733	22342	
87047								3351										
87159								31726										
87177								10674										
87234								22566	0		0	0	2163		0	2543	17860	
87476																		
87579								13219	0		0	0	2156		0	8265	2798	
88231								53903	249		0	0	2818		0	4632	46204	
88240								3325	0		0	0	347		0	2978	0	
88259								5208										
88352								10353										
88455								6782										
88530								23373										
88772								18588	0		0	0	2384		0	11668	4536	
88950								2991										
89032								18276										
89135																		
89751								13360	6333		0	0	4028		0	1927	1072	
89854								12325										
89957								1114										
90047								1525										
90177								5288										
90328								7539	1		0	0	3484		0	1251	2803	
90337								28900	1610		0	0	4279		0	1007	22004	
90579								39837	2293		0	0	1775		0	13704	22065	
90645								21485										
90739								3341										
91101								35321	10495		0	0	6324		0	7368	11134	
91156								5695										
91615								3522										
91651								9244										
91754								12624	0		0	0	1142		0	8551	2931	
91950								3944										
92050								8049										
92144								1030										
92676								18958	2618		0	0	1357		0	1473	13510	
92706								10438										
92902								2623										
93244								30951										
93543								10301										
93619								24597										
93721								1313324	8205		0	0	109641		0	129783	1065695	
93758								12025										
94139								17899	1776		0	0	11925		0	3643	555	
94456																		
94522								42758	3613		0	0	3306		0	15204	20635	
94755								14335										
94858								6781										
95051								7992										
95659								4167										
95677								13292										
96553								7198										
97055								4085										
97279								16272										
97457								2449										
97804								16966	1593		0	0	2735		0	9919	2719	
97943								7645										
98351								19596										
98463								108700	8545		0	0	2342		0	9702	88111	
98717								14994										
99143								20432										
99255								9345										
99376								334480	3705		0	0	1950		0	36151	292674	
99442								3748										
99536								48862	3733		0	0	2401		0	3410	39318	
99853								15192										
99974								23664										
100236								45369										
100357								10931	5234		0	0	4923		0	0	774	
100562								598367	9042		0	0	28090		0	49335	511900	
100777								8392	0		0	0	2419		0	5701	272	
100843								9626	26		0	0	2725		0	6378	497	
101019	542678	14115	0	19357	0	24577	484629	542678	10095	19357			4020	24577			484629	
101037								56985	3136		0	0	8788		0	3297	41764	
101345								2907										
101439								8802										
101671								12824	14		0	77	4283		0	411	8039	
101738								24164										
101952								12717										
102155								1690										
102173								7415										
102333								1870										
102342								16854										
102539								20182										
102557								3098										
102874																		
103134								3390										
103255								55567	18268		0	0	29112		0	3687	4500	
103563								11249										
103602								31										
104234								10320										
104542								994										
104971								4610										
105026								12885	2523		0	0	2536		0	6756	1070	
105053																		
105071								10067										
105222								7171										
105473								55924	12457		0	0	12440		0	2114	28914	
105530								2732										
105633								31975										
106359								31036	14893		0	0	12436		0	3511	197	
106377								24846	5139		0	0	6921		0	10426	2360	
106452								32394	2031		0	0	2362		0	6345	21656	
106519								5977										
106676								9242										
107226								20691										
107244								196246	5331		0	0	31109		0	151415	8391	
107459								4048										
107570								14619										
107758								3332										
108072								2983										
108269								5974										
108474								7260	1005		0	0	848		0	2222	3185	
108652																		
108746								13737										
108951								14915										
109136								18663	1518		0	0	1969		0	5771	9405	
109154								4922										
109453								3249										
109574								6713										
109659								7282										
109686								9024	1284		0	0	7630		0	85	25	
110413								6558	0		0	0	1987		0	4367	204	
110936								55081										
110945																		
110972								19103										
111157								4096										
111205								15400	23		0	0	1916		0	1026	12435	
111661								3640										
111942								69465										
111979								152142	3580		0	0	2982		0	13280	132300	
112163								31305	1431		0	0	13503		0	16361	10	
112332								9875										
112444								9437										
112510								3202										
112556								4860										
112837	18001567	2123536	0	19067	0	13626890	2232074	18001497	457879	18997			1665657	13626890			2232074	
113003								41966										
113030								4743										
113441								51401	4164		0	0	4716		0	18074	24447	
113601								54189	4830		0	0	1527		0	4399	43433	
113740								17747	4332		0	0	2961		0	9648	806	
113937								10983										
114149								13264										
114158								12642										
114251								8176										
114260								93083	347		0	0	21679		0	980	70077	
114457								13273	259		0	0	1060		0	4707	7247	
114774								1554										
114840								9013										
114859								3102										
115100								32518										
115146								9987										
115575								14368										
116077								4763										
116358								17347										
116554								537										
116639								12047										
116732								12589										
116741								10231										
116871								25056	0		0	0	1259		0	14483	9314	
117038								18678										
117074								6421										
117458																		
117672								13019										
117775								3190										
118156								8064										
118660								8577										
118736								5588										
119153								5358	3713		0	0	1019		0	470	156	
119528								16602	0		0	0	2485		4758	0	9359	
119779								12702	4173		0	0	2237		0	5568	724	
119872								6632										
120476								601										
120542								14877										
120609								20057	340		0	0	2760		0	9923	7034	
120953								8926										
121642								84139	275		0	0	22370		0	61494	0	
121651								10714										
121679								9881	1320		0	0	2879		0	5538	144	
121914								7138	5		0	0	2901		0	4232	0	
122153								4583	5		0	0	1094		0	3484	0	
122546								3104	0		0	0	442		0	2500	162	
122573								3508	0		0	0	593		2915	0	0	
122854								93055	16015		0	0	8055		0	68725	260	
123075								10712										
123374								7573										
123646								39885	9361		0	0	7949		0	1536	21039	
124344								65080	0		0	0	1979		0	39366	23735	
124830								7932										
125154								41744	1424		0	0	34508		0	1033	4779	
125471								151723	55649		0	0	18867		0	29959	47248	
125855								59238	7155		0	0	14015		0	254	37814	
125873								10631										
125958																		
126012								4966										
126049								2809										
126254								36712	0		0	0	12896		0	23816	0	
126375								48573										
126553								45450										
126740								29119	5		0	0	3228		0	14491	11395	
126834								13994	1		0	0	3205		0	10788	0	
127055								12354										
127224								23754										
127701								2661										
128089																		
128258								24355										
128511	237230	0	0	0	3	226593	10634	201879	0	0			0	191245			10634	
128904								1522518	63447		353	0	31903		0	21003	1405812	
129349								4135										
129358								509										
129479								124840										
129732								670682	0		0	0	22124		0	4241	644317	
129853																		
129910								26838	0		0	0	4300		0	1797	20741	
130345								104076	14		0	0	2810		0	6892	94360	
130541								29241	38		0	0	7714		0	18984	2505	
130671								552										
130813								8181										
131034								5402										
131155								4496										
131173								12708	221		0	0	2851		0	5372	4264	
131418								3622	12		0	0	1901		0	1472	237	
131436								27367										
131650								408173	118539		0	0	47339		0	5054	237241	
131717								2294										
131940								6610										
132107								15657	4316		0	0	2843		0	5477	3021	
132152								5429										
132451								3213										
132554								17011	0		0	547	2098		0	6937	7429	
132778								4826										
132938								53426										
133579								9966	1		0	0	3376		0	4921	1668	
133850								38145	8123		0	0	6454		0	3801	19767	
133971								40298	1449		0	0	1021		0	37828	0	
134156								4848										
134437								14847	0		0	0	5025		0	9772	50	
134455								9435										
134848								22719										
135836								6005										
135854								6267										
136048								1599										
136338								23282	3541		0	0	2745		0	16996	0	
136459								1025										
136655								1191										
137205								49956	8589		0	238	4706		0	3097	33326	
137447								17080										
137456								3942										
137559								7364										
137643								7684										
137652								13761										
137821								8155										
137915								157390	2189		0	0	854		0	39434	114913	
138051								11367										
138257								12131										
138556								7193										
138725								3164										
138752								2925										
139133								6614										
139478								22103	5781		0	0	2402		0	13448	472	
139553								31881	7262		0	0	7031		0	5785	11803	
139656								24819	11996		0	0	5876		750	6113	84	
139740								42425	34072		0	0	3891		0	1775	2687	
139834								4501										
139843								37422	13523		0	0	6595		0	5258	12046	
139955								2677										
140018								12526	37		0	0	9637		0	2086	766	
140157																		
140362								28052	823		0	0	723		0	1365	25141	
140634								5016	0		0	0	1250		3766	0	0	
141211								21195	0		0	0	780		0	19085	1330	
141341								7906										
141350								1404										
141453								2277										
141556								66327	6780		0	0	2804		0	34596	22147	
141677								4704										
141958								5929										
142049								6638										
142179								7629										
142571								10442										
142656								5105										
142955								44808	12233		0	0	17510		0	359	14706	
143073								35505										
143372								15828										
143662								789367	104866		276	1979	41046		2187	27789	611224	
143859								4108										
143952								10084										
144034								22947										
144052								40010	5703		0	0	1996		0	77	32234	
144155								34889	8537		0	0	1664		0	7473	17215	
144436								34131										
144678								125301	672		0	0	3942		0	95877	24810	
144856								15781										
144913								4868										
145059								5023										
145545								11481	1684		0	0	1598		0	5859	2340	
145554								16852										
145741								16393										
145750								6825										
145844								32989										
145956								1090										
146056								4514										
146618								8611										
146654								40848	8		0	0	2438		0	38402	0	
146663								81204	5512		0	0	5989		0	1681	68022	
146672								280505	23869		0	0	21081		1094	32656	201805	
146850								5085										
147053								4187	0		0	0	849		0	2457	881	
147633								13263										
147651								2705										
147679								1636										
147857								7375										
147923								24313										
148171																		
148238								8253										
148340								3427										
148470								29685										
148715								18777										
148809								11712	0		0	0	2002		0	2875	6835	
148920								1366										
149150								6697										
149253								11747										
149271								14142										
150035								45557	12311		0	0	7805		0	865	24576	
150044								37654	0		0	0	2279		0	13486	21889	
150156								8742										
150334								2158										
150352								7968										
150576								47236	15631		0	0	7646		0	3824	20135	
150727								13810	6		0	0	2459		0	7957	3388	
151546								2516										
151555								1504										
151751								8031	3357		0	0	1217		0	1302	2155	
151872								25749	222		0	0	2501		0	4993	18033	
151957								14336	6808		0	0	1209		0	6319	0	
152057								12150										
152253																		
152374								9539										
152431								6488										
152440								6098										
152646								25942	2756		0	0	1283		0	4205	17698	
153054								10385	6925		0	0	2939		0	427	94	
153353								19023	4852		0	0	2273		8313	0	3585	
154154								20845	5		0	0	4098		0	8729	8013	
154257								11664	4214		0	0	1596		0	1950	3904	
154770								42962	0		0	0	967		0	25240	16755	
155245								20792	1166		0	0	2545		0	6243	10838	
155375								1425										
155517								15614										
155759								3043										
155777								8794										
156457								2914										
156635																		
156952								11691										
156970								7205										
157155								1714										
157379								17549										
157650								9533										
157744								5091										
157856								5415										
157904								13819	2893		0	0	3985		0	2886	4055	
158376								30954										
158741								11922										
158750								4658										
158974								19086										
159636								57079	11		0	0	11017		0	1696	44355	
159645								3289										
159953								13772										
159971								64092	0		0	0	1696		0	62396	0	
160360								32843										
160454																		
160557																		
160614	501446	250	0	0	0	58887	442309	501446	103	0			147	58887			442309	
160650								13431	3695		0	0	658		0	724	8354	
160959								59805	9091		0	0	3392		0	3141	44181	
161273								30586	4081		0	0	1970		0	1343	23192	
161602								49354	18956		0	0	14883		0	3572	11944	
162337								47508	1		0	0	10877		0	34565	2065	
163343								6075										
163370								15292	1171		0	0	1215		0	7879	5027	
163549								22442	24		0	0	4661		0	16475	1282	
163857								17306										
164153								17053										
164331								19349										
164377								39999										
164854								19379										
164957								2081										
164975								910										
165039								33781										
165628	140288	102592	0	256	0	7111	30329	140288	48809	256			53783	7111			30329	
165758								16628										
165806								17890	12176		0	0	3939		0	359	1416	
166111								16778										
166531								27122										
166652								52517	413		0	0	3079		0	13651	35374	
166803								114127	20029		0	923	7312		6	2433	83424	
166849								6987										
167060	19550	5510	0	0	0	11329	2711	19550	724	0			4786	11329			2711	
167453								5992										
167565								1	0		0	0	0		0	1	0	
167752								6526										
167864								37778	85		0	0	3814		0	20531	13348	
168357								18403										
168441								6164										
168571								5962										
169327								17684										
169354								57305										
169653								193217	22398		0	0	47797		0	60535	62487	
169756								108160	0		0	0	2612		0	47640	57908	
169952								1618										
170051								27488	7216		0	0	2227		0	4204	13841	
170257								10217										
170275								31119										
170332								23574										
170640								1402										
170976								1921										
171133	25881	1605	0	0	0	16578	7698	25881	33	0			1572	16578			7698	
171656								15912										
171759								6657										
171768								28149										
172158								3589										
172251																		
172457								9830	3106		0	0	2359		0	346	4019	
172475								11771	36		0	0	3185		0	2197	6353	
172859								14038										
173306								23967	3805		0	682	1543		0	6461	11476	
173342								9291										
173548								3977										
173557								23546	1521		0	0	2190		0	181	19654	
173575								24631	0		0	0	2541		0	293	21797	
173641								18010										
173959								2865										
174321								2693										
174367								711										
174572								95339	16001		0	0	11447		0	1191	66700	
175056								7039										
175140								10494										
175458								3604	0		0	0	215		0	3389	0	
175609								18125										
175672								6833										
176053								9441	0		0	0	708		0	8733	0	
176101								10267	5167		0	0	3322		0	1619	159	
176325								4377										
176437								6317										
176464								23066	11562		0	0	5148		0	5986	370	
176642								5878										
177135								2339										
177443								6131										
177500								5497										
177546								5228										
177555								4797										
177751								154927	0		0	0	896		0	13425	140606	
177920								16842	3235		0	0	2378		0	2761	8468	
177957								21645	5309		0	0	5565		0	9853	918	
178057																		
178150								13329										
178244								4579										
178271								950										
178356								3641										
178851								6486	0		0	0	2443		0	917	3126	
179148								3640										
179335								7272										
179700								8282	1861		0	0	1454		0	2178	2789	
179755								7456										
180041								3207										
180144								2620										
180443								7664										
180537								5756										
180845								1009										
181347								16606	0		0	0	1823		0	228	14555	
181459								42970	11457		0	0	4518		0	11678	15317	
181758								4553										
181963								4682										
182353								388										
182652								2061										
182951								13901										
183668								40383	5114		0	0	1673		0	2206	31390	
183770								4871	1780		0	0	1806		0	88	1197	
183846								16660										
183958								4982										
184142								12985	0		0	0	3573		0	5200	4212	
184245								4555										
184656								6649										
184759								3414										
185251								2714										
185448								2682										
185859								8098	170		0	0	2264		0	493	5171	
186221								29847	5160		0	0	5893		0	1015	17779	
186548								5145										
186717								9336	2340		0	0	3619		0	1707	1670	
186744								31065	10620		0	0	2088		0	2710	15647	
186838								6871	1		0	0	3506		0	3364	0	
186856								1739										
187358								3969										
187648								1437										
187899								53416	2163		0	0	2500		0	145	48608	
187947								58245	0		0	0	8429		0	14336	35480	
188056								149143										
188177								42453										
188430								25646	0		0	0	860		0	6829	17957	
188449								8896										
188720								5040										
188739								4326										
188917								20659										
188926								2313										
189044								19386	6933		0	0	2128		0	1623	8702	
189129								42599	10107		0	0	4029		0	2291	26172	
189352								134734	9190		0	14795	11124		336	88577	10712	
189549								22401										
189745								52933	0		0	0	3219		0	6954	42760	
189820								15704										
189866								3120	0		0	0	0		0	1320	1800	
189950								4535										
190246								2390										
190451								3630										
190554								10997										
190563								64284										
190639								10779	6		0	0	0		0	4441	6332	
190648								16918										
190947								11003										
190956								6395										
191355								10555										
191449								5018										
191805								3350										
191935								50870	4297		0	0	4032		0	778	41763	
192147								13236	0		0	0	3029		0	393	9814	
192558								19245										
192651								4583										
192857								20655										
193162								8349										
193247								2812										
193537								10550										
193649								29208										
193809								12609	6953		0	0	3953		0	1007	696	
194253								7341										
194440								15817										
194570								8376										
194936								9635										
195111								17433	9208		0	0	3410		0	742	4073	
195157								5428										
195456								13623										
196743								10760										
196752								1021										
196800								20784	5035		0	0	1930		0	4713	9106	
197142								3779										
197254								4314										
197302								23298	1		0	0	1237		0	2379	19681	
197478	974830	250513	0	525153	34	94230	104900	472544	104156	23071			146154	94263			104900	
197759								14799										
198046								6354										
198073								6547										
198103								1179										
198149								57401	0		0	0	897		0	27639	28865	
198251								14802										
198831								32268	19		0	0	1706		0	5502	25041	
198859								9172										
198961								34474										
199052								5045										
199137								6072										
199351																		
199436								14816										
199463								17080										
200042								10293										
200378								112018	173		0	0	4748		0	12455	94642	
200435								15033	0		0	0	4871		0	534	9628	
200640								128085	9737		0	0	2106		0	18197	98045	
201049								5387										
201254								19242										
201647								11672										
201834								67728	0		0	0	4668		0	1422	61638	
202251								5927										
202514								13271										
202541								18664										
202907								148201	52235		0	1596	67049		0	14202	13119	
203043								15475										
203052								30471										
203070								31126										
203418								7601	71		0	0	2206		0	4999	325	
203575								11624										
204004								100053	1		0	0	20996		0	75774	3282	
204077								39894										
204237								34452	249		0	0	2481		0	12403	19319	
204376								10244										
