"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
143372																																							2075	2532	3675	0	0	4753	91	1659	136882	122908	1201	124109	0	862	0	0	12773	159	136882	0	0	11212	0	0	1307	0	24047	98861			0	102723	101861	95	18581	0	0	0	12773	0	1655	
143662																																							1853503	412290	2865690	111724	117589	289139	2578	974793	29632223	24982744	418148	26898449	0	356745	1099143	0	2733774	3494932	29632223	11175	0	-1373085	0	0	510686	605399	9310576	15672168			0	22671455	22314710	101241	2	0	0	398414	2733774	70488	3143	
143859																																							37331	2509	12664	0	1974	6519	1675	8156	301937	255728	811	275445	0	2588	18906	0	26492	350	301937	0	0	5287	0	0	20650	0	38911	216817			0	233697	231109	205	0	0	0	0	26492		0	
143952																																							14560	3680	70927	0	1405	2890	0	2995	215911	151819	298	192100	0	2225	28599	0	23811	390	215911	0	0	9252	0	0	10670	0	47909	103910			0	121677	119452	3499	2	0	0	11384	23811		0	
144034																																							59061	2821	3645	0	0	4806	1942	9352	327685	274858	3068	282926	0	2530	5000	0	44759	1000	327685	0	0	41687	0	0	2000	4549	68222	206636			0	244039	241509	72	0	0	0	0	44759	0	0	
144052																																							44129	3653	110195	0	123	4414	0	4375	475418	412911	3015	424566	0	4037	440	0	50852	6000	475418	0	0	33838	0	0	9000	0	26921	385990			0	310563	306526	2014	0	0	0	8200	50852	0	2003	
144155																																							64070	6606	121943	0	0	6975	1810	3457	448763	311525	707	412205	0	3315	30000	0	36558	300	448763	0	0	11960	0	0	20200	0	94819	216706			0	247217	243902	4098	0	0	0	69973	36558	0	0	
144678																																							42479	5926	45491	0	212	4234	482	24882	457885	361886	5413	392299	0	1900	25000	0	65586	0	457885	0	0	66736	0	0	0	0	38446	323440			0	336079	334179	-1150	0	0	0	0	65586		0	
144856																																							9934	5581	54505	0	0	4731	0	4044	284068	251502	4508	258010	0	2065	2000	0	26058	4860	284068	0	0	6615	0	0	12640	561	65873	185629			0	205662	203597	1943	1115	0	0	0	26058		0	
144913																																							15633	4737	81693	0	0	2326	0	2821	393560	310025	908	320933	0	2208	10000	0	72627	200	393560	0	0	70308	0	0	500	0	66483	243542			0	193838	191630	1619	0	0	0	0	72627	0	94720	
145059																																							1041	2767	35029	0	0	1284	0	5040	101870	88878	1098	91976	0	631	2000	0	9894	300	101870	0	0	7495	0	0	1000	0	16068	72810			0	44519	43888	1099	12821	0	0	0	9894	0	0	
145545																																							30792	30481	132392	0	4593	10144	147	18741	689843	574079	2219	622987	0	3849	11000	0	66856	133	689843	0	0	42915	0	0	20787	14101	96344	477736			0	404053	400204	3021	13077	0	0	35689	66856		35171	
145554																																							57617	6958	6425	0	0	5988	0	5512	223413	200231	949	201180	0	2430	0	0	22233	1280	223413	0	0	18163	0	0	2720	0	96509	103722			0	142632	140202	70	711	0	0	0	22233	0	0	
145741																																							22857	4098	47243	0	0	1680	0	2241	205164	179911	603	184749	0	1290	0	0	20415	334	205164	0	0	17242	0	0	2100	95	45767	134144			0	126240	124950	739	2000	0	0	4235	20415		0	
145844																																							41736	5626	143654	0	4273	6509	0	9074	452263	395321	1584	396905	0	3887	0	0	55358	242	452263	0	0	49329	0	0	3058	0	98726	296595			0	245278	241391	2729	0	0	0	0	55358		0	
146056																																							1613	2014	12348	0	0	506	0	2165	46593	41612	47	41659	0	1084	0	0	4934	500	46593	0	0	-1666	0	0	5916	0	5819	35793			0	21960	20876	184	7071	0	0	0	4934	0	0	
146663																																							73658	15984	490500	0	0	10465	0	41729	1232311	1028489	4318	1032807	0	11737	0	0	199504	2967	1232311	0	0	186080	0	0	4524	6264	342789	685700			0	605320	593583	5933	0	0	0	0	199504	128	0	
146672																																							24698	203639	2346578	52108	424443	256706	7098	1632535	27435611	19137650	449864	25294911	126	229206	4977275	0	2140573	3000	27435610	7759	65119	565183	82	108	1526739	5614755	8790751	10346899			0	16598715	16369509	45543	0	0	665003	0	2140699	0	495701	
147651																																							16	1604	13410	0	0	1363	247	820	57436	51451	126	51577	0	506	0	0	5859	500	57436	0	0	4730	0	0	500	0	10158	41293			0	37859	37353	129	2623	0	0	0	5859	0	0	
147679																																							5335	9363	7700	5	195	7559	0	9023	269822	208857	4327	238806	0	1335	25622	0	31016	0	269822	0	0	33369	0	0	0	0	23687	185170			0	191873	190538	-2353	0	0	0	0	31016	0	40104	
147857																																							9095	1903	79466	0	0	1950	212	6226	268390	240171	818	241364	0	3046	375	0	27026	750	268390	0	0	9446	0	0	14250	0	42936	197235			0	172584	169538	2580	0	0	0	0	27026	0	0	
147923																																							87620	15948	0	0	0	7578	0	3171	449715	406313	1760	408073	0	2427	0	0	41642	553	449715	0	0	31599	0	0	9490	0	163290	243023			0	297196	294769	0	20143	0	0	0	41642		20486	
148171																																							9832	1595	26526	0	3960	2972	0	10372	265847	220723	510	231543	0	2186	10310	0	34304	338	265847	0	0	33168	186	0	0	2415	48509	172214			0	185894	183708	798	24281	0	0	0	34304		0	
148238																																							11897	4912	11061	317	0	5720	3693	7012	221164	176868	1979	200125	0	2073	21278	0	21039	125	221164	0	0	20300	0	0	451	0	29264	147604			0	171613	169540	163	7012	0	0	0	21039		0	
148340																																							19382	5720	14642	0	0	2352	270	2853	109076	94903	415	100318	0	543	5000	0	8758	400	109076	0	0	6435	0	0	1505	0	24418	70485			0	64400	63857	418	0	0	0	0	8758	0	0	
148470																																							55359	6613	0	242	0	4817	0	10022	261907	227284	7264	234548	0	1263	0	0	27359	100	261907	0	0	27348	0	0	0	0	58605	168679			0	171789	170526	-89	500	0	0	0	27359		13828	
148715																																							25220	7369	7982	0	0	2262	259	2345	128797	111826	554	112380	0	991	0	0	16417	240	128797	0	0	5246	0	0	10656	0	27570	84256			0	84351	83360	275	0	0	0	0	16417	0	0	
148809																																							55504	4881	5817	0	0	14970	395	19570	598278	474682	8403	511138	0	4618	28053	0	87140	500	598278	0	0	88211	0	0	0	0	76644	398038			0	379905	375287	-1571	0	0	0	0	87140	2169	119685	
148920																																							740	896	2256	0	0	296	0	653	53098	42210	215	44925	0	585	2500	0	8173	240	53098	0	0	7530	0	0	350	0	7572	34638			0	44371	43786	53	4254	0	0	0	8173	0	217	
149150																																							11915	6210	20460	0	0	2075	0	686	132561	113215	996	118211	0	1618	4000	0	14350	100	132561	0	0	9395	0	0	4500	5523	26829	86386			0	86378	84760	355	926	0	0	0	14350	6	0	
150035																																							107544	25742	372480	0	9018	35528	0	51241	1606492	1416647	15472	1451357	95	9695	6737	0	155040	1750	1606492	0	0	117971	0	0	27270	3137	435053	981594			0	993710	984015	8049	204	0	0	12501	155135	0	17583	
150044																																							110811	13557	3336	197	2090	15677	224	26827	781808	643340	6153	709493	0	6129	60000	0	72315	2000	781808	0	0	27243	3373	0	43000	15761	160656	482684			0	596084	589955	72	0	0	0	0	72315		0	
150156																																							11295	1174	1223	0	0	60	0	258	22957	20453	36	20489	0	111	0	0	2468	75	22957	0	0	944	0	0	1425	0	5490	14963			0	9058	8947	24	0	0	0	0	2468		0	
150727																																							47430	3729	123741	0	10453	17302	20	25767	830396	707016	5029	746298	0	5038	34253	0	84099	725	830397	0	0	80127	0	0	725	2236	56505	650511			0	596279	591241	2522	3889	0	0	0	84099	0	4588	
151546																																							19062	2764	10505	0	0	954	99	1277	90476	73165	451	81816	0	866	8200	0	8660	300	90476	0	0	7292	0	0	950	0	13015	60150			0	53809	52943	118	2872	0	0	0	8660	0	0	
151957																																							27160	7116	147315	23	6650	7765	350	15468	663933	461214	3171	588371	0	7164	123203	0	75562	500	663933	83	83	27965	0	0	47500	3238	88002	373212			0	447696	440532	-403	0	0	700	0	75562	8233	0	
152057																																							26154	6550	15428	0	0	2089	785	4575	181899	158107	1395	162002	0	1183	2500	0	19897	200	181899	0	0	14664	0	0	4703	0	60468	97639			0	127501	126318	330	0	0	0	0	19897		0	
152253																																							3675	3453	9459	0	0	1216	0	2186	224593	192011	477	192488	0	2486	0	0	32105	50	224593	0	0	22020	0	0	9950	0	44295	147716			0	100638	98152	85	10255	0	0	0	32105		96197	
152431																																							33885	2080	2018	1439	1500	4415	0	2873	196161	171039	766	178761	0	1259	6956	0	17400	279	196161	0	0	13078	0	0	4034	0	27287	143752			0	145110	143851	9	0	0	0	0	17400		4100	
152440																																							28141	6518	3280	0	53	642	538	1485	162214	129698	306	139004	0	1732	9000	0	23210	50	162214	0	0	22443	0	0	500	0	17426	112272			0	123289	121557	217	0	0	0	0	23210	0	0	
153054																																							9797	8361	68582	0	0	386	0	2646	492687	431380	606	435986	0	10518	4000	0	56701	3792	492687	0	0	42818	0	0	5000	2132	129219	302161			0	409600	399082	5091	1148	0	0	0	56701	553	0	
153353																																							6073	9350	225851	92	7464	6712	100	26798	717294	559179	8859	644968	0	5721	35573	0	72326	600	717294	0	0	45739	0	0	21472	3363	119523	439656			0	437212	431491	4515	0	0	0	41357	72326	0	0	
154154																																							26425	10975	231565	0	7803	12206	921	27759	768068	625076	6039	675893	0	5332	44778	0	92175	1200	768068	0	0	68790	0	0	19743	123	231097	393979			0	445414	440082	2442	0	10209	0	0	92175	0	0	
154770																																							61879	1230	63844	0	737	8281	0	24077	977951	756062	7663	799134	0	13406	35409	0	178817	0	977951	0	0	0	0	0	174409	754	114195	641867			0	808221	794815	4408	350	0	0	0	178817	21984	0	
155759																																							5718	1526	49966	0	0	364	859	1084	91610	74432	28	74460	0	556	0	0	17150	100	91610	0	0	12563	0	0	3300	0	24600	49832			0	32374	31818	1187	275	0	0	0	17150		0	
156457																																							9777	1765	3492	0	649	939	621	696	67339	60129	174	60303	0	302	0	0	7036	110	67339	0	0	1174	0	0	5670	0	11308	48821			0	49664	49362	82	13	0	0	0	7036		25	
156635																																							5459	2631	44813	0	0	356	0	380	77363	64914	725	65639	0	593	0	0	11724	80	77363	0	0	9734	0	0	770	0	13594	51320			0	24317	23724	1140	0	0	0	0	11724	0	0	
156970																																							13895	4730	5696	0	0	1564	97	951	121205	107548	646	108194	0	881	0	0	13011	0	121205	0	0	12957	0	0	0	0	22647	84901			0	95153	94272	54	0	0	0	0	13011	0	0	
157155																																							3117	2063	15907	0	0	623	304	3032	75477	56833	1799	67366	0	601	8734	0	8111	500	75477	0	0	1427	50	0	5900	0	13460	43372			0	48792	48191	284	2190	0	0	0	8111	0	0	
157379																																							25129	573	0	0	0	1407	0	757	102100	91810	124	91934	0	608	0	0	10166	0	102100	0	0	0	0	0	10166	0	16200	75610			0	60989	60381	0	0	0	0	0	10166	0	13853	
157650																																							44082	1645	11534	0	2618	3536	423	2017	156408	115680	482	143166	0	607	27004	0	13242	596	156408	0	0	1985	0	0	10393	0	41921	73759			0	91160	90553	268	0	0	0	0	13242		0	
157744																																							3288	3073	57739	0	355	6561	0	9686	225625	202568	1916	204484	0	1817	0	0	21141	101	225625	0	0	8920	0	0	10179	0	40383	162185	1a		0	134262	132445	1941	12478	0	0	0	21141		0	
157856																																							8901	2364	18498	0	0	638	0	2396	58449	43131	241	50612	0	244	0	0	7837	100	58449	0	0	6536	0	0	800	0	16778	26353			0	21503	21259	401	4393	0	0	7240	7837	0	0	
158376																																							44126	1208	49	0	0	2467	51	1379	135468	107705	207	107912	0	830	0	0	27555	0	135467	0	0	27534	0	0	0	0	22526	85179			0	87018	86188	21	0	0	0	0	27555		0	
158741																																							7761	7670	52702	0	0	923	0	4048	202797	165699	1444	175643	0	1115	8500	0	27154	400	202797	0	0	22690	0	0	2900	0	25750	139949			0	130808	129693	1164	0	0	0	0	27154		0	
159636																																							225144	18211	496305	0	4806	62579	268	77975	3150906	2752900	13712	2789719	0	34466	23107	0	361187	6995	3150906	0	0	331502	0	0	15398	22282	381984	2370916			0	2276877	2242411	7292	925	0	0	0	361187	0	0	
159645																																							416	337	55047	0	0	599	0	1871	108637	71582	3065	97347	0	478	22700	0	11290	240	108637	0	0	7667	0	0	2760	0	16899	54684			0	50255	49777	623	590	0	0	0	11290		0	
159953																																							4670	1903	58961	0	0	977	14	1570	173632	143418	695	147178	0	1540	3065	0	26454	1200	173632	0	0	21804	0	0	1800	0	33939	109479			0	74945	73405	1650	0	0	0	0	26454		32132	
159971																																							91351	6313	68130	0	0	3723	0	29940	610104	485192	3900	489092	0	1116	0	0	121012	0	610104	0	0	122425	0	0	0	0	41615	443577			0	329020	327904	-1413	0	0	0	0	121012		82743	
160360																																							42291	6944	27868	0	68	6972	0	12622	513533	465927	4396	470323	0	4873	0	0	43211	1064	513534	0	0	18566	0	0	22592	0	125830	340097			0	421641	416768	989	0	0	0	0	43211	0	0	
160454																																							45240	3238	25930	0	1088	2453	0	6220	215645	192956	1448	194404	0	2337	0	0	21242	100	215646	0	0	11921	0	0	8371	250	68024	124932			0	133535	131198	850	0	0	0	0	21242	28	0	
160650																																							75874	24812	163095	0	0	8140	0	40538	1033957	739140	2820	908960	0	9573	167000	0	124997	900	1033957	0	0	97042	0	0	22910	4877	162906	576234			0	725341	715768	4145	853	0	0	0	124997	0	0	
160959																																							137927	13349	336218	151	0	8492	498	40730	2294933	1964498	7408	2075431	0	28964	93690	0	219502	506	2294933	0	0	207361	0	0	5656	48824	120222	1844276			0	1721830	1692866	5979	0	0	0	9835	219502		15878	
161273																																							100002	12814	45772	0	4554	20466	0	36693	1490753	1289209	10288	1340200	0	12227	40703	0	150553	501	1490753	0	0	4246	352	0	144973	8770	344190	945019			0	1187947	1175720	833	0	0	0	0	150553	1858	83752	
161602																																							60623	43963	369079	0	10817	16093	60	61462	3515417	2879993	30905	3208139	52	27544	267592	0	307226	8000	3515417	29649	29649	249976	0	0	46314	32801	842675	2037318			0	2897440	2869896	2936	2145	0	0	0	307278	8974	9855	
162337																																							109646	46687	209308	0	5857	14179	1749	26825	1009193	899144	8121	907265	0	8828	0	0	101928	200	1009193	0	0	63577	0	0	32678	2103	205749	693395			0	601148	592320	5473	0	0	0	0	101928	519	0	
163343																																							16259	3801	1	0	210	844	96	2177	83166	71625	453	72078	0	1041	0	0	11088	400	83166	0	0	10088	0	0	600	1392	20189	51436			0	59195	58154	0	0	0	0	0	11088	0	232	
163370																																							85287	4476	52148	0	701	4148	0	18651	592194	501428	1910	533621	0	5065	30283	0	58573	0	592194	0	0	57184	0	0	0	0	70603	430825		1231	0	431848	426783	1389	0	0	0	0	58573		0	
163549																																							17234	18574	201753	597	23558	27710	3028	54306	1656359	1367910	26853	1518765	0	9652	124000	0	137594	316	1656359	0	0	61837	0	0	69229	20283	305580	1062330			0	1292250	1282598	6212	38	0	2	0	137594	0	6680	
163857																																							6285	3149	118731	0	448	6406	0	15623	543883	464909	3851	487091	0	4990	10635	0	56792	500	543883	0	0	51744	0	0	1250	14890	137483	327426			0	336377	331387	3298	27465	0	0	7696	56792		19499	
164153																																							17039	1905	44109	0	301	951	938	2389	130256	115282	950	117068	0	647	836	0	13188	650	130256	0	0	4418	0	0	6850	736	35003	80279			0	62467	61820	1270	40	0	0	0	13188	28	0	
164331																																							24955	6888	114558	0	24	1809	353	9493	297696	264173	4711	268884	0	1083	0	0	28812	1100	297696	0	0	23893	0	0	1600	0	85008	179165			0	129101	128018	2219	11598	0	0	0	28812	0	0	
164377																																							34450	1894	34592	0	0	3348	744	10087	190512	157559	1576	173135	0	677	14000	0	17377	0	190512	0	0	18003	0	0	0	0	12178	145381			0	106074	105397	-626	0	0	0	0	17377		0	
164957																																							2817	2940	3044	0	91	3764	260	746	86607	77484	494	77978	0	427	0	0	8629	200	86607	0	0	7376	0	0	959	0	17259	60225			0	63886	63459	94	8599	0	0	0	8629		887	
164975																																							9033	474	21456	0	30	1230	0	3366	122054	110829	389	111218	0	644	0	0	10836	0	122054	0	0	246	0	0	10320	615	4554	106275			0	86494	85850	270	0	0	0	0	10836		0	
165039																																							16670	5591	209614	0	68	8697	447	31909	620372	508264	3109	556373	0	3979	45000	0	63999	3070	620372	0	0	120	0	0	54054	0	114619	393645			0	338482	334503	6755	7873	0	0	0	63999	0	5000	
165628																																							67896	252740	2899421	15399	954908	278910	1872	1134981	15800578	11932539	505661	13567600	104	158661	967553	7500	2232874	10075	15800578	0	0	595315	0	0	1591053	43950	3746172	8186367			0	10181711	10023050	36431	0	0	47000	107347	2232978	105	127346	
165758																																							22844	6312	25541	0	0	1213	818	3198	159825	147390	1705	149095	0	966	0	0	10730	10	159825	0	0	3287	0	2000	4990	2230	49734	97656			0	98635	97669	443	0	0	0	0	10730	0	0	
165806																																							110429	20656	270220	0	366	15502	145	21891	1763740	1552560	12324	1624100	57	12983	55000	0	139583	375	1763740	0	0	121657	0	0	17270	1042	487681	1064879			0	1336472	1323489	281	0	0	0	4216	139640	0	0	
166111																																							39180	2964	1739	0	0	4899	242	20212	297510	225740	1580	262142	0	765	34822	0	35368	0	297510	0	0	42038	0	0	0	0	32053	193687			0	228939	228174	-6670	100	0	0	0	35368		0	
166531																																							59282	12448	16286	0	0	5785	0	10732	343177	303744	1456	306730	0	4382	1530	0	36447	2500	343177	0	0	31171	0	0	2500	0	76760	226983			0	242825	238443	276	201	0	0	0	36447	0	0	
166652																																							43805	16498	65404	0	3467	7301	0	8870	727810	627050	4991	656654	0	8859	14000	0	71156	500	727810	0	0	29335	0	0	40892	2082	233957	393093			0	586363	577504	429	0	0	0	10613	71156	2	2877	
166849																																							13722	584	4153	0	0	1178	239	2553	104182	87489	717	93206	0	1058	5000	0	10976	50	104182	0	0	10388	0	0	475	1	17643	69846			0	81970	80912	63	840	0	0	0	10976		0	
167453																																							13976	2150	14332	0	454	1792	142	2724	118342	87682	599	96381	0	1137	8100	0	21961	150	118342	0	0	19711	0	0	1573	0	22130	65552			0	83810	82673	527	99	0	0	0	21961	0	0	
167752																																							4771	360	8477	0	1065	29	0	559	25526	21164	88	21252	0	127	0	0	4274	50	25526	0	0	1300	0	0	2825	0	4827	16337			0	8109	7982	99	2283	0	0	0	4274	0	0	
168357																																							28896	5386	34284	0	4485	3641	60	3597	188149	165070	1945	167015	0	1421	0	0	21134	127	188149	0	0	4911	0	0	15533	759	40083	124987			0	105342	103921	563	2348	0	0	0	21134	2	770	
168571																																							3900	3840	23463	0	1534	5575	450	1974	180961	160476	574	162525	0	984	0	0	18436	2	180961	0	0	-190	0	0	18204	0	30588	129888			0	123898	122914	420	17305	0	1475	0	18436	0	6	
169327																																							24322	7481	53734	0	0	12013	84	13529	523530	427920	1580	473925	0	3456	36636	0	49605	2000	523530	0	0	43381	0	0	3000	990	149872	278048			-167	410750	407294	1391	2737	0	0	7789	49605	0	1346	
169354																																							93377	9420	228855	0	0	1771	0	9030	433216	379307	604	379911	0	1905	0	0	53305	1137	433216	0	0	41155	0	0	3607	0	136023	243284			0	92668	90763	7406	0	0	0	0	53305	0	0	
169653																																							576563	81603	1669659	0	12443	65174	569	163074	6941154	6176130	70381	6246511	0	43580	0	0	694643	81000	6941154	5301	0	-87968	0	0	658803	122054	2066404	4109726			0	4047353	4003773	42808	0	0	0	0	694643	1997	238944	
169756																																							104458	6575	44	1420	0	5030	744	3130	581854	541203	489	541692	0	4152	0	0	40162	672	581854	0	0	29584	0	0	9905	0	245580	295623			0	329528	325376	1	0	0	0	0	40162	5256	129821	
170257																																							9529	1886	38056	0	0	826	0	2761	81227	71436	186	71622	0	304	0	0	9605	300	81227	0	0	8498	0	0	300	0	31615	39821			0	28473	28169	507	0	0	0	0	9605	0	0	
170275																																							61177	4941	11060	168	0	4343	371	9845	232335	195159	1995	201912	0	684	4758	0	30424	0	232336	0	0	30322	0	0	0	0	40671	154488			0	132983	132299	102	0	0	0	0	30424	0	8131	
170332																																							11485	3563	22044	0	0	8804	255	9308	316188	262069	1541	287635	0	3982	24025	0	28553	1400	316188	0	0	18279	0	0	8213	0	52373	209696			0	264711	260729	661	0	0	0	0	28553	0	0	
170640																																							1595	329	14197	0	0	116	0	238	32259	24382	44	28426	0	350	4000	0	3833	309	32259	0	0	2752	0	0	391	0	5266	19116			0	8262	7912	381	7680	0	0	0	3833	0	192	
171133	23859	31432	4006	0	0	2738	0	14654	341521	2294	309028	0	5069	0	0	32493	14804	341521	0	0	12260	0	0	5299	0		0	267884	262815	130	0	403	32493	2017	0	91	0	91			4006							306240					0												63453	242787							0	0	0	403		2017		
171656																																							16741	3170	18122	0	289	2443	180	3712	144511	119942	462	132947	0	955	12543	0	11564	400	144511	0	0	8040	0	0	2700	0	33958	85984			0	100809	99854	424	0	0	0	0	11564	0	0	
171759																																							3105	8229	23179	0	442	1944	0	7135	161343	141509	512	144021	0	1602	2000	0	17322	700	161343	0	0	11584	0	0	4577	0	44608	96901			0	118911	117309	461	0	0	0	0	17322		0	
171768																																							18747	15336	80304	31	0	38853	3250	14320	1035300	710423	2345	936495	0	5580	195727	0	98805	656	1035300	0	0	83126	0	0	13350	1394	195240	515183			0	868616	863036	1673	0	0	28000	0	98805	29	0	
172251																																							6079	926	566	0	0	731	0	361	50281	44692	90	44782	0	449	0	0	5498	100	50280	0	0	2747	0	0	2650	0	14245	30447			0	36005	35556	1	6062	0	0	0	5498	0	0	
172457																																							4089	1805	17642	0	0	9527	0	12831	317065	275864	4979	290843	0	2441	10000	0	26222	980	317065	0	0	18935	0	0	10980	4437	87759	188105			0	268675	266234	-4673	0	0	0	0	26222		500	
172475																																							46349	5967	0	130	542	6522	280	18002	516454	420958	8865	477360	0	3372	47537	0	39094	100	516454	0	0	31978	0	0	9000	0	74280	346678			0	437026	433654	-1984	0	0	0	0	39094	0	5008	
172859																																							4015	4268	2709	0	3801	857	0	2843	153071	123986	672	131958	0	1457	7300	0	21113	210	153071	0	0	12624	0	0	8240	0	29716	94270			0	123997	122540	39	0	0	0	0	21113	24	12014	
173306																																							45757	7266	88205	4090	672	9479	0	12604	441681	378995	6395	402645	0	3039	17255	0	39036	400	441681	0	0	35966	0	0	1000	2054	17464	361531			0	274593	271554	1670	0	0	0	0	39036		0	
173342																																							19695	1762	32537	0	0	864	0	1511	105557	95730	224	96300	0	842	346	0	9257	100	105557	0	0	7022	0	0	975	0	26902	68828			0	50030	49188	1160	0	0	0	0	9257	0	0	
173557																																							48018	3638	33119	0	0	5813	3987	2809	326019	294610	1241	295851	0	3234	0	0	30168	750	326019	0	0	23580	0	0	5745	0	90018	204592			0	223796	220562	93	6	0	0	0	30168		8067	
173575																																							75653	5823	130157	0	0	10713	0	38215	1424147	1271214	6906	1278120	0	9427	0	0	146027	0	1424147	0	0	143279	0	0	0	0	300458	970756			0	1133896	1124469	2748	0	0	0	0	146027		39117	
173641																																							11507	18960	73320	0	0	2361	670	2228	258792	225901	1430	227331	0	1986	0	0	31461	900	258792	0	0	27665	0	0	1000	0	51110	174791			0	151732	149746	1896	0	0	0	0	31461	0	0	
173959																																							3736	1527	46979	0	0	760	316	5658	91559	73949	516	74465	0	386	0	0	17094	276	91559	0	0	15736	0	0	276	0	15856	58093			-15	30544	30158	821	2425	0	0	0	17094		0	
174321																																							30655	2666	34298	0	0	4876	615	748	144371	129613	960	130573	0	1093	0	0	13798	2322	144371	0	0	2699	0	0	8264	0	55106	74507			0	71606	70513	513	0	0	0	0	13798	0	0	
174367																																							4965	480	11921	0	2575	698	952	569	56537	46390	201	46591	0	338	0	0	9946	500	56537	0	0	2047	0	0	7336	0	13638	32752			0	32572	32234	63	0	0	0	0	9946	0	2143	
174572																																							170850	54830	1177925	0	92642	77588	0	528987	8957468	6732750	176523	8058617	30	74015	1149344	0	898821	0	8957468	0	0	611956	0	0	380733	9639	1468180	5264570			-41165	6641405	6567390	-52703	0	0	0	0	898851	3620	273997	
175056																																							14991	3256	32403	0	2434	6921	122	9595	329968	300778	1569	302347	0	2704	0	0	27621	660	329968	0	0	15177	0	0	11292	0	78601	222177			0	262950	260246	492	0	0	0	0	27621	0	0	
175140																																							16952	10452	98348	0	5140	5315	8	14012	478517	396315	1138	421486	0	4324	16000	0	57031	375	478517	0	0	40828	0	0	11794	85	104425	291890			0	332402	328078	4034	127	0	0	8033	57031		0	
175458																																							2666	896	5099	0	0	126	0	454	28512	23751	105	25056	0	437	1200	0	3456	100	28512	0	0	682	0	0	2500	0	4624	19127			0	16566	16129	174	48	0	0	0	3456	0	3094	
175609																																							32768	1618	90809	0	0	2603	0	5659	247385	218467	2361	220828	0	2038	0	0	26557	2400	247385	0	0	22544	0	0	520	0	101650	116817			0	103388	101350	1093	7555	0	0	0	26557	0	5023	
176101																																							177310	10511	287299	0	0	14278	0	50574	1573281	1438198	14414	1452612	0	14072	0	0	120669	1000	1573281	0	0	103856	0	0	15500	0	503358	934841			0	1047381	1033309	313	0	0	0	0	120669		0	
176325																																							6109	2427	35039	0	0	2222	0	5065	221052	184455	466	200921	0	1831	16000	0	20131	420	221052	0	0	18001	0	0	705	0	63694	120760			0	164118	162287	1005	7870	0	0	0	20131	33	0	
176437																																							8794	707	18065	0	0	379	23	2782	66766	59900	439	60339	0	443	0	0	6427	200	66766	0	0	1693	0	0	4200	0	19018	40882			0	36459	36016	334	0	0	0	0	6427		0	
176464																																							12078	26815	387942	1881	19095	14583	287	26142	1060567	904836	6603	938970	0	7857	0	0	121596	2500	1060566	0	0	47312	0	0	66291	522	245457	659379			0	558636	550779	5493	18500	0	0	27531	121596	898	1045	
176642																																							30773	1708	10048	0	441	3227	267	2149	131602	112749	206	118355	0	1198	5400	0	13247	400	131602	0	0	12288	0	0	400	1559	18339	94410			0	82613	81415	159	0	0	0	0	13247	15	0	
177135																																							0	2733	0	0	0	73	0	167	30474	22011	27	22038	0	92	0	0	8436	500	30474	0	0	7336	0	0	600	0	11569	10442			0	9800	9708	0	1014	0	0	0	8436		16779	
177443																																							14148	2499	106265	0	81	119	735	5768	212294	165324	485	173809	0	880	8000	0	38485	280	212294	0	0	31715	0	0	3670	0	22715	142609			0	78238	77358	2820	5321	0	0	0	38485	0	0	
177500																																							17867	1573	0	0	0	2249	0	488	83847	76617	230	76847	0	834	0	0	7000	50	83847	0	0	6900	0	0	50	0	17069	59548			0	62504	61670	0	0	0	0	0	7000		0	
177555																																							6090	1688	2889	0	0	276	0	964	26996	24822	30	24852	0	144	0	0	2144	125	26996	0	0	1473	0	0	545	0	6612	18210			0	15233	15089	1	0	0	0	0	2144		0	
177751																																							194373	10932	0	0	136	465	0	10766	1109676	944308	14358	958666	0	9074	0	0	151010	2500	1109676	0	0	144437	0	0	6907	0	461919	482389		1231	0	902078	893004	-2834	0	0	0	0	151010	0	0	
177920																																							35978	18940	112526	0	17368	19785	687	30538	1342541	1159352	6896	1196407	0	10210	30159	0	146134	8541	1342541	0	0	126368	0	0	7464	4151	272343	887009			0	1110258	1100048	3761	2520	0	0	0	146134	0	0	
178150																																							40255	9033	63651	0	400	2427	189	4093	234543	208067	1022	209089	0	1837	0	0	25454	169	234543	0	0	20274	0	0	3906	0	40966	167101			-204	116057	114220	1309	275	0	0	0	25454	0	0	
